,DECK_Open,DECK_High,DECK_Low,DECK_Close,DECK_Adj Close,DECK_Volume,DECK_Dividend Amount,DECK_Split Coefficient
2017-09-01,64.15,65.95,64.1,65.58,10.93,421840,0.0,1.0
2017-08-31,62.84,64.09,62.62,63.9,10.65,437193,0.0,1.0
2017-08-30,62.39,62.92,61.76,62.8,10.4666666666667,290438,0.0,1.0
2017-08-29,63.27,63.52,61.6,62.42,10.4033333333333,397003,0.0,1.0
2017-08-28,63.56,64.1897,62.94,64.03,10.6716666666667,549034,0.0,1.0
2017-08-25,62.63,63.64,62.6,63.52,10.5866666666667,369479,0.0,1.0
2017-08-24,62.22,63.07,61.7,62.53,10.4216666666667,203048,0.0,1.0
2017-08-23,61.67,62.28,61.37,61.6,10.2666666666667,242850,0.0,1.0
2017-08-22,62.83,62.83,61.4,61.9,10.3166666666667,323848,0.0,1.0
2017-08-21,63.52,63.52,62.16,62.31,10.385,334320,0.0,1.0
2017-08-18,62.85,63.89,62.76,63.56,10.5933333333333,454463,0.0,1.0
2017-08-17,64.33,64.57,63.37,63.51,10.585,424871,0.0,1.0
2017-08-16,64.89,65.515,64.16,64.8,10.8,454900,0.0,1.0
2017-08-15,64.47,64.96,63.23,64.36,10.7266666666667,411416,0.0,1.0
2017-08-14,65.21,65.48,63.93,64.92,10.82,350009,0.0,1.0
2017-08-11,63.53,65.52,63.53,64.61,10.7683333333333,464252,0.0,1.0
2017-08-10,64.1,64.32,63.48,63.85,10.6416666666667,346675,0.0,1.0
2017-08-09,65.0,65.0847,63.98,64.43,10.7383333333333,388506,0.0,1.0
2017-08-08,65.75,66.57,65.04,65.75,10.9583333333333,415649,0.0,1.0
2017-08-07,64.21,65.075,64.11,64.73,10.7883333333333,405743,0.0,1.0
2017-08-04,64.65,64.965,63.99,64.1,10.6833333333333,253391,0.0,1.0
2017-08-03,63.85,65.15,63.85,64.42,10.7366666666667,260130,0.0,1.0
2017-08-02,65.63,65.9332,63.82,63.89,10.6483333333333,317102,0.0,1.0
2017-08-01,65.07,65.9,63.7,65.75,10.9583333333333,640542,0.0,1.0
2017-07-31,65.49,65.79,64.15,64.86,10.81,724874,0.0,1.0
2017-07-28,63.9,66.22,63.37,65.44,10.9066666666667,849239,0.0,1.0
2017-07-27,63.91,64.67,63.26,64.41,10.735,818333,0.0,1.0
2017-07-26,65.48,65.55,63.74,63.75,10.625,443519,0.0,1.0
2017-07-25,63.22,65.84,62.75,65.49,10.915,639508,0.0,1.0
2017-07-24,65.62,65.785,62.76,62.92,10.4866666666667,885471,0.0,1.0
2017-07-21,66.97,66.97,65.48,66.27,11.045,339182,0.0,1.0
2017-07-20,66.19,66.19,65.25,65.84,10.9733333333333,483367,0.0,1.0
2017-07-19,66.49,66.71,66.01,66.08,11.0133333333333,399616,0.0,1.0
2017-07-18,65.84,66.17,64.87,66.03,11.005,342994,0.0,1.0
2017-07-17,65.2,66.48,64.82,65.82,10.97,334832,0.0,1.0
2017-07-14,65.43,65.7,64.96,65.02,10.8366666666667,275882,0.0,1.0
2017-07-13,65.75,66.39,65.23,65.32,10.8866666666667,353457,0.0,1.0
2017-07-12,66.92,67.05,64.89,65.49,10.915,606696,0.0,1.0
2017-07-11,67.22,67.535,66.2,66.39,11.065,413864,0.0,1.0
2017-07-10,66.83,67.3999,66.13,67.13,11.1883333333333,269386,0.0,1.0
2017-07-07,66.73,67.39,66.37,66.97,11.1616666666667,338866,0.0,1.0
2017-07-06,67.36,67.73,66.25,66.42,11.07,577506,0.0,1.0
2017-07-05,69.29,69.33,67.65,67.66,11.2766666666667,283182,0.0,1.0
2017-07-03,68.45,69.86,68.22,69.43,11.5716666666667,168444,0.0,1.0
2017-06-30,68.26,69.26,68.09,68.26,11.3766666666667,381722,0.0,1.0
2017-06-29,67.89,68.8,67.32,67.9,11.3166666666667,439080,0.0,1.0
2017-06-28,67.0,68.47,66.76,67.78,11.2966666666667,390913,0.0,1.0
2017-06-27,67.0,68.22,66.88,67.72,11.2866666666667,593688,0.0,1.0
2017-06-26,67.35,67.435,66.64,66.94,11.1566666666667,530696,0.0,1.0
2017-06-23,67.01,67.53,66.46,67.38,11.23,520077,0.0,1.0
2017-06-22,66.57,67.78,65.95,67.03,11.1716666666667,387615,0.0,1.0
2017-06-21,66.43,67.06,66.21,66.39,11.065,359467,0.0,1.0
2017-06-20,68.14,68.14,66.06,66.38,11.0633333333333,355534,0.0,1.0
2017-06-19,69.08,69.1,67.84,68.09,11.3483333333333,428309,0.0,1.0
2017-06-16,68.22,68.98,68.1,68.68,11.4466666666667,497196,0.0,1.0
2017-06-15,68.62,69.33,68.47,68.76,11.46,386983,0.0,1.0
2017-06-14,69.65,69.65,68.64,69.07,11.5116666666667,762614,0.0,1.0
2017-06-13,70.32,70.37,69.13,69.29,11.5483333333333,595422,0.0,1.0
2017-06-12,70.09,70.58,69.48,69.93,11.655,675406,0.0,1.0
2017-06-09,69.37,70.88,69.27,70.04,11.6733333333333,744181,0.0,1.0
2017-06-08,69.74,70.4299,68.84,69.26,11.5433333333333,567385,0.0,1.0
2017-06-07,70.54,71.12,69.85,70.5,11.75,623890,0.0,1.0
2017-06-06,71.65,72.72,70.27,70.34,11.7233333333333,869017,0.0,1.0
2017-06-05,70.9,72.17,70.74,71.92,11.9866666666667,696934,0.0,1.0
2017-06-02,71.2,71.75,69.84,71.1,11.85,708750,0.0,1.0
2017-06-01,69.61,71.02,68.93,70.99,11.8316666666667,911070,0.0,1.0
2017-05-31,67.99,70.165,67.6,69.36,11.56,1216224,0.0,1.0
2017-05-30,67.6,68.91,67.23,67.91,11.3183333333333,1344469,0.0,1.0
2017-05-26,65.4,68.26,63.68,67.21,11.2016666666667,67797,0.0,1.0
2017-05-25,58.75,58.75,56.48,56.57,9.42833333333333,1215633,0.0,1.0
2017-05-24,58.34,58.68,57.58,58.08,9.68,601059,0.0,1.0
2017-05-23,59.77,59.95,57.77,58.26,9.71,472941,0.0,1.0
2017-05-22,58.93,60.23,58.745,59.32,9.88666666666667,583262,0.0,1.0
2017-05-19,58.18,59.63,57.58,59.01,9.835,537175,0.0,1.0
2017-05-18,58.42,58.78,57.91,58.34,9.72333333333333,326141,0.0,1.0
2017-05-17,58.27,58.8,57.43,58.23,9.705,589147,0.0,1.0
2017-05-16,59.82,59.91,58.72,58.86,9.81,467114,0.0,1.0
2017-05-15,59.55,60.14,59.4674,59.75,9.95833333333333,248122,0.0,1.0
2017-05-12,60.23,60.23,58.77,59.52,9.92,399321,0.0,1.0
2017-05-11,60.51,61.1,59.45,60.38,10.0633333333333,583478,0.0,1.0
2017-05-10,60.52,61.14,60.18,60.8,10.1333333333333,422718,0.0,1.0
2017-05-09,60.18,61.19,59.9915,60.83,10.1383333333333,581257,0.0,1.0
2017-05-08,61.11,61.48,59.735,59.78,9.96333333333333,372139,0.0,1.0
2017-05-05,60.84,61.22,60.27,60.74,10.1233333333333,399441,0.0,1.0
2017-05-04,60.04,60.7,59.59,60.52,10.0866666666667,478321,0.0,1.0
2017-05-03,60.18,60.27,59.325,59.98,9.99666666666667,331799,0.0,1.0
2017-05-02,59.62,60.61,59.12,60.13,10.0216666666667,456457,0.0,1.0
2017-05-01,59.85,59.85,59.11,59.22,9.87,443030,0.0,1.0
2017-04-28,60.46,60.77,59.51,59.59,9.93166666666667,608767,0.0,1.0
2017-04-27,60.6,60.95,60.28,60.45,10.075,585266,0.0,1.0
2017-04-26,60.43,62.1359,59.97,60.55,10.0916666666667,1840281,0.0,1.0
2017-04-25,58.74,59.3,58.32,58.74,9.79,414970,0.0,1.0
2017-04-24,58.82,58.99,57.95,58.34,9.72333333333333,316377,0.0,1.0
2017-04-21,58.12,58.65,57.7,57.88,9.64666666666667,325850,0.0,1.0
2017-04-20,58.05,58.56,57.8,58.32,9.72,292993,0.0,1.0
2017-04-19,57.46,58.35,57.395,57.63,9.605,579487,0.0,1.0
2017-04-18,56.9,57.59,56.65,57.3,9.55,483060,0.0,1.0
2017-04-17,55.99,57.435,55.765,57.39,9.565,488415,0.0,1.0
2017-04-13,56.84,58.21,55.8,56.04,9.34,381405,0.0,1.0
2017-04-12,57.33,57.57,56.57,56.76,9.46,639356,0.0,1.0
2017-04-11,55.78,57.4095,55.73,57.3,9.55,1298926,0.0,1.0
2017-04-10,55.88,56.48,55.46,55.95,9.325,656275,0.0,1.0
2017-04-07,55.55,56.12,55.3001,55.78,9.29666666666667,692892,0.0,1.0
2017-04-06,56.86,57.67,55.9,55.95,9.325,916171,0.0,1.0
2017-04-05,57.34,57.36,56.23,56.57,9.42833333333333,772144,0.0,1.0
2017-04-04,57.63,57.71,56.35,56.76,9.46,498200,0.0,1.0
2017-04-03,60.03,60.115,58.04,58.1,9.68333333333333,708439,0.0,1.0
2017-03-31,59.93,60.24,59.53,59.73,9.955,748655,0.0,1.0
2017-03-30,58.88,59.92,58.55,59.68,9.94666666666667,771615,0.0,1.0
2017-03-29,58.31,59.8,58.25,59.52,9.92,797044,0.0,1.0
2017-03-28,57.11,59.02,56.98,58.63,9.77166666666667,1244504,0.0,1.0
2017-03-27,55.5,56.77,54.99,56.51,9.41833333333333,564070,0.0,1.0
2017-03-24,55.61,56.4999,55.33,56.28,9.38,921928,0.0,1.0
2017-03-23,54.28,55.94,54.02,55.5,9.25,1089675,0.0,1.0
2017-03-22,52.77,54.18,52.58,54.16,9.02666666666667,806382,0.0,1.0
2017-03-21,54.73,54.79,52.83,53.47,8.91166666666667,622213,0.0,1.0
2017-03-20,54.48,54.56,53.87,54.41,9.06833333333333,434308,0.0,1.0
2017-03-17,54.68,54.83,54.14,54.61,9.10166666666667,718799,0.0,1.0
2017-03-16,54.31,54.74,54.1,54.34,9.05666666666667,567644,0.0,1.0
2017-03-15,54.2,54.55,53.73,54.33,9.055,514838,0.0,1.0
2017-03-14,54.27,54.71,53.72,53.84,8.97333333333333,629918,0.0,1.0
2017-03-13,54.09,54.365,53.74,54.28,9.04666666666667,371800,0.0,1.0
2017-03-10,54.07,54.57,53.77,54.13,9.02166666666667,545810,0.0,1.0
2017-03-09,54.27,54.58,53.69,53.77,8.96166666666667,497790,0.0,1.0
2017-03-08,54.0,54.98,54.0,54.51,9.085,617559,0.0,1.0
2017-03-07,53.84,54.51,53.2,54.01,9.00166666666667,606939,0.0,1.0
2017-03-06,54.8,54.8,53.52,54.17,9.02833333333333,569901,0.0,1.0
2017-03-03,54.02,54.83,53.8,54.77,9.12833333333333,931234,0.0,1.0
2017-03-02,53.62,54.12,53.27,53.58,8.93,795714,0.0,1.0
2017-03-01,53.49,54.18,52.92,53.7,8.95,705504,0.0,1.0
2017-02-28,53.6,53.719,52.6,52.83,8.805,930670,0.0,1.0
2017-02-27,53.35,54.21,53.21,53.84,8.97333333333333,534836,0.0,1.0
2017-02-24,52.13,53.82,52.13,53.57,8.92833333333333,794132,0.0,1.0
2017-02-23,52.77,52.95,52.01,52.11,8.685,1243693,0.0,1.0
2017-02-22,52.24,52.6,51.94,52.51,8.75166666666667,815829,0.0,1.0
2017-02-21,52.71,52.94,51.77,52.13,8.68833333333333,809276,0.0,1.0
2017-02-17,52.42,53.4,52.11,52.42,8.73666666666667,1062320,0.0,1.0
2017-02-16,52.8,53.06,52.37,52.73,8.78833333333333,932002,0.0,1.0
2017-02-15,52.52,53.07,52.29,52.71,8.785,701869,0.0,1.0
2017-02-14,51.52,53.58,51.2278,52.51,8.75166666666667,1702747,0.0,1.0
2017-02-13,52.55,52.55,51.42,51.58,8.59666666666667,1351912,0.0,1.0
2017-02-10,52.41,53.23,51.78,52.1,8.68333333333333,1871439,0.0,1.0
2017-02-09,49.89,52.93,49.78,52.28,8.71333333333333,4335657,0.0,1.0
2017-02-08,44.94,49.6,44.0,49.03,8.17166666666667,7195954,0.0,1.0
2017-02-07,46.3,46.48,44.956,44.99,7.49833333333333,1705802,0.0,1.0
2017-02-06,45.95,46.64,45.621,46.22,7.70333333333333,2448823,0.0,1.0
2017-02-03,45.6,47.5,45.02,46.62,7.77,93095,0.0,1.0
2017-02-02,56.77,56.8,54.91,55.54,9.25666666666667,2115083,0.0,1.0
2017-02-01,57.14,57.61,56.37,56.85,9.475,1105770,0.0,1.0
2017-01-31,55.79,57.92,55.4,57.6,9.6,950495,0.0,1.0
2017-01-30,58.0,58.0,56.4901,57.34,9.55666666666667,1121442,0.0,1.0
2017-01-27,60.85,60.85,58.54,58.7,9.78333333333333,683102,0.0,1.0
2017-01-26,60.8,61.29,60.23,60.59,10.0983333333333,771756,0.0,1.0
2017-01-25,61.04,61.485,60.5,60.73,10.1216666666667,450714,0.0,1.0
2017-01-24,59.93,60.96,59.61,60.62,10.1033333333333,750735,0.0,1.0
2017-01-23,58.96,60.055,58.351,59.72,9.95333333333333,483501,0.0,1.0
2017-01-20,59.61,60.295,59.34,59.68,9.94666666666667,533258,0.0,1.0
2017-01-19,61.19,61.28,59.34,59.5,9.91666666666667,492846,0.0,1.0
2017-01-18,61.33,61.33,59.4496,60.98,10.1633333333333,1628660,0.0,1.0
2017-01-17,59.0,61.22,58.4705,58.99,9.83166666666667,1027739,0.0,1.0
2017-01-13,58.32,59.49,58.19,58.43,9.73833333333333,705311,0.0,1.0
2017-01-12,58.33,58.44,57.44,57.77,9.62833333333333,601013,0.0,1.0
2017-01-11,59.6,59.73,58.42,58.65,9.775,651865,0.0,1.0
2017-01-10,58.9,59.98,58.81,59.7,9.95,1229544,0.0,1.0
2017-01-09,57.28,58.63,56.97,58.32,9.72,790702,0.0,1.0
2017-01-06,57.88,58.03,56.911,57.33,9.555,547126,0.0,1.0
2017-01-05,57.45,58.44,56.97,57.81,9.635,758961,0.0,1.0
2017-01-04,57.65,59.16,57.65,58.12,9.68666666666667,915336,0.0,1.0
2017-01-03,56.29,58.69,56.205,57.51,9.585,1161002,0.0,1.0
2016-12-30,55.3,56.06,54.621,55.39,9.23166666666667,760191,0.0,1.0
2016-12-29,54.89,56.03,54.675,55.32,9.22,442326,0.0,1.0
2016-12-28,55.05,55.52,53.97,54.61,9.10166666666667,601365,0.0,1.0
2016-12-27,53.25,55.98,53.25,55.0,9.16666666666667,1251975,0.0,1.0
2016-12-23,52.82,53.78,52.8,53.41,8.90166666666667,433961,0.0,1.0
2016-12-22,53.62,53.9,52.46,52.59,8.765,550115,0.0,1.0
2016-12-21,53.35,54.14,53.35,53.88,8.98,420018,0.0,1.0
2016-12-20,53.92,54.3,53.2,53.6,8.93333333333333,934828,0.0,1.0
2016-12-19,54.44,55.12,53.31,53.75,8.95833333333333,859454,0.0,1.0
2016-12-16,58.31,58.31,53.995,54.16,9.02666666666667,2327516,0.0,1.0
2016-12-15,60.37,60.69,57.7628,58.09,9.68166666666667,713711,0.0,1.0
2016-12-14,59.81,60.58,59.41,59.92,9.98666666666667,524318,0.0,1.0
2016-12-13,60.58,61.04,59.66,59.87,9.97833333333333,583050,0.0,1.0
2016-12-12,61.59,61.9,59.27,60.12,10.02,792607,0.0,1.0
2016-12-09,62.49,62.7,61.76,61.96,10.3266666666667,565010,0.0,1.0
2016-12-08,62.35,62.87,61.69,62.34,10.39,1064890,0.0,1.0
2016-12-07,62.67,62.67,61.06,61.67,10.2783333333333,1136748,0.0,1.0
2016-12-06,63.26,63.34,61.87,63.16,10.5266666666667,459753,0.0,1.0
2016-12-05,61.59,63.53,61.335,63.22,10.5366666666667,561036,0.0,1.0
2016-12-02,59.99,61.73,58.85,61.34,10.2233333333333,672132,0.0,1.0
2016-12-01,60.35,60.84,59.57,60.45,10.075,750288,0.0,1.0
2016-11-30,59.81,61.04,59.26,59.48,9.91333333333333,762364,0.0,1.0
2016-11-29,62.25,62.285,58.98,59.4,9.9,969647,0.0,1.0
2016-11-28,63.93,64.24,62.1,62.45,10.4083333333333,542836,0.0,1.0
2016-11-25,64.79,65.02,63.67,63.85,10.6416666666667,184243,0.0,1.0
2016-11-23,63.89,65.06,63.64,64.8,10.8,480803,0.0,1.0
2016-11-22,62.35,64.7499,62.01,64.66,10.7766666666667,780600,0.0,1.0
2016-11-21,61.66,62.07,61.16,61.86,10.31,390968,0.0,1.0
2016-11-18,62.43,62.44,61.0,61.37,10.2283333333333,730629,0.0,1.0
2016-11-17,61.32,62.58,60.615,62.53,10.4216666666667,477701,0.0,1.0
2016-11-16,60.28,61.26,60.0042,60.93,10.155,460124,0.0,1.0
2016-11-15,61.2,61.91,59.66,60.73,10.1216666666667,393254,0.0,1.0
2016-11-14,61.07,62.46,59.87,61.37,10.2283333333333,743530,0.0,1.0
2016-11-11,58.48,61.11,57.86,60.17,10.0283333333333,1404302,0.0,1.0
2016-11-10,55.54,57.78,55.32,57.35,9.55833333333333,1320819,0.0,1.0
2016-11-09,52.25,55.45,52.015,54.97,9.16166666666667,739065,0.0,1.0
2016-11-08,53.1,53.86,52.49,53.51,8.91833333333333,523453,0.0,1.0
2016-11-07,53.41,53.58,52.79,53.24,8.87333333333333,695513,0.0,1.0
2016-11-04,51.54,53.53,51.02,52.25,8.70833333333333,617178,0.0,1.0
2016-11-03,51.67,51.67,50.837,51.23,8.53833333333333,528772,0.0,1.0
2016-11-02,51.09,52.25,50.73,51.17,8.52833333333333,809758,0.0,1.0
2016-11-01,52.22,52.55,50.18,51.14,8.52333333333333,862542,0.0,1.0
2016-10-31,54.38,54.38,51.68,52.19,8.69833333333333,1097714,0.0,1.0
2016-10-28,52.0,55.85,52.0,54.37,9.06166666666667,2419634,0.0,1.0
2016-10-27,51.65,52.08,50.19,50.76,8.46,2089695,0.0,1.0
2016-10-26,51.99,53.44,51.52,51.65,8.60833333333333,1317544,0.0,1.0
2016-10-25,52.72,53.425,51.83,52.66,8.77666666666667,1024694,0.0,1.0
2016-10-24,54.12,54.91,52.75,53.49,8.915,1740444,0.0,1.0
2016-10-21,55.25,56.0,54.09,54.15,9.025,1167182,0.0,1.0
2016-10-20,57.2,57.2,55.81,56.87,9.47833333333333,548927,0.0,1.0
2016-10-19,56.46,57.71,55.87,57.5,9.58333333333333,493888,0.0,1.0
2016-10-18,55.92,56.91,55.235,56.24,9.37333333333333,482936,0.0,1.0
2016-10-17,56.5,56.79,55.86,55.93,9.32166666666667,467478,0.0,1.0
2016-10-14,56.97,57.243,55.66,56.5,9.41666666666667,570789,0.0,1.0
2016-10-13,55.37,57.9,55.3,56.92,9.48666666666667,1800914,0.0,1.0
2016-10-12,61.09,61.53,60.55,60.98,10.1633333333333,422421,0.0,1.0
2016-10-11,62.02,62.68,60.64,60.97,10.1616666666667,459726,0.0,1.0
2016-10-10,62.06,63.1,62.06,62.37,10.395,430831,0.0,1.0
2016-10-07,61.5,62.44,61.19,61.87,10.3116666666667,553788,0.0,1.0
2016-10-06,60.88,61.575,60.48,61.24,10.2066666666667,418542,0.0,1.0
2016-10-05,59.49,60.95,59.3,60.81,10.135,385879,0.0,1.0
2016-10-04,58.81,59.295,58.54,59.24,9.87333333333333,461840,0.0,1.0
2016-10-03,59.42,59.61,58.4,58.9,9.81666666666667,539635,0.0,1.0
2016-09-30,59.17,59.97,59.0,59.55,9.925,514733,0.0,1.0
2016-09-29,60.95,61.41,59.28,59.3,9.88333333333333,966943,0.0,1.0
2016-09-28,61.17,61.84,60.53,60.93,10.155,275266,0.0,1.0
2016-09-27,60.7,61.58,60.27,61.41,10.235,301181,0.0,1.0
2016-09-26,62.01,62.01,60.61,60.69,10.115,275795,0.0,1.0
2016-09-23,63.02,63.61,62.225,62.25,10.375,304276,0.0,1.0
2016-09-22,63.33,63.84,62.82,63.25,10.5416666666667,741608,0.0,1.0
2016-09-21,61.39,62.69,61.39,62.67,10.445,524641,0.0,1.0
2016-09-20,61.54,61.8,61.0,61.63,10.2716666666667,445048,0.0,1.0
2016-09-19,60.81,61.81,60.765,61.14,10.19,707800,0.0,1.0
2016-09-16,59.79,60.79,59.44,60.64,10.1066666666667,866906,0.0,1.0
2016-09-15,57.67,60.05,57.53,60.02,10.0033333333333,554514,0.0,1.0
2016-09-14,58.51,58.87,57.53,57.85,9.64166666666667,494328,0.0,1.0
2016-09-13,58.78,59.32,57.87,58.51,9.75166666666667,459685,0.0,1.0
2016-09-12,57.89,59.41,57.5,59.37,9.895,450680,0.0,1.0
2016-09-09,59.88,60.275,58.36,58.37,9.72833333333333,594046,0.0,1.0
2016-09-08,61.56,61.82,59.755,60.15,10.025,487144,0.0,1.0
2016-09-07,61.33,62.02,60.725,61.98,10.33,567419,0.0,1.0
2016-09-06,62.92,63.61,60.615,61.21,10.2016666666667,801955,0.0,1.0
2016-09-02,64.05,64.13,62.98,63.2,10.5333333333333,382171,0.0,1.0
2016-09-01,65.46,65.46,63.57,64.02,10.67,540559,0.0,1.0
2016-08-31,65.47,66.57,64.39,65.35,10.8916666666667,467741,0.0,1.0
2016-08-30,66.43,66.6099,64.93,65.27,10.8783333333333,340177,0.0,1.0
2016-08-29,67.17,67.29,66.69,66.86,11.1433333333333,226404,0.0,1.0
2016-08-26,66.96,67.5497,66.39,66.94,11.1566666666667,255880,0.0,1.0
2016-08-25,67.59,67.89,66.39,66.88,11.1466666666667,243659,0.0,1.0
2016-08-24,68.34,68.53,67.46,67.7,11.2833333333333,313396,0.0,1.0
2016-08-23,68.28,68.73,67.77,68.57,11.4283333333333,382814,0.0,1.0
2016-08-22,68.4,68.75,67.43,67.84,11.3066666666667,296502,0.0,1.0
2016-08-19,67.7,68.685,67.7,68.4,11.4,343589,0.0,1.0
2016-08-18,67.76,68.11,66.99,67.7,11.2833333333333,273139,0.0,1.0
2016-08-17,67.88,68.15,67.13,67.61,11.2683333333333,489202,0.0,1.0
2016-08-16,68.29,68.7766,67.85,68.13,11.355,297719,0.0,1.0
2016-08-15,69.11,69.94,67.63,68.55,11.425,855522,0.0,1.0
2016-08-12,66.3,67.64,65.877,67.01,11.1683333333333,687483,0.0,1.0
2016-08-11,64.38,66.65,63.89,66.3,11.05,715170,0.0,1.0
2016-08-10,63.25,64.03,63.25,63.49,10.5816666666667,371889,0.0,1.0
2016-08-09,63.46,63.54,62.65,63.05,10.5083333333333,211084,0.0,1.0
2016-08-08,64.24,64.859,63.42,63.71,10.6183333333333,224665,0.0,1.0
2016-08-05,63.03,64.47,63.03,64.18,10.6966666666667,282169,0.0,1.0
2016-08-04,62.72,63.77,62.72,62.88,10.48,336513,0.0,1.0
2016-08-03,60.99,62.83,60.34,62.56,10.4266666666667,386461,0.0,1.0
2016-08-02,65.82,65.91,62.42,62.45,10.4083333333333,657143,0.0,1.0
2016-08-01,66.02,66.32,64.59,65.81,10.9683333333333,577784,0.0,1.0
2016-07-29,66.58,69.19,63.61,66.01,11.0016666666667,1536729,0.0,1.0
2016-07-28,63.4,63.5,61.96,63.43,10.5716666666667,893078,0.0,1.0
2016-07-27,62.15,63.94,61.901,63.72,10.62,880219,0.0,1.0
2016-07-26,60.92,62.084,60.19,61.69,10.2816666666667,599773,0.0,1.0
2016-07-25,60.68,61.0,60.3,60.75,10.125,396838,0.0,1.0
2016-07-22,60.96,61.47,60.41,60.66,10.11,752425,0.0,1.0
2016-07-21,63.16,63.47,62.23,62.44,10.4066666666667,279693,0.0,1.0
2016-07-20,62.04,63.4,61.691,63.3,10.55,276016,0.0,1.0
2016-07-19,62.26,62.42,61.6601,62.0,10.3333333333333,223425,0.0,1.0
2016-07-18,62.45,63.0,62.05,62.33,10.3883333333333,375331,0.0,1.0
2016-07-15,62.84,62.84,62.12,62.22,10.37,340295,0.0,1.0
2016-07-14,62.57,62.91,62.2896,62.52,10.42,289730,0.0,1.0
2016-07-13,62.59,62.88,61.39,61.93,10.3216666666667,268397,0.0,1.0
2016-07-12,60.63,62.7,60.53,62.49,10.415,428534,0.0,1.0
2016-07-11,60.0,60.93,59.94,60.62,10.1033333333333,428977,0.0,1.0
2016-07-08,58.59,59.9,58.34,59.75,9.95833333333333,426708,0.0,1.0
2016-07-07,57.58,58.51,57.33,57.91,9.65166666666667,293894,0.0,1.0
2016-07-06,56.83,57.78,56.4,57.61,9.60166666666667,324285,0.0,1.0
2016-07-05,57.81,57.98,56.37,56.99,9.49833333333333,277098,0.0,1.0
2016-07-01,57.34,58.22,57.17,57.91,9.65166666666667,436924,0.0,1.0
2016-06-30,57.48,57.53,55.56,57.52,9.58666666666667,541658,0.0,1.0
2016-06-29,55.8,57.3,55.48,57.02,9.50333333333333,430303,0.0,1.0
2016-06-28,54.25,55.24,53.95,54.98,9.16333333333333,421270,0.0,1.0
2016-06-27,55.19,55.25,53.38,53.71,8.95166666666667,565947,0.0,1.0
2016-06-24,55.58,56.51,55.42,55.88,9.31333333333333,1041872,0.0,1.0
2016-06-23,57.94,58.15,57.42,57.82,9.63666666666667,437272,0.0,1.0
2016-06-22,57.92,58.55,57.31,57.37,9.56166666666667,368110,0.0,1.0
2016-06-21,57.43,58.21,57.23,57.93,9.655,602344,0.0,1.0
2016-06-20,57.41,58.42,57.34,57.46,9.57666666666667,324952,0.0,1.0
