,GTLS_Open,GTLS_High,GTLS_Low,GTLS_Close,GTLS_Adj Close,GTLS_Volume,GTLS_Dividend Amount,GTLS_Split Coefficient
2019-05-08,87.31,87.31,85.965,86.09,86.09,175613,0.0,1.0
2019-05-07,87.71,88.3275,86.4,87.61,87.61,405530,0.0,1.0
2019-05-06,87.57,89.245,87.38,88.84,88.84,216027,0.0,1.0
2019-05-03,88.09,89.7,88.0,89.63,89.63,204393,0.0,1.0
2019-05-02,86.0,87.51,84.95,87.49,87.49,231924,0.0,1.0
2019-05-01,88.63,88.92,86.42,86.5,86.5,394545,0.0,1.0
2019-04-30,89.3,89.74,87.94,88.27,88.27,262710,0.0,1.0
2019-04-29,88.78,89.305,88.31,89.22,89.22,256051,0.0,1.0
2019-04-26,87.01,88.52,86.27,88.31,88.31,246841,0.0,1.0
2019-04-25,87.92,87.92,85.95,87.22,87.22,273248,0.0,1.0
2019-04-24,87.15,88.44,86.46,88.35,88.35,429934,0.0,1.0
2019-04-23,84.39,87.65,84.04,87.23,87.23,662919,0.0,1.0
2019-04-22,86.53,86.945,80.8,84.43,84.43,1168825,0.0,1.0
2019-04-18,85.0,93.75,85.0,87.16,87.16,1116034,0.0,1.0
2019-04-17,87.06,88.74,86.3819,88.03,88.03,473794,0.0,1.0
2019-04-16,87.62,88.51,86.77,86.93,86.93,654582,0.0,1.0
2019-04-15,88.54,89.64,87.02,87.07,87.07,260213,0.0,1.0
2019-04-12,90.2,90.7683,88.41,88.42,88.42,478479,0.0,1.0
2019-04-11,87.76,89.34,87.7,89.3,89.3,323542,0.0,1.0
2019-04-10,86.1,88.55,84.8201,87.95,87.95,434830,0.0,1.0
2019-04-09,87.37,87.37,85.86,85.97,85.97,226605,0.0,1.0
2019-04-08,87.89,88.02,86.38,87.56,87.56,386603,0.0,1.0
2019-04-05,89.21,89.99,88.43,88.48,88.48,292211,0.0,1.0
2019-04-04,88.8,89.5,88.17,89.01,89.01,426468,0.0,1.0
2019-04-03,88.74,89.98,88.36,89.09,89.09,337443,0.0,1.0
2019-04-02,90.73,90.73,87.93,88.0,88.0,354187,0.0,1.0
2019-04-01,91.72,91.85,90.115,90.72,90.72,302523,0.0,1.0
2019-03-29,91.03,91.19,90.12,90.52,90.52,491209,0.0,1.0
2019-03-28,90.06,91.6,88.6712,90.0,90.0,295240,0.0,1.0
2019-03-27,90.65,90.99,88.21,89.66,89.66,177952,0.0,1.0
2019-03-26,89.15,91.0,88.92,90.66,90.66,222647,0.0,1.0
2019-03-25,89.1,89.82,87.56,88.18,88.18,367802,0.0,1.0
2019-03-22,94.49,95.66,87.27,88.73,88.73,640723,0.0,1.0
2019-03-21,92.15,94.895,92.15,94.46,94.46,385979,0.0,1.0
2019-03-20,93.0,94.055,90.96,92.37,92.37,273451,0.0,1.0
2019-03-19,93.61,93.68,92.23,92.92,92.92,318053,0.0,1.0
2019-03-18,90.85,93.32,90.39,92.92,92.92,238536,0.0,1.0
2019-03-15,89.45,91.03,88.96,90.85,90.85,507474,0.0,1.0
2019-03-14,90.11,91.06,88.89,89.04,89.04,264554,0.0,1.0
2019-03-13,89.9,91.245,89.53,90.03,90.03,415314,0.0,1.0
2019-03-12,88.97,89.64,88.14,89.4,89.4,264132,0.0,1.0
2019-03-11,86.69,88.71,86.12,88.65,88.65,217724,0.0,1.0
2019-03-08,85.75,86.79,84.25,86.7,86.7,201329,0.0,1.0
2019-03-07,86.07,86.93,85.145,86.74,86.74,227733,0.0,1.0
2019-03-06,86.97,88.42,86.05,86.11,86.11,214716,0.0,1.0
2019-03-05,87.39,87.62,86.46,87.29,87.29,174752,0.0,1.0
2019-03-04,89.36,89.36,86.2242,87.4,87.4,230125,0.0,1.0
2019-03-01,88.93,89.8,87.145,88.98,88.98,323661,0.0,1.0
2019-02-28,87.54,88.7091,86.4,88.28,88.28,362528,0.0,1.0
2019-02-27,87.42,87.99,86.49,87.61,87.61,250538,0.0,1.0
2019-02-26,87.16,88.32,86.78,87.41,87.41,232775,0.0,1.0
2019-02-25,88.95,89.1003,86.89,87.6,87.6,371275,0.0,1.0
2019-02-22,86.68,88.5395,85.95,87.99,87.99,382388,0.0,1.0
2019-02-21,84.79,86.4687,84.47,85.94,85.94,750837,0.0,1.0
2019-02-20,84.76,86.02,83.855,85.2,85.2,476575,0.0,1.0
2019-02-19,87.47,88.77,84.49,84.62,84.62,622124,0.0,1.0
2019-02-15,86.14,88.68,83.33,88.16,88.16,774541,0.0,1.0
2019-02-14,81.62,89.48,79.93,85.84,85.84,1296808,0.0,1.0
2019-02-13,81.74,83.02,81.35,82.45,82.45,638337,0.0,1.0
2019-02-12,81.17,82.65,80.43,81.48,81.48,452864,0.0,1.0
2019-02-11,76.1,80.475,76.1,80.15,80.15,878522,0.0,1.0
2019-02-08,74.76,76.2,74.0,76.2,76.2,261870,0.0,1.0
2019-02-07,75.55,75.91,74.68,75.02,75.02,275426,0.0,1.0
2019-02-06,75.81,76.75,75.39,76.27,76.27,180678,0.0,1.0
2019-02-05,76.54,77.22,74.635,76.03,76.03,175924,0.0,1.0
2019-02-04,75.11,76.815,73.79,76.74,76.74,236586,0.0,1.0
2019-02-01,74.91,75.89,73.72,75.11,75.11,382805,0.0,1.0
2019-01-31,73.7,74.96,71.36,74.7,74.7,261648,0.0,1.0
2019-01-30,73.97,74.41,72.23,73.78,73.78,236473,0.0,1.0
2019-01-29,71.73,73.93,71.5,72.48,72.48,195948,0.0,1.0
2019-01-28,72.13,72.13,70.29,71.4,71.4,449265,0.0,1.0
2019-01-25,73.35,74.16,72.0725,72.65,72.65,246734,0.0,1.0
2019-01-24,72.61,73.64,72.32,72.77,72.77,188747,0.0,1.0
2019-01-23,73.21,73.79,71.71,72.62,72.62,297372,0.0,1.0
2019-01-22,72.35,73.78,71.7,72.97,72.97,456108,0.0,1.0
2019-01-18,71.42,74.18,71.41,73.26,73.26,490536,0.0,1.0
2019-01-17,69.57,71.2,69.26,71.03,71.03,195302,0.0,1.0
2019-01-16,68.51,70.98,68.51,70.03,70.03,310851,0.0,1.0
2019-01-15,69.71,70.32,67.49,68.57,68.57,308210,0.0,1.0
2019-01-14,68.35,70.69,67.215,69.7,69.7,246330,0.0,1.0
2019-01-11,69.24,69.56,67.5,69.09,69.09,487274,0.0,1.0
2019-01-10,69.26,70.5199,68.685,69.94,69.94,232118,0.0,1.0
2019-01-09,68.39,71.15,68.39,69.62,69.62,309289,0.0,1.0
2019-01-08,68.23,68.75,67.195,67.87,67.87,385908,0.0,1.0
2019-01-07,67.2,67.95,65.81,67.26,67.26,363247,0.0,1.0
2019-01-04,64.84,67.215,64.155,66.86,66.86,335850,0.0,1.0
2019-01-03,65.49,67.55,62.25,63.64,63.64,309297,0.0,1.0
2019-01-02,63.93,65.95,63.09,65.95,65.95,262654,0.0,1.0
2018-12-31,65.22,66.1,64.39,65.03,65.03,352909,0.0,1.0
2018-12-28,64.18,65.87,63.34,64.87,64.87,335277,0.0,1.0
2018-12-27,61.0,64.2,61.0,64.17,64.17,393665,0.0,1.0
2018-12-26,59.06,62.86,58.25,62.68,62.68,235943,0.0,1.0
2018-12-24,60.64,61.13,58.48,58.6,58.6,182567,0.0,1.0
2018-12-21,60.43,62.1,59.5058,61.36,61.36,855001,0.0,1.0
2018-12-20,58.62,60.37,58.25,59.9,59.9,528243,0.0,1.0
2018-12-19,60.62,61.8,57.88,58.66,58.66,316058,0.0,1.0
2018-12-18,59.54,61.16,58.96,60.41,60.41,244933,0.0,1.0
2018-12-17,60.86,62.43,58.73,59.24,59.24,341484,0.0,1.0
2018-12-14,60.05,62.71,59.865,61.26,61.26,426556,0.0,1.0
2018-12-13,62.26,63.83,60.94,60.96,60.96,487337,0.0,1.0
2018-12-12,62.23,63.93,61.28,61.9,61.9,400722,0.0,1.0
2018-12-11,61.76,62.48,60.23,61.07,61.07,197310,0.0,1.0
2018-12-10,60.24,61.05,59.23,60.52,60.52,365299,0.0,1.0
2018-12-07,61.33,61.7,59.23,60.27,60.27,293345,0.0,1.0
2018-12-06,61.32,62.05,59.74,60.89,60.89,379115,0.0,1.0
2018-12-04,67.89,68.98,62.47,62.69,62.69,375576,0.0,1.0
2018-12-03,65.84,69.69,65.0,67.85,67.85,638546,0.0,1.0
2018-11-30,61.21,63.71,61.21,63.56,63.56,284391,0.0,1.0
2018-11-29,60.99,62.3,60.16,61.68,61.68,315310,0.0,1.0
2018-11-28,60.89,61.58,59.25,61.41,61.41,462666,0.0,1.0
2018-11-27,62.07,62.49,60.49,60.61,60.61,152738,0.0,1.0
2018-11-26,62.41,63.17,61.505,62.7,62.7,256946,0.0,1.0
2018-11-23,61.34,63.0,61.34,62.17,62.17,72825,0.0,1.0
2018-11-21,61.74,63.04,61.515,62.36,62.36,285757,0.0,1.0
2018-11-20,63.08,63.08,60.6,60.81,60.81,308101,0.0,1.0
2018-11-19,66.23,67.3199,63.765,64.06,64.06,212353,0.0,1.0
2018-11-16,66.11,66.94,65.19,66.56,66.56,257929,0.0,1.0
2018-11-15,65.01,66.62,63.91,66.42,66.42,375833,0.0,1.0
2018-11-14,67.39,68.54,65.15,65.41,65.41,251226,0.0,1.0
2018-11-13,67.98,68.945,66.76,66.83,66.83,275523,0.0,1.0
2018-11-12,69.78,69.78,67.565,67.67,67.67,172009,0.0,1.0
2018-11-09,71.31,71.31,68.96,69.79,69.79,178295,0.0,1.0
2018-11-08,72.38,73.0099,71.32,72.04,72.04,303703,0.0,1.0
2018-11-07,71.75,72.96,71.05,72.51,72.51,246189,0.0,1.0
2018-11-06,70.28,72.0,70.28,71.41,71.41,281268,0.0,1.0
2018-11-05,70.94,71.49,69.4348,70.46,70.46,334074,0.0,1.0
2018-11-02,69.69,71.415,69.24,70.73,70.73,348803,0.0,1.0
2018-11-01,68.56,70.41,68.12,69.48,69.48,284334,0.0,1.0
2018-10-31,68.42,69.47,67.62,68.05,68.05,442199,0.0,1.0
2018-10-30,64.78,67.69,64.14,67.56,67.56,263862,0.0,1.0
2018-10-29,67.67,68.22,63.79,64.89,64.89,233138,0.0,1.0
2018-10-26,64.85,66.94,63.86,66.55,66.55,269951,0.0,1.0
2018-10-25,65.23,67.48,65.23,65.9,65.9,317463,0.0,1.0
2018-10-24,68.97,69.9,65.11,65.17,65.17,497704,0.0,1.0
2018-10-23,69.63,69.89,66.73,69.16,69.16,627351,0.0,1.0
2018-10-22,70.0,71.2,69.36,70.78,70.78,717220,0.0,1.0
2018-10-19,68.51,70.93,68.48,69.78,69.78,884858,0.0,1.0
2018-10-18,69.0,71.74,66.5,68.25,68.25,997265,0.0,1.0
2018-10-17,68.14,68.91,66.48,67.51,67.51,412749,0.0,1.0
2018-10-16,67.0,68.84,66.16,68.46,68.46,502230,0.0,1.0
2018-10-15,65.08,67.39,63.985,66.63,66.63,551723,0.0,1.0
2018-10-12,65.61,66.66,63.58,65.07,65.07,344916,0.0,1.0
2018-10-11,66.02,67.41,64.36,64.72,64.72,561343,0.0,1.0
2018-10-10,70.28,71.05,66.42,66.61,66.61,711939,0.0,1.0
2018-10-09,72.5,72.83,70.58,70.67,70.67,521193,0.0,1.0
2018-10-08,72.58,73.04,70.81,72.83,72.83,207985,0.0,1.0
2018-10-05,74.6,74.72,71.7133,72.91,72.91,385938,0.0,1.0
2018-10-04,75.69,75.695,74.17,74.59,74.59,399629,0.0,1.0
2018-10-03,75.28,76.775,74.81,75.84,75.84,367620,0.0,1.0
2018-10-02,77.85,78.13,75.025,75.39,75.39,403364,0.0,1.0
2018-10-01,78.42,79.85,77.57,78.17,78.17,271900,0.0,1.0
2018-09-28,77.9,79.415,77.32,78.33,78.33,330743,0.0,1.0
2018-09-27,76.66,79.4744,76.15,77.79,77.79,426923,0.0,1.0
2018-09-26,76.63,77.3209,75.66,76.04,76.04,252249,0.0,1.0
2018-09-25,75.3,77.02,75.15,76.88,76.88,209613,0.0,1.0
2018-09-24,74.13,75.25,72.95,75.07,75.07,443290,0.0,1.0
2018-09-21,75.93,76.46,73.93,74.13,74.13,562704,0.0,1.0
2018-09-20,75.66,76.85,75.43,75.89,75.89,245639,0.0,1.0
2018-09-19,77.2,77.36,75.09,75.3,75.3,283220,0.0,1.0
2018-09-18,78.01,78.55,76.705,77.29,77.29,286129,0.0,1.0
2018-09-17,77.88,77.9,76.86,77.81,77.81,273805,0.0,1.0
2018-09-14,77.0,78.72,77.0,77.69,77.69,267299,0.0,1.0
2018-09-13,75.87,77.715,74.76,77.0,77.0,386512,0.0,1.0
2018-09-12,75.16,76.11,74.2,75.41,75.41,276601,0.0,1.0
2018-09-11,74.5,75.2248,73.735,75.09,75.09,108051,0.0,1.0
2018-09-10,76.09,76.26,74.61,74.75,74.75,258213,0.0,1.0
2018-09-07,74.11,74.93,73.89,74.49,74.49,198462,0.0,1.0
2018-09-06,75.91,76.11,74.32,74.36,74.36,158426,0.0,1.0
2018-09-05,76.1,76.1,74.68,75.71,75.71,112361,0.0,1.0
2018-09-04,75.55,76.25,74.85,76.21,76.21,239083,0.0,1.0
2018-08-31,74.62,76.11,74.32,75.55,75.55,457356,0.0,1.0
2018-08-30,75.97,76.1599,74.52,74.9,74.9,233639,0.0,1.0
2018-08-29,75.8,76.55,74.95,76.17,76.17,174060,0.0,1.0
2018-08-28,75.69,76.67,74.55,75.27,75.27,231126,0.0,1.0
2018-08-27,74.65,76.24,74.65,75.63,75.63,272514,0.0,1.0
2018-08-24,73.86,74.7107,73.59,74.32,74.32,226603,0.0,1.0
2018-08-23,76.98,77.41,73.25,73.48,73.48,496025,0.0,1.0
2018-08-22,77.63,77.755,76.87,77.09,77.09,148057,0.0,1.0
2018-08-21,77.17,78.225,76.72,77.62,77.62,219902,0.0,1.0
2018-08-20,76.93,77.5099,76.56,77.08,77.08,167592,0.0,1.0
2018-08-17,76.31,77.04,76.1,77.0,77.0,93141,0.0,1.0
2018-08-16,76.05,76.74,75.59,76.54,76.54,131618,0.0,1.0
2018-08-15,77.26,77.26,74.981,75.56,75.56,469529,0.0,1.0
2018-08-14,77.12,78.25,77.09,77.64,77.64,142162,0.0,1.0
2018-08-13,76.69,77.52,74.8545,76.86,76.86,156736,0.0,1.0
2018-08-10,76.31,77.2449,76.06,76.6,76.6,86205,0.0,1.0
2018-08-09,77.15,77.79,76.52,76.74,76.74,86112,0.0,1.0
2018-08-08,77.55,78.3427,76.53,76.85,76.85,210956,0.0,1.0
2018-08-07,77.6,78.55,77.6,77.88,77.88,207999,0.0,1.0
2018-08-06,76.78,77.76,76.61,77.45,77.45,189214,0.0,1.0
2018-08-03,78.21,78.73,74.83,76.43,76.43,524527,0.0,1.0
2018-08-02,77.96,78.8325,77.6,77.99,77.99,254618,0.0,1.0
2018-08-01,78.09,78.26,77.26,77.95,77.95,418779,0.0,1.0
2018-07-31,76.25,78.53,76.25,78.09,78.09,437008,0.0,1.0
2018-07-30,74.55,76.21,74.04,75.89,75.89,727757,0.0,1.0
2018-07-27,74.4,75.1,73.26,74.54,74.54,328282,0.0,1.0
2018-07-26,74.64,76.145,73.93,74.04,74.04,412499,0.0,1.0
2018-07-25,74.74,75.11,72.9229,75.03,75.03,412653,0.0,1.0
2018-07-24,75.71,76.3499,74.67,75.12,75.12,358625,0.0,1.0
2018-07-23,77.64,77.8595,74.68,75.23,75.23,503616,0.0,1.0
2018-07-20,77.98,80.31,75.1447,76.88,76.88,841282,0.0,1.0
2018-07-19,71.75,78.43,70.73,77.66,77.66,1576261,0.0,1.0
2018-07-18,67.2,68.1299,66.75,68.0,68.0,531774,0.0,1.0
2018-07-17,66.01,67.11,65.9,67.08,67.08,246541,0.0,1.0
2018-07-16,65.89,66.61,65.82,66.05,66.05,426027,0.0,1.0
2018-07-13,64.75,65.9075,64.6,65.76,65.76,178257,0.0,1.0
2018-07-12,64.46,65.46,63.7,65.15,65.15,138203,0.0,1.0
2018-07-11,64.59,65.23,60.76,64.14,64.14,182346,0.0,1.0
2018-07-10,64.81,65.36,64.5,65.2,65.2,247127,0.0,1.0
2018-07-09,62.94,64.94,62.94,64.69,64.69,207724,0.0,1.0
2018-07-06,63.1,63.42,62.495,62.76,62.76,109000,0.0,1.0
2018-07-05,63.27,63.7695,62.65,63.01,63.01,323455,0.0,1.0
2018-07-03,63.17,64.2,62.495,63.52,63.52,131725,0.0,1.0
2018-07-02,61.12,62.71,60.98,62.68,62.68,176418,0.0,1.0
2018-06-29,62.38,62.88,61.63,61.68,61.68,178832,0.0,1.0
2018-06-28,62.57,62.8685,61.36,61.98,61.98,216060,0.0,1.0
2018-06-27,63.76,64.92,62.69,62.73,62.73,165171,0.0,1.0
2018-06-26,63.08,64.2,62.65,63.23,63.23,308736,0.0,1.0
2018-06-25,62.78,63.17,61.28,63.07,63.07,342592,0.0,1.0
2018-06-22,62.62,63.95,62.2248,63.5,63.5,819680,0.0,1.0
2018-06-21,63.35,63.6907,61.72,61.92,61.92,501968,0.0,1.0
2018-06-20,65.75,65.75,63.19,63.28,63.28,896609,0.0,1.0
2018-06-19,67.81,67.81,64.98,65.17,65.17,455117,0.0,1.0
2018-06-18,67.14,68.34,67.03,68.23,68.23,220764,0.0,1.0
2018-06-15,68.25,68.44,67.321,67.61,67.61,530278,0.0,1.0
2018-06-14,69.0,69.4,68.05,68.61,68.61,532071,0.0,1.0
2018-06-13,71.25,71.83,66.96,68.64,68.64,1234930,0.0,1.0
2018-06-12,72.57,74.04,71.711,72.92,72.92,272230,0.0,1.0
2018-06-11,73.58,74.0372,72.05,72.13,72.13,1443838,0.0,1.0
2018-06-08,73.39,74.27,72.11,73.41,73.41,519584,0.0,1.0
2018-06-07,70.1,72.76,69.81,72.6,72.6,654005,0.0,1.0
2018-06-06,70.0,70.38,68.45,70.16,70.16,344790,0.0,1.0
2018-06-05,68.44,69.96,68.44,69.93,69.93,430003,0.0,1.0
2018-06-04,68.15,68.57,66.61,68.24,68.24,314046,0.0,1.0
2018-06-01,65.16,68.24,64.75,67.99,67.99,679621,0.0,1.0
2018-05-31,64.68,65.3,64.17,64.43,64.43,277466,0.0,1.0
2018-05-30,63.73,64.89,62.71,64.84,64.84,273239,0.0,1.0
2018-05-29,62.64,63.68,62.55,63.51,63.51,164764,0.0,1.0
2018-05-25,63.35,63.44,62.44,63.12,63.12,197786,0.0,1.0
2018-05-24,63.75,64.45,63.35,63.64,63.64,170601,0.0,1.0
2018-05-23,64.76,65.0562,63.82,64.06,64.06,332096,0.0,1.0
2018-05-22,65.81,66.2,65.061,65.28,65.28,316346,0.0,1.0
2018-05-21,64.75,65.42,64.01,65.35,65.35,313394,0.0,1.0
2018-05-18,63.0,64.67,62.99,64.25,64.25,436771,0.0,1.0
2018-05-17,62.38,63.69,62.11,62.98,62.98,469415,0.0,1.0
2018-05-16,61.81,63.0,61.25,62.25,62.25,367210,0.0,1.0
2018-05-15,61.26,61.68,60.99,61.5,61.5,196952,0.0,1.0
2018-05-14,61.32,61.66,60.95,61.6,61.6,155292,0.0,1.0
2018-05-11,61.96,62.09,60.32,60.93,60.93,115510,0.0,1.0
2018-05-10,61.68,62.29,61.225,61.76,61.76,150009,0.0,1.0
2018-05-09,61.58,61.8,60.95,61.59,61.59,126792,0.0,1.0
2018-05-08,59.05,61.25,58.89,61.22,61.22,192167,0.0,1.0
2018-05-07,59.23,60.0,58.98,59.05,59.05,125613,0.0,1.0
2018-05-04,58.21,59.37,58.12,59.08,59.08,169625,0.0,1.0
2018-05-03,58.32,58.74,57.74,58.42,58.42,126228,0.0,1.0
2018-05-02,57.58,58.87,57.07,58.5,58.5,187239,0.0,1.0
2018-05-01,56.7,57.72,56.14,57.57,57.57,255006,0.0,1.0
2018-04-30,57.88,58.51,56.74,56.74,56.74,206077,0.0,1.0
2018-04-27,58.61,58.74,57.54,57.81,57.81,119121,0.0,1.0
2018-04-26,58.13,59.13,57.14,58.64,58.64,261003,0.0,1.0
2018-04-25,58.04,58.6,57.22,58.03,58.03,240692,0.0,1.0
2018-04-24,59.59,61.09,56.83,57.9,57.9,586634,0.0,1.0
2018-04-23,62.18,62.81,59.02,59.14,59.14,375580,0.0,1.0
2018-04-20,61.19,63.23,60.975,61.94,61.94,532815,0.0,1.0
2018-04-19,60.39,61.9,58.8,61.18,61.18,533526,0.0,1.0
2018-04-18,60.98,61.188,60.28,60.48,60.48,553613,0.0,1.0
2018-04-17,60.66,61.17,59.2911,60.71,60.71,154359,0.0,1.0
2018-04-16,60.29,60.7,59.52,60.25,60.25,191407,0.0,1.0
2018-04-13,59.97,60.34,59.04,59.67,59.67,221296,0.0,1.0
2018-04-12,60.01,60.1,58.5,59.58,59.58,309132,0.0,1.0
2018-04-11,59.38,60.13,59.2,59.74,59.74,369225,0.0,1.0
2018-04-10,59.8,61.59,59.24,59.68,59.68,894789,0.0,1.0
2018-04-09,60.21,60.8599,58.91,58.97,58.97,281882,0.0,1.0
2018-04-06,61.1,61.86,59.035,59.55,59.55,270910,0.0,1.0
2018-04-05,60.18,61.975,60.0,61.84,61.84,394853,0.0,1.0
2018-04-04,57.86,59.98,57.78,59.81,59.81,161816,0.0,1.0
2018-04-03,57.98,60.48,57.55,59.19,59.19,178649,0.0,1.0
2018-04-02,58.81,58.87,56.98,57.44,57.44,312879,0.0,1.0
2018-03-29,58.44,60.15,58.44,59.03,59.03,268066,0.0,1.0
2018-03-28,58.61,58.76,57.75,58.09,58.09,214481,0.0,1.0
2018-03-27,59.43,59.87,58.15,58.48,58.48,228402,0.0,1.0
2018-03-26,58.72,59.55,57.92,59.44,59.44,393877,0.0,1.0
2018-03-23,59.74,59.89,57.72,57.76,57.76,262387,0.0,1.0
2018-03-22,60.4,60.81,59.39,59.4,59.4,181969,0.0,1.0
2018-03-21,60.42,61.6,59.89,60.86,60.86,273565,0.0,1.0
2018-03-20,59.5,60.36,59.07,60.26,60.26,210437,0.0,1.0
2018-03-19,59.75,60.39,58.15,59.29,59.29,305968,0.0,1.0
2018-03-16,59.55,60.68,59.31,59.87,59.87,491986,0.0,1.0
2018-03-15,60.08,60.19,59.18,59.6,59.6,250777,0.0,1.0
2018-03-14,61.1,61.5,59.8,59.93,59.93,270867,0.0,1.0
2018-03-13,61.55,61.75,60.52,60.73,60.73,316759,0.0,1.0
2018-03-12,60.6,61.43,58.67,61.3,61.3,280525,0.0,1.0
2018-03-09,60.22,60.67,59.44,60.62,60.62,253794,0.0,1.0
2018-03-08,58.06,60.25,57.675,59.88,59.88,472441,0.0,1.0
2018-03-07,56.2,58.06,56.2,57.99,57.99,301608,0.0,1.0
2018-03-06,55.12,57.11,54.977,56.73,56.73,344305,0.0,1.0
2018-03-05,53.35,55.12,53.28,55.04,55.04,349406,0.0,1.0
2018-03-02,55.34,55.34,53.56,53.58,53.58,348670,0.0,1.0
2018-03-01,55.18,56.47,53.63,55.92,55.92,470235,0.0,1.0
2018-02-28,56.92,57.25,55.04,55.11,55.11,256850,0.0,1.0
2018-02-27,57.77,59.07,56.85,56.89,56.89,332418,0.0,1.0
2018-02-26,59.24,59.46,58.01,58.09,58.09,389780,0.0,1.0
2018-02-23,56.9,59.74,56.15,58.71,58.71,946449,0.0,1.0
2018-02-22,51.13,56.0,51.13,55.85,55.85,918928,0.0,1.0
2018-02-21,49.95,51.07,49.16,49.71,49.71,451478,0.0,1.0
2018-02-20,49.62,51.08,49.59,49.97,49.97,386320,0.0,1.0
2018-02-16,49.0,50.67,48.87,50.01,50.01,193011,0.0,1.0
2018-02-15,48.94,49.57,48.52,49.29,49.29,217105,0.0,1.0
2018-02-14,47.13,48.96,47.13,48.64,48.64,299860,0.0,1.0
2018-02-13,46.47,47.83,46.47,47.7,47.7,310442,0.0,1.0
2018-02-12,45.27,47.18,44.97,46.99,46.99,316279,0.0,1.0
2018-02-09,45.18,45.64,43.5,45.06,45.06,245333,0.0,1.0
2018-02-08,46.31,46.36,44.625,44.64,44.64,317702,0.0,1.0
2018-02-07,46.57,46.68,45.89,46.3,46.3,216461,0.0,1.0
2018-02-06,45.57,47.7,45.03,46.66,46.66,260055,0.0,1.0
2018-02-05,48.18,48.87,46.59,46.61,46.61,157469,0.0,1.0
2018-02-02,49.0,49.16,48.09,48.63,48.63,167349,0.0,1.0
2018-02-01,49.38,50.61,49.11,49.45,49.45,133796,0.0,1.0
2018-01-31,50.43,50.665,49.43,49.57,49.57,128607,0.0,1.0
2018-01-30,50.31,51.01,49.03,50.03,50.03,130432,0.0,1.0
2018-01-29,51.57,51.94,50.2513,50.81,50.81,160665,0.0,1.0
2018-01-26,51.85,52.2763,51.12,51.61,51.61,114911,0.0,1.0
2018-01-25,52.5,52.5,51.44,51.69,51.69,97504,0.0,1.0
2018-01-24,52.83,53.51,51.8,51.87,51.87,155212,0.0,1.0
2018-01-23,52.85,52.9006,51.74,52.69,52.69,154175,0.0,1.0
2018-01-22,52.93,53.0,52.24,52.86,52.86,137160,0.0,1.0
2018-01-19,52.17,53.18,51.97,53.13,53.13,295668,0.0,1.0
2018-01-18,53.09,53.19,52.08,52.18,52.18,139634,0.0,1.0
2018-01-17,53.71,54.17,52.65,53.1,53.1,164336,0.0,1.0
2018-01-16,54.93,55.42,52.61,53.03,53.03,260461,0.0,1.0
2018-01-12,54.23,54.95,54.15,54.82,54.82,233242,0.0,1.0
2018-01-11,52.61,54.6,52.61,54.5,54.5,380461,0.0,1.0
2018-01-10,52.3,52.875,52.0,52.47,52.47,203455,0.0,1.0
2018-01-09,52.63,52.63,51.96,52.03,52.03,491003,0.0,1.0
2018-01-08,51.62,52.84,51.39,52.62,52.62,213750,0.0,1.0
2018-01-05,52.75,53.0,51.39,51.79,51.79,229717,0.0,1.0
2018-01-04,51.55,53.1,50.9065,52.73,52.73,397047,0.0,1.0
2018-01-03,48.68,51.03,47.1852,50.99,50.99,461109,0.0,1.0
2018-01-02,47.13,48.44,46.359,48.39,48.39,305063,0.0,1.0
2017-12-29,46.84,47.13,46.28,46.86,46.86,242950,0.0,1.0
2017-12-28,46.95,47.13,46.4468,46.81,46.81,124771,0.0,1.0
2017-12-27,46.5,46.9,46.1601,46.8,46.8,146661,0.0,1.0
2017-12-26,46.14,46.55,45.97,46.51,46.51,93551,0.0,1.0
2017-12-22,46.07,46.45,45.44,46.09,46.09,128991,0.0,1.0
2017-12-21,45.59,46.15,45.49,46.02,46.02,165908,0.0,1.0
2017-12-20,45.75,45.97,45.21,45.6,45.6,178008,0.0,1.0
2017-12-19,46.69,46.96,45.43,45.51,45.51,214518,0.0,1.0
2017-12-18,45.82,46.79,45.82,46.65,46.65,234631,0.0,1.0
2017-12-15,44.29,45.81,44.011,45.45,45.45,340335,0.0,1.0
2017-12-14,45.21,45.21,44.2,44.25,44.25,266302,0.0,1.0
2017-12-13,44.99,45.77,44.99,45.22,45.22,169830,0.0,1.0
2017-12-12,45.02,45.62,44.06,45.03,45.03,264900,0.0,1.0
2017-12-11,45.56,45.82,44.73,45.01,45.01,186150,0.0,1.0
2017-12-08,46.25,46.28,45.62,45.65,45.65,224074,0.0,1.0
2017-12-07,45.96,46.57,45.73,45.99,45.99,327964,0.0,1.0
2017-12-06,46.36,47.35,45.68,46.01,46.01,302068,0.0,1.0
2017-12-05,47.75,48.16,46.55,46.57,46.57,388721,0.0,1.0
2017-12-04,48.3,48.67,47.52,47.58,47.58,523472,0.0,1.0
2017-12-01,48.73,48.73,47.015,48.29,48.29,476952,0.0,1.0
2017-11-30,47.72,48.78,47.415,48.68,48.68,395708,0.0,1.0
2017-11-29,47.22,47.76,46.0719,47.5,47.5,126341,0.0,1.0
2017-11-28,46.53,47.35,45.8777,47.22,47.22,154893,0.0,1.0
2017-11-27,46.43,46.69,46.32,46.5,46.5,102815,0.0,1.0
2017-11-24,46.56,46.6,46.08,46.58,46.58,56797,0.0,1.0
