,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Adj Close,ABBV_Volume,ABBV_Dividend Amount,ABBV_Split Coefficient
2015-10-01,54.68,55.23,53.93,55.13,37.5648210624789,9255780,0.0,1.0
2015-09-30,53.54,54.5,53.36,54.41,37.0742230003532,11777177,0.0,1.0
2015-09-29,53.1,54.19,51.88,52.79,35.9703773605706,12842820,0.0,1.0
2015-09-28,55.39,55.43,52.3401,52.5,35.7727753633256,15000639,0.0,1.0
2015-09-25,57.84,57.88,55.08,55.74,37.9804666428908,8673385,0.0,1.0
2015-09-24,56.93,57.48,55.92,56.57,38.5460171867301,8625466,0.0,1.0
2015-09-23,57.9,58.4,57.15,57.43,39.1320093164912,9827049,0.0,1.0
2015-09-22,58.17,58.26,56.91,57.74,39.3432390376842,14191808,0.0,1.0
2015-09-21,61.24,61.74,59.285,59.39,40.4675262633887,11036805,0.0,1.0
2015-09-18,59.42,61.83,58.97,61.22,41.7144630046246,28957042,0.0,1.0
2015-09-17,59.56,60.92,59.39,59.86,40.7877777761652,10281713,0.0,1.0
2015-09-16,59.5,59.64,58.625,59.51,40.5492926070763,8044172,0.0,1.0
2015-09-15,58.98,59.44,58.37,59.2,40.3380628858833,10474719,0.0,1.0
2015-09-14,59.43,59.62,57.54,58.94,40.1609024745602,9095647,0.0,1.0
2015-09-11,59.62,59.76,58.97,59.35,40.4402708154928,9365126,0.0,1.0
2015-09-10,59.36,60.13,58.89,59.58,40.5969896408941,9306601,0.0,1.0
2015-09-09,61.52,61.52,59.11,59.26,40.3789460577271,8436873,0.0,1.0
2015-09-08,60.22,60.94,59.91,60.57,41.2715619763168,9263153,0.0,1.0
2015-09-04,60.65,60.8,58.9638,59.77,40.7264530183994,9281556,0.0,1.0
2015-09-03,61.45,62.28,61.35,61.58,41.9597620356874,11777372,0.0,1.0
2015-09-02,61.18,61.6,60.28,60.98,41.5509303172494,12044504,0.0,1.0
2015-09-01,61.33,61.63,60.16,60.5,41.223864942499,12703178,0.0,1.0
2015-08-31,64.17,64.31,62.2545,62.41,42.5253125795267,15580921,0.0,1.0
2015-08-28,64.45,64.78,63.44,63.98,43.5950889094395,7316211,0.0,1.0
2015-08-27,64.0,64.6,63.0,64.51,43.9562235940597,12591626,0.0,1.0
2015-08-26,62.47,63.22,60.88,63.14,43.0227245036263,15276426,0.0,1.0
2015-08-25,65.11,65.12,60.65,60.71,41.3669560439523,15264862,0.0,1.0
2015-08-24,61.17,64.85,53.87,63.45,43.2339542248192,24292518,0.0,1.0
2015-08-21,66.74,67.16,65.83,65.9,44.9033504084411,16276961,0.0,1.0
2015-08-20,68.0,68.43,67.48,67.48,45.9799406003278,9600934,0.0,1.0
2015-08-19,68.75,69.0798,68.21,68.59,46.7362792794382,6270239,0.0,1.0
2015-08-18,69.42,69.74,68.67,68.86,46.9202535527352,6376384,0.0,1.0
2015-08-17,68.71,69.82,68.3001,69.37,47.2677605134076,17669881,0.0,1.0
2015-08-14,68.56,69.44,68.4103,68.65,46.777162451282,5864797,0.0,1.0
2015-08-13,68.68,69.09,68.21,68.54,46.7022099695683,7168834,0.0,1.0
2015-08-12,67.83,68.92,67.24,68.75,46.8453010710216,8575110,0.0,1.0
2015-08-11,68.5,69.29,67.94,68.25,46.5046079723233,7473179,0.0,1.0
2015-08-10,68.92,69.43,68.5003,69.21,47.1587387218241,8189425,0.0,1.0
2015-08-07,69.08,69.3,67.77,68.62,46.7567208653601,6214464,0.0,1.0
2015-08-06,70.37,70.78,68.8,69.24,47.179180307746,6172233,0.0,1.0
2015-08-05,70.1,70.64,70.05,70.3,47.9014496769865,10048179,0.0,1.0
2015-08-04,70.04,70.39,69.674,69.95,47.6629645078976,5410932,0.0,1.0
2015-08-03,70.19,70.79,69.275,69.73,47.5130595444704,9872039,0.0,1.0
2015-07-31,70.38,70.38,69.73,70.01,47.7038476797414,6181288,0.0,1.0
2015-07-30,70.86,70.88,69.27,70.16,47.8060556093509,6820441,0.0,1.0
2015-07-29,71.29,71.51,70.74,70.77,48.2217011897629,6793252,0.0,1.0
2015-07-28,69.5,71.44,69.08,71.23,48.5351388405654,10098080,0.0,1.0
2015-07-27,68.46,70.96,68.46,69.34,47.2473189274857,12841481,0.0,1.0
2015-07-24,67.53,69.015,67.35,68.08,46.3887723187658,13494900,0.0,1.0
2015-07-23,70.25,70.93,70.135,70.52,48.0513546404137,5636576,0.0,1.0
2015-07-22,70.26,70.65,70.03,70.56,48.0786100883096,5702116,0.0,1.0
2015-07-21,70.81,71.6,70.22,70.54,48.0649823643617,5027443,0.0,1.0
2015-07-20,70.0,71.11,69.86,70.8,48.2421427756848,9633007,0.0,1.0
2015-07-17,69.99,70.125,69.7,69.99,47.6902199557935,6141226,0.0,1.0
2015-07-16,70.14,70.3,69.83,69.99,47.6902199557935,6844740,0.0,1.0
2015-07-15,69.81,70.04,69.31,69.75,47.5266872684183,16761434,0.0,1.0
2015-07-14,69.71,70.52,69.4,69.8,47.5607565782881,6628119,0.0,1.0
2015-07-13,69.42,69.7,69.17,69.57,47.4040377528869,5507019,0.51,1.0
2015-07-10,68.94,69.5,68.53,69.23,46.8290743954389,6891365,0.0,1.0
2015-07-09,68.48,68.92,67.8,67.97,45.9767757714572,6516775,0.0,1.0
2015-07-08,67.79,68.44,67.58,67.66,45.7670832528585,5027199,0.0,1.0
2015-07-07,68.42,68.79,67.32,68.56,46.375867984274,7821618,0.0,1.0
2015-07-06,67.53,69.001,67.49,68.22,46.1458826412949,17029081,0.0,1.0
2015-07-02,68.68,68.9,67.79,68.21,46.1391183665014,6245709,0.0,1.0
2015-07-01,67.9,68.6,67.68,68.51,46.3420466103065,7694912,0.0,1.0
2015-06-30,68.0,68.22,66.66,67.19,45.4491623375638,11625858,0.0,1.0
2015-06-29,69.27,70.02,67.08,67.18,45.4423980627703,12057061,0.0,1.0
2015-06-26,69.95,70.6,69.68,70.46,47.6610801950401,9669293,0.0,1.0
2015-06-25,69.67,70.38,69.29,69.82,47.2281666082557,6191194,0.0,1.0
2015-06-24,70.52,70.75,69.03,69.22,46.8223101206454,9308199,0.0,1.0
2015-06-23,70.01,70.49,69.565,70.02,47.3634521041259,8720018,0.0,1.0
2015-06-22,69.85,70.6,69.73,70.12,47.4310948520609,9907831,0.0,1.0
2015-06-19,68.5,69.75,68.5,69.48,46.9981812652766,9960684,0.0,1.0
2015-06-18,67.79,69.07,67.79,68.98,46.6599675256013,9078824,0.0,1.0
2015-06-17,66.97,67.99,66.88,67.77,45.8414902755871,7377100,0.0,1.0
2015-06-16,66.72,67.4,66.62,66.77,45.1650627962365,5201034,0.0,1.0
2015-06-15,66.66,67.05,66.1,66.91,45.2597626433456,7028434,0.0,1.0
2015-06-12,67.89,67.93,66.59,67.05,45.3544624904547,8249850,0.0,1.0
2015-06-11,68.67,68.67,67.65,68.04,46.0241256950118,7552238,0.0,1.0
2015-06-10,67.66,68.44,67.54,68.24,46.1594111908819,7349344,0.0,1.0
2015-06-09,67.52,68.08,67.51,67.67,45.7738475276521,8132783,0.0,1.0
2015-06-08,67.86,68.2,67.53,67.79,45.8550188251741,10276716,0.0,1.0
2015-06-05,66.98,67.755,66.62,67.4,45.5912121082274,8908863,0.0,1.0
2015-06-04,66.55,67.87,66.52,67.42,45.6047406578144,10539019,0.0,1.0
2015-06-03,66.9,67.3,66.62,67.01,45.3274053912807,20804007,0.0,1.0
2015-06-02,66.7,67.23,66.33,66.62,45.063598674334,11133752,0.0,1.0
2015-06-01,66.8,67.26,66.26,66.93,45.2732911929326,12427034,0.0,1.0
2015-05-29,67.22,67.515,66.39,66.59,45.0433058499535,9450784,0.0,1.0
2015-05-28,67.42,67.53,66.63,67.47,45.6385620317819,12891458,0.0,1.0
2015-05-27,66.75,67.99,66.57,67.38,45.5776835586404,40778841,0.0,1.0
2015-05-26,65.72,67.0,65.66,66.1,44.7118563850717,21033826,0.0,1.0
2015-05-22,65.48,65.87,65.31,65.48,44.2924713478743,14041469,0.0,1.0
2015-05-21,65.45,65.805,64.87,65.65,44.4074640193639,10553421,0.0,1.0
2015-05-20,65.92,66.2,65.39,65.89,44.5698066144081,9955983,0.0,1.0
2015-05-19,65.71,66.12,65.4,65.73,44.461578217712,7674605,0.0,1.0
2015-05-18,65.79,65.91,65.14,65.61,44.3804069201899,7858040,0.0,1.0
2015-05-15,65.93,66.52,65.91,65.99,44.6374493623431,6786394,0.0,1.0
2015-05-14,65.86,66.27,64.94,65.97,44.6239208127561,5868887,0.0,1.0
2015-05-13,64.98,65.32,64.63,65.3,44.1707144015912,8519240,0.0,1.0
2015-05-12,64.75,65.27,64.59,64.81,43.8392649367095,5926876,0.0,1.0
2015-05-11,65.19,65.8,65.08,65.2,44.1030716536562,7978734,0.0,1.0
2015-05-08,65.1,65.8,64.9,65.24,44.1301287528302,7541105,0.0,1.0
2015-05-07,63.59,64.81,63.59,64.7,43.7648579139809,8638220,0.0,1.0
2015-05-06,64.11,64.529,63.4,63.94,43.2507730296745,8476305,0.0,1.0
2015-05-05,64.2,64.9,63.78,63.86,43.1966588313264,7635922,0.0,1.0
2015-05-04,64.32,65.4375,64.01,64.68,43.7513293643939,8493439,0.0,1.0
2015-05-01,65.09,65.5,63.88,64.32,43.5078154718277,9870805,0.0,1.0
2015-04-30,65.39,65.92,64.32,64.66,43.7378008148069,10298594,0.0,1.0
2015-04-29,65.7,66.18,65.51,65.63,44.3939354697769,9864252,0.0,1.0
2015-04-28,64.6,66.49,64.2,66.49,44.9756631020184,13084546,0.0,1.0
2015-04-27,66.02,66.66,64.86,65.02,43.9813147073731,18141505,0.0,1.0
2015-04-24,64.31,66.37,64.14,66.07,44.6915635606912,14859514,0.0,1.0
2015-04-23,65.26,65.31,62.73,64.25,43.4604655482732,18405130,0.0,1.0
2015-04-22,63.6,64.73,63.5605,64.52,43.6431009676978,13872497,0.0,1.0
2015-04-21,63.89,64.24,63.27,63.61,43.0275519614888,8457272,0.0,1.0
2015-04-20,62.91,64.0,62.8,63.54,42.9802020379343,12779184,0.0,1.0
2015-04-17,62.12,62.79,61.87,62.29,42.1346676887461,9905475,0.0,1.0
2015-04-16,61.8,62.91,61.65,62.59,42.3375959325512,9815626,0.0,1.0
2015-04-15,62.1,62.7,61.97,62.03,41.9587965441149,11534244,0.0,1.0
2015-04-14,61.4,61.81,60.51,61.72,41.7491040255162,13071393,0.0,1.0
2015-04-13,61.81,62.16,61.06,61.2,41.397361736254,11400898,0.51,1.0
2015-04-10,60.5,62.33,60.32,62.0,41.5919045154391,17894054,0.0,1.0
2015-04-09,59.2,60.43,59.05,60.32,40.4648980705046,12697994,0.0,1.0
2015-04-08,58.5,58.98,57.95,58.81,39.4519339444028,11075839,0.0,1.0
2015-04-07,58.25,58.75,57.785,58.42,39.1903074482573,10171455,0.0,1.0
2015-04-06,56.81,57.89,56.68,57.61,38.6469293408782,10280058,0.0,1.0
2015-04-02,57.44,57.81,56.9,57.01,38.2444270391158,8787023,0.0,1.0
2015-04-01,58.48,58.49,56.33,57.1,38.3048023843802,14903269,0.0,1.0
2015-03-31,58.01,58.81,57.71,58.54,39.2708079086097,12313641,0.0,1.0
2015-03-30,57.93,58.34,57.79,58.24,39.0695567577286,5781559,0.0,1.0
2015-03-27,57.63,58.05,57.31,57.65,38.6737628276623,6829781,0.0,1.0
2015-03-26,57.98,58.09,57.22,57.27,38.4188447032128,10853808,0.0,1.0
2015-03-25,60.08,60.09,58.21,58.22,39.0561400143365,11619133,0.0,1.0
2015-03-24,60.65,60.82,59.45,59.63,40.0020204234779,7969786,0.0,1.0
2015-03-23,60.05,61.19,59.62,60.48,40.5722320176412,7926391,0.0,1.0
2015-03-20,61.5,61.73,60.32,60.4,40.5185650440729,13313128,0.0,1.0
2015-03-19,60.09,61.4762,59.99,61.19,41.04852640806,14110366,0.0,1.0
2015-03-18,59.76,60.42,59.25,59.89,40.1764380875749,11889103,0.0,1.0
2015-03-17,58.72,60.18,58.7,59.73,40.0691041404383,10983450,0.0,1.0
2015-03-16,58.46,59.7,58.33,59.12,39.65989346698,12098670,0.0,1.0
2015-03-13,58.12,58.87,57.345,58.0,38.9085558370237,10114502,0.0,1.0
2015-03-12,56.78,58.905,56.65,58.0,38.9085558370237,18227835,0.0,1.0
2015-03-11,56.19,56.8772,55.6628,56.62,37.9828005429703,14628990,0.0,1.0
2015-03-10,55.22,56.3,54.78,55.84,37.4595475506793,17907725,0.0,1.0
2015-03-09,55.93,56.03,55.26,55.54,37.2582963997982,14779867,0.0,1.0
2015-03-06,56.95,57.4,55.44,55.64,37.3253801167586,22852963,0.0,1.0
2015-03-05,57.21,59.48,56.649,56.86,38.1438014636753,47051781,0.0,1.0
2015-03-04,59.32,60.42,59.03,60.27,40.4313562120244,8535895,0.0,1.0
2015-03-03,60.35,60.45,59.4371,59.62,39.9953120517819,7388032,0.0,1.0
2015-03-02,60.3,60.75,60.06,60.46,40.5588152742491,6150774,0.0,1.0
2015-02-27,60.53,60.99,60.37,60.5,40.5856487610333,8649052,0.0,1.0
2015-02-26,60.35,60.81,60.27,60.52,40.5990655044254,7327885,0.0,1.0
2015-02-25,61.1,61.1,60.21,60.62,40.6661492213858,9983859,0.0,1.0
2015-02-24,60.85,61.3,60.52,60.87,40.8338585137867,7900656,0.0,1.0
2015-02-23,61.54,61.9,60.24,60.57,40.6326073629056,11582656,0.0,1.0
2015-02-20,59.61,61.34,59.22,61.3,41.1223184967164,15533376,0.0,1.0
2015-02-19,58.92,59.08,58.65,59.0,39.5793930066275,8665548,0.0,1.0
2015-02-18,59.15,59.48,58.305,59.24,39.7403939273324,10781655,0.0,1.0
2015-02-17,58.95,59.0,57.9,58.72,39.3915585991384,12789265,0.0,1.0
2015-02-13,57.35,58.1,56.9,58.05,38.9420976955038,11303213,0.0,1.0
2015-02-12,57.4,57.58,56.16,57.05,38.2712605259,11940929,0.0,1.0
2015-02-11,57.36,57.83,56.26,56.69,38.0297591448426,14681352,0.0,1.0
2015-02-10,55.93,57.005,55.6,56.89,38.1639265787634,18916988,0.0,1.0
2015-02-09,55.67,56.35,55.18,55.48,37.2180461696219,22521928,0.0,1.0
2015-02-06,57.71,57.83,56.69,56.9,38.1706349504594,13890796,0.0,1.0
2015-02-05,57.545,58.26,56.15,57.99,38.9018474653276,18964493,0.0,1.0
2015-02-04,58.95,58.95,56.65,56.91,38.1773433221555,31249154,0.0,1.0
2015-02-03,61.6,61.76,59.98,61.65,41.3571115060777,10721752,0.0,1.0
2015-02-02,61.49,61.49,58.65,60.7,40.7198161949541,11489771,0.0,1.0
2015-01-30,62.09,62.68,60.12,60.35,40.4850231855927,17582302,0.0,1.0
2015-01-29,62.12,63.38,61.59,63.12,42.3432421453954,8481477,0.0,1.0
2015-01-28,63.44,63.56,61.69,61.85,41.4912789399985,6909406,0.0,1.0
2015-01-27,62.33,63.5,62.2,63.1,42.3298254020033,6532303,0.0,1.0
2015-01-26,62.26,63.04,61.68,62.83,42.1486993662103,8181088,0.0,1.0
2015-01-23,63.66,63.66,62.35,62.43,41.8803644983687,6880963,0.0,1.0
2015-01-22,63.2,63.45,61.88,62.98,42.2493249416509,8941629,0.0,1.0
2015-01-21,63.1,63.45,62.28,62.7,42.0614905341618,7979249,0.0,1.0
2015-01-20,65.06,65.29,62.75,63.45,42.5646184113647,9064795,0.0,1.0
2015-01-16,62.95,64.62,62.64,64.54,43.2958309262329,8106002,0.0,1.0
2015-01-15,64.0,64.11,62.87,62.89,42.1889495963865,6149083,0.0,1.0
2015-01-14,62.62,64.07,61.86,63.7,42.7323277037656,9448317,0.0,1.0
2015-01-13,65.72,66.07,62.91,63.39,42.5243681811884,13909291,0.49,1.0
2015-01-12,66.34,66.928,65.3104,65.76,43.7758680587813,6159740,0.0,1.0
2015-01-09,66.69,67.2,65.11,65.78,43.7891818872664,8758893,0.0,1.0
2015-01-08,68.16,68.29,67.42,67.63,45.0207110221317,7945920,0.0,1.0
2015-01-07,64.57,67.05,64.48,66.93,44.5547270251556,8283083,0.0,1.0
2015-01-06,65.62,65.75,63.7,64.33,42.8239293221016,5488071,0.0,1.0
2015-01-05,65.5,66.1,63.88,64.65,43.0369505778621,8007433,0.0,1.0
2015-01-02,65.62,66.4,65.49,65.89,43.862407943934,5087291,0.0,1.0
2014-12-31,66.72,67.1,65.35,65.44,43.5628468030208,3989061,0.0,1.0
2014-12-30,66.77,67.1601,66.02,66.3,44.1353414278772,5568775,0.0,1.0
2014-12-29,66.58,67.37,66.42,67.14,44.6945222242485,3875718,0.0,1.0
2014-12-26,66.51,67.24,66.51,66.98,44.5880115963682,4158049,0.0,1.0
2014-12-24,64.75,66.95,64.75,66.21,44.0754291996945,4713104,0.0,1.0
2014-12-23,67.23,67.32,64.02,64.35,42.8372431505867,12122108,0.0,1.0
2014-12-22,68.04,68.25,66.83,66.97,44.5813546821257,12875890,0.0,1.0
2014-12-19,67.69,68.62,66.84,67.71,45.0739663360718,12631038,0.0,1.0
2014-12-18,67.86,68.01,67.2,67.92,45.2137615351647,7183435,0.0,1.0
2014-12-17,65.5,66.735,65.09,66.57,44.3150781124251,5934879,0.0,1.0
2014-12-16,65.11,66.94,64.8,65.25,43.4363654324131,8544913,0.0,1.0
2014-12-15,65.75,66.47,64.81,65.62,43.6826712593861,7231014,0.0,1.0
2014-12-12,66.53,67.17,65.01,65.27,43.4496792608981,9221354,0.0,1.0
2014-12-11,66.48,67.96,66.24,67.03,44.6212961675808,9517842,0.0,1.0
2014-12-10,69.44,69.44,67.53,67.58,44.9874264509191,8574718,0.0,1.0
2014-12-09,68.21,69.19,67.61,69.14,46.0259050727515,6836407,0.0,1.0
2014-12-08,69.81,70.76,69.35,69.42,46.212298671542,5452113,0.0,1.0
2014-12-05,69.52,70.17,69.34,69.71,46.4053491845749,4360127,0.0,1.0
2014-12-04,68.35,69.86,68.29,69.57,46.3121523851797,7670135,0.0,1.0
2014-12-03,69.17,69.476,68.41,68.5,45.5998625612306,5821231,0.0,1.0
2014-12-02,68.88,69.4901,68.645,69.27,46.1124449579042,6491493,0.0,1.0
2014-12-01,69.08,69.5,68.83,69.11,46.005934330024,4885108,0.0,1.0
2014-11-28,69.0,69.48,68.89,69.2,46.0658465582066,2953678,0.0,1.0
2014-11-26,68.34,68.86,67.881,68.7,45.7330008460809,4045983,0.0,1.0
2014-11-25,67.64,68.21,67.145,68.06,45.3069583345599,7550833,0.0,1.0
2014-11-24,67.4,68.0601,67.4,67.78,45.1205647357695,7729965,0.0,1.0
2014-11-21,66.41,67.36,65.75,67.36,44.8409743375838,9165821,0.0,1.0
2014-11-20,65.04,65.68,64.93,65.19,43.396423946958,4975545,0.0,1.0
2014-11-19,65.88,66.148,65.22,65.5,43.6027882884759,5710889,0.0,1.0
2014-11-18,64.78,66.24,64.78,66.05,43.9689185718143,6432239,0.0,1.0
2014-11-17,64.08,65.41,64.03,65.04,43.2965702333202,7117082,0.0,1.0
2014-11-14,63.98,64.0,63.13,64.0,42.6042511520986,4684199,0.0,1.0
2014-11-13,64.25,64.7901,63.4,63.63,42.3579453251256,4510242,0.0,1.0
2014-11-12,63.56,64.02,63.56,63.76,42.4444852102783,5366690,0.0,1.0
2014-11-11,63.69,64.2,63.5,63.85,42.5043974384609,5041212,0.0,1.0
2014-11-10,61.99,64.06,61.87,63.79,42.4644559530058,9513038,0.0,1.0
2014-11-07,62.31,62.33,61.31,61.5,40.9400225914698,7002595,0.0,1.0
2014-11-06,62.75,63.39,62.42,62.71,41.7455092148141,5152441,0.0,1.0
2014-11-05,63.49,63.67,62.2,62.54,41.6323416726914,6464959,0.0,1.0
2014-11-04,63.21,63.61,62.32,62.66,41.7122246436016,9741719,0.0,1.0
2014-11-03,63.66,63.9,62.94,63.25,42.10498258391,8250651,0.0,1.0
2014-10-31,63.06,63.99,62.3701,63.46,42.2447777830028,15010787,0.0,1.0
2014-10-30,60.0,61.43,59.91,61.18,40.7270013357093,11635173,0.0,1.0
2014-10-29,60.99,60.99,59.36,59.98,39.9281716266074,16547937,0.0,1.0
2014-10-28,60.76,61.13,60.44,60.93,40.5605784796464,9412487,0.0,1.0
2014-10-27,60.35,60.98,60.21,60.49,40.2676742529757,10010862,0.0,1.0
2014-10-24,59.34,60.41,59.34,60.29,40.1345359681254,10391657,0.0,1.0
2014-10-23,58.1,59.7,57.88,59.52,39.6219535714517,14729311,0.0,1.0
2014-10-22,56.96,57.45,56.26,56.9,37.8778420399127,16048209,0.0,1.0
2014-10-21,55.3,56.445,55.02,56.29,37.4717702711192,17522116,0.0,1.0
2014-10-20,52.56,54.59,52.25,54.41,36.2202703935263,17953937,0.0,1.0
2014-10-17,53.78,53.9027,52.9,53.37,35.5279513123047,31892106,0.0,1.0
2014-10-16,55.8,55.9,52.84,52.9,35.2150763429065,61236695,0.0,1.0
2014-10-15,52.33,55.72,52.06,54.63,36.3667225068617,122740856,0.0,1.0
2014-10-14,53.59,54.835,53.02,54.13,36.0338767947359,14293617,0.0,1.0
2014-10-13,54.88,55.15,53.58,53.62,35.6943741683676,16908703,0.0,1.0
2014-10-10,55.99,56.67,54.95,54.97,36.5930575911072,12108793,0.42,1.0
2014-10-09,58.52,58.55,56.71,56.72,37.471713785297,11911899,0.0,1.0
2014-10-08,56.54,58.45,56.18,58.34,38.5419566684455,10917219,0.0,1.0
2014-10-07,57.6,57.6,56.51,56.65,37.4254687224449,8924598,0.0,1.0
2014-10-06,58.59,58.99,57.66,57.81,38.1918154782796,7359936,0.0,1.0
2014-10-03,57.42,58.78,57.34,58.69,38.7731819827059,11680772,0.0,1.0
2014-10-02,57.54,57.7,56.14,56.67,37.4386815975455,8371796,0.0,1.0
2014-10-01,57.93,57.94,56.96,57.23,37.8086421003623,8432076,0.0,1.0
2014-09-30,58.26,58.81,57.73,57.76,38.1587832905281,8599025,0.0,1.0
2014-09-29,58.14,58.83,57.94,58.52,38.6608725443509,7640357,0.0,1.0
2014-09-26,58.54,59.24,58.1,59.19,39.1035038602209,15865976,0.0,1.0
2014-09-25,58.47,59.5,57.965,58.0,38.3173377917353,10058837,0.0,1.0
2014-09-24,57.66,59.35,57.61,59.05,39.0110137345167,15559983,0.0,1.0
2014-09-23,56.8,58.27,56.6,57.56,38.0266545395221,24196062,0.0,1.0
2014-09-22,59.23,59.3,58.41,58.71,38.7863948578065,8011936,0.0,1.0
2014-09-19,59.84,59.93,59.01,59.06,39.017620172067,13986900,0.0,1.0
2014-09-18,59.6,59.65,59.1,59.45,39.2752712365287,10980500,0.0,1.0
2014-09-17,58.89,60.02,58.753,59.62,39.3875806748838,14389400,0.0,1.0
2014-09-16,57.63,58.7,57.46,58.6,38.7137240447533,9112400,0.0,1.0
2014-09-15,57.75,58.15,57.47,57.93,38.2710927288832,8632700,0.0,1.0
2014-09-12,57.85,58.77,57.74,57.88,38.2380605411317,15556200,0.0,1.0
2014-09-11,57.0,57.88,56.85,57.85,38.2182412284808,9943900,0.0,1.0
2014-09-10,56.9,57.32,56.51,57.19,37.7822163501611,8740300,0.0,1.0
2014-09-09,55.53,57.18,55.43,56.95,37.6236618489539,17558900,0.0,1.0
2014-09-08,55.78,55.95,55.37,55.57,36.7119734670126,6568800,0.0,1.0
2014-09-05,55.49,55.94,54.87,55.94,36.9564116563737,9914300,0.0,1.0
2014-09-04,55.36,55.6,55.09,55.54,36.6921541543617,10019400,0.0,1.0
2014-09-03,55.16,55.53,54.83,55.51,36.6723348417108,7562100,0.0,1.0
2014-09-02,55.43,55.53,54.96,55.07,36.3816515894976,7354900,0.0,1.0
2014-08-29,55.75,55.8,55.24,55.28,36.5203867780539,7524400,0.0,1.0
2014-08-28,55.52,55.68,55.25,55.6,36.7317927796635,7277900,0.0,1.0
2014-08-27,55.85,55.85,55.4,55.7,36.7978571551665,11022600,0.0,1.0
2014-08-26,55.68,55.94,55.64,55.75,36.830889342918,9309800,0.0,1.0
2014-08-25,55.38,55.92,55.18,55.87,36.9101665935216,7553500,0.0,1.0
2014-08-22,54.87,55.27,54.36,55.2,36.4675352776515,9314600,0.0,1.0
2014-08-21,54.79,55.115,54.68,54.96,36.3089807764444,8063200,0.0,1.0
2014-08-20,54.82,55.18,54.69,55.06,36.3750451519473,7612200,0.0,1.0
2014-08-19,54.48,55.31,54.18,55.29,36.5269932156042,9159300,0.0,1.0
2014-08-18,54.39,54.52,53.84,54.31,35.8795623356749,7370500,0.0,1.0
2014-08-15,54.34,54.585,53.58,53.9,35.6086983961126,10109300,0.0,1.0
2014-08-14,53.62,54.23,53.53,54.19,35.8002850850713,7959800,0.0,1.0
2014-08-13,52.97,53.64,52.75,53.6,35.4105052696037,9029400,0.0,1.0
2014-08-12,53.22,53.3,52.5734,52.84,34.9084160157809,8524600,0.0,1.0
2014-08-11,53.0,53.65,52.77,53.31,35.218918580645,10074600,0.0,1.0
2014-08-08,52.72,52.89,52.29,52.82,34.8952031406803,13117700,0.0,1.0
2014-08-07,51.59,52.71,51.42,52.43,34.6375520762187,17171700,0.0,1.0
2014-08-06,51.48,52.66,51.37,52.05,34.3865074493073,18126200,0.0,1.0
2014-08-05,52.77,53.19,52.4466,52.79,34.8753838280294,12783800,0.0,1.0
2014-08-04,52.58,53.4,52.37,53.29,35.2057057055444,10456300,0.0,1.0
2014-08-01,52.03,52.64,51.75,52.48,34.6705842639701,11593200,0.0,1.0
2014-07-31,53.13,53.4,52.3,52.34,34.578094138266,15479900,0.0,1.0
2014-07-30,53.28,53.885,53.03,53.75,35.5096018328581,12680100,0.0,1.0
2014-07-29,53.55,53.66,53.24,53.43,35.2981958312486,16171500,0.0,1.0
2014-07-28,53.42,53.995,53.1701,53.74,35.5029953953078,10466000,0.0,1.0
2014-07-25,54.4,54.49,53.03,53.18,35.1330348924911,11680900,0.0,1.0
2014-07-24,54.22,54.56,53.97,54.08,35.727614272018,11712800,0.0,1.0
2014-07-23,54.48,54.8126,54.07,54.48,35.99187177403,15011300,0.0,1.0
2014-07-22,53.82,54.38,53.75,54.05,35.7077949593671,14724300,0.0,1.0
2014-07-21,54.14,54.45,53.91,54.0,35.6747627716156,22334900,0.0,1.0
2014-07-18,53.0,55.12,53.0,54.91,36.2759485886928,42456000,0.0,1.0
2014-07-17,53.21,54.9995,52.88,53.52,35.3576537692013,18699000,0.0,1.0
2014-07-16,53.25,53.67,51.82,53.65,35.4435374573552,23315900,0.0,1.0
2014-07-15,54.52,54.69,53.39,53.44,35.3048022687989,16796400,0.0,1.0
2014-07-14,53.89,55.05,53.72,54.85,36.2363099633911,30823300,0.0,1.0
2014-07-11,55.34,56.6,54.48,54.96,36.3089807764444,13586800,0.42,1.0
2014-07-10,54.5,55.875,54.28,55.79,36.5777904932797,7553100,0.0,1.0
2014-07-09,55.56,55.64,54.82,55.01,36.0663963978368,11516300,0.0,1.0
2014-07-08,56.68,56.97,55.48,55.69,36.5122271477101,9297300,0.0,1.0
2014-07-07,57.91,58.15,57.39,57.4,37.6333603569503,4736300,0.0,1.0
2014-07-03,57.9,58.27,57.65,58.22,38.170979790621,3828900,0.0,1.0
2014-07-02,57.46,58.11,56.92,58.11,38.0988601104944,6198500,0.0,1.0
2014-07-01,56.42,57.2,56.17,56.89,37.2989872945453,6869800,0.0,1.0
2014-06-30,56.51,56.89,56.1001,56.44,37.0039522394821,6477200,0.0,1.0
2014-06-27,56.58,56.9,56.28,56.79,37.2334239489757,7490800,0.0,1.0
2014-06-26,55.07,56.54,54.97,56.51,37.0498465813808,10716400,0.0,1.0
2014-06-25,53.52,55.79,53.4,55.0,36.0598400632799,11085100,0.0,1.0
2014-06-24,53.74,53.95,53.43,53.59,35.1353968907485,5483500,0.0,1.0
2014-06-23,53.76,54.4,53.54,53.75,35.2402982436599,6235600,0.0,1.0
