,ZBH_Open,ZBH_High,ZBH_Low,ZBH_Close,ZBH_Adj Close,ZBH_Volume,ZBH_Dividend Amount,ZBH_Split Coefficient
2020-03-12,103.62,106.83,99.26,102.03,95.5143072761043,3307426,0.0,1.0
2020-03-11,114.74,116.64,108.82,111.19,104.089344565618,2328931,0.0,1.0
2020-03-10,115.0,118.64,110.09,118.31,110.754657393276,2649880,0.0,1.0
2020-03-09,115.0,119.0,111.02,111.26,104.154874326564,2380015,0.0,1.0
2020-03-06,125.26,125.95,121.75,124.1,116.174904762957,2800644,0.0,1.0
2020-03-05,135.28,135.86,127.43,129.19,120.939854523179,2104085,0.0,1.0
2020-03-04,136.48,139.25,134.08,138.07,129.252772768908,2008977,0.0,1.0
2020-03-03,138.97,142.45,130.41,133.86,125.311625717723,1933281,0.0,1.0
2020-03-02,136.78,139.28,134.75,139.25,130.357417310571,1712362,0.0,1.0
2020-02-28,136.14,137.44,132.51,136.15,127.455385040102,2473552,0.0,1.0
2020-02-27,143.15,145.71,139.89,139.95,131.012714920031,2046383,0.0,1.0
2020-02-26,150.9,152.7,146.51,146.56,137.200596632224,1273097,0.0,1.0
2020-02-25,153.51,154.57,149.53,149.73,140.168158663639,2300037,0.0,1.0
2020-02-24,153.58,155.1,153.0,154.33,144.474400097238,1915518,0.0,1.0
2020-02-21,158.56,159.1,155.98,157.39,147.338986790023,1020381,0.0,1.0
2020-02-20,160.0,160.03,157.3,158.39,148.27512623211,950927,0.0,1.0
2020-02-19,159.69,161.11,158.61,160.02,149.801033522711,961245,0.0,1.0
2020-02-18,159.95,160.09,157.84,159.25,149.080206152304,771367,0.0,1.0
2020-02-14,158.62,160.43,157.6,160.4,150.156766510704,621681,0.0,1.0
2020-02-13,159.0,159.83,157.39,158.73,148.593413642419,743162,0.0,1.0
2020-02-12,159.2,159.69,158.22,158.7,148.565329459157,743656,0.0,1.0
2020-02-11,158.8,159.64,157.83,159.29,149.117651729988,886811,0.0,1.0
2020-02-10,155.48,158.57,155.15,158.22,148.115982526955,1079949,0.0,1.0
2020-02-07,158.28,158.73,156.12,156.39,146.402847347936,889335,0.0,1.0
2020-02-06,158.01,159.79,157.16,159.01,148.855532686204,1185696,0.0,1.0
2020-02-05,156.82,159.19,155.43,157.7,147.62919001707,1364147,0.0,1.0
2020-02-04,152.9,159.59,152.44,156.77,146.758580335929,3068347,0.0,1.0
2020-02-03,148.78,150.24,148.42,148.51,139.026068544293,1905678,0.0,1.0
2020-01-31,150.22,151.59,146.78,147.9,138.45502348462,1407669,0.0,1.0
2020-01-30,149.32,151.23,148.1,151.18,141.525560854665,720189,0.0,1.0
2020-01-29,149.75,152.43,149.43,150.75,141.123020894568,1197402,0.0,1.0
2020-01-28,148.14,149.9,148.14,149.2,139.672004759333,829220,0.0,1.0
2020-01-27,146.05,148.61,145.03,148.04,138.586083006513,678673,0.0,1.0
2020-01-24,149.48,149.48,146.72,147.8,138.361409540412,737851,0.0,1.0
2020-01-23,150.87,150.95,149.15,149.51,139.96220798638,796692,0.0,1.0
2020-01-22,150.0,151.7,149.96,150.98,141.338332966247,851478,0.0,1.0
2020-01-21,149.06,150.17,147.86,149.48,139.934123803117,926558,0.0,1.0
2020-01-17,148.94,149.95,148.58,149.38,139.840509858909,852286,0.0,1.0
2020-01-16,148.86,149.22,147.9,148.77,139.269464799236,599893,0.0,1.0
2020-01-15,148.24,149.56,147.25,148.15,138.689058345142,654676,0.0,1.0
2020-01-14,148.12,149.14,147.28,148.34,138.866924839139,1009535,0.0,1.0
2020-01-13,149.67,150.54,148.93,149.02,139.503499659758,635840,0.0,1.0
2020-01-10,149.63,151.16,148.7,149.99,140.411554918582,1159737,0.0,1.0
2020-01-09,150.05,150.39,148.31,148.6,139.110321094081,1007633,0.0,1.0
2020-01-08,148.35,149.93,147.44,149.59,140.037099141747,908796,0.0,1.0
2020-01-07,148.55,149.14,146.69,147.82,138.380132329254,907272,0.0,1.0
2020-01-06,148.57,148.83,147.23,147.95,138.501830456725,944107,0.0,1.0
2020-01-03,147.42,149.68,145.96,148.81,139.306910376919,963465,0.0,1.0
2020-01-02,149.98,150.05,147.47,149.2,139.672004759333,1052402,0.0,1.0
2019-12-31,148.29,149.71,148.29,149.68,140.121351691535,612400,0.0,1.0
2019-12-30,150.15,150.54,148.23,148.75,139.250742010394,589753,0.0,1.0
2019-12-27,150.58,150.63,149.68,150.01,140.430277707423,391920,0.0,1.0
2019-12-26,150.78,151.67,149.3,150.3,140.701758145629,611709,0.24,1.0
2019-12-24,151.19,151.61,150.28,150.87,141.010191652923,244981,0.0,1.0
2019-12-23,150.79,151.29,149.76,151.24,141.356011039889,917694,0.0,1.0
2019-12-20,149.69,150.63,148.28,150.32,140.496135807432,2471463,0.0,1.0
2019-12-19,150.34,150.7,148.16,148.8,139.075472379896,965381,0.0,1.0
2019-12-18,149.9,150.0,147.46,148.88,139.15024413924,1436860,0.0,1.0
2019-12-17,150.12,150.63,148.23,149.86,140.066198191204,732607,0.0,1.0
2019-12-16,149.32,150.6,148.42,150.0,140.197048770056,1308172,0.0,1.0
2019-12-13,147.0,149.19,146.68,148.07,138.393180075882,1039824,0.0,1.0
2019-12-12,146.92,148.99,146.26,147.41,137.776313061293,823755,0.0,1.0
2019-12-11,145.85,147.12,145.25,147.01,137.402454264573,638403,0.0,1.0
2019-12-10,147.0,147.7,145.03,145.23,135.738782619169,875117,0.0,1.0
2019-12-09,148.47,148.81,146.55,146.72,137.131406636951,613406,0.0,1.0
2019-12-06,148.07,149.63,147.78,148.53,138.82311769211,760634,0.0,1.0
2019-12-05,147.45,148.96,147.25,147.62,137.972588929571,867669,0.0,1.0
2019-12-04,147.79,150.79,146.76,148.37,138.673574173422,1513561,0.0,1.0
2019-12-03,143.54,144.39,142.67,143.4,134.028378624174,569474,0.0,1.0
2019-12-02,145.57,145.93,144.08,144.46,135.019104435482,512652,0.0,1.0
2019-11-29,146.59,146.74,144.88,145.28,135.785514968759,351599,0.0,1.0
2019-11-27,144.65,146.89,144.55,146.56,136.981863118263,487365,0.0,1.0
2019-11-26,145.58,145.8,144.32,144.86,135.392963232202,919185,0.0,1.0
2019-11-25,144.09,145.46,143.71,145.08,135.598585570398,847201,0.0,1.0
2019-11-22,142.93,143.85,142.65,143.82,134.42093036073,587742,0.0,1.0
2019-11-21,142.15,142.59,141.12,142.32,133.018959873029,786801,0.0,1.0
2019-11-20,144.47,145.67,142.02,142.57,133.25262162098,1272317,0.0,1.0
2019-11-19,145.67,146.04,144.49,144.54,135.093876194826,856952,0.0,1.0
2019-11-18,146.67,147.52,144.65,144.99,135.514467341136,863693,0.0,1.0
2019-11-15,145.39,147.24,144.54,146.78,137.187485456459,870970,0.0,1.0
2019-11-14,144.15,145.39,143.67,145.03,135.551853220808,575718,0.0,1.0
2019-11-13,144.32,144.71,143.07,144.37,134.93498620622,641565,0.0,1.0
2019-11-12,143.61,145.46,143.48,144.54,135.093876194826,789113,0.0,1.0
2019-11-11,143.01,143.43,140.93,143.32,133.95360686483,911960,0.0,1.0
2019-11-08,141.49,144.96,141.14,144.0,134.589166819254,1026051,0.0,1.0
2019-11-07,142.86,143.96,141.13,141.93,132.654447546227,1261346,0.0,1.0
2019-11-06,142.4,144.44,141.77,143.22,133.86014216565,1515666,0.0,1.0
2019-11-05,141.0,143.45,139.12,140.31,131.140319419511,2693210,0.0,1.0
2019-11-04,138.73,139.19,136.06,136.53,127.607353790505,1699275,0.0,1.0
2019-11-01,139.46,140.21,138.15,138.22,129.186907206648,911809,0.0,1.0
2019-10-31,138.01,138.65,136.72,138.23,129.196253676566,793680,0.0,1.0
2019-10-30,137.5,138.11,136.98,138.07,129.046710157878,567393,0.0,1.0
2019-10-29,135.75,138.86,135.58,138.19,129.158867796894,789812,0.0,1.0
2019-10-28,134.92,137.0,134.79,135.95,127.065258535261,561496,0.0,1.0
2019-10-25,134.96,135.12,133.94,134.07,125.308122190676,726469,0.0,1.0
2019-10-24,135.47,137.54,133.54,134.89,126.074532723953,712102,0.0,1.0
2019-10-23,135.3,136.09,134.85,135.22,126.382966231247,487057,0.0,1.0
2019-10-22,137.94,137.94,134.75,134.82,126.009107434527,683095,0.0,1.0
2019-10-21,138.03,138.6,136.61,137.6,128.607426071732,829434,0.0,1.0
2019-10-18,138.03,138.92,136.99,137.61,128.61677254165,740355,0.0,1.0
2019-10-17,137.12,138.91,136.96,138.51,129.45795483427,666110,0.0,1.0
2019-10-16,137.55,137.67,135.08,136.58,127.654086140095,1173367,0.0,1.0
2019-10-15,136.98,139.15,135.89,137.89,128.878473699354,1186808,0.0,1.0
2019-10-14,136.19,137.23,134.6,135.24,126.401659171083,756985,0.0,1.0
2019-10-11,135.14,137.61,135.14,136.44,127.523235561243,1155461,0.0,1.0
2019-10-10,132.72,135.17,132.29,134.07,125.308122190676,1043178,0.0,1.0
2019-10-09,132.3,133.63,131.0,133.42,124.700601646006,903356,0.0,1.0
2019-10-08,133.63,133.93,130.62,131.22,122.644378264045,1321692,0.0,1.0
2019-10-07,136.17,137.11,134.1,134.5,125.710020397151,913513,0.0,1.0
2019-10-04,133.71,134.75,132.77,134.45,125.66328804756,746270,0.0,1.0
2019-10-03,131.53,133.08,130.27,132.94,124.251971089942,864396,0.0,1.0
2019-10-02,132.73,133.81,130.54,131.95,123.32667056806,1269053,0.0,1.0
2019-10-01,137.36,138.49,133.54,133.61,124.878184574448,782189,0.0,1.0
2019-09-30,134.54,137.73,134.52,137.27,128.298992564438,803286,0.0,1.0
2019-09-27,136.79,137.24,133.8,134.13,125.364201010184,955982,0.24,1.0
2019-09-26,137.74,138.16,135.56,136.84,127.668655698695,1124015,0.0,1.0
2019-09-25,140.12,140.12,137.27,137.36,128.153804054171,1370471,0.0,1.0
2019-09-24,142.24,143.11,139.56,140.06,130.672843592219,1170277,0.0,1.0
2019-09-23,141.42,142.49,140.24,141.65,132.156277986847,905897,0.0,1.0
2019-09-20,140.17,142.27,139.46,142.02,132.50147970132,1673506,0.0,1.0
2019-09-19,139.42,140.65,139.21,139.66,130.299652549545,886855,0.0,1.0
2019-09-18,142.4,142.4,138.47,139.41,130.066408147874,1372851,0.0,1.0
2019-09-17,137.65,139.56,137.32,138.84,129.534610912064,1074764,0.0,1.0
2019-09-16,138.01,139.09,136.81,137.66,128.433697336176,736643,0.0,1.0
2019-09-13,142.19,143.57,138.3,138.79,129.487962031729,1127022,0.0,1.0
2019-09-12,141.31,143.0,140.1,142.61,133.051936489264,1171418,0.0,1.0
2019-09-11,138.03,141.75,137.56,140.29,130.887428441756,1033406,0.0,1.0
2019-09-10,136.32,138.54,134.83,138.52,129.236058077925,1209229,0.0,1.0
2019-09-09,140.42,140.42,136.68,137.08,127.892570324299,1121104,0.0,1.0
2019-09-06,139.74,140.71,138.92,139.74,130.37429075808,857093,0.0,1.0
2019-09-05,139.4,139.82,138.17,139.54,130.187695236743,809308,0.0,1.0
2019-09-04,140.0,140.46,136.92,138.01,128.760239498516,991676,0.0,1.0
2019-09-03,138.16,139.72,137.9,139.39,130.04774859574,871555,0.0,1.0
2019-08-30,138.6,139.75,138.26,139.2,129.87048285047,1025677,0.0,1.0
2019-08-29,138.26,138.74,137.41,138.18,128.918845691652,979319,0.0,1.0
2019-08-28,134.28,137.28,133.92,137.14,127.9485489807,653327,0.0,1.0
2019-08-27,135.56,136.46,134.19,134.5,125.485488099053,797911,0.0,1.0
2019-08-26,134.65,135.3,133.68,134.83,125.793370709259,891545,0.0,1.0
2019-08-23,136.79,137.28,133.06,133.64,124.683127357305,1279815,0.0,1.0
2019-08-22,137.69,138.01,136.25,137.11,127.9205596525,673273,0.0,1.0
2019-08-21,138.61,138.61,137.09,137.43,128.219112486639,1112635,0.0,1.0
2019-08-20,138.6,139.77,137.88,137.95,128.704260842115,1224499,0.0,1.0
2019-08-19,138.43,138.96,134.01,138.56,129.273377182192,561249,0.0,1.0
2019-08-16,136.35,137.28,135.95,137.01,127.827261891831,846596,0.0,1.0
2019-08-15,134.5,135.93,134.01,135.13,126.073263991264,924935,0.0,1.0
2019-08-14,136.83,136.83,133.82,133.93,124.953690863243,1287093,0.0,1.0
2019-08-13,138.58,140.53,137.99,138.17,128.909515915585,1144811,0.0,1.0
2019-08-12,139.05,139.77,137.16,138.51,129.226728301858,1498456,0.0,1.0
2019-08-09,138.42,139.71,137.83,138.31,129.040132780521,929562,0.0,1.0
2019-08-08,136.28,139.0,135.63,138.93,129.618578896665,1251761,0.0,1.0
2019-08-07,133.47,136.97,132.74,136.2,127.071550030417,1308816,0.0,1.0
2019-08-06,135.56,135.8,133.8,135.15,126.091923543398,1023338,0.0,1.0
2019-08-05,137.0,137.88,134.18,134.92,125.877338693861,1924344,0.0,1.0
2019-08-02,137.23,138.27,135.93,138.07,128.816218154917,1554948,0.0,1.0
2019-08-01,135.2,138.82,134.92,137.5,128.284420919107,2176124,0.0,1.0
2019-07-31,136.14,136.6,133.54,135.13,126.073263991264,1448168,0.0,1.0
2019-07-30,134.0,136.72,133.49,136.67,127.510049505558,1697234,0.0,1.0
2019-07-29,136.04,136.14,133.15,134.53,125.513477427254,1921709,0.0,1.0
2019-07-26,130.5,136.22,130.5,134.5,125.485488099053,5793693,0.0,1.0
2019-07-25,125.33,125.87,123.05,123.91,115.605255244265,1692257,0.0,1.0
2019-07-24,125.0,126.07,123.47,125.83,117.396572249099,1012860,0.0,1.0
2019-07-23,122.99,124.83,122.93,124.83,116.463594642415,739207,0.0,1.0
2019-07-22,123.68,123.83,122.58,122.81,114.578979876913,529176,0.0,1.0
2019-07-19,124.38,124.77,123.42,123.45,115.176085545191,1198975,0.0,1.0
2019-07-18,122.68,124.62,122.35,124.08,115.763861437402,767425,0.0,1.0
2019-07-17,122.37,123.45,121.63,123.02,114.774905174316,1120476,0.0,1.0
2019-07-16,122.28,122.8,121.38,122.09,113.9072360001,1099405,0.0,1.0
2019-07-15,120.84,122.84,120.47,121.9,113.72997025483,1188137,0.0,1.0
2019-07-12,120.67,121.07,119.56,120.6,112.51709936614,644101,0.0,1.0
2019-07-11,121.0,121.36,120.1,121.0,112.890290408814,885000,0.0,1.0
2019-07-10,120.95,121.65,120.28,120.78,112.685035335343,632564,0.0,1.0
2019-07-09,120.56,121.1,119.38,120.69,112.601067350742,913085,0.0,1.0
2019-07-08,117.88,120.77,117.23,120.7,112.610397126808,1596540,0.0,1.0
2019-07-05,116.89,118.21,116.23,117.81,109.914091843491,910304,0.0,1.0
2019-07-03,117.63,118.16,116.9,117.65,109.764815426421,766101,0.0,1.0
2019-07-02,117.64,117.77,116.32,116.73,108.906476028271,1147567,0.0,1.0
2019-07-01,118.8,119.34,116.26,117.31,109.447603040148,1214326,0.0,1.0
2019-06-28,115.67,117.76,114.9,117.74,109.848783411023,2577755,0.0,1.0
2019-06-27,115.12,115.94,114.97,115.38,107.646956259247,1139850,0.24,1.0
2019-06-26,116.93,117.0,114.21,114.57,106.669363247033,1609728,0.0,1.0
2019-06-25,117.67,118.21,116.53,116.7,108.652480500382,884300,0.0,1.0
2019-06-24,118.29,118.39,117.0,117.42,109.322829994472,843912,0.0,1.0
2019-06-21,119.9,120.15,118.0,118.29,110.132835633164,2131636,0.0,1.0
2019-06-20,119.0,120.14,116.13,119.71,111.454913802063,1479319,0.0,1.0
2019-06-19,118.04,120.02,117.7067,119.37,111.138359874298,1135439,0.0,1.0
2019-06-18,118.69,119.1,117.88,118.12,109.974558669281,916620,0.0,1.0
2019-06-17,117.37,118.16,116.8,117.73,109.611452693316,933115,0.0,1.0
2019-06-14,119.81,120.1,116.87,117.45,109.350761223392,1326489,0.0,1.0
2019-06-13,120.7,120.85,119.1,119.79,111.529397079184,818978,0.0,1.0
2019-06-12,120.32,121.3,120.0,120.69,112.367333946796,785118,0.0,1.0
2019-06-11,122.93,123.67,119.33,120.48,112.171815344353,755018,0.0,1.0
2019-06-10,121.34,122.26,120.5605,121.71,113.31699573009,711541,0.0,1.0
2019-06-07,120.91,121.11,119.46,120.73,112.404575585357,758934,0.0,1.0
2019-06-06,118.8,120.82,118.19,120.31,112.013538380471,1201870,0.0,1.0
2019-06-05,118.38,119.57,117.21,118.54,110.365595874167,1242855,0.0,1.0
2019-06-04,115.25,117.59,114.38,117.41,109.313519584832,1091204,0.0,1.0
2019-06-03,114.12,115.43,113.43,114.3,106.417982186749,985537,0.0,1.0
2019-05-31,111.76,114.22,111.44,113.93,106.073497030064,1380987,0.0,1.0
2019-05-30,112.43,113.54,112.05,112.89,105.10521442749,628884,0.0,1.0
2019-05-29,112.26,113.31,111.17,112.22,104.481416981601,1250592,0.0,1.0
2019-05-28,114.64,115.0,112.0,112.14,104.40693370448,841976,0.0,1.0
2019-05-24,114.08,115.06,114.0,114.52,106.622811198832,586398,0.0,1.0
2019-05-23,114.99,115.21,112.43,113.96,106.101428258985,1215052,0.0,1.0
2019-05-22,116.07,116.09,114.6,115.15,107.209367006161,1104906,0.0,1.0
2019-05-21,116.76,117.02,116.05,116.11,108.103166331614,1228425,0.0,1.0
2019-05-20,115.86,116.74,115.17,115.92,107.926268548451,1250400,0.0,1.0
2019-05-17,116.91,117.93,115.6,116.42,108.391789030458,1337303,0.0,1.0
2019-05-16,118.98,119.67,117.67,118.08,109.937317030721,1066690,0.0,1.0
2019-05-15,118.25,119.21,117.15,118.55,110.374906283807,765686,0.0,1.0
2019-05-14,119.03,120.05,118.59,118.75,110.56111447661,751311,0.0,1.0
2019-05-13,119.83,120.4,117.52,118.66,110.477320789849,1081831,0.0,1.0
2019-05-10,121.38,122.36,118.8,121.97,113.559066380733,983344,0.0,1.0
2019-05-09,121.39,122.25,120.05,121.91,113.503203922893,810359,0.0,1.0
2019-05-08,123.44,123.49,122.2,122.56,114.108380549501,705183,0.0,1.0
2019-05-07,124.56,125.21,122.48,123.39,114.881144549633,1033360,0.0,1.0
2019-05-06,122.17,125.64,121.81,125.55,116.892193031902,947885,0.0,1.0
2019-05-03,124.0,125.18,123.42,124.31,115.737702236525,851585,0.0,1.0
2019-05-02,120.91,123.6,120.27,123.21,114.71355717611,1433573,0.0,1.0
2019-05-01,123.09,123.31,120.98,121.22,112.860785657723,1185899,0.0,1.0
2019-04-30,120.84,123.27,120.51,123.16,114.66700512791,1512352,0.0,1.0
2019-04-29,122.7,123.65,120.03,120.83,112.497679681758,2117174,0.0,1.0
2019-04-26,125.0,126.695,119.5,123.86,115.318733802719,3728559,0.0,1.0
2019-04-25,124.07,125.45,123.06,124.72,116.119429031771,1442749,0.0,1.0
2019-04-24,124.09,125.58,123.0,124.45,115.868047971487,1230097,0.0,1.0
2019-04-23,121.32,123.68,120.76,122.76,114.294588742304,1287620,0.0,1.0
2019-04-22,119.31,122.37,119.16,121.2,112.842164838443,1534837,0.0,1.0
2019-04-18,119.66,120.96,118.02,120.0,111.724915681627,1423091,0.0,1.0
2019-04-17,125.84,125.84,119.01,119.69,111.436292982783,2338054,0.0,1.0
2019-04-16,128.91,129.54,125.27,125.52,116.864261802982,920419,0.0,1.0
2019-04-15,128.43,128.95,127.64,127.9,119.080139297334,857345,0.0,1.0
2019-04-12,128.88,129.18,127.75,127.92,119.098760116614,999817,0.0,1.0
2019-04-11,128.99,129.01,127.69,128.54,119.676005514303,878927,0.0,1.0
2019-04-10,128.63,129.67,128.61,128.84,119.955317803507,896827,0.0,1.0
2019-04-09,128.32,129.71,128.1,128.66,119.787730429984,1183786,0.0,1.0
2019-04-08,128.92,128.93,127.01,128.76,119.880834526386,1260484,0.0,1.0
2019-04-05,126.69,127.54,126.38,127.21,118.437721032165,794343,0.0,1.0
2019-04-04,126.57,127.28,125.87,126.56,117.832544405556,816966,0.0,1.0
2019-04-03,128.11,128.73,126.28,126.48,117.758061128435,1897433,0.0,1.0
2019-04-02,127.85,127.85,126.8,127.5,118.707722911728,891646,0.0,1.0
2019-04-01,128.45,128.51,127.25,127.76,118.949793562372,799269,0.0,1.0
2019-03-29,127.56,127.93,126.52,127.7,118.893931104531,1156255,0.0,1.0
2019-03-28,126.86,127.06,125.6,126.96,118.204960791161,1736008,0.24,1.0
2019-03-27,126.66,127.13,124.99,126.89,117.916882663447,1145827,0.0,1.0
2019-03-26,127.58,128.2,126.48,126.92,117.944761191935,808729,0.0,1.0
2019-03-25,126.36,126.94,124.41,126.59,117.638097378562,966577,0.0,1.0
2019-03-22,128.68,129.0,126.65,126.68,117.721732964027,1195082,0.0,1.0
2019-03-21,126.85,129.56,126.84,129.56,120.398071698922,1401568,0.0,1.0
2019-03-20,125.91,128.51,125.55,127.43,118.418696176239,1987681,0.0,1.0
2019-03-19,125.57,126.08,124.69,125.72,116.829620052396,1228153,0.0,1.0
2019-03-18,126.41,126.85,124.71,125.32,116.457906339216,1272588,0.0,1.0
2019-03-15,122.83,125.94,122.83,125.92,117.015476908986,2429166,0.0,1.0
2019-03-14,123.33,123.83,122.55,122.94,114.246209745797,1316209,0.0,1.0
2019-03-13,123.16,124.36,122.05,123.13,114.422773759557,972379,0.0,1.0
2019-03-12,121.75,122.81,121.06,122.68,114.00459583223,1258118,0.0,1.0
2019-03-11,121.75,122.3,120.92,121.41,112.824404792884,1442735,0.0,1.0
2019-03-08,121.17,121.95,120.08,121.61,113.010261649474,881169,0.0,1.0
2019-03-07,123.31,123.58,121.08,121.39,112.805819107225,1047879,0.0,1.0
2019-03-06,124.15,124.23,122.5,123.24,114.524995030682,844695,0.0,1.0
2019-03-05,124.3,125.16,123.4,124.11,115.333472356848,1037085,0.0,1.0
2019-03-04,125.86,126.19,123.39,124.43,115.630843327391,770679,0.0,1.0
2019-03-01,124.92,125.85,124.54,125.41,116.541541924682,1254300,0.0,1.0
2019-02-28,124.4,124.75,123.49,124.12,115.342765199677,1093025,0.0,1.0
2019-02-27,122.65,124.71,122.65,124.49,115.686600384368,946854,0.0,1.0
2019-02-26,123.93,124.63,122.82,123.36,114.636509144635,1059308,0.0,1.0
2019-02-25,125.0,125.19,123.07,123.9,115.138322657428,912806,0.0,1.0
2019-02-22,123.45,124.55,123.15,124.44,115.640136170221,819945,0.0,1.0
2019-02-21,124.03,124.43,122.96,123.48,114.748023258589,846555,0.0,1.0
2019-02-20,123.6,124.53,123.13,123.98,115.212665400064,912800,0.0,1.0
2019-02-19,123.23,124.11,122.55,123.56,114.822366001225,1106399,0.0,1.0
2019-02-15,123.8,124.23,122.42,123.65,114.906001586691,1212543,0.0,1.0
2019-02-14,122.99,123.45,122.44,122.49,113.82803181847,839796,0.0,1.0
2019-02-13,124.27,124.44,122.42,123.56,114.822366001225,981356,0.0,1.0
2019-02-12,122.75,124.14,122.14,123.95,115.184786871576,2036701,0.0,1.0
2019-02-11,121.23,122.7,120.61,122.23,113.586417904903,2094162,0.0,1.0
2019-02-08,117.52,120.59,117.52,120.58,112.053098838036,1318155,0.0,1.0
2019-02-07,118.0,120.34,117.82,118.29,109.925037830082,1985043,0.0,1.0
2019-02-06,117.71,118.52,116.99,118.18,109.822816558958,966552,0.0,1.0
2019-02-05,118.23,120.0,118.04,118.32,109.952916358571,1583071,0.0,1.0
2019-02-04,116.93,118.27,115.66,118.08,109.729888130663,2140237,0.0,1.0
2019-02-01,115.26,118.5,113.59,116.6,108.354547391898,2744626,0.0,1.0
2019-01-31,108.6,109.79,107.76,109.56,101.812386039934,1303487,0.0,1.0
2019-01-30,106.38,108.95,105.86,108.46,100.79017332869,1076613,0.0,1.0
2019-01-29,105.82,106.62,105.35,105.66,98.1881773364315,961758,0.0,1.0
2019-01-28,106.85,107.1,105.48,105.84,98.3554485073624,974530,0.0,1.0
2019-01-25,105.84,108.39,105.84,107.41,99.8144248315929,1151641,0.0,1.0
2019-01-24,104.86,105.67,104.05,105.24,97.7978779375927,764407,0.0,1.0
2019-01-23,104.44,105.68,103.94,104.78,97.370407167436,887916,0.0,1.0
2019-01-22,104.57,104.9,103.17,103.92,96.5712226840996,1252802,0.0,1.0
2019-01-18,106.71,107.03,104.05,105.34,97.8908063658877,2101194,0.0,1.0
2019-01-17,104.8,106.79,104.42,106.22,98.7085765348831,1243987,0.0,1.0
2019-01-16,104.25,105.71,104.2,105.0,97.5748497096849,959567,0.0,1.0
2019-01-15,102.78,104.18,102.72,104.17,96.8035437548369,1036981,0.0,1.0
2019-01-14,103.37,103.85,102.17,102.69,95.4282030160718,1271139,0.0,1.0
2019-01-11,103.44,104.34,102.55,104.28,96.9057650259613,938770,0.0,1.0
2019-01-10,101.91,103.74,101.2,103.72,96.3853658275097,1485241,0.0,1.0
2019-01-09,102.71,103.83,101.72,102.4,95.1587105740165,1513264,0.0,1.0
2019-01-08,104.64,106.26,98.6,101.57,94.3874046191685,3259019,0.0,1.0
2019-01-07,103.97,105.25,103.62,103.9,96.5526369984406,900292,0.0,1.0
2019-01-04,101.44,104.19,101.39,103.86,96.5154656271226,1580400,0.0,1.0
2019-01-03,101.7,102.61,99.85,100.43,93.3280205366062,1166084,0.0,1.0
2019-01-02,102.92,103.68,101.45,102.28,95.0471964600626,1152123,0.0,1.0
2018-12-31,103.04,104.39,102.43,103.72,96.3853658275097,1389692,0.0,1.0
