,CXO_Open,CXO_High,CXO_Low,CXO_Close,CXO_Adj Close,CXO_Volume,CXO_Dividend Amount,CXO_Split Coefficient
2013-02-26,90.79,91.25,87.05,89.07,87.2443557054026,1683900,0.0,1.0
2013-02-25,95.24,95.41,90.11,90.21,88.3609894261184,1364300,0.0,1.0
2013-02-22,93.55,96.4,93.55,94.75,92.807934243706,1442100,0.0,1.0
2013-02-21,95.54,95.54,90.56,92.85,90.946878042513,1358900,0.0,1.0
2013-02-20,97.84,97.98,94.47,94.67,92.7295739826032,1082800,0.0,1.0
2013-02-19,96.72,97.85,96.66,97.79,95.7856241656149,654200,0.0,1.0
2013-02-15,96.07,96.55,94.95,96.44,94.4632947595041,1225500,0.0,1.0
2013-02-14,94.13,96.94,93.65,96.45,94.4730897921419,1373600,0.0,1.0
2013-02-13,96.07,96.15,93.82,93.96,92.0341266653152,1413700,0.0,1.0
2013-02-12,96.53,96.97,95.615,96.16,94.189033845644,857700,0.0,1.0
2013-02-11,96.13,96.62,95.08,96.52,94.5416550206069,638700,0.0,1.0
2013-02-08,93.74,97.87,93.63,96.15,94.1792388130062,1521200,0.0,1.0
2013-02-07,92.26,92.78,91.05,91.82,89.9379896808136,522500,0.0,1.0
2013-02-06,90.6,92.08,90.42,92.08,90.1926605293979,580100,0.0,1.0
2013-02-05,91.06,91.37,89.89,90.67,88.8115609274599,834800,0.0,1.0
2013-02-04,90.42,90.84,89.88,90.46,88.6058652420649,429600,0.0,1.0
2013-02-01,91.36,91.83,90.35,91.38,89.5070082447478,617400,0.0,1.0
2013-01-31,90.74,91.63,89.47,91.22,89.3502877225421,656800,0.0,1.0
2013-01-30,92.25,96.51,91.13,91.49,89.6147536037643,783400,0.0,1.0
2013-01-29,90.46,91.68,90.39,91.54,89.6637287669536,1126000,0.0,1.0
2013-01-28,92.0,92.0,90.3,90.53,88.6744304705299,590800,0.0,1.0
2013-01-25,90.81,91.96,90.56,91.9,90.0163499419164,644200,0.0,1.0
2013-01-24,89.47,91.46,89.47,90.35,88.4981198830484,812900,0.0,1.0
2013-01-23,90.24,90.684,88.76,89.45,87.6165669456412,837200,0.0,1.0
2013-01-22,89.13,90.75,89.09,90.64,88.7821758295463,757500,0.0,1.0
2013-01-18,87.85,89.21,87.52,89.2,87.3716911296948,1013800,0.0,1.0
2013-01-17,87.85,88.79,86.82,88.3,86.4901381922875,865000,0.0,1.0
2013-01-16,86.96,87.46,86.17,87.01,85.2265789820038,868500,0.0,1.0
2013-01-15,85.66,87.78,85.36,87.46,85.6673554507074,974100,0.0,1.0
2013-01-14,85.77,86.85,85.2,86.41,84.6388770237323,890900,0.0,1.0
2013-01-11,86.27,86.89,85.07,85.83,84.0707651307365,804500,0.0,1.0
2013-01-10,85.41,86.95,85.41,86.4,84.6290819910945,1482200,0.0,1.0
2013-01-09,85.0,85.33,84.14,84.8,83.0618767690372,973200,0.0,1.0
2013-01-08,83.44,85.04,82.34,85.02,83.27736748707,1285900,0.0,1.0
2013-01-07,82.76,83.9,81.41,83.6,81.8864728524942,1366200,0.0,1.0
2013-01-04,83.46,84.49,83.1,83.78,82.0627834399756,1026300,0.0,1.0
2013-01-03,81.66,85.23,80.991,83.63,81.9158579504077,1777400,0.0,1.0
2013-01-02,80.87,82.66,79.67,81.96,80.2800874998854,1444900,0.0,1.0
2012-12-31,78.73,80.92,78.59,80.56,78.9087829305853,734300,0.0,1.0
2012-12-28,77.69,79.25,76.81,78.87,77.2534224147873,2490900,0.0,1.0
2012-12-27,79.12,79.12,77.492,78.15,76.5481800648615,1065200,0.0,1.0
2012-12-26,79.21,79.86,78.45,79.03,77.410142936993,509500,0.0,1.0
2012-12-24,79.48,79.86,78.28,78.71,77.0967018925815,445000,0.0,1.0
2012-12-21,79.88,80.27,79.0,79.49,77.8607144383345,1950800,0.0,1.0
2012-12-20,81.42,82.17,80.36,81.26,79.5944352152354,2140800,0.0,1.0
2012-12-19,83.52,83.61,81.64,81.67,79.9960315533876,1108900,0.0,1.0
2012-12-18,82.85,84.83,82.43,83.71,81.9942182115106,725300,0.0,1.0
2012-12-17,82.7,83.1,82.15,82.69,80.9951248824491,736600,0.0,1.0
2012-12-14,83.58,83.9,81.96,82.39,80.7012739033133,677800,0.0,1.0
2012-12-13,84.11,87.6,81.35,81.69,80.0156216186633,1015000,0.0,1.0
2012-12-12,83.95,85.37,83.47,84.01,82.2880691906464,1361100,0.0,1.0
2012-12-11,82.87,84.37,82.81,83.67,81.9550380809592,861800,0.0,1.0
2012-12-10,82.93,82.93,81.12,82.59,80.8971745560705,1015500,0.0,1.0
2012-12-07,81.15,82.35,81.04,81.67,79.9960315533876,534500,0.0,1.0
2012-12-06,81.13,81.97,80.77,81.07,79.4083295951161,748600,0.0,1.0
2012-12-05,79.68,82.848,78.08,81.63,79.9568514228361,1480700,0.0,1.0
2012-12-04,78.5,78.8184,76.97,77.8,76.2053539225364,787800,0.0,1.0
2012-12-03,80.62,81.17,78.51,78.78,77.1652671210466,810500,0.0,1.0
2012-11-30,80.43,81.18,79.61,80.26,78.6149319514496,865700,0.0,1.0
2012-11-29,78.98,81.26,78.74,80.46,78.8108326042067,1129600,0.0,1.0
2012-11-28,78.19,78.57,77.39,78.12,76.5187949669479,1137200,0.0,1.0
2012-11-27,78.77,79.59,77.71,78.62,77.0085465988408,1016400,0.0,1.0
2012-11-26,79.29,80.42,78.6,78.9,77.2828075127009,954300,0.0,1.0
2012-11-23,80.64,81.34,80.34,81.24,79.5748451499596,148200,0.0,1.0
2012-11-21,80.0,81.12,79.43,80.45,78.8010375715689,573500,0.0,1.0
2012-11-20,81.25,81.835,79.36,79.65,78.0174349605402,1235100,0.0,1.0
2012-11-19,80.64,81.605,80.07,81.57,79.898081227009,674200,0.0,1.0
2012-11-16,80.81,81.0,77.47,79.14,77.5178882960094,1174100,0.0,1.0
2012-11-15,80.03,80.93,78.5,80.32,78.6737021472767,1164300,0.0,1.0
2012-11-14,79.94,81.63,79.5,80.06,78.4190312986924,1015000,0.0,1.0
2012-11-13,79.27,82.22,79.27,80.42,78.7716524736553,981500,0.0,1.0
2012-11-12,82.85,83.38,80.6801,80.97,79.3103792687375,1273500,0.0,1.0
2012-11-09,81.53,83.51,80.16,82.73,81.0343050130005,2032600,0.0,1.0
2012-11-08,85.0,87.33,79.85,80.4,78.7520624083796,4835900,0.0,1.0
2012-11-07,87.23,89.105,86.78,87.0,85.2167839493659,908200,0.0,1.0
2012-11-06,89.13,90.515,88.37,90.26,88.4099645893077,893300,0.0,1.0
2012-11-05,87.5,88.84,87.23,88.34,86.5293183228389,454700,0.0,1.0
2012-11-02,88.07,89.18,86.99,87.6,85.8044859076374,645500,0.0,1.0
2012-11-01,85.9,88.2184,85.1,88.07,86.2648524416168,980400,0.0,1.0
2012-10-31,87.38,87.52,85.474,86.12,84.3548210772344,612000,0.0,1.0
2012-10-26,87.41,88.2,86.23,86.77,84.9914981986952,647800,0.0,1.0
2012-10-25,87.22,87.86,85.99,87.56,85.765305777086,563100,0.0,1.0
2012-10-24,88.0,88.0,85.91,86.17,84.4037962404237,789900,0.0,1.0
2012-10-23,87.85,87.87,85.73,87.26,85.4714547979503,1102300,0.0,1.0
2012-10-22,92.4,92.85,88.34,89.54,87.7047222393819,1136800,0.0,1.0
2012-10-19,94.16,94.68,91.332,92.34,90.4473313779822,759100,0.0,1.0
2012-10-18,93.69,94.93,93.25,94.36,92.4259279708295,532100,0.0,1.0
2012-10-17,93.5,94.65,93.28,94.52,92.5826484930353,801200,0.0,1.0
2012-10-16,92.72,93.89,92.26,93.08,91.1721637931837,611700,0.0,1.0
2012-10-15,91.18,92.11,89.46,92.1,90.2122505946736,731700,0.0,1.0
2012-10-12,92.9,94.18,90.675,91.46,89.5853685058507,1088600,0.0,1.0
2012-10-11,94.71,95.13,92.89,92.99,91.084008499443,925000,0.0,1.0
2012-10-10,95.01,95.92,92.57,93.36,91.4464247070437,722800,0.0,1.0
2012-10-09,94.81,96.44,94.63,95.3,93.3466610387882,468900,0.0,1.0
2012-10-08,93.15,94.87,93.15,94.81,92.8667044395332,465100,0.0,1.0
2012-10-05,96.73,96.86,93.25,93.98,92.0537167305909,714500,0.0,1.0
2012-10-04,95.86,96.085,94.75,95.94,93.9735431276111,790500,0.0,1.0
2012-10-03,96.62,96.62,94.08,95.02,93.0724001249282,826400,0.0,1.0
2012-10-02,97.69,97.85,96.1,96.88,94.8942761955698,912300,0.0,1.0
2012-10-01,96.28,98.22,95.61,97.48,95.4819781538413,1121600,0.0,1.0
2012-09-28,93.44,95.04,93.17,94.75,92.807934243706,968900,0.0,1.0
2012-09-27,94.17,95.7,93.4201,94.43,92.4944931992946,918000,0.0,1.0
2012-09-26,95.62,95.9,92.57,93.0,91.0938035320808,1299800,0.0,1.0
2012-09-25,97.65,98.28,95.9,96.03,94.0616984213519,1038700,0.0,1.0
2012-09-24,98.5,99.0,96.33,96.94,94.953046391397,856900,0.0,1.0
2012-09-21,98.66,100.42,98.25,100.23,98.1756121292523,1160100,0.0,1.0
2012-09-20,96.68,97.84,96.13,97.49,95.4917731864792,556600,0.0,1.0
2012-09-19,97.55,98.63,96.13,97.57,95.570133447582,989100,0.0,1.0
2012-09-18,98.87,99.26,96.422,97.92,95.9129595899071,877200,0.0,1.0
2012-09-17,100.83,102.26,99.69,99.8,97.7544257258244,949600,0.0,1.0
2012-09-14,97.9,101.51,97.5877,101.15,99.0767551319352,1715900,0.0,1.0
2012-09-13,93.1,97.9,91.74,97.28,95.2860775010841,1446300,0.0,1.0
2012-09-12,94.82,95.77,92.69,93.22,91.3092942501137,889900,0.0,1.0
2012-09-11,94.15,94.6099,93.37,93.99,92.0635117632288,959400,0.0,1.0
2012-09-10,94.42,96.22,93.85,93.9,91.9753564694881,821600,0.0,1.0
2012-09-07,92.67,94.4,91.8,94.27,92.3377726770888,636700,0.0,1.0
2012-09-06,89.81,94.91,89.81,91.76,89.8792194849864,1565700,0.0,1.0
2012-09-05,88.2,88.83,87.2601,88.58,86.7643991061475,1012500,0.0,1.0
2012-09-04,89.9,90.11,87.96,88.14,86.3334176700818,937500,0.0,1.0
2012-08-31,89.28,91.05,88.91,89.74,87.9006228921391,607000,0.0,1.0
2012-08-30,89.48,89.48,88.02,88.15,86.3432127027196,624300,0.0,1.0
2012-08-29,92.39,92.39,88.79,89.7,87.8614427615877,1071500,0.0,1.0
2012-08-28,92.46,93.17,91.05,91.87,89.9869648440029,643600,0.0,1.0
2012-08-27,93.49,94.08,92.4,92.63,90.7313873244801,491900,0.0,1.0
2012-08-24,92.48,93.93,92.2,93.2,91.289704184838,462100,0.0,1.0
2012-08-23,93.75,94.59,92.732,92.95,91.0448283688916,597500,0.0,1.0
2012-08-22,93.8,94.35,92.68,94.06,92.1320769916938,1059800,0.0,1.0
2012-08-21,95.86,96.58,93.81,94.08,92.1516670569695,735700,0.0,1.0
2012-08-20,96.14,96.61,94.83,95.2,93.2487107124096,608700,0.0,1.0
2012-08-17,97.11,97.26,96.05,96.34,94.3653444331255,412800,0.0,1.0
2012-08-16,96.2,97.49,95.4,97.0,95.0118165872241,616200,0.0,1.0
2012-08-15,94.78,96.5,94.18,96.25,94.2771891393847,479600,0.0,1.0
2012-08-14,93.62,95.94,93.62,95.08,93.1311703207553,761500,0.0,1.0
2012-08-13,94.86,95.72,93.4,93.8,91.8774061431095,490500,0.0,1.0
2012-08-10,92.29,95.21,92.0355,95.21,93.2585057450475,556900,0.0,1.0
2012-08-09,92.82,94.448,92.47,93.83,91.9067912410231,538700,0.0,1.0
2012-08-08,92.57,94.96,92.57,92.94,91.0350333362537,971800,0.0,1.0
2012-08-07,87.62,94.9,87.44,93.02,91.1133935973565,1999300,0.0,1.0
2012-08-06,88.34,90.01,88.27,89.17,87.3423060317812,801300,0.0,1.0
2012-08-03,88.62,91.01,88.37,88.77,86.9505047262668,823400,0.0,1.0
2012-08-02,85.83,87.95,85.61,86.64,84.8641627744031,1229800,0.0,1.0
2012-08-01,85.94,87.87,84.9,87.58,85.7848958423617,1040200,0.0,1.0
2012-07-31,87.47,89.45,84.78,85.25,83.5026532377408,1804600,0.0,1.0
2012-07-30,86.41,86.6525,84.49,85.63,83.8748644779794,1025100,0.0,1.0
2012-07-27,83.97,87.07,82.15,86.4,84.6290819910945,1424000,0.0,1.0
2012-07-26,83.93,84.12,80.76,82.86,81.1616404372927,1327600,0.0,1.0
2012-07-25,82.49,82.77,80.86,82.33,80.6425037074862,685400,0.0,1.0
2012-07-24,84.97,85.46,80.57,81.9,80.2213173040583,1520100,0.0,1.0
2012-07-23,86.71,87.4668,84.3,84.66,82.9247463121071,1766200,0.0,1.0
2012-07-20,88.77,89.64,87.49,88.94,87.1170202811104,714000,0.0,1.0
2012-07-19,89.96,91.35,88.89,90.17,88.321809295567,1379000,0.0,1.0
2012-07-18,88.57,91.22,88.21,89.14,87.3129209338676,1228600,0.0,1.0
2012-07-17,86.87,89.65,85.61,89.24,87.4108712602462,1042200,0.0,1.0
2012-07-16,83.79,86.74,83.68,86.07,84.3058459140451,955100,0.0,1.0
2012-07-13,83.92,85.26,83.09,83.98,82.2586840927328,943000,0.0,1.0
2012-07-12,82.3,84.61,81.43,83.79,82.0725784726135,1039200,0.0,1.0
2012-07-11,83.3,84.13,82.5,83.7,81.9844231788728,779100,0.0,1.0
2012-07-10,84.62,85.21,82.14,82.92,81.2204106331198,1007400,0.0,1.0
2012-07-09,84.04,85.16,82.81,84.35,82.6211003003335,761200,0.0,1.0
2012-07-06,85.75,86.28,83.54,84.39,82.660280430885,937300,0.0,1.0
2012-07-05,88.64,89.14,86.99,87.36,85.5694051243288,705500,0.0,1.0
2012-07-03,86.85,89.16,86.65,89.16,87.3325109991433,698100,0.0,1.0
2012-07-02,85.7,86.67,82.961,85.06,83.3165476176215,1193700,0.0,1.0
2012-06-29,84.41,85.16,81.77,85.12,83.3753178134486,1658100,0.0,1.0
2012-06-28,81.59,84.18,80.03,81.2,79.5356650194082,1965200,0.0,1.0
2012-06-27,80.85,82.7,80.58,82.51,80.8188142949676,1083700,0.0,1.0
2012-06-26,78.04,81.34,78.04,81.02,79.3593544319268,1749500,0.0,1.0
2012-06-25,81.47,81.47,76.17,78.48,76.8714161419108,1629800,0.0,1.0
2012-06-22,80.21,82.23,78.71,81.08,79.4181246277539,1625600,0.0,1.0
2012-06-21,86.23,86.29,79.29,79.86,78.2231306459352,2182400,0.0,1.0
2012-06-20,89.37,90.129,85.7,86.12,84.3548210772344,3896700,0.0,1.0
2012-06-19,90.06,90.08,88.65,89.37,87.5382066845383,1466300,0.0,1.0
2012-06-18,90.17,90.47,87.34,88.86,87.0386600200076,1723000,0.0,1.0
2012-06-15,90.1,91.25,89.38,91.14,89.2719274614392,896800,0.0,1.0
2012-06-14,90.1,92.075,89.5,89.77,87.9300079900527,956400,0.0,1.0
2012-06-13,89.68,91.79,88.895,89.68,87.8418526963119,772400,0.0,1.0
2012-06-12,88.84,91.29,87.71,90.76,88.8997162212006,1073100,0.0,1.0
2012-06-11,93.67,94.14,87.92,88.17,86.3628027679954,1141300,0.0,1.0
2012-06-08,90.48,92.425,89.02,92.26,90.3689711168794,822500,0.0,1.0
2012-06-07,93.36,94.43,91.3,91.98,90.0947102030193,890700,0.0,1.0
2012-06-06,89.41,91.69,89.31,91.65,89.77147412597,1020900,0.0,1.0
2012-06-05,85.01,87.73,85.01,87.45,85.6575604180696,763800,0.0,1.0
2012-06-04,84.31,85.06,82.74,85.01,83.2675724544322,1044100,0.0,1.0
2012-06-01,86.36,86.36,83.41,83.78,82.0627834399756,1554700,0.0,1.0
2012-05-31,88.35,88.52,84.84,87.74,85.9416163645675,993500,0.0,1.0
2012-05-30,91.62,91.62,87.54,88.05,86.2452623763411,863600,0.0,1.0
2012-05-29,90.95,94.05,90.95,93.58,91.6619154250766,1040800,0.0,1.0
2012-05-25,88.92,90.36,88.76,89.67,87.8320576636741,639200,0.0,1.0
2012-05-24,90.61,90.61,87.982,88.85,87.0288649873697,1121600,0.0,1.0
2012-05-23,88.39,90.66,86.33,90.51,88.6548404052542,597000,0.0,1.0
2012-05-22,91.43,93.17,88.87,89.64,87.8026725657605,1069500,0.0,1.0
2012-05-21,86.71,90.51,86.29,90.26,88.4099645893077,799700,0.0,1.0
2012-05-18,86.93,88.12,85.59,85.9,84.1393303592016,960000,0.0,1.0
2012-05-17,88.97,90.0,86.41,86.49,84.7172372848352,920100,0.0,1.0
2012-05-16,89.92,91.25,88.12,88.5,86.6860388450447,1072600,0.0,1.0
2012-05-15,92.34,93.09,89.16,89.61,87.7732874678469,1203400,0.0,1.0
2012-05-14,90.02,94.0,87.14,92.02,90.1338903335707,3101500,0.0,1.0
2012-05-11,89.74,91.85,88.955,89.17,87.3423060317812,1060500,0.0,1.0
2012-05-10,91.19,92.59,90.15,91.32,89.4482380489207,1345800,0.0,1.0
2012-05-09,90.43,90.75,87.44,90.07,88.2238589691884,2165500,0.0,1.0
2012-05-08,92.4,92.45,90.0,92.12,90.2318406599493,1257100,0.0,1.0
2012-05-07,95.52,96.36,92.99,93.25,91.3386793480273,1229300,0.0,1.0
2012-05-04,99.3,99.43,95.11,96.32,94.3457543678498,1456200,0.0,1.0
2012-05-03,103.98,103.99,99.374,99.5,97.4605747466886,2458200,0.0,1.0
2012-05-02,105.69,107.26,104.48,105.23,103.073128448181,1016300,0.0,1.0
2012-05-01,107.49,108.67,106.48,107.1,104.904799551461,567200,0.0,1.0
2012-04-30,108.0,108.0,105.66,107.18,104.983159812564,790700,0.0,1.0
2012-04-27,107.12,108.31,106.33,108.2,105.982253141625,639500,0.0,1.0
2012-04-26,103.85,109.25,103.73,107.11,104.914594584099,1044200,0.0,1.0
2012-04-25,99.5,104.65,98.37,104.2,102.064240086482,900700,0.0,1.0
2012-04-24,99.66,100.13,97.77,98.7,96.67697213566,575900,0.0,1.0
2012-04-23,96.61,99.94,95.36,99.17,97.1373386696393,698100,0.0,1.0
2012-04-20,100.65,101.24,97.96,98.17,96.1578354058535,745800,0.0,1.0
2012-04-19,98.0,99.78,97.68,99.63,97.5879101709808,1013100,0.0,1.0
2012-04-18,97.09,98.56,96.65,97.83,95.8248042961663,829900,0.0,1.0
2012-04-17,97.93,99.37,97.35,97.58,95.5799284802199,870100,0.0,1.0
2012-04-16,98.31,100.05,96.4,96.91,94.9236612934834,769400,0.0,1.0
2012-04-13,98.06,98.48,96.75,97.54,95.5407483496684,486200,0.0,1.0
2012-04-12,95.19,99.09,95.0,98.7,96.67697213566,649200,0.0,1.0
2012-04-11,97.57,97.77,94.84,95.21,93.2585057450475,621100,0.0,1.0
2012-04-10,97.94,98.83,95.47,96.29,94.3163692699362,740400,0.0,1.0
2012-04-09,97.76,98.86,96.52,97.84,95.8345993288042,747300,0.0,1.0
2012-04-05,100.13,102.06,99.02,99.34,97.3038542244829,645500,0.0,1.0
2012-04-04,101.14,101.82,99.51,100.92,98.8514693812645,737100,0.0,1.0
2012-04-03,103.44,104.14,101.71,102.81,100.70273054982,860100,0.0,1.0
2012-04-02,103.13,104.12,101.58,103.76,101.633258650416,1375600,0.0,1.0
2012-03-30,100.58,102.93,99.73,102.08,99.987693167256,894500,0.0,1.0
2012-03-29,99.97,100.88,98.12,99.52,97.4801648119644,766300,0.0,1.0
2012-03-28,100.56,101.14,98.46,100.46,98.400897879923,1070000,0.0,1.0
2012-03-27,102.74,103.9,100.91,101.39,99.3118359152438,1397900,0.0,1.0
2012-03-26,100.32,103.22,100.32,103.01,100.898631202577,1390900,0.0,1.0
2012-03-23,97.5,100.26,97.42,99.92,97.8719661174787,1274900,0.0,1.0
2012-03-22,99.88,99.95,96.41,97.29,95.295872533722,1461400,0.0,1.0
2012-03-21,99.55,101.81,99.23,101.36,99.2824508173303,1112000,0.0,1.0
2012-03-20,102.28,102.3175,99.77,100.13,98.0776618028737,1107000,0.0,1.0
2012-03-19,101.08,104.398,101.08,103.59,101.466743095573,857300,0.0,1.0
2012-03-16,100.25,102.3,99.86,101.74,99.6546620575689,1154900,0.0,1.0
2012-03-15,100.24,100.82,99.23,99.67,97.6270903015322,1045100,0.0,1.0
2012-03-14,99.36,101.64,99.36,99.82,97.7740157911001,1417700,0.0,1.0
2012-03-13,100.1,100.1,98.09,99.34,97.3038542244829,1620300,0.0,1.0
2012-03-12,102.42,102.47,98.66,99.69,97.6466803668079,1407000,0.0,1.0
2012-03-09,103.58,104.74,102.31,102.64,100.536214994976,718300,0.0,1.0
2012-03-08,103.69,104.62,102.69,103.65,101.5255132914,496200,0.0,1.0
2012-03-07,102.12,102.95,101.23,102.52,100.418674603322,915400,0.0,1.0
2012-03-06,102.38,103.16,100.75,102.76,100.65375538663,1077000,0.0,1.0
2012-03-05,106.01,106.6,103.8,104.24,102.103420217033,1121500,0.0,1.0
2012-03-02,109.35,109.61,106.08,106.89,104.699103866066,697500,0.0,1.0
2012-03-01,107.41,109.88,106.14,109.78,107.529868298407,1197300,0.0,1.0
2012-02-29,109.6,109.73,105.27,106.84,104.650128702877,1371100,0.0,1.0
2012-02-28,111.97,112.48,108.59,109.55,107.304582547736,1432500,0.0,1.0
2012-02-27,112.64,114.82,111.82,112.96,110.644688677246,955500,0.0,1.0
2012-02-24,112.395,114.28,111.36,113.43,111.105055211225,1010600,0.0,1.0
2012-02-23,111.42,113.516,108.04,112.25,109.949241359958,2342800,0.0,1.0
2012-02-22,116.3,116.79,114.13,116.0,113.622378599155,997900,0.0,1.0
2012-02-21,115.48,116.0,114.33,115.84,113.465658076949,1078700,0.0,1.0
2012-02-17,116.82,116.82,113.94,114.75,112.397999519422,887300,0.0,1.0
2012-02-16,112.68,115.95,112.02,115.65,113.27955245683,967300,0.0,1.0
2012-02-15,113.0,115.43,112.56,112.9,110.585918481419,1080900,0.0,1.0
2012-02-14,111.24,113.48,110.77,112.68,110.370427763386,808100,0.0,1.0
2012-02-13,112.12,112.34,109.9375,111.13,108.852197704518,613500,0.0,1.0
2012-02-10,111.1,111.76,109.85,110.73,108.460396399003,722900,0.0,1.0
2012-02-09,111.34,113.88,109.62,112.65,110.341042665472,956600,0.0,1.0
2012-02-08,112.24,112.63,109.58,111.02,108.744452345501,1031900,0.0,1.0
2012-02-07,109.46,113.02,108.5,112.33,110.027601621061,1276900,0.0,1.0
2012-02-06,107.72,109.95,106.65,109.73,107.480893135218,794000,0.0,1.0
2012-02-03,110.23,110.23,107.9075,108.49,106.266309088123,1019000,0.0,1.0
2012-02-02,107.79,108.69,106.84,108.48,106.256514055485,1229500,0.0,1.0
2012-02-01,107.4,108.6,105.76,107.39,105.188855497959,1032600,0.0,1.0
2012-01-31,106.83,107.27,104.33,106.66,104.473818115395,727600,0.0,1.0
2012-01-30,105.02,106.19,103.72,105.68,103.513904916885,466000,0.0,1.0
2012-01-27,105.33,107.24,105.27,106.6,104.415047919568,608100,0.0,1.0
2012-01-26,108.99,109.55,105.25,106.25,104.072221777243,1202900,0.0,1.0
2012-01-25,102.01,107.66,101.85,107.63,105.423936281267,2813500,0.0,1.0
2012-01-24,101.02,102.21,100.33,102.02,99.9289229714289,880400,0.0,1.0
2012-01-23,100.52,102.75,100.5,101.94,99.850562710326,970500,0.0,1.0
2012-01-20,100.41,100.41,99.05,100.25,98.195202194528,600600,0.0,1.0
2012-01-19,101.62,101.62,100.26,100.74,98.6751587937831,820200,0.0,1.0
2012-01-18,101.33,102.17,100.0,100.94,98.8710594465402,738400,0.0,1.0
2012-01-17,100.88,101.643,99.65,100.92,98.8514693812645,706200,0.0,1.0
2012-01-13,100.1,101.11,98.7,99.69,97.6466803668079,572100,0.0,1.0
2012-01-12,102.11,102.11,100.21,100.97,98.9004445444538,694300,0.0,1.0
2012-01-11,101.66,102.17,100.35,101.37,99.2922458499681,627500,0.0,1.0
2012-01-10,102.96,104.83,101.99,102.41,100.310929244305,842900,0.0,1.0
2012-01-09,101.31,101.5,100.1,100.97,98.9004445444538,544500,0.0,1.0
2012-01-06,102.06,102.5953,100.7,101.03,98.9592147402809,473100,0.0,1.0
2012-01-05,101.74,102.75,100.36,101.91,99.8211776124125,803400,0.0,1.0
2012-01-04,98.01,102.58,97.06,102.09,99.9974881998939,1338500,0.0,1.0
2012-01-03,96.85,98.08,95.56,97.48,95.4819781538413,848800,0.0,1.0
2011-12-30,93.48,94.31,93.01,93.75,91.8284309799202,577800,0.0,1.0
2011-12-29,93.39,93.74,92.23,93.57,91.6521203924387,437600,0.0,1.0
2011-12-28,94.83,95.31,92.724,92.99,91.084008499443,422800,0.0,1.0
2011-12-27,93.96,95.39,93.34,95.07,93.1213752881175,467600,0.0,1.0
2011-12-23,95.38,95.51,93.11,93.82,91.8969962083852,437600,0.0,1.0
2011-12-22,93.85,95.66,93.85,95.09,93.1409653533932,593100,0.0,1.0
2011-12-21,93.7,94.0559,91.47,93.17,91.2603190869244,712800,0.0,1.0
2011-12-20,92.49,94.46,92.49,93.64,91.7206856209038,888000,0.0,1.0
2011-12-19,93.41,94.25,90.51,90.93,89.0662317760442,517900,0.0,1.0
2011-12-16,91.71,93.65,91.19,93.48,91.563965098698,622200,0.0,1.0
2011-12-15,92.5,92.89,90.02,90.99,89.1250019718714,828700,0.0,1.0
2011-12-14,95.58,96.52,90.78,91.4,89.5265983100235,1472600,0.0,1.0
2011-12-13,99.48,101.0,96.17,96.89,94.9040712282077,804200,0.0,1.0
2011-12-12,98.76,99.15,96.83,98.27,96.2557857322321,893700,0.0,1.0
2011-12-09,98.81,100.92,98.51,100.58,98.5184382715773,553800,0.0,1.0
2011-12-08,101.73,102.34,98.01,98.56,96.53984167873,738500,0.0,1.0
2011-12-07,102.66,103.17,100.93,102.52,100.418674603322,797000,0.0,1.0
2011-12-06,102.54,103.8,101.11,103.1,100.986786496318,699100,0.0,1.0
2011-12-05,103.69,104.61,101.93,102.9,100.79088584356,1093500,0.0,1.0
2011-12-02,102.99,105.66,101.92,102.38,100.281544146392,1068600,0.0,1.0
2011-12-01,101.0,103.05,100.67,101.51,99.4293763068981,835600,0.0,1.0
2011-11-30,99.74,103.14,99.74,101.62,99.5371216659146,1391300,0.0,1.0
2011-11-29,94.85,97.04,94.12,96.57,94.5906301837962,631100,0.0,1.0
2011-11-28,94.32,95.04,93.43,94.45,92.5140832645703,655300,0.0,1.0
2011-11-25,91.02,91.88,90.0,90.43,88.5764801441513,225600,0.0,1.0
2011-11-23,91.28,92.22,89.19,90.64,88.7821758295463,939700,0.0,1.0
2011-11-22,94.29,95.61,92.31,92.92,91.015443270978,866600,0.0,1.0
2011-11-21,93.46,94.89,91.61,94.42,92.4846981666567,651700,0.0,1.0
2011-11-18,96.53,97.22,94.05,95.27,93.3172759408746,680800,0.0,1.0
2011-11-17,98.13,99.49,94.71,95.59,93.6307169852861,991000,0.0,1.0
2011-11-16,96.68,101.97,96.42,98.58,96.5594317440057,1232100,0.0,1.0
2011-11-15,96.5,97.76,95.62,97.07,95.0803818156891,486200,0.0,1.0
2011-11-14,97.75,98.2,96.09,96.57,94.5906301837962,569300,0.0,1.0
2011-11-11,96.02,98.47,95.03,97.38,95.3840278274627,1043100,0.0,1.0
2011-11-10,95.5,97.615,94.34,96.76,94.7767358039155,848000,0.0,1.0
2011-11-09,96.49,98.58,94.54,95.17,93.2193256144961,983600,0.0,1.0
2011-11-08,99.0,100.8,97.97,99.6,97.5585250730672,1161700,0.0,1.0
2011-11-07,98.45,99.3699,97.09,98.3,96.2851708301457,1011200,0.0,1.0
