,EXP_Open,EXP_High,EXP_Low,EXP_Close,EXP_Adj Close,EXP_Volume,EXP_Dividend Amount,EXP_Split Coefficient
2018-08-17,94.75,95.03,94.28,94.39,91.505022573451,305650,0.0,1.0
2018-08-16,95.68,96.07,94.52,94.65,91.7570758192301,470800,0.0,1.0
2018-08-15,96.42,97.09,94.85,95.11,92.2030161771471,888935,0.0,1.0
2018-08-14,96.74,97.49,96.0,97.1,94.1321929429186,422802,0.0,1.0
2018-08-13,97.07,97.67,96.02,96.38,93.4341993392224,286592,0.0,1.0
2018-08-10,97.79,98.33,96.97,97.25,94.277608277022,272685,0.0,1.0
2018-08-09,98.9,99.38,98.28,98.5,95.4894027278834,449634,0.0,1.0
2018-08-08,100.24,100.32,98.89,99.08,96.0516753530832,227894,0.0,1.0
2018-08-07,100.34,102.05,100.15,100.35,97.2828585151584,256171,0.0,1.0
2018-08-06,99.37,100.54,99.13,99.98,96.9241673577034,304759,0.0,1.0
2018-08-03,99.35,100.13,99.0,99.66,96.6139479782829,307975,0.0,1.0
2018-08-02,97.01,100.04,97.01,99.37,96.332811665683,413385,0.0,1.0
2018-08-01,98.92,99.82,97.13,97.73,94.7429373461528,610322,0.0,1.0
2018-07-31,101.08,101.87,98.5,99.35,96.3134229544692,888201,0.0,1.0
2018-07-30,101.0,105.37,99.24,101.92,98.8048723454404,1580212,0.0,1.0
2018-07-27,105.9,108.99,105.37,108.38,105.067426067492,957755,0.0,1.0
2018-07-26,107.23,107.26,104.41,105.71,102.479033120452,909603,0.0,1.0
2018-07-25,108.57,108.57,105.45,106.95,103.681133215707,696985,0.0,1.0
2018-07-24,109.19,111.42,108.91,109.23,105.891446294078,585468,0.0,1.0
2018-07-23,107.95,108.76,107.73,107.9,104.602096998362,268909,0.0,1.0
2018-07-20,108.74,109.05,108.03,108.13,104.82506717732,322479,0.0,1.0
2018-07-19,107.56,109.06,107.16,108.71,105.38733980252,384652,0.0,1.0
2018-07-18,107.84,108.48,106.93,107.66,104.369432463796,556292,0.0,1.0
2018-07-17,106.19,108.6,106.19,107.83,104.534236509113,421623,0.0,1.0
2018-07-16,107.52,107.52,105.54,106.54,103.283664635824,223530,0.0,1.0
2018-07-13,106.91,108.27,106.16,107.33,104.049518728769,246883,0.0,1.0
2018-07-12,107.39,107.39,105.87,106.76,103.496940459176,156846,0.0,1.0
2018-07-11,106.58,107.42,105.95,106.61,103.351525125073,381600,0.0,1.0
2018-07-10,107.83,108.86,107.31,107.68,104.38882117501,227637,0.0,1.0
2018-07-09,108.0,108.53,106.79,108.09,104.786289754893,322640,0.0,1.0
2018-07-06,105.98,108.38,105.37,107.5,104.214322774086,452457,0.0,1.0
2018-07-05,106.24,106.24,104.171,105.91,102.67292023259,301794,0.0,1.0
2018-07-03,104.8,106.48,104.53,105.57,102.343312141956,193875,0.0,1.0
2018-07-02,103.95,105.05,102.8,104.16,100.976408001384,668920,0.0,1.0
2018-06-29,105.81,106.6,104.91,104.97,101.761650805542,509296,0.0,1.0
2018-06-28,104.89,105.58,102.98,105.17,101.95553791768,762726,0.0,1.0
2018-06-27,107.21,107.31,104.38,105.26,102.042787118142,700849,0.0,1.0
2018-06-26,107.22,107.88,106.1,106.86,103.593884015245,356274,0.0,1.0
2018-06-25,108.59,108.59,106.07,107.31,104.030130017555,463329,0.0,1.0
2018-06-22,109.54,109.86,107.74,108.66,105.338868024485,513737,0.0,1.0
2018-06-21,111.17,111.6,108.27,108.52,105.203147045989,424888,0.1,1.0
2018-06-20,111.76,111.96,110.76,111.6,108.089405361189,312530,0.0,1.0
2018-06-19,110.97,111.64,110.34,111.05,107.556706678854,331285,0.0,1.0
2018-06-18,111.71,112.91,111.0,112.3,108.767385502344,394516,0.0,1.0
2018-06-15,111.96,112.88,111.25,112.22,108.68990205764,413186,0.0,1.0
2018-06-14,113.44,113.44,111.96,112.25,108.718958349404,347231,0.0,1.0
2018-06-13,113.68,115.75,112.23,112.93,109.377567629383,1068733,0.0,1.0
2018-06-12,111.79,112.34,111.15,111.93,108.409024570591,288914,0.0,1.0
2018-06-11,112.0,112.6,110.72,111.69,108.17657423648,487797,0.0,1.0
2018-06-08,111.11,112.15,110.38,111.74,108.22500138942,378794,0.0,1.0
2018-06-07,109.75,112.58,109.18,111.1,107.605133831793,577765,0.0,1.0
2018-06-06,109.11,109.87,108.12,109.67,106.220117257721,232789,0.0,1.0
2018-06-05,109.04,110.55,108.86,109.04,105.609935130682,194419,0.0,1.0
2018-06-04,108.62,109.18,107.91,109.01,105.580878838918,178467,0.0,1.0
2018-06-01,109.2,109.86,108.07,108.16,104.757617238945,336141,0.0,1.0
2018-05-31,109.0,110.5,107.65,108.38,104.970696711879,525380,0.0,1.0
2018-05-30,107.81,109.12,107.48,108.16,104.757617238945,605212,0.0,1.0
2018-05-29,105.97,108.33,105.92,107.73,104.341143723664,442307,0.0,1.0
2018-05-25,107.35,107.96,106.76,107.1,103.730961596625,565361,0.0,1.0
2018-05-24,108.79,109.76,107.39,107.46,104.07963709779,479754,0.0,1.0
2018-05-23,108.25,109.19,107.53,108.93,105.503395394215,425516,0.0,1.0
2018-05-22,109.86,110.16,108.33,108.39,104.980382142467,351436,0.0,1.0
2018-05-21,109.6,110.9,109.24,109.54,106.094206660078,318197,0.0,1.0
2018-05-18,106.32,109.62,106.32,109.41,105.968296062435,444674,0.0,1.0
2018-05-17,107.57,108.0,105.88,106.24,102.898014566064,773067,0.0,1.0
2018-05-16,107.76,110.33,107.42,107.76,104.370200015428,545749,0.0,1.0
2018-05-15,104.0,111.34,103.97,108.13,104.728560947181,1149092,0.0,1.0
2018-05-14,105.92,107.19,105.41,105.81,102.481541050783,612711,0.0,1.0
2018-05-11,104.91,106.62,104.57,106.05,102.713991384893,425792,0.0,1.0
2018-05-10,104.85,106.16,104.19,104.46,101.174007921414,387211,0.0,1.0
2018-05-09,104.46,104.83,102.67,104.61,101.319289380233,415005,0.0,1.0
2018-05-08,101.73,105.12,101.72,103.67,100.408858904968,532360,0.0,1.0
2018-05-07,101.81,102.98,100.98,101.82,98.6170542462032,313190,0.0,1.0
2018-05-04,99.66,104.51,99.36,101.75,98.5492562320878,611983,0.0,1.0
2018-05-03,100.46,101.24,97.16,100.25,97.0964416438998,546026,0.0,1.0
2018-05-02,98.57,101.23,98.45,99.78,96.6412264062675,390016,0.0,1.0
2018-05-01,98.81,99.05,95.48,98.11,95.0237594980849,855599,0.0,1.0
2018-04-30,101.72,102.6,98.83,98.96,95.8470210980581,461847,0.0,1.0
2018-04-27,101.38,101.74,100.54,101.57,98.3749184815052,238284,0.0,1.0
2018-04-26,101.09,101.55,99.91,101.42,98.2296370226864,349726,0.0,1.0
2018-04-25,99.3,101.38,99.02,100.45,97.2901502556582,539200,0.0,1.0
2018-04-24,102.37,103.35,98.85,99.82,96.6799681286192,318101,0.0,1.0
2018-04-23,101.79,102.28,100.73,101.64,98.4427164956207,362076,0.0,1.0
2018-04-20,101.69,102.2,100.67,100.88,97.7066237709387,401903,0.0,1.0
2018-04-19,102.86,102.86,100.63,101.27,98.0843555638676,224941,0.0,1.0
2018-04-18,102.9,103.86,101.88,102.83,99.5952827355832,207674,0.0,1.0
2018-04-17,101.21,103.41,100.29,102.36,99.1400674979509,444713,0.0,1.0
2018-04-16,99.19,100.82,99.11,99.79,96.6509118368555,276725,0.0,1.0
2018-04-13,100.48,100.48,98.33,98.99,95.8760773898218,458553,0.0,1.0
2018-04-12,100.74,100.86,99.59,100.21,97.0576999215481,391241,0.0,1.0
2018-04-11,99.87,100.98,99.77,100.48,97.319206547422,308096,0.1,1.0
2018-04-10,99.83,101.44,99.19,100.95,97.6772111847509,401804,0.0,1.0
2018-04-09,99.82,100.0,98.22,98.37,95.1808545244571,485984,0.0,1.0
2018-04-06,101.22,101.88,99.11,99.65,96.4193570535951,494737,0.0,1.0
2018-04-05,102.21,103.29,101.87,102.31,98.99312012196,469152,0.0,1.0
2018-04-04,98.54,101.55,98.39,101.35,98.0642432251065,496659,0.0,1.0
2018-04-03,99.01,100.57,97.49,100.34,97.0869873232086,512917,0.0,1.0
2018-04-02,102.23,103.19,98.23,98.96,95.7517267839817,656886,0.0,1.0
2018-03-29,100.7,103.36,100.55,103.05,99.709129396618,466184,0.0,1.0
2018-03-28,102.26,102.85,99.94,100.14,96.8934713030308,544544,0.0,1.0
2018-03-27,105.54,105.54,101.76,102.24,98.9253895148978,728307,0.0,1.0
2018-03-26,102.2,106.16,101.33,105.57,102.147431250858,1415543,0.0,1.0
2018-03-23,99.6,100.98,98.28,99.32,96.1000556203017,918254,0.0,1.0
2018-03-22,96.88,98.19,95.89,95.9,92.7909316752611,466672,0.0,1.0
2018-03-21,97.43,99.16,97.11,97.71,94.5422516578704,787852,0.0,1.0
2018-03-20,98.13,98.95,97.01,97.43,94.2713292296214,350582,0.0,1.0
2018-03-19,98.14,98.94,96.72,97.98,94.8034982851104,506453,0.0,1.0
2018-03-16,98.29,100.1,98.29,99.19,95.9742702071862,622219,0.0,1.0
2018-03-15,100.87,101.22,98.51,98.72,95.5195075597683,625633,0.0,1.0
2018-03-14,102.97,103.05,100.58,100.87,97.5998047766798,426558,0.0,1.0
2018-03-13,103.24,103.67,102.4,102.53,99.2059877441556,386895,0.0,1.0
2018-03-12,103.07,103.38,102.07,102.8,99.4672343713957,296436,0.0,1.0
2018-03-09,102.71,103.03,101.91,102.79,99.4575585703868,568107,0.0,1.0
2018-03-08,103.23,103.72,100.76,101.95,98.64479128564,492033,0.0,1.0
2018-03-07,102.67,104.06,102.3,103.0,99.6607503915735,387314,0.0,1.0
2018-03-06,102.86,104.41,102.23,103.81,100.444490273294,488581,0.0,1.0
2018-03-05,100.68,102.91,100.18,102.25,98.9350653159067,250729,0.0,1.0
2018-03-02,100.48,101.64,99.12,101.35,98.0642432251065,397516,0.0,1.0
2018-03-01,100.6,102.46,99.51,101.08,97.8029965978665,463744,0.0,1.0
2018-02-28,102.67,102.67,100.1,100.23,96.9805535121108,433394,0.0,1.0
2018-02-27,104.96,105.84,102.41,102.41,99.089878132049,287579,0.0,1.0
2018-02-26,104.53,105.56,102.71,105.13,101.721696006467,497500,0.0,1.0
2018-02-23,103.78,104.43,103.02,104.37,100.986335129792,294519,0.0,1.0
2018-02-22,101.92,104.12,101.35,103.41,100.057458232938,463321,0.0,1.0
2018-02-21,102.44,103.5,101.31,101.59,98.2964624493199,397314,0.0,1.0
2018-02-20,102.34,104.01,101.0,102.32,99.0027959229689,628719,0.0,1.0
2018-02-16,106.83,107.54,102.61,102.75,99.4188553663512,780163,0.0,1.0
2018-02-15,104.85,106.8,103.9,106.58,103.124687152756,614390,0.0,1.0
2018-02-14,102.92,105.13,102.67,104.09,100.715412701543,693894,0.0,1.0
2018-02-13,103.4,105.04,102.8,103.57,100.21227104908,408384,0.0,1.0
2018-02-12,103.11,104.27,101.67,103.31,99.9607002228491,461899,0.0,1.0
2018-02-09,102.29,103.8,99.23,102.16,98.8479831068267,657696,0.0,1.0
2018-02-08,106.56,106.56,101.29,101.32,98.0352158220799,700018,0.0,1.0
2018-02-07,105.98,108.82,105.98,106.61,103.153714555783,666229,0.0,1.0
2018-02-06,103.0,107.87,102.57,106.5,103.047280744685,844955,0.0,1.0
2018-02-05,108.0,109.16,103.08,105.38,101.963591031689,776990,0.0,1.0
2018-02-02,111.52,112.02,109.25,109.33,105.785532430201,755604,0.0,1.0
2018-02-01,112.06,114.37,110.65,112.82,109.162386982304,931593,0.0,1.0
2018-01-31,115.82,115.87,107.75,112.05,108.41735030462,2345317,0.0,1.0
2018-01-30,117.16,118.35,115.73,117.64,113.826123068589,858457,0.0,1.0
2018-01-29,120.15,120.29,117.89,118.05,114.222830909954,274145,0.0,1.0
2018-01-26,119.48,120.43,118.65,120.3,116.399886136954,371959,0.0,1.0
2018-01-25,119.31,119.33,117.62,118.68,114.832406373514,358651,0.0,1.0
2018-01-24,118.47,120.23,118.15,118.67,114.822730572505,406830,0.0,1.0
2018-01-23,117.7,118.43,116.25,118.15,114.319588920043,328357,0.0,1.0
2018-01-22,116.82,117.84,115.69,117.8,113.980935884732,373458,0.0,1.0
2018-01-19,116.23,117.08,115.88,117.02,113.226223406038,215628,0.0,1.0
2018-01-18,116.98,117.77,115.6,115.89,112.132857892034,461357,0.0,1.0
2018-01-17,117.83,118.47,116.75,116.86,113.071410589896,531201,0.0,1.0
2018-01-16,121.53,122.49,117.34,117.83,114.009963287758,500596,0.0,1.0
2018-01-12,119.78,121.13,118.7,120.07,116.17734271375,522257,0.0,1.0
2018-01-11,117.38,119.76,116.72,119.32,115.451657638083,397595,0.0,1.0
2018-01-10,117.0,117.32,115.81,116.83,113.042383186869,511386,0.0,1.0
2018-01-09,119.83,119.83,117.35,117.46,113.651958650429,415953,0.0,1.0
2018-01-08,118.78,119.83,118.27,119.63,115.751607469359,332706,0.0,1.0
2018-01-05,117.04,118.57,116.09,118.52,114.677593557372,536797,0.0,1.0
2018-01-04,117.81,118.24,116.58,117.0,113.20687180402,429743,0.0,1.0
2018-01-03,117.46,118.23,116.66,117.42,113.613255446394,411894,0.0,1.0
2018-01-02,113.82,117.54,113.48,117.09,113.2939540131,715991,0.0,1.0
2017-12-29,112.28,113.64,112.01,113.3,109.626825430731,411910,0.0,1.0
2017-12-28,112.62,112.62,111.4,112.28,108.639893727824,172260,0.0,1.0
2017-12-27,111.68,112.55,111.0,112.06,108.427026105628,341987,0.0,1.0
2017-12-26,110.03,111.67,109.55,111.27,107.662637825926,367535,0.0,1.0
2017-12-22,110.55,110.89,109.41,109.76,106.201591873584,300363,0.0,1.0
2017-12-21,109.29,110.89,108.62,110.42,106.84019474017,309561,0.1,1.0
2017-12-20,108.2,109.29,107.64,108.97,105.341802577238,427918,0.0,1.0
2017-12-19,111.2,112.06,108.12,108.18,104.578105926453,495804,0.0,1.0
2017-12-18,109.81,111.55,109.08,111.13,107.429884559131,483802,0.0,1.0
2017-12-15,110.0,111.4,108.77,109.09,105.457807131788,725594,0.0,1.0
2017-12-14,112.62,112.99,109.47,109.92,106.260171967422,377138,0.0,1.0
2017-12-13,112.29,113.3,111.61,112.53,108.783271028876,439236,0.0,1.0
2017-12-12,115.1,115.89,111.95,112.25,108.512593734927,785527,0.0,1.0
2017-12-11,116.43,116.6,114.46,114.98,111.15169735093,615410,0.0,1.0
2017-12-08,115.0,116.72,114.55,116.15,112.282741757789,821701,0.0,1.0
2017-12-07,111.44,114.775,110.63,114.33,110.52333934712,711111,0.0,1.0
2017-12-06,111.65,113.23,110.67,111.68,107.961572100816,532414,0.0,1.0
2017-12-05,113.58,114.25,111.26,111.3,107.594224344743,400551,0.0,1.0
2017-12-04,112.66,114.96,112.66,113.44,109.66297223421,851006,0.0,1.0
2017-12-01,112.14,112.15,109.87,111.33,107.62322548338,624542,0.0,1.0
2017-11-30,108.69,112.45,108.41,111.93,108.203248256128,859256,0.0,1.0
2017-11-29,107.3,109.35,107.02,108.25,104.645775249941,429070,0.0,1.0
2017-11-28,104.95,107.3,104.84,107.15,103.582400166569,424588,0.0,1.0
2017-11-27,105.88,106.3641,104.41,104.66,101.175305659665,541424,0.0,1.0
2017-11-24,106.98,107.01,105.83,106.24,102.702698961235,73451,0.0,1.0
2017-11-22,106.33,107.27,105.52,106.19,102.654363730173,334615,0.0,1.0
2017-11-21,106.1,106.42,105.22,106.35,102.809036469572,422984,0.0,1.0
2017-11-20,105.84,106.98,105.3,105.53,102.01633868015,314209,0.0,1.0
2017-11-17,104.91,106.57,104.61,105.69,102.171011419549,496937,0.0,1.0
2017-11-16,103.69,105.6,103.69,105.18,101.677992062714,320772,0.0,1.0
2017-11-15,103.8,103.88,101.88,103.26,99.8219191899203,469074,0.0,1.0
2017-11-14,103.67,104.47,103.03,104.35,100.875627227079,407361,0.0,1.0
2017-11-13,103.26,104.57,103.26,104.4,100.923962458141,369362,0.0,1.0
2017-11-10,103.32,104.57,103.24,103.59,100.140931714932,488239,0.0,1.0
2017-11-09,103.36,104.77,102.755,104.02,100.556614702068,493395,0.0,1.0
2017-11-08,103.8,104.46,102.4,104.36,100.885294273291,634225,0.0,1.0
2017-11-07,103.83,104.76,102.36,103.49,100.044261252807,602558,0.0,1.0
2017-11-06,104.13,104.99,102.91,103.78,100.324605592968,433987,0.0,1.0
2017-11-03,103.73,104.48,103.18,103.96,100.498612424793,444472,0.0,1.0
2017-11-02,104.72,106.95,102.94,103.76,100.305271500544,548027,0.0,1.0
2017-11-01,106.42,106.63,104.66,105.34,101.832664802113,442811,0.0,1.0
2017-10-31,106.35,107.0,105.39,105.57,102.055006865,410968,0.0,1.0
2017-10-30,106.75,107.94,105.92,106.07,102.538359175623,408512,0.0,1.0
2017-10-27,106.31,107.34,104.94,107.3,103.727405859756,383261,0.0,1.0
2017-10-26,105.0,107.1,103.85,106.41,102.867038746847,603324,0.0,1.0
2017-10-25,106.99,107.45,103.59,105.12,101.619989785439,1503445,0.0,1.0
2017-10-24,109.34,110.98,109.19,110.77,107.081870895482,853198,0.0,1.0
2017-10-23,110.07,110.515,107.99,108.4,104.790780943128,635904,0.0,1.0
2017-10-20,109.96,110.85,109.67,110.0,106.337508337122,368343,0.0,1.0
2017-10-19,108.48,109.47,107.776,109.31,105.670482148462,309438,0.0,1.0
2017-10-18,109.56,109.56,108.47,108.75,105.129127560564,291471,0.0,1.0
2017-10-17,108.75,109.5,108.67,109.22,105.58347873255,439310,0.0,1.0
2017-10-16,108.92,109.22,108.26,108.98,105.351469623451,413266,0.0,1.0
2017-10-13,109.8,109.8,108.42,108.6,104.984121867377,247604,0.0,1.0
2017-10-12,107.12,109.33,107.12,109.13,105.496475316638,364670,0.0,1.0
2017-10-11,107.89,107.98,107.03,107.56,103.978749061281,372366,0.0,1.0
2017-10-10,108.42,108.56,106.77,107.56,103.978749061281,744603,0.0,1.0
2017-10-09,107.99,108.43,107.13,107.98,104.384765002204,362381,0.0,1.0
2017-10-06,106.97,108.01,106.24,107.76,104.17208998553,494616,0.0,1.0
2017-10-05,106.97,107.46,106.701,107.32,103.746739952181,374039,0.1,1.0
2017-10-04,106.35,107.19,105.16,107.15,103.485972685498,427283,0.0,1.0
2017-10-03,106.24,106.76,104.89,106.6,102.954780105218,765264,0.0,1.0
2017-10-02,106.86,106.86,104.6,105.65,102.037265648371,565033,0.0,1.0
2017-09-29,108.01,108.17,106.6,106.7,103.05136057436,448415,0.0,1.0
2017-09-28,107.42,108.6475,107.324,107.47,103.795030186752,1069078,0.0,1.0
2017-09-27,105.19,107.15,104.8467,107.0,103.341101981786,701734,0.0,1.0
2017-09-26,106.0,106.0,103.88,104.14,100.578900564328,810590,0.0,1.0
2017-09-25,106.04,106.15,104.99,105.57,101.960001273057,511378,0.0,1.0
2017-09-22,105.37,106.11,104.61,105.82,102.201452445912,381760,0.0,1.0
2017-09-21,105.18,106.15,104.6,105.29,101.68957595946,698038,0.0,1.0
2017-09-20,102.45,105.466,102.45,105.07,101.477098927348,1181850,0.0,1.0
2017-09-19,103.3,103.545,101.36,102.17,98.6762653222339,494893,0.0,1.0
2017-09-18,102.35,103.98,102.25,103.19,99.6613861074809,598132,0.0,1.0
2017-09-15,100.59,102.0,100.1518,101.86,98.3768658678942,716353,0.0,1.0
2017-09-14,101.21,101.755,100.23,100.51,97.0730295344791,530483,0.0,1.0
2017-09-13,102.71,103.22,100.96,101.05,97.5945640678451,633570,0.0,1.0
2017-09-12,100.98,102.6684,100.61,102.59,99.0819032926297,822607,0.0,1.0
2017-09-11,102.0,103.4,100.345,100.57,97.1309778159642,978430,0.0,1.0
2017-09-08,101.18,104.18,101.18,103.32,99.7869407173653,763338,0.0,1.0
2017-09-07,102.33,102.47,99.94,101.19,97.7297767246437,784733,0.0,1.0
2017-09-06,99.88,102.9,99.64,101.49,98.0195181320693,957450,0.0,1.0
2017-09-05,98.03,100.94,98.03,99.22,95.8271414825492,1052545,0.0,1.0
2017-09-01,98.28,98.31,96.62,98.11,94.7550982750746,583718,0.0,1.0
2017-08-31,98.39,98.66,95.5717,97.25,93.9245062404546,1112018,0.0,1.0
2017-08-30,91.88,98.61,91.88,97.62,94.2818539762795,1472106,0.0,1.0
2017-08-29,89.96,92.6,89.53,91.54,88.4097614524547,830332,0.0,1.0
2017-08-28,87.52,90.86,87.52,90.83,87.7240401215475,730532,0.0,1.0
2017-08-25,89.29,89.5,86.51,87.24,84.2568012793549,459993,0.0,1.0
2017-08-24,89.25,89.41,88.23,88.45,85.4254249559713,212666,0.0,1.0
2017-08-23,88.61,89.25,88.315,88.65,85.618585894255,229562,0.0,1.0
2017-08-22,88.21,89.695,87.833,89.27,86.2173848029345,319620,0.0,1.0
2017-08-21,88.46,88.46,86.875,87.85,84.8459421411202,425240,0.0,1.0
2017-08-18,89.15,89.2,87.48,88.25,85.2322640176876,612532,0.0,1.0
2017-08-17,90.57,91.0,88.76,89.26,86.2077267560204,354284,0.0,1.0
2017-08-16,90.7,91.16,90.22,90.87,87.7626723092042,304362,0.0,1.0
2017-08-15,89.69,90.6,89.16,90.18,87.0962670721254,331670,0.0,1.0
2017-08-14,89.41,89.975,88.8,89.72,86.6519969140729,310937,0.0,1.0
2017-08-11,88.12,89.05,87.76,88.58,85.5509795658557,439081,0.0,1.0
2017-08-10,90.9,90.94,87.79,88.54,85.512347378199,542560,0.0,1.0
2017-08-09,91.05,91.67,90.82,91.52,88.3904453586263,264193,0.0,1.0
2017-08-08,92.93,92.93,90.69,91.47,88.3421551240554,699283,0.0,1.0
2017-08-07,93.55,94.615,93.04,93.18,89.9936811463811,422504,0.0,1.0
2017-08-04,93.32,94.2,92.7,94.13,90.9111956032287,308318,0.0,1.0
2017-08-03,93.28,93.98,92.6,93.03,89.8488104426683,518482,0.0,1.0
2017-08-02,90.94,93.67,90.25,93.28,90.0902616155229,741039,0.0,1.0
2017-08-01,94.88,95.12,89.275,91.45,88.322839030227,1192962,0.0,1.0
2017-07-31,93.1,95.4,92.69,94.1,90.8822214624862,895373,0.0,1.0
2017-07-28,92.52,92.605,89.9129,91.32,88.1972844203426,890014,0.0,1.0
2017-07-27,92.79,97.49,91.4,93.28,90.0902616155229,1224249,0.0,1.0
2017-07-26,93.45,93.45,90.71,91.97,88.8250574697646,1094682,0.0,1.0
2017-07-25,92.78,94.32,92.14,93.92,90.7083766180308,475993,0.0,1.0
2017-07-24,92.54,93.04,91.72,91.9,88.7574511413654,479311,0.0,1.0
2017-07-21,93.23,93.285,91.82,92.32,89.1630891117611,478655,0.0,1.0
2017-07-20,94.14,94.22,93.225,93.41,90.2158162254074,275237,0.0,1.0
2017-07-19,91.65,94.14,91.65,94.13,90.9111956032287,385656,0.0,1.0
2017-07-18,93.23,93.85,91.25,91.34,88.216600514171,299773,0.0,1.0
2017-07-17,93.13,94.88,93.08,93.73,90.5248737266613,370736,0.0,1.0
2017-07-14,93.09,93.97,92.58,93.25,90.0612874747804,413628,0.0,1.0
2017-07-13,93.22,94.06,92.23,92.91,89.7329138796981,315505,0.0,1.0
2017-07-12,92.24,94.23,91.69,92.96,89.781204114269,353011,0.0,1.0
2017-07-11,91.33,91.44,90.38,91.29,88.1683102796,382458,0.0,1.0
2017-07-10,91.82,92.172,90.67,91.23,88.1103619981149,429880,0.0,1.0
2017-07-07,91.9,92.54,89.74,92.31,89.153431064847,643428,0.0,1.0
2017-07-06,93.67,93.67,91.84,92.04,88.892663798164,324581,0.0,1.0
2017-07-05,93.97,94.48,93.41,93.94,90.7276927118592,277219,0.0,1.0
2017-07-03,93.17,94.61,91.99,94.33,91.1043565415124,273487,0.0,1.0
2017-06-30,91.03,93.07,89.4,92.42,89.259669580903,780431,0.0,1.0
2017-06-29,92.18,92.94,89.93,90.72,87.6178016054915,553923,0.0,1.0
2017-06-28,92.16,93.065,91.78,92.04,88.892663798164,361007,0.0,1.0
2017-06-27,92.72,93.03,91.4,91.52,88.3904453586263,283799,0.0,1.0
2017-06-26,92.11,93.93,91.62,92.46,89.2983017685597,416436,0.0,1.0
2017-06-23,91.0,92.39,90.37,91.95,88.8057413759363,595554,0.0,1.0
2017-06-22,89.81,91.11,89.035,90.62,87.5212211363496,500888,0.0,1.0
2017-06-21,92.65,93.11,89.51,89.85,86.7775515239573,667889,0.0,1.0
2017-06-20,93.73,93.91,90.62,92.56,89.3948822377016,1000354,0.0,1.0
2017-06-19,94.44,95.035,93.56,94.38,91.1526467760834,385286,0.1,1.0
2017-06-16,92.94,93.98,92.1,93.65,90.3518773346762,584708,0.0,1.0
2017-06-15,94.84,95.08,93.24,93.66,90.3615251592715,299650,0.0,1.0
2017-06-14,99.11,99.11,95.36,95.69,92.3200335521107,355164,0.0,1.0
2017-06-13,98.12,99.49,97.91,99.07,95.5809982653109,230023,0.0,1.0
2017-06-12,97.72,98.99,97.22,98.18,94.7223418763322,463883,0.0,1.0
2017-06-09,95.53,98.0,94.97,97.6,94.1627680498067,523631,0.0,1.0
2017-06-08,95.01,96.47,94.37,95.25,91.8955292699189,6107,0.0,1.0
2017-06-07,95.48,97.01,94.06,94.55,91.2201815482502,4301,0.0,1.0
2017-06-06,95.64,95.81,94.35,95.09,91.7411640763947,308210,0.0,1.0
2017-06-05,96.19,97.09,95.8,96.54,93.1400986427084,271708,0.0,1.0
2017-06-02,96.24,97.43,96.11,96.54,93.1400986427084,293843,0.0,1.0
2017-06-01,94.32,96.81,94.01,96.38,92.9857334491841,484014,0.0,1.0
2017-05-31,96.0,96.02,94.11,94.3,90.9789859333685,704648,0.0,1.0
2017-05-30,95.87,96.42,94.67,96.02,92.6384117637545,486767,0.0,1.0
2017-05-26,94.8,95.62,93.91,95.09,91.7411640763947,492497,0.0,1.0
2017-05-25,96.82,97.78,95.08,95.2,91.8472901469426,488511,0.0,1.0
2017-05-24,98.65,98.95,95.86,96.54,93.1400986427084,621337,0.0,1.0
2017-05-23,99.18,99.69,97.17,98.86,95.3783939488103,500859,0.0,1.0
2017-05-22,99.67,100.9,98.77,98.83,95.3494504750245,564205,0.0,1.0
2017-05-19,101.0,101.42,98.82,99.48,95.9765590737169,772970,0.0,1.0
2017-05-18,100.75,101.64,94.185,100.88,97.3272545170543,1362627,0.0,1.0
2017-05-17,96.61,97.2,94.92,96.19,92.802424781874,803054,0.0,1.0
2017-05-16,100.18,100.18,98.1961,98.47,95.0021287895949,577358,0.0,1.0
2017-05-15,99.0,100.35,98.45,99.58,96.0730373196696,519673,0.0,1.0
2017-05-12,100.52,100.59,98.04,98.54,95.0696635617618,426372,0.0,1.0
2017-05-11,100.66,101.56,98.82,100.87,97.317606692459,465833,0.0,1.0
2017-05-10,100.38,101.02,100.02,100.82,97.2693675694827,593088,0.0,1.0
2017-05-09,99.1,100.2613,98.57,99.76,96.2466981623844,394602,0.0,1.0
2017-05-08,98.68,99.16,97.44,98.64,95.1661418077145,410477,0.0,1.0
2017-05-05,97.97,98.88,97.16,98.88,95.3976895980009,397190,0.0,1.0
2017-05-04,98.6,99.09,96.47,97.55,94.1145289268303,361141,0.0,1.0
2017-05-03,98.9,99.79,97.77,98.42,94.9538896666186,419065,0.0,1.0
2017-05-02,99.11,101.3,98.32,99.2,95.7064199850494,858904,0.0,1.0
2017-05-01,96.47,100.06,95.71,98.18,94.7223418763322,652991,0.0,1.0
2017-04-28,96.94,96.94,95.5,95.97,92.5901726407781,467300,0.0,1.0
2017-04-27,95.81,97.61,94.6,97.15,93.7286159430197,614573,0.0,1.0
2017-04-26,96.75,97.23,95.7,95.76,92.3875683242776,645222,0.0,1.0
2017-04-25,98.46,98.46,96.08,96.68,93.2751681870421,508273,0.0,1.0
