,MDXG_Open,MDXG_High,MDXG_Low,MDXG_Close,MDXG_Adj Close,MDXG_Volume,MDXG_Dividend Amount,MDXG_Split Coefficient
2018-12-03,3.155,3.2,2.91,2.91,2.91,1200945,0.0,1.0
2018-11-30,2.82,3.19,2.82,3.01,3.01,1068135,0.0,1.0
2018-11-29,2.65,2.85,2.61,2.79,2.79,963635,0.0,1.0
2018-11-28,2.845,2.94,2.65,2.69,2.69,908899,0.0,1.0
2018-11-27,3.05,3.15,2.82,2.85,2.85,1351684,0.0,1.0
2018-11-26,3.25,3.4,2.96,3.02,3.02,1115346,0.0,1.0
2018-11-23,3.295,3.35,3.02,3.18,3.18,590028,0.0,1.0
2018-11-21,3.625,3.86,3.25,3.26,3.26,2026944,0.0,1.0
2018-11-20,3.955,3.96,3.0,3.55,3.55,5094602,0.0,1.0
2018-11-19,2.57,3.97,2.56,3.95,3.95,11161460,0.0,1.0
2018-11-16,2.4005,2.74,2.18,2.55,2.55,5523782,0.0,1.0
2018-11-15,2.39,2.55,2.361,2.41,2.41,1866624,0.0,1.0
2018-11-14,2.55,2.58,2.25,2.42,2.42,4265483,0.0,1.0
2018-11-13,2.755,2.85,2.41,2.51,2.51,6192660,0.0,1.0
2018-11-12,2.805,2.9,2.55,2.69,2.69,11051296,0.0,1.0
2018-11-09,2.88,3.19,2.6,2.8,2.8,60834952,0.0,1.0
2018-11-08,3.075,3.45,2.6,2.95,2.95,41989933,0.0,1.0
2018-11-07,3.9,4.75,3.66,3.66,3.66,28305130,0.0,1.0
2018-11-06,6.28,6.43,6.12,6.22,6.22,1233588,0.0,1.0
2018-11-05,6.4,6.51,6.245,6.31,6.31,1338156,0.0,1.0
2018-11-02,6.25,6.59,6.2303,6.4,6.4,1898169,0.0,1.0
2018-11-01,5.83,6.37,5.83,6.22,6.22,2950989,0.0,1.0
2018-10-31,5.81,5.935,5.78,5.82,5.82,2214309,0.0,1.0
2018-10-30,5.25,5.765,5.2469,5.75,5.75,2239705,0.0,1.0
2018-10-29,5.34,5.41,5.23,5.29,5.29,1351553,0.0,1.0
2018-10-26,5.24,5.41,5.08,5.26,5.26,1968332,0.0,1.0
2018-10-25,5.13,5.52,5.05,5.34,5.34,2346460,0.0,1.0
2018-10-24,5.32,5.3437,5.11,5.11,5.11,2235834,0.0,1.0
2018-10-23,5.17,5.56,5.05,5.32,5.32,1815482,0.0,1.0
2018-10-22,5.34,5.44,5.159,5.29,5.29,1217312,0.0,1.0
2018-10-19,5.17,5.46,5.12,5.31,5.31,1639972,0.0,1.0
2018-10-18,5.28,5.35,5.08,5.18,5.18,990553,0.0,1.0
2018-10-17,5.31,5.38,5.1,5.3,5.3,1224426,0.0,1.0
2018-10-16,5.33,5.34,5.13,5.31,5.31,1715787,0.0,1.0
2018-10-15,5.15,5.5,5.06,5.28,5.28,1701701,0.0,1.0
2018-10-12,5.09,5.21,4.99,5.15,5.15,2037011,0.0,1.0
2018-10-11,5.09,5.4248,4.98,5.01,5.01,2500103,0.0,1.0
2018-10-10,5.43,5.6,5.06,5.08,5.08,2847136,0.0,1.0
2018-10-09,5.46,5.6299,5.37,5.44,5.44,1322534,0.0,1.0
2018-10-08,5.58,5.62,5.325,5.5,5.5,1912694,0.0,1.0
2018-10-05,6.25,6.34,5.5201,5.65,5.65,3825328,0.0,1.0
2018-10-04,6.32,6.58,6.19,6.45,6.45,1530246,0.0,1.0
2018-10-03,6.2,6.78,6.2,6.35,6.35,2627587,0.0,1.0
2018-10-02,6.06,6.27,5.99,6.21,6.21,1467607,0.0,1.0
2018-10-01,6.18,6.38,5.985,6.1,6.1,1653496,0.0,1.0
2018-09-28,6.0,6.2499,5.91,6.18,6.18,1451865,0.0,1.0
2018-09-27,5.76,6.13,5.65,6.03,6.03,1252314,0.0,1.0
2018-09-26,5.87,6.06,5.705,5.76,5.76,1243029,0.0,1.0
2018-09-25,6.13,6.2,5.61,5.77,5.77,2601240,0.0,1.0
2018-09-24,6.25,6.25,5.85,6.0,6.0,2022699,0.0,1.0
2018-09-21,5.38,8.18,5.23,6.33,6.33,17030769,0.0,1.0
2018-09-20,5.56,6.34,5.4,6.2,6.2,5316200,0.0,1.0
2018-09-19,5.27,5.55,5.27,5.5,5.5,1701862,0.0,1.0
2018-09-18,5.01,5.56,5.01,5.28,5.28,1796554,0.0,1.0
2018-09-17,5.02,5.13,4.84,5.05,5.05,1190815,0.0,1.0
2018-09-14,4.95,5.19,4.86,5.0,5.0,1947952,0.0,1.0
2018-09-13,5.15,5.185,4.88,4.94,4.94,2003821,0.0,1.0
2018-09-12,5.26,5.3,5.13,5.19,5.19,2038762,0.0,1.0
2018-09-11,5.28,5.39,5.13,5.27,5.27,996363,0.0,1.0
2018-09-10,5.49,5.5604,5.23,5.31,5.31,972152,0.0,1.0
2018-09-07,5.36,5.58,5.3,5.47,5.47,1261802,0.0,1.0
2018-09-06,5.42,5.47,5.18,5.36,5.36,978868,0.0,1.0
2018-09-05,5.59,5.86,5.41,5.41,5.41,2570954,0.0,1.0
2018-09-04,5.25,5.63,5.1,5.62,5.62,2706728,0.0,1.0
2018-08-31,5.12,5.365,5.01,5.3,5.3,1488568,0.0,1.0
2018-08-30,5.45,5.45,5.01,5.13,5.13,2948320,0.0,1.0
2018-08-29,4.85,5.71,4.85,5.42,5.42,4592143,0.0,1.0
2018-08-28,4.65,4.84,4.18,4.825,4.825,1323462,0.0,1.0
2018-08-27,4.45,4.85,4.365,4.66,4.66,2608492,0.0,1.0
2018-08-24,4.61,4.68,4.03,4.45,4.45,5477821,0.0,1.0
2018-08-23,4.16,4.35,4.14,4.2,4.2,1663732,0.0,1.0
2018-08-22,3.89,4.25,3.86,4.19,4.19,2368805,0.0,1.0
2018-08-21,3.78,3.905,3.7415,3.89,3.89,1627816,0.0,1.0
2018-08-20,3.92,3.92,3.68,3.8,3.8,1634438,0.0,1.0
2018-08-17,3.45,3.94,3.45,3.89,3.89,2865273,0.0,1.0
2018-08-16,3.81,3.85,3.38,3.53,3.53,5662302,0.0,1.0
2018-08-15,4.01,4.06,3.75,3.98,3.98,2258571,0.0,1.0
2018-08-14,4.59,4.65,4.06,4.08,4.08,3844840,0.0,1.0
2018-08-13,4.27,4.68,4.27,4.59,4.59,2069879,0.0,1.0
2018-08-10,4.32,4.45,4.1,4.29,4.29,1341525,0.0,1.0
2018-08-09,4.34,4.49,4.26,4.35,4.35,1458071,0.0,1.0
2018-08-08,4.44,4.58,4.3,4.32,4.32,1076470,0.0,1.0
2018-08-07,4.45,4.78,4.3101,4.45,4.45,1601648,0.0,1.0
2018-08-06,4.18,4.58,4.18,4.42,4.42,1489887,0.0,1.0
2018-08-03,4.21,4.27,4.11,4.16,4.16,1208514,0.0,1.0
2018-08-02,4.04,4.3,3.92,4.22,4.22,1602037,0.0,1.0
2018-08-01,4.23,4.26,3.91,4.01,4.01,4021277,0.0,1.0
2018-07-31,4.26,4.35,4.06,4.25,4.25,2519998,0.0,1.0
2018-07-30,4.15,4.39,4.061,4.28,4.28,1870969,0.0,1.0
2018-07-27,4.35,4.55,3.96,4.15,4.15,4910006,0.0,1.0
2018-07-26,4.34,5.1,4.26,4.8,4.8,7382184,0.0,1.0
2018-07-25,3.92,4.375,3.911,4.33,4.33,4848434,0.0,1.0
2018-07-24,3.82,4.09,3.65,3.95,3.95,3087185,0.0,1.0
2018-07-23,3.74,3.91,3.53,3.83,3.83,3162974,0.0,1.0
2018-07-20,4.13,4.23,3.68,3.74,3.74,4260114,0.0,1.0
2018-07-19,3.45,4.34,3.38,4.02,4.02,15319708,0.0,1.0
2018-07-18,3.35,3.46,3.24,3.41,3.41,2513664,0.0,1.0
2018-07-17,3.22,3.44,3.19,3.33,3.33,2693295,0.0,1.0
2018-07-16,3.36,3.5,3.2,3.22,3.22,2673951,0.0,1.0
2018-07-13,3.36,3.54,3.32,3.37,3.37,3012551,0.0,1.0
2018-07-12,3.33,3.49,3.21,3.35,3.35,3111436,0.0,1.0
2018-07-11,3.19,3.34,3.09,3.29,3.29,3138945,0.0,1.0
2018-07-10,3.39,3.49,3.005,3.23,3.23,5315569,0.0,1.0
2018-07-09,3.43,3.67,3.33,3.34,3.34,3997417,0.0,1.0
2018-07-06,3.68,3.78,3.2,3.35,3.35,6408285,0.0,1.0
2018-07-05,3.955,4.0,3.55,3.76,3.76,6400616,0.0,1.0
2018-07-03,3.91,4.05,3.52,3.98,3.98,4376360,0.0,1.0
2018-07-02,4.67,4.7,3.8,3.93,3.93,14473360,0.0,1.0
2018-06-29,6.38,6.549,6.13,6.39,6.39,2260623,0.0,1.0
2018-06-28,5.85,6.49,5.77,6.38,6.38,3037113,0.0,1.0
2018-06-27,6.24,6.3001,5.84,5.86,5.86,2013930,0.0,1.0
2018-06-26,5.82,6.55,5.78,6.25,6.25,1818477,0.0,1.0
2018-06-25,5.91,6.22,5.75,5.83,5.83,1767522,0.0,1.0
2018-06-22,5.65,5.985,5.621,5.98,5.98,2179594,0.0,1.0
2018-06-21,5.61,5.82,5.49,5.59,5.59,2812618,0.0,1.0
2018-06-20,5.43,5.65,5.43,5.65,5.65,1840835,0.0,1.0
2018-06-19,5.43,5.69,5.37,5.4,5.4,1794145,0.0,1.0
2018-06-18,5.61,5.62,5.18,5.48,5.48,2346000,0.0,1.0
2018-06-15,5.45,5.7,5.3425,5.64,5.64,7285997,0.0,1.0
2018-06-14,5.49,5.73,4.95,5.39,5.39,4412313,0.0,1.0
2018-06-13,5.94,6.0,5.47,5.5,5.5,3335427,0.0,1.0
2018-06-12,6.0,6.23,5.9,5.94,5.94,2366491,0.0,1.0
2018-06-11,6.1,6.15,5.84,5.99,5.99,3387351,0.0,1.0
2018-06-08,6.27,6.44,6.03,6.09,6.09,3359023,0.0,1.0
2018-06-07,5.88,7.61,5.795,6.29,6.29,15999746,0.0,1.0
2018-06-06,8.36,8.44,8.13,8.21,8.21,1128544,0.0,1.0
2018-06-05,8.07,8.345,7.9,8.32,8.32,1453296,0.0,1.0
2018-06-04,7.95,8.19,7.65,8.17,8.17,2039884,0.0,1.0
2018-06-01,8.5,8.57,7.9,7.93,7.93,2452063,0.0,1.0
2018-05-31,8.34,8.4499,8.2,8.42,8.42,1291495,0.0,1.0
2018-05-30,8.32,8.44,8.135,8.33,8.33,1558210,0.0,1.0
2018-05-29,8.32,8.5,8.14,8.35,8.35,1359735,0.0,1.0
2018-05-25,8.74,8.78,8.29,8.35,8.35,1563309,0.0,1.0
2018-05-24,8.87,9.21,8.36,8.87,8.87,2993768,0.0,1.0
2018-05-23,8.04,9.99,7.91,8.96,8.96,10079078,0.0,1.0
2018-05-22,7.33,8.58,7.33,8.06,8.06,5080553,0.0,1.0
2018-05-21,7.37,7.53,7.195,7.32,7.32,1710229,0.0,1.0
2018-05-18,7.35,7.5716,7.2166,7.4,7.4,1401588,0.0,1.0
2018-05-17,7.4,7.61,6.96,7.32,7.32,1537112,0.0,1.0
2018-05-16,7.04,7.37,6.93,7.33,7.33,2194049,0.0,1.0
2018-05-15,6.99,7.11,6.86,7.0,7.0,1350517,0.0,1.0
2018-05-14,7.04,7.14,6.76,7.0,7.0,2459949,0.0,1.0
2018-05-11,7.1,7.36,6.62,6.97,6.97,3518712,0.0,1.0
2018-05-10,7.49,7.87,7.0,7.14,7.14,2221420,0.0,1.0
2018-05-09,8.08,8.205,6.42,7.41,7.41,7145358,0.0,1.0
2018-05-08,8.07,8.2966,7.89,8.01,8.01,1145225,0.0,1.0
2018-05-07,8.0,8.13,7.81,8.06,8.06,1020927,0.0,1.0
2018-05-04,7.54,8.0859,7.4318,7.93,7.93,1253240,0.0,1.0
2018-05-03,7.72,7.94,7.345,7.54,7.54,1789069,0.0,1.0
2018-05-02,7.95,8.16,7.73,7.74,7.74,1608974,0.0,1.0
2018-05-01,8.18,8.23,7.78,8.01,8.01,1621635,0.0,1.0
2018-04-30,7.87,8.35,7.86,8.21,8.21,1794733,0.0,1.0
2018-04-27,7.91,7.98,7.695,7.82,7.82,1174301,0.0,1.0
2018-04-26,8.22,8.39,7.52,7.92,7.92,3382894,0.0,1.0
2018-04-25,7.4,8.53,7.4,8.24,8.24,4734991,0.0,1.0
2018-04-24,7.57,7.65,7.35,7.43,7.43,1796362,0.0,1.0
2018-04-23,7.46,7.54,7.15,7.4,7.4,1565594,0.0,1.0
2018-04-20,7.26,7.66,7.26,7.5,7.5,1247385,0.0,1.0
2018-04-19,7.26,7.42,7.115,7.29,7.29,1657182,0.0,1.0
2018-04-18,7.33,7.59,7.31,7.34,7.34,1443507,0.0,1.0
2018-04-17,7.43,7.5,7.13,7.35,7.35,1640165,0.0,1.0
2018-04-16,7.07,7.48,7.02,7.41,7.41,2953857,0.0,1.0
2018-04-13,6.93,7.05,6.88,6.97,6.97,1248740,0.0,1.0
2018-04-12,7.07,7.135,6.87,6.94,6.94,1666868,0.0,1.0
2018-04-11,6.72,7.15,6.72,6.95,6.95,2123491,0.0,1.0
2018-04-10,6.51,6.795,6.4,6.72,6.72,1816571,0.0,1.0
2018-04-09,6.53,6.57,6.33,6.42,6.42,1715419,0.0,1.0
2018-04-06,6.71,6.7379,6.422,6.46,6.46,2180359,0.0,1.0
2018-04-05,7.0,7.0,6.67,6.73,6.73,2458872,0.0,1.0
2018-04-04,6.87,6.95,6.73,6.93,6.93,1838007,0.0,1.0
2018-04-03,6.83,7.04,6.56,6.97,6.97,1670343,0.0,1.0
2018-04-02,6.9,6.97,6.6,6.74,6.74,2595064,0.0,1.0
2018-03-29,7.05,7.14,6.92,6.97,6.97,2007548,0.0,1.0
2018-03-28,6.83,7.11,6.68,7.06,7.06,1982240,0.0,1.0
2018-03-27,7.27,7.3543,6.66,6.73,6.73,2499674,0.0,1.0
2018-03-26,6.9,7.27,6.8,7.25,7.25,2997534,0.0,1.0
2018-03-23,6.95,7.01,6.66,6.69,6.69,1450737,0.0,1.0
2018-03-22,7.11,7.18,6.87,6.92,6.92,1839171,0.0,1.0
2018-03-21,7.25,7.275,6.9,7.19,7.19,2252553,0.0,1.0
2018-03-20,7.21,7.44,7.17,7.27,7.27,1323668,0.0,1.0
2018-03-19,7.35,7.35,7.04,7.22,7.22,2474213,0.0,1.0
2018-03-16,7.04,7.49,6.95,7.36,7.36,6310153,0.0,1.0
2018-03-15,7.24,7.48,6.7,7.12,7.12,6840068,0.0,1.0
2018-03-14,7.35,7.535,7.2,7.27,7.27,1427505,0.0,1.0
2018-03-13,7.61,7.75,7.27,7.37,7.37,2078645,0.0,1.0
2018-03-12,7.46,7.68,7.16,7.58,7.58,2612046,0.0,1.0
2018-03-09,7.97,8.14,7.11,7.42,7.42,7031227,0.0,1.0
2018-03-08,7.89,7.96,7.7298,7.92,7.92,1322979,0.0,1.0
2018-03-07,8.14,8.2296,7.72,7.9,7.9,2783728,0.0,1.0
2018-03-06,7.68,8.32,7.68,8.21,8.21,2428654,0.0,1.0
2018-03-05,7.53,7.98,7.32,7.76,7.76,2751475,0.0,1.0
2018-03-02,7.04,7.65,7.04,7.59,7.59,3349118,0.0,1.0
2018-03-01,7.05,7.24,6.87,7.11,7.11,2985985,0.0,1.0
2018-02-28,7.26,7.48,7.09,7.09,7.09,3331687,0.0,1.0
2018-02-27,7.43,7.49,6.8,7.27,7.27,7865820,0.0,1.0
2018-02-26,7.9,7.9989,6.05,7.35,7.35,23857075,0.0,1.0
2018-02-23,9.01,9.21,7.61,7.83,7.83,13783563,0.0,1.0
2018-02-22,8.86,9.17,8.77,8.88,8.88,5573889,0.0,1.0
2018-02-21,9.19,9.42,8.65,9.05,9.05,10285496,0.0,1.0
2018-02-20,9.9,10.43,8.62,8.75,8.75,21765357,0.0,1.0
2018-02-16,15.38,15.405,13.88,14.47,14.47,3391892,0.0,1.0
2018-02-15,16.17,16.62,15.32,15.43,15.43,2116963,0.0,1.0
2018-02-14,15.33,16.08,15.29,15.96,15.96,1264079,0.0,1.0
2018-02-13,15.62,15.8,15.35,15.46,15.46,816660,0.0,1.0
2018-02-12,15.42,16.02,15.27,15.69,15.69,1144157,0.0,1.0
2018-02-09,15.56,15.96,14.605,15.34,15.34,2009505,0.0,1.0
2018-02-08,16.41,16.57,15.36,15.37,15.37,1827810,0.0,1.0
2018-02-07,16.95,17.29,16.35,16.41,16.41,1601366,0.0,1.0
2018-02-06,15.6,17.21,15.51,17.07,17.07,1972269,0.0,1.0
2018-02-05,15.75,17.2,15.5,15.87,15.87,1889045,0.0,1.0
2018-02-02,16.94,17.12,15.97,16.13,16.13,1703714,0.0,1.0
2018-02-01,16.75,17.33,16.41,17.13,17.13,1480247,0.0,1.0
2018-01-31,17.75,17.88,16.52,16.75,16.75,2113796,0.0,1.0
2018-01-30,17.75,18.0305,17.07,17.7,17.7,1965742,0.0,1.0
2018-01-29,17.21,18.25,16.9,17.96,17.96,3990247,0.0,1.0
2018-01-26,15.66,17.7,15.6423,17.21,17.21,5477620,0.0,1.0
2018-01-25,15.18,15.71,14.94,15.71,15.71,1940746,0.0,1.0
2018-01-24,14.9,15.09,14.42,15.07,15.07,1421558,0.0,1.0
2018-01-23,14.91,14.99,14.56,14.91,14.91,1599984,0.0,1.0
2018-01-22,14.11,14.91,14.11,14.9,14.9,1605451,0.0,1.0
2018-01-19,14.24,14.33,14.06,14.21,14.21,1295559,0.0,1.0
2018-01-18,14.12,14.41,13.85,14.27,14.27,934851,0.0,1.0
2018-01-17,14.01,14.2,13.91,14.09,14.09,1321000,0.0,1.0
2018-01-16,13.89,14.09,13.72,13.94,13.94,1292007,0.0,1.0
2018-01-12,14.05,14.05,13.58,13.86,13.86,1689030,0.0,1.0
2018-01-11,14.44,14.44,13.91,13.94,13.94,2137447,0.0,1.0
2018-01-10,15.1,15.33,14.06,14.32,14.32,2680223,0.0,1.0
2018-01-09,13.57,15.25,13.56,15.15,15.15,4278681,0.0,1.0
2018-01-08,13.65,13.79,13.45,13.52,13.52,2102049,0.0,1.0
2018-01-05,13.07,13.35,12.91,13.29,13.29,1175408,0.0,1.0
2018-01-04,12.9,13.23,12.82,13.12,13.12,1193928,0.0,1.0
2018-01-03,12.96,13.03,12.72,12.9,12.9,1397022,0.0,1.0
2018-01-02,12.62,12.99,12.62,12.98,12.98,1010862,0.0,1.0
2017-12-29,12.66,12.93,12.52,12.61,12.61,1370368,0.0,1.0
2017-12-28,12.83,13.0,12.54,12.66,12.66,1807526,0.0,1.0
2017-12-27,12.9,13.04,12.67,12.83,12.83,917001,0.0,1.0
2017-12-26,13.06,13.33,12.76,12.86,12.86,1445230,0.0,1.0
2017-12-22,12.83,13.13,12.69,13.06,13.06,1835025,0.0,1.0
2017-12-21,12.56,12.9698,12.56,12.83,12.83,1333243,0.0,1.0
2017-12-20,12.47,12.63,12.4475,12.56,12.56,937055,0.0,1.0
2017-12-19,12.32,12.565,12.13,12.43,12.43,1396556,0.0,1.0
2017-12-18,12.69,12.76,12.23,12.32,12.32,1407418,0.0,1.0
2017-12-15,12.17,13.07,12.04,12.5,12.5,6335661,0.0,1.0
2017-12-14,12.08,12.6,12.02,12.14,12.14,1600052,0.0,1.0
2017-12-13,12.27,12.56,11.66,11.99,11.99,1821581,0.0,1.0
2017-12-12,11.65,12.31,11.64,12.25,12.25,1782275,0.0,1.0
2017-12-11,11.59,12.0,11.59,11.65,11.65,1157193,0.0,1.0
2017-12-08,11.39,11.87,11.39,11.75,11.75,933492,0.0,1.0
2017-12-07,11.4,11.765,11.31,11.39,11.39,1186989,0.0,1.0
2017-12-06,11.57,11.6113,11.44,11.45,11.45,1237934,0.0,1.0
2017-12-05,11.54,11.68,11.3,11.52,11.52,1332767,0.0,1.0
2017-12-04,11.68,11.91,11.36,11.6,11.6,1394250,0.0,1.0
2017-12-01,11.58,11.8843,11.16,11.56,11.56,1937802,0.0,1.0
2017-11-30,11.12,11.87,11.03,11.57,11.57,2416566,0.0,1.0
2017-11-29,12.16,12.16,10.96,11.17,11.17,1363426,0.0,1.0
2017-11-28,10.87,11.53,10.85,11.51,11.51,1326744,0.0,1.0
2017-11-27,11.09,11.17,10.875,10.88,10.88,871616,0.0,1.0
2017-11-24,10.89,11.15,10.72,11.1,11.1,635840,0.0,1.0
2017-11-22,10.99,11.13,10.73,10.87,10.87,1387272,0.0,1.0
2017-11-21,11.01,11.45,10.41,10.96,10.96,3534243,0.0,1.0
2017-11-20,11.73,11.82,10.97,11.06,11.06,2251292,0.0,1.0
2017-11-17,11.55,11.93,11.33,11.82,11.82,1922394,0.0,1.0
2017-11-16,12.01,12.2,11.11,11.36,11.36,3321471,0.0,1.0
2017-11-15,11.77,12.1,11.49,11.94,11.94,1317530,0.0,1.0
2017-11-14,12.06,12.17,11.76,11.81,11.81,1629096,0.0,1.0
2017-11-13,12.26,12.44,11.99,12.12,12.12,1589926,0.0,1.0
2017-11-10,12.67,12.89,12.36,12.36,12.36,1511462,0.0,1.0
2017-11-09,12.27,12.7,12.27,12.7,12.7,1932806,0.0,1.0
2017-11-08,12.34,12.59,11.99,12.37,12.37,1789166,0.0,1.0
2017-11-07,12.05,12.51,11.93,12.43,12.43,1597429,0.0,1.0
2017-11-06,12.3,12.35,12.02,12.05,12.05,1520389,0.0,1.0
2017-11-03,12.05,12.57,11.89,12.42,12.42,1643911,0.0,1.0
2017-11-02,11.57,12.2,11.4,11.99,11.99,2532253,0.0,1.0
2017-11-01,12.68,12.8,11.65,11.65,11.65,3522701,0.0,1.0
2017-10-31,12.55,13.12,12.51,12.68,12.68,1551710,0.0,1.0
2017-10-30,12.18,12.64,12.1,12.45,12.45,2091315,0.0,1.0
2017-10-27,12.25,12.5,11.67,12.15,12.15,3822334,0.0,1.0
2017-10-26,11.62,12.75,11.5,12.23,12.23,3461995,0.0,1.0
2017-10-25,11.01,11.76,10.94,11.67,11.67,3184454,0.0,1.0
2017-10-24,12.32,12.44,11.13,11.3,11.3,10718319,0.0,1.0
2017-10-23,13.89,13.89,12.23,12.32,12.32,4509880,0.0,1.0
2017-10-20,13.86,13.91,13.6,13.9,13.9,2520147,0.0,1.0
2017-10-19,13.65,13.96,13.56,13.83,13.83,1952642,0.0,1.0
2017-10-18,13.82,14.37,13.61,13.76,13.76,2650480,0.0,1.0
2017-10-17,13.57,13.97,13.5,13.82,13.82,2560856,0.0,1.0
2017-10-16,13.26,13.59,13.18,13.51,13.51,2736083,0.0,1.0
2017-10-13,13.21,13.46,12.94,13.2,13.2,3606433,0.0,1.0
2017-10-12,12.25,13.35,12.22,13.21,13.21,3365838,0.0,1.0
2017-10-11,12.48,12.65,12.17,12.38,12.38,3331408,0.0,1.0
2017-10-10,12.27,12.46,11.5,12.35,12.35,4977804,0.0,1.0
2017-10-09,12.13,12.28,11.58,11.72,11.72,1702137,0.0,1.0
2017-10-06,12.52,12.78,12.03,12.13,12.13,2108805,0.0,1.0
2017-10-05,12.45,12.6,12.06,12.53,12.53,2145355,0.0,1.0
2017-10-04,11.76,12.69,11.62,12.48,12.48,2509407,0.0,1.0
2017-10-03,12.69,12.85,11.7,11.76,11.76,4719827,0.0,1.0
2017-10-02,11.51,12.82,11.44,12.79,12.79,2793757,0.0,1.0
2017-09-29,11.73,12.02,11.3,11.88,11.88,3487094,0.0,1.0
2017-09-28,11.89,12.26,11.7,11.86,11.86,2478946,0.0,1.0
2017-09-27,12.35,12.43,11.63,11.92,11.92,3345605,0.0,1.0
2017-09-26,12.58,13.06,12.3,12.32,12.32,2333802,0.0,1.0
2017-09-25,12.5,12.5,12.25,12.35,12.35,2005260,0.0,1.0
2017-09-22,12.3,13.11,12.21,12.63,12.63,4007720,0.0,1.0
2017-09-21,12.24,12.58,11.1,12.27,12.27,8658882,0.0,1.0
2017-09-20,13.07,13.64,12.09,12.34,12.34,10107808,0.0,1.0
2017-09-19,13.62,13.83,12.8,13.16,13.16,3463812,0.0,1.0
2017-09-18,13.55,13.9,13.26,13.67,13.67,1943424,0.0,1.0
2017-09-15,13.6,13.88,13.37,13.56,13.56,4721308,0.0,1.0
2017-09-14,13.4,13.69,12.87,13.61,13.61,3099116,0.0,1.0
2017-09-13,14.12,14.57,13.27,13.4,13.4,4526326,0.0,1.0
2017-09-12,14.34,14.47,14.11,14.16,14.16,2138272,0.0,1.0
2017-09-11,14.35,14.9,14.23,14.34,14.34,2254975,0.0,1.0
2017-09-08,15.3,15.3,14.07,14.24,14.24,4634216,0.0,1.0
2017-09-07,16.49,16.61,15.3,15.51,15.51,3736771,0.0,1.0
2017-09-06,16.81,17.12,16.22,16.43,16.43,1580152,0.0,1.0
2017-09-05,16.44,17.2,16.29,16.73,16.73,2399602,0.0,1.0
2017-09-01,16.3,16.59,16.09,16.53,16.53,1160787,0.0,1.0
2017-08-31,16.32,16.39,15.79,16.27,16.27,1457608,0.0,1.0
2017-08-30,15.67,16.61,15.52,16.21,16.21,2019584,0.0,1.0
2017-08-29,15.56,15.929,15.51,15.64,15.64,1821994,0.0,1.0
2017-08-28,15.67,16.05,15.13,15.51,15.51,2200300,0.0,1.0
2017-08-25,16.3,16.31,15.23,15.52,15.52,2388939,0.0,1.0
2017-08-24,16.94,16.98,15.97,16.15,16.15,2327399,0.0,1.0
2017-08-23,17.12,17.31,16.55,16.9,16.9,1853750,0.0,1.0
2017-08-22,17.0,17.47,16.9,17.34,17.34,1708399,0.0,1.0
2017-08-21,16.45,17.08,16.41,16.87,16.87,1181117,0.0,1.0
2017-08-18,16.08,16.88,15.71,16.52,16.52,1976276,0.0,1.0
2017-08-17,16.98,17.22,16.04,16.11,16.11,2505936,0.0,1.0
2017-08-16,16.95,17.36,16.5,16.93,16.93,2703374,0.0,1.0
2017-08-15,15.97,17.24,15.7,16.74,16.74,4438713,0.0,1.0
2017-08-14,15.09,15.97,14.91,15.78,15.78,2325788,0.0,1.0
2017-08-11,14.65,15.07,14.59,14.96,14.96,956612,0.0,1.0
2017-08-10,15.41,15.41,14.63,14.63,14.63,1077919,0.0,1.0
2017-08-09,15.55,15.71,15.12,15.54,15.54,1327792,0.0,1.0
2017-08-08,15.24,15.75,15.0,15.64,15.64,1651495,0.0,1.0
2017-08-07,14.63,15.23,14.48,15.23,15.23,1086358,0.0,1.0
2017-08-04,14.77,14.84,14.49,14.68,14.68,1148848,0.0,1.0
2017-08-03,14.39,14.71,14.32,14.7,14.7,890819,0.0,1.0
2017-08-02,14.92,15.03,14.28,14.39,14.39,1167423,0.0,1.0
2017-08-01,15.02,15.05,14.7,14.96,14.96,922882,0.0,1.0
2017-07-31,14.78,14.96,14.55,14.96,14.96,906517,0.0,1.0
2017-07-28,14.4,14.78,14.28,14.75,14.75,858117,0.0,1.0
2017-07-27,15.24,15.5,14.28,14.35,14.35,1716505,0.0,1.0
2017-07-26,14.94,14.99,14.51,14.65,14.65,1084673,0.0,1.0
2017-07-25,15.05,15.1,14.8,14.87,14.87,450518,0.0,1.0
2017-07-24,14.85,15.09,14.6,15.01,15.01,637320,0.0,1.0
2017-07-21,15.0,15.26,14.83,14.84,14.84,523694,0.0,1.0
2017-07-20,15.05,15.19,14.89,14.99,14.99,515013,0.0,1.0
2017-07-19,15.15,15.35,14.8,15.06,15.06,649544,0.0,1.0
2017-07-18,15.43,15.49,15.05,15.12,15.12,534424,0.0,1.0
2017-07-17,15.57,15.74,15.01,15.35,15.35,1643283,0.0,1.0
2017-07-14,15.17,15.61,14.67,15.45,15.45,2358493,0.0,1.0
2017-07-13,14.9,15.005,14.27,14.46,14.46,1260721,0.0,1.0
2017-07-12,15.15,15.23,14.78,14.95,14.95,888248,0.0,1.0
2017-07-11,14.7,15.17,14.7,15.06,15.06,843412,0.0,1.0
2017-07-10,14.79,14.95,14.53,14.63,14.63,751780,0.0,1.0
2017-07-07,14.58,15.02,14.58,14.84,14.84,582804,0.0,1.0
