,STRA_Open,STRA_High,STRA_Low,STRA_Close,STRA_Adj Close,STRA_Volume,STRA_Dividend Amount,STRA_Split Coefficient
2023-06-08,78.66,79.03,77.325,77.51,75.0872526489363,90421,0.0,1.0
2023-06-07,77.07,79.18,77.07,78.93,76.4628673923435,121690,0.0,1.0
2023-06-06,74.58,77.07,74.58,76.9,74.4963195549374,134531,0.0,1.0
2023-06-05,77.77,77.83,74.14,74.59,72.2585237399582,163444,0.0,1.0
2023-06-02,78.27,78.98,78.1,78.43,75.9784960038198,167174,0.0,1.0
2023-06-01,78.8,79.31,77.99,78.09,75.6491234596237,193652,0.0,1.0
2023-05-31,78.07,79.46,77.41,78.91,76.4434925368025,191067,0.0,1.0
2023-05-30,79.24,79.38,78.15,78.19,75.7459977373284,95235,0.0,1.0
2023-05-26,78.13,79.95,78.13,79.39,76.9084890697852,77584,0.0,1.0
2023-05-25,79.08,79.62,77.9,78.37,75.920371437197,129045,0.6,1.0
2023-05-24,78.31,79.76,78.13,79.51,76.4395179558254,110231,0.0,1.0
2023-05-23,79.0,79.16,78.0665,78.58,75.5454322848542,145425,0.0,1.0
2023-05-22,78.29,79.67,77.84,79.21,76.151103223254,97522,0.0,1.0
2023-05-19,78.99,78.99,77.92,78.02,75.0070581173877,178592,0.0,1.0
2023-05-18,78.14,78.87,77.865,78.3,75.276245201121,172881,0.0,1.0
2023-05-17,80.12,80.12,78.28,78.35,75.3243143232162,126886,0.0,1.0
2023-05-16,80.91,80.97,79.08,79.69,76.6125667953682,131361,0.0,1.0
2023-05-15,80.34,80.8,79.39,80.75,77.6316321837869,117807,0.0,1.0
2023-05-12,80.04,80.55,78.98,80.32,77.218237733768,90925,0.0,1.0
2023-05-11,78.38,80.28,77.57,80.12,77.0259612453871,128366,0.0,1.0
2023-05-10,81.77,83.995,78.43,78.94,75.8915299639398,217498,0.0,1.0
2023-05-09,82.84,83.31,80.75,81.31,78.1700063512534,235242,0.0,1.0
2023-05-08,81.91,83.2,81.36,83.11,79.9004947466815,214425,0.0,1.0
2023-05-05,82.84,84.27,81.82,82.11,78.939112304777,136787,0.0,1.0
2023-05-04,81.68,82.19,79.47,81.88,78.717994343139,167474,0.0,1.0
2023-05-03,82.93,84.79,81.96,82.46,79.2755961594436,227999,0.0,1.0
2023-05-02,89.0,89.0,82.02,82.58,79.3909620524721,165913,0.0,1.0
2023-05-01,87.45,90.3825,87.45,90.07,86.5917165423367,104292,0.0,1.0
2023-04-28,89.61,91.53,87.82,88.0,84.6016548875944,116140,0.0,1.0
2023-04-27,91.57,93.48,85.52,89.98,86.5051921225653,146086,0.0,1.0
2023-04-26,91.26,92.73,90.7401,92.4,88.8317376319742,123683,0.0,1.0
2023-04-25,92.35,92.72,91.66,91.76,88.2164528691553,89518,0.0,1.0
2023-04-24,92.79,93.24,92.11,92.85,89.2643597308312,87806,0.0,1.0
2023-04-21,92.34,93.32,92.1,92.92,89.3316565017645,98775,0.0,1.0
2023-04-20,91.59,92.77,91.37,92.49,88.9182620517456,101987,0.0,1.0
2023-04-19,92.0,92.0759,90.87,91.79,88.2452943424124,88587,0.0,1.0
2023-04-18,93.13,93.13,91.2,91.82,88.2741358156696,64138,0.0,1.0
2023-04-17,93.9,94.66,92.4871,92.83,89.2451320819931,78001,0.0,1.0
2023-04-14,94.15,94.73,92.94,93.82,90.1969006994785,80078,0.0,1.0
2023-04-13,93.68,95.58,92.365,94.51,90.8602545843926,162989,0.0,1.0
2023-04-12,94.09,94.7866,93.57,94.17,90.5333845541451,53539,0.0,1.0
2023-04-11,91.9,94.44,91.75,93.63,90.0142380355167,83362,0.0,1.0
2023-04-10,90.32,92.53,90.07,92.09,88.5337090749838,138398,0.0,1.0
2023-04-06,90.69,90.98,89.6,90.35,86.86090362607,73957,0.0,1.0
2023-04-05,88.9,90.49,88.5838,90.39,86.8993589237461,73527,0.0,1.0
2023-04-04,89.67,89.67,87.4901,89.16,85.7168585202036,80333,0.0,1.0
2023-04-03,89.75,90.57,88.9404,89.76,86.2936879853463,89560,0.0,1.0
2023-03-31,88.42,90.18,88.11,89.83,86.3609847562796,117543,0.0,1.0
2023-03-30,86.85,88.415,86.59,88.24,84.8323866736515,92792,0.0,1.0
2023-03-29,87.91,87.98,85.72,86.55,83.2076503468329,93238,0.0,1.0
2023-03-28,88.32,88.87,86.11,87.35,83.9767563003565,112014,0.0,1.0
2023-03-27,88.03,88.89,87.68,88.57,85.14964287948,80657,0.0,1.0
2023-03-24,85.33,87.56,85.33,87.49,84.1113498422231,70874,0.0,1.0
2023-03-23,86.48,86.8,84.92,85.96,82.6404347061093,76855,0.0,1.0
2023-03-22,87.65,88.78,86.13,86.31,82.9769185607759,92231,0.0,1.0
2023-03-21,86.85,88.3,86.66,87.85,84.4574475213088,120950,0.0,1.0
2023-03-20,85.2,86.71,85.2,85.91,82.5923655840141,109840,0.0,1.0
2023-03-17,86.4,86.42,83.965,84.68,81.4098651804716,384972,0.0,1.0
2023-03-16,83.94,86.86,83.94,86.52,83.1788088735758,108145,0.0,1.0
2023-03-15,83.37,85.21,81.69,84.88,81.6021416688524,157401,0.0,1.0
2023-03-14,84.67,85.71,83.9125,84.86,81.5829140200144,141416,0.0,1.0
2023-03-13,84.12,85.37,82.3,83.58,80.3523444943766,126523,0.0,1.0
2023-03-10,85.53,86.0,84.06,85.23,81.938625523519,149053,0.0,1.0
2023-03-09,86.08,86.48,85.08,85.68,82.371247622376,91319,0.0,1.0
2023-03-08,85.1,86.1,84.69,86.03,82.7077314770426,178908,0.0,1.0
2023-03-07,82.77,85.7,82.77,85.25,81.9578531723571,176448,0.0,1.0
2023-03-06,83.99,84.49,81.2466,82.85,79.6505353117863,156658,0.0,1.0
2023-03-03,83.17,84.14,81.95,83.99,80.7465112955575,92486,0.6,1.0
2023-03-02,82.81,84.51,82.81,83.47,79.677400376406,88961,0.0,1.0
2023-03-01,85.03,85.9825,82.78,83.27,79.4864877122718,172308,0.0,1.0
2023-02-28,86.59,87.45,85.005,85.25,81.3765230872003,210144,0.0,1.0
2023-02-27,88.78,88.95,86.38,87.2,83.2379215625087,79974,0.0,1.0
2023-02-24,86.14,88.57,85.0,88.26,84.2497586824199,131950,0.0,1.0
2023-02-23,89.9,90.02,81.612,86.23,82.3119951414579,233942,0.0,1.0
2023-02-22,93.97,94.795,90.4,92.0,87.8198255017294,148537,0.0,1.0
2023-02-21,93.53,94.43,93.43,94.12,89.8434997415518,79224,0.0,1.0
2023-02-17,93.83,94.84,93.44,94.17,89.8912279075854,88798,0.0,1.0
2023-02-16,92.21,93.7,91.66,93.46,89.213487949909,75031,0.0,1.0
2023-02-15,92.26,93.65,91.46,93.25,89.0130296525681,75699,0.0,1.0
2023-02-14,93.74,94.61,92.72,92.76,88.5452936254393,80716,0.0,1.0
2023-02-13,92.89,94.57,92.89,94.4,90.1107774713397,127413,0.0,1.0
2023-02-10,92.59,93.1,91.82,93.0,88.7743888224003,102423,0.0,1.0
2023-02-09,93.2,93.96,92.11,93.19,88.9557558533278,70497,0.0,1.0
2023-02-08,92.91,93.99,91.7301,92.52,88.3161984284783,99967,0.0,1.0
2023-02-07,93.19,93.34,89.04,93.26,89.0225752857748,133731,0.0,1.0
2023-02-06,97.42,97.42,93.11,93.82,89.5571307453505,125229,0.0,1.0
2023-02-03,95.64,98.22,95.51,97.8,93.356292761621,171153,0.0,1.0
2023-02-02,94.16,96.33,94.16,96.07,91.7048982168602,154665,0.0,1.0
2023-02-01,93.32,95.33,91.87,94.16,89.8816822743787,134912,0.0,1.0
2023-01-31,92.99,94.13,92.69,93.35,89.1084859846352,95000,0.0,1.0
2023-01-30,92.32,93.21,91.88,92.79,88.5739305250594,89390,0.0,1.0
2023-01-27,92.84,93.26,92.016,92.81,88.5930217914729,65788,0.0,1.0
2023-01-26,93.3,93.33,91.67,92.93,88.7075693899534,98873,0.0,1.0
2023-01-25,90.97,93.22,90.97,92.94,88.7171150231601,118848,0.0,1.0
2023-01-24,89.71,91.4797,88.79,91.35,87.1993593432932,73020,0.0,1.0
2023-01-23,88.67,89.96,88.5,89.73,85.6529667638063,109301,0.0,1.0
2023-01-20,87.66,89.14,86.7991,89.04,84.9943180725433,139605,0.0,1.0
2023-01-19,86.97,87.1,85.29,86.7,82.7606399021732,153972,0.0,1.0
2023-01-18,88.18,88.18,86.0,86.87,82.9229156666873,86670,0.0,1.0
2023-01-17,89.31,89.31,86.14,87.78,83.7915682884979,144917,0.0,1.0
2023-01-13,87.71,89.76,86.155,89.7,85.6243298641861,91980,0.0,1.0
2023-01-12,87.21,88.32,85.01,87.67,83.6865663232241,148791,0.0,1.0
2023-01-11,86.82,87.02,85.32,86.81,82.865641867447,129506,0.0,1.0
2023-01-10,84.61,86.88,83.9315,86.7,82.7606399021732,110876,0.0,1.0
2023-01-09,85.25,85.8804,83.7165,84.88,81.023334658552,157260,0.0,1.0
2023-01-06,81.63,85.26,81.25,85.17,81.3001580215466,155864,0.0,1.0
2023-01-05,79.51,81.16,79.51,80.96,77.2814464415218,101383,0.0,1.0
2023-01-04,79.63,80.54,79.455,79.82,76.1932442559569,59846,0.0,1.0
2023-01-03,78.69,80.1599,77.1,79.34,75.7350538620349,108748,0.0,1.0
2022-12-30,80.6,81.43,78.22,78.32,74.7613992749505,100324,0.0,1.0
2022-12-29,80.49,82.01,79.8625,80.91,77.2337182754883,81462,0.0,1.0
2022-12-28,81.13,82.21,79.76,80.15,76.5082501517784,83390,0.0,1.0
2022-12-27,81.78,82.36,81.23,81.25,77.5582698045164,76188,0.0,1.0
2022-12-23,81.2,81.8,80.54,81.45,77.7491824686506,93141,0.0,1.0
2022-12-22,80.7,81.63,79.775,81.35,77.6537261365835,89127,0.0,1.0
2022-12-21,80.78,81.67,80.45,80.91,77.2337182754883,115804,0.0,1.0
2022-12-20,78.36,80.04,78.19,79.96,76.3268831208509,110793,0.0,1.0
2022-12-19,80.13,80.22,78.03,78.29,74.7327623753304,114277,0.0,1.0
2022-12-16,80.46,81.13,78.56,80.02,76.3841569200911,661024,0.0,1.0
2022-12-15,80.7,81.16,79.145,80.18,76.5368870513985,135384,0.0,1.0
2022-12-14,79.79,81.37,79.45,81.07,77.3864484067956,148766,0.0,1.0
2022-12-13,80.36,80.87,78.63,79.62,76.0023315918227,255389,0.0,1.0
2022-12-12,79.19,79.65,78.41,78.92,75.3341372673531,146564,0.0,1.0
2022-12-09,79.33,79.685,78.995,79.36,75.7541451284483,111071,0.0,1.0
2022-12-08,79.37,80.73,78.95,79.51,75.8973296265489,80843,0.0,1.0
2022-12-07,79.55,80.165,78.82,79.4,75.7923276612751,98998,0.0,1.0
2022-12-06,79.51,81.66,79.23,79.41,75.8018732944818,115382,0.0,1.0
2022-12-05,80.5,80.5,79.16,79.68,76.059605391063,134990,0.0,1.0
2022-12-02,79.82,81.6805,79.41,81.14,77.4532678392426,99792,0.0,1.0
2022-12-01,81.99,82.42,80.5,80.53,76.8709842136333,95210,0.0,1.0
2022-11-30,80.45,81.88,79.5,81.8,78.0832796308855,124614,0.0,1.0
2022-11-29,79.75,80.77,79.58,80.3,76.651434649879,49102,0.0,1.0
2022-11-28,80.35,81.44,79.77,79.96,76.3268831208509,71867,0.0,1.0
2022-11-25,80.66,81.05,80.6,80.64,76.9759861789071,23756,0.6,1.0
2022-11-23,81.76,81.87,80.55,81.12,76.862284574507,50523,0.0,1.0
2022-11-22,80.34,81.68,80.12,81.65,77.3644666606077,58984,0.0,1.0
2022-11-21,79.27,80.54,79.08,80.39,76.170599814406,62407,0.0,1.0
2022-11-18,80.58,81.04,79.12,79.82,75.6305171935053,71254,0.0,1.0
2022-11-17,78.61,79.87,78.59,79.65,75.4694399206051,62156,0.0,1.0
2022-11-16,78.75,79.8175,77.87,79.47,75.2988875140048,85194,0.0,1.0
2022-11-15,78.27,80.59,77.7,79.09,74.9388324334043,128899,0.0,1.0
2022-11-14,78.23,78.725,76.25,77.67,73.5933634480024,133278,0.0,1.0
2022-11-11,79.72,79.72,76.64,78.35,74.2376725396033,109591,0.0,1.0
2022-11-10,80.31,80.48,77.78,79.14,74.9862081019044,208096,0.0,1.0
2022-11-09,78.23,79.49,77.52,78.56,74.4366503473036,134710,0.0,1.0
2022-11-08,77.55,79.34,77.245,78.84,74.701954090904,128342,0.0,1.0
2022-11-07,75.09,78.58,74.905,78.05,73.9534185286029,187380,0.0,1.0
2022-11-04,73.66,75.975,72.62,75.34,71.3856572958994,108104,0.0,1.0
2022-11-03,70.7,73.52,68.31,73.32,69.4716802884967,99182,0.0,1.0
2022-11-02,68.95,69.53,67.34,67.34,63.8055503358888,100000,0.0,1.0
2022-11-01,69.16,70.71,68.48,68.74,65.1320690538906,78777,0.0,1.0
2022-10-31,70.0,70.1,68.42,69.0,65.378422530091,73003,0.0,1.0
2022-10-28,66.93,70.91,66.93,69.9,66.2311845630922,119153,0.0,1.0
2022-10-27,66.65,67.49,66.0094,66.41,62.9243629017876,69097,0.0,1.0
2022-10-26,67.16,67.88,66.36,66.42,62.9338380354876,71597,0.0,1.0
2022-10-25,64.76,66.94,64.53,66.78,63.2749428486881,71981,0.0,1.0
2022-10-24,64.72,65.49,63.7,64.88,61.4746674456856,91338,0.0,1.0
2022-10-21,64.3,64.965,63.44,64.34,60.9630102258849,72096,0.0,1.0
2022-10-20,64.26,65.45,63.56,63.94,60.5840048778843,53000,0.0,1.0
2022-10-19,64.63,65.2875,63.79,64.42,61.038811295485,49765,0.0,1.0
2022-10-18,64.94,65.54,64.32,65.25,61.825247392586,62532,0.0,1.0
2022-10-17,63.74,64.47,63.48,64.08,60.7166567496845,74190,0.0,1.0
2022-10-14,64.56,64.6,62.79,62.85,59.5512153045829,54950,0.0,1.0
2022-10-13,62.38,64.61,62.3572,63.86,60.5082038082842,71910,0.0,1.0
2022-10-12,62.0,63.62,61.485,63.32,59.9965465884835,58594,0.0,1.0
2022-10-11,60.98,62.735,60.87,62.26,58.9921824162821,91767,0.0,1.0
2022-10-10,61.33,61.986,60.575,61.25,58.0351939125808,53159,0.0,1.0
2022-10-07,62.41,62.63,61.15,61.3,58.0825695810808,92014,0.0,1.0
2022-10-06,62.12,62.93,62.07,62.65,59.3617126305826,51043,0.0,1.0
2022-10-05,62.85,62.86,61.78,62.22,58.9542818814821,70723,0.0,1.0
2022-10-04,62.28,64.24,62.13,63.02,59.7122925774831,108635,0.0,1.0
2022-10-03,62.13,62.63,61.29,61.86,58.6131770682816,127038,0.0,1.0
2022-09-30,62.55,63.385,61.35,61.41,58.186796051781,133762,0.0,1.0
2022-09-29,63.26,63.635,62.48,62.88,59.5796407056829,86518,0.0,1.0
2022-09-28,62.23,64.34,62.23,63.71,60.366076802784,88249,0.0,1.0
2022-09-27,61.83,63.9,61.555,61.88,58.6321273356816,87382,0.0,1.0
2022-09-26,61.74,63.15,60.97,61.37,58.1488955169809,104372,0.0,1.0
2022-09-23,61.84,62.41,59.9218,62.29,59.0206078173821,149959,0.0,1.0
2022-09-22,62.93,63.29,61.8,62.21,58.944806747782,111159,0.0,1.0
2022-09-21,63.64,64.11,62.64,63.1,59.7880936470832,79764,0.0,1.0
2022-09-20,63.06,63.56,62.47,63.5,60.1670989950837,74960,0.0,1.0
2022-09-19,63.51,64.24,62.45,63.67,60.328176267984,84524,0.0,1.0
2022-09-16,64.93,64.93,62.74,63.54,60.2049995298838,468022,0.0,1.0
2022-09-15,63.9,66.7505,63.9,65.18,61.758921456686,117542,0.0,1.0
2022-09-14,64.34,64.52,62.89,64.11,60.7450821507845,126305,0.0,1.0
2022-09-13,64.78,65.53,63.581,64.02,60.6598059474844,113075,0.0,1.0
2022-09-12,64.72,66.34,64.685,65.93,62.469556484187,95965,0.0,1.0
2022-09-09,63.5,64.57,63.43,64.39,61.0103858943849,122207,0.0,1.0
2022-09-08,62.81,64.44,62.15,63.31,59.9870714547835,141883,0.0,1.0
2022-09-07,62.93,63.365,61.99,63.22,59.9017952514834,178200,0.0,1.0
2022-09-06,62.59,64.25,61.73,62.38,59.1058840206823,167284,0.0,1.0
2022-09-02,63.53,64.02,62.08,62.59,59.3048618283825,140715,0.0,1.0
2022-09-01,63.83,64.44,62.9054,62.98,59.6743920426831,260223,0.6,1.0
2022-08-31,65.37,65.78,64.394,64.7,60.7255924058131,174624,0.0,1.0
2022-08-30,66.67,66.94,65.1,65.4,61.3825926327693,124919,0.0,1.0
2022-08-29,67.44,67.695,66.36,66.57,62.480721583539,65852,0.0,1.0
2022-08-26,69.2,69.6668,67.37,67.71,63.5506933817249,72159,0.0,1.0
2022-08-25,68.02,69.4,68.01,69.38,65.118108208892,65611,0.0,1.0
2022-08-24,68.37,68.97,67.73,67.8,63.6351648394764,59129,0.0,1.0
2022-08-23,68.91,69.81,68.35,68.58,64.3672508066562,123541,0.0,1.0
2022-08-22,70.11,70.25,68.64,69.0,64.76145094283,80562,0.0,1.0
2022-08-19,70.68,71.15,69.81,71.02,66.6573658834752,81578,0.0,1.0
2022-08-18,70.29,71.175,69.9902,70.88,66.5259658380839,62332,0.0,1.0
2022-08-17,70.22,71.67,70.18,70.27,65.9534370688792,83969,0.0,1.0
2022-08-16,70.47,71.6811,69.87,70.87,66.516580120556,98956,0.0,1.0
2022-08-15,69.45,70.9318,68.91,70.9,66.5447372731398,65006,0.0,1.0
2022-08-12,68.25,69.9478,67.76,69.55,65.277665406867,67379,0.0,1.0
2022-08-11,70.17,70.42,67.58,67.81,63.6445505570044,74865,0.0,1.0
2022-08-10,70.46,70.46,68.51,69.63,65.3527511470906,151642,0.0,1.0
2022-08-09,70.45,70.65,69.2746,69.83,65.5404654976495,84536,0.0,1.0
2022-08-08,70.54,71.13,69.58,70.26,65.9440513513512,99281,0.0,1.0
2022-08-05,70.11,70.15,69.035,69.9,65.6061655203452,60798,0.0,1.0
2022-08-04,71.71,71.94,69.695,70.9,66.5447372731398,81485,0.0,1.0
2022-08-03,71.37,72.05,70.63,71.57,67.1735803475122,70702,0.0,1.0
2022-08-02,71.97,72.35,70.93,71.24,66.86385166909,71933,0.0,1.0
2022-08-01,71.09,72.49,70.42,72.17,67.736723399189,109979,0.0,1.0
2022-07-29,73.22,73.72,71.31,71.83,67.4176090032388,112570,0.0,1.0
2022-07-28,73.2,74.34,71.7,73.32,68.8160809149028,88949,0.0,1.0
2022-07-27,66.87,75.03,66.87,72.31,67.8681234445802,234854,0.0,1.0
2022-07-26,69.45,70.6,68.1,69.97,65.6718655430408,112824,0.0,1.0
2022-07-25,69.84,70.58,68.85,69.26,65.0054795985566,66675,0.0,1.0
2022-07-22,70.39,70.7096,68.71,69.71,65.4278368873142,77996,0.0,1.0
2022-07-21,70.51,71.49,69.49,70.36,66.0379085266307,85627,0.0,1.0
2022-07-20,68.62,71.35,68.62,71.04,66.6761373185311,121269,0.0,1.0
2022-07-19,68.49,70.23,68.49,69.1,64.8553081181094,86930,0.0,1.0
2022-07-18,69.18,69.18,67.8053,68.03,63.8510363426192,90361,0.0,1.0
2022-07-15,67.44,68.55,66.45,68.43,64.2264650437371,80692,0.0,1.0
2022-07-14,65.86,66.86,65.51,66.62,62.5276501711788,57973,0.0,1.0
2022-07-13,65.93,67.21,65.9,66.71,62.6121216289303,46463,0.0,1.0
2022-07-12,66.42,67.25,66.23,66.66,62.5651930412905,71821,0.0,1.0
2022-07-11,66.87,66.91,65.91,66.46,62.3774786907316,77042,0.0,1.0
2022-07-08,66.33,67.74,65.62,67.33,63.1940361156629,103828,0.0,1.0
2022-07-07,67.6,68.065,66.02,66.67,62.5745787588185,96331,0.0,1.0
2022-07-06,68.68,69.465,67.21,67.6,63.4474504889175,140099,0.0,1.0
2022-07-05,68.82,68.92,67.82,68.9,64.6675937675505,193234,0.0,1.0
2022-07-01,69.92,71.0915,68.95,69.71,65.4278368873142,163122,0.0,1.0
2022-06-30,67.41,70.95,67.41,70.58,66.2443943122455,176592,0.0,1.0
2022-06-29,70.29,70.29,66.73,68.03,63.8510363426192,304028,0.0,1.0
2022-06-28,72.76,73.35,70.52,70.52,66.1880800070778,243381,0.0,1.0
2022-06-27,71.85,72.88,70.77,72.62,68.1590806879466,204864,0.0,1.0
2022-06-24,66.05,71.3,65.98,71.29,66.9107802567297,440409,0.0,1.0
2022-06-23,62.23,65.88,62.23,65.78,61.7392498988313,130173,0.0,1.0
2022-06-22,60.49,62.38,60.49,61.87,58.0694343454042,147136,0.0,1.0
2022-06-21,61.08,61.135,60.23,60.73,56.9994625472183,118814,0.0,1.0
2022-06-17,60.21,61.02,60.01,60.35,56.6428052811564,244648,0.0,1.0
2022-06-16,60.92,61.4675,59.4284,60.0,56.3143051676783,115971,0.0,1.0
2022-06-15,61.98,62.44,61.2,61.71,57.9192628649571,154399,0.0,1.0
2022-06-14,61.89,62.03,61.051,61.53,57.7503199494541,116144,0.0,1.0
2022-06-13,62.47,62.75,61.315,61.42,57.6470770566466,103211,0.0,1.0
2022-06-10,63.54,65.85,62.84,63.39,59.4960634096521,78638,0.0,1.0
2022-06-09,65.3,65.8225,64.41,64.56,60.5941923604218,104984,0.0,1.0
2022-06-08,65.43,66.21,65.3,65.61,61.5796927008562,102226,0.0,1.0
2022-06-07,65.57,66.45,65.46,66.01,61.955121401974,87286,0.0,1.0
2022-06-06,66.14,66.6587,65.1,66.17,62.1052928824212,114853,0.0,1.0
2022-06-03,65.4,65.9899,65.01,65.5,61.4764498080488,84060,0.0,1.0
2022-06-02,65.36,66.05,64.585,65.68,61.6453927235518,100880,0.0,1.0
2022-06-01,66.33,66.33,65.0,65.15,61.1479496945706,102655,0.0,1.0
2022-05-31,66.22,66.61,65.02,65.82,61.776792768943,136739,0.0,1.0
2022-05-27,64.825,66.96,64.74,66.96,62.8467645671289,71291,0.0,1.0
2022-05-26,65.79,66.45,63.7546,65.31,61.2981211750178,81806,0.6,1.0
2022-05-25,64.34,66.31,63.85,65.79,61.186517859269,135386,0.0,1.0
2022-05-24,62.73,64.63,61.52,64.35,59.8472780702836,109115,0.0,1.0
2022-05-23,64.42,64.67,62.85,63.04,58.6289418733594,105689,0.0,1.0
2022-05-20,64.07,64.4164,62.43,64.13,59.6426719914109,95290,0.0,1.0
2022-05-19,63.97,64.545,62.38,63.44,59.0009529258554,186785,0.0,1.0
2022-05-18,64.77,66.48,64.13,64.45,59.9402808334076,220054,0.0,1.0
2022-05-17,64.11,64.94,62.695,64.87,60.3308924385284,79539,0.0,1.0
2022-05-16,63.095,64.925,62.17,63.43,58.991652649543,93108,0.0,1.0
2022-05-13,62.85,63.31,61.965,62.5,58.1267269524899,121691,0.0,1.0
2022-05-12,61.55,63.13,60.97,62.35,57.987222807804,127939,0.0,1.0
2022-05-11,63.03,63.85,61.39,61.69,57.3734045711857,111964,0.0,1.0
2022-05-10,63.82,64.33,62.22,62.88,58.4801374523611,117010,0.0,1.0
2022-05-09,62.89,64.13,62.7,63.14,58.7219446364834,130811,0.0,1.0
2022-05-06,64.48,65.39,62.785,63.51,59.0660548600422,93150,0.0,1.0
2022-05-05,65.455,65.79,63.57,64.48,59.9681816623448,115914,0.0,1.0
2022-05-04,65.49,65.6,63.29,65.43,60.8517079120227,98267,0.0,1.0
2022-05-03,66.4,66.65,64.77,64.85,60.3122918859035,170253,0.0,1.0
2022-05-02,64.9,67.64,64.9,66.89,62.2095482536328,215506,0.0,1.0
2022-04-29,66.27,67.61,64.0181,64.6,60.0797849780936,171675,0.0,1.0
2022-04-28,69.24,69.5,62.86,66.86,62.1816474246956,218189,0.0,1.0
2022-04-27,70.21,70.73,69.34,69.89,64.9996311473523,102097,0.0,1.0
2022-04-26,70.34,70.979,69.72,69.98,65.0833336341639,96475,0.0,1.0
2022-04-25,69.26,71.155,69.18,71.06,66.0877634759029,160350,0.0,1.0
2022-04-22,70.79,71.14,69.66,69.85,64.9624300421027,107139,0.0,1.0
2022-04-21,72.69,73.01,70.755,71.06,66.0877634759029,117753,0.0,1.0
2022-04-20,72.62,72.955,71.7601,72.46,67.3898021596387,90623,0.0,1.0
2022-04-19,71.5,72.61,71.165,72.18,67.1293944228916,166944,0.0,1.0
2022-04-18,71.77,72.3,70.775,71.78,66.7573833703956,137858,0.0,1.0
2022-04-14,71.2,72.67,70.895,72.3,67.2409977386403,110588,0.0,1.0
2022-04-13,69.94,71.8,69.94,71.64,66.6271795020221,132450,0.0,1.0
2022-04-12,68.59,70.195,68.59,69.88,64.9903308710399,100665,0.0,1.0
2022-04-11,69.52,69.82,68.2785,69.11,64.2742095949853,91468,0.0,1.0
2022-04-08,69.72,70.24,69.37,69.79,64.9066283842284,109948,0.0,1.0
2022-04-07,68.38,69.98,67.535,69.65,64.7764245158548,139442,0.0,1.0
2022-04-06,68.57,68.84,67.2694,68.59,63.7905952267405,119476,0.0,1.0
2022-04-05,68.57,69.21,68.03,68.43,63.6417908057422,147944,0.0,1.0
2022-04-04,67.94,68.74,67.0,68.71,63.9021985424893,108611,0.0,1.0
2022-04-01,66.67,67.97,66.11,67.81,63.0651736743735,140813,0.0,1.0
2022-03-31,67.14,68.31,66.28,66.38,61.7352341617005,115374,0.0,1.0
2022-03-30,68.39,68.57,66.97,67.33,62.6187604113784,100323,0.0,1.0
2022-03-29,66.45,69.08,66.45,68.4,63.613889976805,242815,0.0,1.0
2022-03-28,67.23,67.4,66.42,66.66,61.9956418984477,149861,0.0,1.0
2022-03-25,65.48,67.65,65.395,67.49,62.7675648323767,178280,0.0,1.0
2022-03-24,63.01,65.67,62.8853,65.54,60.954010951459,120250,0.0,1.0
2022-03-23,63.86,63.97,62.62,62.96,58.5545396628603,126950,0.0,1.0
2022-03-22,65.37,65.98,63.95,64.22,59.7263744782225,217916,0.0,1.0
2022-03-21,63.5,65.17,63.17,65.08,60.5261982410887,132142,0.0,1.0
2022-03-18,62.6,63.95,62.095,63.5,59.0567545837298,535194,0.0,1.0
2022-03-17,60.74,61.585,60.085,61.54,57.2339004264997,103988,0.0,1.0
2022-03-16,61.82,61.82,59.46,60.83,56.5735808083194,151698,0.0,1.0
2022-03-15,58.87,62.17,58.87,61.47,57.1687984923129,225326,0.0,1.0
2022-03-14,59.32,60.0,58.25,58.41,54.322913940719,155170,0.0,1.0
2022-03-11,59.13,59.76,58.78,59.29,55.14133825621,131475,0.0,1.0
2022-03-10,56.72,58.66,56.47,58.53,54.4345172564678,189812,0.0,1.0
2022-03-09,56.58,58.11,56.54,57.12,53.1231782964196,153006,0.0,1.0
2022-03-08,57.52,58.05,56.21,56.56,52.6023628229253,179438,0.0,1.0
2022-03-07,57.97,59.17,56.735,57.29,53.2812829937304,141100,0.0,1.0
2022-03-04,57.68,59.2399,56.69,58.28,54.2020103486578,172708,0.6,1.0
2022-03-03,60.35,60.855,58.29,58.8,54.128366312858,98082,0.0,1.0
2022-03-02,60.41,61.97,59.98,60.45,55.647274551229,191388,0.0,1.0
2022-03-01,58.64,60.16,56.77,58.9,54.2204213576078,264948,0.0,1.0
2022-02-28,59.71,61.44,58.915,59.02,54.3308874113075,309821,0.0,1.0
2022-02-25,50.69,60.8822,50.69,60.74,55.9142341810033,467106,0.0,1.0
2022-02-24,49.05,50.16,48.01,50.05,46.0735498972541,183306,0.0,1.0
2022-02-23,52.11,52.24,49.65,49.8,45.8434122853797,107190,0.0,1.0
2022-02-22,51.73,52.46,50.99,51.67,47.5648416222002,101565,0.0,1.0
2022-02-18,50.91,53.46,50.91,51.75,47.638485658,247907,0.0,1.0
2022-02-17,53.94,53.94,49.06,51.24,47.1690049297763,284487,0.0,1.0
2022-02-16,54.12,54.7034,53.18,54.58,50.2436434244182,120560,0.0,1.0
2022-02-15,54.22,54.92,54.08,54.56,50.2252324154682,92134,0.0,1.0
2022-02-14,53.9,54.97,53.14,53.68,49.4151480216704,208161,0.0,1.0
