,CME_Open,CME_High,CME_Low,CME_Close,CME_Adj Close,CME_Volume,CME_Dividend Amount,CME_Split Coefficient
2011-01-25,308.04,309.46,301.22,306.9,34.855171672267,632100,0.0,1.0
2011-01-24,309.0,310.99,307.88,309.55,35.156136823559,285900,0.0,1.0
2011-01-21,311.31,314.34,308.27,309.87,35.1924797852245,353600,0.0,1.0
2011-01-20,306.84,312.14,305.34,309.21,35.1175224267895,293800,0.0,1.0
2011-01-19,313.27,314.0,305.33,306.26,34.7824857489362,439200,0.0,1.0
2011-01-18,317.17,317.9,313.24,314.0,35.6615311342191,331400,0.0,1.0
2011-01-14,313.61,317.72,313.0066,316.96,35.9977035296245,436300,0.0,1.0
2011-01-13,315.35,315.35,310.19,313.6,35.6161024321373,361800,0.0,1.0
2011-01-12,313.18,315.828,311.32,314.93,35.7671528665593,362400,0.0,1.0
2011-01-11,315.01,317.5,309.06,310.84,35.3026443877729,415200,0.0,1.0
2011-01-10,311.02,318.3699,310.39,314.8675,35.7600546318591,765900,0.0,1.0
2011-01-07,312.15,312.22,304.15,307.66,34.9414862062225,612800,0.0,1.0
2011-01-06,312.0,316.58,306.74,313.64,35.6206453023455,584200,0.0,1.0
2011-01-05,314.03,317.21,310.34,311.36,35.3617017004792,696200,0.0,1.0
2011-01-04,315.98,318.2799,315.01,316.99,36.0011106822807,545600,0.0,1.0
2011-01-03,323.0,323.431,315.24,316.44,35.9386462169182,737700,0.0,1.0
2010-12-31,321.21,323.36,319.2,321.75,36.5417122370542,233200,0.0,1.0
2010-12-30,323.68,325.9399,321.067,322.06,36.5769194811676,208400,0.0,1.0
2010-12-29,324.09,325.68,321.6052,324.64,36.8699346095952,200300,0.0,1.0
2010-12-28,326.16,327.98,322.14,324.22,36.8222344724093,289700,0.0,1.0
2010-12-27,323.51,326.29,323.25,326.21,37.0482422652663,242200,0.0,1.0
2010-12-23,326.0,326.99,323.74,324.26,36.8267773426175,193500,0.0,1.0
2010-12-22,325.27,327.0,323.54,327.0,37.1379639518779,347300,0.0,1.0
2010-12-21,321.91,326.95,321.2,326.08,37.0334779370897,305700,0.0,1.0
2010-12-20,320.16,322.7799,320.0,321.63,36.5280836264296,420100,0.0,1.0
2010-12-17,320.89,321.86,318.281,319.26,36.2589185665949,740600,0.0,1.0
2010-12-16,318.4,322.11,316.24,322.11,36.5825980689278,399600,0.0,1.0
2010-12-15,322.93,324.9282,318.4,318.4,36.161246857119,424800,0.0,1.0
2010-12-14,322.79,325.6,321.0001,323.25,36.7120698698609,327000,0.0,1.0
2010-12-13,321.845,328.0,321.36,322.72,36.6518768396026,379600,0.0,1.0
2010-12-10,323.26,324.33,315.94,321.65,36.5303550615337,386500,0.0,1.0
2010-12-09,323.0,326.57,319.68,321.78,36.5451193897103,537500,0.0,1.0
2010-12-08,313.55,322.84,313.02,321.22,36.4815192067958,766700,1.15,1.0
2010-12-07,315.97,317.37,312.77,313.98,35.5320513712496,527800,0.0,1.0
2010-12-06,311.48,316.32,308.9301,312.83,35.4019097728136,600300,0.0,1.0
2010-12-03,311.99,312.83,308.22,311.02,35.1970782135361,478000,0.0,1.0
2010-12-02,302.78,314.94,302.01,312.5,35.3645647923928,1187600,0.0,1.0
2010-12-01,292.91,301.22,292.21,300.04,33.9545088649906,1154900,0.0,1.0
2010-11-30,282.68,288.5,282.01,288.06,32.5987729091094,533300,0.0,1.0
2010-11-29,287.39,287.98,281.58,285.9,32.3543330372644,438700,0.0,1.0
2010-11-26,286.805,291.99,285.12,289.83,32.7990778040935,188000,0.0,1.0
2010-11-24,285.04,289.75,283.16,289.39,32.7492844968658,466100,0.0,1.0
2010-11-23,285.14,286.87,279.77,281.24,31.8269766470802,648500,0.0,1.0
2010-11-22,294.49,295.2277,285.39,287.81,32.5704812572755,563500,0.0,1.0
2010-11-19,294.35,296.145,292.43,295.47,33.4373374694666,451300,0.0,1.0
2010-11-18,293.87,298.63,292.64,294.75,33.3558575121849,540100,0.0,1.0
2010-11-17,286.2,291.87,282.12,291.2,32.9541160561433,600100,0.0,1.0
2010-11-16,288.55,291.889,285.54,286.65,32.4392079927661,486500,0.0,1.0
2010-11-15,289.86,293.0,289.49,289.55,32.7673911540395,410000,0.0,1.0
2010-11-12,291.48,292.59,287.36,289.22,32.7300461736187,396600,0.0,1.0
2010-11-11,293.6,297.0,290.74,293.17,33.1770542725946,414700,0.0,1.0
2010-11-10,293.55,295.02,288.69,294.69,33.3490675157448,357700,0.0,1.0
2010-11-09,296.5,297.0,291.37,293.19,33.1793176047413,467500,0.0,1.0
2010-11-08,293.69,296.371,292.69,295.82,33.4769457820341,426300,0.0,1.0
2010-11-05,296.19,299.489,292.72,295.03,33.3875441622389,507700,0.0,1.0
2010-11-04,292.0,297.12,290.2,297.12,33.6240623715704,630300,0.0,1.0
2010-11-03,289.37,291.44,284.99,289.59,32.7719178183329,284300,0.0,1.0
2010-11-02,287.62,290.72,287.62,288.95,32.6994911896381,402500,0.0,1.0
2010-11-01,290.91,291.05,284.53,287.0,32.4788163053336,474200,0.0,1.0
2010-10-29,287.88,292.16,286.5,289.65,32.7787078147731,753600,0.0,1.0
2010-10-28,284.25,289.58,281.2,289.4,32.7504161629392,934100,0.0,1.0
2010-10-27,278.93,283.0592,278.13,282.45,31.9639082419563,959100,0.0,1.0
2010-10-26,281.3241,283.15,279.86,280.53,31.7466283558719,711300,0.0,1.0
2010-10-25,285.37,285.8,280.73,282.98,32.0238865438442,613600,0.0,1.0
2010-10-22,281.9,284.7,280.53,283.69,32.1042348350526,365800,0.0,1.0
2010-10-21,283.5,286.18,279.76,282.25,31.9412749204892,624700,0.0,1.0
2010-10-20,279.53,285.0,278.16,280.78,31.7749200077058,888300,0.0,1.0
2010-10-19,277.95,282.22,275.6,280.77,31.7737883416324,935900,0.0,1.0
2010-10-18,270.92,282.87,270.05,280.87,31.785105002366,1086900,0.0,1.0
2010-10-15,265.83,269.5,262.84,267.51,30.2731991283616,641200,0.0,1.0
2010-10-14,263.28,265.5,261.0001,264.93,29.9812292814356,518800,0.0,1.0
2010-10-13,265.08,266.2,259.83,263.77,29.8499560169263,763800,0.0,1.0
2010-10-12,259.5,264.87,255.62,264.17,29.8952226598605,1114100,0.0,1.0
2010-10-11,262.38,262.38,258.7,259.57,29.3746562661165,422200,0.0,1.0
2010-10-08,263.57,263.57,260.5,262.38,29.6926544327297,449300,0.0,1.0
2010-10-07,267.95,269.8799,263.2401,263.87,29.8612726776598,394200,0.0,1.0
2010-10-06,268.69,270.9,265.3501,267.24,30.242644144381,388300,0.0,1.0
2010-10-05,262.37,269.7192,258.22,267.63,30.2867791212419,705100,0.0,1.0
2010-10-04,259.59,263.33,258.0,259.9,29.4120012465373,416200,0.0,1.0
2010-10-01,261.0,261.9899,256.53,260.01,29.4244495733442,423900,0.0,1.0
2010-09-30,261.25,264.2,260.18,260.45,29.4742428805719,666900,0.0,1.0
2010-09-29,263.66,265.0,259.2,259.55,29.3723929339698,670600,0.0,1.0
2010-09-28,267.91,267.91,262.95,264.52,29.934830972428,573300,0.0,1.0
2010-09-27,268.82,269.77,265.8,266.16,30.1204242084585,518900,0.0,1.0
2010-09-24,264.24,270.98,263.51,269.63,30.5131123359132,628000,0.0,1.0
2010-09-23,264.84,265.24,260.64,261.02,29.5387478467532,497000,0.0,1.0
2010-09-22,268.78,271.17,266.3,266.34,30.1407941977789,414500,0.0,1.0
2010-09-21,272.5,272.73,266.2601,268.94,30.4350273768516,488500,0.0,1.0
2010-09-20,264.33,274.98,263.4701,271.92,30.7722638667119,866500,0.0,1.0
2010-09-17,269.2,270.5,262.32,263.87,29.8612726776598,956500,0.0,1.0
2010-09-16,271.0,272.23,266.445,268.06,30.3354407623962,351700,0.0,1.0
2010-09-15,267.5,272.1,266.05,271.49,30.7236022255575,371100,0.0,1.0
2010-09-14,269.09,270.88,268.28,269.32,30.4780306876392,274300,0.0,1.0
2010-09-13,268.53,272.05,267.16,271.03,30.6715455861831,563900,0.0,1.0
2010-09-10,262.03,265.58,261.911,264.9,29.9778342832156,361300,0.0,1.0
2010-09-09,264.78,265.31,259.721,262.35,29.6892594345096,377100,0.0,1.0
2010-09-08,258.06,263.31,258.05,260.7,29.5025345324058,452600,1.15,1.0
2010-09-07,264.0,265.3999,257.91,258.44,29.1183311993697,464400,0.0,1.0
2010-09-03,265.88,268.0,262.84,265.11,29.8698374255723,558800,0.0,1.0
2010-09-02,256.69,263.2359,255.3438,262.45,29.5701362918843,633000,0.0,1.0
2010-09-01,252.64,256.37,250.17,256.28,28.8749648652471,615400,0.0,1.0
2010-08-31,247.07,248.96,245.8,248.16,27.9600877203048,560500,0.0,1.0
2010-08-30,255.1,257.79,248.65,249.0,28.0547301835747,640700,0.0,1.0
2010-08-27,251.32,256.86,250.13,256.74,28.9267928808473,981200,0.0,1.0
2010-08-26,247.73,252.83,246.59,250.92,28.2710558139059,1134600,0.0,1.0
2010-08-25,236.71,246.32,236.1185,245.89,27.7043277302779,974100,0.0,1.0
2010-08-24,235.5,240.18,234.5,238.765,26.9015568364708,844000,0.0,1.0
2010-08-23,238.88,239.93,236.44,237.85,26.7984641532661,705600,0.0,1.0
2010-08-20,240.77,240.98,236.58,237.69,26.7804370174051,822700,0.0,1.0
2010-08-19,245.0,246.23,240.0,240.76,27.1263326867368,712400,0.0,1.0
2010-08-18,248.09,249.7475,244.315,245.824,27.6968915367352,560600,0.0,1.0
2010-08-17,247.02,250.89,245.56,247.83,27.9229067525917,528600,0.0,1.0
2010-08-16,243.85,249.235,242.29,246.49,27.7719294897564,657400,0.0,1.0
2010-08-13,247.95,251.43,244.75,244.82,27.5837712592079,607200,0.0,1.0
2010-08-12,247.87,250.98,244.13,249.39,28.0986713272358,1146500,0.0,1.0
2010-08-11,259.04,259.98,250.81,252.12,28.4062593328629,1256200,0.0,1.0
2010-08-10,269.98,270.7,263.72,263.91,29.7346339066153,751400,0.0,1.0
2010-08-09,272.61,272.75,268.69,271.97,30.6427508756097,477900,0.0,1.0
2010-08-06,272.98,275.83,267.691,271.46,30.585289380053,651100,0.0,1.0
2010-08-05,276.79,277.92,274.15,274.85,30.9672393211065,428600,0.0,1.0
2010-08-04,280.0,282.65,276.82,278.16,31.3401756942295,461300,0.0,1.0
2010-08-03,287.03,287.03,278.67,279.57,31.499039829004,459200,0.0,1.0
2010-08-02,281.97,286.64,281.32,286.13,32.2381523993022,400400,0.0,1.0
2010-07-30,282.73,285.32,275.86,278.8,31.4122842376732,513600,0.0,1.0
2010-07-29,287.93,289.72,284.01,285.83,32.2043515195629,551500,0.0,1.0
2010-07-28,285.77,287.9004,283.5,283.51,31.9429580495794,505300,0.0,1.0
2010-07-27,285.2,286.5,283.0822,283.86,31.9823924092752,385300,0.0,1.0
2010-07-26,286.29,287.82,282.0,283.67,31.9609851854403,428000,0.0,1.0
2010-07-23,280.31,287.69,279.97,286.56,32.2866003269284,553300,0.0,1.0
2010-07-22,275.87,283.19,275.14,281.72,31.7412794671352,687200,0.0,1.0
2010-07-21,275.94,276.84,272.83,273.15,30.7757010025841,887300,0.0,1.0
2010-07-20,265.79,275.95,265.06,275.24,31.0111804647675,770600,0.0,1.0
2010-07-19,266.92,270.0199,265.42,267.47,30.135737679521,443000,0.0,1.0
2010-07-16,274.81,276.09,264.52,266.23,29.9960273765988,1132900,0.0,1.0
2010-07-15,274.9,277.18,271.89,276.35,31.1362437198027,630600,0.0,1.0
2010-07-14,276.9,278.95,271.19,275.49,31.0393478645502,739700,0.0,1.0
2010-07-13,278.88,280.88,277.17,278.3,31.3559494381078,553800,0.0,1.0
2010-07-12,275.68,279.28,275.0,277.02,31.2117323512204,677300,0.0,1.0
2010-07-09,281.65,282.9399,275.0001,277.19,31.2308861830726,577000,0.0,1.0
2010-07-08,279.26,282.8,276.64,281.63,31.7311392032135,670900,0.0,1.0
2010-07-07,273.51,278.42,273.51,278.13,31.3367956062556,616500,0.0,1.0
2010-07-06,279.66,280.9,272.4,274.52,30.9300583533933,811600,0.0,1.0
2010-07-02,279.02,279.99,273.63,274.86,30.9683660170978,674400,0.0,1.0
2010-07-01,281.3,283.955,272.77,278.5,31.378483357934,1572100,0.0,1.0
2010-06-30,287.16,290.45,280.78,281.55,31.722125635283,686400,0.0,1.0
2010-06-29,293.35,294.5,287.02,287.91,32.438704285755,755100,0.0,1.0
2010-06-28,299.21,303.56,296.8,296.8,33.440337022028,748100,0.0,1.0
2010-06-25,294.87,300.98,293.26,297.28,33.4944184296108,1133100,0.0,1.0
2010-06-24,298.83,300.89,289.67,290.19,32.6955909717733,632200,0.0,1.0
2010-06-23,304.04,307.89,299.4,300.57,33.8651014107512,491000,0.0,1.0
2010-06-22,308.03,314.05,303.52,304.07,34.2594450077091,753000,0.0,1.0
2010-06-21,310.1,313.38,305.66,307.3,34.6233678129017,612700,0.0,1.0
2010-06-18,311.07,311.5,305.5,307.14,34.6053406770407,732600,0.0,1.0
2010-06-17,309.78,312.482,305.92,309.52,34.8734943229721,796500,0.0,1.0
2010-06-16,307.14,313.8,307.14,310.65,35.0008109699899,500500,0.0,1.0
2010-06-15,310.58,313.05,307.77,309.75,34.8994083307722,1008200,0.0,1.0
2010-06-14,303.29,312.44,300.55,307.21,34.6132275489799,979600,0.0,1.0
2010-06-11,300.0,305.778,299.0601,302.45,34.0769202571172,576600,0.0,1.0
2010-06-10,297.65,304.5,294.0,303.59,34.2053636001263,696100,0.0,1.0
2010-06-09,299.46,302.82,291.13,291.47,32.8398080586608,664600,0.0,1.0
2010-06-08,301.25,302.42,290.9,298.11,33.5879341968894,859100,1.15,1.0
2010-06-07,312.42,313.9,299.43,299.56,33.6216051861933,789900,0.0,1.0
2010-06-04,317.57,321.03,309.25,310.64,34.865187057815,631800,0.0,1.0
2010-06-03,323.06,325.2,318.25,323.49,36.3074277663295,516900,0.0,1.0
2010-06-02,315.6,322.92,314.11,322.92,36.2434528866522,730200,0.0,1.0
2010-06-01,315.47,321.0,311.16,311.63,34.9763013225177,481300,0.0,1.0
2010-05-28,319.42,322.1,315.75,316.65,35.5397292102019,570400,0.0,1.0
2010-05-27,315.95,319.59,313.23,318.9375,35.7964705036437,692700,0.0,1.0
2010-05-26,315.78,318.895,309.0,309.66,34.7551951594225,945600,0.0,1.0
2010-05-25,314.03,318.0,306.61,312.3,35.0514998652963,1158300,0.0,1.0
2010-05-24,315.03,330.99,315.03,323.01,36.2535541834433,1130200,0.0,1.0
2010-05-21,300.06,318.69,300.06,318.51,35.7484893438858,1328600,0.0,1.0
2010-05-20,305.98,312.39,302.4,303.0,34.0076991968773,1290400,0.0,1.0
2010-05-19,308.0,312.2135,301.6,310.69,34.8707988893657,678700,0.0,1.0
2010-05-18,320.0,322.78,306.73,308.24,34.5958191433843,719300,0.0,1.0
2010-05-17,317.59,318.23,310.08,316.05,35.4723872315943,524500,0.0,1.0
2010-05-14,322.59,322.9483,312.53,315.41,35.4005557877461,778200,0.0,1.0
2010-05-13,329.16,330.28,323.85,323.85,36.3478329534941,400600,0.0,1.0
2010-05-12,330.98,332.0,327.99,329.25,36.9539107609632,540400,0.0,1.0
2010-05-11,328.98,333.87,327.46,329.2,36.9482989294125,584500,0.0,1.0
2010-05-10,324.48,333.0,324.46,333.0,37.3747981272612,966200,0.0,1.0
2010-05-07,323.0,325.01,311.36,315.19,35.3758637289233,1241400,0.0,1.0
2010-05-06,323.29,329.4,307.41,321.39,36.0717308412026,1043500,0.0,1.0
2010-05-05,318.38,331.41,317.33,324.67,36.4398669909246,634600,0.0,1.0
2010-05-04,324.56,327.29,319.692,322.15,36.1570306807723,594200,0.0,1.0
2010-05-03,330.62,335.17,328.21,328.95,36.9202397716593,467600,0.0,1.0
2010-04-30,333.54,338.5,328.31,329.27,36.9561554935834,670800,0.0,1.0
2010-04-29,332.99,338.16,320.51,331.5,37.206443180742,889800,0.0,1.0
2010-04-28,335.19,337.99,314.02,330.31,37.0728815898367,799200,0.0,1.0
2010-04-27,339.56,346.0,332.0,333.26,37.4039796513245,794200,0.0,1.0
2010-04-26,334.87,347.5,331.26,341.75,38.3568686486231,1026700,0.0,1.0
2010-04-23,338.0,341.75,332.57,334.86,37.583558260945,723600,0.0,1.0
2010-04-22,321.49,344.18,320.51,337.97,37.9326141833948,1613000,0.0,1.0
2010-04-21,320.34,323.715,320.02,322.5,36.1963135016268,554800,0.0,1.0
2010-04-20,323.44,325.69,319.02,320.36,35.9561271112594,616100,0.0,1.0
2010-04-19,313.02,323.4985,312.615,321.07,36.0358151192785,692200,0.0,1.0
2010-04-16,319.18,321.07,310.09,312.19,35.0391538358849,847600,0.0,1.0
2010-04-15,319.16,324.3699,317.79,321.12,36.0414269508292,523900,0.0,1.0
2010-04-14,310.8934,319.76,309.35,319.47,35.856236509658,926500,0.0,1.0
2010-04-13,311.59,311.59,307.73,310.2,34.8158029401694,532000,0.0,1.0
2010-04-12,313.29,313.44,310.31,310.49,34.8483515631631,388700,0.0,1.0
2010-04-09,311.83,314.35,310.67,312.1,35.0290525390937,408600,0.0,1.0
2010-04-08,314.42,314.43,310.63,311.77,34.9920144508595,679900,0.0,1.0
2010-04-07,313.21,318.335,313.16,314.31,35.277095493632,520700,0.0,1.0
2010-04-06,314.45,318.3,310.62,316.9,35.5677883679551,574600,0.0,1.0
2010-04-05,321.34,323.9,315.45,317.12,35.592480426778,684800,0.0,1.0
2010-04-01,318.48,322.37,317.38,319.71,35.8831733011011,473000,0.0,1.0
2010-03-31,313.95,317.565,313.37,316.11,35.479121429455,513600,0.0,1.0
2010-03-30,316.18,317.4,313.5,316.15,35.4836108946956,429900,0.0,1.0
2010-03-29,315.8,318.0,314.0,315.64,35.426370212879,547900,0.0,1.0
2010-03-26,321.0,324.85,314.39,315.7,35.4331044107398,711700,0.0,1.0
2010-03-25,320.586,325.0,319.1,319.85,35.8988864294429,569700,0.0,1.0
2010-03-24,309.64,321.894,309.15,318.9,35.7922616299807,776300,0.0,1.0
2010-03-23,312.0,312.9,308.37,310.59,34.8595752262644,866400,0.0,1.0
2010-03-22,310.09,313.3,309.06,311.61,34.9740565898975,353000,0.0,1.0
2010-03-19,314.98,314.99,309.62,311.64,34.9774236888278,793300,0.0,1.0
2010-03-18,316.59,316.59,310.07,310.89,34.8932462155682,522400,0.0,1.0
2010-03-17,315.0,317.55,314.5,316.0,35.4667754000436,356600,0.0,1.0
2010-03-16,314.67,315.99,311.98,314.33,35.2793402262523,430400,0.0,1.0
2010-03-15,312.88,314.56,309.6008,314.15,35.25913763267,494800,0.0,1.0
2010-03-12,315.95,317.95,313.32,314.42,35.2894415230434,507300,0.0,1.0
2010-03-11,306.95,313.28,305.92,313.28,35.1614917636888,568200,0.0,1.0
2010-03-10,307.54,309.11,305.14,307.9,34.55765868884,672500,0.0,1.0
2010-03-09,310.71,311.0,306.22,308.14,34.5845954802831,1171900,0.0,1.0
2010-03-08,310.22,314.0,305.6,313.13,35.1446562690369,1000900,1.15,1.0
2010-03-05,310.0,311.89,308.33,310.13,34.6805786200726,423100,0.0,1.0
2010-03-04,306.75,309.21,302.19,307.52,34.3887129179529,604500,0.0,1.0
2010-03-03,309.9,311.135,302.37,305.86,34.2030818583672,728800,0.0,1.0
2010-03-02,301.75,312.68,300.0815,309.46,34.6056552406013,881500,0.0,1.0
2010-03-01,302.02,302.99,297.5,301.03,33.6629625705364,692400,0.0,1.0
2010-02-26,296.95,301.692,293.86,301.69,33.7367676906127,1092400,0.0,1.0
2010-02-25,287.05,295.7,286.82,295.44,33.0378555686785,1078400,0.0,1.0
2010-02-24,279.27,291.28,278.19,290.57,32.4932632432673,1325900,0.0,1.0
2010-02-23,287.44,289.3199,276.04,276.57,30.9277000901347,941300,0.0,1.0
2010-02-22,289.42,293.049,285.85,287.04,32.0985176767989,812700,0.0,1.0
2010-02-19,290.33,298.49,289.5,291.8,32.630809148864,1041200,0.0,1.0
2010-02-18,292.66,294.36,290.505,291.69,32.6185082955179,502200,0.0,1.0
2010-02-17,298.25,298.34,292.07,293.08,32.7739463514361,417900,0.0,1.0
2010-02-16,295.02,298.4899,292.5,297.15,33.2290779252397,656700,0.0,1.0
2010-02-12,282.99,291.58,281.21,291.07,32.5491762130221,900600,0.0,1.0
2010-02-11,280.45,286.45,278.18,285.07,31.8782205759652,1059900,0.0,1.0
2010-02-10,281.52,281.58,275.92,276.35,30.9030983834426,1056400,0.0,1.0
2010-02-09,284.7,287.8,280.21,283.18,31.6668695502923,755900,0.0,1.0
2010-02-08,285.0,293.83,280.18,280.28,31.3425743257149,1420000,0.0,1.0
2010-02-05,271.0,282.67,271.0,280.8,31.4007238142598,1708900,0.0,1.0
2010-02-04,286.5,286.5,265.75,269.29,30.1136072505058,2244600,0.0,1.0
2010-02-03,292.29,295.9824,290.08,292.11,32.6654751901119,691000,0.0,1.0
2010-02-02,290.17,295.72,288.11,293.21,32.7884837235723,694000,0.0,1.0
2010-02-01,288.09,292.65,283.53,291.22,32.5659501039485,744400,0.0,1.0
2010-01-29,293.61,296.38,285.84,286.82,32.0739159701068,780600,0.0,1.0
2010-01-28,298.48,300.0,289.2619,290.51,32.4865536868968,1051300,0.0,1.0
2010-01-27,287.59,295.5,283.61,294.33,32.9137287758229,1329800,0.0,1.0
2010-01-26,301.3,301.62,286.04,286.2,32.0045838876109,1366500,0.0,1.0
2010-01-25,316.43,318.06,306.56,306.99,34.3294451700129,736000,0.0,1.0
2010-01-22,308.16,318.0,308.15,312.13,34.9042304990915,1153700,0.0,1.0
2010-01-21,330.67,330.67,305.85,311.02,34.780103706236,1816000,0.0,1.0
2010-01-20,333.7,335.99,328.21,329.99,36.9014417787307,609900,0.0,1.0
2010-01-19,337.05,341.11,334.65,338.19,37.8184144827084,503800,0.0,1.0
2010-01-15,341.75,343.0099,337.0,337.24,37.7121798401744,461300,0.0,1.0
2010-01-14,342.0,344.23,339.99,341.75,38.2165148273621,317100,0.0,1.0
2010-01-13,343.44,344.49,334.51,343.23,38.3820172178361,620200,0.0,1.0
2010-01-12,348.79,351.3,341.34,342.17,38.2634817219561,486600,0.0,1.0
2010-01-11,350.12,353.029,346.21,349.25,39.0552093736832,448500,0.0,1.0
2010-01-08,339.41,350.05,337.6975,349.32,39.0630371894488,894100,0.0,1.0
2010-01-07,339.43,342.11,338.12,340.23,38.0465393993077,588100,0.0,1.0
2010-01-06,340.51,342.0,338.08,339.81,37.9995725047137,504500,0.0,1.0
2010-01-05,340.43,344.28,337.94,342.13,38.2590086843757,567000,0.0,1.0
2010-01-04,338.48,343.48,337.52,342.41,38.2903199474384,532100,0.0,1.0
2009-12-31,339.91,340.31,335.95,335.96,37.5690426376023,286800,0.0,1.0
2009-12-30,336.23,339.74,334.34,338.33,37.8340701142397,290100,0.0,1.0
2009-12-29,339.55,343.67,335.79,338.39,37.8407796706103,387200,0.0,1.0
2009-12-28,331.56,339.91,331.56,339.57,37.9727342792315,489200,0.0,1.0
2009-12-24,328.06,331.17,327.76,331.17,37.0333963873519,126600,0.0,1.0
2009-12-23,327.42,328.515,325.01,328.0,36.6789081591069,326800,0.0,1.0
2009-12-22,325.0,327.94,324.03,327.36,36.6073395578208,458200,0.0,1.0
2009-12-21,323.59,326.34,322.32,324.34,36.2696252205022,301700,0.0,1.0
2009-12-18,326.72,327.52,320.26,324.48,36.2852808520335,656700,0.0,1.0
2009-12-17,328.0,332.94,324.53,324.54,36.2919904084041,443800,0.0,1.0
2009-12-16,329.29,332.92,326.82,330.54,36.9629460454609,691900,0.0,1.0
2009-12-15,331.5,332.62,329.45,331.25,37.0423424625127,330700,0.0,1.0
2009-12-14,335.86,336.39,331.65,333.03,37.2413926348395,307400,0.0,1.0
2009-12-11,331.75,334.6485,328.17,334.13,37.3644011682999,696300,0.0,1.0
2009-12-10,325.98,330.33,324.15,327.9,36.6677255651559,762000,0.0,1.0
2009-12-09,319.23,328.11,316.23,325.76,36.4284180546057,557900,0.0,1.0
2009-12-08,320.12,322.39,318.46,319.47,35.7250328950911,731400,1.15,1.0
2009-12-07,332.8,334.945,322.26,323.68,36.0659929121174,550800,0.0,1.0
2009-12-04,334.465,335.0,325.06,330.63,36.8403955651674,682000,0.0,1.0
2009-12-03,331.97,334.89,328.5005,330.01,36.7713121630248,932100,0.0,1.0
2009-12-02,332.28,337.41,327.68,328.36,36.5874611734518,803800,0.0,1.0
2009-12-01,331.9,332.33,327.95,330.85,36.8649090304438,803500,0.0,1.0
2009-11-30,323.12,329.26,321.01,328.23,36.5729759439703,655400,0.0,1.0
2009-11-27,322.24,326.9899,321.0,322.65,35.951225324687,391000,0.0,1.0
2009-11-25,324.99,329.04,323.64,328.69,36.6242313713664,437600,0.0,1.0
2009-11-24,324.47,324.47,318.0,322.23,35.9044268909775,450700,0.0,1.0
2009-11-23,326.07,329.9,321.14,323.69,36.0671071605391,584900,0.0,1.0
2009-11-20,321.12,325.45,316.85,322.99,35.9891097710232,565600,0.0,1.0
2009-11-19,321.82,322.36,317.4,321.97,35.8754564320145,669900,0.0,1.0
2009-11-18,324.53,325.73,321.73,324.11,36.1139055942485,480100,0.0,1.0
2009-11-17,318.18,324.57,318.18,322.04,35.883256170966,585300,0.0,1.0
2009-11-16,316.0,321.4,315.71,318.48,35.486583732857,567100,0.0,1.0
2009-11-13,315.84,319.0,311.19,313.76,34.960658477836,312400,0.0,1.0
2009-11-12,312.98,318.99,310.1,315.14,35.1144247600243,640600,0.0,1.0
2009-11-11,311.52,315.4499,305.5,313.27,34.9060603051749,642600,0.0,1.0
2009-11-10,313.89,313.89,307.78,307.79,34.2954521701082,514700,0.0,1.0
2009-11-09,308.44,314.59,307.02,313.74,34.9584299809927,520800,0.0,1.0
2009-11-06,303.27,308.65,299.0,306.62,34.1650851047746,574200,0.0,1.0
