,LYB_Open,LYB_High,LYB_Low,LYB_Close,LYB_Adj Close,LYB_Volume,LYB_Dividend Amount,LYB_Split Coefficient
2019-08-22,73.93,74.19,72.0,72.14,52.7633669640325,2826174,0.0,1.0
2019-08-21,73.82,74.34,72.37,73.13,53.4874553102259,1627197,0.0,1.0
2019-08-20,74.49,74.52,72.45,72.7,53.1729522911722,2228422,0.0,1.0
2019-08-19,75.17,75.57,74.74,74.88,54.7674094575375,1723842,0.0,1.0
2019-08-16,72.91,74.41,72.66,74.25,54.3066259645053,1893132,0.0,1.0
2019-08-15,73.38,73.5,71.83,72.6,53.099812054183,1922915,0.0,1.0
2019-08-14,74.0,74.4,72.52,72.71,53.1802663148712,2494976,0.0,1.0
2019-08-13,72.33,76.82,72.32,75.61,55.3013331875589,3265132,0.0,1.0
2019-08-12,74.91,75.37,72.88,72.93,53.3411748362475,2789211,0.0,1.0
2019-08-09,76.88,76.93,74.99,75.42,55.1623667372794,2497265,0.0,1.0
2019-08-08,76.75,78.01,76.74,77.13,56.4130647897952,2706228,0.0,1.0
2019-08-07,74.77,76.12,74.56,75.94,55.5426959696234,2600714,0.0,1.0
2019-08-06,77.17,77.75,74.9,75.8,55.4402996378385,3785342,0.0,1.0
2019-08-05,75.44,77.34,75.19,76.31,55.8133148464835,3541351,0.0,1.0
2019-08-02,80.01,80.13,75.99,76.14,55.6889764436018,4480483,0.0,1.0
2019-08-01,83.45,84.55,80.84,81.49,59.6019791225258,2792137,0.0,1.0
2019-07-31,84.14,85.26,83.02,83.69,61.2110643362889,3326748,0.0,1.0
2019-07-30,83.13,84.47,82.63,84.39,61.7230459952135,1626624,0.0,1.0
2019-07-29,85.03,85.54,83.79,83.87,61.3427167628695,1784621,0.0,1.0
2019-07-26,85.21,85.97,84.36,85.34,62.4178782466113,1935966,0.0,1.0
2019-07-25,86.58,86.58,84.46,85.51,62.542216649493,2033273,0.0,1.0
2019-07-24,85.8,87.22,85.7,86.36,63.1639086639014,2037370,0.0,1.0
2019-07-23,84.29,86.35,84.25,86.15,63.010314166224,1836839,0.0,1.0
2019-07-22,85.39,85.85,83.79,84.22,61.5987075923318,3094401,0.0,1.0
2019-07-19,85.51,86.55,85.06,85.92,62.8420916211488,7691324,0.0,1.0
2019-07-18,85.63,86.77,85.5,85.72,62.6958111471703,1984620,0.0,1.0
2019-07-17,87.71,87.71,85.72,85.73,62.7031251708693,2087152,0.0,1.0
2019-07-16,86.13,89.0,85.92,87.8,64.2171280765464,3233091,0.0,1.0
2019-07-15,85.91,86.42,84.62,85.88,62.8128355263531,3588678,0.0,1.0
2019-07-12,84.91,86.31,84.91,86.05,62.9371739292348,2791066,0.0,1.0
2019-07-11,84.28,85.06,83.71,84.92,62.1106892512565,2845299,0.0,1.0
2019-07-10,84.8,85.24,83.66,84.08,61.4963112605469,3495155,0.0,1.0
2019-07-09,88.25,88.38,84.2,84.65,61.9132106113856,12137504,0.0,1.0
2019-07-08,87.26,87.65,87.15,87.37,63.9026250574927,10150666,0.0,1.0
2019-07-05,87.1,87.46,86.88,87.42,63.9391951759873,6004662,0.0,1.0
2019-07-03,87.12,87.5,86.99,87.35,63.8879970100948,2584085,0.0,1.0
2019-07-02,87.32,87.46,86.55,87.08,63.6905183702239,5112872,0.0,1.0
2019-07-01,86.9,87.7,86.67,87.28,63.8367988442024,2739069,0.0,1.0
2019-06-28,86.74,87.05,86.12,86.13,62.9956861188262,6872855,0.0,1.0
2019-06-27,86.5,87.2,86.36,86.64,63.3687013274713,2986527,0.0,1.0
2019-06-26,86.5,87.27,86.24,86.27,63.0980824506111,3556383,0.0,1.0
2019-06-25,86.94,87.2,86.22,86.57,63.3175031615788,2509526,0.0,1.0
2019-06-24,86.2,87.32,86.1,86.96,63.6027500858368,2564069,0.0,1.0
2019-06-21,86.08,87.31,85.99,86.46,63.2370489008907,5262063,0.0,1.0
2019-06-20,87.25,87.36,86.13,86.59,63.3321312089767,3600626,0.0,1.0
2019-06-19,87.0,87.08,85.87,86.21,63.0541983084176,2037373,0.0,1.0
2019-06-18,86.56,86.86,85.83,86.55,63.302875114181,3223866,0.0,1.0
2019-06-17,85.11,86.27,84.76,85.71,62.6884971234714,3514280,0.0,1.0
2019-06-14,86.17,86.89,85.63,86.5,63.2663049956864,2409496,0.0,1.0
2019-06-13,85.87,86.68,85.6,86.39,63.1858507349982,3959346,0.0,1.0
2019-06-12,84.77,85.85,84.36,85.39,62.4544483651059,3385198,0.0,1.0
2019-06-11,84.78,85.58,84.22,84.51,61.8108142796006,4841091,0.0,1.0
2019-06-10,83.36,84.48,82.56,83.65,61.1818082414932,5315720,0.0,1.0
2019-06-07,79.9,79.935,78.82,79.22,57.9416957428702,2824341,1.05,1.0
2019-06-06,80.92,80.96,78.84,80.36,58.0066608931986,3788035,0.0,1.0
2019-06-05,82.12,82.32,80.06,80.98,58.4541985954607,3289865,0.0,1.0
2019-06-04,81.09,83.75,79.53,82.05,59.2265620493647,5669897,0.0,1.0
2019-06-03,74.44,77.73,74.3,77.69,56.0793614334569,3602762,0.0,1.0
2019-05-31,76.56,77.02,73.94,74.25,53.5962490209059,3502092,0.0,1.0
2019-05-30,77.99,78.47,77.32,77.41,55.8772476324353,1788527,0.0,1.0
2019-05-29,76.14,77.96,76.07,77.78,56.1443265837853,1966483,0.0,1.0
2019-05-28,78.14,78.41,76.82,76.99,55.5740769309029,3613047,0.0,1.0
2019-05-24,79.43,79.52,77.24,77.93,56.2526018343326,3127648,0.0,1.0
2019-05-23,79.16,79.81,78.49,78.65,56.7723230369595,2226870,0.0,1.0
2019-05-22,81.21,81.21,80.17,80.65,58.2159930442567,1746602,0.0,1.0
2019-05-21,80.41,81.99,80.14,81.58,58.8872995976498,2201470,0.0,1.0
2019-05-20,79.5,80.65,79.4,79.86,57.6457433913743,1812461,0.0,1.0
2019-05-17,80.8,81.27,79.79,80.15,57.8550755424324,1727571,0.0,1.0
2019-05-16,81.51,82.22,81.23,81.8,59.0461032984525,2199610,0.0,1.0
2019-05-15,80.01,81.12,79.37,80.74,58.280958194585,1691937,0.0,1.0
2019-05-14,80.16,81.1,80.16,80.52,58.1221544937823,1844443,0.0,1.0
2019-05-13,81.06,81.33,78.92,79.9,57.6746167915202,2740531,0.0,1.0
2019-05-10,82.05,83.04,81.16,82.66,59.6668814015903,1817693,0.0,1.0
2019-05-09,82.09,82.17,80.51,81.98,59.1760335991093,2168648,0.0,1.0
2019-05-08,83.16,83.78,82.94,82.99,59.9050869527943,2312004,0.0,1.0
2019-05-07,84.01,84.45,82.76,83.25,60.0927640537429,2522318,0.0,1.0
2019-05-06,85.51,85.68,84.58,85.21,61.5075606608941,1706810,0.0,1.0
2019-05-03,86.49,87.2,86.1,87.02,62.814082017498,1249915,0.0,1.0
2019-05-02,86.16,87.81,85.02,85.96,62.0489369136305,3105159,0.0,1.0
2019-05-01,88.29,89.14,86.36,86.47,62.4170727654913,2479202,0.0,1.0
2019-04-30,89.26,89.82,87.37,88.23,63.6875023719128,3103019,0.0,1.0
2019-04-29,87.88,89.54,87.16,89.09,64.3082804750505,2854968,0.0,1.0
2019-04-26,87.66,88.96,86.77,88.01,63.5286986711101,3376762,0.0,1.0
2019-04-25,90.64,90.68,88.11,88.66,63.9978914234817,2506323,0.0,1.0
2019-04-24,92.14,92.15,90.16,90.59,65.3910329805234,2292380,0.0,1.0
2019-04-23,91.88,92.46,91.39,92.01,66.4160386857044,2094028,0.0,1.0
2019-04-22,92.21,92.85,91.55,91.99,66.4016019856314,1459854,0.0,1.0
2019-04-18,91.85,92.07,90.48,91.79,66.2572349849017,2124811,0.0,1.0
2019-04-17,92.68,93.28,91.74,91.76,66.2355799347922,1546532,0.0,1.0
2019-04-16,92.4,92.4,90.99,92.17,66.5315322862881,1848507,0.0,1.0
2019-04-15,93.21,93.82,92.2,92.22,66.5676240364705,3238644,0.0,1.0
2019-04-12,92.94,95.19,91.21,92.29,66.6181524867259,4058973,0.0,1.0
2019-04-11,89.81,90.8,89.56,90.51,65.3332861802315,1820896,0.0,1.0
2019-04-10,90.65,90.85,88.79,89.56,64.6475429267654,2170234,0.0,1.0
2019-04-09,90.78,91.06,89.77,90.25,65.1456090792829,1329140,0.0,1.0
2019-04-08,91.26,91.94,90.76,91.33,65.9251908832233,1726288,0.0,1.0
2019-04-05,92.53,93.23,90.49,91.06,65.7302954322382,4842489,0.0,1.0
2019-04-04,90.31,92.66,90.15,92.2,66.5531873363976,2563191,0.0,1.0
2019-04-03,90.42,91.9,89.92,90.58,65.3838146304869,3456273,0.0,1.0
2019-04-02,87.17,89.8,86.57,89.36,64.5031759260357,3851600,0.0,1.0
2019-04-01,85.06,87.27,85.0,87.17,62.9223572680453,2244737,0.0,1.0
2019-03-29,83.55,84.31,83.17,84.08,60.6918871067712,2184452,0.0,1.0
2019-03-28,83.92,84.31,83.11,83.86,60.5330834059686,2250499,0.0,1.0
2019-03-27,84.6,85.0,82.85,83.49,60.2660044546186,2373136,0.0,1.0
2019-03-26,84.47,84.92,83.32,84.31,60.8579091576104,2071366,0.0,1.0
2019-03-25,85.12,85.54,83.2,83.47,60.2515677545456,2237623,0.0,1.0
2019-03-22,87.52,87.72,84.96,85.07,61.4065037603833,2473003,0.0,1.0
2019-03-21,86.25,89.71,86.1,88.31,63.7452491722047,2534434,0.0,1.0
2019-03-20,86.81,87.2,85.9,86.33,62.3160158649805,2245440,0.0,1.0
2019-03-19,88.07,88.15,86.32,86.96,62.7707719172791,2492000,0.0,1.0
2019-03-18,87.45,87.45,85.94,87.27,62.9945407684102,1885806,0.0,1.0
2019-03-15,87.58,88.54,86.81,87.0,62.799645317425,4340191,0.0,1.0
2019-03-14,88.58,89.01,87.42,87.44,63.1172527190304,2334018,0.0,1.0
2019-03-13,89.33,90.28,88.79,88.88,64.1566951242843,2112830,0.0,1.0
2019-03-12,88.9,90.36,88.82,89.28,64.4454291257438,3080768,0.0,1.0
2019-03-11,87.68,88.96,87.42,88.7,64.0267648236276,2089052,0.0,1.0
2019-03-08,86.2,87.37,85.39,87.14,62.9007022179358,2307754,0.0,1.0
2019-03-07,88.89,89.0,86.23,87.11,62.8790471678264,3067515,0.0,1.0
2019-03-06,86.54,89.77,85.59,89.26,64.4309924256708,4048804,0.0,1.0
2019-03-05,84.92,85.22,84.02,84.12,60.7207605069172,3336613,0.0,1.0
2019-03-04,86.94,86.94,84.02,85.1,61.4281588104928,1723216,0.0,1.0
2019-03-01,85.43,86.87,84.34,85.05,61.3920670603103,2816683,1.0,1.0
2019-02-28,86.66,86.71,85.12,85.52,61.0139404415775,2290567,0.0,1.0
2019-02-27,86.79,87.06,86.0,86.69,61.8486727885915,1760630,0.0,1.0
2019-02-26,88.48,88.66,86.79,86.86,61.9699586851662,2669011,0.0,1.0
2019-02-25,89.27,89.485,88.4831,88.59,63.2042210444264,2341383,0.0,1.0
2019-02-22,89.41,89.545,88.622,89.14,63.5966165921681,2143189,0.0,1.0
2019-02-21,89.32,89.7,87.89,88.5,63.1400108638869,2165624,0.0,1.0
2019-02-20,87.35,89.74,87.27,89.16,63.6108855211769,2368802,0.0,1.0
2019-02-19,87.06,88.13,86.32,87.48,62.4122954844387,2320991,0.0,1.0
2019-02-15,87.25,88.44,86.98,87.64,62.526446916509,1893242,0.0,1.0
2019-02-14,85.6,87.51,85.28,86.32,61.584697601929,2172416,0.0,1.0
2019-02-13,85.87,86.52,84.9,86.05,61.3920670603103,2539697,0.0,1.0
2019-02-12,84.64,86.4,84.35,85.46,60.9711336545511,3759419,0.0,1.0
2019-02-11,84.63,84.9,83.48,83.91,59.86529165637,3317219,0.0,1.0
2019-02-08,84.22,85.46,83.76,84.58,60.3433007781644,2293314,0.0,1.0
2019-02-07,86.9,87.34,84.22,84.59,60.3504352426688,2329622,0.0,1.0
2019-02-06,87.62,88.12,86.23,87.2,62.2125304783156,2003957,0.0,1.0
2019-02-05,87.38,88.35,86.87,87.57,62.4765056649782,2745321,0.0,1.0
2019-02-04,88.28,88.35,86.3,87.69,62.5621192390309,3331887,0.0,1.0
2019-02-01,85.26,88.99,85.09,88.89,63.4182549795582,4596751,0.0,1.0
2019-01-31,86.5,87.08,85.26,86.97,62.0484377947146,4201076,0.0,1.0
2019-01-30,87.75,88.74,86.46,88.22,62.9402458577638,2579427,0.0,1.0
2019-01-29,86.28,87.6,85.73,87.09,62.1340513687673,1655207,0.0,1.0
2019-01-28,85.52,86.35,84.74,86.14,61.4562772408499,2383213,0.0,1.0
2019-01-25,85.1,86.74,85.1,86.21,61.5062184923806,2603275,0.0,1.0
2019-01-24,84.35,84.84,83.57,83.96,59.900963978892,2487386,0.0,1.0
2019-01-23,85.81,86.26,83.84,84.43,60.2362838105985,2142053,0.0,1.0
2019-01-22,86.99,87.46,85.2,85.8,61.2137054477005,2512792,0.0,1.0
2019-01-18,86.83,88.26,86.33,87.86,62.6834051356056,2885362,0.0,1.0
2019-01-17,84.11,85.96,84.11,85.85,61.2493777702225,3378389,0.0,1.0
2019-01-16,84.38,85.54,84.3,84.78,60.4859900682523,2671082,0.0,1.0
2019-01-15,85.65,85.96,84.13,84.58,60.3433007781644,2032131,0.0,1.0
2019-01-14,85.2,86.46,84.92,85.71,61.1494952671609,2403718,15.0,1.0
2019-01-11,87.16,87.16,85.79,86.0,52.2178194119337,2615306,0.0,1.0
2019-01-10,87.35,87.7,86.41,87.4,53.0678769372442,2400025,0.0,1.0
2019-01-09,88.9,89.23,87.59,88.11,53.498977539366,2299231,0.0,1.0
2019-01-08,87.71,89.03,87.51,88.61,53.8025695126912,1962731,0.0,1.0
2019-01-07,86.55,88.0,85.36,86.94,52.788572321785,2283532,0.0,1.0
2019-01-04,86.28,87.39,84.13,86.7,52.6428481745889,3721018,0.0,1.0
2019-01-03,83.67,84.39,81.9,82.26,49.9469514514612,2205634,0.0,1.0
2019-01-02,81.71,84.6474,81.66,83.89,50.9366612845013,1557314,0.0,1.0
2018-12-31,82.65,83.7,82.06,83.16,50.4934170034466,1699867,0.0,1.0
2018-12-28,83.68,84.13,81.98,82.38,50.0198135250593,1865572,0.0,1.0
2018-12-27,80.09,83.43,79.63,83.43,50.6573566690422,2097773,0.0,1.0
2018-12-26,78.63,81.47,77.52,81.42,49.4369169362749,2786025,0.0,1.0
2018-12-24,78.92,80.61,77.89,78.52,47.6760834909887,1634352,0.0,1.0
2018-12-21,79.48,81.3,78.81,79.01,47.9736036248474,4470358,0.0,1.0
2018-12-20,80.13,81.83,78.32,79.57,48.3136266349717,3778878,0.0,1.0
2018-12-19,82.42,84.37,80.22,80.66,48.9754571368206,2872917,0.0,1.0
2018-12-18,82.99,84.24,82.02,82.46,50.0683882407913,2675796,0.0,1.0
2018-12-17,81.5,84.28,81.05,82.19,49.9044485751957,2719775,0.0,1.0
2018-12-14,82.78,84.44,81.95,82.34,49.9955261671932,2396208,0.0,1.0
2018-12-13,85.34,85.8,83.26,83.68,50.8091526557048,2501520,0.0,1.0
2018-12-12,86.93,87.15,85.24,85.44,51.8777964018095,2577660,0.0,1.0
2018-12-11,86.16,86.75,84.09,84.82,51.5013423548862,2536040,0.0,1.0
2018-12-10,84.13,84.95,82.41,84.43,51.2645406156926,3363710,0.0,1.0
2018-12-07,88.28,89.97,84.17,84.37,51.2281095788935,3944603,1.0,1.0
2018-12-06,88.79,88.86,86.37,88.23,52.9443142573009,3870716,0.0,1.0
2018-12-04,94.07,94.52,89.31,90.57,54.3484817214524,4164819,0.0,1.0
2018-12-03,95.99,96.77,93.01,94.32,56.59875009349,3184756,0.0,1.0
2018-11-30,92.24,93.52,91.52,93.31,55.9926778119545,3189429,0.0,1.0
2018-11-29,92.44,93.87,91.93,93.02,55.8186570578503,2503740,0.0,1.0
2018-11-28,91.5,92.08,89.53,92.02,55.2185854919736,2074659,0.0,1.0
2018-11-27,91.33,92.17,90.22,91.18,54.7145253766371,2359672,0.0,1.0
2018-11-26,91.63,92.5,91.31,92.1,55.2665912172437,1946349,0.0,1.0
2018-11-23,91.02,91.81,90.61,90.84,54.5105010442391,1079151,0.0,1.0
2018-11-21,92.08,93.68,91.74,92.38,55.4346112556892,2157957,0.0,1.0
2018-11-20,92.5,93.27,91.07,91.4,54.84654112113,3156207,0.0,1.0
2018-11-19,94.62,94.9,92.55,92.78,55.6746398820399,2780314,0.0,1.0
2018-11-16,93.19,96.31,92.86,95.43,57.2648295316131,3096406,0.0,1.0
2018-11-15,91.88,94.04,91.72,93.44,56.0706871155185,3332675,0.0,1.0
2018-11-14,92.19,93.86,90.97,91.88,55.1345754727508,4797290,0.0,1.0
2018-11-13,95.09,96.05,91.78,92.07,55.2485890702674,4514036,0.0,1.0
2018-11-12,96.16,96.85,94.99,95.24,57.1508159340965,3014841,0.0,1.0
2018-11-09,95.27,96.51,94.9,96.06,57.6428746181154,3141644,0.0,1.0
2018-11-08,95.86,96.59,94.9,96.53,57.9249082540775,3906512,0.0,1.0
2018-11-07,95.58,96.94,94.53,96.85,58.116931155158,3615797,0.0,1.0
2018-11-06,94.22,95.55,94.01,95.08,57.0548044835563,2539385,0.0,1.0
2018-11-05,93.54,93.97,92.63,93.49,56.1006906938123,1882331,0.0,1.0
2018-11-02,93.78,94.28,92.25,93.1,55.8666627831204,3815821,0.0,1.0
2018-11-01,91.19,92.92,90.11,92.53,55.5246219905707,3317481,0.0,1.0
2018-10-31,90.03,91.17,88.68,89.27,53.5683886858126,4470235,0.0,1.0
2018-10-30,89.07,90.0,85.6,88.82,53.2983564811681,5161369,0.0,1.0
2018-10-29,90.73,91.42,88.19,88.45,53.0763300017938,3172934,0.0,1.0
2018-10-26,88.13,90.52,87.5,89.23,53.5443858231776,3358778,0.0,1.0
2018-10-25,87.64,90.08,87.58,89.2,53.5263836762013,3399516,0.0,1.0
2018-10-24,90.42,90.64,86.41,86.57,51.9481954579456,3708118,0.0,1.0
2018-10-23,90.08,90.73,88.91,90.0,54.0064409289026,3388045,0.0,1.0
2018-10-22,94.27,94.49,91.25,91.94,55.1705797667034,3513759,0.0,1.0
2018-10-19,95.45,96.0,92.88,93.59,56.1606978504,3203046,0.0,1.0
2018-10-18,96.05,97.34,94.21,94.79,56.880783729452,3205705,0.0,1.0
2018-10-17,97.64,98.33,95.89,96.22,57.7388860686557,2408355,0.0,1.0
2018-10-16,97.37,97.87,97.03,97.63,58.5849869765418,2636895,0.0,1.0
2018-10-15,97.52,98.37,96.93,96.94,58.1709375960869,2050990,0.0,1.0
2018-10-12,98.1,99.24,97.03,97.5,58.5069776729779,3335089,0.0,1.0
2018-10-11,97.55,99.65,96.81,97.03,58.2249440370158,3704448,0.0,1.0
2018-10-10,100.49,100.49,97.49,97.62,58.5789862608831,5274517,0.0,1.0
2018-10-09,103.75,103.83,99.51,99.71,59.8331358335654,3309986,0.0,1.0
2018-10-08,102.89,104.75,102.55,104.22,62.5394585956693,1929663,0.0,1.0
2018-10-05,103.95,104.61,103.18,103.5,62.107407068238,2565529,0.0,1.0
2018-10-04,105.96,105.96,103.13,103.92,62.3594371259063,2641640,0.0,1.0
2018-10-03,105.96,106.61,104.58,105.78,63.4755702384369,2321615,0.0,1.0
2018-10-02,104.41,106.32,104.29,105.73,63.4455666601431,2443001,0.0,1.0
2018-10-01,102.95,104.99,102.95,104.04,62.4314457138115,2413873,0.0,1.0
2018-09-28,102.26,102.84,100.93,102.51,61.5133362180201,2441084,0.0,1.0
2018-09-27,103.83,104.39,102.6,102.78,61.6753555408068,1900705,0.0,1.0
2018-09-26,104.45,105.45,104.0,104.29,62.5814636052806,2375430,0.0,1.0
2018-09-25,104.25,105.08,103.78,104.8,62.8875001038777,2078436,0.0,1.0
2018-09-24,105.38,105.48,103.33,104.35,62.6174678992332,1752927,0.0,1.0
2018-09-21,105.0,105.64,104.75,105.21,63.1335294458872,4733782,0.0,1.0
2018-09-20,104.04,105.36,103.75,104.49,62.701477918456,3520806,0.0,1.0
2018-09-19,99.68,102.93,99.11,102.71,61.6333505311954,4317941,0.0,1.0
2018-09-18,103.15,103.6,100.73,102.1,61.2673068760107,3874516,0.0,1.0
2018-09-17,104.06,105.03,103.09,103.46,62.083404205603,3579430,0.0,1.0
2018-09-14,105.03,106.06,103.85,105.31,63.1935366024749,3381563,0.0,1.0
2018-09-13,107.04,107.49,104.93,104.96,62.983511554418,2654476,0.0,1.0
2018-09-12,106.39,107.42,106.04,106.09,63.6615924238587,3217301,0.0,1.0
2018-09-11,106.11,107.17,104.9,106.54,63.9316246285032,2638632,0.0,1.0
2018-09-10,109.59,110.69,106.66,106.88,64.1356489609013,3232723,0.0,1.0
2018-09-07,110.68,110.72,107.56,108.63,65.1857742011855,2708839,0.0,1.0
2018-09-06,112.0,113.24,111.36,112.24,67.3520325540004,2136908,0.0,1.0
2018-09-05,110.5,111.75,110.04,111.67,67.0099917614506,2652809,0.0,1.0
2018-09-04,111.95,112.25,110.54,111.01,66.613944527972,2010888,1.0,1.0
2018-08-31,113.36,113.77,112.34,112.78,67.0718745099963,1651830,0.0,1.0
2018-08-30,114.51,114.52,112.54,113.65,67.5892759182575,1983573,0.0,1.0
2018-08-29,115.2,115.36,113.93,114.98,68.3802458872085,1305714,0.0,1.0
2018-08-28,116.06,116.54,114.06,114.97,68.3742987445848,1875119,0.0,1.0
2018-08-27,115.29,116.63,114.68,115.95,68.9571187217066,1693799,0.0,1.0
2018-08-24,114.81,115.4,113.75,115.12,68.4635058839402,1091666,0.0,1.0
2018-08-23,114.89,114.89,113.3,114.03,67.8152673379578,1132065,0.0,1.0
2018-08-22,115.74,116.14,114.47,114.77,68.255355892111,1151740,0.0,1.0
2018-08-21,114.21,115.94,114.21,114.94,68.3564573167137,1486013,0.0,1.0
2018-08-20,113.85,114.95,113.44,113.99,67.791478767463,1405012,0.0,1.0
2018-08-17,111.88,113.37,111.61,113.1,67.2621830739544,1768972,0.0,1.0
2018-08-16,111.55,112.66,111.51,111.95,66.5782616722299,1642281,0.0,1.0
2018-08-15,111.69,111.89,108.8,110.76,65.8705517000106,2469622,0.0,1.0
2018-08-14,112.4,113.85,112.17,113.19,67.3157073575677,1319763,0.0,1.0
2018-08-13,113.18,114.34,111.54,111.58,66.3582173951533,1997160,0.0,1.0
2018-08-10,112.55,113.01,111.91,112.57,66.9469845148988,1766508,0.0,1.0
2018-08-09,113.33,114.45,113.22,113.38,67.4287030674178,1119302,0.0,1.0
2018-08-08,113.0,113.43,111.87,113.07,67.2443416460834,1469044,0.0,1.0
2018-08-07,113.73,114.38,112.81,113.4,67.4405973526652,1179383,0.0,1.0
2018-08-06,112.08,113.62,111.5,113.01,67.2086587903412,1713346,0.0,1.0
2018-08-03,110.61,112.79,108.65,112.15,66.6972045247037,2851142,0.0,1.0
2018-08-02,108.75,109.04,107.57,108.47,64.5086560391851,1873997,0.0,1.0
2018-08-01,110.77,111.5,110.03,110.11,65.4839874294706,1511006,0.0,1.0
2018-07-31,109.61,110.97,109.18,110.79,65.8883931278816,1872383,0.0,1.0
2018-07-30,109.51,110.25,109.01,109.11,64.8892731671014,1282520,0.0,1.0
2018-07-27,111.19,111.25,108.98,109.49,65.1152645868017,1101956,0.0,1.0
2018-07-26,109.38,111.2,109.38,110.95,65.9835474098607,1641959,0.0,1.0
2018-07-25,108.25,109.61,107.57,109.42,65.0736345884359,1450941,0.0,1.0
2018-07-24,107.57,109.4,107.57,108.37,64.4491846129482,2452858,0.0,1.0
2018-07-23,108.41,108.51,107.05,107.58,63.9793603456766,1460665,0.0,1.0
2018-07-20,108.14,108.61,107.53,107.93,64.1875103375058,1322297,0.0,1.0
2018-07-19,108.51,109.03,107.86,108.56,64.5621803227984,1378694,0.0,1.0
2018-07-18,107.88,109.24,107.66,108.61,64.5919160359168,1514137,0.0,1.0
2018-07-17,106.29,108.39,106.29,108.11,64.2945589047322,1709737,0.0,1.0
2018-07-16,106.85,107.66,105.82,106.22,63.1705489488545,2232095,0.0,1.0
2018-07-13,106.86,107.88,106.41,107.38,63.8604174932027,1694531,0.0,1.0
2018-07-12,107.5,107.63,105.66,106.72,63.4679060800391,2094649,0.0,1.0
2018-07-11,109.0,109.0,105.41,106.68,63.4441175095443,3300605,0.0,1.0
2018-07-10,110.92,111.84,109.4,110.19,65.5315645704601,1981916,0.0,1.0
2018-07-09,109.27,110.78,108.59,110.53,65.7337674196656,2445266,0.0,1.0
2018-07-06,107.44,108.99,106.71,108.57,64.568127465422,1967648,0.0,1.0
2018-07-05,107.21,108.17,106.95,107.83,64.1280389112688,1430390,0.0,1.0
2018-07-03,108.47,108.91,106.64,106.76,63.4916946505338,878785,0.0,1.0
2018-07-02,108.99,109.23,107.26,107.55,63.9615189178055,2360838,0.0,1.0
2018-06-29,110.0,112.09,109.59,109.85,65.3293617212546,2156622,0.0,1.0
2018-06-28,108.95,109.55,107.64,109.35,65.03200459007,1619164,0.0,1.0
2018-06-27,109.2,111.75,108.48,109.04,64.8476431687356,2279052,0.0,1.0
2018-06-26,108.05,108.81,107.15,108.3,64.4075546145824,1896880,0.0,1.0
2018-06-25,110.75,110.85,106.91,107.62,64.0031489161713,1814492,0.0,1.0
2018-06-22,109.95,111.75,109.36,111.02,66.0251774082265,2717253,0.0,1.0
2018-06-21,110.05,110.09,107.63,108.02,64.241034621119,2809961,0.0,1.0
2018-06-20,111.59,111.59,109.04,110.0,65.41856886061,2978317,0.0,1.0
2018-06-19,112.97,113.41,110.35,111.25,66.1619616885715,2403376,0.0,1.0
2018-06-18,114.14,115.54,114.14,114.71,68.2196730363688,1637099,0.0,1.0
2018-06-15,117.32,117.85,114.19,115.32,68.582448736414,3493565,0.0,1.0
2018-06-14,115.94,115.94,113.89,114.15,67.8866330494421,1490820,0.0,1.0
2018-06-13,117.6,117.64,115.42,115.53,68.7073387315116,2296854,0.0,1.0
2018-06-12,117.6,117.73,116.69,117.67,69.9800272529816,989277,0.0,1.0
2018-06-11,118.48,118.71,116.95,117.53,69.8967672562499,1508377,0.0,1.0
2018-06-08,117.1,118.3,116.51,118.09,70.2298072431767,1837909,1.0,1.0
2018-06-07,118.01,118.85,117.4,118.54,69.9054610009754,2256881,0.0,1.0
2018-06-06,116.51,118.07,115.56,118.04,69.6106007807924,2368054,0.0,1.0
2018-06-05,112.98,115.73,112.98,115.44,68.0773276358411,1850959,0.0,1.0
2018-06-04,113.58,114.35,113.07,113.39,66.8684007330909,1377520,0.0,1.0
2018-06-01,114.42,115.26,112.45,113.12,66.7091762141922,1667298,0.0,1.0
2018-05-31,113.83,113.83,111.89,112.12,66.1194557738262,2126893,0.0,1.0
2018-05-30,112.42,114.14,111.75,113.88,67.1573637488702,1866354,0.0,1.0
2018-05-29,112.68,114.47,110.97,111.45,65.7243430787811,2548003,0.0,1.0
2018-05-25,115.8,116.22,113.05,113.76,67.0865972960263,2545295,0.0,1.0
2018-05-24,115.64,119.39,115.5,117.02,69.0090859316192,2659054,0.0,1.0
2018-05-23,115.2,115.82,113.17,115.66,68.2070661327216,1573412,0.0,1.0
2018-05-22,117.78,118.79,116.05,116.17,68.5078235573082,1715326,0.0,1.0
2018-05-21,117.0,117.71,116.23,117.53,69.3098433562058,1770785,0.0,1.0
2018-05-18,116.11,116.87,115.91,116.22,68.5373095793265,1903891,0.0,1.0
2018-05-17,115.1,116.28,114.93,116.19,68.5196179661155,2311451,0.0,1.0
2018-05-16,113.94,116.38,113.78,115.31,68.0006639785935,3360147,0.0,1.0
2018-05-15,111.65,112.49,111.15,112.17,66.1489417958445,1534176,0.0,1.0
2018-05-14,112.87,113.33,111.57,111.98,66.036894912175,1854391,0.0,1.0
2018-05-11,112.47,113.53,111.97,112.57,66.3848299719909,2234442,0.0,1.0
2018-05-10,109.88,113.51,109.73,112.42,66.296371905936,3471986,0.0,1.0
