,BCPC_Open,BCPC_High,BCPC_Low,BCPC_Close,BCPC_Adj Close,BCPC_Volume,BCPC_Dividend Amount,BCPC_Split Coefficient
2011-05-25,40.3,41.79,40.01,41.5,38.7277648211249,79700,0.0,1.0
2011-05-24,40.84,40.99,39.81,40.33,37.6359218129149,109300,0.0,1.0
2011-05-23,40.61,41.11,40.61,40.67,37.9532095247024,67100,0.0,1.0
2011-05-20,41.5,41.75,41.1264,41.36,38.5971169398006,101000,0.0,1.0
2011-05-19,41.6,42.01,40.82,41.67,38.8864086770187,148700,0.0,1.0
2011-05-18,41.14,41.37,40.45,41.21,38.4571370669532,85500,0.0,1.0
2011-05-17,40.33,41.12,40.03,40.92,38.1865093127815,76000,0.0,1.0
2011-05-16,41.05,41.31,40.48,40.67,37.9532095247024,115600,0.0,1.0
2011-05-13,41.33,41.72,40.74,41.15,38.4011451178142,76800,0.0,1.0
2011-05-12,41.08,41.81,40.89,41.6,38.8210847363566,122600,0.0,1.0
2011-05-11,41.22,41.42,40.63,41.2,38.44780507543,113200,0.0,1.0
2011-05-10,40.3,41.29,40.1,41.29,38.5317929991385,135800,0.0,1.0
2011-05-09,39.46,40.3,39.39,40.09,37.411954016359,96000,0.0,1.0
2011-05-06,39.56,39.849,38.97,39.33,36.7027226605986,82000,0.0,1.0
2011-05-05,37.78,40.19,37.78,38.92,36.320111008149,180700,0.0,1.0
2011-05-04,38.78,38.83,37.59,38.03,35.4895637625875,87700,0.0,1.0
2011-05-03,38.91,39.6,37.84,38.68,36.0961432115931,187000,0.0,1.0
2011-05-02,40.1,40.17,38.81,38.88,36.2827830420563,80000,0.0,1.0
2011-04-29,39.68,40.1,39.53,39.69,37.0386743554325,62000,0.0,1.0
2011-04-28,39.35,39.65,39.2988,39.5,36.8613665164924,52000,0.0,1.0
2011-04-27,39.85,40.08,38.9,39.3,36.6747266860291,153000,0.0,1.0
2011-04-26,39.09,40.29,38.99,39.79,37.1319942706641,181300,0.0,1.0
2011-04-25,39.11,39.44,38.45,38.95,36.3481069827185,82600,0.0,1.0
2011-04-21,39.16,39.4,38.62,39.35,36.721386643645,75000,0.0,1.0
2011-04-20,38.5,38.9,37.617,38.71,36.1241391861626,88300,0.0,1.0
2011-04-19,37.62,37.97,37.0,37.82,35.2935919406011,54700,0.0,1.0
2011-04-18,37.0,37.69,37.0,37.43,34.9296442711977,72700,0.0,1.0
2011-04-15,36.98,37.8,36.5,37.59,35.0789561355683,103100,0.0,1.0
2011-04-14,36.1,37.17,35.95,37.17,34.6870124915955,58400,0.0,1.0
2011-04-13,36.3,36.77,35.941,36.46,34.024441093451,121600,0.0,1.0
2011-04-12,36.69,37.25,35.96,36.02,33.6138334664318,113500,0.0,1.0
2011-04-11,37.39,37.86,36.52,37.03,34.5563646102712,57900,0.0,1.0
2011-04-08,38.97,39.09,37.195,37.45,34.9483082542441,94300,0.0,1.0
2011-04-07,39.09,39.338,38.58,38.6,36.0214872794078,62000,0.0,1.0
2011-04-06,38.8,39.36,38.8,38.85,36.2547870674868,92000,0.0,1.0
2011-04-05,37.74,38.8,37.7,38.63,36.0494832539773,70300,0.0,1.0
2011-04-04,37.68,38.05,37.68,37.97,35.4335718134485,55800,0.0,1.0
2011-04-01,37.61,37.9,37.37,37.45,34.9483082542441,70500,0.0,1.0
2011-03-31,36.67,37.52,36.44,37.52,35.0136321949062,118400,0.0,1.0
2011-03-30,36.34,36.92,36.05,36.88,34.4163847374238,51100,0.0,1.0
2011-03-29,35.92,36.39,35.755,36.12,33.7071533816634,49000,0.0,1.0
2011-03-28,36.42,36.95,35.9,36.06,33.6511614325245,61700,0.0,1.0
2011-03-25,35.21,36.95,35.21,36.07,33.6604934240476,130500,0.0,1.0
2011-03-24,34.93,35.28,34.65,35.09,32.7459582547777,44000,0.0,1.0
2011-03-23,34.13,34.98,33.76,34.63,32.3166866447122,45200,0.0,1.0
2011-03-22,34.21,34.6,33.82,34.26,31.9714029583552,36800,0.0,1.0
2011-03-21,33.61,34.28,33.61,34.1,31.8220910939846,62700,0.0,1.0
2011-03-18,32.95,33.22,32.6,33.21,30.9915438484231,158800,0.0,1.0
2011-03-17,33.05,33.28,32.55,32.66,30.4782843146492,76700,0.0,1.0
2011-03-16,33.16,33.52,32.38,32.91,30.7115841027282,113100,0.0,1.0
2011-03-15,32.58,33.56,32.0,33.3,31.0755317721316,76000,0.0,1.0
2011-03-14,32.89,33.89,32.8,33.75,31.4954713906739,76700,0.0,1.0
2011-03-11,33.36,33.615,32.62,33.38,31.1501877043169,69700,0.0,1.0
2011-03-10,33.91,33.91,33.0,33.38,31.1501877043169,105100,0.0,1.0
2011-03-09,34.77,34.77,34.08,34.41,32.1113828312026,40500,0.0,1.0
2011-03-08,34.31,35.42,33.55,34.74,32.419338551467,74700,0.0,1.0
2011-03-07,35.65,36.12,33.79,34.29,31.9993989329247,96100,0.0,1.0
2011-03-04,36.26,36.5,34.89,35.5,33.1285699072273,97900,0.0,1.0
2011-03-03,35.59,36.2,35.56,36.08,33.6698254155708,86300,0.0,1.0
2011-03-02,34.98,35.66,34.87,35.22,32.8672741445788,214200,0.0,1.0
2011-03-01,36.25,36.25,34.43,35.0,32.6619703310692,133000,0.0,1.0
2011-02-28,35.6,36.83,35.5901,36.0,33.5951694833855,144100,0.0,1.0
2011-02-25,34.46,35.38,34.14,35.33,32.9699260513336,95900,0.0,1.0
2011-02-24,33.52,34.5,33.26,34.4,32.1020508396794,112600,0.0,1.0
2011-02-23,34.54,34.54,33.16,33.52,31.2808355856411,115300,0.0,1.0
2011-02-22,34.99,35.64,34.34,34.62,32.307354653189,86300,0.0,1.0
2011-02-18,35.79,35.95,35.11,35.5,33.1285699072273,94200,0.0,1.0
2011-02-17,35.43,35.8,35.16,35.62,33.2405538055053,97400,0.0,1.0
2011-02-16,34.78,35.42,34.56,35.36,32.9979220259031,51900,0.0,1.0
2011-02-15,34.42,34.95,34.42,34.73,32.4100065599438,107600,0.0,1.0
2011-02-14,34.38,34.55,34.07,34.5,32.1953707549111,40000,0.0,1.0
2011-02-11,33.75,34.38,33.75,34.37,32.07405486511,47000,0.0,1.0
2011-02-10,33.74,34.05,33.5301,33.88,31.616787280475,67400,0.0,1.0
2011-02-09,34.1,34.3,33.43,33.96,31.6914432126603,56500,0.0,1.0
2011-02-08,34.16,34.469,34.0,34.32,32.0273949074942,68900,0.0,1.0
2011-02-07,34.56,34.91,34.07,34.3,32.0087309244478,80400,0.0,1.0
2011-02-04,34.22,34.67,33.82,34.56,32.2513627040501,96600,0.0,1.0
2011-02-03,34.46,34.68,33.69,34.3,32.0087309244478,64000,0.0,1.0
2011-02-02,34.53,35.12,34.43,34.55,32.2420307125269,54200,0.0,1.0
2011-02-01,33.7,34.93,33.66,34.73,32.4100065599438,97400,0.0,1.0
2011-01-31,33.83,34.3,33.29,33.65,31.4021514754423,89700,0.0,1.0
2011-01-28,34.9,35.11,33.61,33.62,31.3741555008728,110800,0.0,1.0
2011-01-27,35.55,36.2,34.8,34.87,32.5406544412681,93500,0.0,1.0
2011-01-26,34.46,35.77,34.22,35.73,33.3432057122601,190900,0.0,1.0
2011-01-25,33.75,34.3,33.43,34.25,31.962070966832,52800,0.0,1.0
2011-01-24,33.99,34.13,33.191,34.02,31.7474351617993,133400,0.0,1.0
2011-01-21,34.39,34.7,33.96,34.05,31.7754311363688,87400,0.0,1.0
2011-01-20,34.35,34.71,33.75,34.14,31.8594190600772,113100,0.0,1.0
2011-01-19,37.49,37.51,34.66,34.73,32.4100065599438,157200,0.0,1.0
2011-01-18,36.13,37.63,35.98,37.38,34.8829843135819,160400,0.0,1.0
2011-01-14,35.72,36.34,35.45,36.34,33.912457195173,89700,0.0,1.0
2011-01-13,35.91,36.01,35.5,35.7,33.3152097376906,62200,0.0,1.0
2011-01-12,35.75,36.15,35.54,35.76,33.3712016868296,86900,0.0,1.0
2011-01-11,36.04,36.15,35.47,35.48,33.109905924181,115900,0.0,1.0
2011-01-10,35.24,36.15,35.0,35.92,33.5205135512002,149300,0.0,1.0
2011-01-07,35.72,36.19,34.82,35.32,32.9605940598104,135200,0.0,1.0
2011-01-06,34.86,36.0,34.75,35.61,33.2312218139821,130800,0.0,1.0
2011-01-05,34.88,35.02,34.51,34.78,32.4566665175596,73900,0.0,1.0
2011-01-04,35.01,35.355,34.31,34.87,32.5406544412681,228300,0.0,1.0
2011-01-03,34.79,35.0,33.8701,34.81,32.4846624921291,131900,0.0,1.0
2010-12-31,33.87,34.29,33.64,33.81,31.5514633398129,87100,0.0,1.0
2010-12-30,33.31,33.98,33.063,33.86,31.5981232974287,84500,0.0,1.0
2010-12-29,33.23,33.4313,33.12,33.28,31.0568677890852,19000,0.0,1.0
2010-12-28,33.57,33.57,32.97,33.08,30.870227958622,51300,0.0,1.0
2010-12-27,33.25,33.55,33.0,33.44,31.2061796534558,36500,0.0,1.0
2010-12-23,33.04,33.53,33.04,33.29,31.0661997806084,65000,0.0,1.0
2010-12-22,33.85,33.89,33.06,33.07,30.8608959670988,75700,0.0,1.0
2010-12-21,33.62,33.98,33.35,33.91,31.6447832550445,52000,0.0,1.0
2010-12-20,33.49,33.86,32.65,33.29,31.0661997806084,100900,0.0,1.0
2010-12-17,32.97,33.45,32.62,33.29,31.0661997806084,389900,0.15,1.0
2010-12-16,33.4,33.4,32.76,33.19,30.8339464927749,105500,0.0,1.0
2010-12-15,33.59,33.82,33.02,33.27,30.9082675448816,197400,0.0,1.0
2010-12-14,33.63,33.83,33.23,33.53,31.1498109642285,215300,0.0,1.0
2010-12-13,33.13,33.68,33.13,33.45,31.0754899121217,142300,0.0,1.0
2010-12-10,32.31,33.02,32.15,33.01,30.6667241255348,76900,0.0,1.0
2010-12-09,32.45,32.67,32.0201,32.17,29.8863530784142,91700,0.0,1.0
2010-12-08,32.71,32.71,32.14,32.14,29.8584826838742,77700,0.0,1.0
2010-12-07,32.93,32.93,32.38,32.515,30.2068626156245,211900,0.0,1.0
2010-12-06,31.64,32.56,31.51,32.21,29.9235136044676,132400,0.0,1.0
2010-12-03,31.18,32.15,31.18,32.04,29.7655813687408,106100,0.0,1.0
2010-12-02,31.58,31.78,31.0,31.42,29.1895932149138,117600,0.0,1.0
2010-12-01,31.45,31.68,31.09,31.52,29.2824945300472,103400,0.0,1.0
2010-11-30,31.38,31.48,30.8,30.96,28.7622471653001,234000,0.0,1.0
2010-11-29,31.39,31.77,30.84,31.58,29.3382353191272,130000,0.0,1.0
2010-11-26,31.79,32.0226,31.11,31.59,29.3475254506405,64000,0.0,1.0
2010-11-24,31.62,32.45,31.59,32.42,30.1186063662477,145200,0.0,1.0
2010-11-23,30.5,31.38,30.01,31.3,29.0781116367537,92000,0.0,1.0
2010-11-22,30.83,31.29,30.43,30.9,28.7065063762201,81700,0.0,1.0
2010-11-19,30.85,31.285,30.31,31.11,28.9015991380002,77900,0.0,1.0
2010-11-18,30.82,31.25,30.67,30.99,28.7901175598401,63500,0.0,1.0
2010-11-17,30.41,30.61,30.05,30.4,28.2419998005531,51300,0.0,1.0
2010-11-16,31.1,31.12,30.101,30.44,28.2791603266065,103300,0.0,1.0
2010-11-15,31.49,32.3,30.98,31.38,29.1524326888604,78300,0.0,1.0
2010-11-12,31.35,31.7,30.8001,31.44,29.2081734779404,73700,0.0,1.0
2010-11-11,31.4,31.95,30.59,31.58,29.3382353191272,129600,0.0,1.0
2010-11-10,30.77,31.63,30.48,31.61,29.3661057136672,147300,0.0,1.0
2010-11-09,30.81,31.16,30.45,30.66,28.4835432198999,78000,0.0,1.0
2010-11-08,30.08,30.78,29.62,30.71,28.5299938774666,72100,0.0,1.0
2010-11-05,30.35,30.35,29.68,30.12,27.9818761181796,60600,0.0,1.0
2010-11-04,29.88,30.23,29.672,30.23,28.0840675648263,140100,0.0,1.0
2010-11-03,29.97,30.0727,29.03,29.44,27.3501471752725,122000,0.0,1.0
2010-11-02,29.61,30.25,29.47,29.87,27.7496228303461,164000,0.0,1.0
2010-11-01,30.62,30.96,28.681,29.16,27.090023492899,205700,0.0,1.0
2010-10-29,30.26,31.59,30.25,30.56,28.3906419047665,213500,0.0,1.0
2010-10-28,31.04,31.21,30.59,31.06,28.8551484804335,86200,0.0,1.0
2010-10-27,31.19,31.37,30.3501,30.72,28.53928400898,93500,0.0,1.0
2010-10-26,31.27,31.9,31.07,31.37,29.1431425573471,82200,0.0,1.0
2010-10-25,31.33,31.77,31.13,31.53,29.2917846615605,64500,0.0,1.0
2010-10-22,31.61,31.64,30.7887,31.02,28.8179879543802,65100,0.0,1.0
2010-10-21,31.24,31.74,31.08,31.6,29.3568155821539,101200,0.0,1.0
2010-10-20,30.72,31.45,30.72,31.0,28.7994076913535,52500,0.0,1.0
2010-10-19,30.94,31.77,30.24,30.49,28.3256109841731,108200,0.0,1.0
2010-10-18,30.87,31.32,30.85,31.28,29.059531373727,89000,0.0,1.0
2010-10-15,30.93,31.23,30.26,30.89,28.6972162447067,163100,0.0,1.0
2010-10-14,30.17,30.57,29.84,30.56,28.3906419047665,160400,0.0,1.0
2010-10-13,30.0,30.4,29.73,30.06,27.9261353290995,152500,0.0,1.0
2010-10-12,29.72,30.09,29.6,29.95,27.8239438824528,175600,0.0,1.0
2010-10-11,29.34,30.38,29.315,29.88,27.7589129618594,169900,0.0,1.0
2010-10-08,30.64,30.64,29.13,29.28,27.201505071059,230900,0.0,1.0
2010-10-07,31.7,31.91,30.57,30.66,28.4835432198999,156800,0.0,1.0
2010-10-06,31.83,31.97,31.42,31.66,29.4125563712339,76500,0.0,1.0
2010-10-05,31.02,31.91,30.655,31.83,29.5704886069607,114800,0.0,1.0
2010-10-04,30.86,31.05,30.46,30.62,28.4463826938466,97900,0.0,1.0
2010-10-01,31.1,31.1,30.65,30.91,28.7157965077334,163100,0.0,1.0
2010-09-30,31.06,31.06,30.47,30.86,28.6693458501667,197600,0.0,1.0
2010-09-29,30.68,31.12,30.38,30.75,28.56715440352,120800,0.0,1.0
2010-09-28,30.82,30.98,30.1501,30.87,28.6786359816801,147400,0.0,1.0
2010-09-27,29.71,30.7,29.69,30.6,28.4278024308199,115600,0.0,1.0
2010-09-24,29.43,29.81,29.1601,29.8,27.6845919097527,108500,0.0,1.0
2010-09-23,28.6,29.07,28.55,28.97,26.9135109941455,87300,0.0,1.0
2010-09-22,28.85,29.41,28.51,28.89,26.8391899420388,84200,0.0,1.0
2010-09-21,29.25,29.39,28.89,29.04,26.9785419147389,74000,0.0,1.0
2010-09-20,28.2,29.25,28.06,29.25,27.173634676519,112900,0.0,1.0
2010-09-17,28.24,28.34,27.43,28.05,26.0588188949182,156300,0.0,1.0
2010-09-16,28.33,28.35,27.62,27.91,25.9287570537315,66900,0.0,1.0
2010-09-15,27.2,28.39,27.07,28.29,26.2817820512384,198700,0.0,1.0
2010-09-14,26.1,27.74,26.1,27.29,25.3527688999044,207000,0.0,1.0
2010-09-13,25.67,26.0,25.52,25.96,24.1171814086302,84300,0.0,1.0
2010-09-10,25.3,25.5,25.132,25.4,23.5969340438832,56600,0.0,1.0
2010-09-09,25.34,25.34,24.91,25.26,23.4668722026964,48100,0.0,1.0
2010-09-08,25.03,25.24,24.96,25.06,23.2810695724296,43900,0.0,1.0
2010-09-07,25.69,25.7099,24.88,24.95,23.1788781257829,44300,0.0,1.0
2010-09-03,25.37,25.76,25.14,25.72,23.8942182523101,71400,0.0,1.0
2010-09-02,25.3,25.3,24.69,25.07,23.290359703943,64300,0.0,1.0
2010-09-01,24.86,25.37,24.63,25.36,23.5597735178298,103100,0.0,1.0
2010-08-31,24.47,24.8,24.25,24.45,22.7143715501159,65600,0.0,1.0
2010-08-30,24.54,24.8,24.46,24.56,22.8165629967626,108100,0.0,1.0
2010-08-27,24.25,24.68,23.87,24.66,22.909464311896,81500,0.0,1.0
2010-08-26,24.33,24.56,23.97,23.99,22.2870255005023,63500,0.0,1.0
2010-08-25,23.95,24.36,23.69,24.28,22.5564393143891,129000,0.0,1.0
2010-08-24,23.85,24.28,23.72,24.01,22.3056057635289,121000,0.0,1.0
2010-08-23,24.7,24.93,24.0,24.13,22.417087341689,79500,0.0,1.0
2010-08-20,24.49,24.76,24.08,24.62,22.8723037858427,89900,0.0,1.0
2010-08-19,25.63,25.78,24.55,24.67,22.9187544434094,100900,0.0,1.0
2010-08-18,25.89,25.99,25.56,25.72,23.8942182523101,50800,0.0,1.0
2010-08-17,25.97,26.0,25.7,25.84,24.0056998304701,105600,0.0,1.0
2010-08-16,25.31,25.82,25.24,25.69,23.86634785777,68700,0.0,1.0
2010-08-13,25.48,25.72,25.17,25.48,23.6712550959899,105700,0.0,1.0
2010-08-12,25.52,26.06,25.39,25.64,23.8198972002033,112300,0.0,1.0
2010-08-11,26.32,26.37,25.59,25.67,23.8477675947434,155500,0.0,1.0
2010-08-10,26.83,27.23,26.58,26.78,24.8789721927241,151500,0.0,1.0
2010-08-09,27.1,27.21,26.81,27.13,25.204126795691,114000,0.0,1.0
2010-08-06,26.94,27.26,26.38,27.0,25.0833550860175,77100,0.0,1.0
2010-08-05,26.91,27.55,26.76,27.25,25.315608373851,65300,0.0,1.0
2010-08-04,27.01,27.2,26.791,27.04,25.1205156120709,84400,0.0,1.0
2010-08-03,26.52,27.47,25.54,26.93,25.0183241654242,205000,0.0,1.0
2010-08-02,26.79,27.28,26.6,26.69,24.795361009104,157100,0.0,1.0
2010-07-30,26.31,26.99,25.66,26.45,24.5723978527839,187600,0.0,1.0
2010-07-29,27.71,27.85,26.36,26.76,24.8603919296974,225900,0.0,1.0
2010-07-28,27.45,27.83,27.2,27.56,25.6036024507646,89900,0.0,1.0
2010-07-27,26.99,27.89,26.99,27.55,25.5943123192512,131200,0.0,1.0
2010-07-26,26.64,26.92,26.32,26.91,24.9997439023975,98300,0.0,1.0
2010-07-23,26.1,26.5,25.82,26.48,24.6002682473239,149600,0.0,1.0
2010-07-22,25.9,26.25,25.77,26.13,24.275113644357,203500,0.0,1.0
2010-07-21,26.16,26.25,25.44,25.47,23.6619649644766,84500,0.0,1.0
2010-07-20,25.03,26.03,24.97,26.0,24.1543419346836,109300,0.0,1.0
2010-07-19,25.14,25.49,24.83,25.39,23.5876439123698,82300,0.0,1.0
2010-07-16,25.65,25.87,25.0,25.02,23.2439090463763,97800,0.0,1.0
2010-07-15,26.01,26.09,25.451,25.9,24.0614406195502,59900,0.0,1.0
2010-07-14,26.14,26.39,25.67,26.01,24.1636320661969,67100,0.0,1.0
2010-07-13,25.71,26.29,25.55,26.27,24.4051754855437,139800,0.0,1.0
2010-07-12,25.61,25.71,25.28,25.45,23.6433847014499,43200,0.0,1.0
2010-07-09,25.46,25.8,25.44,25.75,23.9220886468501,64500,0.0,1.0
2010-07-08,25.2,25.59,24.991,25.55,23.7362860165833,122500,0.0,1.0
2010-07-07,24.47,25.03,24.33,24.98,23.2067485203229,121100,0.0,1.0
2010-07-06,25.13,25.68,24.1,24.31,22.5843097089291,176700,0.0,1.0
2010-07-02,25.01,25.12,24.44,24.66,22.909464311896,88100,0.0,1.0
2010-07-01,24.95,25.0,24.24,24.78,23.0209458900561,78600,0.0,1.0
2010-06-30,25.0,25.79,24.94,25.0,23.2253287833496,102800,0.0,1.0
2010-06-29,24.54,25.2,24.524,24.92,23.1510077312429,138100,0.0,1.0
2010-06-28,24.35,25.27,24.12,25.04,23.2624893094029,79600,0.0,1.0
2010-06-25,24.38,24.99,24.01,24.45,22.7143715501159,132300,0.0,1.0
2010-06-24,24.6,24.87,24.2,24.28,22.5564393143891,55100,0.0,1.0
2010-06-23,24.89,25.07,24.71,24.79,23.0302360215694,61900,0.0,1.0
2010-06-22,25.48,25.6,24.9109,25.0,23.2253287833496,84000,0.0,1.0
2010-06-21,25.83,25.86,25.13,25.35,23.5504833863165,84300,0.0,1.0
2010-06-18,25.25,25.86,25.09,25.4,23.5969340438832,274100,0.0,1.0
2010-06-17,25.37,25.4,25.04,25.27,23.4761623342098,60900,0.0,1.0
2010-06-16,25.03,25.4,25.0,25.14,23.3553906245363,63500,0.0,1.0
2010-06-15,25.3,25.49,24.99,25.23,23.4390018081564,129700,0.0,1.0
2010-06-14,25.27,25.4699,24.87,24.96,23.1881682572962,68500,0.0,1.0
2010-06-11,24.35,25.11,24.35,25.1,23.318230098483,76100,0.0,1.0
2010-06-10,24.31,24.73,24.085,24.71,22.9559149694627,103500,0.0,1.0
2010-06-09,24.04,24.37,23.6,23.84,22.1476735278022,115700,0.0,1.0
2010-06-08,24.3,24.33,23.24,23.74,22.0547722126688,170200,0.0,1.0
2010-06-07,23.93,24.52,23.92,24.15,22.4356676047157,157800,0.0,1.0
2010-06-04,24.06,24.62,23.73,23.93,22.2312847114222,176800,0.0,1.0
2010-06-03,24.55,25.01,24.37,24.69,22.937334706436,134100,0.0,1.0
2010-06-02,24.23,24.79,23.8,24.59,22.8444333913027,124500,0.0,1.0
2010-06-01,24.17,25.24,24.0501,24.16,22.444957736229,161200,0.0,1.0
2010-05-28,24.99,24.99,24.11,24.29,22.5657294459025,118300,0.0,1.0
2010-05-27,24.41,25.16,24.07,25.06,23.2810695724296,131200,0.0,1.0
2010-05-26,24.05,24.4,23.74,23.89,22.1941241853689,217600,0.0,1.0
2010-05-25,23.6,24.01,23.3,23.94,22.2405748429356,165000,0.0,1.0
2010-05-24,24.01,24.43,23.9,24.07,22.361346552609,102600,0.0,1.0
2010-05-21,22.98,24.15,22.24,24.1,22.389216947149,196800,0.0,1.0
2010-05-20,24.1,24.36,23.31,23.38,21.7203274781885,135100,0.0,1.0
2010-05-19,24.88,24.88,24.18,24.56,22.8165629967626,58200,0.0,1.0
2010-05-18,25.3,25.66,24.58,24.78,23.0209458900561,96900,0.0,1.0
2010-05-17,24.5,25.0,23.89,24.98,23.2067485203229,104700,0.0,1.0
2010-05-14,24.64,24.7,23.96,24.42,22.6865011555759,100400,0.0,1.0
2010-05-13,25.27,25.32,24.59,24.9,23.1324274682162,89000,0.0,1.0
2010-05-12,24.59,25.44,24.36,25.42,23.6155143069099,73800,0.0,1.0
2010-05-11,24.24,25.11,23.8401,24.6,22.853723522816,117400,0.0,1.0
2010-05-10,25.12,25.26,24.29,24.58,22.8351432597893,117700,0.0,1.0
2010-05-07,24.0,24.45,23.53,23.84,22.1476735278022,169700,0.0,1.0
2010-05-06,24.11,24.5,23.0,24.03,22.3241860265556,169300,0.0,1.0
2010-05-05,24.82,25.0,22.07,24.33,22.6028899719558,236500,0.0,1.0
2010-05-04,26.65,26.755,24.99,25.02,23.2439090463763,173400,0.0,1.0
2010-05-03,26.14,26.94,26.02,26.8,24.8975524557508,190700,0.0,1.0
2010-04-30,26.51,26.84,25.94,25.94,24.0986011456035,149300,0.0,1.0
2010-04-29,26.12,26.39,25.86,26.39,24.5166570637038,104500,0.0,1.0
2010-04-28,25.62,25.97,25.58,25.89,24.0521504880368,58400,0.0,1.0
2010-04-27,25.95,26.22,25.51,25.54,23.7269958850699,91300,0.0,1.0
2010-04-26,25.96,26.25,25.96,26.03,24.1822123292236,130600,0.0,1.0
2010-04-23,25.94,25.96,25.675,25.91,24.0707307510635,78400,0.0,1.0
2010-04-22,25.54,25.94,25.27,25.93,24.0893110140902,63800,0.0,1.0
2010-04-21,25.83,25.88,25.02,25.88,24.0428603565235,112200,0.0,1.0
2010-04-20,25.61,25.87,25.34,25.75,23.9220886468501,80000,0.0,1.0
2010-04-19,25.83,25.83,25.31,25.52,23.7084156220433,129100,0.0,1.0
2010-04-16,25.87,26.18,25.5,25.88,24.0428603565235,105100,0.0,1.0
2010-04-15,25.53,26.01,25.31,25.96,24.1171814086302,78500,0.0,1.0
2010-04-14,25.08,25.63,24.8,25.59,23.7734465426366,127300,0.0,1.0
2010-04-13,24.94,25.12,24.56,24.96,23.1881682572962,109100,0.0,1.0
2010-04-12,24.83,24.99,24.75,24.96,23.1881682572962,80800,0.0,1.0
2010-04-09,24.87,24.91,24.54,24.9,23.1324274682162,56900,0.0,1.0
2010-04-08,25.35,25.46,24.88,24.92,23.1510077312429,48200,0.0,1.0
2010-04-07,25.45,25.54,25.132,25.37,23.5690636493432,60600,0.0,1.0
2010-04-06,25.06,25.629,25.03,25.46,23.6526748329632,46500,0.0,1.0
2010-04-05,24.97,25.27,24.8336,25.27,23.4761623342098,80100,0.0,1.0
2010-04-01,24.86,25.08,24.26,24.81,23.0488162845961,72800,0.0,1.0
2010-03-31,24.81,25.41,24.62,24.65,22.9001741803827,154200,0.0,1.0
2010-03-30,24.67,25.01,24.455,24.84,23.0766866791361,58400,0.0,1.0
2010-03-29,24.3,24.69,24.21,24.68,22.9280445749227,37300,0.0,1.0
2010-03-26,24.25,24.58,24.07,24.12,22.4077972101757,38200,0.0,1.0
2010-03-25,24.8,25.01,24.2,24.24,22.5192787883358,57300,0.0,1.0
2010-03-24,24.94,25.03,24.62,24.63,22.881593917356,46600,0.0,1.0
2010-03-23,24.86,25.05,24.53,24.97,23.1974583888096,79200,0.0,1.0
2010-03-22,24.09,24.9,24.0,24.78,23.0209458900561,95600,0.0,1.0
2010-03-19,25.07,25.77,24.11,24.21,22.4914083937957,142000,0.0,1.0
2010-03-18,24.81,25.12,24.51,24.91,23.1417175997295,70500,0.0,1.0
2010-03-17,24.67,25.07,24.36,24.68,22.9280445749227,79400,0.0,1.0
2010-03-16,24.3,24.66,24.19,24.5,22.7608222076826,39600,0.0,1.0
2010-03-15,24.22,24.59,23.675,24.18,22.4635379992557,79100,0.0,1.0
2010-03-12,24.2,24.48,23.7,24.2,22.4821182622824,60100,0.0,1.0
2010-03-11,23.7,24.05,23.5615,24.03,22.3241860265556,32500,0.0,1.0
2010-03-10,23.87,24.11,23.72,23.9,22.2034143168822,45900,0.0,1.0
2010-03-09,23.45,23.9912,23.45,23.8,22.1105130017488,52700,0.0,1.0
2010-03-08,23.5,23.75,23.2,23.46,21.7946485302952,54800,0.0,1.0
2010-03-05,23.09,23.49,23.09,23.47,21.8039386618086,82200,0.0,1.0
2010-03-04,22.96,23.08,22.81,23.03,21.3951728752216,59900,0.0,1.0
2010-03-03,22.89,23.2,22.8019,22.98,21.3487222176549,86000,0.0,1.0
2010-03-02,22.51,23.43,22.46,22.8,21.1814998504148,209800,0.0,1.0
2010-03-01,22.1,23.34,22.1,22.96,21.3301419546283,162100,0.0,1.0
2010-02-26,21.74,22.03,21.34,21.91,20.3546781457276,133600,0.0,1.0
2010-02-25,21.43,22.03,20.719,21.79,20.2431965675675,95200,0.0,1.0
2010-02-24,21.95,22.25,21.55,21.82,20.2710669621075,98400,0.0,1.0
2010-02-23,22.32,22.48,21.83,21.95,20.3918386717809,146800,0.0,1.0
2010-02-22,22.13,22.5,21.81,22.44,20.8470551159346,100900,0.0,1.0
2010-02-19,21.82,22.19,21.32,22.0,20.4382893293476,147000,0.0,1.0
2010-02-18,21.05,21.93,21.05,21.8,20.2524866990808,173600,0.0,1.0
2010-02-17,19.98,21.09,19.94,21.06,19.5650169670937,187200,0.0,1.0
2010-02-16,19.62,19.9,19.42,19.9,18.4873617115463,82400,0.0,1.0
2010-02-12,19.02,19.53,19.0,19.51,18.125046582526,85000,0.0,1.0
2010-02-11,18.78,19.3,18.48,19.24,17.8742130316658,92300,0.0,1.0
2010-02-10,18.52,18.85,18.17,18.79,17.4561571135655,81000,0.0,1.0
2010-02-09,18.39,18.68,18.25,18.51,17.196033431192,70800,0.0,1.0
2010-02-08,18.65,18.65,18.27,18.27,16.9730702748719,51100,0.0,1.0
2010-02-05,18.65,18.758,18.2,18.67,17.3446755354055,68200,0.0,1.0
2010-02-04,19.07,19.2,18.55,18.55,17.2331939572454,130400,0.0,1.0
2010-02-03,19.3,19.5,19.11,19.2,17.8370525056125,59600,0.0,1.0
