,KALU_Open,KALU_High,KALU_Low,KALU_Close,KALU_Adj Close,KALU_Volume,KALU_Dividend Amount,KALU_Split Coefficient
2015-03-18,76.29,77.28,75.76,76.74,58.0970462425778,422190,0.0,1.0
2015-03-17,76.34,77.3,75.77,76.95,58.2560295591134,323527,0.0,1.0
2015-03-16,76.0,76.98,75.565,76.34,57.7942208777481,376645,0.0,1.0
2015-03-13,75.92,76.46,75.1,76.03,57.5595312200051,462007,0.0,1.0
2015-03-12,76.57,77.01,75.5375,76.22,57.7033732682992,354279,0.0,1.0
2015-03-11,75.6,76.41,75.01,76.25,57.7260851706614,485143,0.0,1.0
2015-03-10,74.75,75.78,74.02,75.37,57.0598693680361,449380,0.0,1.0
2015-03-09,75.41,76.07,74.96,75.4,57.0825812703983,374351,0.0,1.0
2015-03-06,74.97,75.74,74.23,75.09,56.8478916126553,251780,0.0,1.0
2015-03-05,75.39,75.83,73.95,75.41,57.0901519045191,256785,0.0,1.0
2015-03-04,75.75,75.86,74.31,75.18,56.916027319742,296164,0.0,1.0
2015-03-03,75.77,76.92,75.34,75.99,57.5292486835221,309138,0.0,1.0
2015-03-02,75.7,76.49,74.7701,76.02,57.5519605858844,257915,0.0,1.0
2015-02-27,75.78,76.3,75.17,75.55,57.1961407822095,313876,0.0,1.0
2015-02-26,75.8,76.7,75.19,75.66,57.2794177575376,290621,0.0,1.0
2015-02-25,76.93,78.01,74.91,75.86,57.4308304399525,541790,0.0,1.0
2015-02-24,76.16,78.39,75.68,77.34,58.5512842898224,452764,0.0,1.0
2015-02-23,75.48,76.49,75.02,75.85,57.4232598058317,532357,0.0,1.0
2015-02-20,73.89,75.65,73.65,75.34,57.0371574656739,665625,0.0,1.0
2015-02-19,71.21,73.72,70.93,72.91,55.1974933743335,461672,0.0,1.0
2015-02-18,71.77,72.29,69.6,71.46,54.0997514268258,338794,0.0,1.0
2015-02-17,72.01,72.69,71.0,71.73,54.3041585480858,277137,0.0,1.0
2015-02-13,72.04,72.76,71.78,71.99,54.5009950352251,254631,0.0,1.0
2015-02-12,71.7,72.4,71.19,71.85,54.3950061575347,282023,0.0,1.0
2015-02-11,71.35,71.84,70.09,71.15,53.8650617690828,249660,0.0,1.0
2015-02-10,72.16,73.3,71.28,71.64,54.2360228409992,259473,0.0,1.0
2015-02-09,72.47,72.975,71.54,72.06,54.5539894740703,245761,0.0,1.0
2015-02-06,72.14,72.725,71.7,72.4,54.8113910341756,260270,0.0,1.0
2015-02-05,72.16,72.89,71.77,72.33,54.7583965953304,326239,0.0,1.0
2015-02-04,71.43,72.66,71.115,71.81,54.3647236210518,257149,0.0,1.0
2015-02-03,70.62,72.085,70.425,71.43,54.0770395244636,409006,0.0,1.0
2015-02-02,69.64,70.55,69.44,70.15,53.1079983570085,311721,0.0,1.0
2015-01-30,69.39,70.13,69.075,69.31,52.4720650908662,347596,0.0,1.0
2015-01-29,69.17,70.31,68.5,69.72,52.7824610898166,284900,0.0,1.0
2015-01-28,70.26,70.97,68.69,69.05,52.2752286037269,292513,0.0,1.0
2015-01-27,68.8,70.9,68.52,69.95,52.9565856745937,279850,0.0,1.0
2015-01-26,69.58,70.33,68.42,69.24,52.419070652021,331787,0.0,1.0
2015-01-23,70.26,70.72,69.27,69.77,52.8203142604203,226086,0.0,1.0
2015-01-22,70.4,71.48,69.71,70.26,53.1912753323367,302885,0.0,1.0
2015-01-21,70.11,70.69,69.57,69.96,52.9641563087144,269504,0.4,1.0
2015-01-20,70.58,71.42,70.09,70.46,53.0394322557137,244287,0.0,1.0
2015-01-16,69.94,71.58,69.65,70.36,52.9641563087144,246868,0.0,1.0
2015-01-15,70.86,71.96,69.82,70.14,52.7985492253159,224251,0.0,1.0
2015-01-14,70.33,70.74,69.41,70.58,53.1297633921129,207705,0.0,1.0
2015-01-13,71.37,72.57,70.06,70.89,53.3631188278108,284511,0.0,1.0
2015-01-12,70.89,71.71,69.39,70.88,53.3555912331108,124568,0.0,1.0
2015-01-09,70.71,71.115,70.02,70.76,53.2652600967117,132871,0.0,1.0
2015-01-08,71.07,71.36,70.37,70.96,53.4158119907103,347822,0.0,1.0
2015-01-07,71.0,71.11,70.07,70.5,53.0695426345134,172912,0.0,1.0
2015-01-06,71.46,71.46,70.25,70.68,53.2050393391122,172349,0.0,1.0
2015-01-05,71.17,71.46,70.49,71.2,53.5964742635086,125639,0.0,1.0
2015-01-02,71.28,72.24,70.818,71.69,53.9653264038052,157101,0.0,1.0
2014-12-31,72.28,72.48,71.24,71.43,53.769608941607,123474,0.0,1.0
2014-12-30,71.92,72.8,71.75,71.91,54.1309334872037,96548,0.0,1.0
2014-12-29,71.56,72.74,71.54,72.0,54.1986818395031,183570,0.0,1.0
2014-12-26,71.37,72.51,71.36,71.83,54.0707127296043,126689,0.0,1.0
2014-12-24,70.92,72.1,70.92,71.22,53.6115294529085,84930,0.0,1.0
2014-12-23,71.24,71.98,70.16,71.0,53.44592236951,146200,0.0,1.0
2014-12-22,71.7,71.92,70.7,70.83,53.3179532596112,170065,0.0,1.0
2014-12-19,71.26,72.01,71.05,71.75,54.0104919720048,367212,0.0,1.0
2014-12-18,71.37,72.26,70.6,71.68,53.9577988091053,202426,0.0,1.0
2014-12-17,70.55,71.82,69.36,70.65,53.1824565550124,228332,0.0,1.0
2014-12-16,70.15,71.32,69.8,70.17,52.8211320094157,226378,0.0,1.0
2014-12-15,71.35,71.5,70.02,70.51,53.0770702292134,216479,0.0,1.0
2014-12-12,71.81,71.81,70.1,71.11,53.5287259112092,198575,0.0,1.0
2014-12-11,73.13,74.09,72.28,72.68,54.7105582790984,203012,0.0,1.0
2014-12-10,73.8,74.6,72.7504,72.95,54.9138033359965,155910,0.0,1.0
2014-12-09,72.61,75.3,72.61,74.16,55.8246422946882,168625,0.0,1.0
2014-12-08,73.21,73.99,72.83,73.08,55.0116620670956,137508,0.0,1.0
2014-12-05,73.01,74.54,73.01,73.6,55.403096991492,142443,0.0,1.0
2014-12-04,73.4,73.95,73.06,73.16,55.0718828246951,231309,0.0,1.0
2014-12-03,72.89,74.14,72.37,73.6,55.403096991492,193192,0.0,1.0
2014-12-02,73.22,73.95,72.48,73.17,55.079410419395,292088,0.0,1.0
2014-12-01,72.67,73.98,72.59,73.16,55.0718828246951,172512,0.0,1.0
2014-11-28,74.07,74.48,72.5,72.78,54.7858342260977,110347,0.0,1.0
2014-11-26,73.91,75.11,73.56,74.24,55.8848630522876,140593,0.0,1.0
2014-11-25,73.25,74.53,73.25,73.65,55.4407349649917,164137,0.0,1.0
2014-11-24,72.86,73.99,72.56,73.15,55.0643552299952,93837,0.0,1.0
2014-11-21,73.8,74.5212,72.62,72.99,54.9439137147963,166494,0.0,1.0
2014-11-20,71.3,73.43,70.32,73.01,54.9589689041961,251728,0.0,1.0
2014-11-19,72.58,72.58,70.8625,71.7,53.9728539985052,175160,0.0,1.0
2014-11-18,72.83,73.64,72.7,72.78,54.7858342260977,160105,0.0,1.0
2014-11-17,72.71,72.95,72.29,72.65,54.6879754949986,162918,0.0,1.0
2014-11-14,71.82,73.54,71.1,72.65,54.6879754949986,514859,0.0,1.0
2014-11-13,72.38,72.8525,71.745,71.96,54.1685714607034,159770,0.0,1.0
2014-11-12,71.5,72.74,71.5,72.61,54.6578651161989,183840,0.0,1.0
2014-11-11,71.53,72.23,71.25,71.64,53.9276884303056,171895,0.0,1.0
2014-11-10,72.33,72.6217,71.16,71.77,54.0255471614047,281184,0.0,1.0
2014-11-07,71.02,72.45,71.02,72.35,54.4621476540007,228615,0.0,1.0
2014-11-06,70.1,71.33,69.87,70.77,53.2727876914116,241199,0.0,1.0
2014-11-05,70.24,71.0,69.53,70.02,52.7082180889168,199545,0.0,1.0
2014-11-04,70.23,70.49,69.14,69.83,52.5651937896181,215469,0.0,1.0
2014-11-03,69.52,70.44,68.86,70.15,52.8060768200159,275980,0.0,1.0
2014-10-31,69.86,69.86,68.85,69.55,52.35442113802,310643,0.0,1.0
2014-10-30,69.26,69.43,68.26,69.12,52.030734565923,217455,0.0,1.0
2014-10-29,69.13,69.86,68.63,69.31,52.1737588652217,249817,0.0,1.0
2014-10-28,69.28,70.01,68.69,69.21,52.0984829182223,261274,0.0,1.0
2014-10-27,69.85,69.85,68.28,68.92,51.8801826719244,314021,0.0,1.0
2014-10-24,70.75,71.39,69.75,69.97,52.6705801154171,280685,0.0,1.0
2014-10-23,70.66,71.349,70.1,70.44,53.0243770663139,422822,0.0,1.0
2014-10-22,71.0,71.5,69.97,70.31,52.9265183352148,457222,0.35,1.0
2014-10-21,71.55,72.28,69.0,71.28,53.3909174488269,722453,0.0,1.0
2014-10-20,74.87,75.58,74.08,75.14,56.2821764464766,405262,0.0,1.0
2014-10-17,74.87,75.71,73.79,74.88,56.0874284310909,361378,0.0,1.0
2014-10-16,72.69,74.81,72.57,73.82,55.2934557529798,196197,0.0,1.0
2014-10-15,72.45,74.24,71.69,73.54,55.083727121026,198392,0.0,1.0
2014-10-14,72.89,73.95,72.3,73.14,54.7841147896633,300898,0.0,1.0
2014-10-13,72.94,73.88,72.005,72.26,54.1249676606654,209387,0.0,1.0
2014-10-10,72.65,73.34,71.92,72.67,54.4320703003122,256382,0.0,1.0
2014-10-09,74.97,75.21,72.66,73.33,54.9264306470605,197444,0.0,1.0
2014-10-08,73.95,75.07,73.24,74.97,56.1548412056475,135730,0.0,1.0
2014-10-07,74.32,74.944,73.9101,74.16,55.5481262346381,167363,0.0,1.0
2014-10-06,74.57,75.76,74.2501,74.85,56.0649575062387,139869,0.0,1.0
2014-10-03,75.89,75.89,74.29,74.46,55.7728354831601,113940,0.0,1.0
2014-10-02,75.51,75.955,74.31,75.21,56.3346086044651,219761,0.0,1.0
2014-10-01,76.31,76.53,74.67,75.7,56.7016337103843,283541,0.0,1.0
2014-09-30,76.73,76.87,76.13,76.22,57.0911297411558,214017,0.0,1.0
2014-09-29,75.84,76.87,75.2538,76.61,57.3832517642344,228913,0.0,1.0
2014-09-26,76.88,76.95,76.11,76.51,57.3083486813937,96228,0.0,1.0
2014-09-25,77.25,77.25,75.94,76.96,57.6454125541767,207374,0.0,1.0
2014-09-24,77.75,77.81,76.79,77.32,57.9150636524031,226213,0.0,1.0
2014-09-23,77.85,79.06,77.75,77.8,58.2745984500383,171300,0.0,1.0
2014-09-22,78.42,79.1,77.34,78.01,58.4318949240037,133600,0.0,1.0
2014-09-19,79.94,80.99,78.17,78.89,59.0910420530016,327500,0.0,1.0
2014-09-18,80.83,81.0,79.73,80.05,59.9599178139533,158000,0.0,1.0
2014-09-17,80.06,80.9174,79.87,80.54,60.3269429198726,211700,0.0,1.0
2014-09-16,79.64,80.195,78.99,79.92,59.8625438062605,258800,0.0,1.0
2014-09-15,80.46,80.46,79.34,79.59,59.6153636328863,267000,0.0,1.0
2014-09-12,79.95,80.88,79.95,80.38,60.2070979873275,180300,0.0,1.0
2014-09-11,79.03,80.4,78.65,80.28,60.1321949044869,203200,0.0,1.0
2014-09-10,80.18,80.18,78.97,79.19,59.3157513015236,98100,0.0,1.0
2014-09-09,79.54,80.0,78.94,79.92,59.8625438062605,112300,0.0,1.0
2014-09-08,80.53,80.76,79.27,79.8,59.7726601068517,101300,0.0,1.0
2014-09-05,78.76,80.75,78.65,80.32,60.1621561376231,115000,0.0,1.0
2014-09-04,80.2,81.43,78.91,79.06,59.2183772938307,255900,0.0,1.0
2014-09-03,80.51,81.4052,79.37,79.97,59.8999953476808,255900,0.0,1.0
2014-09-02,80.85,81.62,80.38,80.48,60.2820010701682,246300,0.0,1.0
2014-08-29,79.95,80.88,79.5101,80.55,60.3344332281567,141200,0.0,1.0
2014-08-28,80.67,81.35,79.99,80.12,60.0123499719418,137300,0.0,1.0
2014-08-27,79.98,81.49,79.97,81.05,60.70894864236,115100,0.0,1.0
2014-08-26,80.2,81.45,80.01,80.67,60.4243169275655,195300,0.0,1.0
2014-08-25,80.59,80.59,79.6,79.95,59.8850147311127,166800,0.0,1.0
2014-08-22,79.72,80.78,79.17,80.26,60.1172142879187,141700,0.0,1.0
2014-08-21,79.17,79.86,77.87,79.76,59.7426988737154,164400,0.0,1.0
2014-08-20,79.36,79.76,78.54,79.37,59.4505768506368,135200,0.0,1.0
2014-08-19,80.0,80.0,79.06,79.54,59.5779120914659,167200,0.0,1.0
2014-08-18,80.28,80.425,79.8,80.01,59.9299565808171,160500,0.0,1.0
2014-08-15,80.1,80.365,78.96,79.63,59.6453248660225,208400,0.0,1.0
2014-08-14,79.39,79.85,78.96,79.43,59.4955187003412,112600,0.0,1.0
2014-08-13,80.07,80.33,79.28,79.59,59.6153636328863,170900,0.0,1.0
2014-08-12,78.53,80.18,78.26,80.05,59.9599178139533,246900,0.0,1.0
2014-08-11,78.69,79.93,78.165,78.53,58.8213909547752,239700,0.0,1.0
2014-08-08,77.36,78.94,77.326,78.32,58.6640944808098,220800,0.0,1.0
2014-08-07,77.61,77.728,76.78,77.45,58.012437660096,130600,0.0,1.0
2014-08-06,77.51,78.39,76.26,77.53,58.0723601263685,97700,0.0,1.0
2014-08-05,77.74,78.43,77.23,77.76,58.2446372169021,172900,0.0,1.0
2014-08-04,77.17,78.24,76.33,78.0,58.4244046157197,261600,0.0,1.0
2014-08-01,77.27,77.71,76.6201,77.3,57.900083035835,208500,0.0,1.0
2014-07-31,76.57,77.57,76.25,77.22,57.8401605695625,263000,0.0,1.0
2014-07-30,77.21,77.78,76.22,77.3,57.900083035835,248500,0.0,1.0
2014-07-29,76.26,77.74,75.34,76.81,57.5330579299157,301100,0.0,1.0
2014-07-28,76.27,76.8,75.06,75.89,56.8439495677816,212100,0.0,1.0
2014-07-25,75.03,76.21,74.31,75.96,56.8963817257701,628400,0.0,1.0
2014-07-24,75.72,76.14,73.52,75.14,56.2821764464766,421200,0.0,1.0
2014-07-23,73.31,74.4399,72.25,72.58,54.3646575257556,208900,0.35,1.0
2014-07-22,73.39,74.83,73.39,73.69,54.9311889904419,147100,0.0,1.0
2014-07-21,72.46,73.49,72.45,73.4,54.7150125104958,120700,0.0,1.0
2014-07-18,71.75,72.92,71.44,72.57,54.0963005161673,117900,0.0,1.0
2014-07-17,71.96,72.542,71.72,71.99,53.6639475562751,115200,0.0,1.0
2014-07-16,72.91,73.57,72.0,72.4,53.9695763727506,101900,0.0,1.0
2014-07-15,72.22,73.06,72.03,72.46,54.0143025410153,106700,0.0,1.0
2014-07-14,72.76,72.864,71.99,72.51,54.0515743479026,87000,0.0,1.0
2014-07-11,71.72,72.33,71.6,72.16,53.7906716996918,155100,0.0,1.0
2014-07-10,71.91,74.63,71.63,72.05,53.7086737245398,154100,0.0,1.0
2014-07-09,74.68,74.73,72.64,73.02,54.4317467781526,248700,0.0,1.0
2014-07-08,72.8,74.72,72.6,74.33,55.4082681185988,220300,0.0,1.0
2014-07-07,72.95,73.1,72.34,72.62,54.1335723230546,111800,0.0,1.0
2014-07-03,72.97,73.58,72.73,73.16,54.536107837437,71000,0.0,1.0
2014-07-02,72.66,73.4065,72.39,72.7,54.1932072140742,123100,0.0,1.0
2014-07-01,73.15,73.81,72.92,73.04,54.4466555009075,124600,0.0,1.0
2014-06-30,72.58,72.99,71.86,72.87,54.3199313574909,144300,0.0,1.0
2014-06-27,71.56,73.11,71.56,72.95,54.3795662485105,387200,0.0,1.0
2014-06-26,72.04,72.708,71.52,72.04,53.7012193631624,91000,0.0,1.0
2014-06-25,71.18,72.23,71.08,72.01,53.67885627903,137400,0.0,1.0
2014-06-24,71.21,71.8968,71.05,71.44,53.2539576805153,765800,0.0,1.0
2014-06-23,71.99,72.38,71.2,71.43,53.2465033191378,93400,0.0,1.0
2014-06-20,72.56,72.94,71.49,71.96,53.6415844721427,266000,0.0,1.0
2014-06-19,71.72,72.34,71.32,72.13,53.7683086155594,127500,0.0,1.0
2014-06-18,71.14,71.64,70.63,71.39,53.216685873628,70500,0.0,1.0
2014-06-17,70.15,71.19,70.15,70.93,52.8737852502652,72400,0.0,1.0
2014-06-16,70.88,71.085,70.086,70.44,52.5085215427701,75100,0.0,1.0
2014-06-13,70.39,71.26,70.37,70.99,52.9185114185299,63700,0.0,1.0
2014-06-12,71.33,71.41,70.25,70.64,52.6576087703191,83700,0.0,1.0
2014-06-11,71.71,71.71,70.82,71.42,53.2390489577604,82300,0.0,1.0
2014-06-10,71.51,71.97,71.0,71.63,53.3955905466868,72900,0.0,1.0
2014-06-09,71.53,71.99,71.085,71.46,53.2688664032702,72900,0.0,1.0
2014-06-06,71.74,72.13,70.746,71.63,53.3955905466868,101400,0.0,1.0
2014-06-05,69.93,71.85,69.536,71.32,53.1645053439858,170600,0.0,1.0
2014-06-04,68.69,69.83,68.52,69.45,51.7705397664024,208100,0.0,1.0
2014-06-03,68.7,69.35,68.5101,68.81,51.2934606382454,143100,0.0,1.0
2014-06-02,68.75,69.172,68.0,68.73,51.2338257472258,183700,0.0,1.0
2014-05-30,69.34,69.37,68.01,68.47,51.0400123514121,208500,0.0,1.0
2014-05-29,68.81,69.44,68.35,69.11,51.517091479569,92800,0.0,1.0
2014-05-28,68.82,68.87,68.46,68.61,51.1443734106964,92700,0.0,1.0
2014-05-27,69.37,69.53,68.76,69.06,51.4798196726817,74100,0.0,1.0
2014-05-23,68.14,69.32,67.704,68.89,51.3530955292651,84000,0.0,1.0
2014-05-22,68.32,68.68,67.95,68.03,50.7120204508042,83300,0.0,1.0
2014-05-21,67.94,69.07,67.91,68.05,50.7269291735591,456200,0.0,1.0
2014-05-20,68.55,69.09,67.6,67.79,50.5331157777454,203600,0.0,1.0
2014-05-19,67.89,69.13,67.89,68.76,51.2561888313582,136100,0.0,1.0
2014-05-16,67.52,68.03,67.34,67.89,50.6076593915199,87500,0.0,1.0
2014-05-15,67.77,67.93,66.43,67.75,50.5032983322356,219100,0.0,1.0
2014-05-14,68.65,68.65,67.85,68.18,50.823835871466,146500,0.0,1.0
2014-05-13,69.9,70.508,68.462,68.54,51.0921928810543,127900,0.0,1.0
2014-05-12,69.15,70.48,68.47,69.74,51.9867162463485,121500,0.0,1.0
2014-05-09,68.29,68.8,67.7601,68.67,51.1890995789611,88300,0.0,1.0
2014-05-08,69.48,69.96,68.0,68.47,51.0400123514121,115800,0.0,1.0
2014-05-07,69.49,71.494,68.78,69.39,51.7258135981376,124100,0.0,1.0
2014-05-06,69.43,70.008,68.89,69.44,51.7630854050249,212800,0.0,1.0
2014-05-05,70.22,70.59,69.245,69.68,51.9419900780838,112500,0.0,1.0
2014-05-02,70.17,71.32,69.96,70.37,52.4563410131279,122900,0.0,1.0
2014-05-01,70.24,70.8,69.61,70.32,52.4190692062407,170000,0.0,1.0
2014-04-30,70.38,70.85,69.32,70.4,52.4787040972603,169700,0.0,1.0
2014-04-29,70.53,71.45,70.32,70.62,52.6427000475642,211100,0.0,1.0
2014-04-28,70.9,71.466,69.91,70.25,52.3668886765985,132900,0.0,1.0
2014-04-25,70.86,71.22,70.37,70.78,52.7619698296034,144500,0.0,1.0
2014-04-24,71.61,72.31,70.52,70.84,52.8066959978682,251900,0.0,1.0
2014-04-23,72.51,73.33,72.18,72.55,54.0813917934124,204900,0.35,1.0
2014-04-22,73.91,74.24,72.13,73.07,54.2075075218744,265000,0.0,1.0
2014-04-21,73.38,74.27,73.18,73.71,54.6822961466725,235800,0.0,1.0
2014-04-17,73.26,73.75,72.84,73.33,54.4003904006986,146900,0.0,1.0
2014-04-16,73.35,73.78,72.79,73.09,54.2223446663994,233700,0.0,1.0
2014-04-15,72.76,73.35,71.53,73.01,54.1629960882996,196200,0.0,1.0
2014-04-14,71.92,73.26,71.492,72.6,53.8588346255383,149900,0.0,1.0
2014-04-11,71.04,71.7779,69.96,71.36,52.9389316649919,148000,0.0,1.0
2014-04-10,72.51,73.18,71.03,71.81,53.2727674168031,165600,0.0,1.0
2014-04-09,71.68,72.76,71.13,72.3,53.6362774576641,133900,0.0,1.0
2014-04-08,71.19,71.51,70.78,71.25,52.8573273701047,187900,0.0,1.0
2014-04-07,72.21,72.94,70.9,71.048,52.7074722104028,165000,0.0,1.0
2014-04-04,73.24,74.09,72.39,72.52,53.7994860474385,119200,0.0,1.0
2014-04-03,73.35,73.98,72.57,72.73,53.9552760649504,199400,0.0,1.0
2014-04-02,72.21,74.06,71.78,73.33,54.4003904006986,192800,0.0,1.0
2014-04-01,71.79,72.454,71.53,71.93,53.3617902839527,136800,0.0,1.0
2014-03-31,71.39,72.12,70.871,71.42,52.9834430985667,180800,0.0,1.0
2014-03-28,71.39,72.0,71.02,71.25,52.8573273701047,166400,0.0,1.0
2014-03-27,71.6,72.44,71.02,71.37,52.9463502372544,149300,0.0,1.0
2014-03-26,72.96,72.96,71.41,71.5,53.0427916766665,218300,0.0,1.0
2014-03-25,72.01,72.96,71.65,72.65,53.8959274868506,123700,0.0,1.0
2014-03-24,72.28,73.01,71.15,71.88,53.3246974226404,122300,0.0,1.0
2014-03-21,72.01,73.33,72.01,72.38,53.6956260357639,293900,0.0,1.0
2014-03-20,72.35,72.39,71.35,71.81,53.2727674168031,162600,0.0,1.0
2014-03-19,72.75,72.75,71.33,72.63,53.8810903423257,151500,0.0,1.0
2014-03-18,71.76,72.78,71.25,72.71,53.9404389204254,269200,0.0,1.0
2014-03-17,71.73,72.29,71.18,71.52,53.0576288211914,187400,0.0,1.0
2014-03-14,71.2,71.95,70.35,71.29,52.8870016591546,246700,0.0,1.0
2014-03-13,71.13,71.62,70.27,71.51,53.050210248929,137300,0.0,1.0
2014-03-12,71.4,72.35,70.87,70.9,52.5976773409182,137200,0.0,1.0
2014-03-11,71.68,72.45,71.04,71.89,53.3321159949028,156700,0.0,1.0
2014-03-10,71.97,72.4,71.4,71.8,53.2653488445406,127000,0.0,1.0
2014-03-07,72.63,72.63,71.25,72.3,53.6362774576641,157400,0.0,1.0
2014-03-06,72.17,72.7699,71.7,72.3,53.6362774576641,336600,0.0,1.0
2014-03-05,71.41,71.954,70.61,71.88,53.3246974226404,113200,0.0,1.0
2014-03-04,71.29,72.21,71.0,71.3,52.8944202314171,479000,0.0,1.0
2014-03-03,70.2,70.67,69.7975,70.57,52.3528644562567,118900,0.0,1.0
2014-02-28,70.12,70.64,69.55,70.55,52.3380273117318,167700,0.0,1.0
2014-02-27,69.04,70.24,68.92,70.13,52.026447276708,487400,0.0,1.0
2014-02-26,68.65,69.8,68.05,69.03,51.2104043278362,234600,0.0,1.0
2014-02-25,69.66,70.128,68.2,68.52,50.8320571424502,217800,0.0,1.0
2014-02-24,69.61,70.83,69.38,69.49,51.5516586519098,322700,0.0,1.0
2014-02-21,68.69,68.97,67.97,68.81,51.0471957380618,151800,0.0,1.0
2014-02-20,68.33,68.806,67.74,68.34,50.6985228417257,154100,0.0,1.0
2014-02-19,68.64,69.41,67.7575,68.33,50.6911042694632,220600,0.0,1.0
2014-02-18,70.05,70.05,67.43,68.94,51.1436371774739,268600,0.0,1.0
2014-02-14,67.69,69.11,67.69,68.79,51.0323585935369,205800,0.0,1.0
2014-02-13,67.19,67.92,67.19,67.48,50.0605256271532,709100,0.0,1.0
2014-02-12,68.84,69.1,67.48,67.57,50.1272927775154,427900,0.0,1.0
2014-02-11,68.72,69.3,68.72,68.79,51.0323585935369,131000,0.0,1.0
2014-02-10,68.4,68.97,67.9,68.53,50.8394757147126,119400,0.0,1.0
2014-02-07,67.19,69.35,67.11,68.54,50.8468942869751,319200,0.0,1.0
2014-02-06,67.82,68.3,66.78,66.88,49.615411291405,141500,0.0,1.0
2014-02-05,67.27,67.95,66.83,67.62,50.1643856388278,293800,0.0,1.0
2014-02-04,68.69,68.75,67.25,67.69,50.2163156446651,216000,0.0,1.0
2014-02-03,69.75,70.37,67.5,68.49,50.8098014256628,243500,0.0,1.0
2014-01-31,68.83,70.77,68.83,69.81,51.7890529643089,244300,0.0,1.0
2014-01-30,69.64,69.77,68.74,69.6,51.633262946797,245900,0.0,1.0
2014-01-29,68.6,70.07,68.6,69.23,51.3587757730856,205900,0.0,1.0
2014-01-28,68.57,69.33,68.25,69.14,51.2920086227234,121600,0.0,1.0
2014-01-27,68.99,69.27,67.94,68.3,50.6688485526758,122400,0.0,1.0
2014-01-24,69.78,70.95,68.318,69.0,51.1881486110488,217900,0.0,1.0
2014-01-23,70.13,70.54,69.39,70.15,52.0412844212329,333400,0.0,1.0
2014-01-22,69.32,70.46,68.96,70.08,51.9893544153956,261500,0.35,1.0
2014-01-21,70.14,70.6899,68.83,69.42,51.243802122913,379000,0.0,1.0
2014-01-17,69.96,70.64,69.36,69.56,51.3471460050393,204200,0.0,1.0
2014-01-16,69.52,70.41,69.49,69.85,51.5612154751581,252400,0.0,1.0
2014-01-15,69.6,69.82,69.11,69.52,51.3176191815747,338500,0.0,1.0
2014-01-14,69.1,69.64,68.13,68.22,50.3579974189733,156500,0.0,1.0
2014-01-13,68.48,69.51,68.16,68.79,50.7787546533447,223100,0.0,1.0
2014-01-10,69.58,69.61,68.051,68.28,50.4022876541703,484800,0.0,1.0
2014-01-09,70.51,70.82,69.21,69.94,51.6276508279536,236400,0.0,1.0
2014-01-08,70.51,70.51,69.46,70.11,51.7531398276784,245800,0.0,1.0
2014-01-07,70.88,71.2,69.84,70.42,51.9819727095295,356500,0.0,1.0
2014-01-06,71.4,71.4,69.6,70.74,52.2181872972467,232000,0.0,1.0
2014-01-03,71.61,72.04,70.73,71.35,52.6684713550827,197400,0.0,1.0
2014-01-02,70.17,71.82,69.65,71.69,52.9194493545323,638700,0.0,1.0
2013-12-31,70.06,70.69,69.714,70.24,51.8491020039385,129100,0.0,1.0
2013-12-30,70.46,70.99,69.53,69.78,51.5095435340949,200800,0.0,1.0
2013-12-27,69.57,70.445,69.57,70.33,51.915537356734,254700,0.0,1.0
2013-12-26,70.55,70.62,69.52,69.64,51.4061996519686,126200,0.0,1.0
2013-12-24,69.44,70.623,69.44,70.34,51.9229190626002,92600,0.0,1.0
2013-12-23,68.73,69.975,68.73,69.41,51.2364204170469,256700,0.0,1.0
2013-12-20,68.69,68.97,67.62,68.64,50.6680290653522,555700,0.0,1.0
2013-12-19,68.91,69.64,68.26,68.44,50.5203949480289,144200,0.0,1.0
2013-12-18,68.21,69.44,67.85,68.88,50.8451900061402,206500,0.0,1.0
2013-12-17,67.83,68.3,67.35,68.14,50.298943772044,170500,0.0,1.0
2013-12-16,67.87,68.41,67.52,67.92,50.1365462429884,187000,0.0,1.0
2013-12-13,67.39,67.73,66.9,67.53,49.848659714208,163700,0.0,1.0
2013-12-12,67.37,68.27,67.071,67.75,50.0110572432636,148500,0.0,1.0
2013-12-11,68.3,68.3,67.04,67.37,49.7305524203493,158200,0.0,1.0
2013-12-10,68.14,68.76,67.516,68.3,50.4170510659026,231400,0.0,1.0
2013-12-09,68.41,68.75,67.93,68.14,50.298943772044,127000,0.0,1.0
2013-12-06,68.18,68.79,68.09,68.26,50.387524242438,115100,0.0,1.0
2013-12-05,66.95,67.88,66.77,67.74,50.0036755373974,160600,0.0,1.0
2013-12-04,66.51,67.57,66.51,66.81,49.3171768918441,188400,0.0,1.0
2013-12-03,66.73,67.48,66.0,66.59,49.1547793627885,188000,0.0,1.0
2013-12-02,67.41,67.94,66.39,66.97,49.4352841857028,160500,0.0,1.0
2013-11-29,67.89,68.2,67.23,67.32,49.6936438910185,50200,0.0,1.0
2013-11-27,66.9,67.75,66.66,67.48,49.8117511848771,181600,0.0,1.0
2013-11-26,66.17,67.0,65.56,66.59,49.1547793627885,165400,0.0,1.0
2013-11-25,66.59,66.83,65.76,65.98,48.7044953049525,150000,0.0,1.0
2013-11-22,66.75,66.75,66.093,66.4,49.0145269513314,112300,0.0,1.0
2013-11-21,66.58,67.79,66.27,66.9,49.3836122446396,262100,0.0,1.0
