,EQIX_Open,EQIX_High,EQIX_Low,EQIX_Close,EQIX_Adj Close,EQIX_Volume,EQIX_Dividend Amount,EQIX_Split Coefficient
2017-06-05,442.56,445.21,440.1452,444.21,388.138080961782,348209,0.0,1.0
2017-06-02,437.93,444.71,435.0046,444.32,388.234195837417,527848,0.0,1.0
2017-06-01,441.7,443.02,436.03,436.93,381.777023737943,490396,0.0,1.0
2017-05-31,440.68,442.65,436.91,441.01,385.342011852402,705127,0.0,1.0
2017-05-30,440.47,442.755,439.79,439.91,384.380863096053,345328,0.0,1.0
2017-05-26,444.98,446.58,439.97,441.22,385.525503887705,296585,0.0,1.0
2017-05-25,442.64,446.0,439.94,444.97,388.80214737526,423103,0.0,1.0
2017-05-24,434.94,441.72,434.94,440.43,384.835224326327,423433,0.0,1.0
2017-05-23,435.8,439.1,434.35,435.79,380.780924117726,340407,0.0,1.0
2017-05-22,425.31,435.35,425.31,434.68,379.81103764541,407034,2.0,1.0
2017-05-19,426.69,429.79,423.98,426.74,371.165526712472,365260,0.0,1.0
2017-05-18,425.5,426.56,420.96,425.76,370.31315239514,526996,0.0,1.0
2017-05-17,426.6,430.14,426.16,426.97,371.365573746131,409142,0.0,1.0
2017-05-16,429.8,431.385,424.65,427.64,371.948319452878,364010,0.0,1.0
2017-05-15,430.88,433.77,429.06,429.81,373.835719726971,502299,0.0,1.0
2017-05-12,427.77,431.29,426.62,431.07,374.93162956354,530033,0.0,1.0
2017-05-11,424.35,429.32,422.91,428.77,372.931159226945,354598,0.0,1.0
2017-05-10,426.08,427.29,423.73,425.05,369.69561589993,366648,0.0,1.0
2017-05-09,427.64,427.815,424.42,425.91,370.443617851874,332422,0.0,1.0
2017-05-08,426.66,427.69,422.13,426.64,371.078549741315,597535,0.0,1.0
2017-05-05,424.54,426.45,421.745,426.25,370.739339553806,461073,0.0,1.0
2017-05-04,422.93,425.34,418.63,424.28,369.025893222026,572567,0.0,1.0
2017-05-03,424.09,424.97,420.18,423.18,368.069146539307,502476,0.0,1.0
2017-05-02,420.48,423.56,418.16,422.86,367.790820231606,476363,0.0,1.0
2017-05-01,417.69,420.7,416.3,420.18,365.459837404617,566181,0.0,1.0
2017-04-28,410.65,418.12,409.18,417.7,363.30280851994,558085,0.0,1.0
2017-04-27,414.39,414.8,403.0,410.94,357.423165269773,619481,0.0,1.0
2017-04-26,407.28,409.87,404.55,407.33,354.28329661103,541868,0.0,1.0
2017-04-25,404.3,406.86,403.2,406.55,353.604876236011,456749,0.0,1.0
2017-04-24,405.12,406.47,398.61,404.03,351.413056562872,539571,0.0,1.0
2017-04-21,405.41,405.58,401.29,401.84,349.508260894548,462762,0.0,1.0
2017-04-20,404.66,407.5455,401.76,405.13,352.369803245591,459308,0.0,1.0
2017-04-19,403.25,404.62,401.14,403.96,351.352172683062,325479,0.0,1.0
2017-04-18,402.23,404.24,401.26,402.95,350.473705274384,285705,0.0,1.0
2017-04-17,398.96,403.02,398.96,403.01,350.525891457077,388675,0.0,1.0
2017-04-13,400.3,402.0,398.55,399.11,347.133789581981,366691,0.0,1.0
2017-04-12,398.84,400.53,396.94,399.76,347.699139894497,488465,0.0,1.0
2017-04-11,400.24,401.63,397.12,399.84,347.768721471422,450144,0.0,1.0
2017-04-10,401.49,402.5,399.07,400.93,348.716770457026,418028,0.0,1.0
2017-04-07,402.88,404.08,401.25,401.74,349.421283923392,424670,0.0,1.0
2017-04-06,399.42,402.9899,398.52,402.18,349.80398259648,337885,0.0,1.0
2017-04-05,399.11,404.54,398.17,400.04,347.942675413735,414153,0.0,1.0
2017-04-04,402.63,402.63,398.31,399.98,347.890489231041,423659,0.0,1.0
2017-04-03,400.94,403.33,397.23,402.47,350.056215812833,537819,0.0,1.0
2017-03-31,396.01,403.62,395.48,400.37,348.229699418551,969419,0.0,1.0
2017-03-30,393.08,398.0,391.8,397.14,345.420343250201,482773,0.0,1.0
2017-03-29,386.05,394.47,384.74,394.0,342.689266355893,588899,0.0,1.0
2017-03-28,384.22,386.77,383.255,384.86,334.739571192206,403418,0.0,1.0
2017-03-27,385.0,386.44,381.655,384.0,333.991569240261,644319,0.0,1.0
2017-03-24,390.66,392.43,384.08,388.09,337.548927360555,1714621,0.0,1.0
2017-03-23,386.95,392.92,385.785,388.05,337.514136572092,718208,0.0,1.0
2017-03-22,383.61,388.43,383.16,387.47,337.009670139386,551101,0.0,1.0
2017-03-21,385.85,391.39,382.53,383.41,333.478405110439,833430,0.0,1.0
2017-03-20,376.73,385.3525,376.1,383.57,333.617568264289,964616,0.0,1.0
2017-03-17,378.51,378.805,374.78,375.64,326.720294451593,1162607,0.0,1.0
2017-03-16,383.87,384.02,376.54,378.17,328.920811821848,743135,0.0,1.0
2017-03-15,381.67,385.48,379.14,383.78,333.800219903717,663047,0.0,1.0
2017-03-14,380.49,385.15,379.1874,381.38,331.712772595966,817730,0.0,1.0
2017-03-13,381.22,385.78,379.21,380.32,330.790816701709,1226233,0.0,1.0
2017-03-10,377.8,380.51,373.65,379.16,329.781883836295,1249979,0.0,1.0
2017-03-09,364.0,376.49,364.0,376.01,327.042109244871,3220355,0.0,1.0
2017-03-08,375.43,375.43,361.9,363.43,316.100406273407,781476,0.0,1.0
2017-03-07,377.58,378.36,374.021,375.24,326.372386566968,264107,0.0,1.0
2017-03-06,371.55,378.58,371.55,377.55,328.381554600679,365352,0.0,1.0
2017-03-03,371.18,375.81,370.88,375.69,326.763782937171,331500,0.0,1.0
2017-03-02,378.0,378.215,372.61,372.73,324.189264590944,603259,0.0,1.0
2017-03-01,375.98,381.2,373.44,377.99,328.764253273767,490428,0.0,1.0
2017-02-28,377.06,380.485,375.59,376.07,327.094295427565,433881,0.0,1.0
2017-02-27,379.87,381.26,376.84,377.24,328.111925990094,356569,0.0,1.0
2017-02-24,371.19,379.8,369.99,379.64,330.199373297846,593720,0.0,1.0
2017-02-23,373.33,375.0,368.57,370.85,322.554097533205,569787,2.0,1.0
2017-02-22,371.17,373.78,369.79,373.32,322.960696502873,509389,0.0,1.0
2017-02-21,373.04,377.0,368.6,371.34,321.247790205124,695816,0.0,1.0
2017-02-17,373.85,378.61,371.6,374.28,323.791196526024,606218,0.0,1.0
2017-02-16,375.0,384.11,369.66,373.18,322.839581916164,1233788,0.0,1.0
2017-02-15,379.79,383.61,378.75,380.76,329.397071682294,457244,0.0,1.0
2017-02-14,386.9,386.9,380.1382,382.64,331.023467560965,329605,0.0,1.0
2017-02-13,388.3,388.3,384.81,386.69,334.527139533633,339234,0.0,1.0
2017-02-10,386.85,387.48,384.34,386.45,334.319514527846,334052,0.0,1.0
2017-02-09,384.43,387.13,382.52,385.8,333.757196803837,471115,0.0,1.0
2017-02-08,381.63,384.42,380.41,383.97,332.174056134705,466569,0.0,1.0
2017-02-07,381.87,383.55,380.32,380.64,329.2932591794,383494,0.0,1.0
2017-02-06,385.26,385.7,381.26,381.67,330.184316495906,380452,0.0,1.0
2017-02-03,385.39,386.4,384.09,384.82,332.90939469687,286168,0.0,1.0
2017-02-02,381.92,385.3699,380.32,383.08,331.404113404909,338974,0.0,1.0
2017-02-01,385.0,386.795,380.88,381.3,329.864227945316,471752,0.0,1.0
2017-01-31,386.45,387.92,383.71,384.98,333.047811367396,333620,0.0,1.0
2017-01-30,381.89,386.44,380.8801,386.37,334.250306192583,313007,0.0,1.0
2017-01-27,385.26,385.52,382.0,382.96,331.300300902015,353009,0.0,1.0
2017-01-26,383.29,387.33,382.55,384.21,332.381681140493,507466,0.0,1.0
2017-01-25,389.31,390.52,383.135,384.43,332.572004062465,597835,0.0,1.0
2017-01-24,386.5,389.97,384.06,389.66,337.096498980257,401668,0.0,1.0
2017-01-23,382.64,387.4,381.41,385.35,333.367899917985,533226,0.0,1.0
2017-01-20,381.99,383.46,380.56,383.27,331.568483201158,397535,0.0,1.0
2017-01-19,376.73,381.96,375.33,381.15,329.734462316699,628243,0.0,1.0
2017-01-18,377.12,378.9,375.05,376.73,325.910701793441,353081,0.0,1.0
2017-01-17,374.77,378.91,373.295,376.13,325.391639278972,363203,0.0,1.0
2017-01-13,373.64,377.2,372.2,374.95,324.370816333848,260011,0.0,1.0
2017-01-12,371.42,374.75,368.8,374.15,323.678732981222,453389,0.0,1.0
2017-01-11,369.18,374.8,368.69,371.58,321.455415210912,547995,0.0,1.0
2017-01-10,373.51,373.51,368.01,370.03,320.114503715199,450017,0.0,1.0
2017-01-09,370.49,375.15,368.17,373.19,322.848232958071,568303,0.0,1.0
2017-01-06,369.94,373.09,367.89,370.49,320.512451642959,458371,0.0,1.0
2017-01-05,366.21,370.0,363.18,369.75,319.87227454178,492920,0.0,1.0
2017-01-04,358.53,367.3,357.1,365.91,316.550274449176,644347,0.0,1.0
2017-01-03,357.29,360.48,355.18,358.72,310.330175317451,411497,0.0,1.0
2016-12-30,358.15,358.34,353.48,357.41,309.196888827526,501346,0.0,1.0
2016-12-29,353.42,358.93,351.89,357.09,308.920055486475,372039,0.0,1.0
2016-12-28,357.22,359.55,353.43,353.86,306.125768950248,294428,0.0,1.0
2016-12-27,356.78,359.6499,355.11,356.72,308.599966935886,294792,0.0,1.0
2016-12-23,352.1,358.1399,350.37,356.61,308.5048054749,338162,0.0,1.0
2016-12-22,350.96,351.76,347.99,351.04,303.686175132242,628042,0.0,1.0
2016-12-21,355.49,356.74,349.76,350.02,302.803768857644,596249,0.0,1.0
2016-12-20,355.17,357.45,352.64,354.74,306.887060638137,513085,0.0,1.0
2016-12-19,351.42,355.88,349.495,354.49,306.670784590441,501963,0.0,1.0
2016-12-16,351.25,354.97,349.06,350.0,302.786466773828,988632,0.0,1.0
2016-12-15,355.26,356.93,348.8,349.81,302.62209697758,963884,0.0,1.0
2016-12-14,361.25,364.3,354.07,354.59,306.757295009519,872677,0.0,1.0
2016-12-13,357.12,369.67,357.12,361.39,312.640003506839,794308,0.0,1.0
2016-12-12,344.93,359.44,343.5511,357.22,309.032519031277,895123,0.0,1.0
2016-12-09,345.05,351.14,343.59,346.03,299.352003136422,579061,0.0,1.0
2016-12-08,338.47,348.33,337.91,346.46,299.723997938459,647682,0.0,1.0
2016-12-07,330.21,339.54,327.37,339.0,293.270320675222,829113,0.0,1.0
2016-12-06,333.61,342.81,329.18,329.49,285.043179820882,948756,0.0,1.0
2016-12-05,332.26,333.72,331.0,332.08,287.283799675008,402770,0.0,1.0
2016-12-02,327.76,335.08,327.76,330.68,286.072653807913,601219,0.0,1.0
2016-12-01,338.45,338.45,327.86,329.42,284.982622527527,686354,0.0,1.0
2016-11-30,342.5,343.15,336.335,338.76,293.062695669435,922958,0.0,1.0
2016-11-29,339.57,347.83,338.055,343.39,297.068128072757,431992,0.0,1.0
2016-11-28,338.5,343.68,338.5,341.23,295.199503020667,422165,0.0,1.0
2016-11-25,337.74,341.39,336.67,339.76,293.927799860217,235573,0.0,1.0
2016-11-23,343.73,344.14,336.73,338.21,292.586888364504,494312,0.0,1.0
2016-11-22,336.92,345.22,335.54,343.96,297.561237461503,526558,0.0,1.0
2016-11-21,334.35,337.6,333.43,335.94,290.623101851428,380803,0.0,1.0
2016-11-18,331.72,335.55,331.14,333.24,288.287320536316,535257,0.0,1.0
2016-11-17,335.07,337.6,330.34,331.14,286.470601735673,445315,0.0,1.0
2016-11-16,334.49,336.19,330.775,335.98,290.65770601906,479712,0.0,1.0
2016-11-15,331.12,343.81,330.2,336.34,290.969143527741,1022360,0.0,1.0
2016-11-14,323.56,331.0,314.55,330.2,285.657403796337,897133,1.75,1.0
2016-11-11,330.89,334.48,324.505,325.05,279.719653875582,855101,0.0,1.0
2016-11-10,347.32,347.32,321.85,330.8,284.667778809545,1623411,0.0,1.0
2016-11-09,347.19,350.44,343.11,347.93,299.40888839542,806276,0.0,1.0
2016-11-08,351.44,358.1995,349.76,356.25,306.568610038997,714456,0.0,1.0
2016-11-07,343.81,350.73,341.72,350.14,301.310689456995,761208,0.0,1.0
2016-11-04,339.05,341.1,333.86,340.52,293.032261306609,1570670,0.0,1.0
2016-11-03,347.66,347.66,338.1,338.71,291.474677631744,1061312,0.0,1.0
2016-11-02,348.05,349.72,343.22,346.17,297.894331893894,924608,0.0,1.0
2016-11-01,357.78,357.78,347.45,347.71,299.219568832729,891120,0.0,1.0
2016-10-31,354.59,359.22,350.2408,357.28,307.454969809777,424912,0.0,1.0
2016-10-28,352.25,355.66,350.35,354.97,305.467114401524,470622,0.0,1.0
2016-10-27,368.1,369.9899,350.17,351.56,302.532661179817,995298,0.0,1.0
2016-10-26,372.79,373.95,367.36,367.91,316.602546861607,382511,0.0,1.0
2016-10-25,370.58,374.09,367.76,373.22,321.172032670189,405456,0.0,1.0
2016-10-24,371.99,374.26,369.16,372.11,320.216829422067,323132,0.0,1.0
2016-10-21,365.47,371.1,364.75,369.91,318.323633795159,345271,0.0,1.0
2016-10-20,369.45,369.7995,365.53,367.98,316.662784904282,612001,0.0,1.0
2016-10-19,367.4,369.11,362.965,368.51,317.118872941673,541023,0.0,1.0
2016-10-18,362.38,368.4392,362.08,365.94,314.907276232058,332619,0.0,1.0
2016-10-17,361.48,363.995,359.07,361.15,310.785273026201,286255,0.0,1.0
2016-10-14,363.51,366.28,360.56,361.72,311.275782802263,286852,0.0,1.0
2016-10-13,356.95,361.99,355.705,361.9,311.430680626283,456314,0.0,1.0
2016-10-12,353.0,360.25,351.7,359.9,309.70959369273,449307,0.0,1.0
2016-10-11,350.06,357.69,350.06,352.8,303.59973507862,475073,0.0,1.0
2016-10-10,352.12,358.69,351.36,356.42,306.714902428349,491489,0.0,1.0
2016-10-07,354.14,354.99,347.97,351.09,302.128205750433,390354,0.0,1.0
2016-10-06,348.16,354.4,345.92,353.15,303.900925291991,510769,0.0,1.0
2016-10-05,353.13,354.685,342.28,349.03,300.355486208874,818445,0.0,1.0
2016-10-04,357.36,357.36,351.09,353.12,303.875108987988,527185,0.0,1.0
2016-10-03,360.63,360.63,354.9901,356.19,306.516977430991,449494,0.0,1.0
2016-09-30,360.3,363.48,357.32,360.25,310.010783906102,611349,0.0,1.0
2016-09-29,360.28,362.92,357.88,359.95,309.752620866069,405900,0.0,1.0
2016-09-28,363.85,363.965,360.47,362.38,311.843741490335,478201,0.0,1.0
2016-09-27,364.66,364.66,361.285,362.26,311.740476274322,381745,0.0,1.0
2016-09-26,358.09,363.05,357.43,362.4,311.860952359671,359338,0.0,1.0
2016-09-23,359.72,361.13,355.53,359.78,309.606328476717,417742,0.0,1.0
2016-09-22,359.55,361.81,358.62,360.38,310.122654556783,465347,0.0,1.0
2016-09-21,355.33,357.32,348.1,356.91,307.13656872707,1038643,0.0,1.0
2016-09-20,367.49,369.29,349.6,355.01,305.501536140195,1445434,0.0,1.0
2016-09-19,360.45,366.79,359.2,366.73,315.587105570811,514187,0.0,1.0
2016-09-16,359.82,361.5,356.38,358.21,308.255275233879,1050412,0.0,1.0
2016-09-15,353.96,362.53,352.51,361.79,311.336020844937,501543,0.0,1.0
2016-09-14,356.18,359.71,354.33,355.29,305.742488310892,488286,0.0,1.0
2016-09-13,363.01,364.92,356.51,356.91,307.13656872707,624881,0.0,1.0
2016-09-12,363.03,367.9,362.305,366.0,314.958908840065,716706,0.0,1.0
2016-09-09,371.47,372.51,362.57,362.78,312.187958877046,731869,0.0,1.0
2016-09-08,377.19,379.23,372.86,373.03,321.008529411501,780928,0.0,1.0
2016-09-07,378.05,378.92,376.29,378.2,325.457539134734,580258,0.0,1.0
2016-09-06,374.29,378.65,371.79,377.97,325.259614137375,870853,0.0,1.0
2016-09-02,367.43,371.81,367.43,371.46,319.657476168662,641928,0.0,1.0
2016-09-01,368.41,369.665,365.01,366.76,315.612921874815,452277,0.0,1.0
2016-08-31,367.72,370.91,366.97,368.65,317.239349027021,571517,0.0,1.0
2016-08-30,368.19,369.23,364.82,368.07,316.740233816291,472360,0.0,1.0
2016-08-29,365.92,369.9,365.165,368.34,316.972580552321,437521,0.0,1.0
2016-08-26,364.43,368.35,362.09,364.72,313.857413202591,599686,0.0,1.0
2016-08-25,364.6,366.785,362.53,363.98,313.220611037177,342301,0.0,1.0
2016-08-24,367.63,369.51,363.89,364.77,313.90044037593,495420,0.0,1.0
2016-08-23,369.03,370.0,367.05,368.14,316.800471858966,324118,0.0,1.0
2016-08-22,367.21,368.61,364.02,366.97,315.793636002838,376302,1.75,1.0
2016-08-19,363.52,367.49,361.43,366.31,313.729569332283,373479,0.0,1.0
2016-08-18,366.59,369.65,363.73,363.97,311.725454805687,488895,0.0,1.0
2016-08-17,367.88,367.88,362.67,367.0,314.320526179869,558722,0.0,1.0
2016-08-16,370.33,371.47,366.72,367.08,314.389042915821,398650,0.0,1.0
2016-08-15,368.76,372.72,368.495,371.33,318.028994513272,329135,0.0,1.0
2016-08-12,366.62,370.95,365.72,369.04,316.067702946646,342178,0.0,1.0
2016-08-11,367.51,369.275,362.75,367.75,314.96287057942,524178,0.0,1.0
2016-08-10,367.51,370.2,365.63,367.83,315.031387315371,320289,0.0,1.0
2016-08-09,364.15,369.91,363.67,367.23,314.517511795731,490761,0.0,1.0
2016-08-08,364.9,365.47,361.22,364.3,312.008086341489,713394,0.0,1.0
2016-08-05,371.95,373.725,365.24,365.5,313.035837380769,661899,0.0,1.0
2016-08-04,372.86,374.18,366.011,371.4,318.08894665723,893535,0.0,1.0
2016-08-03,372.24,375.69,368.63,370.34,317.181099905866,742581,0.0,1.0
2016-08-02,379.22,380.0,371.413,373.46,319.853252607995,541057,0.0,1.0
2016-08-01,373.93,379.2899,372.95,378.97,324.57234279669,434312,0.0,1.0
2016-07-29,380.0,380.86,372.8,372.87,319.347941680348,607446,0.0,1.0
2016-07-28,374.0,380.79,373.27,380.17,325.60009383597,435928,0.0,1.0
2016-07-27,377.22,377.47,371.83,373.74,320.093061183827,346429,0.0,1.0
2016-07-26,377.2,379.22,370.005,377.44,323.261960221607,284926,0.0,1.0
2016-07-25,377.17,378.1,372.61,376.33,322.311290510273,271226,0.0,1.0
2016-07-22,373.5,378.98,372.87,376.86,322.765213885955,597361,0.0,1.0
2016-07-21,378.33,378.73,370.35,372.56,319.082439328534,571948,0.0,1.0
2016-07-20,380.8,381.91,378.94,379.45,324.983443212402,393121,0.0,1.0
2016-07-19,379.22,381.42,378.48,380.01,325.463060364066,499883,0.0,1.0
2016-07-18,380.95,381.51,378.14,380.4,325.797079451832,337642,0.0,1.0
2016-07-15,381.98,381.98,377.37,379.97,325.42880199609,763186,0.0,1.0
2016-07-14,388.29,390.0,381.38,383.81,328.717605321787,392801,0.0,1.0
2016-07-13,389.08,389.41,384.74,386.71,331.201337000047,322009,0.0,1.0
2016-07-12,389.73,390.39,383.47,387.2,331.621002007753,446180,0.0,1.0
2016-07-11,390.01,391.07,385.24,388.75,332.948513766823,331503,0.0,1.0
2016-07-08,384.65,390.5,384.21,389.45,333.548035206404,400017,0.0,1.0
2016-07-07,387.34,387.83,381.8828,382.68,327.749806426464,386179,0.0,1.0
2016-07-06,384.31,388.26,379.59,387.44,331.826552215609,627233,0.0,1.0
2016-07-05,386.0,388.38,383.71,386.14,330.713155256389,469009,0.0,1.0
2016-07-01,387.82,390.74,384.76,386.88,331.346935063945,397399,0.0,1.0
2016-06-30,387.02,387.93,383.15,387.73,332.074925383435,525849,0.0,1.0
2016-06-29,379.35,386.49,379.35,386.02,330.610380152461,614699,0.0,1.0
2016-06-28,373.31,377.58,372.07,377.03,322.910811949853,579776,0.0,1.0
2016-06-27,374.99,375.21,367.48,371.16,317.883396449374,845661,0.0,1.0
2016-06-24,373.21,384.085,370.57,375.95,321.985836014501,1408905,0.0,1.0
2016-06-23,381.72,387.45,375.88,385.43,330.105069224815,898594,0.0,1.0
2016-06-22,383.19,383.83,379.481,379.65,325.154735052282,688430,0.0,1.0
2016-06-21,374.66,380.26,374.66,379.51,325.034830764366,553784,0.0,1.0
2016-06-20,378.78,379.0,373.67,373.91,320.238659247725,552142,0.0,1.0
2016-06-17,375.65,378.31,369.225,374.58,320.812486911323,1338104,0.0,1.0
2016-06-16,369.25,378.26,369.25,377.46,323.279089405595,830838,0.0,1.0
2016-06-15,370.8,373.51,368.4175,372.1,318.68846809681,442813,0.0,1.0
2016-06-14,369.0,371.34,367.2,369.31,316.298946930484,884710,0.0,1.0
2016-06-13,370.01,376.73,369.01,369.32,316.307511522478,703320,0.0,1.0
2016-06-10,372.69,374.19,368.47,370.3,317.14684153789,704115,0.0,1.0
2016-06-09,371.73,373.88,371.51,373.21,319.639137808145,396378,0.0,1.0
2016-06-08,372.57,373.745,369.99,372.94,319.407893824306,598763,0.0,1.0
2016-06-07,369.2,374.39,369.05,370.95,317.7035400175,568683,0.0,1.0
2016-06-06,365.0,370.24,364.87,369.29,316.281817746496,1001821,0.0,1.0
2016-06-03,367.55,368.87,362.14,364.69,312.342105429255,593102,0.0,1.0
2016-06-02,364.94,367.82,362.94,367.53,314.774449555551,587105,0.0,1.0
2016-06-01,360.97,366.02,360.2101,365.94,313.412679428505,643253,0.0,1.0
2016-05-31,368.76,368.89,361.54,362.0,310.038230182868,1151528,0.0,1.0
2016-05-27,363.1,368.69,363.1,366.56,313.943684132133,824720,0.0,1.0
2016-05-26,358.38,363.22,356.8,363.09,310.971770710215,756742,0.0,1.0
2016-05-25,356.74,359.12,353.44,357.73,306.38114940143,898682,0.0,1.0
2016-05-24,345.65,355.23,344.68,354.73,303.811771803229,1005354,0.0,1.0
2016-05-23,343.34,345.86,341.4,344.66,295.187227665269,332685,1.75,1.0
2016-05-20,344.28,346.41,340.06,345.0,293.985720806322,535366,0.0,1.0
2016-05-19,338.98,345.48,338.98,343.05,292.324062384373,610502,0.0,1.0
2016-05-18,342.03,344.85,336.6,342.05,291.471929860296,550839,0.0,1.0
2016-05-17,345.0,348.3,341.45,342.32,291.702005641797,462933,0.0,1.0
2016-05-16,344.91,348.75,343.51,348.6,297.053397892996,414108,0.0,1.0
2016-05-13,346.2,347.63,343.18,344.37,293.448877316153,354102,0.0,1.0
2016-05-12,342.6,346.98,338.83,346.21,295.016801160454,491779,0.0,1.0
2016-05-11,341.57,343.38,337.78,340.68,290.304508302312,584318,0.0,1.0
2016-05-10,341.93,342.975,339.5601,341.11,290.670925287665,435294,0.0,1.0
2016-05-09,336.9,343.47,335.535,341.04,290.611276010979,529042,0.0,1.0
2016-05-06,328.81,337.79,326.56,336.96,287.134575312748,820231,0.0,1.0
2016-05-05,334.26,336.91,326.95,330.89,281.962130891605,1011560,0.0,1.0
2016-05-04,330.82,337.12,330.015,334.83,285.319533036466,1049764,0.0,1.0
2016-05-03,332.45,333.49,328.26,332.89,283.666395939758,625683,0.0,1.0
2016-05-02,331.1,333.854,329.5,333.62,284.288452682333,394960,0.0,1.0
2016-04-29,327.17,331.84,324.685,330.35,281.501979328604,465495,0.0,1.0
2016-04-28,330.77,334.62,327.19,328.24,279.703979702803,472117,0.0,1.0
2016-04-27,330.05,334.57,326.25,331.82,282.754614138996,623978,0.0,1.0
2016-04-26,326.57,333.45,325.565,330.11,281.297467522826,652994,0.0,1.0
2016-04-25,321.54,326.85,320.16,326.82,278.493951518614,373665,0.0,1.0
2016-04-22,320.14,322.92,316.3,322.01,274.395194077808,395266,0.0,1.0
2016-04-21,324.23,329.32,318.07,319.89,272.588673126766,695541,0.0,1.0
2016-04-20,325.07,326.96,322.34,325.11,277.036804902444,464180,0.0,1.0
