,SPSC_Open,SPSC_High,SPSC_Low,SPSC_Close,SPSC_Adj Close,SPSC_Volume,SPSC_Dividend Amount,SPSC_Split Coefficient
2020-04-24,50.13,51.37,50.104,51.02,51.02,283082,0.0,1.0
2020-04-23,49.71,50.35,49.01,49.8,49.8,250856,0.0,1.0
2020-04-22,49.62,50.315,48.87,49.35,49.35,193561,0.0,1.0
2020-04-21,49.74,50.8,48.1,48.6,48.6,282226,0.0,1.0
2020-04-20,49.66,51.035,49.09,50.49,50.49,223909,0.0,1.0
2020-04-17,49.67,50.67,49.3227,50.02,50.02,262454,0.0,1.0
2020-04-16,49.51,50.04,47.27,48.13,48.13,441462,0.0,1.0
2020-04-15,48.04,49.7,47.27,48.73,48.73,610365,0.0,1.0
2020-04-14,49.84,51.03,48.86,49.01,49.01,338015,0.0,1.0
2020-04-13,49.82,50.3,47.9,48.4,48.4,513387,0.0,1.0
2020-04-09,49.67,50.94,48.89,50.2,50.2,290599,0.0,1.0
2020-04-08,49.61,51.09,48.29,48.46,48.46,374067,0.0,1.0
2020-04-07,47.68,49.24,46.08,48.45,48.45,519480,0.0,1.0
2020-04-06,48.33,48.33,43.115,46.38,46.38,720867,0.0,1.0
2020-04-03,48.02,48.905,45.36,46.65,46.65,531403,0.0,1.0
2020-04-02,46.0,48.71,46.0,48.43,48.43,411842,0.0,1.0
2020-04-01,44.81,46.23,43.84,46.17,46.17,528014,0.0,1.0
2020-03-31,45.83,46.96,44.74,46.51,46.51,473636,0.0,1.0
2020-03-30,44.91,46.39,43.915,46.1,46.1,285615,0.0,1.0
2020-03-27,42.87,45.645,41.9965,44.19,44.19,287381,0.0,1.0
2020-03-26,41.49,44.19,41.49,44.15,44.15,283879,0.0,1.0
2020-03-25,40.33,42.91,38.2712,41.13,41.13,411365,0.0,1.0
2020-03-24,39.07,40.63,38.58,40.27,40.27,300798,0.0,1.0
2020-03-23,36.17,37.51,34.25,37.05,37.05,264415,0.0,1.0
2020-03-20,37.6,39.02,36.12,36.57,36.57,394113,0.0,1.0
2020-03-19,31.89,37.75,31.28,36.17,36.17,330842,0.0,1.0
2020-03-18,36.54,38.39,31.79,31.94,31.94,349605,0.0,1.0
2020-03-17,38.54,39.63,36.08,38.48,38.48,617356,0.0,1.0
2020-03-16,40.49,41.92,37.86,38.08,38.08,317957,0.0,1.0
2020-03-13,42.82,45.23,41.05,45.19,45.19,351665,0.0,1.0
2020-03-12,43.25,43.46,40.95,41.54,41.54,302890,0.0,1.0
2020-03-11,46.86,47.5,44.565,45.55,45.55,337737,0.0,1.0
2020-03-10,48.77,49.59,46.255,47.89,47.89,511560,0.0,1.0
2020-03-09,50.27,50.42,47.47,47.64,47.64,252413,0.0,1.0
2020-03-06,52.04,52.84,51.68,52.63,52.63,246815,0.0,1.0
2020-03-05,53.75,54.38,52.8312,53.42,53.42,352332,0.0,1.0
2020-03-04,54.82,55.27,53.96,54.7,54.7,218971,0.0,1.0
2020-03-03,55.12,56.36,53.08,54.05,54.05,206033,0.0,1.0
2020-03-02,53.02,55.32,52.57,55.16,55.16,358599,0.0,1.0
2020-02-28,51.34,53.16,50.78,52.6,52.6,330597,0.0,1.0
2020-02-27,53.49,54.23,52.24,52.69,52.69,236988,0.0,1.0
2020-02-26,54.69,55.205,54.0163,54.44,54.44,199786,0.0,1.0
2020-02-25,55.53,55.91,54.28,54.37,54.37,173964,0.0,1.0
2020-02-24,54.16,55.78,54.06,55.29,55.29,154107,0.0,1.0
2020-02-21,57.78,57.78,56.24,56.25,56.25,129429,0.0,1.0
2020-02-20,59.03,59.64,56.21,57.77,57.77,329690,0.0,1.0
2020-02-19,60.37,60.946,59.06,59.5,59.5,291016,0.0,1.0
2020-02-18,60.47,61.28,60.39,60.98,60.98,270423,0.0,1.0
2020-02-14,62.0,62.26,57.43,60.47,60.47,465634,0.0,1.0
2020-02-13,58.14,60.35,58.14,60.04,60.04,210347,0.0,1.0
2020-02-12,58.13,58.48,57.42,58.35,58.35,182863,0.0,1.0
2020-02-11,59.33,59.62,57.755,57.8,57.8,111741,0.0,1.0
2020-02-10,57.97,59.37,57.97,58.97,58.97,196754,0.0,1.0
2020-02-07,58.7,59.28,58.01,58.06,58.06,101636,0.0,1.0
2020-02-06,58.41,59.45,58.41,58.96,58.96,97450,0.0,1.0
2020-02-05,59.23,59.23,57.47,58.19,58.19,133835,0.0,1.0
2020-02-04,58.15,59.16,57.96,58.67,58.67,150583,0.0,1.0
2020-02-03,57.07,57.87,56.925,57.57,57.57,182082,0.0,1.0
2020-01-31,57.14,57.59,56.28,56.83,56.83,163029,0.0,1.0
2020-01-30,57.22,58.2175,56.33,57.31,57.31,113313,0.0,1.0
2020-01-29,58.05,58.05,57.13,57.47,57.47,127561,0.0,1.0
2020-01-28,58.23,58.58,57.47,57.82,57.82,156901,0.0,1.0
2020-01-27,57.34,58.6198,56.97,58.04,58.04,132644,0.0,1.0
2020-01-24,59.26,59.98,58.061,58.42,58.42,143516,0.0,1.0
2020-01-23,58.6,59.49,58.404,58.845,58.845,256960,0.0,1.0
2020-01-22,57.43,58.87,56.7931,58.5,58.5,265305,0.0,1.0
2020-01-21,56.9,57.575,56.54,57.04,57.04,174260,0.0,1.0
2020-01-17,58.42,58.6,56.93,57.0,57.0,158456,0.0,1.0
2020-01-16,58.28,58.64,57.72,58.43,58.43,185761,0.0,1.0
2020-01-15,57.0,58.24,57.0,57.78,57.78,108175,0.0,1.0
2020-01-14,57.25,57.62,56.78,57.16,57.16,134988,0.0,1.0
2020-01-13,56.78,57.545,56.5289,57.36,57.36,168992,0.0,1.0
2020-01-10,56.39,56.69,55.735,56.68,56.68,122655,0.0,1.0
2020-01-09,56.32,56.6794,55.82,56.22,56.22,120621,0.0,1.0
2020-01-08,55.97,56.51,55.88,56.1,56.1,132977,0.0,1.0
2020-01-07,55.99,56.275,55.31,55.79,55.79,92040,0.0,1.0
2020-01-06,55.47,56.15,55.125,55.91,55.91,116441,0.0,1.0
2020-01-03,55.41,56.12,55.41,55.88,55.88,142605,0.0,1.0
2020-01-02,55.76,56.365,55.305,56.1,56.1,131906,0.0,1.0
2019-12-31,55.33,55.83,55.2,55.42,55.42,139322,0.0,1.0
2019-12-30,56.25,56.25,55.18,55.34,55.34,216623,0.0,1.0
2019-12-27,56.57,56.57,55.925,56.11,56.11,66861,0.0,1.0
2019-12-26,57.02,57.1,56.16,56.48,56.48,68375,0.0,1.0
2019-12-24,57.04,57.28,56.74,56.96,56.96,33493,0.0,1.0
2019-12-23,57.41,57.41,56.425,57.15,57.15,79576,0.0,1.0
2019-12-20,57.29,57.45,56.8,57.17,57.17,314312,0.0,1.0
2019-12-19,56.93,57.38,56.42,57.22,57.22,81553,0.0,1.0
2019-12-18,56.76,57.34,56.17,56.96,56.96,198413,0.0,1.0
2019-12-17,56.51,57.05,55.98,56.64,56.64,180420,0.0,1.0
2019-12-16,56.54,57.7,56.25,56.55,56.55,197525,0.0,1.0
2019-12-13,55.66,56.49,55.44,56.18,56.18,201554,0.0,1.0
2019-12-12,55.63,56.25,55.395,55.57,55.57,246335,0.0,1.0
2019-12-11,55.66,55.76,54.82,55.51,55.51,214849,0.0,1.0
2019-12-10,55.5,55.95,55.48,55.78,55.78,131873,0.0,1.0
2019-12-09,55.39,55.92,55.105,55.66,55.66,178608,0.0,1.0
2019-12-06,56.57,56.57,55.41,55.62,55.62,201503,0.0,1.0
2019-12-05,55.67,56.26,55.07,55.95,55.95,362362,0.0,1.0
2019-12-04,56.22,56.37,55.31,55.59,55.59,239502,0.0,1.0
2019-12-03,55.21,56.23,54.1259,55.86,55.86,712290,0.0,1.0
2019-12-02,56.07,56.9,55.1025,55.87,55.87,214525,0.0,1.0
2019-11-29,56.57,57.335,55.87,56.33,56.33,161286,0.0,1.0
2019-11-27,58.71,58.83,57.3,57.54,57.54,123424,0.0,1.0
2019-11-26,57.35,59.04,57.3,58.62,58.62,261216,0.0,1.0
2019-11-25,56.24,57.815,56.06,57.29,57.29,166367,0.0,1.0
2019-11-22,56.36,56.38,55.59,56.03,56.03,116264,0.0,1.0
2019-11-21,56.05,56.44,55.59,56.1,56.1,156503,0.0,1.0
2019-11-20,55.18,56.6,55.18,55.93,55.93,193734,0.0,1.0
2019-11-19,54.6,55.62,54.535,55.19,55.19,255990,0.0,1.0
2019-11-18,54.43,55.405,54.36,54.66,54.66,129794,0.0,1.0
2019-11-15,54.19,54.95,53.83,54.78,54.78,114554,0.0,1.0
2019-11-14,53.82,54.32,53.445,53.87,53.87,113470,0.0,1.0
2019-11-13,54.36,54.55,53.515,54.01,54.01,98132,0.0,1.0
2019-11-12,54.32,54.905,53.07,54.69,54.69,227005,0.0,1.0
2019-11-11,53.44,54.87,53.395,54.46,54.46,128074,0.0,1.0
2019-11-08,53.68,54.0,53.03,53.81,53.81,180250,0.0,1.0
2019-11-07,53.87,54.0,53.0,53.49,53.49,220197,0.0,1.0
2019-11-06,53.44,53.73,52.83,53.29,53.29,188821,0.0,1.0
2019-11-05,53.6,54.0,53.1,53.38,53.38,88102,0.0,1.0
2019-11-04,53.88,54.0,53.2,53.4,53.4,152193,0.0,1.0
2019-11-01,53.21,53.59,52.79,53.41,53.41,144849,0.0,1.0
2019-10-31,53.76,53.94,52.47,52.77,52.77,188962,0.0,1.0
2019-10-30,52.18,54.36,52.18,53.99,53.99,249530,0.0,1.0
2019-10-29,51.98,52.46,51.61,52.09,52.09,290280,0.0,1.0
2019-10-28,52.64,52.95,51.76,51.93,51.93,328966,0.0,1.0
2019-10-25,53.38,55.46,51.59,52.24,52.24,902711,0.0,1.0
2019-10-24,47.92,48.79,47.66,48.75,48.75,199935,0.0,1.0
2019-10-23,47.04,47.82,47.04,47.56,47.56,151783,0.0,1.0
2019-10-22,48.08,48.4155,47.025,47.31,47.31,125620,0.0,1.0
2019-10-21,47.35,48.28,46.89,48.0,48.0,142377,0.0,1.0
2019-10-18,48.29,48.975,46.38,47.18,47.18,177432,0.0,1.0
2019-10-17,48.6,49.1,48.28,48.55,48.55,144858,0.0,1.0
2019-10-16,48.41,48.655,47.92,48.36,48.36,111724,0.0,1.0
2019-10-15,48.19,49.31,48.19,48.68,48.68,113869,0.0,1.0
2019-10-14,47.92,48.66,47.92,48.14,48.14,90058,0.0,1.0
2019-10-11,48.28,49.15,48.18,48.27,48.27,212991,0.0,1.0
2019-10-10,48.08,48.385,47.17,47.66,47.66,146263,0.0,1.0
2019-10-09,47.9,48.44,47.51,47.97,47.97,123967,0.0,1.0
2019-10-08,47.56,48.0,46.53,47.42,47.42,124808,0.0,1.0
2019-10-07,48.12,48.595,47.93,48.04,48.04,169741,0.0,1.0
2019-10-04,47.27,48.232,47.27,48.17,48.17,175286,0.0,1.0
2019-10-03,46.39,47.405,45.68,46.85,46.85,209864,0.0,1.0
2019-10-02,46.1,46.73,45.62,46.65,46.65,217594,0.0,1.0
2019-10-01,47.2,47.69,46.12,46.3,46.3,216060,0.0,1.0
2019-09-30,46.17,47.26,45.68,47.07,47.07,309807,0.0,1.0
2019-09-27,47.33,47.35,45.67,46.02,46.02,219472,0.0,1.0
2019-09-26,47.27,47.4,46.345,47.16,47.16,132001,0.0,1.0
2019-09-25,47.1,47.65,46.25,47.21,47.21,209352,0.0,1.0
2019-09-24,48.13,48.595,46.77,47.29,47.29,154480,0.0,1.0
2019-09-23,48.38,48.67,47.725,48.07,48.07,146067,0.0,1.0
2019-09-20,47.61,48.75,47.61,48.52,48.52,677779,0.0,1.0
2019-09-19,49.21,49.7,47.25,47.53,47.53,246983,0.0,1.0
2019-09-18,48.97,49.26,48.1,49.18,49.18,228307,0.0,1.0
2019-09-17,48.39,49.39,48.39,48.9,48.9,177952,0.0,1.0
2019-09-16,47.77,49.02,47.575,48.51,48.51,216123,0.0,1.0
2019-09-13,48.59,48.59,47.765,48.26,48.26,205585,0.0,1.0
2019-09-12,48.41,49.35,47.84,48.6,48.6,242257,0.0,1.0
2019-09-11,47.92,48.55,47.67,48.42,48.42,327467,0.0,1.0
2019-09-10,45.78,47.73,45.19,47.67,47.67,379846,0.0,1.0
2019-09-09,46.17,46.5599,44.07,45.68,45.68,498356,0.0,1.0
2019-09-06,47.26,47.58,46.05,46.21,46.21,248511,0.0,1.0
2019-09-05,47.78,48.3089,46.8,47.45,47.45,269992,0.0,1.0
2019-09-04,47.92,47.92,45.98,47.05,47.05,488073,0.0,1.0
2019-09-03,50.0,50.64,46.65,46.95,46.95,388641,0.0,1.0
2019-08-30,50.76,51.21,50.135,50.54,50.54,170362,0.0,1.0
2019-08-29,50.64,50.93,50.03,50.43,50.43,176756,0.0,1.0
2019-08-28,49.5,50.46,47.475,49.98,49.98,475616,0.0,1.0
2019-08-27,49.71,49.71,47.32,48.12,48.12,285408,0.0,1.0
2019-08-26,49.88,50.525,48.89,49.41,49.41,361325,0.0,1.0
2019-08-23,51.63,52.25,49.22,49.67,49.67,324113,0.0,2.0
2019-08-22,105.05,105.75,102.185,102.71,51.355,237028,0.0,1.0
2019-08-21,104.85,107.0,104.44,104.83,52.415,75678,0.0,1.0
2019-08-20,104.45,104.945,103.52,103.8,51.9,82452,0.0,1.0
2019-08-19,105.02,105.31,103.23,105.01,52.505,91772,0.0,1.0
2019-08-16,103.07,104.46,102.64,103.76,51.88,71735,0.0,1.0
2019-08-15,103.0,103.07,101.06,102.2,51.1,114568,0.0,1.0
2019-08-14,105.13,106.32,101.95,102.78,51.39,109654,0.0,1.0
2019-08-13,104.89,107.66,104.81,106.62,53.31,77314,0.0,1.0
2019-08-12,106.8,107.94,104.485,105.16,52.58,96174,0.0,1.0
2019-08-09,109.17,111.2,107.05,107.91,53.955,73504,0.0,1.0
2019-08-08,108.2,110.09,107.66,109.84,54.92,100847,0.0,1.0
2019-08-07,104.6,107.74,103.77,107.34,53.67,96226,0.0,1.0
2019-08-06,106.67,108.49,105.03,105.69,52.845,113782,0.0,1.0
2019-08-05,108.63,108.63,105.01,106.01,53.005,165536,0.0,1.0
2019-08-02,110.1,113.405,107.51,110.3,55.15,117204,0.0,1.0
2019-08-01,111.6,114.63,111.01,111.25,55.625,111766,0.0,1.0
2019-07-31,114.11,115.25,111.215,111.83,55.915,141989,0.0,1.0
2019-07-30,111.52,113.47,110.14,113.4,56.7,175705,0.0,1.0
2019-07-29,113.45,114.205,110.47,111.43,55.715,202483,0.0,1.0
2019-07-26,109.5,118.28,107.78,113.45,56.725,425450,0.0,1.0
2019-07-25,102.96,104.34,101.47,102.66,51.33,123508,0.0,1.0
2019-07-24,101.39,103.95,100.47,103.36,51.68,78387,0.0,1.0
2019-07-23,101.94,102.76,100.025,101.81,50.905,80893,0.0,1.0
2019-07-22,100.51,102.61,100.51,102.02,51.01,85238,0.0,1.0
2019-07-19,102.24,103.29,100.54,100.6,50.3,91404,0.0,1.0
2019-07-18,103.59,104.54,101.84,102.41,51.205,82663,0.0,1.0
2019-07-17,102.9,104.89,102.44,103.7,51.85,71988,0.0,1.0
2019-07-16,103.88,104.71,102.27,102.87,51.435,97000,0.0,1.0
2019-07-15,104.03,104.5,103.02,103.79,51.895,81655,0.0,1.0
2019-07-12,103.15,104.32,102.33,103.88,51.94,51139,0.0,1.0
2019-07-11,103.46,103.64,102.14,102.84,51.42,53773,0.0,1.0
2019-07-10,103.61,104.66,102.83,103.13,51.565,69384,0.0,1.0
2019-07-09,101.15,103.39,101.15,103.14,51.57,62648,0.0,1.0
2019-07-08,101.8,102.37,100.87,101.59,50.795,107481,0.0,1.0
2019-07-05,103.08,103.565,101.75,102.37,51.185,90985,0.0,1.0
2019-07-03,103.14,103.96,102.62,103.67,51.835,56833,0.0,1.0
2019-07-02,101.27,102.76,100.8725,102.74,51.37,80892,0.0,1.0
2019-07-01,103.66,103.66,101.05,101.41,50.705,153354,0.0,1.0
2019-06-28,101.96,103.32,101.02,102.21,51.105,379510,0.0,1.0
2019-06-27,100.2,101.73,100.2,101.64,50.82,160099,0.0,1.0
2019-06-26,103.04,104.18,99.37,99.65,49.825,136349,0.0,1.0
2019-06-25,104.15,105.2,100.83,102.46,51.23,421540,0.0,1.0
2019-06-24,107.69,107.85,103.28,103.9,51.95,118037,0.0,1.0
2019-06-21,106.58,108.7,105.25,107.63,53.815,207191,0.0,1.0
2019-06-20,109.0,110.0,106.19,107.08,53.54,174464,0.0,1.0
2019-06-19,106.17,107.99,105.78,107.91,53.955,93969,0.0,1.0
2019-06-18,107.03,108.33,106.04,106.21,53.105,88412,0.0,1.0
2019-06-17,105.16,107.07,105.16,106.16,53.08,72280,0.0,1.0
2019-06-14,106.59,107.24,104.87,105.06,52.53,79120,0.0,1.0
2019-06-13,107.25,107.45,105.95,106.76,53.38,65358,0.0,1.0
2019-06-12,106.76,107.41,105.41,106.63,53.315,65757,0.0,1.0
2019-06-11,108.99,109.0,105.805,107.17,53.585,149157,0.0,1.0
2019-06-10,108.51,109.78,107.89,108.05,54.025,109951,0.0,1.0
2019-06-07,105.67,108.15,104.325,107.72,53.86,132772,0.0,1.0
2019-06-06,105.57,106.0223,104.085,105.65,52.825,207786,0.0,1.0
2019-06-05,106.1,106.9899,104.16,105.86,52.93,100648,0.0,1.0
2019-06-04,103.15,105.58,102.6,105.56,52.78,211699,0.0,1.0
2019-06-03,102.16,103.12,100.71,101.99,50.995,268722,0.0,1.0
2019-05-31,104.79,105.88,101.53,101.93,50.965,124269,0.0,1.0
2019-05-30,102.23,103.69,102.23,103.49,51.745,78748,0.0,1.0
2019-05-29,100.85,102.35,100.13,101.89,50.945,211838,0.0,1.0
2019-05-28,102.14,103.56,101.445,101.93,50.965,84849,0.0,1.0
2019-05-24,100.81,103.67,100.255,101.47,50.735,167852,0.0,1.0
2019-05-23,103.96,104.51,100.15,100.57,50.285,194737,0.0,1.0
2019-05-22,103.48,105.7,103.4,104.95,52.475,132470,0.0,1.0
2019-05-21,102.54,104.57,102.54,103.57,51.785,221047,0.0,1.0
2019-05-20,100.62,103.04,99.17,102.76,51.38,138334,0.0,1.0
2019-05-17,104.92,106.08,101.57,101.65,50.825,127474,0.0,1.0
2019-05-16,104.39,106.48,103.02,105.84,52.92,188693,0.0,1.0
2019-05-15,102.73,104.69,102.67,103.74,51.87,70436,0.0,1.0
2019-05-14,102.71,104.44,102.435,103.6,51.8,112788,0.0,1.0
2019-05-13,102.28,103.07,101.51,102.15,51.075,135759,0.0,1.0
2019-05-10,102.89,104.475,101.33,104.36,52.18,180733,0.0,1.0
2019-05-09,102.6,103.7063,100.15,103.26,51.63,101663,0.0,1.0
2019-05-08,105.66,106.02,104.17,104.41,52.205,163450,0.0,1.0
2019-05-07,107.55,107.55,104.57,105.89,52.945,215338,0.0,1.0
2019-05-06,105.06,107.91,105.06,107.01,53.505,149077,0.0,1.0
2019-05-03,105.81,107.53,105.6,106.96,53.48,153007,0.0,1.0
2019-05-02,105.26,106.76,104.08,104.91,52.455,141135,0.0,1.0
2019-05-01,104.3,105.76,101.53,105.09,52.545,232764,0.0,1.0
2019-04-30,108.0,108.58,103.215,103.74,51.87,270504,0.0,1.0
2019-04-29,106.47,110.42,106.47,107.64,53.82,339529,0.0,1.0
2019-04-26,108.5,114.9975,105.02,107.13,53.565,298081,0.0,1.0
2019-04-25,102.55,102.8852,100.47,102.52,51.26,124666,0.0,1.0
2019-04-24,101.67,103.74,101.5738,102.25,51.125,158593,0.0,1.0
2019-04-23,102.53,103.48,101.52,101.65,50.825,134352,0.0,1.0
2019-04-22,100.59,103.05,100.25,102.24,51.12,93873,0.0,1.0
2019-04-18,100.78,101.63,98.5918,101.18,50.59,114527,0.0,1.0
2019-04-17,104.12,104.27,100.575,101.25,50.625,153125,0.0,1.0
2019-04-16,103.87,105.36,103.0,103.85,51.925,79647,0.0,1.0
2019-04-15,104.15,106.06,102.87,103.5,51.75,88354,0.0,1.0
2019-04-12,107.77,107.77,104.02,104.27,52.135,83394,0.0,1.0
2019-04-11,105.63,107.81,104.7949,106.97,53.485,150210,0.0,1.0
2019-04-10,103.41,105.74,103.41,105.53,52.765,243156,0.0,1.0
2019-04-09,101.32,104.66,101.32,103.53,51.765,237068,0.0,1.0
2019-04-08,103.2,103.46,100.28,101.36,50.68,180266,0.0,1.0
2019-04-05,103.82,103.825,101.55,102.96,51.48,187198,0.0,1.0
2019-04-04,105.12,105.12,102.28,103.43,51.715,78070,0.0,1.0
2019-04-03,105.76,106.11,104.32,105.05,52.525,160074,0.0,1.0
2019-04-02,105.68,106.51,104.35,105.06,52.53,147414,0.0,1.0
2019-04-01,106.6,107.49,104.47,105.57,52.785,199156,0.0,1.0
2019-03-29,107.29,107.29,105.485,106.06,53.03,99240,0.0,1.0
2019-03-28,106.84,107.965,105.54,106.44,53.22,70768,0.0,1.0
2019-03-27,107.12,107.57,104.17,106.78,53.39,187674,0.0,1.0
2019-03-26,105.74,108.03,104.85,107.12,53.56,114624,0.0,1.0
2019-03-25,104.5,105.5232,103.5662,104.74,52.37,152330,0.0,1.0
2019-03-22,110.17,110.22,105.34,105.4,52.7,115448,0.0,1.0
2019-03-21,107.52,110.7199,107.52,110.28,55.14,155214,0.0,1.0
2019-03-20,108.04,109.37,105.54,108.01,54.005,121320,0.0,1.0
2019-03-19,107.86,109.09,106.81,108.29,54.145,91487,0.0,1.0
2019-03-18,107.11,109.49,106.09,107.48,53.74,103360,0.0,1.0
2019-03-15,107.42,109.48,106.26,106.69,53.345,186677,0.0,1.0
2019-03-14,106.7,107.65,105.57,107.1,53.55,91381,0.0,1.0
2019-03-13,107.55,107.75,106.0117,106.53,53.265,138869,0.0,1.0
2019-03-12,108.5,108.82,107.22,107.41,53.705,73424,0.0,1.0
2019-03-11,106.68,108.725,105.64,107.9,53.95,89721,0.0,1.0
2019-03-08,105.29,106.21,104.87,106.08,53.04,97128,0.0,1.0
2019-03-07,105.39,106.77,103.59,105.54,52.77,126619,0.0,1.0
2019-03-06,106.79,107.23,104.77,105.4,52.7,95765,0.0,1.0
2019-03-05,106.2,107.28,102.61,106.87,53.435,95727,0.0,1.0
2019-03-04,108.31,108.31,104.7,106.19,53.095,139817,0.0,1.0
2019-03-01,107.29,108.709,106.21,108.02,54.01,171926,0.0,1.0
2019-02-28,106.78,108.325,102.34,106.78,53.39,190286,0.0,1.0
2019-02-27,107.27,108.03,106.59,107.39,53.695,90827,0.0,1.0
2019-02-26,109.78,109.995,107.32,107.36,53.68,174576,0.0,1.0
2019-02-25,111.23,112.0,109.49,109.73,54.865,129999,0.0,1.0
2019-02-22,109.39,110.715,108.93,110.13,55.065,141551,0.0,1.0
2019-02-21,107.03,109.16,107.02,108.76,54.38,153352,0.0,1.0
2019-02-20,109.25,111.21,106.62,107.03,53.515,223947,0.0,1.0
2019-02-19,107.87,110.235,107.34,109.07,54.535,198386,0.0,1.0
2019-02-15,106.52,108.92,106.13,108.69,54.345,226754,0.0,1.0
2019-02-14,106.28,108.79,102.33,105.55,52.775,445867,0.0,1.0
2019-02-13,103.29,113.31,98.11,106.28,53.14,871048,0.0,1.0
2019-02-12,92.86,95.34,92.28,94.66,47.33,283108,0.0,1.0
2019-02-11,92.0,93.34,91.67,92.12,46.06,154753,0.0,1.0
2019-02-08,89.89,91.8,89.67,91.76,45.88,105330,0.0,1.0
2019-02-07,91.1,91.72,90.12,90.42,45.21,114506,0.0,1.0
2019-02-06,90.07,91.53,89.63,91.41,45.705,104423,0.0,1.0
2019-02-05,89.85,91.44,89.72,90.06,45.03,73417,0.0,1.0
2019-02-04,88.33,90.08,87.62,89.71,44.855,85794,0.0,1.0
2019-02-01,88.83,89.44,87.79,88.24,44.12,107632,0.0,1.0
2019-01-31,87.26,89.54,86.46,88.66,44.33,121706,0.0,1.0
2019-01-30,86.94,87.76,85.68,87.39,43.695,80489,0.0,1.0
2019-01-29,87.33,88.05,86.33,86.47,43.235,97557,0.0,1.0
2019-01-28,88.15,88.96,86.98,87.31,43.655,81481,0.0,1.0
2019-01-25,87.71,89.3,87.53,88.89,44.445,97073,0.0,1.0
2019-01-24,85.75,88.115,85.75,86.99,43.495,175191,0.0,1.0
2019-01-23,86.05,88.22,85.01,85.56,42.78,174601,0.0,1.0
2019-01-22,86.46,87.6,84.87,85.47,42.735,170091,0.0,1.0
2019-01-18,89.16,89.16,86.77,86.86,43.43,146842,0.0,1.0
2019-01-17,87.34,89.19,87.125,88.54,44.27,117111,0.0,1.0
2019-01-16,89.67,90.065,87.28,87.53,43.765,150708,0.0,1.0
2019-01-15,87.26,89.41,86.43,89.34,44.67,114038,0.0,1.0
2019-01-14,87.62,87.97,86.68,87.15,43.575,116665,0.0,1.0
2019-01-11,87.92,88.49,86.98,88.31,44.155,110473,0.0,1.0
2019-01-10,87.31,88.26,86.02,87.92,43.96,101590,0.0,1.0
2019-01-09,84.99,87.61,84.5829,87.52,43.76,251184,0.0,1.0
2019-01-08,85.73,85.73,82.495,84.66,42.33,194064,0.0,1.0
2019-01-07,83.82,85.1,83.415,84.94,42.47,150061,0.0,1.0
2019-01-04,80.97,84.52,80.635,84.24,42.12,142072,0.0,1.0
2019-01-03,81.2,81.4939,79.82,79.94,39.97,171720,0.0,1.0
2019-01-02,81.47,82.42,79.9,81.82,40.91,150530,0.0,1.0
2018-12-31,81.47,82.41,80.34,82.38,41.19,150998,0.0,1.0
2018-12-28,81.65,82.47,80.06,81.39,40.695,96875,0.0,1.0
2018-12-27,79.6,81.38,77.99,81.33,40.665,111612,0.0,1.0
2018-12-26,76.92,80.81,76.92,80.61,40.305,153661,0.0,1.0
2018-12-24,76.72,79.39,75.83,76.92,38.46,103896,0.0,1.0
2018-12-21,81.93,82.65,76.37,77.32,38.66,368090,0.0,1.0
2018-12-20,82.65,82.66,79.5,81.74,40.87,183694,0.0,1.0
2018-12-19,83.56,85.48,81.35,82.26,41.13,142591,0.0,1.0
2018-12-18,80.42,83.51,79.5927,83.27,41.635,175512,0.0,1.0
2018-12-17,85.29,85.9,78.92,79.62,39.81,388435,0.0,1.0
2018-12-14,83.16,86.57,83.16,85.28,42.64,160367,0.0,1.0
2018-12-13,87.99,88.15,83.13,83.87,41.935,166967,0.0,1.0
2018-12-12,85.7,88.76,85.51,87.66,43.83,276636,0.0,1.0
2018-12-11,83.24,84.48,81.7242,84.31,42.155,192060,0.0,1.0
2018-12-10,82.64,84.17,81.72,82.17,41.085,219774,0.0,1.0
2018-12-07,83.27,86.45,82.08,82.71,41.355,180130,0.0,1.0
2018-12-06,81.59,83.52,80.07,83.0,41.5,221019,0.0,1.0
2018-12-04,85.45,87.87,82.65,83.0,41.5,317054,0.0,1.0
2018-12-03,86.78,92.45,85.23,85.55,42.775,189316,0.0,1.0
2018-11-30,84.48,85.84,83.6663,85.23,42.615,273654,0.0,1.0
2018-11-29,84.58,85.9,84.34,84.42,42.21,176818,0.0,1.0
2018-11-28,83.0,85.54,83.0,84.75,42.375,303249,0.0,1.0
2018-11-27,83.34,84.89,82.3,82.72,41.36,262508,0.0,1.0
2018-11-26,84.2,86.095,83.29,83.53,41.765,357856,0.0,1.0
2018-11-23,82.78,84.38,82.41,83.33,41.665,126988,0.0,1.0
2018-11-21,84.7,84.85,83.32,83.47,41.735,203103,0.0,1.0
2018-11-20,86.55,87.78,83.95,84.15,42.075,249069,0.0,1.0
2018-11-19,89.63,90.47,86.57,87.95,43.975,187848,0.0,1.0
2018-11-16,91.42,91.6394,88.84,89.94,44.97,193232,0.0,1.0
2018-11-15,91.34,92.71,90.43,92.02,46.01,144077,0.0,1.0
2018-11-14,93.1,93.6799,90.5549,91.38,45.69,156013,0.0,1.0
2018-11-13,91.73,93.38,91.16,92.56,46.28,158401,0.0,1.0
2018-11-12,96.71,97.6028,89.99,91.33,45.665,257074,0.0,1.0
2018-11-09,95.49,98.2,93.92,96.41,48.205,423800,0.0,1.0
