,CPLA_Open,CPLA_High,CPLA_Low,CPLA_Close,CPLA_Adj Close,CPLA_Volume,CPLA_Dividend Amount,CPLA_Split Coefficient
2009-10-01,67.14,67.83,67.0,67.02,59.8137693756759,208400,0.0,1.0
2009-09-30,66.1,67.95,64.63,67.34,60.0993618286782,237100,0.0,1.0
2009-09-29,65.0,67.44,64.19,65.88,58.7963462618551,137400,0.0,1.0
2009-09-28,63.54,64.95,63.54,64.54,57.6004278649078,63900,0.0,1.0
2009-09-25,64.2,64.4301,62.89,63.15,56.3598856471789,126200,0.0,1.0
2009-09-24,64.74,64.74,63.68,64.51,57.5736535724388,116900,0.0,1.0
2009-09-23,64.93,65.31,64.71,64.77,57.8056974405032,76700,0.0,1.0
2009-09-22,64.75,65.07,64.09,64.8,57.8324717329722,162000,0.0,1.0
2009-09-21,61.4,65.43,60.49,64.92,57.9395689028481,285000,0.0,1.0
2009-09-18,61.91,62.67,60.7,61.74,55.1014939011374,114500,0.0,1.0
2009-09-17,60.85,61.85,60.06,61.51,54.896224325542,153900,0.0,1.0
2009-09-16,60.32,61.21,59.77,60.73,54.2000927213488,95200,0.0,1.0
2009-09-15,60.4,60.6,59.26,60.02,53.5664344662499,186100,0.0,1.0
2009-09-14,62.07,62.27,60.37,60.52,54.012672674066,166300,0.0,1.0
2009-09-11,63.35,63.68,61.58,62.19,55.5031082881719,128300,0.0,1.0
2009-09-10,64.02,64.21,63.0,63.44,56.6187038077123,117900,0.0,1.0
2009-09-09,63.33,64.5,62.49,64.16,57.2612868269675,106200,0.0,1.0
2009-09-08,62.39,63.91,61.63,63.16,56.3688104113352,123000,0.0,1.0
2009-09-04,62.87,63.16,61.76,62.26,55.5655816372662,152400,0.0,1.0
2009-09-03,62.01,63.2616,61.57,62.79,56.0385941375513,103000,0.0,1.0
2009-09-02,62.51,63.0,61.5,62.13,55.449559703234,107800,0.0,1.0
2009-09-01,63.3,64.0,62.13,62.43,55.7173026279237,101600,0.0,1.0
2009-08-31,63.49,64.13,62.7,63.35,56.5383809303054,69100,0.0,1.0
2009-08-28,64.06,64.45,63.4,64.03,57.1452648929353,59700,0.0,1.0
2009-08-27,64.36,64.36,63.2,63.87,57.0024686664342,87100,0.0,1.0
2009-08-26,64.86,65.805,63.76,64.11,57.2166630061859,158600,0.0,1.0
2009-08-25,65.3,65.92,64.69,65.09,58.0912898935056,103800,0.0,1.0
2009-08-24,65.0,65.1756,64.28,64.9,57.9217193745354,63600,0.0,1.0
2009-08-21,64.99,65.2,64.09,65.0,58.0109670160987,139900,0.0,1.0
2009-08-20,63.19,64.69,63.1,64.65,57.6986002706274,69800,0.0,1.0
2009-08-19,62.49,63.7,62.49,63.35,56.5383809303054,47600,0.0,1.0
2009-08-18,64.03,64.03,62.62,62.97,56.1992398923651,85400,0.0,1.0
2009-08-17,63.49,64.38,62.54,63.7,56.8507476757767,144100,0.0,1.0
2009-08-14,63.7,64.945,63.23,64.48,57.5468792799699,180500,0.0,1.0
2009-08-13,63.8,64.0,62.37,63.67,56.8239733833077,76900,0.0,1.0
2009-08-12,62.95,63.9989,62.21,63.67,56.8239733833077,79900,0.0,1.0
2009-08-11,63.93,64.35,62.52,62.95,56.1813903640525,100000,0.0,1.0
2009-08-10,64.3,64.72,61.96,64.33,57.413007817625,131000,0.0,1.0
2009-08-07,64.12,64.69,63.32,64.16,57.2612868269675,107800,0.0,1.0
2009-08-06,63.18,63.76,62.5,63.39,56.5740799869307,131800,0.0,1.0
2009-08-05,64.55,64.55,62.79,63.18,56.3866599396479,108300,0.0,1.0
2009-08-04,64.53,65.0,64.45,64.72,57.7610736197216,128000,0.0,1.0
2009-08-03,64.84,65.0,63.45,65.0,58.0109670160987,128400,0.0,1.0
2009-07-31,64.5,65.0,64.1,64.36,57.439782110094,197900,0.0,1.0
2009-07-30,62.89,64.71,62.0,64.47,57.5379545158135,263300,0.0,1.0
2009-07-29,61.76,63.31,61.76,62.59,55.8600988544248,336800,0.0,1.0
2009-07-28,63.77,64.95,61.09,62.1,55.422785410765,743900,0.0,1.0
2009-07-27,60.92,62.25,58.85,59.78,53.3522401264981,280100,0.0,1.0
2009-07-24,61.8,62.21,60.5,61.5,54.8872995613857,165500,0.0,1.0
2009-07-23,62.57,62.99,61.03,62.0,55.3335377692018,151900,0.0,1.0
2009-07-22,62.13,63.4,61.61,62.28,55.5834311655788,301500,0.0,1.0
2009-07-21,62.33,62.5,60.25,62.13,55.449559703234,159700,0.0,1.0
2009-07-20,61.11,62.57,59.78,62.03,55.3603120616708,223500,0.0,1.0
2009-07-17,60.52,61.16,59.36,60.91,54.3607384761626,152500,0.0,1.0
2009-07-16,59.95,60.79,58.79,60.71,54.1822431930361,146100,0.0,1.0
2009-07-15,59.42,59.57,58.03,59.29,52.9149266828383,116900,0.0,1.0
2009-07-14,59.01,59.05,57.65,58.99,52.6471837581486,183600,0.0,1.0
2009-07-13,55.68,59.57,54.71,59.23,52.8613780979004,337100,0.0,1.0
2009-07-10,59.3,60.73,58.59,58.75,52.4329894183969,171100,0.0,1.0
2009-07-09,60.8,61.66,59.28,59.69,53.2719172490912,416900,0.0,1.0
2009-07-08,59.43,61.04,59.43,60.27,53.7895535701579,357400,0.0,1.0
2009-07-07,60.07,60.07,58.5,59.09,52.7364313997118,223900,0.0,1.0
2009-07-06,58.92,60.0,58.56,59.85,53.4147134755924,234700,0.0,1.0
2009-07-02,59.45,59.62,58.48,58.8,52.4776132391785,187800,0.0,1.0
2009-07-01,60.31,60.92,59.78,60.31,53.8252526267832,201700,0.0,1.0
2009-06-30,59.15,60.66,59.03,59.96,53.5128858813119,349300,0.0,1.0
2009-06-29,58.4,59.2,57.9,58.57,52.2723436635831,241400,0.0,1.0
2009-06-26,57.53,58.87,56.94,58.65,52.3437417768336,359900,0.0,1.0
2009-06-25,55.29,57.9,55.29,57.75,51.5405130027646,215200,0.0,1.0
2009-06-24,55.36,56.67,54.76,55.73,49.7377106431873,79700,0.0,1.0
2009-06-23,55.92,56.05,54.02,54.88,48.9791056898999,194800,0.0,1.0
2009-06-22,57.27,57.87,55.61,55.82,49.8180335205943,101600,0.0,1.0
2009-06-19,58.93,59.35,56.76,57.25,51.0942747949484,252800,0.0,1.0
2009-06-18,56.89,58.16,56.57,58.11,51.8618045123922,132900,0.0,1.0
2009-06-17,55.0,60.27,54.93,56.98,50.8533061627277,594500,0.0,1.0
2009-06-16,53.86,55.14,53.86,54.9,48.9969552182126,128900,0.0,1.0
2009-06-15,53.53,54.33,52.3601,53.86,48.068779745955,101600,0.0,1.0
2009-06-12,53.44,54.51,52.98,54.28,48.4436198405205,79600,0.0,1.0
2009-06-11,53.92,54.35,53.44,53.56,47.8010368212653,204100,0.0,1.0
2009-06-10,54.5,55.28,52.77,53.68,47.9081339911412,192500,0.0,1.0
2009-06-09,54.62,55.29,53.93,54.54,48.6756637085849,195800,0.0,1.0
2009-06-08,54.69,55.16,53.87,54.6,48.7292122935229,140600,0.0,1.0
2009-06-05,54.82,55.28,52.85,54.64,48.7649113501482,130400,0.0,1.0
2009-06-04,54.93,54.93,53.65,54.67,48.7916856426171,146000,0.0,1.0
2009-06-03,54.18,55.6,53.74,55.43,49.4699677184977,101100,0.0,1.0
2009-06-02,52.35,54.92,51.49,54.64,48.7649113501482,236200,0.0,1.0
2009-06-01,52.65,53.12,51.68,52.88,47.1941528586353,201900,0.0,1.0
2009-05-29,51.37,53.15,51.37,52.19,46.5783441318491,253800,0.0,1.0
2009-05-28,52.03,52.75,50.0,50.76,45.3021028574949,286100,0.0,1.0
2009-05-27,53.83,54.27,51.2401,51.61,46.0607078107823,245200,0.0,1.0
2009-05-26,52.05,55.64,52.05,53.9,48.1044788025803,173300,0.0,1.0
2009-05-22,53.95,55.05,52.32,52.4,46.7657641791318,95800,0.0,1.0
2009-05-21,53.13,54.5,52.47,53.9,48.1044788025803,177600,0.0,1.0
2009-05-20,53.77,55.45,53.41,54.12,48.3008236140194,248100,0.0,1.0
2009-05-19,51.87,54.43,51.27,53.34,47.6046920098262,220800,0.0,1.0
2009-05-18,50.56,53.22,50.56,52.58,46.9264099339456,261100,0.0,1.0
2009-05-15,49.57,50.76,49.28,50.35,44.9361875270857,278100,0.0,1.0
2009-05-14,49.65,50.63,49.35,49.6,44.2668302153614,150100,0.0,1.0
2009-05-13,50.26,50.42,49.36,49.66,44.3203788002994,317900,0.0,1.0
2009-05-12,50.02,51.5,48.75,51.21,45.7037172445294,220700,0.0,1.0
2009-05-11,47.5,51.37,47.5,50.37,44.9540370553983,440600,0.0,1.0
2009-05-08,47.78,48.63,47.43,48.0,42.8388679503498,319400,0.0,1.0
2009-05-07,48.3,48.75,46.37,47.55,42.4372535633152,412200,0.0,1.0
2009-05-06,49.19,49.19,47.46,48.19,43.0084384693199,347900,0.0,1.0
2009-05-05,48.87,49.12,47.98,48.86,43.6063976677935,252300,0.0,1.0
2009-05-04,48.97,50.95,48.74,48.95,43.6867205452005,526800,0.0,1.0
2009-05-01,50.55,51.17,48.81,49.05,43.7759681867637,414400,0.0,1.0
2009-04-30,53.69,55.0,49.58,51.38,45.8554382351869,774500,0.0,1.0
2009-04-29,53.14,55.1,53.02,53.52,47.76533776464,183600,0.0,1.0
2009-04-28,51.05,53.84,50.64,53.29,47.5600681890446,213700,0.0,1.0
2009-04-27,50.91,52.71,50.85,52.11,46.5069460185985,196600,0.0,1.0
2009-04-24,50.89,53.74,50.84,51.5,45.9625354050628,309800,0.0,1.0
2009-04-23,52.0,53.55,50.0,50.68,45.2307047442443,325200,0.0,1.0
2009-04-22,50.51,51.91,50.51,51.11,45.6144696029662,313900,0.0,1.0
2009-04-21,51.86,51.86,49.65,51.16,45.6590934237478,378600,0.0,1.0
2009-04-20,50.71,52.1,50.68,51.86,46.2838269146904,169400,0.0,1.0
2009-04-17,50.43,51.67,50.14,51.5,45.9625354050628,224200,0.0,1.0
2009-04-16,50.34,50.96,49.58,50.34,44.9272627629293,360900,0.0,1.0
2009-04-15,49.68,50.61,49.3,50.34,44.9272627629293,160700,0.0,1.0
2009-04-14,47.59,50.21,46.74,49.69,44.3471530927683,321800,0.0,1.0
2009-04-13,47.03,48.11,46.37,48.05,42.8834917711314,279800,0.0,1.0
2009-04-09,48.82,50.07,47.05,47.51,42.40155450669,466100,0.0,1.0
2009-04-08,49.64,50.24,47.96,48.08,42.9102660636004,252700,0.0,1.0
2009-04-07,50.93,52.11,48.31,49.15,43.8652158283269,313500,0.0,1.0
2009-04-06,52.25,52.71,50.95,51.65,46.0964068674076,152600,0.0,1.0
2009-04-03,52.38,52.83,52.06,52.77,47.0959804529158,192800,0.0,1.0
2009-04-02,50.76,53.06,50.28,52.56,46.908560405633,380700,0.0,1.0
2009-04-01,51.5,51.93,49.28,50.14,44.7487674798029,457900,0.0,1.0
2009-03-31,53.88,54.61,52.67,53.0,47.3012500285112,207200,0.0,1.0
2009-03-30,54.64,54.64,51.17,53.27,47.5422186607319,185300,0.0,1.0
2009-03-27,53.28,55.0,53.1,53.71,47.9349082836101,287500,0.0,1.0
2009-03-26,51.85,53.94,50.93,53.91,48.1134035667366,197700,0.0,1.0
2009-03-25,50.25,51.61,49.74,51.54,45.9982344616881,305200,0.0,1.0
2009-03-24,51.91,52.43,49.53,49.7,44.3560778569247,296400,0.0,1.0
2009-03-23,51.5,52.73,49.0,52.63,46.9710337547273,226700,0.0,1.0
2009-03-20,49.94,50.924,49.445,49.52,44.1954321021109,266500,0.0,1.0
2009-03-19,49.77,50.12,47.9,49.51,44.1865073379545,284700,0.0,1.0
2009-03-18,50.32,50.32,48.79,49.23,43.9366139415775,260200,0.0,1.0
2009-03-17,46.83,50.34,46.57,50.34,44.9272627629293,354900,0.0,1.0
2009-03-16,52.47,52.8799,45.15,46.09,41.1342379964921,874400,0.0,1.0
2009-03-13,52.6,52.6,48.28,51.9,46.3195259713157,400900,0.0,1.0
2009-03-12,50.66,52.68,49.91,52.45,46.8103879999135,183700,0.0,1.0
2009-03-11,50.56,52.39,50.56,51.0,45.5162971972466,253700,0.0,1.0
2009-03-10,47.48,51.06,47.06,50.94,45.4627486123087,467000,0.0,1.0
2009-03-09,46.25,48.78,46.15,47.01,41.9553162988738,252900,0.0,1.0
2009-03-06,47.97,48.99,45.85,46.74,41.7143476666531,390500,0.0,1.0
2009-03-05,49.07,49.85,45.91,47.8,42.6603726672233,649100,0.0,1.0
2009-03-04,54.26,55.2,49.35,49.91,44.5434979042074,768200,0.0,1.0
2009-03-03,54.36,55.8,53.0,53.83,48.042005453486,244900,0.0,1.0
2009-03-02,54.54,56.12,53.07,53.63,47.8635101703596,455900,0.0,1.0
2009-02-27,54.75,57.03,53.71,55.46,49.4967420109666,250600,0.0,1.0
2009-02-26,58.25,60.39,53.73,55.21,49.2736229070586,666200,0.0,1.0
2009-02-25,59.24,59.96,58.0,58.86,52.5311618241164,180300,0.0,1.0
2009-02-24,58.72,60.44,58.03,59.28,52.906001918682,438200,0.0,1.0
2009-02-23,57.43,59.03,57.2436,58.24,51.9778264464244,308500,0.0,1.0
2009-02-20,56.42,58.34,55.28,56.79,50.6837356437576,420900,0.0,1.0
2009-02-19,61.1,61.24,56.56,56.95,50.8265318702587,514100,0.0,1.0
2009-02-18,60.06,61.87,60.06,60.46,53.9591240891281,309200,0.0,1.0
2009-02-17,58.14,61.96,57.38,60.6,54.0840707873166,448900,0.0,1.0
2009-02-13,59.92,61.4,58.4801,59.48,53.0844972018084,470100,0.0,1.0
2009-02-12,53.99,59.21,53.05,58.39,52.1116979087692,1088900,0.0,1.0
2009-02-11,57.5,58.69,56.47,56.95,50.8265318702587,167000,0.0,1.0
2009-02-10,58.0,58.75,56.79,57.19,51.0407262100105,160400,0.0,1.0
2009-02-09,58.93,59.45,57.48,58.44,52.1563217295509,146000,0.0,1.0
2009-02-06,58.22,59.24,57.18,58.92,52.5847104090544,180300,0.0,1.0
2009-02-05,57.04,58.74,56.33,58.09,51.8439549840796,216000,0.0,1.0
2009-02-04,59.49,60.0,57.65,57.76,51.5494377669209,141800,0.0,1.0
2009-02-03,56.75,59.38,56.595,59.18,52.8167542771187,296600,0.0,1.0
2009-02-02,55.02,56.68,54.6,56.49,50.4159927190679,153300,0.0,1.0
2009-01-30,55.52,56.21,54.12,55.33,49.3807200769344,184800,0.0,1.0
2009-01-29,56.89,57.45,54.96,54.99,49.0772780956195,391000,0.0,1.0
2009-01-28,57.94,58.61,56.63,57.2,51.0496509741668,181400,0.0,1.0
2009-01-27,57.85,58.81,56.7,57.43,51.2549205497622,129400,0.0,1.0
2009-01-26,59.68,59.9,57.33,57.88,51.6565349367968,252600,0.0,1.0
2009-01-23,60.0,60.99,58.37,59.17,52.8078295129624,263000,0.0,1.0
2009-01-22,57.02,61.1,57.02,60.21,53.73600498522,481100,0.0,1.0
2009-01-21,56.74,58.07,56.2,57.91,51.6833092292657,112900,0.0,1.0
2009-01-20,59.82,59.82,55.87,56.45,50.3802936624426,247100,0.0,1.0
2009-01-16,58.36,58.36,55.93,57.04,50.9068547476656,258700,0.0,1.0
2009-01-15,55.455,59.14,54.15,58.06,51.8171806916106,271500,0.0,1.0
2009-01-14,56.8,57.61,54.44,55.1,49.175450501339,340900,0.0,1.0
2009-01-13,56.86,58.36,56.7901,57.88,51.6565349367968,160800,0.0,1.0
2009-01-12,58.17,58.84,57.32,57.7,51.495889181983,137600,0.0,1.0
2009-01-09,58.39,60.34,57.9,58.45,52.1652464937072,467400,0.0,1.0
2009-01-08,54.37,56.25,54.37,56.14,50.1036259735966,148000,0.0,1.0
2009-01-07,56.49,56.57,54.86,55.23,49.2914724353712,232400,0.0,1.0
2009-01-06,58.45,59.02,56.05,56.81,50.7015851720702,325300,0.0,1.0
2009-01-05,58.84,59.4,57.32,58.25,51.9867512105807,182300,0.0,1.0
2009-01-02,59.08,59.78,58.01,58.29,52.022450267206,183000,0.0,1.0
2008-12-31,58.54,60.0,58.54,58.76,52.4419141825532,172700,0.0,1.0
2008-12-30,56.64,58.7,55.97,58.66,52.35266654099,131400,0.0,1.0
2008-12-29,54.45,58.0,54.45,56.04,50.0143783320334,133500,0.0,1.0
2008-12-26,55.65,55.99,54.55,55.86,49.8537325772196,118200,0.0,1.0
2008-12-24,56.52,56.56,54.9,55.23,49.2914724353712,54200,0.0,1.0
2008-12-23,56.85,57.48,54.7,56.66,50.5677137097254,102700,0.0,1.0
2008-12-22,56.04,56.93,54.0,56.15,50.1125507377529,169900,0.0,1.0
2008-12-19,57.66,58.46,55.53,56.36,50.2999707850357,249800,0.0,1.0
2008-12-18,54.33,57.83,54.0,56.97,50.8443813985714,200400,0.0,1.0
2008-12-17,55.3,57.14,54.36,56.5,50.4249174832242,194000,0.0,1.0
2008-12-16,54.6,56.3199,52.76,55.89,49.8805068696885,199300,0.0,1.0
2008-12-15,55.59,56.1,52.97,53.59,47.8278111137343,331400,0.0,1.0
2008-12-12,52.81,55.5,52.5,55.38,49.4253438977161,219900,0.0,1.0
2008-12-11,53.21,54.39,52.89,53.34,47.6046920098262,279600,0.0,1.0
2008-12-10,52.1,55.2899,51.59,54.33,48.4882436613021,379500,0.0,1.0
2008-12-09,54.43,55.5899,51.73,51.79,46.2213535655961,326700,0.0,1.0
2008-12-08,58.44,58.49,54.11,54.86,48.9612561615873,318600,0.0,1.0
2008-12-05,52.49,56.53,52.01,56.39,50.3267450775047,278400,0.0,1.0
2008-12-04,54.14,55.93,52.05,52.63,46.9710337547273,303400,0.0,1.0
2008-12-03,51.61,55.5,51.54,54.65,48.7738361143045,360400,0.0,1.0
2008-12-02,54.97,55.5,53.18,53.97,48.1669521516745,329400,0.0,1.0
2008-12-01,58.6,58.6,54.44,54.73,48.8452342275551,354300,0.0,1.0
2008-11-28,58.25,59.99,56.76,59.86,53.4236382397487,101200,0.0,1.0
2008-11-26,54.01,61.168,52.71,58.76,52.4419141825532,619600,0.0,1.0
2008-11-25,56.46,56.46,52.9001,55.19,49.2557733787459,324800,0.0,1.0
2008-11-24,53.0,56.5,52.66,56.03,50.005453567877,520100,0.0,1.0
2008-11-21,51.13,53.87,48.8,52.5,46.8550118206951,2099200,0.0,1.0
2008-11-20,50.85,52.54,50.11,50.87,45.4002752632144,679500,0.0,1.0
2008-11-19,51.0,52.9,49.42,49.49,44.1686578096419,190300,0.0,1.0
2008-11-18,51.21,52.65,50.78,51.17,45.6680181879041,309200,0.0,1.0
2008-11-17,50.29,51.93,49.8,51.16,45.6590934237478,205400,0.0,1.0
2008-11-14,50.57,51.99,47.79,50.8,45.3378019141202,275300,0.0,1.0
2008-11-13,52.98,52.98,48.63,51.36,45.8375887068743,498400,0.0,1.0
2008-11-12,52.25,53.0,51.15,51.83,46.2570526222214,204600,0.0,1.0
2008-11-11,53.07,54.5,52.1,52.95,47.2566262077296,322600,0.0,1.0
2008-11-10,53.44,54.68,51.86,54.2,48.37222172727,234900,0.0,1.0
2008-11-07,49.7,53.77,48.72,52.49,46.8460870565387,300300,0.0,1.0
2008-11-06,43.47,50.57,42.01,48.76,43.5171500262303,513500,0.0,1.0
2008-11-05,43.44,44.488,40.94,42.06,37.537558041494,215300,0.0,1.0
2008-11-04,46.96,46.96,42.85,43.36,38.697777381816,171100,0.0,1.0
2008-11-03,49.7,49.71,45.17,45.9,40.964667477522,159900,0.0,1.0
2008-10-31,45.95,49.11,44.1,47.4,42.3033821009704,169700,0.0,1.0
2008-10-30,41.64,46.57,41.22,46.13,41.1699370531174,227900,0.0,1.0
2008-10-29,37.68,42.23,36.05,40.37,36.0292728990754,267200,0.0,1.0
2008-10-28,37.24,38.37,36.12,37.49,33.4589408220544,183700,0.0,1.0
2008-10-27,36.75,39.56,36.42,36.43,32.5129158214842,128600,0.0,1.0
2008-10-24,35.37,37.6,35.36,37.18,33.1822731332084,284700,0.0,1.0
2008-10-23,36.26,38.05,36.0,37.13,33.1376493124268,342200,0.0,1.0
2008-10-22,35.32,37.13,35.32,36.04,32.1648500193876,247200,0.0,1.0
2008-10-21,36.29,36.76,35.28,35.92,32.0577528495118,307900,0.0,1.0
2008-10-20,40.69,41.66,35.58,36.33,32.423668179921,511200,0.0,1.0
2008-10-17,39.32,40.53,36.21,39.95,35.6544328045099,228600,0.0,1.0
2008-10-16,36.58,40.16,35.0,39.85,35.5651851629466,302800,0.0,1.0
2008-10-15,40.78,41.17,36.33,36.35,32.4415177082336,134200,0.0,1.0
2008-10-14,44.0,45.255,41.01,41.27,36.8325016731445,177800,0.0,1.0
2008-10-13,39.98,42.98,37.1,42.88,38.2693887023125,156300,0.0,1.0
2008-10-10,35.15,39.34,34.78,38.43,34.2978686527488,321000,0.0,1.0
2008-10-09,38.82,39.6,35.96,36.33,32.423668179921,147800,0.0,1.0
2008-10-08,39.91,41.0,38.85,39.06,34.8601287945971,285500,0.0,1.0
2008-10-07,40.56,42.74,39.87,40.06,35.7526052102294,207100,0.0,1.0
2008-10-06,41.57,42.54,40.05,40.86,36.4665863427352,192800,0.0,1.0
2008-10-03,43.09,45.0,42.24,42.56,37.9837962493101,165300,0.0,1.0
2008-10-02,43.08,43.72,42.59,42.96,38.340786815563,164900,0.0,1.0
2008-10-01,42.86,44.35,41.15,43.51,38.8316488441608,117200,0.0,1.0
2008-09-30,42.5,43.5,41.73,42.86,38.2515391739998,157400,0.0,1.0
2008-09-29,41.14,44.14,41.0,42.2,37.6625047396825,329200,0.0,1.0
2008-09-26,42.15,42.32,41.15,41.22,36.7878778523629,149800,0.0,1.0
2008-09-25,43.5,44.05,42.15,42.23,37.6892790321515,321000,0.0,1.0
2008-09-24,47.21,47.21,43.138,43.2,38.5549811553148,533000,0.0,1.0
2008-09-23,50.49,50.49,47.05,47.34,42.2498335160325,168300,0.0,1.0
2008-09-22,51.5,51.65,49.61,49.87,44.5077988475822,155300,0.0,1.0
2008-09-19,51.06,53.59,49.25,51.65,46.0964068674076,399600,0.0,1.0
2008-09-18,48.49,49.86,46.49,49.61,44.2757549795178,490900,0.0,1.0
2008-09-17,45.19,48.46,45.19,47.25,42.1695106386256,474500,0.0,1.0
2008-09-16,45.77,47.39,44.96,47.26,42.1784354027819,175900,0.0,1.0
2008-09-15,47.61,47.68,46.23,46.73,41.7054229024968,137500,0.0,1.0
2008-09-12,46.29,47.6,46.07,47.57,42.4551030916279,130000,0.0,1.0
2008-09-11,45.56,46.65,44.8,46.56,41.5537019118393,240100,0.0,1.0
2008-09-10,46.26,46.945,45.27,45.95,41.0092912983036,402100,0.0,1.0
2008-09-09,47.13,47.73,45.35,45.6,40.6969245528323,304600,0.0,1.0
2008-09-08,47.71,49.08,46.8,46.98,41.9285420064048,182900,0.0,1.0
2008-09-05,48.86,49.96,46.38,46.72,41.6964981383404,335700,0.0,1.0
2008-09-04,50.01,50.11,48.46,48.84,43.5885481394809,158600,0.0,1.0
2008-09-03,50.33,50.64,49.68,50.16,44.7666170081155,119900,0.0,1.0
2008-09-02,50.54,51.09,49.87,50.64,45.195005687619,184300,0.0,1.0
2008-08-29,50.71,50.71,49.31,49.71,44.365002621081,130200,0.0,1.0
2008-08-28,51.1,51.17,50.57,50.75,45.2931780933386,205400,0.0,1.0
2008-08-27,51.16,51.38,50.44,51.07,45.5787705463409,144000,0.0,1.0
2008-08-26,51.25,51.55,50.56,51.06,45.5698457821846,77000,0.0,1.0
2008-08-25,52.53,52.53,50.29,51.08,45.5876953104972,63300,0.0,1.0
2008-08-22,52.81,53.27,52.26,52.55,46.8996356414767,51600,0.0,1.0
2008-08-21,52.78,53.82,51.884,52.25,46.631892716787,76900,0.0,1.0
2008-08-20,52.8,53.92,51.62,53.17,47.4529710191687,103700,0.0,1.0
2008-08-19,52.81,53.49,51.98,52.49,46.8460870565387,66000,0.0,1.0
2008-08-18,54.01,54.01,52.51,53.18,47.461895783325,42200,0.0,1.0
2008-08-15,54.34,54.34,53.16,54.01,48.2026512082998,209200,0.0,1.0
2008-08-14,53.62,54.58,52.98,53.91,48.1134035667366,137700,0.0,1.0
2008-08-13,54.88,55.29,53.82,54.02,48.2115759724561,101500,0.0,1.0
2008-08-12,58.33,58.33,53.61,54.88,48.9791056898999,270200,0.0,1.0
2008-08-11,54.93,57.0,54.1301,56.75,50.6480365871323,158800,0.0,1.0
2008-08-08,54.6,55.36,53.49,55.0,49.0862028597758,145800,0.0,1.0
2008-08-07,52.23,54.53,51.12,53.72,47.9438330477665,223600,0.0,1.0
2008-08-06,50.89,53.18,50.82,52.89,47.2030776227917,363400,0.0,1.0
2008-08-05,50.94,52.4,49.95,51.1,45.6055448388099,487500,0.0,1.0
2008-08-04,51.55,52.62,50.41,52.0,46.4087736128789,397500,0.0,1.0
2008-08-01,52.73,53.02,50.93,51.36,45.8375887068743,184400,0.0,1.0
2008-07-31,53.14,55.87,50.0,52.2,46.5872688960054,1240500,0.0,1.0
2008-07-30,58.7,60.0399,57.98,58.5,52.2098703144888,178100,0.0,1.0
2008-07-29,59.22,60.08,58.03,58.56,52.2634188994267,191900,0.0,1.0
2008-07-28,62.15,62.86,58.59,58.9,52.5668608807417,177400,0.0,1.0
2008-07-25,62.16,62.83,60.68,62.52,55.7976255053306,78900,0.0,1.0
2008-07-24,62.24,63.14,61.09,61.5,54.8872995613857,143800,0.0,1.0
2008-07-23,59.84,62.318,59.61,61.9,55.2442901276386,151800,0.0,1.0
2008-07-22,57.15,59.85,57.15,59.59,53.182669607528,184600,0.0,1.0
2008-07-21,58.37,58.43,57.4,57.6,51.4066415404197,302900,0.0,1.0
2008-07-18,58.35,59.69,57.5,57.94,51.7100835217347,104400,0.0,1.0
2008-07-17,57.89,59.35,57.5,58.5,52.2098703144888,167200,0.0,1.0
2008-07-16,54.08,58.15,53.19,57.8,51.5851368235462,513600,0.0,1.0
2008-07-15,55.2,56.41,53.77,53.97,48.1669521516745,529200,0.0,1.0
2008-07-14,58.86,59.9,55.22,55.68,49.6930868224057,442600,0.0,1.0
2008-07-11,58.86,60.82,58.7,59.85,53.4147134755924,178300,0.0,1.0
2008-07-10,59.0,59.78,58.9,59.51,53.1112714942774,112700,0.0,1.0
2008-07-09,60.35,60.38,58.98,58.99,52.6471837581486,74900,0.0,1.0
2008-07-08,59.36,60.32,58.79,60.21,53.73600498522,120200,0.0,1.0
2008-07-07,61.58,61.91,58.76,59.14,52.7810552204935,124500,0.0,1.0
2008-07-03,60.48,61.57,59.96,61.1,54.5303089951327,76600,0.0,1.0
2008-07-02,59.41,61.29,59.41,60.46,53.9591240891281,252400,0.0,1.0
2008-07-01,59.26,59.32,57.08,58.89,52.5579361165854,205800,0.0,1.0
2008-06-30,59.04,60.36,58.56,59.65,53.2362181924659,208900,0.0,1.0
2008-06-27,58.91,59.88,58.87,58.98,52.6382589939923,690700,0.0,1.0
2008-06-26,57.82,59.23,57.45,58.93,52.5936351732107,163700,0.0,1.0
2008-06-25,57.72,58.42,57.27,58.42,52.1384722012382,316000,0.0,1.0
2008-06-24,60.56,62.0,57.51,57.63,51.4334158328887,260600,0.0,1.0
2008-06-23,61.89,62.1,60.77,61.08,54.5124594668201,96300,0.0,1.0
2008-06-20,61.32,61.8,60.55,61.4,54.7980519198224,259600,0.0,1.0
2008-06-19,61.0,61.98,60.71,61.78,55.1371929577627,133500,0.0,1.0
2008-06-18,61.42,62.26,60.72,61.0,54.4410613535695,88200,0.0,1.0
2008-06-17,62.55,62.55,61.3,61.61,54.9854719671052,151600,0.0,1.0
2008-06-16,61.77,62.71,60.51,62.44,55.72622739208,177300,0.0,1.0
2008-06-13,61.9,62.46,60.7,62.13,55.449559703234,106900,0.0,1.0
2008-06-12,62.19,62.21,60.68,61.33,54.7355785707282,66600,0.0,1.0
2008-06-11,62.42,62.6,60.97,61.47,54.8605252689167,139200,0.0,1.0
