,AMWD_Open,AMWD_High,AMWD_Low,AMWD_Close,AMWD_Adj Close,AMWD_Volume,AMWD_Dividend Amount,AMWD_Split Coefficient
2011-07-15,17.02,18.04,16.87,17.74,17.74,20400,0.0,1.0
2011-07-14,17.43,17.44,16.95,16.95,16.95,5400,0.0,1.0
2011-07-13,17.19,17.52,16.9,17.39,17.39,7400,0.0,1.0
2011-07-12,17.34,17.88,17.11,17.11,17.11,23800,0.0,1.0
2011-07-11,17.69,17.8,17.38,17.38,17.38,18800,0.0,1.0
2011-07-08,17.81,18.27,17.79,17.96,17.96,7200,0.0,1.0
2011-07-07,18.0,18.4,17.4,18.25,18.25,64500,0.0,1.0
2011-07-06,17.61,17.77,17.115,17.75,17.75,24700,0.0,1.0
2011-07-05,17.77,17.77,17.18,17.73,17.73,9600,0.0,1.0
2011-07-01,17.34,17.94,17.1,17.77,17.77,22300,0.0,1.0
2011-06-30,17.2,17.38,17.0,17.32,17.32,51000,0.0,1.0
2011-06-29,17.74,17.74,17.0,17.07,17.07,13600,0.0,1.0
2011-06-28,17.88,18.01,17.41,17.61,17.61,30200,0.0,1.0
2011-06-27,17.45,17.87,17.38,17.85,17.85,19300,0.0,1.0
2011-06-24,17.61,18.21,17.3983,17.4,17.4,100400,0.0,1.0
2011-06-23,16.94,17.72,16.65,17.5,17.5,7400,0.0,1.0
2011-06-22,18.18,18.63,17.3,17.3,17.3,8400,0.0,1.0
2011-06-21,17.17,18.33,17.17,18.29,18.29,30900,0.0,1.0
2011-06-20,17.46,18.14,17.16,17.77,17.77,14600,0.0,1.0
2011-06-17,17.95,18.35,17.48,17.48,17.48,31000,0.0,1.0
2011-06-16,16.84,18.08,16.84,17.78,17.78,25200,0.0,1.0
2011-06-15,16.79,16.9,16.58,16.72,16.72,22100,0.0,1.0
2011-06-14,16.89,17.18,16.62,16.94,16.94,52300,0.0,1.0
2011-06-13,15.83,16.78,15.73,16.65,16.65,36600,0.0,1.0
2011-06-10,18.03,18.07,15.82,15.96,15.96,37500,0.0,1.0
2011-06-09,18.21,18.25,18.01,18.1,18.1,6100,0.09,1.0
2011-06-08,18.11,18.43,18.11,18.16,18.0701484332051,9800,0.0,1.0
2011-06-07,18.54,18.54,18.2,18.22,18.1298515667949,7900,0.0,1.0
2011-06-06,18.98,19.2375,18.31,18.32,18.2293567894448,27300,0.0,1.0
2011-06-03,19.0,20.44,19.0,19.06,18.9656954370533,6494,0.0,1.0
2011-06-02,19.1,19.59,19.0,19.11,19.0154480483782,25600,0.0,1.0
2011-06-01,20.03,20.05,19.05,19.05,18.9557449147883,23000,0.0,1.0
2011-05-31,20.23,20.28,20.08,20.08,19.9806487080814,35700,0.0,1.0
2011-05-27,20.75,20.75,20.22,20.22,20.1199560197911,10000,0.0,1.0
2011-05-26,19.8,20.76,19.8,20.76,20.6572842221001,9000,0.0,1.0
2011-05-25,19.43,20.02,19.43,19.87,19.7716877405168,11600,0.0,1.0
2011-05-24,19.32,19.5,19.32,19.5,19.4035184167125,29000,0.0,1.0
2011-05-23,19.21,19.37,19.15,19.15,19.0552501374382,7000,0.0,1.0
2011-05-20,19.93,20.1,19.6,19.6,19.5030236393623,17100,0.0,1.0
2011-05-19,20.16,20.2,20.01,20.07,19.9706981858164,9100,0.0,1.0
2011-05-18,19.9,20.03,19.83,20.02,19.9209455744915,8200,0.0,1.0
2011-05-17,19.72,20.24,19.63,19.78,19.6821330401319,36200,0.0,1.0
2011-05-16,20.0,20.13,19.82,19.89,19.7915887850467,24100,0.0,1.0
2011-05-13,20.68,20.7,20.05,20.11,20.0105002748763,6000,0.0,1.0
2011-05-12,20.13,20.81,19.95,20.76,20.6572842221001,7000,0.0,1.0
2011-05-11,20.73,20.999,20.16,20.17,20.0702034084662,8300,0.0,1.0
2011-05-10,20.33,20.94,20.29,20.91,20.8065420560748,21100,0.0,1.0
2011-05-09,20.01,20.34,19.996,20.3,20.1995601979109,4600,0.0,1.0
2011-05-06,19.73,20.19,19.73,19.94,19.8413413963716,9600,0.0,1.0
2011-05-05,19.6,19.7,19.5,19.5,19.4035184167125,12800,0.0,1.0
2011-05-04,19.7,19.71,19.49,19.5,19.4035184167125,11000,0.0,1.0
2011-05-03,19.86,19.9,19.7,19.74,19.642330951072,4200,0.0,1.0
2011-05-02,20.44,20.44,19.76,19.85,19.7517866959868,12000,0.0,1.0
2011-04-29,20.05,20.46,20.0,20.31,20.2095107201759,20000,0.0,1.0
2011-04-28,19.84,20.03,19.729,20.01,19.9109950522265,2800,0.0,1.0
2011-04-27,19.84,19.85,19.55,19.83,19.7318856514568,4700,0.0,1.0
2011-04-26,19.51,20.01,19.51,19.88,19.7816382627817,9100,0.0,1.0
2011-04-25,19.77,19.77,19.63,19.63,19.5328752061572,3500,0.0,1.0
2011-04-21,20.07,20.07,19.79,19.83,19.7318856514568,4500,0.0,1.0
2011-04-20,19.74,19.87,19.71,19.84,19.7418361737218,8300,0.0,1.0
2011-04-19,19.36,19.38,19.25,19.33,19.2343595382078,4600,0.0,1.0
2011-04-18,19.14,19.58,19.14,19.25,19.154755360088,10300,0.0,1.0
2011-04-15,18.82,19.64,18.79,19.61,19.5129741616273,23600,0.0,1.0
2011-04-14,18.73,18.96,18.62,18.9,18.8064870808136,8100,0.0,1.0
2011-04-13,19.65,19.65,18.82,18.85,18.7567344694887,14300,0.0,1.0
2011-04-12,19.41,19.83,19.2,19.2,19.1050027487631,9400,0.0,1.0
2011-04-11,20.53,20.53,19.7,19.78,19.6821330401319,7900,0.0,1.0
2011-04-08,21.03,21.03,20.43,20.43,20.3289169873557,3700,0.0,1.0
2011-04-07,21.05,21.05,20.74,20.82,20.7169873556899,5200,0.0,1.0
2011-04-06,21.0,21.12,20.95,21.0,20.8960967564596,11300,0.0,1.0
2011-04-05,20.76,21.0,20.59,20.99,20.8861462341946,8700,0.0,1.0
2011-04-04,21.18,21.18,20.45,20.89,20.7866410115448,13600,0.0,1.0
2011-04-01,21.0,21.47,20.9,21.02,20.9159978009896,26800,0.0,1.0
2011-03-31,20.6,20.891,20.5712,20.88,20.7766904892798,9300,0.0,1.0
2011-03-30,20.04,20.61,20.04,20.6,20.4980758658604,5000,0.0,1.0
2011-03-29,20.4,20.47,20.27,20.39,20.2891148982958,5800,0.0,1.0
2011-03-28,20.46,20.71,20.05,20.43,20.3289169873557,13000,0.0,1.0
2011-03-25,20.2,20.61,20.09,20.48,20.3786695986806,11100,0.0,1.0
2011-03-24,20.8,20.83,19.76,19.89,19.7915887850467,39400,0.0,1.0
2011-03-23,20.34,20.53,20.1,20.45,20.3488180318857,6800,0.0,1.0
2011-03-22,20.67,21.02,20.34,20.45,20.3488180318857,26700,0.0,1.0
2011-03-21,19.71,20.67,19.19,20.62,20.5179769103903,53600,0.0,1.0
2011-03-18,19.52,20.73,19.12,19.41,19.3139637163277,79400,0.0,1.0
2011-03-17,19.83,19.89,18.92,19.35,19.2542605827378,42500,0.0,1.0
2011-03-16,19.6,19.75,18.9,19.375,19.2791368884002,35200,0.0,1.0
2011-03-15,19.19,19.79,18.95,19.58,19.4831225948323,17700,0.0,1.0
2011-03-14,19.92,20.08,19.82,19.9,19.8015393073117,12300,0.0,1.0
2011-03-11,20.19,20.57,20.06,20.21,20.1100054975261,14600,0.0,1.0
2011-03-10,20.26,20.36,20.08,20.24,20.1398570643211,17600,0.09,1.0
2011-03-09,20.09,20.87,19.74,20.77,20.5757418212468,14800,0.0,1.0
2011-03-08,19.4,20.13,18.93,20.115,19.9268679217323,10800,0.0,1.0
2011-03-07,19.72,19.8,19.11,19.14,18.9609869262718,10700,0.0,1.0
2011-03-04,19.9,19.93,19.49,19.61,19.4265910984425,19900,0.0,1.0
2011-03-03,19.95,20.63,19.7075,19.97,19.7832240813818,25700,0.0,1.0
2011-03-02,19.53,19.81,19.48,19.67,19.4860299289324,9100,0.0,1.0
2011-03-01,19.97,19.97,19.42,19.45,19.2680875504695,14400,0.0,1.0
2011-02-28,19.79,19.96,19.65,19.95,19.7634111378851,12000,0.0,1.0
2011-02-25,19.25,19.57,19.0,19.56,19.3770587397009,35700,0.0,1.0
2011-02-24,19.68,19.8,19.16,19.25,19.0699581155032,25100,0.0,1.0
2011-02-23,20.07,20.08,19.44,19.6,19.4166846266942,10600,0.0,1.0
2011-02-22,21.99,21.99,19.85,19.94,19.7535046661368,15400,0.0,1.0
2011-02-18,20.84,21.0,20.45,20.74,20.5460224060019,28600,0.0,1.0
2011-02-17,20.69,20.9,20.01,20.75,20.5559288777502,13000,0.0,1.0
2011-02-16,19.68,20.34,19.68,20.34,20.1497635360694,11400,0.0,1.0
2011-02-15,19.5,19.87,19.01,19.52,19.3374328527077,37100,0.0,1.0
2011-02-14,19.34,20.1,19.34,19.51,19.3275263809594,9200,0.0,1.0
2011-02-11,19.03,19.52,19.03,19.5,19.317619909211,22200,0.0,1.0
2011-02-10,19.07,19.43,19.07,19.17,18.9907063415167,15200,0.0,1.0
2011-02-09,19.08,19.42,18.93,19.19,19.0105192850133,11300,0.0,1.0
2011-02-08,18.85,19.44,18.85,19.11,18.9312675110268,7400,0.0,1.0
2011-02-07,18.28,19.11,18.28,18.89,18.7133251325639,18200,0.0,1.0
2011-02-04,18.84,19.08,18.12,18.26,18.0892174124202,17500,0.0,1.0
2011-02-03,19.13,19.13,18.64,18.88,18.7034186608156,15000,0.0,1.0
2011-02-02,18.82,19.34,18.53,19.04,18.8619222087886,10800,0.0,1.0
2011-02-01,18.86,19.26,18.82,18.96,18.7826704348021,15500,0.0,1.0
2011-01-31,19.35,19.64,18.52,18.65,18.4755698106044,54700,0.0,1.0
2011-01-28,21.0,21.66,19.12,19.12,18.9411739827751,36000,0.0,1.0
2011-01-27,21.52,22.2,20.9,20.92,20.7243388974715,20500,0.0,1.0
2011-01-26,21.39,22.22,21.23,21.48,21.2791013153771,21600,0.0,1.0
2011-01-25,20.74,21.42,20.66,21.19,20.991813634676,53100,0.0,1.0
2011-01-24,20.65,21.21,20.64,20.98,20.7837777279614,8800,0.0,1.0
2011-01-21,20.81,22.75,20.2,20.74,20.5460224060019,40600,0.0,1.0
2011-01-20,20.61,21.64,20.26,20.61,20.4172382732738,34200,0.0,1.0
2011-01-19,22.12,22.12,20.33,20.73,20.5361159342536,68200,0.0,1.0
2011-01-18,22.32,23.03,20.28,22.15,21.9428349225141,38900,0.0,1.0
2011-01-14,22.5,22.54,21.37,22.52,22.3093743772017,21400,0.0,1.0
2011-01-13,23.35,23.35,22.09,22.6,22.3886261511882,28400,0.0,1.0
2011-01-12,23.3,23.47,22.83,23.32,23.1018921170667,25300,0.0,1.0
2011-01-11,22.53,23.115,22.41,23.06,22.8443238516106,10600,0.0,1.0
2011-01-10,23.11,23.58,22.39,22.47,22.2598420184601,20800,0.0,1.0
2011-01-07,23.91,23.91,22.94,23.3,23.0820791735701,18300,0.0,1.0
2011-01-06,23.07,23.89,22.5,23.42,23.2009568345499,13400,0.0,1.0
2011-01-05,23.58,24.39,22.75,23.15,22.9334820973454,19000,0.0,1.0
2011-01-04,25.02,25.02,23.64,23.64,23.4188992130128,7200,0.0,1.0
2011-01-03,24.2,25.12,24.12,24.89,24.6572081815519,21500,0.0,1.0
2010-12-31,24.59,25.12,24.49,24.54,24.310481670361,7500,0.0,1.0
2010-12-30,24.59,24.62,24.25,24.44,24.2114169528778,5500,0.0,1.0
2010-12-29,24.6,24.95,24.6,24.75,24.5185175770756,5400,0.0,1.0
2010-12-28,24.13,25.16,23.98,25.1,24.8652440882665,32800,0.0,1.0
2010-12-27,23.84,24.77,23.44,24.53,24.3005751986127,27200,0.0,1.0
2010-12-23,23.72,23.75,23.0,23.625,23.4040395053903,13100,0.0,1.0
2010-12-22,23.29,23.36,22.6,23.33,23.1117985888151,14100,0.0,1.0
2010-12-21,23.41,23.55,22.65,23.14,22.9235756255971,17500,0.0,1.0
2010-12-20,22.99,23.52,22.56,23.21,22.9929209278353,28700,0.0,1.0
2010-12-17,23.56,23.63,22.7,22.75,22.5372232274129,59900,0.0,1.0
2010-12-16,22.98,23.64,22.98,23.63,23.4089927412645,12800,0.0,1.0
2010-12-15,23.38,23.54,23.02,23.27,23.0523597583252,16700,0.0,1.0
2010-12-14,23.14,23.49,22.55,23.34,23.1217050605634,22400,0.0,1.0
2010-12-13,22.64,23.15,22.42,22.97,22.7551656058758,14800,0.0,1.0
2010-12-10,21.85,22.63,21.71,22.63,22.4183455664331,6500,0.0,1.0
2010-12-09,21.07,21.71,20.55,21.63,21.4276983916018,18300,0.0,1.0
2010-12-08,21.25,21.69,20.49,20.79,20.5955547647435,16500,0.0,1.0
2010-12-07,21.84,21.84,21.1,21.22,21.0215330499209,14400,0.0,1.0
2010-12-06,21.27,21.68,20.92,21.64,21.4376048633501,7500,0.0,1.0
2010-12-03,21.1,21.47,21.03,21.39,21.1899430696423,5800,0.0,1.0
2010-12-02,21.03,21.34,20.9,21.25,21.0512524651659,7500,0.09,1.0
2010-12-01,21.15,21.44,20.86,21.08,20.7947704763682,18300,0.0,1.0
2010-11-30,20.83,21.08,20.37,20.81,20.5284237956936,30800,0.0,1.0
2010-11-29,20.4,21.12,19.83,21.05,20.7651764007377,24400,0.0,1.0
2010-11-26,20.35,20.71,19.75,20.57,20.2916711906496,7800,0.0,1.0
2010-11-24,18.45,20.58,18.45,20.58,20.3015358825264,16000,0.0,1.0
2010-11-23,19.79,20.45,19.48,19.96,19.6899249861627,10000,0.0,1.0
2010-11-22,20.3,20.74,19.37,20.12,19.847760056192,32700,0.0,1.0
2010-11-19,20.68,20.68,19.94,20.38,20.1042420449897,13200,0.0,1.0
2010-11-18,20.05,20.88,20.03,20.65,20.3705887256643,12500,0.0,1.0
2010-11-17,19.67,19.88,19.65,19.77,19.5024958405028,12500,0.0,1.0
2010-11-16,19.9,20.36,19.6,19.95,19.6800602942858,12700,0.0,1.0
2010-11-15,19.94,20.26,19.93,20.06,19.788571904931,6300,0.0,1.0
2010-11-12,19.52,19.98,19.52,19.87,19.6011427592711,8900,0.0,1.0
2010-11-11,19.68,19.96,19.57,19.74,19.4729017648723,1800,0.0,1.0
2010-11-10,19.42,19.93,19.42,19.93,19.6603309105321,13100,0.0,1.0
2010-11-09,19.51,19.55,19.28,19.38,19.1177728573062,7700,0.0,1.0
2010-11-08,19.47,19.91,19.34,19.58,19.3150666948429,8600,0.0,1.0
2010-11-05,19.58,19.98,19.38,19.61,19.3446607704734,19200,0.0,1.0
2010-11-04,18.02,19.64,17.89,19.63,19.3643901542271,18800,0.0,1.0
2010-11-03,17.7,17.95,17.5,17.63,17.3914517788601,9900,0.0,1.0
2010-11-02,17.58,17.79,17.26,17.73,17.4900986976284,26700,0.0,1.0
2010-11-01,17.38,17.54,17.09,17.3,17.0659169469245,15800,0.0,1.0
2010-10-29,17.39,17.72,17.38,17.7,17.4605046219979,7400,0.0,1.0
2010-10-28,18.22,18.22,17.071,17.73,17.4900986976284,6700,0.0,1.0
2010-10-27,18.59,18.67,17.86,18.0,17.756445378303,12900,0.0,1.0
2010-10-26,18.19,18.8,18.14,18.73,18.4765678853119,6100,0.0,1.0
2010-10-25,18.49,18.49,18.33,18.36,18.1115742858691,2600,0.0,1.0
2010-10-22,18.52,18.57,18.24,18.39,18.1411683614996,6800,0.0,1.0
2010-10-21,19.35,19.35,18.43,18.5,18.2496799721447,12100,0.0,1.0
2010-10-20,19.43,19.49,19.11,19.22,18.9599377872769,6000,0.0,1.0
2010-10-19,19.13,19.62,19.11,19.25,18.9895318629074,9700,0.0,1.0
2010-10-18,19.26,19.64,19.14,19.52,19.2558785435819,5800,0.0,1.0
2010-10-15,20.56,20.56,19.15,19.175,18.9155466738311,54500,0.0,1.0
2010-10-14,19.82,20.36,19.58,20.32,20.0450538937287,9100,0.0,1.0
2010-10-13,19.46,20.03,19.3,19.9,19.6307368349016,19500,0.0,1.0
2010-10-12,19.16,19.45,19.01,19.4,19.1375022410599,6900,0.0,1.0
2010-10-11,19.16,19.62,18.8101,19.28,19.0191259385379,8100,0.0,1.0
2010-10-08,18.05,19.13,18.05,19.06,18.8021027172475,14800,0.0,1.0
2010-10-07,18.65,18.65,18.04,18.16,17.9142804483324,9500,0.0,1.0
2010-10-06,18.41,18.63,18.36,18.56,18.3088681234057,10400,0.0,1.0
2010-10-05,17.65,18.38,17.55,18.35,18.1017095939922,18300,0.0,1.0
2010-10-04,17.55,17.62,17.37,17.47,17.2336167088307,8500,0.0,1.0
2010-10-01,17.85,17.9,17.58,17.76,17.519692773259,11800,0.0,1.0
2010-09-30,17.85,18.0,17.065,17.73,17.4900986976284,15400,0.0,1.0
2010-09-29,17.51,17.87,17.5,17.78,17.5394221570126,10900,0.0,1.0
2010-09-28,17.46,17.66,17.22,17.59,17.3519930113528,12600,0.0,1.0
2010-09-27,17.59,17.61,17.33,17.37,17.1349697900624,6000,0.0,1.0
2010-09-24,16.62,17.55,16.62,17.54,17.3026695519686,21900,0.0,1.0
2010-09-23,16.48,16.76,16.32,16.35,16.1287712186252,7100,0.0,1.0
2010-09-22,17.01,17.29,16.56,16.62,16.3951178992998,7600,0.0,1.0
2010-09-21,16.91,17.37,16.64,17.06,16.8291643418805,17200,0.0,1.0
2010-09-20,15.99,17.04,15.79,16.97,16.740382114989,20700,0.0,1.0
2010-09-17,16.28,16.28,15.54,16.0,15.783507002936,32200,0.0,1.0
2010-09-16,16.51,16.54,15.95,16.04,15.8229657704433,18000,0.0,1.0
2010-09-15,16.12,16.51,16.12,16.51,16.2866062886546,13900,0.0,1.0
2010-09-14,16.03,16.2,15.92,16.16,15.9413420729654,15500,0.0,1.0
2010-09-13,15.55,16.22,15.5,16.04,15.8229657704433,24000,0.0,1.0
2010-09-10,15.48,15.63,15.24,15.41,15.2014901822027,12300,0.0,1.0
2010-09-09,15.62,15.62,15.234,15.39,15.1817607984491,14100,0.09,1.0
2010-09-08,15.34,15.509,15.2,15.41,15.1131094253295,24400,0.0,1.0
2010-09-07,15.74,15.74,15.17,15.25,14.9561920010561,29600,0.0,1.0
2010-09-03,15.92,16.005,15.45,15.76,15.4563662909275,29400,0.0,1.0
2010-09-02,15.68,16.1199,15.35,15.78,15.4759809689616,27400,0.0,1.0
2010-09-01,15.55,15.755,15.48,15.61,15.3092562056712,42200,0.0,1.0
2010-08-31,15.09,15.39,15.0,15.28,14.9856140181073,40900,0.0,1.0
2010-08-30,15.65,15.67,15.08,15.1,14.8090819157998,32500,0.0,1.0
2010-08-27,15.55,15.68,15.34,15.67,15.3681002397737,26900,0.0,1.0
2010-08-26,15.7,15.7,15.21,15.32,15.0248433741757,20100,0.09,1.0
2010-08-25,15.39,15.67,15.18,15.6,15.2100945254472,19300,0.0,1.0
2010-08-24,15.12,15.67,15.12,15.48,15.0930937983283,72000,0.0,1.0
2010-08-23,15.51,15.65,15.11,15.28,14.8980925864636,41200,0.0,1.0
2010-08-20,15.51,15.77,15.51,15.6,15.2100945254472,41100,0.0,1.0
2010-08-19,15.95,16.01,15.58,15.6,15.2100945254472,34600,0.0,1.0
2010-08-18,15.9,16.25,15.85,16.05,15.6488472521427,21700,0.0,1.0
2010-08-17,16.08,16.26,15.89,15.99,15.5903468885833,31500,0.0,1.0
2010-08-16,15.65,16.02,15.65,15.91,15.5123464038375,29500,0.0,1.0
2010-08-13,15.81,16.17,15.7,15.72,15.327095252566,39200,0.0,1.0
2010-08-12,15.82,16.01,15.75,15.91,15.5123464038375,20900,0.0,1.0
2010-08-11,16.44,16.73,15.93,16.01,15.6098470097698,47500,0.0,1.0
2010-08-10,17.05,17.36,16.71,16.72,16.3021013118895,21700,0.0,1.0
2010-08-09,16.57,17.32,16.425,17.3,16.8676048262972,15900,0.0,1.0
2010-08-06,16.47,16.48,16.07,16.41,15.9998494334992,26000,0.0,1.0
2010-08-05,17.11,17.3,16.63,16.66,16.2436009483301,14300,0.0,1.0
2010-08-04,17.03,17.56,17.03,17.2,16.7701042203648,26800,0.0,1.0
2010-08-03,17.12,17.42,16.82,16.93,16.5068525843475,10900,0.0,1.0
2010-08-02,16.84,17.35,16.71,17.28,16.8481047051107,13300,0.0,1.0
2010-07-30,16.56,16.899,16.41,16.53,16.116850160618,47400,0.0,1.0
2010-07-29,17.23,17.3,16.52,16.81,16.3898518572286,14600,0.0,1.0
2010-07-28,17.62,17.72,17.14,17.16,16.7311039779919,26700,0.0,1.0
2010-07-27,17.9,18.09,17.6,17.71,17.2673573106198,25800,0.0,1.0
2010-07-26,17.47,17.8,17.27,17.73,17.2868574318063,23900,0.0,1.0
2010-07-23,16.23,17.37,15.9,17.36,16.9261051898566,27400,0.0,1.0
2010-07-22,15.94,16.43,15.94,16.35,15.9413490699398,36500,0.0,1.0
2010-07-21,16.36,16.38,15.51,15.67,15.2783449495998,49300,0.0,1.0
2010-07-20,16.04,16.29,16.03,16.2,15.7950981610413,44100,0.0,1.0
2010-07-19,16.46,16.46,16.01,16.24,15.8340984034142,7600,0.0,1.0
2010-07-16,17.25,17.25,16.48,16.52,16.1071001000248,39400,0.0,1.0
2010-07-15,17.38,17.54,17.09,17.43,16.9943556140092,11500,0.0,1.0
2010-07-14,18.02,18.02,17.37,17.54,17.1016062805348,14200,0.0,1.0
2010-07-13,17.13,18.19,17.025,18.11,17.6573597343492,36800,0.0,1.0
2010-07-12,17.2,17.36,16.83,16.85,16.4288520996016,20900,0.0,1.0
2010-07-09,17.2,17.29,16.99,17.29,16.8578547657039,67500,0.0,1.0
2010-07-08,17.48,17.48,16.77,17.11,16.6823536750257,65800,0.0,1.0
2010-07-07,17.08,17.35,16.63,17.29,16.8578547657039,101800,0.0,1.0
2010-07-06,17.25,17.54,16.87,16.97,16.5458528267204,81200,0.0,1.0
2010-07-02,17.37,17.37,16.86,16.86,16.4386021601948,14800,0.0,1.0
2010-07-01,17.23,17.31,16.79,17.2,16.7701042203648,38400,0.0,1.0
2010-06-30,17.95,17.97,17.09,17.1,16.6726036144325,12000,0.0,1.0
2010-06-29,18.81,18.81,17.74,17.9,17.4526084618913,25900,0.0,1.0
2010-06-28,19.68,19.77,18.99,19.17,18.6908661572322,12600,0.0,1.0
2010-06-25,19.66,20.0,19.19,19.7,19.2076193686737,194700,0.0,1.0
2010-06-24,20.0,20.0,19.51,19.52,19.0321182779954,44400,0.0,1.0
2010-06-23,20.42,20.42,19.86,20.14,19.636622034776,18600,0.0,1.0
2010-06-22,20.9,20.92,20.42,20.5,19.9876242161325,26900,0.0,1.0
2010-06-21,21.75,21.78,20.5,20.78,20.2606259127431,26600,0.0,1.0
2010-06-18,21.7,22.08,21.19,21.45,20.9138799724898,53000,0.0,1.0
2010-06-17,21.65,21.78,21.05,21.53,20.9918804572357,28400,0.0,1.0
2010-06-16,21.79,22.0,21.41,21.45,20.9138799724898,46000,0.0,1.0
2010-06-15,22.14,22.38,21.49,21.99,21.4403832445245,34700,0.0,1.0
2010-06-14,21.97,22.19,21.67,21.88,21.333132577999,24100,0.0,1.0
2010-06-11,21.46,21.94,21.46,21.86,21.3136324568125,12800,0.0,1.0
2010-06-10,21.15,21.81,20.97,21.73,21.1868816691004,27200,0.0,1.0
2010-06-09,21.43,21.45,20.75,20.87,20.3483764580822,20100,0.0,1.0
2010-06-08,21.44,21.68,20.816,21.2,20.670128457659,31000,0.0,1.0
2010-06-07,22.25,22.45,21.72,21.72,21.1771316085072,50800,0.0,1.0
2010-06-04,22.63,22.63,21.89,22.19,21.6353844563893,45000,0.0,1.0
2010-06-03,23.31,23.75,22.62,22.92,22.3471388796954,23400,0.0,1.0
2010-06-02,22.46,23.45,22.02,23.35,22.7663914852046,19800,0.09,1.0
2010-06-01,24.41,24.41,22.39,22.4,21.7562785524139,30100,0.0,1.0
2010-05-28,24.26,24.62,23.745,24.57,23.863918037179,51500,0.0,1.0
2010-05-27,23.67,24.39,23.32,24.39,23.6890907988114,68100,0.0,1.0
2010-05-26,24.0,24.51,23.11,23.14,22.4750127545919,106100,0.0,1.0
2010-05-25,22.87,23.78,22.81,23.65,22.9703565966334,27500,0.0,1.0
2010-05-24,23.63,24.32,23.28,23.43,22.7566788608508,30000,0.0,1.0
2010-05-21,22.6,23.79,21.33,23.64,22.9606439722797,42300,0.0,1.0
2010-05-20,23.8,24.79,22.57,23.03,22.3681738867006,65000,0.0,1.0
2010-05-19,24.85,24.85,24.256,24.29,23.5919645552738,17000,0.0,1.0
2010-05-18,25.41,25.41,24.85,25.02,24.300986133098,27200,0.0,1.0
2010-05-17,24.81,25.13,24.515,25.04,24.3204113818056,26500,0.0,1.0
2010-05-14,24.87,25.075,24.71,25.03,24.3106987574518,33800,0.0,1.0
2010-05-13,25.19,25.19,24.74,25.03,24.3106987574518,22100,0.0,1.0
2010-05-12,24.23,25.36,24.065,25.34,24.6117901124182,25900,0.0,1.0
2010-05-11,22.27,24.49,22.27,24.24,23.5434014335051,30800,0.0,1.0
2010-05-10,22.61,23.52,22.14,22.57,21.9213931664278,32900,0.0,1.0
2010-05-07,21.93,23.17,21.365,21.49,20.8724297362221,28400,0.0,1.0
2010-05-06,23.33,23.39,21.63,21.93,21.2997852077874,22800,0.0,1.0
2010-05-05,24.25,24.39,23.4,23.43,22.7566788608508,17500,0.0,1.0
2010-05-04,24.61,24.805,24.13,24.26,23.5628266822126,17400,0.0,1.0
2010-05-03,23.29,25.01,22.87,25.01,24.2912735087443,22900,0.0,1.0
2010-04-30,24.22,24.27,22.96,23.11,22.4458748815306,59300,0.0,1.0
2010-04-29,23.52,24.2,23.5,24.2,23.50455093609,35500,0.0,1.0
2010-04-28,23.84,24.12,22.58,23.36,22.6886904903745,30200,0.0,1.0
2010-04-27,24.61,24.775,23.64,23.79,23.106333337586,21300,0.0,1.0
2010-04-26,24.96,25.72,24.74,24.77,24.0581705242541,42700,0.0,1.0
2010-04-23,24.4,25.06,24.4,25.03,24.3106987574518,27800,0.0,1.0
2010-04-22,23.04,24.42,23.04,24.33,23.6308150526889,23700,0.0,1.0
2010-04-21,22.77,23.33,22.72,23.29,22.6207021198982,10900,0.0,1.0
2010-04-20,22.45,22.83,22.38,22.69,22.0379446586728,8900,0.0,1.0
2010-04-19,22.53,22.6,22.08,22.21,21.5717386896925,9300,0.0,1.0
2010-04-16,22.84,23.16,22.65,22.66,22.0088067856116,23800,0.0,1.0
2010-04-15,22.41,23.0,22.41,22.84,22.1836340239792,17000,0.0,1.0
2010-04-14,21.24,22.448,21.17,22.39,21.7465659280602,35000,0.0,1.0
2010-04-13,20.84,21.3,20.84,21.0,20.396511142888,2500,0.0,1.0
2010-04-12,21.06,21.18,20.64,20.84,20.2411091532279,11900,0.0,1.0
2010-04-09,20.58,21.37,20.46,21.04,20.4353616403031,19900,0.0,1.0
2010-04-08,20.62,20.79,20.55,20.63,20.0371440417991,11200,0.0,1.0
2010-04-07,20.04,20.9,20.04,20.87,20.2702470262892,29400,0.0,1.0
2010-04-06,19.96,20.27,19.55,20.12,19.5418001997575,5400,0.0,1.0
2010-04-05,19.62,20.25,19.5,20.03,19.4543865805737,26500,0.0,1.0
2010-04-01,19.54,19.68,19.31,19.52,18.9590427385321,19200,0.0,1.0
2010-03-31,20.15,20.19,19.34,19.39,18.8327786219333,26000,0.0,1.0
2010-03-30,20.85,20.98,20.17,20.28,19.6972021894176,17500,0.0,1.0
2010-03-29,19.86,21.0,19.86,20.79,20.1925460314592,63700,0.0,1.0
2010-03-26,20.0,20.3,19.75,19.8,19.2309962204373,13500,0.0,1.0
2010-03-25,20.13,20.51,19.85,20.0,19.4252487075124,10900,0.0,1.0
2010-03-24,20.15,20.3,20.11,20.11,19.5320875754037,10000,0.0,1.0
2010-03-23,20.17,20.55,20.07,20.45,19.8623168034315,20300,0.0,1.0
2010-03-22,19.99,20.255,19.92,20.2,19.6195011945875,16800,0.0,1.0
