,SRCL_Open,SRCL_High,SRCL_Low,SRCL_Close,SRCL_Adj Close,SRCL_Volume,SRCL_Dividend Amount,SRCL_Split Coefficient
2009-09-21,48.17,48.87,47.75,48.46,48.46,720700,0.0,1.0
2009-09-18,48.17,48.25,47.7,48.03,48.03,791400,0.0,1.0
2009-09-17,48.14,48.52,47.69,47.94,47.94,1073700,0.0,1.0
2009-09-16,48.85,48.85,47.88,48.04,48.04,1515100,0.0,1.0
2009-09-15,49.11,49.11,48.5,48.57,48.57,1004800,0.0,1.0
2009-09-14,48.24,49.41,48.24,49.19,49.19,738100,0.0,1.0
2009-09-11,48.93,49.1,48.25,48.43,48.43,1244400,0.0,1.0
2009-09-10,49.08,49.2025,48.766,49.08,49.08,670800,0.0,1.0
2009-09-09,49.82,49.82,48.94,49.0,49.0,710700,0.0,1.0
2009-09-08,49.37,50.07,49.25,49.48,49.48,540700,0.0,1.0
2009-09-04,49.37,49.69,48.99,49.62,49.62,400300,0.0,1.0
2009-09-03,48.8,49.6,48.55,49.49,49.49,701500,0.0,1.0
2009-09-02,49.13,49.55,48.69,49.14,49.14,620000,0.0,1.0
2009-09-01,49.28,50.29,48.95,48.97,48.97,664500,0.0,1.0
2009-08-31,49.46,50.06,49.25,49.52,49.52,481900,0.0,1.0
2009-08-28,50.46,50.73,49.5,49.83,49.83,511800,0.0,1.0
2009-08-27,50.06,50.4,49.2,50.31,50.31,477500,0.0,1.0
2009-08-26,50.58,50.7185,49.65,49.97,49.97,749600,0.0,1.0
2009-08-25,51.38,51.58,50.63,50.82,50.82,571700,0.0,1.0
2009-08-24,51.18,51.69,51.08,51.29,51.29,492700,0.0,1.0
2009-08-21,50.7,51.65,50.24,51.5,51.5,653100,0.0,1.0
2009-08-20,49.47,50.24,49.12,50.15,50.15,437900,0.0,1.0
2009-08-19,49.07,49.75,49.03,49.6,49.6,470800,0.0,1.0
2009-08-18,49.27,49.64,48.76,49.37,49.37,469000,0.0,1.0
2009-08-17,49.51,49.7,49.22,49.27,49.27,694700,0.0,1.0
2009-08-14,49.93,49.98,49.0,49.84,49.84,766900,0.0,1.0
2009-08-13,51.12,51.5637,49.67,50.03,50.03,822700,0.0,1.0
2009-08-12,50.59,51.69,50.03,51.27,51.27,590000,0.0,1.0
2009-08-11,50.07,50.44,49.66,50.3,50.3,413400,0.0,1.0
2009-08-10,50.31,50.93,49.93,50.43,50.43,496100,0.0,1.0
2009-08-07,50.53,51.12,50.05,51.09,51.09,511100,0.0,1.0
2009-08-06,51.7,51.7,49.84,49.91,49.91,838700,0.0,1.0
2009-08-05,52.2,52.2,51.0,51.27,51.27,651300,0.0,1.0
2009-08-04,51.36,52.09,51.13,51.86,51.86,555400,0.0,1.0
2009-08-03,51.08,51.77,50.8,51.75,51.75,459500,0.0,1.0
2009-07-31,51.62,52.2,51.11,51.2,51.2,636200,0.0,1.0
2009-07-30,52.45,52.59,51.0,51.41,51.41,827700,0.0,1.0
2009-07-29,51.81,52.01,50.29,51.97,51.97,1390100,0.0,1.0
2009-07-28,52.9,53.37,52.7,53.18,53.18,831700,0.0,1.0
2009-07-27,52.05,53.15,51.58,53.02,53.02,795100,0.0,1.0
2009-07-24,51.37,51.88,50.87,51.58,51.58,505200,0.0,1.0
2009-07-23,49.84,51.63,49.66,51.59,51.59,747800,0.0,1.0
2009-07-22,50.05,50.17,49.73,50.02,50.02,436900,0.0,1.0
2009-07-21,50.9,50.95,49.69,50.04,50.04,625200,0.0,1.0
2009-07-20,51.05,51.21,50.45,50.49,50.49,492100,0.0,1.0
2009-07-17,50.9,51.15,50.19,51.12,51.12,447200,0.0,1.0
2009-07-16,50.57,50.91,50.12,50.77,50.77,668700,0.0,1.0
2009-07-15,50.3,50.9,49.9,50.85,50.85,463700,0.0,1.0
2009-07-14,49.37,50.0,49.36,49.95,49.95,365600,0.0,1.0
2009-07-13,48.895,49.59,48.46,49.57,49.57,504300,0.0,1.0
2009-07-10,48.89,49.28,48.5,48.98,48.98,382900,0.0,1.0
2009-07-09,49.33,49.45,48.5201,49.07,49.07,380000,0.0,1.0
2009-07-08,49.65,49.96,49.02,49.32,49.32,456900,0.0,1.0
2009-07-07,50.16,50.2499,49.19,49.62,49.62,732300,0.0,1.0
2009-07-06,50.05,50.38,49.76,50.38,50.38,475400,0.0,1.0
2009-07-02,50.6,50.75,49.94,50.22,50.22,572500,0.0,1.0
2009-07-01,51.77,51.78,50.16,50.75,50.75,684000,0.0,1.0
2009-06-30,51.92,52.06,51.27,51.53,51.53,887700,0.0,1.0
2009-06-29,51.03,51.9,50.82,51.8,51.8,712300,0.0,1.0
2009-06-26,50.96,51.19,50.38,50.71,50.71,697700,0.0,1.0
2009-06-25,50.0,51.25,49.68,51.19,51.19,519500,0.0,1.0
2009-06-24,49.66,50.54,49.27,49.97,49.97,771100,0.0,1.0
2009-06-23,49.73,49.98,49.15,49.48,49.48,475700,0.0,1.0
2009-06-22,50.86,50.97,49.59,49.67,49.67,525700,0.0,1.0
2009-06-19,51.16,51.51,50.67,51.2,51.2,893800,0.0,1.0
2009-06-18,50.02,50.86,49.83,50.73,50.73,589900,0.0,1.0
2009-06-17,49.76,50.55,49.665,50.2,50.2,597200,0.0,1.0
2009-06-16,49.87,50.07,49.22,49.65,49.65,772100,0.0,1.0
2009-06-15,49.49,49.49,48.73,49.28,49.28,827600,0.0,1.0
2009-06-12,49.83,50.1,49.31,49.69,49.69,608800,0.0,1.0
2009-06-11,49.06,50.53,49.05,50.12,50.12,571000,0.0,1.0
2009-06-10,49.56,50.12,48.29,48.96,48.96,1026000,0.0,1.0
2009-06-09,49.18,50.16,48.61,49.87,49.87,841100,0.0,1.0
2009-06-08,50.07,50.17,48.92,49.47,49.47,817200,0.0,1.0
2009-06-05,50.77,50.91,49.77,50.08,50.08,942400,0.0,1.0
2009-06-04,50.52,50.82,50.23,50.44,50.44,698600,0.0,1.0
2009-06-03,50.2,50.92,50.06,50.65,50.65,632900,0.0,1.0
2009-06-02,50.68,51.33,50.28,50.59,50.59,1021800,0.0,1.0
2009-06-01,50.26,51.09,49.41,51.04,51.04,712700,0.0,1.0
2009-05-29,49.91,50.13,49.38,49.98,49.98,916800,0.0,1.0
2009-05-28,49.89,49.96,48.59,49.76,49.76,981700,0.0,1.0
2009-05-27,51.17,51.33,49.84,49.89,49.89,783900,0.0,1.0
2009-05-26,49.66,51.54,49.37,51.13,51.13,798900,0.0,1.0
2009-05-22,50.68,51.13,49.94,50.17,50.17,553700,0.0,1.0
2009-05-21,51.17,51.45,49.88,50.28,50.28,750400,0.0,1.0
2009-05-20,51.85,52.15,51.35,51.45,51.45,733300,0.0,1.0
2009-05-19,52.12,52.64,51.8,51.94,51.94,916100,0.0,1.0
2009-05-18,52.25,52.63,51.13,52.54,52.54,1032800,0.0,1.0
2009-05-15,49.82,52.32,49.02,52.09,52.09,1674300,0.0,1.0
2009-05-14,48.24,50.86,48.24,50.06,50.06,1258000,0.0,1.0
2009-05-13,48.23,48.9,48.03,48.13,48.13,707400,0.0,1.0
2009-05-12,50.14,50.14,48.06,48.43,48.43,626300,0.0,1.0
2009-05-11,47.3,49.91,47.18,49.34,49.34,1536200,0.0,1.0
2009-05-08,46.24,47.48,45.96,46.76,46.76,1138200,0.0,1.0
2009-05-07,47.5,47.85,45.96,46.11,46.11,1247800,0.0,1.0
2009-05-06,47.8,47.89,46.62,47.1,47.1,1443600,0.0,1.0
2009-05-05,47.7,47.8,47.17,47.42,47.42,949100,0.0,1.0
2009-05-04,48.27,48.27,47.37,47.85,47.85,1190400,0.0,1.0
2009-05-01,47.06,48.08,46.71,47.78,47.78,961600,0.0,1.0
2009-04-30,47.19,47.78,46.51,47.08,47.08,1873900,0.0,1.0
2009-04-29,49.6,50.87,46.4,46.74,46.74,2446100,0.0,1.0
2009-04-28,48.37,50.21,48.35,49.51,49.51,831500,0.0,1.0
2009-04-27,48.0,49.43,47.81,48.84,48.84,753600,0.0,1.0
2009-04-24,48.14,48.8,47.82,48.4,48.4,1110800,0.0,1.0
2009-04-23,49.1,49.44,47.27,48.03,48.03,1223200,0.0,1.0
2009-04-22,50.75,50.96,49.37,49.49,49.49,822800,0.0,1.0
2009-04-21,50.26,51.1,50.26,50.89,50.89,539200,0.0,1.0
2009-04-20,50.13,50.66,49.87,50.19,50.19,534500,0.0,1.0
2009-04-17,51.09,51.33,50.59,50.89,50.89,695400,0.0,1.0
2009-04-16,51.52,51.52,50.45,51.03,51.03,948000,0.0,1.0
2009-04-15,50.74,51.53,50.49,51.32,51.32,894200,0.0,1.0
2009-04-14,49.48,50.85,49.18,50.59,50.59,1210900,0.0,1.0
2009-04-13,49.7,50.06,48.79,49.58,49.58,732800,0.0,1.0
2009-04-09,52.36,52.36,49.54,49.7,49.7,1227100,0.0,1.0
2009-04-08,51.7,52.02,51.05,51.8,51.8,459600,0.0,1.0
2009-04-07,51.5,51.8,50.82,51.27,51.27,662500,0.0,1.0
2009-04-06,50.84,52.25,50.43,52.05,52.05,1073400,0.0,1.0
2009-04-03,49.56,51.18,49.56,51.15,51.15,852600,0.0,1.0
2009-04-02,49.6,50.99,49.01,50.41,50.41,1126900,0.0,1.0
2009-04-01,47.33,49.25,47.33,48.96,48.96,774700,0.0,1.0
2009-03-31,47.66,48.33,47.14,47.73,47.73,799200,0.0,1.0
2009-03-30,47.045,47.51,46.58,47.14,47.14,671300,0.0,1.0
2009-03-27,48.93,48.93,47.84,47.91,47.91,626700,0.0,1.0
2009-03-26,47.61,49.01,47.5,49.01,49.01,1362900,0.0,1.0
2009-03-25,47.33,48.61,46.0,47.0,47.0,1513500,0.0,1.0
2009-03-24,47.76,48.14,46.96,47.3,47.3,1232700,0.0,1.0
2009-03-23,47.71,48.09,47.15,48.04,48.04,1549500,0.0,1.0
2009-03-20,47.55,49.17,47.14,47.16,47.16,1405600,0.0,1.0
2009-03-19,48.72,48.97,47.65,48.11,48.11,899800,0.0,1.0
2009-03-18,48.4,48.65,47.06,48.27,48.27,1138000,0.0,1.0
2009-03-17,47.52,48.65,47.32,48.56,48.56,1138600,0.0,1.0
2009-03-16,48.7,49.0,47.321,47.55,47.55,994000,0.0,1.0
2009-03-13,50.71,50.78,48.13,48.42,48.42,1843300,0.0,1.0
2009-03-12,48.49,50.71,48.14,50.58,50.58,982900,0.0,1.0
2009-03-11,47.96,48.7,47.13,48.38,48.38,938400,0.0,1.0
2009-03-10,47.19,47.86,46.6,47.74,47.74,986300,0.0,1.0
2009-03-09,47.76,48.02,46.32,46.57,46.57,1038200,0.0,1.0
2009-03-06,48.06,49.15,46.84,47.74,47.74,1017500,0.0,1.0
2009-03-05,48.13,48.97,47.05,47.68,47.68,1354100,0.0,1.0
2009-03-04,48.0,49.69,47.647,49.18,49.18,1485300,0.0,1.0
2009-03-03,47.72,48.34,47.31,47.64,47.64,1599200,0.0,1.0
2009-03-02,47.28,47.61,46.51,47.24,47.24,1764800,0.0,1.0
2009-02-27,47.65,48.4,47.1,47.98,47.98,1485500,0.0,1.0
2009-02-26,48.2,48.5,47.42,47.57,47.57,1218600,0.0,1.0
2009-02-25,46.99,48.74,46.56,48.04,48.04,1688200,0.0,1.0
2009-02-24,46.7,47.55,45.96,47.36,47.36,1260600,0.0,1.0
2009-02-23,48.56,48.76,46.46,46.56,46.56,1549500,0.0,1.0
2009-02-20,46.93,48.79,46.5,48.35,48.35,1476600,0.0,1.0
2009-02-19,46.95,47.7395,46.39,47.13,47.13,1559100,0.0,1.0
2009-02-18,46.45,47.34,46.01,46.88,46.88,1148500,0.0,1.0
2009-02-17,44.97,46.87,44.59,46.19,46.19,1423400,0.0,1.0
2009-02-13,46.65,47.46,46.35,46.87,46.87,771800,0.0,1.0
2009-02-12,45.51,46.96,44.36,46.82,46.82,1634700,0.0,1.0
2009-02-11,46.7,47.31,45.79,46.06,46.06,1151900,0.0,1.0
2009-02-10,47.88,48.46,46.66,46.83,46.83,964000,0.0,1.0
2009-02-09,48.43,48.43,47.25,48.38,48.38,1193700,0.0,1.0
2009-02-06,51.06,51.13,47.76,47.98,47.98,2179400,0.0,1.0
2009-02-05,49.01,51.15,48.65,50.9,50.9,948500,0.0,1.0
2009-02-04,49.89,51.45,49.53,49.73,49.73,774400,0.0,1.0
2009-02-03,48.83,49.79,48.18,49.67,49.67,763300,0.0,1.0
2009-02-02,48.58,48.77,47.79,48.62,48.62,728500,0.0,1.0
2009-01-30,49.65,50.23,48.5456,48.92,48.92,738700,0.0,1.0
2009-01-29,49.47,50.15,48.96,49.64,49.64,771100,0.0,1.0
2009-01-28,50.03,50.23,49.42,49.99,49.99,708600,0.0,1.0
2009-01-27,49.48,50.07,48.93,49.46,49.46,676300,0.0,1.0
2009-01-26,48.5,49.83,48.35,49.06,49.06,668000,0.0,1.0
2009-01-23,47.73,49.3,47.73,48.65,48.65,946900,0.0,1.0
2009-01-22,48.32,48.9,47.65,48.67,48.67,1353200,0.0,1.0
2009-01-21,49.44,49.72,47.7,49.09,49.09,1305600,0.0,1.0
2009-01-20,50.7,51.07,48.4,48.58,48.58,1095000,0.0,1.0
2009-01-16,49.14,50.85,49.04,50.69,50.69,1445300,0.0,1.0
2009-01-15,46.13,48.82,45.18,48.45,48.45,1918200,0.0,1.0
2009-01-14,47.5,47.6232,45.43,45.82,45.82,2127500,0.0,1.0
2009-01-13,48.76,49.05,47.9,48.23,48.23,1291400,0.0,1.0
2009-01-12,50.77,51.07,48.55,48.75,48.75,1481700,0.0,1.0
2009-01-09,51.45,51.57,50.12,50.3,50.3,839600,0.0,1.0
2009-01-08,51.14,51.79,50.97,51.59,51.59,764500,0.0,1.0
2009-01-07,50.51,51.15,50.25,51.1,51.1,907600,0.0,1.0
2009-01-06,52.78,53.34,50.81,51.24,51.24,898600,0.0,1.0
2009-01-05,52.66,53.1125,51.81,52.46,52.46,751200,0.0,1.0
2009-01-02,52.02,52.86,51.22,52.66,52.66,691600,0.0,1.0
2008-12-31,51.77,52.82,51.45,52.08,52.08,623100,0.0,1.0
2008-12-30,51.13,51.91,50.63,51.58,51.58,859600,0.0,1.0
2008-12-29,51.19,51.43,50.5,51.01,51.01,493900,0.0,1.0
2008-12-26,52.2,52.21,50.81,51.16,51.16,182800,0.0,1.0
2008-12-24,51.31,51.7,50.89,51.59,51.59,233900,0.0,1.0
2008-12-23,51.922,52.1,50.62,50.99,50.99,597800,0.0,1.0
2008-12-22,52.75,53.35,50.86,51.42,51.42,1210100,0.0,1.0
2008-12-19,54.58,55.31,52.54,52.87,52.87,1296600,0.0,1.0
2008-12-18,55.17,55.57,53.64,54.35,54.35,800600,0.0,1.0
2008-12-17,53.3,55.23,53.3,54.49,54.49,1116600,0.0,1.0
2008-12-16,53.0,54.83,51.59,54.79,54.79,1266500,0.0,1.0
2008-12-15,52.87,53.31,51.52,52.2,52.2,623500,0.0,1.0
2008-12-12,52.87,53.23,50.91,52.8,52.8,712600,0.0,1.0
2008-12-11,53.23,54.5,51.84,52.13,52.13,868800,0.0,1.0
2008-12-10,52.64,54.17,52.64,53.28,53.28,626200,0.0,1.0
2008-12-09,53.44,54.51,52.22,52.61,52.61,825900,0.0,1.0
2008-12-08,53.43,55.32,53.07,54.14,54.14,942200,0.0,1.0
2008-12-05,51.0,53.48,50.07,53.23,53.23,1205600,0.0,1.0
2008-12-04,52.33,53.64,50.77,51.22,51.22,1016000,0.0,1.0
2008-12-03,52.03,54.26,52.03,53.19,53.19,872800,0.0,1.0
2008-12-02,52.67,53.61,51.59,53.22,53.22,1473100,0.0,1.0
2008-12-01,56.14,57.15,51.17,51.17,51.17,1359500,0.0,1.0
2008-11-28,56.3,57.99,55.52,57.3,57.3,393100,0.0,1.0
2008-11-26,56.93,57.05,54.11,55.51,55.51,1476400,0.0,1.0
2008-11-25,57.61,58.7,55.61,57.3,57.3,4032000,0.0,1.0
2008-11-24,55.58,56.61,54.43,56.15,56.15,2438000,0.0,1.0
2008-11-21,55.18,56.67,52.85,55.19,55.19,2989600,0.0,1.0
2008-11-20,59.05,59.05,54.65,54.99,54.99,2803600,0.0,1.0
2008-11-19,61.13,61.85,59.22,59.24,59.24,2720600,0.0,1.0
2008-11-18,60.5,61.87,60.36,61.13,61.13,17403000,0.0,1.0
2008-11-17,57.45,59.95,57.34,58.87,58.87,1475100,0.0,1.0
2008-11-14,57.63,60.0,56.96,58.01,58.01,1331800,0.0,1.0
2008-11-13,55.0,58.75,52.74,58.72,58.72,1400200,0.0,1.0
2008-11-12,55.78,56.96,54.81,54.99,54.99,968700,0.0,1.0
2008-11-11,55.48,57.56,55.23,56.61,56.61,677200,0.0,1.0
2008-11-10,57.17,57.69,55.07,56.06,56.06,947600,0.0,1.0
2008-11-07,54.95,55.95,54.11,55.95,55.95,809500,0.0,1.0
2008-11-06,55.84,56.71,54.53,54.6,54.6,872100,0.0,1.0
2008-11-05,57.82,58.31,56.13,56.2,56.2,583400,0.0,1.0
2008-11-04,58.54,59.41,56.61,57.95,57.95,876200,0.0,1.0
2008-11-03,58.5,58.97,57.17,57.91,57.91,754400,0.0,1.0
2008-10-31,56.41,58.9,55.46,58.43,58.43,957900,0.0,1.0
2008-10-30,54.96,57.06,53.53,56.82,56.82,879400,0.0,1.0
2008-10-29,52.07,54.97,51.15,53.28,53.28,1091300,0.0,1.0
2008-10-28,51.34,52.28,48.52,52.08,52.08,1253500,0.0,1.0
2008-10-27,49.46,52.22,49.0,49.38,49.38,714200,0.0,1.0
2008-10-24,47.45,51.34,46.45,50.4,50.4,1199900,0.0,1.0
2008-10-23,51.32,54.91,50.52,51.98,51.98,1088900,0.0,1.0
2008-10-22,52.94,53.7,51.01,52.1,52.1,620300,0.0,1.0
2008-10-21,55.15,56.13,53.35,53.38,53.38,778800,0.0,1.0
2008-10-20,56.0,57.94,55.08,56.44,56.44,914500,0.0,1.0
2008-10-17,52.99,58.03,52.28,55.27,55.27,1270900,0.0,1.0
2008-10-16,49.9,54.66,49.32,54.52,54.52,1057800,0.0,1.0
2008-10-15,54.09,55.47,50.48,50.71,50.71,925500,0.0,1.0
2008-10-14,54.98,55.59,53.09,54.26,54.26,941700,0.0,1.0
2008-10-13,50.71,54.99,50.17,54.41,54.41,1151300,0.0,1.0
2008-10-10,47.73,51.22,47.51,49.22,49.22,2163300,0.0,1.0
2008-10-09,51.7,53.14,48.83,48.83,48.83,889800,0.0,1.0
2008-10-08,51.06,53.43,50.76,51.49,51.49,1002300,0.0,1.0
2008-10-07,54.41,54.89,52.65,52.95,52.95,906100,0.0,1.0
2008-10-06,55.25,55.77,51.72,54.42,54.42,886500,0.0,1.0
2008-10-03,57.82,59.43,56.5,56.52,56.52,515900,0.0,1.0
2008-10-02,57.98,58.25,57.26,57.42,57.42,533100,0.0,1.0
2008-10-01,58.5,59.19,57.5,58.07,58.07,622000,0.0,1.0
2008-09-30,61.44,61.99,56.67,58.91,58.91,1419300,0.0,1.0
2008-09-29,62.36,63.96,59.47,59.61,59.61,908800,0.0,1.0
2008-09-26,61.99,63.74,61.2,63.24,63.24,532500,0.0,1.0
2008-09-25,62.46,62.586,61.31,62.34,62.34,536500,0.0,1.0
2008-09-24,63.29,63.74,61.71,62.2,62.2,604100,0.0,1.0
2008-09-23,63.22,63.6454,62.53,62.89,62.89,522200,0.0,1.0
2008-09-22,63.42,63.97,62.85,63.01,63.01,462500,0.0,1.0
2008-09-19,65.7,66.0,62.57,63.86,63.86,1617800,0.0,1.0
2008-09-18,61.77,66.15,61.06,64.77,64.77,1568300,0.0,1.0
2008-09-17,61.79,62.52,61.04,61.04,61.04,856900,0.0,1.0
2008-09-16,60.54,62.53,60.39,62.53,62.53,960300,0.0,1.0
2008-09-15,58.2,62.0,58.2,59.92,59.92,638100,0.0,1.0
2008-09-12,58.2,60.23,58.2,60.15,60.15,464800,0.0,1.0
2008-09-11,57.15,58.92,56.04,58.85,58.85,512600,0.0,1.0
2008-09-10,56.27,58.0,56.0,57.44,57.44,534500,0.0,1.0
2008-09-09,57.54,57.79,56.08,56.08,56.08,426400,0.0,1.0
2008-09-08,57.84,58.69,56.49,57.32,57.32,404400,0.0,1.0
2008-09-05,56.75,57.79,55.95,57.37,57.37,518100,0.0,1.0
2008-09-04,58.33,58.9,56.85,56.85,56.85,479800,0.0,1.0
2008-09-03,58.26,59.0,58.0,58.63,58.63,405300,0.0,1.0
2008-09-02,59.36,60.38,58.44,58.93,58.93,540800,0.0,1.0
2008-08-29,60.44,60.61,59.16,59.3,59.3,361700,0.0,1.0
2008-08-28,60.32,61.25,60.04,60.81,60.81,356900,0.0,1.0
2008-08-27,59.39,60.75,59.21,60.21,60.21,367200,0.0,1.0
2008-08-26,59.26,59.76,58.78,59.16,59.16,464400,0.0,1.0
2008-08-25,60.63,60.83,58.877,59.42,59.42,394400,0.0,1.0
2008-08-22,59.97,61.2,59.58,61.12,61.12,346300,0.0,1.0
2008-08-21,60.01,60.55,59.25,59.88,59.88,436500,0.0,1.0
2008-08-20,60.12,61.17,59.12,60.53,60.53,561200,0.0,1.0
2008-08-19,60.53,61.1,59.42,60.0,60.0,513800,0.0,1.0
2008-08-18,60.77,60.77,59.67,60.28,60.28,548300,0.0,1.0
2008-08-15,60.46,61.18,59.59,60.77,60.77,599800,0.0,1.0
2008-08-14,59.12,60.5,58.96,60.23,60.23,433800,0.0,1.0
2008-08-13,58.28,59.97,58.26,59.53,59.53,685000,0.0,1.0
2008-08-12,58.97,59.67,58.37,59.21,59.21,444300,0.0,1.0
2008-08-11,59.35,59.35,58.34,59.3,59.3,410400,0.0,1.0
2008-08-08,58.4,59.39,58.15,59.05,59.05,355500,0.0,1.0
2008-08-07,58.99,59.84,58.01,58.26,58.26,513300,0.0,1.0
2008-08-06,59.37,59.55,58.63,59.33,59.33,690000,0.0,1.0
2008-08-05,59.92,60.05,58.61,59.4,59.4,759600,0.0,1.0
2008-08-04,59.94,60.1,58.87,59.31,59.31,588500,0.0,1.0
2008-08-01,60.0,60.65,58.53,59.33,59.33,499500,0.0,1.0
2008-07-31,60.01,60.5,59.43,59.75,59.75,743500,0.0,1.0
2008-07-30,60.57,60.98,59.65,60.28,60.28,573100,0.0,1.0
2008-07-29,60.08,61.57,59.74,60.69,60.69,766700,0.0,1.0
2008-07-28,61.46,61.47,59.99,60.35,60.35,631000,0.0,1.0
2008-07-25,60.95,61.8,59.16,60.94,60.94,1142200,0.0,1.0
2008-07-24,59.34,60.16,58.21,58.85,58.85,1145000,0.0,1.0
2008-07-23,59.99,60.87,59.0,59.7,59.7,795600,0.0,1.0
2008-07-22,57.78,60.58,57.73,60.15,60.15,1015200,0.0,1.0
2008-07-21,57.86,58.41,57.09,57.78,57.78,548300,0.0,1.0
2008-07-18,56.11,57.68,56.11,57.57,57.57,878700,0.0,1.0
2008-07-17,56.0,56.48,55.0,56.48,56.48,770700,0.0,1.0
2008-07-16,54.59,56.0,53.29,55.71,55.71,1285700,0.0,1.0
2008-07-15,54.32,55.86,54.24,54.71,54.71,1215200,0.0,1.0
2008-07-14,54.32,54.58,52.2,54.24,54.24,762600,0.0,1.0
2008-07-11,51.51,54.43,51.51,53.65,53.65,1127900,0.0,1.0
2008-07-10,50.8,52.67,50.8,52.61,52.61,817500,0.0,1.0
2008-07-09,50.79,51.34,50.13,50.42,50.42,551300,0.0,1.0
2008-07-08,49.96,51.07,49.66,51.03,51.03,587800,0.0,1.0
2008-07-07,50.23,50.67,49.25,49.72,49.72,795800,0.0,1.0
2008-07-03,49.91,50.45,49.72,50.03,50.03,436500,0.0,1.0
2008-07-02,51.07,51.71,49.3,50.02,50.02,960000,0.0,1.0
2008-07-01,50.99,51.59,50.35,51.17,51.17,992200,0.0,1.0
2008-06-30,50.51,51.9,50.46,51.7,51.7,722100,0.0,1.0
2008-06-27,51.5,51.85,50.81,50.82,50.82,995600,0.0,1.0
2008-06-26,50.76,51.6,50.31,51.4,51.4,1313500,0.0,1.0
2008-06-25,52.01,52.15,51.0,51.04,51.04,1599300,0.0,1.0
2008-06-24,53.48,53.58,51.59,51.59,51.59,1242300,0.0,1.0
2008-06-23,53.32,54.36,53.24,53.75,53.75,909900,0.0,1.0
2008-06-20,53.52,54.48,53.07,53.7,53.7,1302700,0.0,1.0
2008-06-19,54.21,54.52,53.05,54.21,54.21,925500,0.0,1.0
2008-06-18,55.78,55.92,54.2,54.59,54.59,855300,0.0,1.0
2008-06-17,56.43,56.88,55.42,56.38,56.38,347300,0.0,1.0
2008-06-16,56.41,56.88,55.92,56.58,56.58,482300,0.0,1.0
2008-06-13,55.8,56.75,55.54,56.71,56.71,529200,0.0,1.0
2008-06-12,55.83,57.06,55.21,55.26,55.26,749700,0.0,1.0
2008-06-11,57.13,57.77,55.48,55.49,55.49,587400,0.0,1.0
2008-06-10,57.33,58.11,56.62,56.86,56.86,392100,0.0,1.0
2008-06-09,57.25,57.84,56.8,57.82,57.82,494800,0.0,1.0
2008-06-06,58.3,58.72,57.06,57.06,57.06,416900,0.0,1.0
2008-06-05,57.93,59.2,57.26,58.91,58.91,589000,0.0,1.0
2008-06-04,56.81,58.59,56.66,57.89,57.89,596900,0.0,1.0
2008-06-03,58.0,58.0,56.44,56.89,56.89,518200,0.0,1.0
2008-06-02,59.05,59.4,57.0,57.66,57.66,594100,0.0,1.0
2008-05-30,58.62,58.79,57.82,58.3,58.3,496900,0.0,1.0
2008-05-29,58.85,59.59,57.8,58.82,58.82,422300,0.0,1.0
2008-05-28,58.23,58.92,57.5,58.66,58.66,596700,0.0,1.0
2008-05-27,57.12,59.06,56.87,58.7,58.7,729000,0.0,1.0
2008-05-23,57.94,58.04,56.81,57.47,57.47,576100,0.0,1.0
2008-05-22,57.89,58.92,57.3,58.37,58.37,678900,0.0,1.0
2008-05-21,56.8,58.19,56.35,57.76,57.76,1185400,0.0,1.0
2008-05-20,55.83,57.48,55.83,56.61,56.61,441100,0.0,1.0
2008-05-19,56.76,57.5,56.2,56.62,56.62,805900,0.0,1.0
2008-05-16,54.19,56.81,54.19,56.68,56.68,1936500,0.0,1.0
2008-05-15,52.52,52.85,52.03,52.68,52.68,632100,0.0,1.0
2008-05-14,52.2,52.97,51.81,52.42,52.42,632100,0.0,1.0
2008-05-13,52.49,52.7,51.8,52.16,52.16,741000,0.0,1.0
2008-05-12,51.8,52.88,51.57,52.6,52.6,418900,0.0,1.0
2008-05-09,51.28,52.08,51.28,51.81,51.81,401800,0.0,1.0
2008-05-08,51.99,53.14,51.8,52.33,52.33,825800,0.0,1.0
2008-05-07,52.83,52.92,51.51,51.63,51.63,439100,0.0,1.0
2008-05-06,52.6,53.2,52.42,52.96,52.96,408700,0.0,1.0
2008-05-05,53.04,53.25,52.14,52.58,52.58,722900,0.0,1.0
2008-05-02,54.6,54.66,53.26,53.47,53.47,396900,0.0,1.0
2008-05-01,53.53,54.12,53.01,54.12,54.12,555900,0.0,1.0
2008-04-30,53.75,54.25,53.02,53.38,53.38,696300,0.0,1.0
2008-04-29,53.84,54.55,53.31,53.43,53.43,541900,0.0,1.0
2008-04-28,55.54,55.56,54.05,54.09,54.09,661800,0.0,1.0
2008-04-25,55.89,56.58,54.98,55.67,55.67,674600,0.0,1.0
2008-04-24,56.71,57.15,55.34,56.0,56.0,1093600,0.0,1.0
2008-04-23,54.66,55.17,54.04,54.81,54.81,554500,0.0,1.0
2008-04-22,55.0,55.64,54.07,54.15,54.15,461300,0.0,1.0
2008-04-21,56.0,56.54,55.03,55.53,55.53,558100,0.0,1.0
2008-04-18,54.63,56.8812,53.6,56.55,56.55,906800,0.0,1.0
2008-04-17,53.73,54.14,53.06,53.53,53.53,836300,0.0,1.0
2008-04-16,53.0,53.86,52.82,53.72,53.72,750500,0.0,1.0
2008-04-15,54.0,54.37,52.52,53.0,53.0,616400,0.0,1.0
