,ANIP_Open,ANIP_High,ANIP_Low,ANIP_Close,ANIP_Adj Close,ANIP_Volume,ANIP_Dividend Amount,ANIP_Split Coefficient
2019-11-06,68.51,75.75,59.63,60.17,60.17,1531948,0.0,1.0
2019-11-05,79.82,80.16,78.7,78.91,78.91,226178,0.0,1.0
2019-11-04,78.98,80.87,78.62,79.83,79.83,188137,0.0,1.0
2019-11-01,78.45,79.49,77.95,78.48,78.48,192988,0.0,1.0
2019-10-31,78.08,79.0,77.32,78.11,78.11,292050,0.0,1.0
2019-10-30,78.44,78.86,77.29,78.11,78.11,209985,0.0,1.0
2019-10-29,78.65,79.3,77.81,78.43,78.43,168293,0.0,1.0
2019-10-28,78.44,80.09,78.09,78.73,78.73,194250,0.0,1.0
2019-10-25,77.36,79.19,77.36,78.07,78.07,142515,0.0,1.0
2019-10-24,78.19,78.87,77.12,77.63,77.63,176220,0.0,1.0
2019-10-23,78.09,79.15,77.87,78.2,78.2,134275,0.0,1.0
2019-10-22,76.29,78.42,76.01,78.13,78.13,107047,0.0,1.0
2019-10-21,75.02,76.0,74.13,75.88,75.88,171366,0.0,1.0
2019-10-18,73.4,75.27,73.4,74.59,74.59,141244,0.0,1.0
2019-10-17,72.84,73.55,71.75,73.39,73.39,178340,0.0,1.0
2019-10-16,72.15,73.99,71.39,72.39,72.39,202017,0.0,1.0
2019-10-15,71.3,74.0,69.59,71.89,71.89,189364,0.0,1.0
2019-10-14,71.3,71.43,69.13,71.06,71.06,102640,0.0,1.0
2019-10-11,71.72,72.79,70.55,71.56,71.56,118841,0.0,1.0
2019-10-10,71.68,72.5,70.86,71.31,71.31,109154,0.0,1.0
2019-10-09,73.4,73.71,70.25,71.51,71.51,150721,0.0,1.0
2019-10-08,72.8,73.8,71.66,72.81,72.81,185821,0.0,1.0
2019-10-07,73.96,74.33,72.85,73.44,73.44,114919,0.0,1.0
2019-10-04,73.19,74.1,71.94,73.4,73.4,61170,0.0,1.0
2019-10-03,72.68,73.76,71.12,73.12,73.12,140062,0.0,1.0
2019-10-02,72.07,73.58,71.4,72.73,72.73,107772,0.0,1.0
2019-10-01,72.55,74.44,72.1,72.38,72.38,100323,0.0,1.0
2019-09-30,72.46,74.26,72.46,72.88,72.88,115918,0.0,1.0
2019-09-27,72.91,74.29,71.84,72.37,72.37,92508,0.0,1.0
2019-09-26,72.34,73.0,71.73,72.71,72.71,114783,0.0,1.0
2019-09-25,71.8,73.29,71.13,72.4,72.4,72016,0.0,1.0
2019-09-24,72.64,73.09,70.95,72.13,72.13,87805,0.0,1.0
2019-09-23,72.28,72.88,70.95,72.25,72.25,131400,0.0,1.0
2019-09-20,72.61,74.05,71.98,72.42,72.42,272202,0.0,1.0
2019-09-19,73.2,74.34,72.08,72.69,72.69,108268,0.0,1.0
2019-09-18,73.85,74.24,70.46,73.09,73.09,191768,0.0,1.0
2019-09-17,72.86,74.96,72.25,73.93,73.93,131624,0.0,1.0
2019-09-16,76.14,77.24,71.91,72.86,72.86,372782,0.0,1.0
2019-09-13,73.06,77.46,71.57,76.53,76.53,319179,0.0,1.0
2019-09-12,70.15,73.64,69.07,72.48,72.48,272942,0.0,1.0
2019-09-11,69.15,70.0,67.29,69.64,69.64,288699,0.0,1.0
2019-09-10,66.69,69.56,66.1,69.04,69.04,229172,0.0,1.0
2019-09-09,65.25,69.09,64.98,66.63,66.63,277160,0.0,1.0
2019-09-06,65.23,66.51,64.92,65.23,65.23,105842,0.0,1.0
2019-09-05,65.09,66.44,64.26,65.09,65.09,116040,0.0,1.0
2019-09-04,65.33,65.56,64.51,64.8,64.8,99221,0.0,1.0
2019-09-03,65.08,65.95,64.36,64.87,64.87,132306,0.0,1.0
2019-08-30,66.04,66.45,65.03,65.5,65.5,91012,0.0,1.0
2019-08-29,66.27,66.7,65.83,66.04,66.04,74325,0.0,1.0
2019-08-28,64.87,66.81,64.6,65.84,65.84,114396,0.0,1.0
2019-08-27,65.91,66.1,64.46,65.0,65.0,189567,0.0,1.0
2019-08-26,65.14,66.37,64.73,65.56,65.56,180058,0.0,1.0
2019-08-23,66.16,67.08,64.38,64.7,64.7,171190,0.0,1.0
2019-08-22,67.28,67.68,66.09,66.35,66.35,151510,0.0,1.0
2019-08-21,67.78,68.75,66.82,67.07,67.07,133119,0.0,1.0
2019-08-20,67.44,68.88,67.23,67.36,67.36,126663,0.0,1.0
2019-08-19,68.97,69.05,67.41,67.54,67.54,209995,0.0,1.0
2019-08-16,66.89,68.71,66.703,68.54,68.54,161143,0.0,1.0
2019-08-15,70.35,70.81,66.46,67.09,67.09,292181,0.0,1.0
2019-08-14,71.44,72.35,67.93,70.31,70.31,187077,0.0,1.0
2019-08-13,71.17,73.45,70.78,72.05,72.05,228529,0.0,1.0
2019-08-12,71.22,72.64,70.58,71.28,71.28,152213,0.0,1.0
2019-08-09,73.36,73.49,70.83,71.53,71.53,170123,0.0,1.0
2019-08-08,71.21,74.06,69.07,73.67,73.67,171401,0.0,1.0
2019-08-07,76.53,76.53,63.73,72.62,72.62,506945,0.0,1.0
2019-08-06,82.79,84.16,81.49,82.56,82.56,149033,0.0,1.0
2019-08-05,82.92,83.47,80.56,82.54,82.54,117801,0.0,1.0
2019-08-02,83.78,85.1,83.12,84.33,84.33,81272,0.0,1.0
2019-08-01,84.7,85.38,83.1,84.48,84.48,101793,0.0,1.0
2019-07-31,85.38,86.96,84.15,84.59,84.59,179580,0.0,1.0
2019-07-30,84.11,85.84,83.86,85.39,85.39,131492,0.0,1.0
2019-07-29,84.56,85.23,82.96,84.74,84.74,106639,0.0,1.0
2019-07-26,82.6,85.15,82.58,84.26,84.26,101379,0.0,1.0
2019-07-25,83.17,83.44,81.73,82.56,82.56,123781,0.0,1.0
2019-07-24,81.31,84.07,80.43,83.16,83.16,100032,0.0,1.0
2019-07-23,81.36,81.6,80.26,81.41,81.41,97877,0.0,1.0
2019-07-22,80.97,81.88,80.25,81.25,81.25,127513,0.0,1.0
2019-07-19,80.81,81.39,79.84,80.75,80.75,80862,0.0,1.0
2019-07-18,80.78,81.88,80.32,81.0,81.0,71364,0.0,1.0
2019-07-17,81.02,81.47,79.66,80.8,80.8,72230,0.0,1.0
2019-07-16,80.8,81.58,80.15,81.0,81.0,69936,0.0,1.0
2019-07-15,81.94,82.54,79.49,80.8,80.8,102622,0.0,1.0
2019-07-12,79.86,82.49,79.43,81.36,81.36,281398,0.0,1.0
2019-07-11,81.18,81.64,78.97,79.88,79.88,159854,0.0,1.0
2019-07-10,82.34,82.48,80.23,80.99,80.99,104733,0.0,1.0
2019-07-09,82.31,83.28,81.51,82.21,82.21,189117,0.0,1.0
2019-07-08,83.5,83.6,81.5,82.74,82.74,217844,0.0,1.0
2019-07-05,83.29,83.72,82.22,83.43,83.43,95481,0.0,1.0
2019-07-03,84.1,84.1,82.97,83.56,83.56,62696,0.0,1.0
2019-07-02,83.43,84.1,82.54,83.94,83.94,181064,0.0,1.0
2019-07-01,83.0,83.77,80.07,82.71,82.71,251087,0.0,1.0
2019-06-28,79.62,83.33,79.07,82.2,82.2,364021,0.0,1.0
2019-06-27,78.58,80.26,78.47,79.47,79.47,136187,0.0,1.0
2019-06-26,78.07,80.3,77.07,78.42,78.42,200179,0.0,1.0
2019-06-25,77.07,78.55,76.39,77.94,77.94,180841,0.0,1.0
2019-06-24,76.84,77.59,76.09,76.89,76.89,145910,0.0,1.0
2019-06-21,77.56,77.6,75.31,77.05,77.05,178622,0.0,1.0
2019-06-20,74.49,78.35,74.49,77.64,77.64,316120,0.0,1.0
2019-06-19,74.48,74.71,73.67,74.39,74.39,175112,0.0,1.0
2019-06-18,73.0,74.82,72.41,73.96,73.96,204555,0.0,1.0
2019-06-17,70.68,73.87,70.68,72.5,72.5,139278,0.0,1.0
2019-06-14,71.34,71.63,69.91,70.54,70.54,116735,0.0,1.0
2019-06-13,70.91,72.25,70.91,71.25,71.25,99816,0.0,1.0
2019-06-12,69.39,71.54,69.39,70.83,70.83,97466,0.0,1.0
2019-06-11,70.72,71.05,68.88,69.68,69.68,167153,0.0,1.0
2019-06-10,71.09,71.6,70.265,70.51,70.51,118613,0.0,1.0
2019-06-07,70.33,71.66,69.8,70.77,70.77,193869,0.0,1.0
2019-06-06,71.05,71.47,69.49,69.97,69.97,120217,0.0,1.0
2019-06-05,71.93,72.18,70.77,71.12,71.12,135945,0.0,1.0
2019-06-04,71.13,72.43,70.99,71.55,71.55,419821,0.0,1.0
2019-06-03,69.66,71.5,68.87,70.53,70.53,183355,0.0,1.0
2019-05-31,67.65,72.25,67.44,69.66,69.66,234496,0.0,1.0
2019-05-30,68.42,69.05,67.5,67.77,67.77,125933,0.0,1.0
2019-05-29,67.9,68.15,66.66,67.98,67.98,101383,0.0,1.0
2019-05-28,68.6,69.69,68.34,68.35,68.35,79262,0.0,1.0
2019-05-24,68.8,69.51,67.83,68.47,68.47,97384,0.0,1.0
2019-05-23,69.16,70.09,67.74,68.43,68.43,137525,0.0,1.0
2019-05-22,69.23,69.95,67.86,69.57,69.57,74003,0.0,1.0
2019-05-21,69.54,70.13,68.78,69.22,69.22,131260,0.0,1.0
2019-05-20,69.46,70.14,68.69,69.26,69.26,79844,0.0,1.0
2019-05-17,69.92,71.45,69.36,69.92,69.92,125291,0.0,1.0
2019-05-16,69.71,71.42,69.58,70.38,70.38,160234,0.0,1.0
2019-05-15,69.29,69.73,68.48,69.14,69.14,145438,0.0,1.0
2019-05-14,70.52,70.9,69.65,69.77,69.77,118703,0.0,1.0
2019-05-13,72.44,72.44,69.19,70.55,70.55,253694,0.0,1.0
2019-05-10,66.1,74.0,66.0,73.19,73.19,176879,0.0,1.0
2019-05-09,73.15,73.5,68.31,73.17,73.17,253597,0.0,1.0
2019-05-08,70.95,71.51,69.35,71.0,71.0,148737,0.0,1.0
2019-05-07,72.16,72.78,69.9,70.76,70.76,116054,0.0,1.0
2019-05-06,70.66,72.79,70.53,72.69,72.69,96958,0.0,1.0
2019-05-03,71.01,72.45,70.57,71.43,71.43,82589,0.0,1.0
2019-05-02,69.55,70.97,69.55,70.61,70.61,54894,0.0,1.0
2019-05-01,71.0,71.0,69.16,70.24,70.24,108534,0.0,1.0
2019-04-30,70.87,71.0,69.4,70.98,70.98,148803,0.0,1.0
2019-04-29,70.45,71.67,69.76,70.9,70.9,83525,0.0,1.0
2019-04-26,69.79,71.55,68.54,70.77,70.77,118748,0.0,1.0
2019-04-25,69.77,70.47,68.36,69.66,69.66,80241,0.0,1.0
2019-04-24,69.54,70.59,69.01,70.0,70.0,88338,0.0,1.0
2019-04-23,68.64,70.35,68.07,69.64,69.64,86666,0.0,1.0
2019-04-22,68.34,69.59,67.52,68.81,68.81,65761,0.0,1.0
2019-04-18,69.09,70.75,68.24,68.88,68.88,108058,0.0,1.0
2019-04-17,68.98,69.1,64.79,69.0,69.0,176279,0.0,1.0
2019-04-16,68.68,69.55,67.9,68.6,68.6,67584,0.0,1.0
2019-04-15,69.36,70.6,67.62,68.45,68.45,82344,0.0,1.0
2019-04-12,68.6,69.5,67.92,69.29,69.29,71732,0.0,1.0
2019-04-11,69.36,69.36,67.31,68.27,68.27,63101,0.0,1.0
2019-04-10,69.5,70.4,68.89,69.15,69.15,47970,0.0,1.0
2019-04-09,69.72,70.04,68.94,69.09,69.09,111613,0.0,1.0
2019-04-08,70.53,70.79,69.55,69.84,69.84,87340,0.0,1.0
2019-04-05,70.32,71.36,70.0,70.5,70.5,71647,0.0,1.0
2019-04-04,69.84,71.25,69.59,70.48,70.48,82802,0.0,1.0
2019-04-03,70.16,70.48,69.46,69.86,69.86,64747,0.0,1.0
2019-04-02,70.29,70.64,68.27,69.54,69.54,102558,0.0,1.0
2019-04-01,71.07,71.39,69.86,70.18,70.18,92209,0.0,1.0
2019-03-29,68.35,71.0,68.35,70.54,70.54,230260,0.0,1.0
2019-03-28,66.77,68.8,66.56,67.76,67.76,111894,0.0,1.0
2019-03-27,67.72,67.9,66.0,66.39,66.39,138374,0.0,1.0
2019-03-26,66.94,69.85,66.94,68.01,68.01,142620,0.0,1.0
2019-03-25,65.97,66.81,65.42,66.64,66.64,63725,0.0,1.0
2019-03-22,64.08,66.92,63.52,65.97,65.97,159385,0.0,1.0
2019-03-21,64.02,66.51,64.02,64.42,64.42,52296,0.0,1.0
2019-03-20,63.2,65.94,63.2,64.45,64.45,79545,0.0,1.0
2019-03-19,63.49,64.35,63.005,63.31,63.31,45357,0.0,1.0
2019-03-18,63.25,64.02,62.67,63.39,63.39,62522,0.0,1.0
2019-03-15,63.89,64.51,63.205,63.49,63.49,92265,0.0,1.0
2019-03-14,64.31,64.8,63.61,63.74,63.74,23798,0.0,1.0
2019-03-13,64.46,64.86,63.98,64.31,64.31,40889,0.0,1.0
2019-03-12,65.23,65.68,63.63,64.21,64.21,74943,0.0,1.0
2019-03-11,63.84,65.84,63.72,65.23,65.23,108175,0.0,1.0
2019-03-08,63.04,64.15,62.06,63.83,63.83,35786,0.0,1.0
2019-03-07,64.04,64.22,63.11,63.5,63.5,45211,0.0,1.0
2019-03-06,64.77,65.21,62.65,64.04,64.04,112013,0.0,1.0
2019-03-05,64.55,65.95,64.02,65.13,65.13,67670,0.0,1.0
2019-03-04,64.34,65.67,63.6,64.52,64.52,80025,0.0,1.0
2019-03-01,66.08,66.96,63.63,64.31,64.31,89405,0.0,1.0
2019-02-28,64.71,67.58,64.44,65.79,65.79,207413,0.0,1.0
2019-02-27,64.58,65.0,60.49,64.71,64.71,179542,0.0,1.0
2019-02-26,60.79,61.1,59.86,61.1,61.1,95784,0.0,1.0
2019-02-25,60.57,60.89,59.615,60.78,60.78,47068,0.0,1.0
2019-02-22,60.59,61.23,59.835,60.36,60.36,67737,0.0,1.0
2019-02-21,60.55,61.76,59.63,60.58,60.58,78180,0.0,1.0
2019-02-20,60.74,61.19,58.54,60.85,60.85,86806,0.0,1.0
2019-02-19,60.43,61.35,59.8,60.73,60.73,80325,0.0,1.0
2019-02-15,59.05,60.92,58.89,60.9,60.9,83101,0.0,1.0
2019-02-14,58.42,59.93,58.23,58.84,58.84,76569,0.0,1.0
2019-02-13,57.84,59.1,56.77,58.62,58.62,45908,0.0,1.0
2019-02-12,56.38,58.04,56.05,57.99,57.99,87900,0.0,1.0
2019-02-11,55.99,56.37,55.37,56.29,56.29,34099,0.0,1.0
2019-02-08,55.36,56.08,54.83,55.86,55.86,44018,0.0,1.0
2019-02-07,57.02,57.41,54.72,55.54,55.54,61965,0.0,1.0
2019-02-06,57.24,57.78,56.72,57.27,57.27,35335,0.0,1.0
2019-02-05,56.54,57.57,56.54,57.24,57.24,83275,0.0,1.0
2019-02-04,54.15,56.44,53.61,56.42,56.42,72940,0.0,1.0
2019-02-01,53.63,54.66,53.55,54.22,54.22,63055,0.0,1.0
2019-01-31,54.24,55.76,53.41,53.74,53.74,64041,0.0,1.0
2019-01-30,52.79,54.65,52.79,54.23,54.23,63023,0.0,1.0
2019-01-29,52.1,53.5,52.1,52.69,52.69,21252,0.0,1.0
2019-01-28,53.04,53.85,52.6,52.94,52.94,29676,0.0,1.0
2019-01-25,53.49,54.52,52.86,53.51,53.51,35525,0.0,1.0
2019-01-24,53.63,53.81,52.71,53.19,53.19,31490,0.0,1.0
2019-01-23,52.89,53.89,51.89,53.63,53.63,69820,0.0,1.0
2019-01-22,54.5,54.5,52.7,52.9,52.9,68232,0.0,1.0
2019-01-18,54.18,54.88,53.17,54.67,54.67,48991,0.0,1.0
2019-01-17,53.77,55.06,53.76,54.03,54.03,80923,0.0,1.0
2019-01-16,53.2,54.63,53.2,54.1,54.1,88990,0.0,1.0
2019-01-15,53.01,53.93,52.38,53.17,53.17,34387,0.0,1.0
2019-01-14,52.95,54.05,52.73,53.0,53.0,59287,0.0,1.0
2019-01-11,52.5,53.34,52.12,53.0,53.0,49871,0.0,1.0
2019-01-10,52.37,52.91,51.59,52.52,52.52,42361,0.0,1.0
2019-01-09,51.66,53.27,51.66,52.65,52.65,62117,0.0,1.0
2019-01-08,50.93,52.9,50.9,51.58,51.58,102574,0.0,1.0
2019-01-07,49.11,50.65,47.77,50.56,50.56,112683,0.0,1.0
2019-01-04,47.27,48.88,47.14,48.82,48.82,41689,0.0,1.0
2019-01-03,45.98,47.07,45.14,46.71,46.71,114245,0.0,1.0
2019-01-02,44.42,45.83,44.4,45.83,45.83,73432,0.0,1.0
2018-12-31,43.69,45.19,41.7095,45.02,45.02,111533,0.0,1.0
2018-12-28,42.87,44.8,41.58,43.87,43.87,69111,0.0,1.0
2018-12-27,42.46,43.97,42.0,42.96,42.96,92861,0.0,1.0
2018-12-26,42.0,43.11,41.14,43.05,43.05,86925,0.0,1.0
2018-12-24,40.57,42.54,36.92,41.76,41.76,48612,0.0,1.0
2018-12-21,43.91,44.17,41.0,41.17,41.17,218333,0.0,1.0
2018-12-20,45.37,46.03,43.65,43.74,43.74,108933,0.0,1.0
2018-12-19,48.13,48.45,44.8,45.47,45.47,125840,0.0,1.0
2018-12-18,51.26,51.33,47.72,47.9,47.9,79248,0.0,1.0
2018-12-17,52.57,53.555,50.51,50.96,50.96,110164,0.0,1.0
2018-12-14,54.76,54.91,52.44,53.04,53.04,129368,0.0,1.0
2018-12-13,54.54,56.34,54.25,55.13,55.13,79987,0.0,1.0
2018-12-12,54.97,55.21,53.74,54.46,54.46,43082,0.0,1.0
2018-12-11,55.46,55.46,52.93,54.51,54.51,58715,0.0,1.0
2018-12-10,53.33,55.41,51.05,54.92,54.92,81151,0.0,1.0
2018-12-07,51.49,54.84,51.45,53.5,53.5,107897,0.0,1.0
2018-12-06,52.21,54.21,51.35,51.48,51.48,198172,0.0,1.0
2018-12-04,55.34,55.34,52.64,52.84,52.84,80125,0.0,1.0
2018-12-03,56.32,57.63,53.89,55.35,55.35,40057,0.0,1.0
2018-11-30,54.2,56.0,54.2,55.59,55.59,58595,0.0,1.0
2018-11-29,55.33,55.7,53.81,54.22,54.22,54224,0.0,1.0
2018-11-28,54.94,56.06,53.34,55.69,55.69,65530,0.0,1.0
2018-11-27,54.01,55.24,53.61,54.99,54.99,43672,0.0,1.0
2018-11-26,55.36,55.83,53.47,54.21,54.21,68216,0.0,1.0
2018-11-23,54.75,55.9,53.42,55.28,55.28,25675,0.0,1.0
2018-11-21,53.68,55.39,53.42,55.12,55.12,56080,0.0,1.0
2018-11-20,53.02,54.37,52.77,53.46,53.46,89623,0.0,1.0
2018-11-19,52.91,53.98,52.21,53.56,53.56,40920,0.0,1.0
2018-11-16,51.94,53.24,51.01,52.93,52.93,98052,0.0,1.0
2018-11-15,51.89,52.75,50.53,51.99,51.99,54750,0.0,1.0
2018-11-14,52.15,53.07,51.2,52.1,52.1,57527,0.0,1.0
2018-11-13,52.63,53.64,51.75,51.75,51.75,59175,0.0,1.0
2018-11-12,52.67,53.58,51.69,52.47,52.47,54010,0.0,1.0
2018-11-09,53.86,55.12,52.52,52.66,52.66,78559,0.0,1.0
2018-11-08,55.23,55.94,53.35,54.04,54.04,37274,0.0,1.0
2018-11-07,53.88,55.76,52.67,55.27,55.27,103796,0.0,1.0
2018-11-06,55.0,55.0,48.4,53.52,53.52,118790,0.0,1.0
2018-11-05,51.92,53.09,50.39,51.58,51.58,59686,0.0,1.0
2018-11-02,52.24,52.98,51.04,51.91,51.91,37395,0.0,1.0
2018-11-01,48.79,52.66,48.79,52.1,52.1,59385,0.0,1.0
2018-10-31,51.08,51.73,48.51,48.53,48.53,95633,0.0,1.0
2018-10-30,50.13,51.13,50.11,50.6,50.6,63924,0.0,1.0
2018-10-29,52.01,52.84,50.08,50.14,50.14,79840,0.0,1.0
2018-10-26,51.04,52.97,50.87,51.54,51.54,96803,0.0,1.0
2018-10-25,53.24,55.18,51.34,51.68,51.68,176093,0.0,1.0
2018-10-24,55.62,55.9,52.63,53.1,53.1,76821,0.0,1.0
2018-10-23,54.25,56.44,53.87,55.63,55.63,56450,0.0,1.0
2018-10-22,55.2,55.46,52.8,54.94,54.94,74710,0.0,1.0
2018-10-19,55.98,56.28,54.59,55.0,55.0,38116,0.0,1.0
2018-10-18,56.24,57.63,55.33,55.94,55.94,50387,0.0,1.0
2018-10-17,56.13,56.79,55.02,56.44,56.44,62000,0.0,1.0
2018-10-16,54.83,56.45,53.93,56.27,56.27,61591,0.0,1.0
2018-10-15,54.31,55.0,53.61,54.57,54.57,61065,0.0,1.0
2018-10-12,54.87,55.37,54.0,54.38,54.38,45492,0.0,1.0
2018-10-11,54.23,55.41,53.43,53.98,53.98,56852,0.0,1.0
2018-10-10,55.5,55.73,54.27,54.38,54.38,67943,0.0,1.0
2018-10-09,54.73,56.39,54.54,55.5,55.5,69025,0.0,1.0
2018-10-08,54.95,55.99,53.78,54.76,54.76,37262,0.0,1.0
2018-10-05,55.96,56.06,54.09,54.99,54.99,53446,0.0,1.0
2018-10-04,56.17,56.97,54.22,55.96,55.96,105997,0.0,1.0
2018-10-03,55.63,56.43,55.26,56.32,56.32,39348,0.0,1.0
2018-10-02,55.98,57.15,55.37,55.51,55.51,48716,0.0,1.0
2018-10-01,57.0,57.03,55.62,56.14,56.14,92590,0.0,1.0
2018-09-28,55.93,56.86,55.24,56.54,56.54,76634,0.0,1.0
2018-09-27,53.66,57.24,52.49,55.97,55.97,139110,0.0,1.0
2018-09-26,53.45,54.13,52.32,54.05,54.05,60154,0.0,1.0
2018-09-25,53.7,54.5,53.28,53.32,53.32,57320,0.0,1.0
2018-09-24,52.83,53.69,52.26,53.56,53.56,37434,0.0,1.0
2018-09-21,54.38,54.85,52.92,52.95,52.95,251688,0.0,1.0
2018-09-20,53.46,54.5,52.78,54.32,54.32,71983,0.0,1.0
2018-09-19,53.54,54.32,52.89,53.32,53.32,64495,0.0,1.0
2018-09-18,52.94,54.18,52.71,53.53,53.53,46238,0.0,1.0
2018-09-17,53.64,54.32,52.0,53.0,53.0,73364,0.0,1.0
2018-09-14,54.03,54.27,53.25,53.62,53.62,86351,0.0,1.0
2018-09-13,54.64,55.05,53.62,54.07,54.07,64206,0.0,1.0
2018-09-12,55.27,55.33,53.27,54.4,54.4,70924,0.0,1.0
2018-09-11,55.18,55.67,54.48,55.39,55.39,71007,0.0,1.0
2018-09-10,56.24,56.79,54.45,55.26,55.26,73384,0.0,1.0
2018-09-07,56.45,56.57,54.56,56.15,56.15,114558,0.0,1.0
2018-09-06,57.99,57.99,56.16,56.6,56.6,150587,0.0,1.0
2018-09-05,57.49,58.89,56.95,57.92,57.92,99806,0.0,1.0
2018-09-04,58.09,58.49,56.62,57.48,57.48,71569,0.0,1.0
2018-08-31,57.03,58.34,56.69,58.2,58.2,90743,0.0,1.0
2018-08-30,57.7,57.7,56.24,57.29,57.29,58591,0.0,1.0
2018-08-29,57.22,57.78,56.77,57.76,57.76,44215,0.0,1.0
2018-08-28,57.29,57.57,57.0,57.22,57.22,32909,0.0,1.0
2018-08-27,57.48,58.25,56.93,57.3,57.3,89498,0.0,1.0
2018-08-24,57.29,57.98,56.91,57.31,57.31,37546,0.0,1.0
2018-08-23,57.41,58.31,56.75,57.3,57.3,81617,0.0,1.0
2018-08-22,56.71,57.44,56.08,57.33,57.33,67497,0.0,1.0
2018-08-21,56.17,57.09,55.67,56.71,56.71,80442,0.0,1.0
2018-08-20,56.28,56.63,55.62,56.13,56.13,68810,0.0,1.0
2018-08-17,55.77,56.47,55.03,56.41,56.41,76237,0.0,1.0
2018-08-16,56.28,57.23,55.41,55.82,55.82,96050,0.0,1.0
2018-08-15,56.85,56.85,54.8,56.0,56.0,138239,0.0,1.0
2018-08-14,57.3,57.82,56.8,57.15,57.15,68965,0.0,1.0
2018-08-13,56.94,57.44,56.6,57.23,57.23,66533,0.0,1.0
2018-08-10,56.31,57.65,56.24,57.04,57.04,70223,0.0,1.0
2018-08-09,56.89,57.28,55.99,56.71,56.71,86903,0.0,1.0
2018-08-08,55.6,57.39,54.56,57.06,57.06,294913,0.0,1.0
2018-08-07,64.78,64.78,49.76,56.44,56.44,927532,0.0,1.0
2018-08-06,64.78,65.83,64.31,65.62,65.62,55748,0.0,1.0
2018-08-03,65.85,67.27,64.64,65.03,65.03,58873,0.0,1.0
2018-08-02,65.51,67.07,65.5,65.96,65.96,81846,0.0,1.0
2018-08-01,66.96,68.5,66.1,66.1,66.1,97430,0.0,1.0
2018-07-31,67.81,69.23,66.64,66.95,66.95,139053,0.0,1.0
2018-07-30,68.22,69.47,66.5,67.41,67.41,109745,0.0,1.0
2018-07-27,70.74,70.98,66.65,68.08,68.08,98664,0.0,1.0
2018-07-26,71.22,71.75,70.25,70.73,70.73,34769,0.0,1.0
2018-07-25,70.72,71.97,70.47,71.24,71.24,152175,0.0,1.0
2018-07-24,70.66,71.19,70.01,70.99,70.99,75787,0.0,1.0
2018-07-23,69.03,70.99,68.76,70.28,70.28,55171,0.0,1.0
2018-07-20,70.75,71.19,69.42,70.49,70.49,63416,0.0,1.0
2018-07-19,70.85,70.85,69.89,70.56,70.56,37695,0.0,1.0
2018-07-18,69.99,71.19,69.38,70.86,70.86,56355,0.0,1.0
2018-07-17,70.22,70.9,69.25,70.07,70.07,61038,0.0,1.0
2018-07-16,70.89,71.1,69.03,70.31,70.31,71636,0.0,1.0
2018-07-13,71.45,71.7,70.45,70.88,70.88,48124,0.0,1.0
2018-07-12,71.56,71.96,70.79,71.28,71.28,62430,0.0,1.0
2018-07-11,70.93,71.64,70.57,71.15,71.15,92616,0.0,1.0
2018-07-10,71.34,72.12,70.0,71.16,71.16,151131,0.0,1.0
2018-07-09,71.2,72.46,70.47,71.34,71.34,78865,0.0,1.0
2018-07-06,68.19,72.81,68.19,71.0,71.0,289971,0.0,1.0
2018-07-05,68.33,68.62,67.56,68.14,68.14,103441,0.0,1.0
2018-07-03,67.87,68.5,67.35,67.9,67.9,44918,0.0,1.0
2018-07-02,66.61,67.96,65.86,67.9,67.9,97413,0.0,1.0
2018-06-29,67.83,67.83,66.11,66.8,66.8,39513,0.0,1.0
2018-06-28,65.88,68.32,65.56,67.47,67.47,84155,0.0,1.0
2018-06-27,67.8,68.58,65.73,66.07,66.07,108590,0.0,1.0
2018-06-26,67.94,68.58,66.77,67.72,67.72,55758,0.0,1.0
2018-06-25,67.74,68.3,67.14,67.91,67.91,95588,0.0,1.0
2018-06-22,67.8,68.19,66.84,68.08,68.08,99305,0.0,1.0
2018-06-21,67.97,68.16,66.87,67.58,67.58,68226,0.0,1.0
2018-06-20,67.48,68.09,67.24,67.96,67.96,79158,0.0,1.0
2018-06-19,66.57,67.73,66.33,67.2,67.2,59490,0.0,1.0
2018-06-18,67.37,67.52,65.69,66.98,66.98,50483,0.0,1.0
2018-06-15,66.1,67.47,66.1,67.39,67.39,110948,0.0,1.0
2018-06-14,66.33,67.1,65.41,66.34,66.34,72414,0.0,1.0
2018-06-13,67.47,67.58,64.27,66.24,66.24,114100,0.0,1.0
2018-06-12,67.14,67.71,66.55,67.22,67.22,80033,0.0,1.0
2018-06-11,66.09,67.61,65.53,66.39,66.39,64380,0.0,1.0
2018-06-08,65.2,66.69,64.76,66.1,66.1,66169,0.0,1.0
2018-06-07,65.69,67.0,64.4,65.39,65.39,59462,0.0,1.0
2018-06-06,63.7,66.75,63.58,65.86,65.86,155260,0.0,1.0
2018-06-05,63.38,64.0,62.37,63.56,63.56,101120,0.0,1.0
2018-06-04,63.19,63.74,62.25,63.46,63.46,93904,0.0,1.0
2018-06-01,63.53,64.15,62.63,62.96,62.96,88766,0.0,1.0
2018-05-31,62.96,63.42,62.27,63.29,63.29,52838,0.0,1.0
2018-05-30,62.24,64.2339,62.24,62.95,62.95,141094,0.0,1.0
2018-05-29,61.93,63.9,61.13,62.08,62.08,116782,0.0,1.0
2018-05-25,62.84,63.36,61.67,62.27,62.27,82411,0.0,1.0
