,AMG_Open,AMG_High,AMG_Low,AMG_Close,AMG_Adj Close,AMG_Volume,AMG_Dividend Amount,AMG_Split Coefficient
2003-04-30,45.6,46.42,45.25,46.31,29.8955914886294,245667,0.0,1.0
2003-04-29,45.69,46.0,45.27,45.85,29.5986367901892,309800,0.0,1.0
2003-04-28,44.79,45.73,44.79,45.44,29.3339597763619,241400,0.0,1.0
2003-04-25,45.49,45.57,44.38,44.66,28.830427896398,194000,0.0,1.0
2003-04-24,46.4,46.41,45.5,45.53,29.3920596086655,337467,0.0,1.0
2003-04-23,46.99,47.33,45.8,46.65,30.1150797439983,609267,0.0,1.0
2003-04-22,45.6,47.34,45.38,47.24,30.4959564224326,403000,0.0,1.0
2003-04-21,46.2,46.3,45.44,45.65,29.4695260517369,129267,0.0,1.0
2003-04-17,46.15,46.73,45.62,46.0,29.6954698440284,311467,0.0,1.0
2003-04-16,46.2,46.97,46.2,46.2,29.8245805824807,226200,0.0,1.0
2003-04-15,45.1,46.24,44.9,46.1,29.7600252132545,338800,0.0,1.0
2003-04-14,44.37,45.21,44.25,45.2,29.1790268902192,240800,0.0,1.0
2003-04-11,45.15,45.58,44.221,44.37,28.6432173256422,169667,0.0,1.0
2003-04-10,44.8,44.91,44.07,44.82,28.9337164871598,282400,0.0,1.0
2003-04-09,45.06,45.6,44.27,45.0,29.0499161517669,281667,0.0,1.0
2003-04-08,45.62,45.65,44.75,45.06,29.0886493733026,132400,0.0,1.0
2003-04-07,46.75,47.3,45.5,45.62,29.450159440969,396867,0.0,1.0
2003-04-04,45.52,46.19,44.91,45.18,29.166115816374,241800,0.0,1.0
2003-04-03,45.95,46.05,45.25,45.51,29.3791485348202,555467,0.0,1.0
2003-04-02,43.5,45.5,43.25,45.35,29.2758599440584,666600,0.0,1.0
2003-04-01,41.82,42.84,41.06,42.45,27.4037542365001,289467,0.0,1.0
2003-03-31,42.05,42.05,41.25,41.57,26.83566698731,321200,0.0,1.0
2003-03-28,42.9,43.0,42.3,42.49,27.4295763841906,147000,0.0,1.0
2003-03-27,43.3,43.61,42.66,43.02,27.7717198410891,244667,0.0,1.0
2003-03-26,43.0,43.8,42.51,43.55,28.1138632979877,352200,0.0,1.0
2003-03-25,42.3,43.9,42.18,43.04,27.7846309149344,234067,0.0,1.0
2003-03-24,43.9,43.9,42.4,42.4,27.371476551887,318667,0.0,1.0
2003-03-21,44.0,44.7,43.31,44.38,28.6496728625648,612800,0.0,1.0
2003-03-20,42.19,43.8,41.8,43.39,28.0105747072259,409267,0.0,1.0
2003-03-19,42.75,42.97,42.33,42.44,27.3972986995775,489200,0.0,1.0
2003-03-18,41.7,42.65,41.45,42.65,27.5328649749524,833667,0.0,1.0
2003-03-17,39.75,41.75,39.0,41.45,26.7582005442386,416467,0.0,1.0
2003-03-14,39.97,40.39,39.6,39.75,25.6607592673941,543467,0.0,1.0
2003-03-13,38.9,40.04,37.75,39.97,25.8027810796916,609800,0.0,1.0
2003-03-12,37.4,37.4,36.52,37.0,23.885486613675,487800,0.0,1.0
2003-03-11,38.87,38.89,37.35,37.41,24.1501636275022,660200,0.0,1.0
2003-03-10,40.2,40.2,38.53,38.67,24.9635612797517,442867,0.0,1.0
2003-03-07,40.3,40.58,40.0,40.4,26.0803691673641,430267,0.0,1.0
2003-03-06,40.7,40.79,40.14,40.29,26.0093582612153,333600,0.0,1.0
2003-03-05,41.2,41.25,40.54,40.87,26.3837794027269,517600,0.0,1.0
2003-03-04,41.98,41.99,40.9,41.25,26.6290898057863,268400,0.0,1.0
2003-03-03,42.5,42.97,41.89,41.95,27.0809773903694,357267,0.0,1.0
2003-02-28,42.53,42.78,42.26,42.41,27.3779320888096,501800,0.0,1.0
2003-02-27,43.03,43.15,42.11,42.52,27.4489429949584,611400,0.0,1.0
2003-02-26,43.45,43.55,42.71,42.78,27.6167869549464,269400,0.0,1.0
2003-02-25,43.35,43.69,42.7,43.55,28.1138632979877,475467,0.0,1.0
2003-02-24,43.75,44.2,43.5,43.6,28.1461409826008,350867,0.0,1.0
2003-02-21,43.75,43.94,43.17,43.75,28.24297403644,1015600,0.0,1.0
2003-02-20,44.1,44.14,43.55,43.75,28.24297403644,1028200,0.0,1.0
2003-02-19,45.71,45.71,43.68,44.09,28.4624622918089,2375467,0.0,1.0
2003-02-18,44.8,46.08,44.8,45.7,29.5018037363499,160467,0.0,1.0
2003-02-14,44.25,44.83,44.1,44.63,28.8110612856301,318067,0.0,1.0
2003-02-13,44.25,44.81,43.95,44.4,28.66258393641,172000,0.0,1.0
2003-02-12,44.9,45.25,44.37,44.44,28.6884060841005,239467,0.0,1.0
2003-02-11,45.04,45.71,44.8,44.95,29.0176384671538,336600,0.0,1.0
2003-02-10,44.0,44.9,43.63,44.9,28.9853607825407,236000,0.0,1.0
2003-02-07,45.0,45.05,43.73,43.85,28.3075294056662,203800,0.0,1.0
2003-02-06,45.6,45.75,44.75,44.92,28.998271856386,143067,0.0,1.0
2003-02-05,45.8,46.8,45.51,45.82,29.5792701794213,154200,0.0,1.0
2003-02-04,46.3,46.54,45.51,45.6,29.4372483671238,275467,0.0,1.0
2003-02-03,46.45,47.47,46.45,47.3,30.5346896439683,214667,0.0,1.0
2003-01-31,45.9,46.5,45.45,46.44,29.9795134686234,425000,0.0,1.0
2003-01-30,46.56,46.98,45.7,45.82,29.5792701794213,298200,0.0,1.0
2003-01-29,47.74,47.97,47.08,47.8,30.857466490099,638200,0.0,1.0
2003-01-28,47.74,47.97,47.08,47.8,30.857466490099,270000,0.0,1.0
2003-01-27,48.06,48.22,47.25,47.49,30.657344845498,447000,0.0,1.0
2003-01-24,49.95,49.96,48.2,48.28,31.1673322623846,321867,0.0,1.0
2003-01-23,50.96,51.03,49.94,50.2,32.4067953515266,329200,0.0,1.0
2003-01-22,52.15,52.15,50.3,50.71,32.73602773458,228000,0.0,1.0
2003-01-21,53.3,53.4,52.05,52.15,33.6656250514365,153467,0.0,1.0
2003-01-17,54.0,54.0,53.09,53.36,34.4467450190729,237600,0.0,1.0
2003-01-16,54.01,54.6,53.65,54.43,35.1374874697927,151267,0.0,1.0
2003-01-15,54.5,54.5,53.77,54.0,34.8598993821203,141067,0.0,1.0
2003-01-14,55.15,55.25,54.45,54.5,35.182676228251,218800,0.0,1.0
2003-01-13,55.5,55.8,55.0,55.27,35.6797525712924,137000,0.0,1.0
2003-01-10,54.63,56.11,54.63,54.95,35.4731753897687,290867,0.0,1.0
2003-01-09,53.7,54.9,53.7,54.63,35.266598208245,182600,0.0,1.0
2003-01-08,54.16,54.58,53.24,53.5,34.5371225359895,129267,0.0,1.0
2003-01-07,53.31,54.85,53.1,54.16,34.9631879728821,383000,0.0,1.0
2003-01-06,51.35,53.35,51.35,53.35,34.4402894821503,485400,0.0,1.0
2003-01-03,52.35,52.36,51.2,51.35,33.1491820976273,214267,0.0,1.0
2003-01-02,50.55,52.5,50.1,52.5,33.891568843728,168067,0.0,1.0
2002-12-31,49.86,50.3,49.15,50.3,32.4713507207528,215067,0.0,1.0
2002-12-30,50.96,51.35,49.22,49.85,32.1808515592351,257867,0.0,1.0
2002-12-27,51.99,52.44,50.9,50.96,32.8974161576454,62200,0.0,1.0
2002-12-26,51.5,52.67,51.5,52.0,33.5687919975973,100400,0.0,1.0
2002-12-24,51.8,51.95,51.31,51.4,33.1814597822404,36600,0.0,1.0
2002-12-23,51.4,52.08,50.8,51.92,33.5171477022164,111867,0.0,1.0
2002-12-20,50.83,52.41,50.83,51.72,33.3880369637641,279000,0.0,1.0
2002-12-19,51.65,52.37,50.25,50.58,32.652105754586,105667,0.0,1.0
2002-12-18,53.0,53.01,51.63,51.71,33.3815814268415,114400,0.0,1.0
2002-12-17,52.25,53.7,52.25,53.11,34.2853565960075,174067,0.0,1.0
2002-12-16,51.7,53.19,51.7,53.08,34.2659899852397,105800,0.0,1.0
2002-12-13,52.24,52.41,51.5,51.69,33.3686703529962,163600,0.0,1.0
2002-12-12,51.51,52.48,51.51,52.31,33.7689136421984,146267,0.0,1.0
2002-12-11,50.8,51.7,50.21,51.51,33.2524706883892,131667,0.0,1.0
2002-12-10,51.05,51.7,50.75,50.95,32.8909606207227,220467,0.0,1.0
2002-12-09,52.2,52.3,50.84,50.98,32.9103272314906,229000,0.0,1.0
2002-12-06,50.75,52.8,50.6,52.8,34.0852349514065,196667,0.0,1.0
2002-12-05,53.18,53.3,51.5,51.5,33.2460151514666,198667,0.0,1.0
2002-12-04,53.05,53.5,52.04,53.15,34.311178743698,189000,0.0,1.0
2002-12-03,54.36,54.36,52.92,53.3,34.4080117975372,263200,0.0,1.0
2002-12-02,55.1,55.65,54.02,54.61,35.2536871343998,353000,0.0,1.0
2002-11-29,54.44,54.85,54.13,54.51,35.1891317651736,46867,0.0,1.0
2002-11-27,52.8,54.61,52.8,54.44,35.1439430067153,442400,0.0,1.0
2002-11-26,53.75,54.1,52.62,52.62,33.9690352867994,337667,0.0,1.0
2002-11-25,54.6,54.85,53.74,54.0,34.8598993821203,276400,0.0,1.0
2002-11-22,53.75,54.93,53.33,54.75,35.3440646513164,282267,0.0,1.0
2002-11-21,51.56,54.25,51.56,53.75,34.6985109590549,449867,0.0,1.0
2002-11-20,49.95,51.64,49.9,51.55,33.2782928360796,350000,0.0,1.0
2002-11-19,49.76,50.2,49.12,49.96,32.2518624653839,172267,0.0,1.0
2002-11-18,50.75,50.9,49.8,49.8,32.148573874622,182467,0.0,1.0
2002-11-15,50.35,50.51,50.0,50.5,32.6004614592051,358800,0.0,1.0
2002-11-14,50.9,50.97,50.34,50.34,32.4971728684432,279000,0.0,1.0
2002-11-13,49.85,50.0,49.04,49.9,32.2131292438482,217000,0.0,1.0
2002-11-12,50.2,50.3,49.45,49.89,32.2066737069256,276667,0.0,1.0
2002-11-11,50.8,50.9,49.5,49.98,32.2647735392291,158000,0.0,1.0
2002-11-08,51.97,52.61,50.9,50.99,32.9167827684132,130067,0.0,1.0
2002-11-07,52.7,52.75,51.85,51.97,33.5494253868294,268000,0.0,1.0
2002-11-06,53.26,53.81,52.65,53.15,34.311178743698,337467,0.0,1.0
2002-11-05,53.85,53.85,52.68,53.01,34.2208012267814,365800,0.0,1.0
2002-11-04,53.5,54.85,53.5,54.1,34.9244547513464,398467,0.0,1.0
2002-11-01,51.67,52.55,51.21,52.25,33.7301804206627,353600,0.0,1.0
2002-10-31,51.85,52.9,51.5,51.92,33.5171477022164,228467,0.0,1.0
2002-10-30,50.65,52.3,50.5,52.01,33.5752475345199,358867,0.0,1.0
2002-10-29,50.9,50.9,49.06,50.68,32.7166611238121,270200,0.0,1.0
2002-10-28,52.5,52.7,50.9,51.05,32.9555159899489,253400,0.0,1.0
2002-10-25,49.65,51.65,49.28,51.55,33.2782928360796,172000,0.0,1.0
2002-10-24,50.64,51.16,49.3,49.66,32.0581963577054,336200,0.0,1.0
2002-10-23,48.16,50.2,47.8,50.04,32.3035067607648,345467,0.0,1.0
2002-10-22,49.66,49.86,48.1,48.4,31.2447987054559,255867,0.0,1.0
2002-10-21,49.64,49.93,46.25,49.65,32.0517408207828,517867,0.0,1.0
2002-10-18,49.37,49.94,48.3,49.63,32.0388297469376,419600,0.0,1.0
2002-10-17,48.5,49.5,47.83,49.5,31.9549077669436,296000,0.0,1.0
2002-10-16,47.1,47.11,45.75,46.75,30.1796351132245,305600,0.0,1.0
2002-10-15,46.53,49.0,46.52,47.35,30.5669673285814,549467,0.0,1.0
2002-10-14,42.65,44.87,42.3,44.55,28.7594169902492,196400,0.0,1.0
2002-10-11,41.29,44.55,41.29,43.51,28.0880411502973,290800,0.0,1.0
2002-10-10,39.35,41.4,38.75,41.28,26.6484564165542,346267,0.0,1.0
2002-10-09,40.29,40.4,38.8,39.45,25.4670931597156,468667,0.0,1.0
2002-10-08,40.45,40.88,39.19,40.54,26.1707466842807,243867,0.0,1.0
2002-10-07,40.4,41.4,39.5,39.55,25.5316485289418,320667,0.0,1.0
2002-10-04,43.89,43.89,40.2,40.55,26.1772022212033,425267,0.0,1.0
2002-10-03,45.8,45.8,43.6,43.8,28.2752517210531,244867,0.0,1.0
2002-10-02,46.6,47.2,45.55,45.81,29.5728146424987,458067,0.0,1.0
2002-10-01,45.0,47.57,44.31,46.85,30.2441904824506,273467,0.0,1.0
2002-09-30,45.12,45.37,43.37,44.61,28.7981502117849,292667,0.0,1.0
2002-09-27,46.0,46.38,44.78,45.12,29.1273825948383,163600,0.0,1.0
2002-09-26,45.46,46.44,45.24,46.17,29.8052139717128,123000,0.0,1.0
2002-09-25,45.25,45.9,44.0,45.21,29.1854824271418,239400,0.0,1.0
2002-09-24,43.68,45.19,43.2,44.6,28.7916946748623,535600,0.0,1.0
2002-09-23,45.0,45.01,43.2,43.93,28.3591737010471,391267,0.0,1.0
2002-09-20,45.3,45.67,44.49,45.2,29.1790268902192,579667,0.0,1.0
2002-09-19,46.7,46.84,44.59,44.9,28.9853607825407,256400,0.0,1.0
2002-09-18,47.0,47.85,46.18,47.43,30.6186116239623,391200,0.0,1.0
2002-09-17,49.9,50.5,47.8,47.8,30.857466490099,138467,0.0,1.0
2002-09-16,49.9,50.07,49.17,49.57,32.0000965254019,137467,0.0,1.0
2002-09-13,49.7,50.08,47.8,49.92,32.2260403176934,494667,0.0,1.0
2002-09-12,51.4,51.4,50.04,50.1,32.3422399823005,138600,0.0,1.0
2002-09-11,51.25,51.9,51.1,51.4,33.1814597822404,163400,0.0,1.0
2002-09-10,51.69,51.85,50.42,50.85,32.8264052514966,195200,0.0,1.0
2002-09-09,50.85,51.74,50.0,51.44,33.2072819299309,257000,0.0,1.0
2002-09-06,50.55,51.34,50.05,51.02,32.936149379181,114400,0.0,1.0
2002-09-05,50.5,50.51,49.4,49.55,31.9871854515567,246200,0.0,1.0
2002-09-04,49.36,51.5,49.31,51.37,33.1620931714726,264267,0.0,1.0
2002-09-03,51.5,52.0,49.21,49.35,31.8580747131044,406067,0.0,1.0
2002-08-30,52.8,54.0,52.35,52.4,33.8270134745019,167067,0.0,1.0
2002-08-29,51.6,53.35,51.25,52.88,34.1368792467874,284400,0.0,1.0
2002-08-28,52.55,52.55,50.9,51.73,33.3944925006867,256867,0.0,1.0
2002-08-27,53.99,54.37,52.36,52.7,34.0206795821803,173067,0.0,1.0
2002-08-26,53.9,53.97,52.56,53.74,34.6920554221323,177800,0.0,1.0
2002-08-23,54.25,54.6,53.4,53.7,34.6662332744418,299200,0.0,1.0
2002-08-22,53.15,55.5,52.58,54.49,35.1762206913284,552067,0.0,1.0
2002-08-21,50.82,53.4,49.8,53.4,34.4725671667634,369000,0.0,1.0
2002-08-20,51.25,51.25,49.76,50.02,32.2905956869196,347467,0.0,1.0
2002-08-19,49.8,51.6,49.6,51.5,33.2460151514666,351467,0.0,1.0
2002-08-16,49.21,50.9,48.75,49.7,32.0840185053959,210600,0.0,1.0
2002-08-15,48.8,50.0,48.01,49.33,31.8451636392591,325867,0.0,1.0
2002-08-14,46.6,48.8,46.05,48.79,31.4965646454379,325667,0.0,1.0
2002-08-13,47.9,48.63,46.5,46.61,30.0892575963079,166067,0.0,1.0
2002-08-12,47.97,48.1,46.71,47.93,30.941388470093,784200,0.0,1.0
2002-08-09,48.01,48.8,46.99,48.22,31.1285990408489,278867,0.0,1.0
2002-08-08,45.5,48.26,45.1,48.26,31.1544211885393,356400,0.0,1.0
2002-08-07,45.0,45.5,44.26,44.81,28.9272609502372,427000,0.0,1.0
2002-08-06,43.6,45.07,43.6,44.3,28.5980285671838,370400,0.0,1.0
2002-08-05,44.4,44.4,42.9,43.35,27.9847525595354,362400,0.0,1.0
2002-08-02,46.59,46.64,44.05,44.4,28.66258393641,368800,0.0,1.0
2002-08-01,47.47,47.47,45.5,46.84,30.237734945528,250267,0.0,1.0
2002-07-31,48.2,48.21,45.64,47.22,30.4830453485874,308067,0.0,1.0
2002-07-30,48.55,48.58,46.27,48.2,31.1156879670036,348000,0.0,1.0
2002-07-29,46.25,49.15,45.7,48.8,31.5030201823605,446467,0.0,1.0
2002-07-26,44.0,44.9,43.37,44.5,28.7271393056361,429400,0.0,1.0
2002-07-25,42.8,44.1,42.0,43.21,27.8943750426188,462200,0.0,1.0
2002-07-24,40.4,42.86,39.3,42.8,27.6296980287916,1005200,0.0,1.0
2002-07-23,44.24,44.24,40.36,40.51,26.1513800735128,744267,0.0,1.0
2002-07-22,44.63,45.4,42.5,44.24,28.5592953456482,641800,0.0,1.0
2002-07-19,48.75,48.76,42.99,43.65,28.1784186672139,1373467,0.0,1.0
2002-07-18,52.25,52.25,49.5,49.5,31.9549077669436,250467,0.0,1.0
2002-07-17,53.5,54.25,51.46,52.5,33.891568843728,227867,0.0,1.0
2002-07-16,52.48,54.0,51.8,52.49,33.8851133068054,310267,0.0,1.0
2002-07-15,53.85,53.85,50.91,52.48,33.8786577698828,310600,0.0,1.0
2002-07-12,54.7,55.12,53.56,53.83,34.7501552544358,246400,0.0,1.0
2002-07-11,54.65,54.94,52.2,54.6,35.2472315974772,449800,0.0,1.0
2002-07-10,56.65,57.0,54.75,54.9,35.4408977051556,408400,0.0,1.0
2002-07-09,58.95,58.96,56.45,56.55,36.5060612973871,565867,0.0,1.0
2002-07-08,60.33,60.8,58.8,58.95,38.0553901588146,171600,0.0,1.0
2002-07-05,58.25,60.65,58.21,60.33,38.9462542541355,99467,0.0,1.0
2002-07-03,59.4,59.65,57.17,57.85,37.345281097327,322200,0.0,1.0
2002-07-02,62.43,62.43,58.8,59.9,38.668666166463,572867,0.0,1.0
2002-07-01,61.4,63.0,61.31,62.68,40.46330543095,362400,0.0,1.0
2002-06-28,61.23,63.39,61.23,61.5,39.7015520740814,490867,0.0,1.0
2002-06-27,61.75,61.89,60.7,60.98,39.3658641541054,347867,0.0,1.0
2002-06-26,61.01,61.8,60.2,61.35,39.6047190202422,325800,0.0,1.0
2002-06-25,62.9,63.6,62.0,62.24,40.1792618063549,188200,0.0,1.0
2002-06-24,64.03,64.1,62.46,62.73,40.495583115563,293667,0.0,1.0
2002-06-21,64.75,65.31,63.85,64.07,41.3606250631934,139400,0.0,1.0
2002-06-20,65.93,66.55,64.5,64.5,41.6382131508659,156200,0.0,1.0
2002-06-19,67.32,67.5,65.9,65.93,42.5613549307998,236667,0.0,1.0
2002-06-18,67.08,68.09,66.85,67.57,43.6200629861086,169467,0.0,1.0
2002-06-17,65.8,67.08,65.6,67.08,43.3037416769005,180267,0.0,1.0
2002-06-14,64.5,65.25,63.5,65.24,42.1159228831394,338800,0.0,1.0
2002-06-13,65.01,65.92,64.7,64.71,41.7737794262408,268200,0.0,1.0
2002-06-12,65.24,65.7,64.45,65.0,41.9609899969966,301867,0.0,1.0
2002-06-11,67.45,67.8,64.99,64.99,41.954534460074,303067,0.0,1.0
2002-06-10,66.85,67.91,66.11,67.2,43.3812081199719,120600,0.0,1.0
2002-06-07,66.0,66.65,64.79,66.65,43.0261535892281,312800,0.0,1.0
2002-06-06,67.9,67.95,66.75,66.76,43.0971644953768,105000,0.0,1.0
2002-06-05,68.0,68.6,67.75,68.0,43.8976510737811,136200,0.0,1.0
2002-06-04,68.6,68.61,67.01,68.0,43.8976510737811,294600,0.0,1.0
2002-06-03,69.41,69.41,67.8,68.73,44.368905269132,314800,0.0,1.0
2002-05-31,68.49,70.47,68.49,69.4,44.8014262429472,229400,0.0,1.0
2002-05-30,69.5,69.74,68.3,68.74,44.3753608060546,191200,0.0,1.0
2002-05-29,69.52,69.81,69.01,69.7,44.9950923506256,100800,0.0,1.0
2002-05-28,69.98,70.0,68.56,69.77,45.0402811090839,171000,0.0,1.0
2002-05-24,71.05,72.0,69.56,69.73,45.0144589613935,329800,0.0,1.0
2002-05-23,66.7,71.9,66.7,71.15,45.9311452044048,940267,0.0,1.0
2002-05-22,65.85,66.85,65.85,66.72,43.0713423476864,215600,0.0,1.0
2002-05-21,67.3,68.2,65.75,65.94,42.5678104677224,202067,0.0,1.0
2002-05-20,68.38,68.39,66.91,67.13,43.3360193615136,153200,0.0,1.0
2002-05-17,68.15,69.35,68.15,68.58,44.2720722152927,100267,0.0,1.0
2002-05-16,68.95,68.96,68.02,68.17,44.0073952014655,120600,0.0,1.0
2002-05-15,67.75,69.8,67.11,69.16,44.6464933568044,273800,0.0,1.0
2002-05-14,67.0,68.1,66.85,67.9,43.8330957045549,335800,0.0,1.0
2002-05-13,65.01,66.5,64.56,66.5,42.9293205353888,247067,0.0,1.0
2002-05-10,66.5,66.5,65.01,65.02,41.9739010708418,203867,0.0,1.0
2002-05-09,68.06,68.06,66.31,66.52,42.9422316092341,264067,0.0,1.0
2002-05-08,65.75,68.47,65.55,68.31,44.0977727183821,449800,0.0,1.0
2002-05-07,63.95,64.84,63.59,64.35,41.5413800970266,380267,0.0,1.0
2002-05-06,64.7,65.24,63.01,63.7,41.1217701970567,515600,0.0,1.0
2002-05-03,64.75,64.75,63.98,64.45,41.6059354662528,197200,0.0,1.0
2002-05-02,64.03,65.01,63.55,64.62,41.7156795939373,527000,0.0,1.0
2002-05-01,62.5,63.83,62.49,63.78,41.1734144924376,535667,0.0,1.0
2002-04-30,62.99,63.69,62.9,63.6,41.0572148278305,813667,0.0,1.0
2002-04-29,63.56,63.95,61.77,62.6,40.4116611355691,918867,0.0,1.0
2002-04-26,64.2,64.35,63.3,63.5,40.9926594586044,615667,0.0,1.0
2002-04-25,63.9,65.1,63.7,64.2,41.4445470431874,597800,0.0,1.0
2002-04-24,65.85,67.5,63.5,64.24,41.4703691908779,1000267,0.0,1.0
2002-04-23,67.65,67.66,64.75,64.75,41.7996015739312,239800,0.0,1.0
2002-04-22,68.7,68.72,67.65,67.7,43.7039849661026,66267,0.0,1.0
2002-04-19,69.39,69.9,68.35,68.66,44.3237165106737,287800,0.0,1.0
2002-04-18,69.65,69.95,68.7,69.14,44.6335822829592,69200,0.0,1.0
2002-04-17,69.85,69.99,69.52,69.64,44.9563591290899,108800,0.0,1.0
2002-04-16,68.15,70.0,68.15,69.85,45.0919254044648,111267,0.0,1.0
2002-04-15,69.1,69.1,67.71,67.9,43.8330957045549,118267,0.0,1.0
2002-04-12,69.0,69.05,67.74,68.85,44.4463717122033,198267,0.0,1.0
2002-04-11,70.79,71.18,67.31,67.95,43.865373389168,490067,0.0,1.0
2002-04-10,70.62,71.5,70.62,70.8,45.7052014121132,187867,0.0,1.0
2002-04-09,71.05,71.2,70.1,70.37,45.4276133244408,80400,0.0,1.0
2002-04-08,70.48,70.88,69.81,70.8,45.7052014121132,155800,0.0,1.0
2002-04-05,70.61,71.0,70.3,70.6,45.5760906736609,140000,0.0,1.0
2002-04-04,70.5,70.96,69.72,70.36,45.4211577875182,253667,0.0,1.0
2002-04-03,71.1,71.55,70.6,70.71,45.6471015798097,179267,0.0,1.0
2002-04-02,71.15,71.16,70.76,71.11,45.9053230567143,125400,0.0,1.0
2002-04-01,71.75,71.75,70.7,71.35,46.0602559428571,102267,0.0,1.0
2002-03-28,72.2,72.5,71.75,71.83,46.3701217151426,94667,0.0,1.0
2002-03-27,73.3,73.3,71.55,71.95,46.447588158214,203667,0.0,1.0
2002-03-26,70.39,71.75,70.3,71.75,46.3184774197616,113667,0.0,1.0
2002-03-25,72.3,72.31,70.35,70.38,45.4340688613634,208800,0.0,1.0
2002-03-22,72.8,72.8,72.19,72.39,46.731631782809,228867,0.0,1.0
2002-03-21,73.02,73.02,70.81,72.97,47.1060529243207,143867,0.0,1.0
2002-03-20,73.18,73.4,71.85,72.01,46.4863213797496,146000,0.0,1.0
2002-03-19,73.43,73.49,72.54,72.93,47.0802307766302,113667,0.0,1.0
2002-03-18,72.41,73.25,72.41,73.18,47.2416191996956,72600,0.0,1.0
2002-03-15,71.6,73.05,71.6,72.16,46.5831544335889,261800,0.0,1.0
2002-03-14,72.85,72.85,70.42,72.51,46.8090982258804,131600,0.0,1.0
2002-03-13,72.55,72.7,70.86,71.04,45.860134298256,215000,0.0,1.0
2002-03-12,73.5,73.5,72.6,72.8,46.9963087966362,190600,0.0,1.0
2002-03-11,73.43,73.8,72.99,73.28,47.3061745689217,143400,0.0,1.0
2002-03-08,73.23,73.5,72.74,73.23,47.2738968843087,193800,0.0,1.0
2002-03-07,74.0,74.5,72.75,72.98,47.1125084612433,126667,0.0,1.0
2002-03-06,73.54,73.55,72.5,73.41,47.3900965489157,233067,0.0,1.0
2002-03-05,72.85,74.3,72.28,73.64,47.5385738981359,225200,0.0,1.0
2002-03-04,69.9,73.15,69.32,73.05,47.1576972197016,405667,0.0,1.0
2002-03-01,66.74,70.0,66.4,70.0,45.1887584583041,495667,0.0,1.0
2002-02-28,67.27,67.78,66.57,66.63,43.0132425153828,279667,0.0,1.0
2002-02-27,67.45,68.71,67.02,67.02,43.2650084553648,203600,0.0,1.0
2002-02-26,67.36,67.62,66.9,67.35,43.4780411738111,156800,0.0,1.0
2002-02-25,66.2,67.26,66.2,67.11,43.3231082876684,114400,0.0,1.0
2002-02-22,65.96,66.6,65.5,66.24,42.7614765754009,172400,0.0,1.0
2002-02-21,68.0,68.0,65.85,65.95,42.574266004645,306800,0.0,1.0
2002-02-20,68.76,68.76,67.01,68.15,43.9944841276203,169400,0.0,1.0
2002-02-19,68.4,68.4,67.01,67.37,43.4909522476563,185667,0.0,1.0
2002-02-15,70.05,70.05,68.7,68.82,44.4270051014355,111667,0.0,1.0
2002-02-14,69.98,70.75,69.3,69.96,45.1629363106136,156667,0.0,1.0
2002-02-13,68.25,69.95,68.25,69.79,45.0531921829291,192467,0.0,1.0
2002-02-12,68.75,68.76,67.91,68.0,43.8976510737811,395000,0.0,1.0
2002-02-11,70.13,70.2,68.19,69.99,45.1823029213814,176467,0.0,1.0
2002-02-08,67.75,70.2,67.66,70.13,45.272680438298,126067,0.0,1.0
2002-02-07,68.0,68.89,67.65,67.7,43.7039849661026,97000,0.0,1.0
2002-02-06,68.76,69.1,67.66,68.0,43.8976510737811,318467,0.0,1.0
2002-02-05,68.0,69.2,67.23,68.51,44.2268834568344,220400,0.0,1.0
2002-02-04,69.91,69.91,68.3,68.5,44.2204279199118,159400,0.0,1.0
2002-02-01,70.17,70.17,67.7,69.98,45.1758473844588,234667,0.0,1.0
2002-01-31,66.83,69.08,66.7,68.78,44.401182953745,189467,0.0,1.0
2002-01-30,65.72,67.11,64.65,66.83,43.1423532538351,561000,0.0,1.0
2002-01-29,68.86,69.03,65.51,65.55,42.3160445277404,195400,0.0,1.0
2002-01-28,69.0,69.0,67.96,68.66,44.3237165106737,99800,0.0,1.0
2002-01-25,68.65,69.49,68.34,68.98,44.5302936921973,264600,0.0,1.0
2002-01-24,66.91,69.0,66.91,68.74,44.3753608060546,375667,0.0,1.0
2002-01-23,69.3,69.3,66.82,66.9,43.1875420122934,428200,0.0,1.0
2002-01-22,69.0,69.15,68.01,68.13,43.9815730537751,94400,0.0,1.0
2002-01-18,69.26,69.85,68.1,68.85,44.4463717122033,305800,0.0,1.0
2002-01-17,70.0,70.24,68.86,69.26,44.7110487260306,190000,0.0,1.0
2002-01-16,70.4,70.4,69.61,69.77,45.0402811090839,197200,0.0,1.0
2002-01-15,69.7,70.78,69.69,70.39,45.440524398286,117000,0.0,1.0
2002-01-14,71.3,71.55,69.51,69.89,45.1177475521553,292267,0.0,1.0
2002-01-11,71.79,72.35,71.2,71.34,46.0538004059344,139667,0.0,1.0
2002-01-10,71.65,72.75,71.11,71.79,46.3442995674521,120467,0.0,1.0
2002-01-09,72.0,72.77,71.83,71.84,46.3765772520652,426200,0.0,1.0
2002-01-08,71.98,71.98,71.07,71.36,46.0667114797797,258200,0.0,1.0
2002-01-07,72.0,72.53,71.8,71.98,46.4669547689818,213600,0.0,1.0
2002-01-04,72.25,72.25,71.61,72.0,46.479865842827,582067,0.0,1.0
