,PATK_Open,PATK_High,PATK_Low,PATK_Close,PATK_Adj Close,PATK_Volume,PATK_Dividend Amount,PATK_Split Coefficient
2001-11-06,7.0,7.0,7.0,7.0,2.73136437531249,0,0.0,1.0
2001-11-05,6.49,7.0,6.49,7.0,2.73136437531249,7000,0.0,1.0
2001-11-02,6.3,6.3,6.3,6.3,2.45822793778124,0,0.0,1.0
2001-11-01,6.45,6.45,6.3,6.3,2.45822793778124,1700,0.0,1.0
2001-10-31,6.6,6.6,6.49,6.49,2.53236497082543,1200,0.0,1.0
2001-10-30,6.65,6.65,6.45,6.65,2.59479615654686,10300,0.0,1.0
2001-10-29,6.22,6.23,6.22,6.22,2.42701234492052,2100,0.0,1.0
2001-10-26,6.0,6.15,6.0,6.15,2.3996987011674,2700,0.0,1.0
2001-10-25,5.99,6.5,5.99,6.0,2.34116946455356,2300,0.0,1.0
2001-10-24,6.16,6.2,5.99,6.1,2.38018895562945,11000,0.0,1.0
2001-10-23,6.22,6.4,6.22,6.26,2.44262014135088,10700,0.0,1.0
2001-10-22,6.1,6.25,6.1,6.25,2.43871819224329,1600,0.0,1.0
2001-10-19,6.052,6.052,6.05,6.05,2.36067921009151,300,0.0,1.0
2001-10-18,6.0,6.1,6.0,6.1,2.38018895562945,3600,0.0,1.0
2001-10-17,5.99,6.25,5.99,6.25,2.43871819224329,4500,0.0,1.0
2001-10-16,5.912,5.99,5.91,5.99,2.33726751544597,11500,0.0,1.0
2001-10-15,6.0,6.0,6.0,6.0,2.34116946455356,500,0.0,1.0
2001-10-12,5.903,5.903,5.9,5.9,2.30214997347767,500,0.0,1.0
2001-10-11,5.75,5.99,5.65,5.94,2.31775776990802,25200,0.0,1.0
2001-10-10,5.7,6.3,5.7,6.3,2.45822793778124,4500,0.0,1.0
2001-10-09,5.75,5.75,5.704,5.704,2.22567177096892,4300,0.0,1.0
2001-10-08,6.0,6.0,5.61,5.753,2.2447913215961,3900,0.0,1.0
2001-10-05,6.3,6.3,5.45,5.61,2.18899344935758,14800,0.0,1.0
2001-10-04,6.021,6.021,5.9,5.9,2.30214997347767,11400,0.0,1.0
2001-10-03,6.1,6.1,5.91,6.1,2.38018895562945,30200,0.0,1.0
2001-10-02,6.05,6.05,5.9,6.0,2.34116946455356,22300,0.0,1.0
2001-10-01,6.21,6.21,6.21,6.21,2.42311039581293,0,0.0,1.0
2001-09-28,6.21,6.21,6.21,6.21,2.42311039581293,0,0.0,1.0
2001-09-27,6.21,6.21,6.21,6.21,2.42311039581293,0,0.0,1.0
2001-09-26,6.2,6.21,6.2,6.21,2.42311039581293,2500,0.0,1.0
2001-09-25,6.05,6.05,6.05,6.05,2.36067921009151,1000,0.0,1.0
2001-09-24,6.0,6.0,6.0,6.0,2.34116946455356,2700,0.0,1.0
2001-09-21,6.25,6.25,6.25,6.25,2.43871819224329,1000,0.04,1.0
2001-09-20,6.11,6.11,6.0,6.0,2.32628126446101,2800,0.0,1.0
2001-09-19,6.41,6.41,6.11,6.112,2.36970518139761,2400,0.0,1.0
2001-09-18,6.52,6.52,6.41,6.41,2.48524381753251,2800,0.0,1.0
2001-09-17,7.6,7.6,6.36,6.41,2.48524381753251,4900,0.0,1.0
2001-09-10,7.7,7.7,7.6,7.601,2.94701064852802,1900,0.0,1.0
2001-09-07,7.65,7.65,7.65,7.65,2.96600861218779,0,0.0,1.0
2001-09-06,7.6,7.65,7.6,7.65,2.96600861218779,2700,0.0,1.0
2001-09-05,7.8,7.8,7.702,7.702,2.98616971647978,1200,0.0,1.0
2001-09-04,7.8,7.8,7.8,7.8,3.02416564379931,0,0.0,1.0
2001-08-31,7.801,7.801,7.801,7.801,3.02455335734339,100,0.0,1.0
2001-08-30,8.0,8.0,8.0,8.0,3.10170835261468,0,0.0,1.0
2001-08-29,8.0,8.0,7.99,8.0,3.10170835261468,9100,0.0,1.0
2001-08-28,8.19,8.19,7.9,8.0,3.10170835261468,1300,0.0,1.0
2001-08-27,8.251,8.251,8.251,8.251,3.19902445217796,200,0.0,1.0
2001-08-24,8.25,8.31,8.25,8.31,3.2218995512785,31000,0.0,1.0
2001-08-23,8.3,8.3,8.3,8.3,3.21802241583773,0,0.0,1.0
2001-08-22,8.3,8.3,8.3,8.3,3.21802241583773,400,0.0,1.0
2001-08-21,8.19,8.19,8.19,8.19,3.17537392598928,500,0.0,1.0
2001-08-20,8.2,8.2,8.2,8.2,3.17925106143004,1700,0.0,1.0
2001-08-17,8.11,8.2,8.11,8.2,3.17925106143004,9100,0.0,1.0
2001-08-16,8.16,8.16,8.16,8.16,3.16374251966697,0,0.0,1.0
2001-08-15,8.11,8.16,8.11,8.16,3.16374251966697,2300,0.0,1.0
2001-08-14,8.11,8.11,8.11,8.11,3.14435684246313,100,0.0,1.0
2001-08-13,8.11,8.11,8.11,8.11,3.14435684246313,200,0.0,1.0
2001-08-10,8.01,8.01,8.01,8.01,3.10558548805545,100,0.0,1.0
2001-08-09,8.112,8.16,8.11,8.16,3.16374251966697,4500,0.0,1.0
2001-08-08,8.11,8.11,8.11,8.11,3.14435684246313,0,0.0,1.0
2001-08-07,8.11,8.11,8.11,8.11,3.14435684246313,0,0.0,1.0
2001-08-06,8.35,8.35,8.11,8.11,3.14435684246313,2600,0.0,1.0
2001-08-03,8.255,8.29,8.255,8.29,3.21414528039696,4000,0.0,1.0
2001-08-02,8.11,8.11,8.11,8.11,3.14435684246313,0,0.0,1.0
2001-08-01,8.11,8.11,8.11,8.11,3.14435684246313,100,0.0,1.0
2001-07-31,8.05,8.05,8.05,8.05,3.12109402981852,0,0.0,1.0
2001-07-30,8.05,8.05,8.05,8.05,3.12109402981852,200,0.0,1.0
2001-07-27,8.0,8.0,8.0,8.0,3.10170835261468,0,0.0,1.0
2001-07-26,8.0,8.0,8.0,8.0,3.10170835261468,200,0.0,1.0
2001-07-25,8.1,8.1,8.1,8.1,3.14047970702236,3000,0.0,1.0
2001-07-24,8.06,8.06,8.06,8.06,3.12497116525929,0,0.0,1.0
2001-07-23,8.06,8.06,8.06,8.06,3.12497116525929,100,0.0,1.0
2001-07-20,8.05,8.45,8.05,8.45,3.27617944744925,2100,0.0,1.0
2001-07-19,8.5,8.5,8.06,8.06,3.12497116525929,600,0.0,1.0
2001-07-18,8.5,8.5,8.2,8.2,3.17925106143004,2000,0.0,1.0
2001-07-17,8.5,8.5,8.5,8.5,3.2955651246531,0,0.0,1.0
2001-07-16,8.5,8.5,8.5,8.5,3.2955651246531,0,0.0,1.0
2001-07-13,8.5,8.5,8.5,8.5,3.2955651246531,0,0.0,1.0
2001-07-12,8.55,8.55,8.5,8.5,3.2955651246531,200,0.0,1.0
2001-07-11,8.55,8.55,8.5,8.5,3.2955651246531,400,0.0,1.0
2001-07-10,8.0,8.55,8.0,8.52,3.30331939553463,11700,0.0,1.0
2001-07-09,7.95,8.3,7.95,8.3,3.21802241583773,3000,0.0,1.0
2001-07-06,8.25,8.33,8.25,8.3,3.21802241583773,2200,0.0,1.0
2001-07-05,8.24,8.25,8.24,8.24,3.19475960319312,1200,0.0,1.0
2001-07-03,7.8,7.8,7.8,7.8,3.02416564379931,0,0.0,1.0
2001-07-02,7.8,7.8,7.8,7.8,3.02416564379931,100,0.0,1.0
2001-06-29,8.1,8.1,8.1,8.1,3.14047970702236,300,0.0,1.0
2001-06-28,8.1,8.2,7.45,7.81,3.02804277924008,3000,0.0,1.0
2001-06-27,8.15,8.15,8.15,8.15,3.1598653842262,600,0.0,1.0
2001-06-26,8.23,8.23,8.21,8.21,3.18312819687081,9700,0.0,1.0
2001-06-25,8.23,8.23,8.23,8.23,3.19088246775235,200,0.0,1.0
2001-06-22,8.3,8.3,8.3,8.3,3.21802241583773,0,0.0,1.0
2001-06-21,8.3,8.3,8.3,8.3,3.21802241583773,0,0.0,1.0
2001-06-20,8.3,8.3,8.3,8.3,3.21802241583773,0,0.0,1.0
2001-06-19,8.3,8.3,8.3,8.3,3.21802241583773,0,0.0,1.0
2001-06-18,8.315,8.315,8.3,8.3,3.21802241583773,1200,0.0,1.0
2001-06-15,8.41,8.41,8.41,8.41,3.26067090568618,0,0.0,1.0
2001-06-14,8.41,8.41,8.41,8.41,3.26067090568618,0,0.0,1.0
2001-06-13,8.35,8.41,8.35,8.41,3.26067090568618,2200,0.04,1.0
2001-06-12,8.57,8.57,8.4,8.4,3.24137699500165,1400,0.0,1.0
2001-06-11,8.75,8.75,8.58,8.58,3.31083507346597,600,0.0,1.0
2001-06-08,8.6,8.62,8.55,8.6,3.31855263773978,2500,0.0,1.0
2001-06-07,8.5,8.5,8.5,8.5,3.27996481637071,300,0.0,1.0
2001-06-06,8.6,8.6,8.55,8.55,3.29925872705525,800,0.0,1.0
2001-06-05,8.6,8.6,8.6,8.6,3.31855263773978,300,0.0,1.0
2001-06-04,8.75,8.9,8.75,8.9,3.43431610184698,900,0.0,1.0
2001-06-01,8.6,8.6,8.6,8.6,3.31855263773978,400,0.0,1.0
2001-05-31,8.74,8.9,8.74,8.9,3.43431610184698,1200,0.0,1.0
2001-05-30,8.35,8.45,8.35,8.45,3.26067090568618,500,0.0,1.0
2001-05-29,8.07,8.07,8.07,8.07,3.11403718448373,0,0.0,1.0
2001-05-25,8.07,8.07,8.07,8.07,3.11403718448373,0,0.0,1.0
2001-05-24,8.07,8.07,8.07,8.07,3.11403718448373,0,0.0,1.0
2001-05-23,8.8,8.8,8.07,8.07,3.11403718448373,600,0.0,1.0
2001-05-22,8.07,8.07,8.07,8.07,3.11403718448373,900,0.0,1.0
2001-05-21,8.07,8.99,8.07,8.99,3.46904514107914,400,0.0,1.0
2001-05-18,8.1,8.97,8.07,8.97,3.46132757680533,3900,0.0,1.0
2001-05-17,7.95,9.18,7.9,9.18,3.54236200168037,7000,0.0,1.0
2001-05-16,7.12,8.0,7.12,8.0,3.08702570952538,5200,0.0,1.0
2001-05-15,7.11,7.11,7.11,7.11,2.74359409934068,1900,0.0,1.0
2001-05-14,6.9,7.1,6.9,7.1,2.73973531720377,3300,0.0,1.0
2001-05-11,6.9,7.0,6.9,7.0,2.70114749583471,1000,0.0,1.0
2001-05-10,6.75,6.85,6.75,6.85,2.64326576378111,5000,0.0,1.0
2001-05-09,6.75,6.75,6.75,6.75,2.60467794241204,0,0.0,1.0
2001-05-08,6.76,6.76,6.75,6.75,2.60467794241204,2400,0.0,1.0
2001-05-07,6.8,6.8,6.8,6.8,2.62397185309657,200,0.0,1.0
2001-05-04,6.8,6.8,6.8,6.8,2.62397185309657,500,0.0,1.0
2001-05-03,6.76,6.76,6.76,6.76,2.60853672454894,100,0.0,1.0
2001-05-02,6.55,6.55,6.55,6.55,2.5275022996739,200,0.0,1.0
2001-05-01,6.55,6.8,6.55,6.8,2.62397185309657,1800,0.0,1.0
2001-04-30,6.55,6.55,6.55,6.55,2.5275022996739,100,0.0,1.0
2001-04-27,6.5,6.5,6.5,6.5,2.50820838898937,0,0.0,1.0
2001-04-26,6.5,6.5,6.5,6.5,2.50820838898937,600,0.0,1.0
2001-04-25,6.32,6.32,6.32,6.32,2.43875031052505,0,0.0,1.0
2001-04-24,6.45,6.45,6.32,6.32,2.43875031052505,3200,0.0,1.0
2001-04-23,6.31,6.31,6.31,6.31,2.43489152838814,700,0.0,1.0
2001-04-20,6.31,6.31,6.25,6.31,2.43489152838814,2000,0.0,1.0
2001-04-19,6.37,6.4,6.37,6.4,2.4696205676203,4800,0.0,1.0
2001-04-18,6.4,6.95,6.4,6.95,2.68185358515017,600,0.0,1.0
2001-04-17,6.65,6.65,6.65,6.65,2.56609012104297,500,0.0,1.0
2001-04-16,6.45,6.45,6.45,6.45,2.48891447830484,0,0.0,1.0
2001-04-12,6.45,6.45,6.45,6.45,2.48891447830484,0,0.0,1.0
2001-04-11,6.45,6.45,6.45,6.45,2.48891447830484,0,0.0,1.0
2001-04-10,6.45,6.45,6.45,6.45,2.48891447830484,300,0.0,1.0
2001-04-09,6.72,6.72,6.71,6.71,2.58924281386441,2300,0.0,1.0
2001-04-06,6.75,6.75,6.75,6.75,2.60467794241204,1800,0.0,1.0
2001-04-05,6.375,6.719,6.375,6.719,2.59271571778763,8400,0.0,1.0
2001-04-04,6.72,6.72,6.72,6.72,2.59310159600132,0,0.0,1.0
2001-04-03,6.72,6.72,6.72,6.72,2.59310159600132,0,0.0,1.0
2001-04-02,6.25,6.719,6.25,6.719,2.59271571778763,11700,0.0,1.0
2001-03-30,6.188,6.188,6.188,6.188,2.38781438631788,500,0.0,1.0
2001-03-29,6.25,6.25,6.25,6.25,2.4117388355667,900,0.0,1.0
2001-03-28,6.484,6.484,6.484,6.484,2.50203433757032,100,0.0,1.0
2001-03-27,6.5,6.5,6.5,6.5,2.50820838898937,0,0.0,1.0
2001-03-26,6.5,6.5,6.5,6.5,2.50820838898937,2300,0.0,1.0
2001-03-23,6.313,6.5,6.313,6.313,2.43604916302921,8000,0.0,1.0
2001-03-22,6.375,6.5,6.375,6.375,2.45997361227804,3200,0.0,1.0
2001-03-21,6.625,6.625,6.5,6.5,2.50820838898937,2300,0.0,1.0
2001-03-20,6.5,6.5,6.5,6.5,2.50820838898937,0,0.0,1.0
2001-03-19,6.25,6.5,6.25,6.5,2.50820838898937,5700,0.0,1.0
2001-03-16,6.688,6.688,6.688,6.688,2.58075349316322,300,0.0,1.0
2001-03-15,6.69,6.69,6.69,6.69,2.5815252495906,0,0.0,1.0
2001-03-14,6.69,6.69,6.69,6.69,2.5815252495906,0,0.04,1.0
2001-03-13,6.75,6.75,6.75,6.75,2.5891969442402,1600,0.0,1.0
2001-03-12,6.625,6.625,6.625,6.625,2.54124885268019,200,0.0,1.0
2001-03-09,6.75,6.75,6.75,6.75,2.5891969442402,1000,0.0,1.0
2001-03-08,6.625,6.75,6.625,6.75,2.5891969442402,7300,0.0,1.0
2001-03-07,6.69,6.69,6.69,6.69,2.5661818602914,0,0.0,1.0
2001-03-06,6.688,6.688,6.688,6.688,2.56541469082644,1900,0.0,1.0
2001-03-05,6.5,6.5,6.5,6.5,2.49330076112019,32600,0.0,1.0
2001-03-02,6.375,6.375,6.375,6.375,2.44535266956019,400,0.0,1.0
2001-03-01,6.5,6.5,6.5,6.5,2.49330076112019,500,0.0,1.0
2001-02-28,6.5,6.5,6.5,6.5,2.49330076112019,9500,0.0,1.0
2001-02-27,6.5,6.5,6.5,6.5,2.49330076112019,700,0.0,1.0
2001-02-26,6.5,6.5,6.5,6.5,2.49330076112019,75900,0.0,1.0
2001-02-23,6.375,6.375,6.375,6.375,2.44535266956019,300,0.0,1.0
2001-02-22,6.5,6.5,6.5,6.5,2.49330076112019,600,0.0,1.0
2001-02-21,6.5,6.5,6.5,6.5,2.49330076112019,0,0.0,1.0
2001-02-20,6.5,6.5,6.5,6.5,2.49330076112019,0,0.0,1.0
2001-02-16,6.5,6.5,6.5,6.5,2.49330076112019,0,0.0,1.0
2001-02-15,6.5,6.5,6.5,6.5,2.49330076112019,800,0.0,1.0
2001-02-14,6.375,6.375,6.375,6.375,2.44535266956019,100,0.0,1.0
2001-02-13,6.688,6.688,6.688,6.688,2.56541469082644,2000,0.0,1.0
2001-02-12,6.625,6.75,6.375,6.75,2.5891969442402,2900,0.0,1.0
2001-02-09,6.813,7.0,6.438,7.0,2.68509312736021,3700,0.0,1.0
2001-02-08,7.0,7.063,6.875,6.875,2.6371450358002,6000,0.0,1.0
2001-02-07,7.25,7.25,7.125,7.125,2.73304121892021,6500,0.0,1.0
2001-02-06,7.188,7.188,7.125,7.188,2.75720705706645,2500,0.0,1.0
2001-02-05,7.12,7.12,7.12,7.12,2.73112329525781,0,0.0,1.0
2001-02-02,7.125,7.375,7.125,7.125,2.73304121892021,2600,0.0,1.0
2001-02-01,7.063,7.375,7.0,7.375,2.82893740204022,2700,0.0,1.0
2001-01-31,7.0,7.0,6.875,6.875,2.6371450358002,63500,0.0,1.0
2001-01-30,7.0,7.063,6.875,6.875,2.6371450358002,9700,0.0,1.0
2001-01-29,6.75,6.875,6.75,6.75,2.5891969442402,32900,0.0,1.0
2001-01-26,6.781,6.781,6.75,6.75,2.5891969442402,5000,0.0,1.0
2001-01-25,6.875,7.0,6.813,6.813,2.61336278238644,12800,0.0,1.0
2001-01-24,7.0,7.0,6.813,6.813,2.61336278238644,33000,0.0,1.0
2001-01-23,6.813,6.875,6.813,6.875,2.6371450358002,32000,0.0,1.0
2001-01-22,6.75,6.875,6.688,6.75,2.5891969442402,35300,0.0,1.0
2001-01-19,6.891,7.0,6.75,6.75,2.5891969442402,88800,0.0,1.0
2001-01-18,7.234,7.234,6.938,6.938,2.66131087394644,10800,0.0,1.0
2001-01-17,6.75,6.875,6.625,6.875,2.6371450358002,20000,0.0,1.0
2001-01-16,7.25,7.25,6.688,7.125,2.73304121892021,4800,0.0,1.0
2001-01-12,6.5,7.563,6.5,7.563,2.90105133174646,24600,0.0,1.0
2001-01-11,6.375,6.563,6.375,6.563,2.51746659926643,4500,0.0,1.0
2001-01-10,6.0,6.5,6.0,6.5,2.49330076112019,12000,0.0,1.0
2001-01-09,5.875,6.125,5.625,6.125,2.34945648644018,43000,0.0,1.0
2001-01-08,5.875,5.875,5.875,5.875,2.25356030332017,1500,0.0,1.0
2001-01-05,6.063,6.063,5.813,5.875,2.25356030332017,6700,0.0,1.0
2001-01-04,6.0,6.25,6.0,6.0,2.30150839488018,29800,0.0,1.0
2001-01-03,6.0,6.0,6.0,6.0,2.30150839488018,300,0.0,1.0
2001-01-02,5.75,5.75,5.75,5.75,2.20561221176017,0,0.0,1.0
2000-12-29,5.469,6.0,5.438,5.75,2.20561221176017,60600,0.0,1.0
2000-12-28,5.375,5.5,5.375,5.5,2.10971602864016,54700,0.0,1.0
2000-12-27,5.438,5.438,5.375,5.438,2.0859337752264,6800,0.0,1.0
2000-12-26,5.38,5.5,5.38,5.5,2.10971602864016,61600,0.0,1.0
2000-12-22,5.375,5.5,5.375,5.5,2.10971602864016,28400,0.0,1.0
2000-12-21,5.375,5.5,5.375,5.453,2.0916875462136,16900,0.0,1.0
2000-12-20,5.438,5.5,5.438,5.5,2.10971602864016,54700,0.0,1.0
2000-12-19,5.375,5.5,5.375,5.438,2.0859337752264,26300,0.0,1.0
2000-12-18,5.375,5.438,5.281,5.375,2.06176793708016,46800,0.0,1.0
2000-12-15,5.344,5.75,5.25,5.75,2.20561221176017,42500,0.0,1.0
2000-12-14,5.25,5.313,5.25,5.25,2.01381984552015,44800,0.0,1.0
2000-12-13,5.25,5.313,5.125,5.313,2.0379856836664,34800,0.04,1.0
2000-12-12,5.625,5.625,5.25,5.25,1.99877168676417,4800,0.0,1.0
2000-12-11,5.406,5.406,5.188,5.375,2.04636148882998,99600,0.0,1.0
2000-12-08,5.031,5.25,5.0,5.125,1.95118188469835,168100,0.0,1.0
2000-12-07,4.813,5.0,4.813,4.875,1.85600228056673,53400,0.0,1.0
2000-12-06,4.813,4.875,4.813,4.813,1.83239773874208,8900,0.0,1.0
2000-12-05,5.125,5.188,4.688,4.688,1.78480793667627,19200,0.0,1.0
2000-12-04,5.125,5.125,5.125,5.125,1.95118188469835,36600,0.0,1.0
2000-12-01,5.063,5.188,5.063,5.125,1.95118188469835,8800,0.0,1.0
2000-11-30,5.047,5.313,5.0,5.125,1.95118188469835,25900,0.0,1.0
2000-11-29,5.094,5.25,5.031,5.125,1.95118188469835,13200,0.0,1.0
2000-11-28,5.438,5.5,5.375,5.375,2.04636148882998,3200,0.0,1.0
2000-11-27,5.375,5.75,5.375,5.5,2.09395129089579,2600,0.0,1.0
2000-11-24,5.563,5.563,5.375,5.438,2.07034674907115,3700,0.0,1.0
2000-11-22,5.75,6.0,5.5,6.0,2.28431049915905,17800,0.0,1.0
2000-11-21,5.313,5.5,5.188,5.5,2.09395129089579,17000,0.0,1.0
2000-11-20,5.234,5.25,5.188,5.25,1.99877168676417,1400,0.0,1.0
2000-11-17,5.438,5.438,5.25,5.438,2.07034674907115,14700,0.0,1.0
2000-11-16,5.188,5.438,5.188,5.438,2.07034674907115,6000,0.0,1.0
2000-11-15,5.25,5.375,5.25,5.25,1.99877168676417,2100,0.0,1.0
2000-11-14,5.25,5.25,5.188,5.25,1.99877168676417,32800,0.0,1.0
2000-11-13,5.688,5.688,5.25,5.313,2.02275694700534,9700,0.0,1.0
2000-11-10,5.688,5.688,5.688,5.688,2.16552635320278,300,0.0,1.0
2000-11-09,5.813,5.813,5.75,5.75,2.18913089502742,7200,0.0,1.0
2000-11-08,5.875,5.875,5.813,5.875,2.23672069709323,15600,0.0,1.0
2000-11-07,5.875,5.875,5.813,5.875,2.23672069709323,6000,0.0,1.0
2000-11-06,5.875,5.875,5.813,5.875,2.23672069709323,22700,0.0,1.0
2000-11-03,5.938,6.0,5.813,5.875,2.23672069709323,7200,0.0,1.0
2000-11-02,5.625,5.875,5.625,5.875,2.23672069709323,2400,0.0,1.0
2000-11-01,5.5,5.875,5.5,5.75,2.18913089502742,23700,0.0,1.0
2000-10-31,5.75,6.0,5.75,5.875,2.23672069709323,17800,0.0,1.0
2000-10-30,5.75,5.75,5.75,5.75,2.18913089502742,1100,0.0,1.0
2000-10-27,5.25,5.75,5.203,5.75,2.18913089502742,15700,0.0,1.0
2000-10-26,5.563,5.563,5.313,5.375,2.04636148882998,5400,0.0,1.0
2000-10-25,5.625,5.625,5.5,5.5,2.09395129089579,1700,0.0,1.0
2000-10-24,5.75,5.75,5.625,5.625,2.14154109296161,3700,0.0,1.0
2000-10-23,5.813,5.813,5.813,5.813,2.21311615526859,2500,0.0,1.0
2000-10-20,6.0,6.0,6.0,6.0,2.28431049915905,1700,0.0,1.0
2000-10-19,6.25,6.25,6.0,6.0,2.28431049915905,70100,0.0,1.0
2000-10-18,6.0,6.0,5.875,6.0,2.28431049915905,10600,0.0,1.0
2000-10-17,6.0,6.375,6.0,6.25,2.37949010329067,34900,0.0,1.0
2000-10-16,6.19,6.19,6.19,6.19,2.35664699829908,0,0.0,1.0
2000-10-13,6.188,6.188,6.0,6.188,2.35588556146603,2400,0.0,1.0
2000-10-12,6.0,6.188,6.0,6.125,2.33190030122486,23800,0.0,1.0
2000-10-11,6.109,6.109,6.0,6.0,2.28431049915905,11200,0.0,1.0
2000-10-10,6.375,6.375,6.125,6.125,2.33190030122486,2000,0.0,1.0
2000-10-09,6.375,6.438,6.125,6.125,2.33190030122486,1800,0.0,1.0
2000-10-06,6.125,6.313,6.125,6.313,2.40347536353184,181000,0.0,1.0
2000-10-05,6.25,6.25,6.125,6.125,2.33190030122486,3700,0.0,1.0
2000-10-04,6.344,6.438,6.25,6.25,2.37949010329067,117300,0.0,1.0
2000-10-03,6.25,6.375,6.25,6.375,2.42707990535649,34000,0.0,1.0
2000-10-02,6.5,6.5,6.25,6.25,2.37949010329067,11500,0.0,1.0
2000-09-29,6.313,6.438,6.25,6.438,2.45106516559766,86800,0.0,1.0
2000-09-28,6.25,6.5,6.25,6.438,2.45106516559766,24600,0.0,1.0
2000-09-27,6.313,6.313,6.313,6.313,2.40347536353184,1500,0.0,1.0
2000-09-26,6.438,6.438,6.438,6.438,2.45106516559766,400,0.0,1.0
2000-09-25,6.25,6.5,6.25,6.438,2.45106516559766,11500,0.0,1.0
2000-09-22,6.25,6.25,6.25,6.25,2.37949010329067,9500,0.0,1.0
2000-09-21,6.625,6.625,6.625,6.625,2.52225950948811,100,0.0,1.0
2000-09-20,6.5,6.5,6.25,6.375,2.42707990535649,1600,0.0,1.0
2000-09-19,6.75,6.75,6.25,6.375,2.42707990535649,59000,0.0,1.0
2000-09-18,6.688,6.688,6.625,6.625,2.52225950948811,3600,0.0,1.0
2000-09-15,6.625,6.625,6.5,6.5,2.4746697074223,500,0.0,1.0
2000-09-14,6.5,6.688,6.5,6.688,2.54624476972928,21700,0.0,1.0
2000-09-13,6.44,6.44,6.44,6.44,2.45182660243071,0,0.04,1.0
2000-09-12,6.5,6.5,6.5,6.5,2.45939396848759,400,0.0,1.0
2000-09-11,6.625,6.625,6.5,6.5,2.45939396848759,5500,0.0,1.0
2000-09-08,6.5,6.5,6.5,6.5,2.45939396848759,2800,0.0,1.0
2000-09-07,6.5,6.5,6.5,6.5,2.45939396848759,2800,0.0,1.0
2000-09-06,6.563,6.656,6.5,6.5,2.45939396848759,7700,0.0,1.0
2000-09-05,6.563,6.563,6.563,6.563,2.48323117156678,1500,0.0,1.0
2000-09-01,6.625,6.719,6.625,6.719,2.54225662681048,1100,0.0,1.0
2000-08-31,6.625,6.719,6.625,6.719,2.54225662681048,1900,0.0,1.0
2000-08-30,6.563,6.594,6.563,6.594,2.49496058895495,500,0.0,1.0
2000-08-29,6.563,6.688,6.563,6.625,2.50669000634313,12100,0.0,1.0
2000-08-28,6.563,6.625,6.563,6.594,2.49496058895495,19900,0.0,1.0
2000-08-25,6.625,6.625,6.563,6.625,2.50669000634313,21900,0.0,1.0
2000-08-24,6.656,6.656,6.625,6.625,2.50669000634313,13500,0.0,1.0
2000-08-23,6.625,6.625,6.625,6.625,2.50669000634313,200,0.0,1.0
2000-08-22,6.625,6.625,6.563,6.594,2.49496058895495,2400,0.0,1.0
2000-08-21,6.844,6.844,6.813,6.813,2.57782324727784,3100,0.0,1.0
2000-08-18,7.0,7.25,7.0,7.0,2.64857811990972,118300,0.0,1.0
2000-08-17,7.094,7.094,7.094,7.094,2.68414474037708,4000,0.0,1.0
2000-08-16,6.969,7.125,6.969,7.0,2.64857811990972,8600,0.0,1.0
2000-08-15,6.875,6.875,6.875,6.875,2.60128208205419,200,0.0,1.0
2000-08-14,6.938,6.938,6.938,6.938,2.62511928513337,1900,0.0,1.0
2000-08-11,6.75,7.0,6.75,7.0,2.64857811990972,21700,0.0,1.0
2000-08-10,6.75,6.813,6.75,6.813,2.57782324727784,6500,0.0,1.0
2000-08-09,6.875,6.875,6.75,6.75,2.55398604419866,1500,0.0,1.0
2000-08-08,6.813,7.0,6.813,6.875,2.60128208205419,9200,0.0,1.0
2000-08-07,6.75,6.75,6.75,6.75,2.55398604419866,1200,0.0,1.0
2000-08-04,6.75,6.813,6.75,6.813,2.57782324727784,1500,0.0,1.0
2000-08-03,6.75,6.875,6.75,6.813,2.57782324727784,20500,0.0,1.0
2000-08-02,6.75,6.75,6.75,6.75,2.55398604419866,2000,0.0,1.0
2000-08-01,6.75,6.844,6.75,6.75,2.55398604419866,2200,0.0,1.0
2000-07-31,6.75,6.844,6.75,6.844,2.58955266466602,3000,0.0,1.0
2000-07-28,6.813,6.813,6.75,6.75,2.55398604419866,1300,0.0,1.0
2000-07-27,6.625,6.813,6.625,6.813,2.57782324727784,1600,0.0,1.0
2000-07-26,6.625,6.875,6.625,6.875,2.60128208205419,31200,0.0,1.0
2000-07-25,6.734,6.734,6.625,6.625,2.50669000634313,1000,0.0,1.0
2000-07-24,6.781,6.781,6.688,6.688,2.53052720942231,400,0.0,1.0
2000-07-21,6.688,6.688,6.688,6.688,2.53052720942231,600,0.0,1.0
2000-07-20,6.688,6.75,6.688,6.75,2.55398604419866,2900,0.0,1.0
2000-07-19,6.688,6.75,6.688,6.688,2.53052720942231,1700,0.0,1.0
2000-07-18,6.578,6.688,6.563,6.688,2.53052720942231,3500,0.0,1.0
2000-07-17,6.641,6.641,6.563,6.563,2.48323117156678,319300,0.0,1.0
2000-07-14,6.62,6.62,6.62,6.62,2.5047981648289,0,0.0,1.0
2000-07-13,6.563,6.625,6.563,6.625,2.50669000634313,1400,0.0,1.0
2000-07-12,6.563,6.563,6.563,6.563,2.48323117156678,600,0.0,1.0
2000-07-11,6.563,6.625,6.563,6.563,2.48323117156678,4600,0.0,1.0
2000-07-10,6.563,6.625,6.5,6.563,2.48323117156678,6400,0.0,1.0
2000-07-07,6.313,6.625,6.313,6.563,2.48323117156678,19700,0.0,1.0
