,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2023-06-09,210.69,218.66,210.69,215.31,214.347851828209,7679636,0.0,1.0
2023-06-08,205.38,210.38,204.85,209.53,208.59368070951,5551699,0.0,1.0
2023-06-07,214.88,216.66,204.78,205.73,204.810661634933,9323896,0.0,1.0
2023-06-06,208.55,213.4,208.37,212.85,211.898844743088,6795996,0.0,1.0
2023-06-05,210.47,212.32,207.055,209.86,208.922206050197,7804410,0.0,1.0
2023-06-02,212.9,216.14,210.43,213.03,212.078040383463,11026890,0.0,1.0
2023-06-01,208.22,215.36,206.06,212.9,211.948621309859,20907358,0.0,1.0
2023-05-31,219.55,225.0,217.06,223.38,222.381789705008,17664122,0.0,1.0
2023-05-30,219.27,222.14,215.73,218.87,217.891943382287,10421048,0.0,1.0
2023-05-26,212.8,216.15,212.55,215.44,214.477270901813,6933320,0.0,1.0
2023-05-25,212.02,212.33,208.44,209.91,208.971982616968,6496676,0.0,1.0
2023-05-24,206.04,210.21,205.42,209.06,208.125780981865,4894012,0.0,1.0
2023-05-23,207.74,209.64,206.47,206.64,205.716595150161,4256810,0.0,1.0
2023-05-22,209.17,212.82,209.04,210.26,209.320418584363,3890834,0.0,1.0
2023-05-19,212.96,213.24,209.93,210.36,209.419971717905,6091604,0.0,1.0
2023-05-18,209.5,213.88,209.33,213.32,212.366744470733,5165465,0.0,1.0
2023-05-17,206.495,209.49,204.8,209.38,208.444351009198,5772221,0.0,1.0
2023-05-16,201.93,205.67,201.75,204.56,203.645889972498,4424764,0.0,1.0
2023-05-15,203.75,205.3999,202.475,203.33,202.421386429937,4518205,0.0,1.0
2023-05-12,203.43,203.964,200.13,201.81,200.908178800106,4733643,0.0,1.0
2023-05-11,202.91,203.8,198.5543,203.47,202.560760816895,5366315,0.0,1.0
2023-05-10,204.94,206.28,203.04,204.85,203.934594059768,6535555,0.0,1.0
2023-05-09,196.78,203.8,196.78,201.18,200.280994058795,6996781,0.0,1.0
2023-05-08,198.72,200.4999,196.08,197.9,197.015651278633,4169404,0.0,1.0
2023-05-05,193.95,198.11,193.25,197.59,196.707036564655,4284371,0.0,1.0
2023-05-04,191.9,194.56,190.76,192.38,191.520318307143,4386506,0.0,1.0
2023-05-03,194.21,195.79,192.56,192.61,191.749290514288,3779878,0.0,1.0
2023-05-02,198.02,198.41,192.931,193.84,192.973794056848,6051017,0.0,1.0
2023-05-01,197.76,199.05,197.12,197.79,196.906142831738,2882931,0.0,1.0
2023-04-28,196.15,198.645,195.27,198.37,197.483551006279,4094567,0.0,1.0
2023-04-27,194.17,197.51,193.27,195.94,195.06440986122,4794364,0.0,1.0
2023-04-26,192.62,194.37,190.57,191.52,190.664161358686,3979384,0.0,1.0
2023-04-25,193.97,194.12,190.63,190.67,189.817959723583,5009990,0.0,1.0
2023-04-24,198.45,198.77,194.0601,194.92,194.048967899097,4449683,0.0,1.0
2023-04-21,197.03,199.12,196.465,199.03,198.140601687652,4860102,0.0,1.0
2023-04-20,197.18,200.0828,196.82,197.51,196.627394057822,3619971,0.0,1.0
2023-04-19,196.3,199.07,195.73,198.92,198.031093240757,3665103,0.0,1.0
2023-04-18,199.08,200.12,197.06,198.5,197.612970079883,4679040,0.0,1.0
2023-04-17,195.16,197.52,195.03,197.08,196.199315583593,5271547,0.0,1.0
2023-04-14,191.85,195.17,191.19,194.65,193.780174438535,5073782,0.0,1.0
2023-04-13,190.45,194.375,190.45,194.02,193.152989697223,4716442,0.0,1.0
2023-04-12,190.3,191.885,189.53,190.32,189.469523756188,5033376,0.0,1.0
2023-04-11,189.06,190.46,187.31,188.89,188.045913946544,4907689,0.0,1.0
2023-04-10,190.59,192.55,189.28,191.49,190.634295418623,5263845,0.0,1.0
2023-04-06,194.0,194.07,189.6,192.55,191.689558634163,6304734,0.0,1.0
2023-04-05,198.0,198.29,193.73,195.31,194.437225119909,3953707,0.0,1.0
2023-04-04,198.15,198.7025,196.62,197.2,196.318779343843,4659099,0.0,1.0
2023-04-03,198.22,198.93,195.53,196.49,195.611952095698,5340770,0.0,1.0
2023-03-31,197.49,200.0,196.99,199.78,198.887250189214,6634260,0.0,1.0
2023-03-30,197.77,198.17,195.49,196.6,195.721460542594,6932465,0.0,1.0
2023-03-29,193.14,197.43,192.88,196.64,195.761281796011,8085228,0.0,1.0
2023-03-28,191.18,192.83,191.18,192.3,191.440675800309,4899041,0.0,1.0
2023-03-27,188.92,192.11,188.905,191.26,190.405323211478,7776500,0.0,1.0
2023-03-24,186.5,190.32,186.09,190.06,189.21068560898,6104529,0.0,1.0
2023-03-23,187.4,190.56,185.58,187.44,186.602393510192,8685007,0.0,1.0
2023-03-22,190.0,191.44,186.41,186.51,185.676549368256,6575610,0.0,1.0
2023-03-21,185.87,189.28,184.89,188.68,187.836852366107,6982001,0.0,1.0
2023-03-20,184.21,185.52,182.65,185.25,184.422179885633,5513205,0.0,1.0
2023-03-17,186.04,187.66,184.175,184.85,184.023967351467,10493254,0.0,1.0
2023-03-16,183.3,187.65,182.98,187.3,186.463019123234,8370712,0.0,1.0
2023-03-15,179.16,183.86,178.21,182.91,182.092636560762,7716870,0.0,1.0
2023-03-14,180.0,185.31,179.11,182.89,182.072725934054,10138054,0.0,1.0
2023-03-13,171.0,177.1,170.0,175.51,174.725704678691,9154758,0.0,1.0
2023-03-10,178.5,179.36,171.71,173.18,172.406116667174,14108961,0.0,1.0
2023-03-09,183.1,183.8441,178.54,178.72,177.921360265373,7102401,0.0,1.0
2023-03-08,183.3,184.9,181.8,182.95,182.132457814179,6749072,0.0,1.0
2023-03-07,184.455,186.16,183.03,183.32,182.500804408282,9024333,0.0,1.0
2023-03-06,185.07,189.0,183.625,183.8,182.978659449282,10770253,0.0,1.0
2023-03-03,188.07,189.77,184.29,186.43,185.596906861423,12087193,0.0,1.0
2023-03-02,193.12,193.91,185.2,186.59,185.75619187509,37719871,0.0,1.0
2023-03-01,162.99,167.98,162.98,167.35,166.602168981704,15841217,0.0,1.0
2023-02-28,162.53,164.45,161.53,163.61,162.878881787252,6912624,0.0,1.0
2023-02-27,163.84,164.77,162.22,163.14,162.410982059607,6891182,0.0,1.0
2023-02-24,160.59,162.39,159.655,162.2,161.475182604317,6569915,0.0,1.0
2023-02-23,165.29,165.47,161.57,164.12,163.386602768314,4679419,0.0,1.0
2023-02-22,163.11,165.0,162.11,163.36,162.629998953399,4343685,0.0,1.0
2023-02-21,163.74,164.51,161.45,161.62,160.897774429776,5210800,0.0,1.0
2023-02-17,165.03,167.11,162.74,165.17,164.4319106705,8084490,0.0,1.0
2023-02-16,168.99,170.37,167.9573,168.11,167.35877279662,7483541,0.0,1.0
2023-02-15,168.85,171.605,168.24,171.1,170.335411489511,4998274,0.0,1.0
2023-02-14,168.22,172.79,167.85,169.96,169.200505767138,8393074,0.0,1.0
2023-02-13,168.28,171.16,166.95,171.08,170.315500862803,8820334,0.0,1.0
2023-02-10,167.655,169.74,165.33,167.03,166.283598954372,11273735,0.0,1.0
2023-02-09,173.33,175.38,172.01,173.66,172.883971708173,11512319,0.0,1.0
2023-02-08,170.0,172.45,169.2317,169.63,168.871980426451,7694533,0.0,1.0
2023-02-07,167.57,171.73,166.61,171.28,170.514607129886,6179220,0.0,1.0
2023-02-06,168.0,171.17,167.35,169.05,168.29457225191,4310553,0.0,1.0
2023-02-03,170.02,175.08,169.86,171.04,170.275679609386,6481708,0.0,1.0
2023-02-02,175.71,178.84,172.9,174.64,173.85959241688,10667075,0.0,1.0
2023-02-01,167.73,173.08,167.0,171.82,171.05219405101,8853905,0.0,1.0
2023-01-31,164.28,168.01,164.28,167.97,167.219398409662,6421297,0.0,1.0
2023-01-30,164.07,166.44,163.4,164.75,164.013787509625,8169797,0.0,1.0
2023-01-27,165.05,167.24,163.6,164.52,163.78481530248,9872265,0.0,1.0
2023-01-26,158.19,165.17,158.1,165.09,164.352268163667,13354588,0.0,1.0
2023-01-25,151.21,156.4,149.82,156.17,155.472128651764,9390506,0.0,1.0
2023-01-24,154.61,160.21,154.5,154.86,154.167982602371,6390216,0.0,1.0
2023-01-23,157.35,157.87,153.23,155.87,155.17346925114,19922870,0.0,1.0
2023-01-20,144.3,151.525,144.3,151.25,150.574114481523,10127053,0.0,1.0
2023-01-19,143.52,146.68,143.16,146.41,145.755742818114,7070135,0.0,1.0
2023-01-18,148.86,149.54,145.29,145.45,144.800032736115,7812580,0.0,1.0
2023-01-17,149.6,150.49,146.1001,148.47,147.806537369069,9407610,0.0,1.0
2023-01-13,146.2,149.96,146.0942,149.51,148.8418899579,8378111,0.0,1.0
2023-01-12,147.84,149.82,143.94,149.6,148.931487778088,11678023,0.0,1.0
2023-01-11,145.28,147.04,143.56,144.9,144.252490501637,13595042,0.0,1.0
2023-01-10,145.81,149.28,145.6039,147.44,146.781140093591,6527711,0.0,1.0
2023-01-09,142.59,149.2,142.59,147.1,146.44265943955,13679737,0.0,1.0
2023-01-06,137.58,141.65,135.55,140.51,139.882107939165,9145711,0.0,1.0
2023-01-05,137.64,138.59,134.24,136.34,135.730742270485,8493489,0.0,1.0
2023-01-04,141.22,141.85,137.615,139.59,138.966219110583,14322576,0.0,1.0
2023-01-03,135.19,136.95,133.03,134.78,134.177713387237,8196354,0.0,1.0
2022-12-30,130.61,132.64,130.36,132.59,131.997499762678,5630216,0.0,1.0
2022-12-29,129.7,132.95,129.5,132.54,131.947723195907,7628826,0.0,1.0
2022-12-28,129.71,131.14,128.17,128.47,127.895910660768,6249841,0.0,1.0
2022-12-27,128.56,131.75,127.65,130.66,130.076124285327,8300844,0.0,1.0
2022-12-23,128.73,129.86,127.59,129.44,128.861576056121,5821329,0.0,1.0
2022-12-22,128.67,129.54,126.34,129.19,128.612693222267,9972880,0.0,1.0
2022-12-21,127.956,132.16,126.6,130.3,129.717733004578,9313242,0.0,1.0
2022-12-20,127.5,129.9865,127.19,128.45,127.87600003406,8455518,0.0,1.0
2022-12-19,127.77,129.5799,127.2,129.01,128.433497581892,9441407,0.0,1.0
2022-12-16,128.92,129.88,126.8904,128.27,127.696804393685,15464710,0.0,1.0
2022-12-15,131.67,134.115,129.68,130.44,129.857107391536,10810351,0.0,1.0
2022-12-14,135.01,137.27,133.23,134.75,134.147847447175,9611766,0.0,1.0
2022-12-13,137.39,139.88,134.04,135.62,135.013959708986,12579843,0.0,1.0
2022-12-12,131.1,134.0889,130.95,133.11,132.515176057094,11852355,0.0,1.0
2022-12-09,129.74,133.37,128.36,131.11,130.524113386264,10287478,0.0,1.0
2022-12-08,128.43,131.46,127.02,130.13,129.548492677557,15156912,0.0,1.0
2022-12-07,132.5,133.75,130.02,130.48,129.896928644952,12915933,0.0,1.0
2022-12-06,132.71,134.55,130.91,133.27,132.67446107076,16981804,0.0,1.0
2022-12-05,142.8,144.39,132.88,133.93,133.331511752134,20294602,0.0,1.0
2022-12-02,144.29,145.21,142.78,144.56,143.914009847596,15086663,0.0,1.0
2022-12-01,147.55,147.586,142.08,147.0,146.343106306009,33721470,0.0,1.0
2022-11-30,150.75,160.25,150.13,160.25,159.533896500258,14591528,0.0,1.0
2022-11-29,152.72,154.02,151.26,151.68,151.002192955751,6398123,0.0,1.0
2022-11-28,152.0,155.32,152.0,153.69,153.003210939935,7935615,0.0,1.0
2022-11-25,152.07,154.04,151.38,153.35,152.664730285894,3023746,0.0,1.0
2022-11-23,147.62,152.91,147.55,152.24,151.559690503583,5558886,0.0,1.0
2022-11-22,145.2,149.38,142.92,149.25,148.583051810693,7017708,0.0,1.0
2022-11-21,146.02,147.34,143.395,144.85,144.202713934866,8015886,0.0,1.0
2022-11-18,151.84,152.32,145.645,148.04,147.37845889484,7556035,0.0,1.0
2022-11-17,150.19,151.76,148.34,149.69,149.021085598275,7357904,0.0,1.0
2022-11-16,160.0,160.82,153.83,155.12,154.426820749579,6454684,0.0,1.0
2022-11-15,162.68,165.25,160.7492,162.07,161.345763530713,8116050,0.0,1.0
2022-11-14,155.82,160.16,154.645,158.66,157.951001676948,6580055,0.0,1.0
2022-11-11,156.49,159.92,155.58,157.73,157.025157535012,7382476,0.0,1.0
2022-11-10,151.0,156.37,149.73,156.3,155.601547725368,8777927,0.0,1.0
2022-11-09,145.85,146.3255,141.94,142.06,141.425181509058,5588538,0.0,1.0
2022-11-08,145.09,151.56,145.08,147.1,146.44265943955,9101759,0.0,1.0
2022-11-07,140.62,144.93,138.7701,144.59,143.943875787658,7379946,0.0,1.0
2022-11-04,146.5,146.95,136.04,139.77,139.145414750958,14265341,0.0,1.0
2022-11-03,149.0,150.415,146.13,146.33,145.676100311281,5999352,0.0,1.0
2022-11-02,159.51,159.77,149.96,150.01,149.339655625608,7242215,0.0,1.0
2022-11-01,165.0,165.6999,159.64,159.82,159.105818026029,4545909,0.0,1.0
2022-10-31,162.12,164.0,161.0,162.59,161.863439825129,4878097,0.0,1.0
2022-10-28,159.51,163.09,158.17,163.02,162.291518299357,5055359,0.0,1.0
2022-10-27,161.8,164.66,159.32,159.75,159.03613083255,4987716,0.0,1.0
2022-10-26,159.8,164.12,158.7,159.91,159.195415846217,6623009,0.0,1.0
2022-10-25,161.7,166.03,161.685,165.27,164.531463804041,5804513,0.0,1.0
2022-10-24,161.18,161.57,158.3968,160.65,159.932109034424,6259152,0.0,1.0
2022-10-21,157.5,160.43,154.8182,160.17,159.454253993425,8335482,0.0,1.0
2022-10-20,155.0,161.3,153.6,157.5,156.796185327866,9203368,0.0,1.0
2022-10-19,151.86,155.95,150.64,153.67,152.983300313227,6220490,0.0,1.0
2022-10-18,156.45,158.97,151.9,153.53,152.843925926269,16354759,0.0,1.0
2022-10-17,146.07,149.0,145.942,147.18,146.522301946383,6288211,0.0,1.0
2022-10-14,147.33,147.7,142.0,142.22,141.584466522725,5738358,0.0,1.0
2022-10-13,138.96,146.34,137.59,145.44,144.790077422761,6548552,0.0,1.0
2022-10-12,142.31,143.44,139.58,142.29,141.654153716204,5707135,0.0,1.0
2022-10-11,144.51,144.97,139.52,142.57,141.93290249012,7414980,0.0,1.0
2022-10-10,150.62,150.9626,144.58,145.64,144.989183689844,5497767,0.0,1.0
2022-10-07,151.8,153.17,149.27,150.29,149.618404399524,5956733,0.0,1.0
2022-10-06,155.72,158.25,154.441,155.46,154.76530140362,3853938,0.0,1.0
2022-10-05,152.2,156.96,151.9399,156.23,155.531860531889,4256243,0.0,1.0
2022-10-04,151.7,157.415,151.22,155.73,155.034094864182,8017945,0.0,1.0
2022-10-03,144.98,148.96,143.9,147.9,147.239084507882,6819910,0.0,1.0
2022-09-30,146.01,148.63,143.75,143.84,143.197227286097,7575618,0.0,1.0
2022-09-29,148.45,148.98,145.01,146.81,146.15395535228,8602480,0.0,1.0
2022-09-28,146.0,150.875,145.6665,150.17,149.498940639274,7908447,0.0,1.0
2022-09-27,148.37,150.61,146.255,148.89,148.224660529943,7046635,0.0,1.0
2022-09-26,147.0,151.19,145.35,146.32,145.666144997926,7862409,0.0,1.0
2022-09-23,148.07,149.84,144.79,147.01,146.353061619363,9175754,0.0,1.0
2022-09-22,149.51,152.86,149.15,150.15,149.479030012566,12389646,0.0,1.0
2022-09-21,151.22,153.3,147.51,147.63,146.97029104732,6164388,0.0,1.0
2022-09-20,151.0,151.58,148.852,149.8,149.130594045171,5505747,0.0,1.0
2022-09-19,150.71,153.54,150.4,152.83,152.147053991478,4874836,0.0,1.0
2022-09-16,151.92,152.206,149.56,151.51,150.83295262873,9882285,0.0,1.0
2022-09-15,156.8,159.84,154.31,154.78,154.088340095538,7012150,0.0,1.0
2022-09-14,158.59,161.65,158.01,160.28,159.56376244032,6037309,0.0,1.0
2022-09-13,158.25,161.255,157.81,158.1,157.393504129115,5463179,0.0,1.0
2022-09-12,163.69,165.66,162.74,165.63,164.889855084791,6353354,0.0,1.0
2022-09-09,158.6,163.295,158.47,162.59,161.863439825129,5645429,0.0,1.0
2022-09-08,152.32,157.03,151.78,156.9,156.198866526617,6659237,0.0,1.0
2022-09-07,151.29,154.0615,150.48,153.28,152.595043092415,6211356,0.0,1.0
2022-09-06,152.88,154.43,150.82,151.72,151.042014209168,6364009,0.0,1.0
2022-09-02,156.46,158.67,152.96,153.69,153.003210939935,7315696,0.0,1.0
2022-09-01,154.87,155.33,150.87,153.53,152.843925926269,9924037,0.0,1.0
2022-08-31,159.79,161.21,155.97,156.12,155.422352084994,9166083,0.0,1.0
2022-08-30,162.14,163.85,158.38,159.67,158.956488325717,8079359,0.0,1.0
2022-08-29,164.28,165.815,160.05,160.21,159.494075246841,9269223,0.0,1.0
2022-08-26,173.96,176.3,164.63,165.23,164.491642550625,11074721,0.0,1.0
2022-08-25,168.58,174.14,165.56,173.91,173.132854542027,24025585,0.0,1.0
2022-08-24,176.67,181.23,176.06,180.01,179.205595688059,11438813,0.0,1.0
2022-08-23,175.88,178.1093,174.905,176.0,175.213515033044,5076836,0.0,1.0
2022-08-22,180.0,180.59,176.06,176.98,176.189135741751,5182913,0.0,1.0
2022-08-19,185.22,185.44,181.58,183.77,182.948793509219,4346139,0.0,1.0
2022-08-18,188.42,188.57,186.61,187.93,187.090203864546,2791624,0.0,1.0
2022-08-17,187.72,189.43,186.47,187.96,187.120069804608,3181278,0.0,1.0
2022-08-16,189.55,190.85,186.36,189.59,188.742785881335,3835945,0.0,1.0
2022-08-15,189.05,192.105,188.9,191.06,190.206216944395,2768479,0.0,1.0
2022-08-12,186.63,190.02,185.505,189.89,189.041445281959,3846152,0.0,1.0
2022-08-11,192.13,192.5,186.32,186.73,185.895566262048,4175064,0.0,1.0
2022-08-10,188.16,189.569,186.21,188.61,187.767165172628,4179165,0.0,1.0
2022-08-09,186.3,187.13,179.82,182.24,181.425630566034,5851671,0.0,1.0
2022-08-08,191.09,194.37,189.08,189.75,188.902070895001,3398638,0.0,1.0
2022-08-05,187.0,191.8,186.28,190.17,189.320194055875,4090307,0.0,1.0
2022-08-04,188.56,191.58,187.25,191.27,190.415278524832,3759666,0.0,1.0
2022-08-03,185.53,190.68,185.37,189.65,188.80251776146,5786256,0.0,1.0
2022-08-02,180.81,185.14,179.4311,183.79,182.968704135927,4317852,0.0,1.0
2022-08-01,181.3,185.18,179.76,182.98,182.162323754241,3997132,0.0,1.0
2022-07-29,181.82,184.42,180.22,184.02,183.197676343073,4751359,0.0,1.0
2022-07-28,178.41,181.88,175.93,181.29,180.47987579739,4562052,0.0,1.0
2022-07-27,174.86,182.23,174.35,180.3,179.494299775329,4960877,0.0,1.0
2022-07-26,177.11,177.13,169.7601,170.46,169.698271434845,3886477,0.0,1.0
2022-07-25,181.83,181.99,175.075,177.29,176.49775045573,4407891,0.0,1.0
2022-07-22,185.07,187.56,180.93,182.47,181.65460277318,3804734,0.0,1.0
2022-07-21,180.66,185.53,179.905,185.35,184.521733019175,3885958,0.0,1.0
2022-07-20,176.1,183.4999,175.61,182.45,181.634692146471,5654028,0.0,1.0
2022-07-19,170.92,174.1,167.81,173.81,173.033301408486,4373417,0.0,1.0
2022-07-18,168.95,172.64,167.11,167.89,167.139755902829,3818189,0.0,1.0
2022-07-15,163.71,167.61,162.22,167.38,166.632034921767,6037651,0.0,1.0
2022-07-14,161.03,161.71,157.65,161.04,160.320366255236,6096089,0.0,1.0
2022-07-13,162.41,165.84,161.17,163.49,162.759418027002,6225916,0.0,1.0
2022-07-12,172.21,173.38,164.35,166.33,165.586727019581,7072984,0.0,1.0
2022-07-11,174.0,176.32,171.26,174.36,173.580843642964,3697537,0.0,1.0
2022-07-08,174.05,176.61,172.84,175.5,174.715749365337,2869242,0.0,1.0
2022-07-07,174.17,176.9392,173.17,176.64,175.85065508771,4000121,0.0,1.0
2022-07-06,173.52,175.06,170.83,172.73,171.958127566237,4085109,0.0,1.0
2022-07-05,166.1,172.35,164.61,172.2,171.430495958467,4618069,0.0,1.0
2022-07-01,164.76,169.15,164.05,168.2,167.448370616807,4561576,0.0,1.0
2022-06-30,165.05,167.5,161.11,165.04,164.302491596896,9539418,0.0,1.0
2022-06-29,172.5,173.78,168.06,170.61,169.847601135157,5430441,0.0,1.0
2022-06-28,180.29,182.33,171.44,171.46,170.69380277026,6682362,0.0,1.0
2022-06-27,186.11,186.58,180.4715,181.31,180.499786424098,6170845,0.0,1.0
2022-06-24,177.72,186.405,176.55,185.92,185.089185880361,12107108,0.0,1.0
2022-06-23,169.09,173.3899,167.12,173.05,172.27669759357,7257956,0.0,1.0
2022-06-22,164.7,170.45,164.21,167.45,166.701722115246,5865254,0.0,1.0
2022-06-21,165.05,169.35,164.9,166.83,166.084492687289,6736788,0.0,1.0
2022-06-17,158.56,166.23,158.17,163.26,162.530445819857,13074626,0.0,1.0
2022-06-16,163.73,166.9,158.62,159.85,159.135683966092,8090882,0.0,1.0
2022-06-15,166.73,171.5,164.68,168.55,167.796806584202,7740676,0.0,1.0
2022-06-14,168.73,169.63,162.15,164.45,163.715128109001,8576172,0.0,1.0
2022-06-13,170.55,172.68,165.06,166.03,165.288067618957,10726191,0.0,1.0
2022-06-10,183.63,183.95,177.2044,178.45,177.652566804811,7857553,0.0,1.0
2022-06-09,188.53,192.6799,186.61,187.11,186.273868169505,8486282,0.0,1.0
2022-06-08,187.0,190.5599,185.39,189.19,188.344573347169,6226152,0.0,1.0
2022-06-07,181.71,188.6,181.71,187.15,186.313689422922,6331089,0.0,1.0
2022-06-06,188.93,190.42,181.7,182.87,182.052815307346,5811718,0.0,1.0
2022-06-03,185.0,189.64,183.8,184.91,184.083699231592,9223960,0.0,1.0
2022-06-02,175.0,190.13,174.7,188.4,187.558103592191,19231217,0.0,1.0
2022-06-01,178.01,184.42,174.37,176.07,175.283202226523,37037406,0.0,1.0
2022-05-31,166.96,167.28,159.35,160.24,159.523941186904,18114610,0.0,1.0
2022-05-27,160.67,165.23,160.25,165.1,164.362223477021,7883615,0.0,1.0
2022-05-26,159.69,163.69,157.57,162.46,161.734020751525,6697678,0.0,1.0
2022-05-25,155.32,161.89,155.32,159.65,158.936577699009,7436776,0.0,1.0
2022-05-24,157.77,158.39,154.55,156.93,156.22873246668,6928394,0.0,1.0
2022-05-23,159.84,160.73,155.91,160.32,159.603583693737,6148844,0.0,1.0
2022-05-20,158.74,160.73,154.55,159.65,158.936577699009,9068740,0.0,1.0
2022-05-19,155.23,159.25,154.73,155.6,154.904675790578,8382193,0.0,1.0
2022-05-18,162.82,164.52,156.19,157.33,156.626945000846,7454376,0.0,1.0
2022-05-17,167.33,169.1,158.27,163.73,162.998345547502,7317728,0.0,1.0
2022-05-16,164.74,166.11,161.88,164.12,163.386602768314,5065837,0.0,1.0
2022-05-13,163.55,168.68,162.01,166.91,166.164135194122,6499749,0.0,1.0
2022-05-12,156.93,166.85,154.64,160.42,159.703136827278,10187549,0.0,1.0
2022-05-11,165.5,169.98,160.83,161.27,160.549338462381,7220076,0.0,1.0
2022-05-10,167.42,171.26,163.275,167.15,166.403062714621,8598717,0.0,1.0
2022-05-09,166.72,170.2885,162.13,163.6,162.868926473898,9997769,0.0,1.0
2022-05-06,169.49,172.43,165.58,169.7,168.94166761993,7232666,0.0,1.0
2022-05-05,180.49,182.235,169.82,172.3,171.530049092009,8379395,0.0,1.0
2022-05-04,179.71,185.98,174.74,185.48,184.651152092779,7524761,0.0,1.0
2022-05-03,176.95,180.385,176.13,178.36,177.562968984624,5047686,0.0,1.0
2022-05-02,175.09,177.78,173.12,177.57,176.776499229646,6278442,0.0,1.0
2022-04-29,182.57,185.36,175.3,175.94,175.15378315292,7110752,0.0,1.0
2022-04-28,181.41,186.93,178.98,185.74,184.909990239987,10617861,0.0,1.0
2022-04-27,171.0,177.23,170.625,174.68,173.899413670297,9644616,0.0,1.0
2022-04-26,172.62,173.72,167.55,170.08,169.319969527388,8011625,0.0,1.0
2022-04-25,169.69,174.76,169.2278,174.57,173.789905223401,7988936,0.0,1.0
2022-04-22,177.7,179.05,171.1,171.43,170.663936830198,8843906,0.0,1.0
2022-04-21,188.78,190.17,176.74,177.23,176.438018575605,9119512,0.0,1.0
2022-04-20,192.89,193.3,186.08,186.23,185.39780059434,5947447,0.0,1.0
2022-04-19,187.24,192.2,185.52,191.39,190.534742285082,6120405,0.0,1.0
2022-04-18,188.3,189.35,185.53,187.01,186.174315035964,4899472,0.0,1.0
2022-04-14,196.32,196.45,189.22,189.41,188.56359024096,5126676,0.0,1.0
2022-04-13,191.985,197.1,189.32,195.72,194.845392967429,8733017,0.0,1.0
2022-04-12,199.75,201.12,194.58,194.81,193.939459452201,4832184,0.0,1.0
2022-04-11,194.21,197.1,192.16,195.45,194.576599506867,5173760,0.0,1.0
2022-04-08,198.64,200.14,196.62,197.17,196.28891340378,3897664,0.0,1.0
2022-04-07,199.12,202.72,198.19,200.16,199.265552096671,5245971,0.0,1.0
2022-04-06,205.21,205.465,198.08,200.82,199.922602778045,7171285,0.0,1.0
2022-04-05,218.0,218.27,208.67,210.14,209.200954824113,7230245,0.0,1.0
