,CMI_Open,CMI_High,CMI_Low,CMI_Close,CMI_Adj Close,CMI_Volume,CMI_Dividend Amount,CMI_Split Coefficient
2012-11-29,100.75,101.2,98.88,99.85,73.0586135221691,1619800,0.0,1.0
2012-11-28,98.81,100.1,97.95,100.08,73.2269007641331,1526700,0.0,1.0
2012-11-27,99.38,101.7,99.01,99.72,72.9634946462765,2051700,0.0,1.0
2012-11-26,99.1,99.84,98.81,99.61,72.8830094435981,1025300,0.0,1.0
2012-11-23,99.1,100.53,99.1,99.64,72.9049599534194,851200,0.0,1.0
2012-11-21,97.81,98.57,97.34,98.28,71.9098701748501,772900,0.0,1.0
2012-11-20,98.15,99.15,97.21,98.09,71.7708502793147,1988600,0.5,1.0
2012-11-19,98.25,99.79,97.71,98.72,71.8654867590419,1852700,0.0,1.0
2012-11-16,94.94,96.31,94.35,95.78,69.7252463713638,1885700,0.0,1.0
2012-11-15,94.34,95.71,93.98,94.87,69.062791013273,2075500,0.0,1.0
2012-11-14,98.28,98.42,94.05,94.37,68.6988045527835,2337200,0.0,1.0
2012-11-13,97.63,99.24,97.36,97.54,71.0064787122868,1638600,0.0,1.0
2012-11-12,97.6,99.44,97.083,98.69,71.8436475714126,1443300,0.0,1.0
2012-11-09,96.09,99.09,95.86,97.1,70.686170627056,1955800,0.0,1.0
2012-11-08,99.05,99.38,96.47,96.56,70.2930652497274,2008200,0.0,1.0
2012-11-07,99.57,99.73,97.67,98.1,71.414143548035,3043200,0.0,1.0
2012-11-06,101.17,101.99,100.21,101.91,74.1877203769648,1930000,0.0,1.0
2012-11-05,99.49,101.16,97.25,101.0,73.5252650188739,2193600,0.0,1.0
2012-11-02,99.89,101.42,99.04,100.03,72.8191312855244,4718200,0.0,1.0
2012-11-01,94.06,99.05,94.0,98.75,71.8873259466713,4105200,0.0,1.0
2012-10-31,94.0,94.98,92.9,93.58,68.1237059452101,2172500,0.0,1.0
2012-10-26,94.14,94.57,93.24,93.82,68.2984194462451,1600400,0.0,1.0
2012-10-25,93.65,94.12,92.04,94.05,68.4658532180702,2177700,0.0,1.0
2012-10-24,94.0,94.27,92.05,92.27,67.1700614187277,1968400,0.0,1.0
2012-10-23,91.8,94.0,91.45,93.45,68.0290694654829,3522400,0.0,1.0
2012-10-22,91.35,94.88,90.44,93.5,68.0654681115318,2577300,0.0,1.0
2012-10-19,92.44,93.41,90.97,91.93,66.9225506255949,2973200,0.0,1.0
2012-10-18,92.1,94.25,91.88,93.12,67.7888384015598,2848500,0.0,1.0
2012-10-17,91.4,92.925,91.0,92.41,67.2719776276648,2232400,0.0,1.0
2012-10-16,89.87,91.6,89.67,91.38,66.5221655190564,2918200,0.0,1.0
2012-10-15,87.77,89.25,86.87,89.06,64.8332683423853,3461600,0.0,1.0
2012-10-12,86.97,87.81,86.02,87.49,63.6903508564483,3196400,0.0,1.0
2012-10-11,88.44,89.14,85.88,86.49,62.9623779354694,4691900,0.0,1.0
2012-10-10,86.58,89.6,86.5,87.79,63.908742732742,8308800,0.0,1.0
2012-10-09,92.09,92.41,90.62,90.84,66.1290601417278,1977400,0.0,1.0
2012-10-08,91.25,92.92,91.21,92.14,67.0754249390004,2086000,0.0,1.0
2012-10-05,92.99,93.97,91.51,92.11,67.0535857513711,1966500,0.0,1.0
2012-10-04,90.79,92.455,90.0,92.01,66.9807884592732,2359200,0.0,1.0
2012-10-03,91.99,92.21,90.415,90.64,65.983465557532,2313100,0.0,1.0
2012-10-02,92.15,92.87,91.34,91.75,66.7915154998187,2302700,0.0,1.0
2012-10-01,92.87,94.34,92.07,92.31,67.1991803355669,1747200,0.0,1.0
2012-09-28,92.13,92.69,91.16,92.21,67.126383043469,1885000,0.0,1.0
2012-09-27,92.95,93.4883,92.01,92.86,67.5995654421053,1666800,0.0,1.0
2012-09-26,92.65,93.38,91.43,92.27,67.1700614187277,2214600,0.0,1.0
2012-09-25,95.11,95.14,92.34,92.41,67.2719776276648,3357200,0.0,1.0
2012-09-24,95.57,96.12,95.05,95.19,69.2957423479862,2130200,0.0,1.0
2012-09-21,98.02,98.1,96.1,96.17,70.0091558105456,3351700,0.0,1.0
2012-09-20,97.96,97.96,96.11,96.95,70.5769746889092,2936500,0.0,1.0
2012-09-19,99.35,100.29,98.69,99.19,72.207634031902,2160700,0.0,1.0
2012-09-18,99.9,100.17,98.71,99.07,72.1202772813846,1594600,0.0,1.0
2012-09-17,102.41,102.41,99.595,99.97,72.7754529102656,1978100,0.0,1.0
2012-09-14,100.63,104.71,100.63,102.62,74.7045811508598,3438000,0.0,1.0
2012-09-13,98.89,100.52,97.31,100.19,72.935606952881,2135300,0.0,1.0
2012-09-12,97.85,99.48,97.84,98.5,71.7053327164266,1353600,0.0,1.0
2012-09-11,97.79,99.2,97.79,98.25,71.5233394861818,1714100,0.0,1.0
2012-09-10,99.2,99.975,97.17,97.39,70.8972827741399,2446300,0.0,1.0
2012-09-07,98.84,101.41,98.84,100.57,73.212236662853,2097800,0.0,1.0
2012-09-06,96.52,99.65,96.52,98.43,71.654374611958,2760200,0.0,1.0
2012-09-05,95.5,96.06,94.81,95.33,69.3976585569233,1806900,0.0,1.0
2012-09-04,97.08,97.08,94.84,95.29,69.3685396400841,1966000,0.0,1.0
2012-08-31,96.86,97.4,95.5,97.11,70.6934503562658,1946900,0.0,1.0
2012-08-30,95.92,97.8,95.52,95.74,69.6961274545247,2049400,0.0,1.0
2012-08-29,96.28,98.16,95.9,97.7,71.1229543796434,1905400,0.0,1.0
2012-08-28,98.28,98.37,96.85,96.94,70.5696949596994,2757200,0.0,1.0
2012-08-27,100.37,100.58,98.35,98.58,71.7635705501049,1514200,0.0,1.0
2012-08-24,100.05,100.78,99.23,100.09,72.8628096607831,1374600,0.0,1.0
2012-08-23,101.0,101.77,100.04,100.4,73.0884812662866,1483800,0.0,1.0
2012-08-22,102.55,102.61,100.13,101.53,73.9110906669928,2148000,0.0,1.0
2012-08-21,103.22,105.63,102.25,102.81,74.8428960058458,2447100,0.0,1.0
2012-08-20,102.5,102.938,101.44,102.71,74.7700987137479,1816300,0.5,1.0
2012-08-17,103.53,103.73,102.85,103.19,74.7556097885055,1771900,0.0,1.0
2012-08-16,100.52,103.72,100.35,102.82,74.4875646715198,2218600,0.0,1.0
2012-08-15,99.62,101.07,99.1,100.76,72.9952053715458,1855700,0.0,1.0
2012-08-14,101.49,101.73,100.43,100.9,73.0966278482431,1340900,0.0,1.0
2012-08-13,101.36,101.36,99.41,100.72,72.9662275210609,1393100,0.0,1.0
2012-08-10,100.45,101.44,100.34,101.31,73.3936508157136,1444800,0.0,1.0
2012-08-09,100.8,101.69,100.35,101.28,73.3719174278499,1898100,0.0,1.0
2012-08-08,99.98,101.35,99.9,101.0,73.1690724744554,1846300,0.0,1.0
2012-08-07,98.65,102.49,98.65,101.01,73.1763169370766,3553000,0.0,1.0
2012-08-06,99.46,100.27,98.08,98.28,71.19857864148,1836400,0.0,1.0
2012-08-03,97.11,100.33,96.51,99.0,71.7201799502088,3302300,0.0,1.0
2012-08-02,95.85,97.8,93.0,95.34,69.0687066308374,4026000,0.0,1.0
2012-08-01,97.18,97.23,93.121,93.62,67.8226590599853,2622000,0.0,1.0
2012-07-31,94.02,97.88,93.33,95.9,69.4743965376265,5058600,0.0,1.0
2012-07-30,92.45,92.45,89.85,90.48,65.5478977969181,3088600,0.0,1.0
2012-07-27,89.73,93.13,89.65,92.62,67.098212797862,2552500,0.0,1.0
2012-07-26,88.68,89.38,87.29,89.09,64.5409174925666,2209300,0.0,1.0
2012-07-25,88.41,88.99,86.1,87.08,63.0847805056988,1904700,0.0,1.0
2012-07-24,88.0,88.24,85.95,86.86,62.9254023280316,2018400,0.0,1.0
2012-07-23,84.35,88.5,84.35,87.46,63.3600700853056,2897400,0.0,1.0
2012-07-20,87.92,88.06,85.75,86.09,62.3675787061967,2789500,0.0,1.0
2012-07-19,87.56,89.32,87.36,88.7,64.2583834503386,2235700,0.0,1.0
2012-07-18,86.1,88.64,85.33,87.54,63.4180257862755,4040400,0.0,1.0
2012-07-17,87.06,87.09,85.01,86.53,62.6863350615309,2244700,0.0,1.0
2012-07-16,88.0,88.0,86.26,86.56,62.7080684493947,3569400,0.0,1.0
2012-07-13,86.31,88.82,85.6,88.63,64.2076722119899,4337300,0.0,1.0
2012-07-12,83.36,86.55,82.2,85.77,62.1357559023172,6015600,0.0,1.0
2012-07-11,86.01,86.31,83.29,83.53,60.512996275161,8682300,0.0,1.0
2012-07-10,96.64,97.36,85.08,86.91,62.9616246411378,12228900,0.0,1.0
2012-07-09,95.95,96.57,94.75,95.44,69.1411512570497,1454600,0.0,1.0
2012-07-06,96.48,96.52,94.55,96.29,69.7569305798546,2586900,0.0,1.0
2012-07-05,99.0,100.66,98.6,99.31,71.944758291467,2283300,0.0,1.0
2012-07-03,96.66,101.21,96.42,100.14,72.5460486890293,2504600,0.0,1.0
2012-07-02,97.25,97.53,94.68,96.08,69.6047968648087,2326000,0.0,1.0
2012-06-29,95.8,98.09,95.16,96.91,70.206087262371,4166100,0.0,1.0
2012-06-28,89.66,92.28,89.66,92.26,66.8374121434976,2521800,0.0,1.0
2012-06-27,90.17,90.77,88.79,90.63,65.6565647362366,2854200,0.0,1.0
2012-06-26,89.99,90.275,88.31,89.65,64.9466073993557,1869300,0.0,1.0
2012-06-25,89.06,90.44,88.93,89.82,65.0697632639167,2143800,0.0,1.0
2012-06-22,92.11,92.27,89.84,90.39,65.482697633327,3691700,0.0,1.0
2012-06-21,95.33,95.86,91.3,91.48,66.2723440590414,2405400,0.0,1.0
2012-06-20,97.09,97.09,94.33,95.4,69.1121734065648,3570700,0.0,1.0
2012-06-19,94.77,97.66,94.77,96.64,70.0104867715977,2718900,0.0,1.0
2012-06-18,93.8,95.08,93.18,94.36,68.3587492939565,1855300,0.0,1.0
2012-06-15,93.87,94.73,93.26,94.69,68.5978165604572,1983800,0.0,1.0
2012-06-14,94.1,94.1,91.88,93.15,67.4821693167873,2528500,0.0,1.0
2012-06-13,95.45,96.59,93.17,93.65,67.844392447849,2610900,0.0,1.0
2012-06-12,93.0,96.8661,92.54,96.73,70.0756869351888,3804000,0.0,1.0
2012-06-11,98.21,98.46,92.25,92.48,66.9967903211647,3498300,0.0,1.0
2012-06-08,95.71,97.09,95.17,96.8,70.1263981735375,2576100,0.0,1.0
2012-06-07,98.64,100.55,97.1,97.29,70.4813768419779,4496300,0.0,1.0
2012-06-06,93.55,95.75,93.04,95.75,69.365729598308,2916900,0.0,1.0
2012-06-05,90.94,92.97,90.91,92.33,66.8881233818462,2313100,0.0,1.0
2012-06-04,92.0,93.74,89.44,91.68,66.417233311466,3702800,0.0,1.0
2012-06-01,94.7,95.109,93.23,93.56,67.7791922842579,2688800,0.0,1.0
2012-05-31,98.0,98.29,95.43,96.95,70.2350651128559,2961300,0.0,1.0
2012-05-30,99.34,99.88,97.82,99.0,71.7201799502088,1927500,0.0,1.0
2012-05-29,100.67,101.92,99.67,101.06,73.2125392501828,2289600,0.0,1.0
2012-05-25,99.9,100.49,98.54,98.95,71.6839576371026,1850300,0.0,1.0
2012-05-24,102.18,102.42,99.0,100.26,72.6329822404841,1552800,0.0,1.0
2012-05-23,99.73,101.541,98.4501,101.52,73.5457845307595,2300000,0.0,1.0
2012-05-22,100.21,102.5,99.61,100.94,73.125605698728,2594300,0.0,1.0
2012-05-21,97.93,99.9,97.75,99.49,72.0751586186492,2137500,0.0,1.0
2012-05-18,97.55,99.0678,96.57,97.2,70.4161766783868,2505600,0.0,1.0
2012-05-17,100.47,100.89,96.35,96.74,70.08293139781,3435400,0.0,1.0
2012-05-16,103.74,104.01,100.52,100.61,72.8865384322273,2460600,0.4,1.0
2012-05-15,103.9,104.429,102.58,102.97,74.300830238258,1793000,0.0,1.0
2012-05-14,104.84,105.445,103.52,103.66,74.798718680177,2022200,0.0,1.0
2012-05-11,104.68,107.36,104.61,106.47,76.8263513204558,1767000,0.0,1.0
2012-05-10,108.94,109.18,105.37,105.87,76.3934048492219,2204600,0.0,1.0
2012-05-09,105.16,109.2,104.75,106.74,77.0211772325111,4158200,0.0,1.0
2012-05-08,104.9299,107.25,103.0,106.89,77.1294138503195,3769700,0.0,1.0
2012-05-07,104.76,107.56,104.17,105.5,76.126421191961,3223500,0.0,1.0
2012-05-04,109.4001,109.86,105.43,107.11,77.288160889772,3278900,0.0,1.0
2012-05-03,111.89,112.34,109.75,110.44,79.6910138051201,2814000,0.0,1.0
2012-05-02,110.5,113.14,109.55,112.49,81.1702475818359,2956900,0.0,1.0
2012-05-01,113.99,114.47,110.5,111.14,80.1961180215597,5404300,0.0,1.0
2012-04-30,117.12,117.4,114.94,115.83,83.5803162717047,2225800,0.0,1.0
2012-04-27,116.69,119.0,116.69,118.29,85.3553968037637,1636500,0.0,1.0
2012-04-26,114.69,116.36,113.81,116.08,83.7607106347188,1535600,0.0,1.0
2012-04-25,115.16,116.47,113.81,115.1,83.0535647317034,2380300,0.0,1.0
2012-04-24,115.5,117.22,114.73,116.04,83.7318475366365,1511100,0.0,1.0
2012-04-23,113.92,115.37,113.5,114.67,82.7432864273191,1778100,0.0,1.0
2012-04-20,115.71,117.03,115.21,116.03,83.724631762116,1678400,0.0,1.0
2012-04-19,116.87,117.18,113.41,114.8,82.8370914960865,1590600,0.0,1.0
2012-04-18,115.34,117.55,114.11,116.81,84.28746217472,1488500,0.0,1.0
2012-04-17,115.88,116.97,114.28,116.07,83.7534948601982,2008900,0.0,1.0
2012-04-16,115.44,115.95,112.715,114.1,82.3319872796469,2014100,0.0,1.0
2012-04-13,115.42,115.8999,113.73,114.02,82.2742610834824,1482900,0.0,1.0
2012-04-12,112.57,116.77,112.16,116.05,83.7390633111571,2525600,0.0,1.0
2012-04-11,114.02,114.25,110.02,111.81,80.6795749144375,3563700,0.0,1.0
2012-04-10,115.0,115.407,111.31,111.76,80.6434960418347,3123400,0.0,1.0
2012-04-09,113.3699,116.84,112.76,115.54,83.3710588106083,2251200,0.0,1.0
2012-04-05,115.9699,116.93,115.25,115.54,83.3710588106083,1672000,0.0,1.0
2012-04-04,117.49,117.49,114.86,115.62,83.4287850067728,4674500,0.0,1.0
2012-04-03,121.04,123.34,118.8,119.84,86.4738418544512,3454600,0.0,1.0
2012-04-02,120.62,122.25,118.3114,121.71,87.8231916897969,2073700,0.0,1.0
2012-03-30,120.62,120.76,118.61,120.04,86.6181573448625,1767800,0.0,1.0
2012-03-29,116.93,119.82,116.23,119.66,86.3439579130811,2604900,0.0,1.0
2012-03-28,122.07,122.71,117.28,117.98,85.1317077936261,3617100,0.0,1.0
2012-03-27,124.3,124.45,122.39,122.51,88.4004536514421,1244400,0.0,1.0
2012-03-26,123.47,124.35,122.91,123.91,89.4106620843212,1810300,0.0,1.0
2012-03-23,120.25,122.05,119.45,121.52,87.6860919739062,1985400,0.0,1.0
2012-03-22,120.97,121.64,118.95,120.12,86.6758835410271,2987600,0.0,1.0
2012-03-21,123.93,124.63,123.0,123.59,89.1797572996631,1685500,0.0,1.0
2012-03-20,126.66,126.86,121.8314,123.42,89.0570891328135,4397200,0.0,1.0
2012-03-19,128.57,129.45,126.96,128.0,92.3619138632323,2087900,0.0,1.0
2012-03-16,127.75,129.51,127.32,127.54,92.0299882352863,2925500,0.0,1.0
2012-03-15,123.92,127.83,123.0122,126.99,91.6331206366552,3051800,0.0,1.0
2012-03-14,124.08,124.29,122.7002,123.88,89.3890147607595,2475400,0.0,1.0
2012-03-13,119.19,124.5,118.64,124.31,89.6992930651438,3302000,0.0,1.0
2012-03-12,119.15,119.34,117.38,117.55,84.8214294892418,3583300,0.0,1.0
2012-03-09,120.56,121.64,118.63,118.93,85.8172063730798,2066300,0.0,1.0
2012-03-08,118.75,120.34,117.305,119.98,86.5748626977391,2468400,0.0,1.0
2012-03-07,115.63,118.17,115.6,117.72,84.9440976560914,1946400,0.0,1.0
2012-03-06,117.23,117.87,114.88,115.37,83.2483906437587,3434600,0.0,1.0
2012-03-05,119.68,122.08,118.89,120.28,86.7913359333561,2716700,0.0,1.0
2012-03-02,121.2,121.45,118.83,119.46,86.1996424226698,1783500,0.0,1.0
2012-03-01,121.47,122.25,120.46,121.65,87.7798970426735,1471000,0.0,1.0
2012-02-29,121.91,122.78,120.2701,120.57,87.0005933944525,1584900,0.0,1.0
2012-02-28,121.44,122.54,120.44,121.71,87.8231916897969,1256200,0.0,1.0
2012-02-27,121.3299,122.01,119.43,121.4,87.5995026796594,1620200,0.0,1.0
2012-02-24,122.71,123.55,121.51,121.78,87.8737021114408,1446400,0.0,1.0
2012-02-23,122.59,123.56,121.61,122.56,88.4365325240449,1665200,0.0,1.0
2012-02-22,122.77,123.0668,121.0,122.38,88.3066485826747,1841600,0.4,1.0
2012-02-21,122.62,124.69,122.18,123.3,88.680646442774,1952100,0.0,1.0
2012-02-17,123.19,123.8099,121.3,122.07,87.7959976583084,1722400,0.0,1.0
2012-02-16,121.64,123.08,120.8,123.04,88.4936475127244,2038800,0.0,1.0
2012-02-15,121.93,123.18,120.42,121.07,87.0767710042713,2569500,0.0,1.0
2012-02-14,121.78,122.72,120.3,121.5,87.3860384655073,1874000,0.0,1.0
2012-02-13,121.74,122.92,120.05,122.88,88.3785712480784,2135600,0.0,1.0
2012-02-10,119.36,120.37,117.96,120.3,86.5229664806627,2143000,0.0,1.0
2012-02-09,119.5301,121.73,119.16,121.24,87.1990395354576,2542200,0.0,1.0
2012-02-08,119.54,119.99,118.53,119.58,86.005123289756,1934900,0.0,1.0
2012-02-07,119.48,120.05,118.14,119.55,85.9835464901349,2194900,0.0,1.0
2012-02-06,119.02,120.93,118.37,119.8,86.1633531536442,2452200,0.0,1.0
2012-02-03,115.46,120.66,114.76,120.09,86.371928883315,6095700,0.0,1.0
2012-02-02,111.76,114.75,110.58,113.31,81.4955721689434,6282200,0.0,1.0
2012-02-01,105.34,107.9075,104.25,105.82,76.1085645302056,3768400,0.0,1.0
2012-01-31,106.35,107.06,103.75,104.0,74.7995720198581,2827400,0.0,1.0
2012-01-30,104.67,105.89,102.5201,105.35,75.7705280028081,2448200,0.0,1.0
2012-01-27,106.7,107.75,106.21,106.5,76.5976386549508,1905200,0.0,1.0
2012-01-26,110.95,110.95,106.61,107.25,77.1370586454786,3455300,0.0,1.0
2012-01-25,106.5,109.34,105.9,108.96,78.366936223882,2537700,0.0,1.0
2012-01-24,104.38,107.23,103.79,106.8,76.8134066511619,2158700,0.0,1.0
2012-01-23,105.2401,106.5,104.34,105.5,75.8784120009137,2470800,0.0,1.0
2012-01-20,105.12,105.5,104.1,104.78,75.360568810007,3126200,0.0,1.0
2012-01-19,103.63,106.1,103.19,105.51,75.8856042674541,5075300,0.0,1.0
2012-01-18,98.96,101.75,98.67,101.32,72.8720445870386,1993500,0.0,1.0
2012-01-17,99.56,100.945,98.97,99.25,71.3832454131819,2210500,0.0,1.0
2012-01-13,97.81,99.04,96.8,97.76,70.3115976986666,2654000,0.0,1.0
2012-01-12,99.01,99.51,97.26,99.23,71.3688608801011,1859700,0.0,1.0
2012-01-11,98.35,99.25,98.0,98.57,70.8941712884366,1696100,0.0,1.0
2012-01-10,97.88,99.2,97.67,98.73,71.0092475530826,3207400,0.0,1.0
2012-01-09,93.77,96.57,93.61,96.21,69.1967963849091,2697000,0.0,1.0
2012-01-06,95.0,95.03,93.37,93.53,67.2692689520897,2743600,0.0,1.0
2012-01-05,92.67,94.86,91.59,94.7,68.1107641373131,3757700,0.0,1.0
2012-01-04,90.86,92.78,90.45,92.3,66.384620167624,2663300,0.0,1.0
2012-01-03,90.45,92.75,90.37,91.05,65.4855868500777,2833000,0.0,1.0
2011-12-30,88.09,88.94,88.02,88.02,63.3063300883453,1149900,0.0,1.0
2011-12-29,88.0,89.28,87.95,88.98,63.9967876762209,1592700,0.0,1.0
2011-12-28,89.08,89.58,87.0,87.85,63.1840615571589,2463500,0.0,1.0
2011-12-27,88.82,89.54,87.92,88.83,63.8889036781153,1285600,0.0,1.0
2011-12-23,88.58,89.15,87.78,89.07,64.0615180750842,1007700,0.0,1.0
2011-12-22,88.56,88.87,87.14,88.15,63.3998295533701,2409400,0.0,1.0
2011-12-21,89.37,89.4899,86.13,87.97,63.2703687556434,3500000,0.0,1.0
2011-12-20,87.82,90.18,87.601,90.02,64.7447833964195,2764500,0.0,1.0
2011-12-19,87.64,88.18,85.51,85.82,61.7240314494636,1883100,0.0,1.0
2011-12-16,87.81,90.015,86.81,87.3,62.7884868974385,3270200,0.0,1.0
2011-12-15,88.88,88.98,86.55,86.83,62.4504503700411,1942000,0.0,1.0
2011-12-14,87.74,88.51,86.27,87.51,62.9395244947863,3692600,0.0,1.0
2011-12-13,93.02,94.05,88.5,89.24,64.1837866062705,3302000,0.0,1.0
2011-12-12,93.75,93.87,91.26,92.37,66.4349660334066,1931000,0.0,1.0
2011-12-09,92.3,95.49,92.0,95.11,68.4056470654683,2255900,0.0,1.0
2011-12-08,93.67,94.4189,91.51,91.89,66.0897372394688,2529200,0.0,1.0
2011-12-07,95.78,95.95,93.33,94.58,68.0244569388286,2712500,0.0,1.0
2011-12-06,95.44,97.54,94.871,96.7,69.5492174453873,2205000,0.0,1.0
2011-12-05,97.55,97.65,94.868,95.71,68.8371830578905,2467200,0.0,1.0
2011-12-02,97.96,98.0,95.72,95.73,68.8515675909713,2782800,0.0,1.0
2011-12-01,96.06,97.33,95.187,96.32,69.2759113168532,2160500,0.0,1.0
2011-11-30,92.2,96.5,92.2,96.33,69.2831035833935,4384300,0.0,1.0
2011-11-29,90.83,91.09,88.3465,88.47,63.6299820826619,2627300,0.0,1.0
2011-11-28,90.09,90.76,89.08,90.45,65.0540508576554,2991800,0.0,1.0
2011-11-25,86.67,87.637,86.04,86.04,61.8822613133518,994400,0.0,1.0
2011-11-23,88.42,88.7,86.4,86.84,62.4576426365815,2687800,0.0,1.0
2011-11-22,91.09,91.21,87.9,89.58,64.4283236686431,3629000,0.0,1.0
2011-11-21,92.36,92.79,90.16,91.1,65.5215481827795,2625200,0.0,1.0
2011-11-18,96.12,96.12,93.71,94.02,67.6216900125678,2136400,0.0,1.0
2011-11-17,97.77,98.3775,94.02,94.78,68.168302269636,2358700,0.4,1.0
2011-11-16,98.31,100.5,97.84,98.03,70.2094838358103,1923900,0.0,1.0
2011-11-15,99.0,100.02,98.02,99.23,71.0689287057783,1472100,0.0,1.0
2011-11-14,98.4,99.98,98.23,99.41,71.1978454362736,1974600,0.0,1.0
2011-11-11,98.74,99.79,98.3,98.72,70.7036646360419,2108600,0.0,1.0
2011-11-10,98.14,98.7,95.954,97.28,69.6723307920802,2583900,0.0,1.0
2011-11-09,98.27,99.22,96.03,96.35,69.0062610178549,3715400,0.0,1.0
2011-11-08,101.75,101.98,98.57,101.68,72.8236286486299,2590200,0.0,1.0
2011-11-07,102.95,103.689,99.59,101.0,72.3366098889813,2745800,0.0,1.0
2011-11-04,101.92,103.46,101.05,103.39,74.0483375883344,2659500,0.0,1.0
2011-11-03,100.52,103.95,100.0,103.24,73.9409069795884,3543900,0.0,1.0
2011-11-02,98.89,100.3235,97.55,98.77,70.7394748389572,3239500,0.0,1.0
2011-11-01,94.21,97.42,93.9,96.03,68.7770757191968,4040400,0.0,1.0
2011-10-31,100.37,101.92,99.17,99.43,71.2121695174397,2931700,0.0,1.0
2011-10-28,100.97,103.54,100.54,102.75,73.5899669910181,2454900,0.0,1.0
2011-10-27,98.72,102.9,98.429,99.97,71.5989197089253,5730500,0.0,1.0
2011-10-26,95.4,96.8552,92.75,94.88,67.953441052144,4426700,0.0,1.0
2011-10-25,92.1,94.96,90.5,93.81,67.1871027097558,9556000,0.0,1.0
2011-10-24,96.18,99.21,96.0,98.82,70.7752850418726,4750500,0.0,1.0
2011-10-21,93.37,94.33,91.78,94.22,67.4807463736615,3207200,0.0,1.0
2011-10-20,91.26,92.6,89.9,91.84,65.7761807148915,2857100,0.0,1.0
2011-10-19,93.69,93.86,90.06,90.49,64.8093052361774,3813700,0.0,1.0
2011-10-18,92.8199,94.75,90.95,93.76,67.1512925068404,4880900,0.0,1.0
2011-10-17,96.1,96.1,92.0,92.37,66.1557688657941,5025500,0.0,1.0
2011-10-14,97.28,98.26,95.6,97.6,69.9015160907384,2227100,0.0,1.0
2011-10-13,95.04,95.72,92.75,95.48,68.3831634871281,2631100,0.0,1.0
2011-10-12,96.85,97.71,94.9175,95.71,68.5478904205386,4635400,0.0,1.0
2011-10-11,93.15,96.38,92.74,95.75,68.5765385828709,2830000,0.0,1.0
2011-10-10,91.96,94.08,91.15,94.08,67.3804778054986,2836400,0.0,1.0
2011-10-07,91.27,91.57,89.25,90.17,64.5801199375192,3535600,0.0,1.0
2011-10-06,88.48,90.3,87.0,90.02,64.4726893287732,3003400,0.0,1.0
2011-10-05,85.16,88.766,84.5,88.32,63.2551424296517,3735400,0.0,1.0
2011-10-04,79.68,85.5,79.53,85.12,60.9632894430702,5200000,0.0,1.0
2011-10-03,80.9,83.67,80.42,81.01,58.0196907634295,4075800,0.0,1.0
2011-09-30,83.88,84.62,81.51,81.66,58.4852234013288,5810800,0.0,1.0
2011-09-29,89.87,90.0877,83.61,86.45,61.9158408406181,4752900,0.0,1.0
2011-09-28,91.89,92.82,86.7,86.95,62.2739428697715,3918900,0.0,1.0
2011-09-27,92.42,94.94,91.32,91.91,65.826314998973,4371600,0.0,1.0
2011-09-26,87.3,89.65,84.3,89.48,64.0859391372876,3702400,0.0,1.0
2011-09-23,84.84,87.92,84.45,86.26,61.7797620695399,4086500,0.0,1.0
2011-09-22,86.92,88.7,84.11,85.26,61.0635580112331,6833000,0.0,1.0
2011-09-21,94.0,95.58,91.51,91.61,65.6114537814809,4096700,0.0,1.0
2011-09-20,97.13,97.8,94.23,94.25,67.5022324954108,3543100,0.0,1.0
2011-09-19,95.1,97.85,94.3,97.03,69.4932797775035,3433800,0.0,1.0
2011-09-16,98.5,99.73,96.69,97.84,70.073405064732,4421600,0.0,1.0
2011-09-15,96.84,98.0,95.38,97.86,70.0877291458981,4964800,0.0,1.0
2011-09-14,92.96,95.7,91.2,94.17,67.4449361707462,5000400,0.0,1.0
2011-09-13,89.56,93.74,89.02,92.2,66.0340141758819,6503700,0.0,1.0
2011-09-12,86.32,88.22,84.33,87.06,62.3527253161853,3585800,0.0,1.0
2011-09-09,88.43,89.98,86.49,88.16,63.1405497803227,4935300,0.0,1.0
2011-09-08,89.08,92.45,88.8,90.01,64.4655272881902,3874700,0.0,1.0
2011-09-07,88.14,91.0,88.0,90.5,64.8164672767605,3263900,0.0,1.0
2011-09-06,82.62,85.75,82.27,85.54,61.264095147559,3279700,0.0,1.0
2011-09-02,86.54,88.79,86.12,86.82,62.1808363421916,3233200,0.0,1.0
2011-09-01,92.8,94.35,90.69,90.76,65.0026803319202,2718700,0.0,1.0
2011-08-31,92.205,94.96,91.68,92.92,66.5496810978628,3901300,0.0,1.0
2011-08-30,89.76,91.9,88.49,90.98,65.1602452247477,2675400,0.0,1.0
