,MSTR_Open,MSTR_High,MSTR_Low,MSTR_Close,MSTR_Adj Close,MSTR_Volume,MSTR_Dividend Amount,MSTR_Split Coefficient
2017-11-22,137.0,137.86,135.7872,137.46,13.746,39912,0.0,1.0
2017-11-21,135.34,137.0,134.99,137.0,13.7,65802,0.0,1.0
2017-11-20,134.0,134.93,133.79,134.59,13.459,84765,0.0,1.0
2017-11-17,133.07,134.26,132.52,133.76,13.376,102241,0.0,1.0
2017-11-16,132.78,134.57,132.78,133.42,13.342,84554,0.0,1.0
2017-11-15,132.62,133.6,131.62,132.24,13.224,132614,0.0,1.0
2017-11-14,131.79,134.19,130.87,133.18,13.318,197568,0.0,1.0
2017-11-13,132.65,133.99,131.62,132.22,13.222,80983,0.0,1.0
2017-11-10,133.1,134.395,132.1,133.5,13.35,79499,0.0,1.0
2017-11-09,132.975,134.975,132.16,133.39,13.339,94544,0.0,1.0
2017-11-08,133.01,134.795,132.565,134.39,13.439,91850,0.0,1.0
2017-11-07,134.45,134.45,132.68,133.71,13.371,86823,0.0,1.0
2017-11-06,133.32,135.99,132.61,134.3,13.43,123099,0.0,1.0
2017-11-03,134.01,134.16,132.48,133.68,13.368,117492,0.0,1.0
2017-11-02,134.34,135.09,131.56,133.99,13.399,107781,0.0,1.0
2017-11-01,133.4,134.96,129.68,134.54,13.454,158966,0.0,1.0
2017-10-31,136.44,138.03,131.34,132.26,13.226,224293,0.0,1.0
2017-10-30,140.32,141.28,135.38,135.81,13.581,163788,0.0,1.0
2017-10-27,141.25,143.37,136.26,140.86,14.086,153481,0.0,1.0
2017-10-26,138.59,141.15,136.9,140.96,14.096,176895,0.0,1.0
2017-10-25,136.88,138.16,135.1,137.85,13.785,111901,0.0,1.0
2017-10-24,136.89,137.415,136.25,137.04,13.704,62913,0.0,1.0
2017-10-23,137.27,137.7,136.0,136.88,13.688,168096,0.0,1.0
2017-10-20,136.8,138.55,135.72,137.0,13.7,113753,0.0,1.0
2017-10-19,135.74,136.61,134.801,135.56,13.556,70598,0.0,1.0
2017-10-18,135.88,137.095,135.425,136.0,13.6,66218,0.0,1.0
2017-10-17,136.0,137.44,135.18,135.89,13.589,103441,0.0,1.0
2017-10-16,134.99,135.9,134.99,135.83,13.583,98817,0.0,1.0
2017-10-13,134.06,136.015,133.6,135.0,13.5,191252,0.0,1.0
2017-10-12,132.12,134.07,131.95,133.57,13.357,79999,0.0,1.0
2017-10-11,132.23,132.9,131.33,132.13,13.213,65016,0.0,1.0
2017-10-10,132.23,132.82,131.93,132.35,13.235,69124,0.0,1.0
2017-10-09,131.85,132.74,130.735,132.12,13.212,74509,0.0,1.0
2017-10-06,131.11,131.95,129.061,131.36,13.136,54505,0.0,1.0
2017-10-05,130.98,131.5,129.165,131.16,13.116,73892,0.0,1.0
2017-10-04,129.97,131.28,129.3,130.99,13.099,113810,0.0,1.0
2017-10-03,129.06,129.969,128.17,129.27,12.927,56924,0.0,1.0
2017-10-02,128.0,129.8599,128.0,129.06,12.906,68822,0.0,1.0
2017-09-29,128.0,128.51,126.85,127.71,12.771,49800,0.0,1.0
2017-09-28,127.27,128.1099,126.91,127.72,12.772,68321,0.0,1.0
2017-09-27,124.91,128.0,124.821,127.33,12.733,92359,0.0,1.0
2017-09-26,124.44,125.12,124.07,124.54,12.454,88060,0.0,1.0
2017-09-25,124.79,125.0,122.905,123.96,12.396,50979,0.0,1.0
2017-09-22,123.93,125.5548,123.93,124.76,12.476,58351,0.0,1.0
2017-09-21,124.66,126.2516,123.1537,124.51,12.451,67115,0.0,1.0
2017-09-20,125.77,126.145,124.5,125.3,12.53,71020,0.0,1.0
2017-09-19,126.49,126.9618,125.01,125.85,12.585,88069,0.0,1.0
2017-09-18,126.71,127.33,125.26,125.95,12.595,175767,0.0,1.0
2017-09-15,129.39,131.25,126.01,126.81,12.681,149506,0.0,1.0
2017-09-14,132.05,132.18,129.7,130.1,13.01,82992,0.0,1.0
2017-09-13,128.71,133.46,128.56,132.21,13.221,132871,0.0,1.0
2017-09-12,128.19,129.42,128.18,128.52,12.852,269407,0.0,1.0
2017-09-11,128.92,129.26,127.97,128.2,12.82,138817,0.0,1.0
2017-09-08,128.15,128.93,127.13,128.25,12.825,143864,0.0,1.0
2017-09-07,128.87,130.395,127.905,128.36,12.836,94237,0.0,1.0
2017-09-06,128.17,129.065,127.75,128.19,12.819,154962,0.0,1.0
2017-09-05,128.16,128.88,127.0829,128.31,12.831,114902,0.0,1.0
2017-09-01,128.94,129.62,127.57,128.5,12.85,95058,0.0,1.0
2017-08-31,126.25,130.12,125.88,129.0,12.9,130055,0.0,1.0
2017-08-30,126.95,127.0999,125.06,125.73,12.573,139614,0.0,1.0
2017-08-29,125.38,128.48,125.33,126.7,12.67,157589,0.0,1.0
2017-08-28,125.78,126.42,125.3,126.31,12.631,99859,0.0,1.0
2017-08-25,126.43,126.63,125.17,125.76,12.576,39306,0.0,1.0
2017-08-24,126.11,126.79,125.35,125.64,12.564,43810,0.0,1.0
2017-08-23,125.84,126.59,125.0,125.64,12.564,57467,0.0,1.0
2017-08-22,125.72,128.16,125.6555,126.14,12.614,133202,0.0,1.0
2017-08-21,125.6,126.21,123.36,125.21,12.521,153398,0.0,1.0
2017-08-18,126.94,127.49,125.15,125.93,12.593,180303,0.0,1.0
2017-08-17,128.13,129.2625,126.79,127.46,12.746,105799,0.0,1.0
2017-08-16,128.89,129.535,127.23,128.72,12.872,125359,0.0,1.0
2017-08-15,128.73,129.86,127.25,128.69,12.869,194046,0.0,1.0
2017-08-14,129.05,132.49,128.52,128.92,12.892,340914,0.0,1.0
2017-08-11,128.14,129.89,126.07,129.01,12.901,155897,0.0,1.0
2017-08-10,129.89,130.597,127.1,127.74,12.774,133996,0.0,1.0
2017-08-09,130.92,132.92,128.77,130.6,13.06,112285,0.0,1.0
2017-08-08,131.98,132.416,130.67,131.49,13.149,124686,0.0,1.0
2017-08-07,135.56,135.63,131.505,132.13,13.213,151055,0.0,1.0
2017-08-04,133.56,135.89,132.98,135.73,13.573,111618,0.0,1.0
2017-08-03,135.92,135.92,132.26,133.56,13.356,131707,0.0,1.0
2017-08-02,136.29,137.3191,133.81,135.93,13.593,158561,0.0,1.0
2017-08-01,134.9,138.07,133.19,136.28,13.628,310237,0.0,1.0
2017-07-31,139.9,140.71,134.17,134.51,13.451,348748,0.0,1.0
2017-07-28,170.0,170.39,135.21,139.99,13.999,794400,0.0,1.0
2017-07-27,191.94,192.8,186.18,189.18,18.918,42257,0.0,1.0
2017-07-26,193.0,196.1,189.03,191.56,19.156,28179,0.0,1.0
2017-07-25,192.2,196.35,190.09,192.51,19.251,111909,0.0,1.0
2017-07-24,187.81,193.42,187.728,191.9,19.19,72675,0.0,1.0
2017-07-21,189.73,189.73,187.5,188.48,18.848,80281,0.0,1.0
2017-07-20,189.8,191.16,187.91,189.32,18.932,54470,0.0,1.0
2017-07-19,189.27,190.09,186.39,189.81,18.981,62101,0.0,1.0
2017-07-18,186.36,188.98,185.4436,188.75,18.875,78757,0.0,1.0
2017-07-17,184.72,186.795,184.16,185.82,18.582,48110,0.0,1.0
2017-07-14,185.8,186.25,184.38,184.73,18.473,31463,0.0,1.0
2017-07-13,187.2,194.49,184.68,185.79,18.579,32553,0.0,1.0
2017-07-12,185.11,188.65,185.11,187.68,18.768,44598,0.0,1.0
2017-07-11,184.32,186.87,182.29,184.34,18.434,76794,0.0,1.0
2017-07-10,184.68,186.95,183.07,183.77,18.377,45828,0.0,1.0
2017-07-07,183.44,186.96,183.44,184.99,18.499,47908,0.0,1.0
2017-07-06,183.06,184.99,181.8,182.62,18.262,57478,0.0,1.0
2017-07-05,186.32,186.89,183.59,184.52,18.452,66940,0.0,1.0
2017-07-03,192.04,192.245,186.1,186.54,18.654,46525,0.0,1.0
2017-06-30,189.7,193.4699,189.1,191.67,19.167,177431,0.0,1.0
2017-06-29,189.12,189.99,186.51,189.1,18.91,166262,0.0,1.0
2017-06-28,185.99,189.67,185.5,188.83,18.883,119910,0.0,1.0
2017-06-27,184.11,187.27,184.11,185.11,18.511,108107,0.0,1.0
2017-06-26,185.6,187.82,184.56,184.84,18.484,149492,0.0,1.0
2017-06-23,184.68,187.77,183.745,184.95,18.495,205196,0.0,1.0
2017-06-22,185.1,185.11,182.87,184.6,18.46,94400,0.0,1.0
2017-06-21,183.63,185.34,182.8,184.47,18.447,79332,0.0,1.0
2017-06-20,181.87,183.94,181.87,183.14,18.314,42495,0.0,1.0
2017-06-19,182.97,183.42,180.9634,182.39,18.239,37878,0.0,1.0
2017-06-16,182.25,183.92,182.0,182.6,18.26,73954,0.0,1.0
2017-06-15,182.16,183.546,181.14,182.82,18.282,73893,0.0,1.0
2017-06-14,182.78,184.88,181.32,183.4,18.34,68250,0.0,1.0
2017-06-13,180.79,183.49,180.14,182.12,18.212,107880,0.0,1.0
2017-06-12,180.28,182.735,177.5,181.19,18.119,85465,0.0,1.0
2017-06-09,184.78,185.46,178.67,180.79,18.079,80791,0.0,1.0
2017-06-08,181.89,185.2,181.83,184.61,18.461,53644,0.0,1.0
2017-06-07,182.99,185.415,181.7,182.52,18.252,72493,0.0,1.0
2017-06-06,183.71,185.81,182.12,182.82,18.282,69881,0.0,1.0
2017-06-05,188.21,188.21,183.77,184.13,18.413,47492,0.0,1.0
2017-06-02,185.65,189.5,184.88,188.32,18.832,104975,0.0,1.0
2017-06-01,183.26,186.03,181.57,185.94,18.594,71256,0.0,1.0
2017-05-31,183.31,184.1,180.185,182.36,18.236,54458,0.0,1.0
2017-05-30,180.42,183.3062,180.001,182.84,18.284,88263,0.0,1.0
2017-05-26,180.63,183.5,180.0101,180.77,18.077,90178,0.0,1.0
2017-05-25,182.93,183.84,181.125,181.5,18.15,88995,0.0,1.0
2017-05-24,182.49,183.84,180.0,181.99,18.199,89451,0.0,1.0
2017-05-23,185.67,186.13,181.32,182.1,18.21,142701,0.0,1.0
2017-05-22,184.08,186.07,183.2,185.22,18.522,61742,0.0,1.0
2017-05-19,184.36,186.54,183.265,183.78,18.378,167205,0.0,1.0
2017-05-18,183.7,185.95,182.955,184.13,18.413,118729,0.0,1.0
2017-05-17,185.16,188.015,183.27,183.9,18.39,61179,0.0,1.0
2017-05-16,187.08,188.12,185.94,187.66,18.766,32929,0.0,1.0
2017-05-15,185.05,189.19,185.05,187.07,18.707,52707,0.0,1.0
2017-05-12,186.8,186.8,184.24,185.31,18.531,53674,0.0,1.0
2017-05-11,186.75,188.15,183.85,187.05,18.705,49841,0.0,1.0
2017-05-10,185.31,189.81,185.31,187.11,18.711,59534,0.0,1.0
2017-05-09,191.77,193.9,187.25,187.88,18.788,99788,0.0,1.0
2017-05-08,190.86,191.93,188.2,191.52,19.152,69702,0.0,1.0
2017-05-05,189.67,191.085,187.645,190.95,19.095,50176,0.0,1.0
2017-05-04,188.5,190.41,187.31,189.17,18.917,91987,0.0,1.0
2017-05-03,187.68,190.185,182.7801,187.84,18.784,118435,0.0,1.0
2017-05-02,192.16,193.795,186.41,188.01,18.801,77960,0.0,1.0
2017-05-01,190.44,194.57,186.83,191.35,19.135,87459,0.0,1.0
2017-04-28,189.5,191.23,181.54,190.17,19.017,166706,0.0,1.0
2017-04-27,193.26,193.9,189.3,192.49,19.249,71987,0.0,1.0
2017-04-26,190.68,194.58,189.17,193.01,19.301,62884,0.0,1.0
2017-04-25,191.01,192.35,189.5072,190.68,19.068,33944,0.0,1.0
2017-04-24,190.46,192.0,187.29,190.67,19.067,50124,0.0,1.0
2017-04-21,188.2,191.44,186.0201,187.59,18.759,95071,0.0,1.0
2017-04-20,185.9,188.51,184.11,188.11,18.811,56718,0.0,1.0
2017-04-19,185.05,187.25,185.0,185.94,18.594,28415,0.0,1.0
2017-04-18,183.6,186.74,183.295,185.41,18.541,43623,0.0,1.0
2017-04-17,182.6553,185.73,181.85,184.23,18.423,82190,0.0,1.0
2017-04-13,183.94,184.0095,181.55,181.61,18.161,32540,0.0,1.0
2017-04-12,185.37,185.87,183.01,183.92,18.392,29217,0.0,1.0
2017-04-11,184.37,187.17,182.8401,185.67,18.567,34617,0.0,1.0
2017-04-10,183.48,186.37,183.48,184.79,18.479,40008,0.0,1.0
2017-04-07,183.25,185.705,181.03,182.8,18.28,58213,0.0,1.0
2017-04-06,187.03,187.03,181.41,183.49,18.349,89892,0.0,1.0
2017-04-05,186.52,188.28,183.03,184.11,18.411,55111,0.0,1.0
2017-04-04,186.4,188.02,183.92,186.25,18.625,43507,0.0,1.0
2017-04-03,187.9,194.0999,185.04,187.43,18.743,78678,0.0,1.0
2017-03-31,187.53,189.41,185.62,187.8,18.78,54253,0.0,1.0
2017-03-30,188.1,189.3,185.44,188.29,18.829,49236,0.0,1.0
2017-03-29,187.8,188.4999,186.72,187.81,18.781,43159,0.0,1.0
2017-03-28,186.96,188.49,185.07,187.74,18.774,41314,0.0,1.0
2017-03-27,183.5,187.87,182.22,186.94,18.694,51324,0.0,1.0
2017-03-24,186.8,187.14,184.585,186.14,18.614,32106,0.0,1.0
2017-03-23,186.7,188.93,184.63,186.41,18.641,66444,0.0,1.0
2017-03-22,187.7,188.9,183.62,186.95,18.695,100714,0.0,1.0
2017-03-21,193.8,193.8,187.225,187.99,18.799,90799,0.0,1.0
2017-03-20,191.61,194.01,189.105,192.42,19.242,68510,0.0,1.0
2017-03-17,190.54,193.0,190.325,191.86,19.186,101792,0.0,1.0
2017-03-16,190.45,192.04,188.315,191.05,19.105,55114,0.0,1.0
2017-03-15,189.29,190.5,187.5,190.02,19.002,35849,0.0,1.0
2017-03-14,187.81,188.8,186.278,188.62,18.862,26969,0.0,1.0
2017-03-13,186.1,189.68,186.1,188.85,18.885,54404,0.0,1.0
2017-03-10,185.5801,189.98,185.43,186.97,18.697,52125,0.0,1.0
2017-03-09,189.91,190.8,185.91,187.62,18.762,40006,0.0,1.0
2017-03-08,188.29,191.91,186.86,189.16,18.916,65946,0.0,1.0
2017-03-07,187.72,190.65,185.92,187.57,18.757,73150,0.0,1.0
2017-03-06,189.0,189.92,186.83,187.95,18.795,54573,0.0,1.0
2017-03-03,190.94,191.09,187.1,190.0,19.0,49254,0.0,1.0
2017-03-02,193.98,193.98,188.54,190.23,19.023,52046,0.0,1.0
2017-03-01,194.07,194.61,191.485,193.78,19.378,53728,0.0,1.0
2017-02-28,193.43,194.99,191.02,191.88,19.188,61255,0.0,1.0
2017-02-27,193.53,195.7,191.71,194.42,19.442,43418,0.0,1.0
2017-02-24,192.42,194.48,192.32,194.33,19.433,37488,0.0,1.0
2017-02-23,194.99,196.18,191.53,193.3,19.33,78648,0.0,1.0
2017-02-22,195.67,197.01,192.67,194.6,19.46,57557,0.0,1.0
2017-02-21,193.08,197.22,191.52,195.8,19.58,84646,0.0,1.0
2017-02-17,192.12,194.55,191.285,192.87,19.287,37258,0.0,1.0
2017-02-16,192.18,193.555,190.48,192.68,19.268,48947,0.0,1.0
2017-02-15,192.74,195.25,187.8774,194.15,19.415,35389,0.0,1.0
2017-02-14,190.56,193.96,189.54,192.99,19.299,86390,0.0,1.0
2017-02-13,190.55,191.8,188.49,191.34,19.134,46759,0.0,1.0
2017-02-10,190.92,190.92,188.12,189.35,18.935,37159,0.0,1.0
2017-02-09,186.18,190.5,186.18,190.01,19.001,52449,0.0,1.0
2017-02-08,188.21,189.715,185.6,187.49,18.749,47677,0.0,1.0
2017-02-07,190.68,191.0,187.31,187.99,18.799,51814,0.0,1.0
2017-02-06,194.31,194.63,189.87,190.3,19.03,63331,0.0,1.0
2017-02-03,192.67,196.3,192.67,195.48,19.548,84639,0.0,1.0
2017-02-02,196.91,197.58,190.02,191.5,19.15,141419,0.0,1.0
2017-02-01,198.23,199.03,191.51,196.51,19.651,167815,0.0,1.0
2017-01-31,198.7,202.49,196.41,201.3,20.13,111913,0.0,1.0
2017-01-30,198.58,200.0,196.67,199.46,19.946,79050,0.0,1.0
2017-01-27,200.715,202.885,199.19,199.58,19.958,69299,0.0,1.0
2017-01-26,203.525,203.525,199.235,201.3,20.13,48355,0.0,1.0
2017-01-25,202.58,204.89,201.41,203.3,20.33,84839,0.0,1.0
2017-01-24,202.07,205.96,199.0,202.96,20.296,102494,0.0,1.0
2017-01-23,201.92,205.92,200.805,205.1,20.51,65461,0.0,1.0
2017-01-20,198.75,202.815,197.87,201.55,20.155,102400,0.0,1.0
2017-01-19,202.0,202.0,198.745,199.0,19.9,78660,0.0,1.0
2017-01-18,201.41,204.09,200.42,202.51,20.251,56822,0.0,1.0
2017-01-17,202.49,202.49,200.08,200.92,20.092,49297,0.0,1.0
2017-01-13,201.58,204.22,201.12,203.8,20.38,47534,0.0,1.0
2017-01-12,200.06,201.155,197.62,200.47,20.047,58820,0.0,1.0
2017-01-11,197.535,202.44,197.535,201.0,20.1,92290,0.0,1.0
2017-01-10,199.67,200.96,197.91,200.78,20.078,66970,0.0,1.0
2017-01-09,199.69,200.89,196.67,198.63,19.863,73445,0.0,1.0
2017-01-06,200.24,201.86,198.79,199.17,19.917,75075,0.0,1.0
2017-01-05,197.66,202.74,197.66,199.61,19.961,109322,0.0,1.0
2017-01-04,197.65,198.655,197.04,197.94,19.794,120832,0.0,1.0
2017-01-03,198.55,200.35,197.02,197.84,19.784,107715,0.0,1.0
2016-12-30,198.67,199.395,195.9,197.4,19.74,63409,0.0,1.0
2016-12-29,201.005,201.005,196.99,198.5,19.85,44374,0.0,1.0
2016-12-28,200.195,203.19,196.36,197.6,19.76,69309,0.0,1.0
2016-12-27,200.65,206.98,200.06,201.48,20.148,74795,0.0,1.0
2016-12-23,196.65,201.66,196.65,201.22,20.122,50631,0.0,1.0
2016-12-22,200.81,200.81,195.36,196.18,19.618,81101,0.0,1.0
2016-12-21,207.2799,207.2799,198.69,200.31,20.031,88878,0.0,1.0
2016-12-20,203.46,206.02,200.33,203.89,20.389,138164,0.0,1.0
2016-12-19,200.8,203.57,199.115,203.18,20.318,74649,0.0,1.0
2016-12-16,202.55,204.5535,199.89,200.4,20.04,106079,0.0,1.0
2016-12-15,199.3,203.97,197.03,201.55,20.155,95146,0.0,1.0
2016-12-14,204.69,205.6,198.08,199.59,19.959,110706,0.0,1.0
2016-12-13,203.26,205.07,200.99,204.44,20.444,93273,0.0,1.0
2016-12-12,200.72,203.735,196.24,201.87,20.187,93123,0.0,1.0
2016-12-09,201.48,202.07,198.51,200.97,20.097,107577,0.0,1.0
2016-12-08,198.0,205.135,198.0,200.98,20.098,109111,0.0,1.0
2016-12-07,197.7,199.45,195.83,198.45,19.845,57686,0.0,1.0
2016-12-06,196.01,198.74,194.65,198.57,19.857,99620,0.0,1.0
2016-12-05,192.78,195.96,192.56,195.76,19.576,77314,0.0,1.0
2016-12-02,191.25,192.86,188.09,191.94,19.194,62450,0.0,1.0
2016-12-01,194.08,196.64,190.78,191.6,19.16,122147,0.0,1.0
2016-11-30,194.85,195.43,192.02,194.03,19.403,124153,0.0,1.0
2016-11-29,195.66,196.99,185.02,195.23,19.523,64286,0.0,1.0
2016-11-28,197.27,199.27,193.39,195.03,19.503,93182,0.0,1.0
2016-11-25,199.16,199.695,197.33,197.85,19.785,39480,0.0,1.0
2016-11-23,198.5,198.5,195.58,198.21,19.821,54017,0.0,1.0
2016-11-22,197.28,198.9,195.39,198.57,19.857,72632,0.0,1.0
2016-11-21,196.0,198.46,195.65,196.93,19.693,71677,0.0,1.0
2016-11-18,198.41,199.14,194.9,196.68,19.668,97385,0.0,1.0
2016-11-17,196.83,197.73,194.565,197.47,19.747,63906,0.0,1.0
2016-11-16,193.58,196.83,192.02,196.48,19.648,89308,0.0,1.0
2016-11-15,192.07,194.9,190.75,193.1,19.31,82684,0.0,1.0
2016-11-14,198.79,198.79,190.83,192.11,19.211,172891,0.0,1.0
2016-11-11,193.2,198.0,192.57,196.75,19.675,166116,0.0,1.0
2016-11-10,193.9,198.115,189.483,193.16,19.316,337219,0.0,1.0
