,POST_Open,POST_High,POST_Low,POST_Close,POST_Adj Close,POST_Volume,POST_Dividend Amount,POST_Split Coefficient
2020-01-28,107.42,107.73,106.0,106.02,69.3848167539267,487820,0.0,1.0
2020-01-27,107.98,108.78,107.33,107.36,70.261780104712,389609,0.0,1.0
2020-01-24,111.04,111.48,109.24,109.28,71.5183246073298,398620,0.0,1.0
2020-01-23,110.54,110.96,109.03,110.25,72.1531413612565,462360,0.0,1.0
2020-01-22,112.0,112.38,109.73,110.13,72.0746073298429,428087,0.0,1.0
2020-01-21,111.73,112.19,111.35,112.0,73.2984293193717,318498,0.0,1.0
2020-01-17,110.75,112.16,110.32,112.06,73.3376963350785,338442,0.0,1.0
2020-01-16,110.51,110.58,109.42,110.58,72.369109947644,520030,0.0,1.0
2020-01-15,108.97,111.31,108.97,110.0,71.9895287958115,506472,0.0,1.0
2020-01-14,108.72,109.99,108.44,109.05,71.3678010471204,463636,0.0,1.0
2020-01-13,107.45,109.11,107.17,108.83,71.2238219895288,420076,0.0,1.0
2020-01-10,108.1,108.76,107.05,107.22,70.1701570680628,348501,0.0,1.0
2020-01-09,108.39,108.39,107.51,108.06,70.7198952879581,395110,0.0,1.0
2020-01-08,108.08,108.68,107.71,108.29,70.8704188481675,313951,0.0,1.0
2020-01-07,108.14,108.59,107.36,107.93,70.6348167539267,361538,0.0,1.0
2020-01-06,108.79,109.1,108.19,108.35,70.9096858638743,591909,0.0,1.0
2020-01-03,108.22,109.87,107.69,109.37,71.5772251308901,702456,0.0,1.0
2020-01-02,109.24,110.35,108.07,108.88,71.2565445026178,455617,0.0,1.0
2019-12-31,108.44,109.83,108.35,109.1,71.4005235602094,457091,0.0,1.0
2019-12-30,109.03,109.48,108.43,109.05,71.3678010471204,257850,0.0,1.0
2019-12-27,108.14,109.81,107.83,109.15,71.4332460732984,302656,0.0,1.0
2019-12-26,108.11,108.53,107.59,107.99,70.6740837696335,234621,0.0,1.0
2019-12-24,108.25,108.52,107.68,108.1,70.7460732984293,94826,0.0,1.0
2019-12-23,108.52,108.52,107.52,108.07,70.7264397905759,407486,0.0,1.0
2019-12-20,107.85,108.79,107.11,108.23,70.8311518324607,1565183,0.0,1.0
2019-12-19,106.51,108.02,106.41,107.35,70.2552356020942,658558,0.0,1.0
2019-12-18,105.34,106.51,104.82,106.07,69.4175392670157,461049,0.0,1.0
2019-12-17,105.85,106.37,105.01,105.07,68.7630890052356,502965,0.0,1.0
2019-12-16,106.66,106.78,105.31,106.26,69.5418848167539,567379,0.0,1.0
2019-12-13,106.5,107.27,105.79,106.21,69.5091623036649,571311,0.0,1.0
2019-12-12,106.42,107.95,106.16,106.54,69.7251308900524,346401,0.0,1.0
2019-12-11,107.25,107.93,106.4,106.45,69.6662303664921,323445,0.0,1.0
2019-12-10,107.26,108.26,107.02,107.3,70.2225130890052,508582,0.0,1.0
2019-12-09,109.04,109.48,107.7,107.71,70.4908376963351,423830,0.0,1.0
2019-12-06,107.68,109.49,107.33,109.05,71.3678010471204,587901,0.0,1.0
2019-12-05,107.03,108.11,106.36,106.86,69.934554973822,361951,0.0,1.0
2019-12-04,104.76,107.28,104.45,107.27,70.2028795811518,564016,0.0,1.0
2019-12-03,104.07,105.34,103.54,105.03,68.7369109947644,441239,0.0,1.0
2019-12-02,104.99,105.35,103.82,104.96,68.6910994764398,500988,0.0,1.0
2019-11-29,104.99,106.3,104.93,105.6,69.1099476439791,270267,0.0,1.0
2019-11-27,105.36,106.73,104.57,105.12,68.7958115183246,748746,0.0,1.0
2019-11-26,105.15,106.66,104.3,104.85,68.619109947644,724485,0.0,1.0
2019-11-25,100.25,105.97,100.25,105.4,68.979057591623,1383830,0.0,1.0
2019-11-22,110.45,112.0,98.06,99.91,65.3861256544503,2256203,0.0,1.0
2019-11-21,104.68,104.99,101.45,101.63,66.511780104712,742936,0.0,1.0
2019-11-20,105.43,105.88,104.18,104.75,68.553664921466,731547,0.0,1.0
2019-11-19,106.73,106.73,105.29,105.72,69.1884816753927,322760,0.0,1.0
2019-11-18,106.19,106.58,105.31,106.06,69.4109947643979,260991,0.0,1.0
2019-11-15,106.5,106.66,105.94,106.36,69.6073298429319,287626,0.0,1.0
2019-11-14,106.34,106.89,105.07,106.34,69.5942408376963,348274,0.0,1.0
2019-11-13,105.41,106.58,104.95,106.51,69.705497382199,430327,0.0,1.0
2019-11-12,106.6,106.96,105.44,105.66,69.1492146596859,546316,0.0,1.0
2019-11-11,106.17,106.88,104.64,106.86,69.934554973822,367040,0.0,1.0
2019-11-08,105.89,106.9,105.45,106.6,69.7643979057592,386874,0.0,1.0
2019-11-07,106.44,106.64,105.27,105.99,69.3651832460733,296105,0.0,1.0
2019-11-06,104.92,106.61,104.31,106.19,69.4960732984293,365447,0.0,1.0
2019-11-05,104.91,105.87,104.53,104.85,68.619109947644,352840,0.0,1.0
2019-11-04,104.53,104.75,103.5,104.24,68.2198952879581,328828,0.0,1.0
2019-11-01,103.5,104.67,103.5,104.13,68.1479057591623,322300,0.0,1.0
2019-10-31,103.95,104.13,102.1,102.9,67.3429319371728,412260,0.0,1.0
2019-10-30,104.48,104.63,102.85,103.75,67.8992146596859,285770,0.0,1.0
2019-10-29,103.45,104.91,102.98,104.43,68.3442408376963,392878,0.0,1.0
2019-10-28,101.99,103.76,101.86,103.32,67.6178010471204,385035,0.0,1.0
2019-10-25,99.99,101.79,99.72,101.59,66.4856020942408,384075,0.0,1.0
2019-10-24,100.73,101.15,99.13,99.66,65.2225130890052,253387,0.0,1.0
2019-10-23,101.05,101.83,100.23,100.56,65.8115183246073,423403,0.0,1.0
2019-10-22,101.72,101.8,100.67,100.93,66.053664921466,359327,0.0,1.0
2019-10-21,101.01,103.21,100.79,101.73,66.5772251308901,690782,0.0,1.0
2019-10-18,101.14,101.77,100.46,100.61,65.8442408376963,369728,0.0,1.0
2019-10-17,97.97,101.74,97.49,101.37,66.3416230366492,1031292,0.0,1.0
2019-10-16,100.24,100.46,97.85,98.03,64.1557591623037,972160,0.0,1.0
2019-10-15,100.89,101.66,100.08,100.33,65.6609947643979,529353,0.0,1.0
2019-10-14,101.34,101.34,100.22,100.85,66.0013089005236,452139,0.0,1.0
2019-10-11,100.06,102.51,99.12,101.16,66.2041884816754,744037,0.0,1.0
2019-10-10,99.25,100.49,99.06,99.21,64.9280104712042,472149,0.0,1.0
2019-10-09,100.41,100.9,98.77,99.21,64.9280104712042,742474,0.0,1.0
2019-10-08,102.06,102.38,100.28,100.31,65.6479057591623,635257,0.0,1.0
2019-10-07,102.15,103.25,101.21,102.62,67.1596858638743,628932,0.0,1.0
2019-10-04,102.48,103.78,101.94,103.03,67.4280104712042,711215,0.0,1.0
2019-10-03,102.89,103.08,101.09,102.29,66.9437172774869,702514,0.0,1.0
2019-10-02,105.24,105.24,102.28,103.0,67.4083769633508,619090,0.0,1.0
2019-10-01,105.86,106.94,104.4,105.21,68.8547120418848,583381,0.0,1.0
2019-09-30,104.89,106.17,104.67,105.84,69.2670157068063,778802,0.0,1.0
2019-09-27,106.5,106.8,104.81,105.06,68.7565445026178,531042,0.0,1.0
2019-09-26,106.21,106.83,105.51,106.39,69.6269633507853,393707,0.0,1.0
2019-09-25,106.09,106.68,104.92,105.79,69.2342931937173,430577,0.0,1.0
2019-09-24,105.6,106.01,104.83,106.0,69.3717277486911,550947,0.0,1.0
2019-09-23,105.97,107.25,104.79,105.05,68.75,498749,0.0,1.0
2019-09-20,105.75,107.46,105.33,105.66,69.1492146596859,730980,0.0,1.0
2019-09-19,106.37,106.5,104.75,105.26,68.8874345549738,515775,0.0,1.0
2019-09-18,106.41,107.13,105.12,106.15,69.4698952879581,546136,0.0,1.0
2019-09-17,108.54,109.78,106.23,106.32,69.5811518324607,539958,0.0,1.0
2019-09-16,105.97,109.06,105.89,108.8,71.2041884816754,693582,0.0,1.0
2019-09-13,105.83,107.72,105.83,106.43,69.6531413612565,643701,0.0,1.0
2019-09-12,106.84,107.98,105.86,105.98,69.3586387434555,518670,0.0,1.0
2019-09-11,105.84,107.93,105.21,106.98,70.0130890052356,550155,0.0,1.0
2019-09-10,104.74,105.98,103.95,105.9,69.3062827225131,593719,0.0,1.0
2019-09-09,105.72,106.41,104.64,105.09,68.7761780104712,687314,0.0,1.0
2019-09-06,106.21,106.24,105.15,105.49,69.0379581151832,933869,0.0,1.0
2019-09-05,104.87,106.27,104.54,105.57,69.0903141361257,908527,0.0,1.0
2019-09-04,103.0,104.7,102.22,104.4,68.3246073298429,693515,0.0,1.0
2019-09-03,99.86,102.14,99.22,102.01,66.7604712041885,1051483,0.0,1.0
2019-08-30,98.9,100.53,98.9,99.69,65.2421465968586,651598,0.0,1.0
2019-08-29,97.63,98.65,97.51,98.4,64.3979057591623,414133,0.0,1.0
2019-08-28,96.54,97.35,96.2,97.11,63.553664921466,508595,0.0,1.0
2019-08-27,98.11,98.75,96.08,96.6,63.2198952879581,643452,0.0,1.0
2019-08-26,97.63,98.43,97.27,98.03,64.1557591623037,789491,0.0,1.0
2019-08-23,96.67,98.26,96.27,96.89,63.4096858638743,702102,0.0,1.0
2019-08-22,95.26,96.98,94.98,96.71,63.2918848167539,666961,0.0,1.0
2019-08-21,96.62,96.91,95.14,95.53,62.5196335078534,670057,0.0,1.0
2019-08-20,97.01,97.01,95.76,96.05,62.8599476439791,706335,0.0,1.0
2019-08-19,98.33,98.33,94.77,97.22,63.6256544502618,452255,0.0,1.0
2019-08-16,96.02,97.89,95.6,97.53,63.8285340314136,525339,0.0,1.0
2019-08-15,95.33,96.02,94.77,95.78,62.6832460732984,689947,0.0,1.0
2019-08-14,96.28,96.69,94.19,95.17,62.2840314136126,844642,0.0,1.0
2019-08-13,96.31,98.57,96.31,97.19,63.6060209424084,520750,0.0,1.0
2019-08-12,97.2,97.47,95.87,96.36,63.0628272251309,813861,0.0,1.0
2019-08-09,99.16,99.36,97.19,97.72,63.9528795811518,509107,0.0,1.0
2019-08-08,98.64,99.53,97.52,99.48,65.1047120418848,740883,0.0,1.0
2019-08-07,97.85,99.21,97.19,98.92,64.738219895288,629516,0.0,1.0
2019-08-06,99.8,100.58,97.79,98.58,64.5157068062827,677775,0.0,1.0
2019-08-05,101.27,102.09,99.1,99.65,65.2159685863874,1131336,0.0,1.0
2019-08-02,105.11,105.11,100.5,102.56,67.1204188481675,1485327,0.0,1.0
2019-08-01,107.74,109.02,106.42,106.76,69.869109947644,959530,0.0,1.0
2019-07-31,109.58,110.42,106.63,107.22,70.1701570680628,806024,0.0,1.0
2019-07-30,110.73,111.6,109.79,109.9,71.9240837696335,743784,0.0,1.0
2019-07-29,112.14,112.75,110.34,111.0,72.6439790575916,334951,0.0,1.0
2019-07-26,111.07,112.57,110.54,112.45,73.5929319371728,410671,0.0,1.0
2019-07-25,112.17,112.89,110.67,110.78,72.5,629106,0.0,1.0
2019-07-24,110.02,111.71,109.12,111.67,73.0824607329843,443807,0.0,1.0
2019-07-23,110.0,110.6,108.31,110.25,72.1531413612565,640960,0.0,1.0
2019-07-22,110.73,111.64,110.11,110.74,72.4738219895288,421208,0.0,1.0
2019-07-19,109.9,111.64,109.48,110.98,72.630890052356,677408,0.0,1.0
2019-07-18,107.53,108.64,107.22,108.04,70.7068062827225,247588,0.0,1.0
2019-07-17,106.81,107.7,105.92,107.36,70.261780104712,306711,0.0,1.0
2019-07-16,107.88,108.4,106.7,106.81,69.901832460733,400982,0.0,1.0
2019-07-15,108.19,108.23,107.3,107.71,70.4908376963351,361338,0.0,1.0
2019-07-12,108.12,108.8,107.61,108.05,70.7133507853403,261599,0.0,1.0
2019-07-11,108.38,108.99,107.66,107.96,70.6544502617801,365918,0.0,1.0
2019-07-10,107.74,108.68,107.18,108.34,70.9031413612565,586466,0.0,1.0
2019-07-09,107.67,108.07,107.32,107.5,70.3534031413613,451114,0.0,1.0
2019-07-08,108.22,108.51,107.03,107.71,70.4908376963351,303673,0.0,1.0
2019-07-05,108.27,108.46,106.65,108.22,70.8246073298429,297111,0.0,1.0
2019-07-03,105.91,108.38,105.4,108.37,70.9227748691099,583716,0.0,1.0
2019-07-02,105.37,106.14,104.75,105.62,69.1230366492147,469117,0.0,1.0
2019-07-01,104.57,105.28,104.18,105.19,68.8416230366492,681461,0.0,1.0
2019-06-28,102.73,104.0,102.73,103.97,68.0431937172775,643756,0.0,1.0
2019-06-27,102.29,102.84,101.56,102.78,67.2643979057592,360470,0.0,1.0
2019-06-26,102.86,103.05,102.05,102.69,67.205497382199,654678,0.0,1.0
2019-06-25,102.38,103.89,102.17,103.71,67.8730366492147,590444,0.0,1.0
2019-06-24,104.69,104.69,102.16,102.8,67.2774869109948,619347,0.0,1.0
2019-06-21,103.68,105.07,103.27,104.45,68.3573298429319,659780,0.0,1.0
2019-06-20,106.0,106.25,102.74,104.2,68.1937172774869,867001,0.0,1.0
2019-06-19,104.38,105.48,103.82,105.42,68.9921465968586,283464,0.0,1.0
2019-06-18,105.33,106.29,104.43,104.72,68.5340314136126,437050,0.0,1.0
2019-06-17,103.6,104.89,102.98,104.81,68.5929319371728,459999,0.0,1.0
2019-06-14,104.59,104.71,103.05,103.28,67.5916230366492,488879,0.0,1.0
2019-06-13,105.73,106.47,104.17,104.8,68.586387434555,386563,0.0,1.0
2019-06-12,106.25,107.54,105.5,105.8,69.2408376963351,450475,0.0,1.0
2019-06-11,105.57,106.99,105.36,105.64,69.1361256544503,335537,0.0,1.0
2019-06-10,106.7,107.29,104.89,105.4,68.979057591623,320171,0.0,1.0
2019-06-07,106.25,107.73,106.02,106.79,69.8887434554974,311988,0.0,1.0
2019-06-06,106.65,106.97,105.19,106.08,69.4240837696335,400062,0.0,1.0
2019-06-05,106.05,107.53,105.89,106.46,69.6727748691099,852718,0.0,1.0
2019-06-04,105.16,105.8,104.44,105.5,69.044502617801,738125,0.0,1.0
2019-06-03,105.1,105.87,104.43,105.1,68.782722513089,750452,0.0,1.0
2019-05-31,105.99,106.26,104.71,105.1,68.782722513089,437155,0.0,1.0
2019-05-30,105.0,106.7,105.0,106.61,69.770942408377,287206,0.0,1.0
2019-05-29,105.87,106.38,104.12,104.99,68.7107329842932,585123,0.0,1.0
2019-05-28,107.65,108.49,106.68,106.7,69.8298429319372,460079,0.0,1.0
2019-05-24,107.91,108.57,106.94,107.65,70.4515706806283,485205,0.0,1.0
2019-05-23,106.59,107.86,106.35,107.59,70.4123036649215,357371,0.0,1.0
2019-05-22,107.13,107.92,106.92,107.61,70.4253926701571,290748,0.0,1.0
2019-05-21,107.32,107.93,106.75,107.6,70.4188481675393,398733,0.0,1.0
2019-05-20,108.85,108.86,106.74,106.87,69.9410994764398,314928,0.0,1.0
2019-05-17,109.31,110.46,109.09,109.2,71.4659685863874,461390,0.0,1.0
2019-05-16,107.68,110.82,107.68,109.95,71.9568062827225,636622,0.0,1.0
2019-05-15,106.43,107.95,106.05,107.29,70.2159685863874,790757,0.0,1.0
2019-05-14,105.73,107.08,105.4,106.37,69.6138743455497,396452,0.0,1.0
2019-05-13,106.62,107.69,105.23,105.52,69.0575916230366,552679,0.0,1.0
2019-05-10,108.0,108.8,107.52,108.22,70.8246073298429,733131,0.0,1.0
2019-05-09,106.48,108.75,105.88,108.4,70.9424083769634,1013955,0.0,1.0
2019-05-08,105.66,107.83,105.66,106.91,69.967277486911,1190028,0.0,1.0
2019-05-07,106.45,107.55,105.36,105.6,69.1099476439791,570532,0.0,1.0
2019-05-06,104.12,107.37,104.12,106.8,69.8952879581152,1253945,0.0,1.0
2019-05-03,108.3,108.3,101.72,103.16,67.5130890052356,1288957,0.0,1.0
2019-05-02,111.29,112.0,109.1,109.75,71.8259162303665,781769,0.0,1.0
2019-05-01,113.7,113.73,111.64,111.85,73.2002617801047,453849,0.0,1.0
2019-04-30,111.88,113.04,111.44,112.78,73.8089005235602,323224,0.0,1.0
2019-04-29,112.08,112.13,110.95,111.61,73.0431937172775,459979,0.0,1.0
2019-04-26,110.68,111.88,109.73,111.87,73.2133507853403,306519,0.0,1.0
2019-04-25,111.58,112.09,110.11,110.68,72.434554973822,287858,0.0,1.0
2019-04-24,111.84,112.61,111.75,111.83,73.1871727748691,272689,0.0,1.0
2019-04-23,111.28,112.59,111.28,112.38,73.5471204188482,336427,0.0,1.0
2019-04-22,110.51,111.51,110.51,111.28,72.8272251308901,171417,0.0,1.0
2019-04-18,109.73,110.99,108.93,110.74,72.4738219895288,456154,0.0,1.0
2019-04-17,111.33,111.38,109.23,109.36,71.5706806282723,389560,0.0,1.0
2019-04-16,111.44,112.055,111.02,111.37,72.8861256544503,400582,0.0,1.0
2019-04-15,110.18,111.43,110.15,111.37,72.8861256544503,463679,0.0,1.0
2019-04-12,109.83,110.44,109.52,110.24,72.1465968586387,322073,0.0,1.0
2019-04-11,108.66,110.0,108.29,109.6,71.7277486910995,307894,0.0,1.0
2019-04-10,107.92,108.58,107.92,108.29,70.8704188481675,383519,0.0,1.0
2019-04-09,108.91,109.41,107.88,107.9,70.6151832460733,283663,0.0,1.0
2019-04-08,108.14,109.31,107.82,109.24,71.4921465968586,371719,0.0,1.0
2019-04-05,107.13,108.89,107.13,108.41,70.9489528795811,289355,0.0,1.0
2019-04-04,107.29,107.86,106.8,107.13,70.1112565445026,504423,0.0,1.0
2019-04-03,108.31,108.42,106.83,107.08,70.0785340314136,541320,0.0,1.0
2019-04-02,109.4,109.4,107.91,108.32,70.8900523560209,345825,0.0,1.0
2019-04-01,109.86,110.22,108.42,109.26,71.5052356020942,402800,0.0,1.0
2019-03-29,109.7,110.0,109.23,109.4,71.5968586387435,499668,0.0,1.0
2019-03-28,109.43,109.9,108.39,109.47,71.6426701570681,735559,0.0,1.0
2019-03-27,109.49,109.82,108.61,109.14,71.4267015706806,450930,0.0,1.0
2019-03-26,110.36,110.68,108.94,109.71,71.7997382198953,478178,0.0,1.0
2019-03-25,107.99,110.26,107.66,109.8,71.8586387434555,640673,0.0,1.0
2019-03-22,108.27,109.07,107.19,108.26,70.8507853403141,530107,0.0,1.0
2019-03-21,104.67,108.88,104.67,108.44,70.9685863874346,840334,0.0,1.0
2019-03-20,103.85,105.25,103.85,104.6,68.4554973821989,618567,0.0,1.0
2019-03-19,103.49,104.65,103.225,103.85,67.9646596858639,508508,0.0,1.0
2019-03-18,102.18,103.94,102.14,103.48,67.7225130890052,585298,0.0,1.0
2019-03-15,102.3,103.52,102.01,102.93,67.3625654450262,870187,0.0,1.0
2019-03-14,102.12,103.57,101.9,102.36,66.9895287958115,625777,0.0,1.0
2019-03-13,101.48,102.43,101.48,102.01,66.7604712041885,413946,0.0,1.0
2019-03-12,101.28,101.74,100.75,101.15,66.1976439790576,345059,0.0,1.0
2019-03-11,99.58,101.17,98.7,101.1,66.1649214659686,488611,0.0,1.0
2019-03-08,99.43,99.85,98.6,99.68,65.2356020942408,341033,0.0,1.0
2019-03-07,100.0,100.79,99.67,99.77,65.294502617801,754989,0.0,1.0
2019-03-06,100.75,101.0,99.88,100.18,65.5628272251309,415228,0.0,1.0
2019-03-05,100.43,101.16,99.84,100.69,65.8965968586387,445989,0.0,1.0
2019-03-04,103.0,103.0,99.56,100.59,65.8311518324607,441371,0.0,1.0
2019-03-01,102.26,103.13,101.83,102.7,67.2120418848168,444241,0.0,1.0
2019-02-28,99.58,102.15,99.04,101.88,66.6753926701571,818814,0.0,1.0
2019-02-27,99.79,99.79,99.0,99.55,65.1505235602094,820635,0.0,1.0
2019-02-26,100.49,100.66,99.71,100.03,65.4646596858639,585703,0.0,1.0
2019-02-25,101.98,101.98,99.87,100.12,65.5235602094241,539857,0.0,1.0
2019-02-22,100.98,102.0712,100.38,101.2,66.2303664921466,406787,0.0,1.0
2019-02-21,102.76,103.085,101.51,102.56,67.1204188481675,301026,0.0,1.0
2019-02-20,102.97,103.65,102.23,102.72,67.2251308900524,505507,0.0,1.0
2019-02-19,102.49,103.88,102.11,103.2,67.5392670157068,355284,0.0,1.0
2019-02-15,103.0,103.58,102.65,102.9,67.3429319371728,454478,0.0,1.0
2019-02-14,103.03,104.41,102.45,102.6,67.1465968586387,410483,0.0,1.0
2019-02-13,103.24,103.58,102.41,103.55,67.7683246073298,503476,0.0,1.0
2019-02-12,100.8,103.07,100.8,102.7,67.2120418848168,487550,0.0,1.0
2019-02-11,99.36,101.16,99.36,100.77,65.9489528795811,1118350,0.0,1.0
2019-02-08,96.28,98.15,95.94,98.05,64.1688481675393,524230,0.0,1.0
2019-02-07,95.48,96.86,94.67,96.63,63.2395287958115,633948,0.0,1.0
2019-02-06,96.38,97.15,94.94,97.1,63.5471204188482,563885,0.0,1.0
2019-02-05,96.48,97.2,94.98,96.38,63.0759162303665,641232,0.0,1.0
2019-02-04,97.36,98.33,95.46,96.57,63.2002617801047,767023,0.0,1.0
2019-02-01,99.6,102.04,96.14,97.0,63.4816753926702,4005900,0.0,1.0
2019-01-31,91.8,93.21,91.55,92.82,60.7460732984293,934356,0.0,1.0
2019-01-30,92.92,93.46,91.98,92.16,60.3141361256544,1144611,0.0,1.0
2019-01-29,92.71,92.8,91.87,92.5,60.5366492146597,431830,0.0,1.0
2019-01-28,91.62,92.98,91.14,92.67,60.6479057591623,607010,0.0,1.0
2019-01-25,92.58,93.1,91.49,92.27,60.3861256544503,762980,0.0,1.0
2019-01-24,97.95,97.95,91.23,92.02,60.2225130890052,1294783,0.0,1.0
2019-01-23,101.38,101.63,99.45,99.48,65.1047120418848,444055,0.0,1.0
2019-01-22,101.98,102.48,99.42,100.7,65.9031413612565,618176,0.0,1.0
2019-01-18,101.67,102.78,101.22,102.06,66.7931937172775,1508629,0.0,1.0
2019-01-17,99.46,101.34,99.29,101.08,66.151832460733,716301,0.0,1.0
2019-01-16,100.04,100.75,99.34,99.55,65.1505235602094,579183,0.0,1.0
2019-01-15,99.74,99.94,98.8,99.86,65.3534031413613,551760,0.0,1.0
2019-01-14,98.63,99.53,98.24,99.35,65.0196335078534,504276,0.0,1.0
2019-01-11,98.59,99.25,97.61,98.96,64.7643979057592,469390,0.0,1.0
2019-01-10,95.5,98.38,93.74,98.27,64.3128272251309,949772,0.0,1.0
2019-01-09,94.87,96.25,94.66,95.7,62.630890052356,667662,0.0,1.0
2019-01-08,94.11,95.36,93.44,94.28,61.7015706806283,610695,0.0,1.0
2019-01-07,92.47,94.43,92.47,94.11,61.5903141361257,475088,0.0,1.0
2019-01-04,91.61,93.26,91.43,92.98,60.8507853403141,729190,0.0,1.0
2019-01-03,89.48,91.63,89.04,90.96,59.5287958115183,564644,0.0,1.0
2019-01-02,88.42,91.1,87.3,89.93,58.8547120418848,637690,0.0,1.0
2018-12-31,87.89,89.85,87.5,89.13,58.3311518324607,462603,0.0,1.0
2018-12-28,87.85,89.2508,87.29,87.88,57.5130890052356,387132,0.0,1.0
2018-12-27,87.62,87.86,84.95,87.86,57.5,524878,0.0,1.0
2018-12-26,84.29,88.43,84.29,88.33,57.8075916230367,591676,0.0,1.0
2018-12-24,86.48,86.49,83.88,84.38,55.2225130890052,471822,0.0,1.0
2018-12-21,89.43,90.89,86.82,86.88,56.8586387434555,2978481,0.0,1.0
2018-12-20,89.72,90.57,88.01,89.73,58.7238219895288,798931,0.0,1.0
2018-12-19,91.08,92.66,89.66,90.02,58.913612565445,593464,0.0,1.0
2018-12-18,90.05,91.76,89.71,90.1,58.9659685863874,575793,0.0,1.0
2018-12-17,91.45,91.79,89.31,89.76,58.7434554973822,698855,0.0,1.0
2018-12-14,92.0,92.38,90.8,91.69,60.0065445026178,406762,0.0,1.0
2018-12-13,92.81,93.66,92.37,92.63,60.6217277486911,776841,0.0,1.0
2018-12-12,92.62,93.14,92.43,92.46,60.5104712041885,463708,0.0,1.0
2018-12-11,92.64,93.42,91.25,91.58,59.934554973822,725691,0.0,1.0
2018-12-10,91.66,92.52,89.95,92.07,60.2552356020942,716407,0.0,1.0
2018-12-07,92.35,93.74,91.21,91.41,59.8232984293194,455754,0.0,1.0
2018-12-06,92.77,92.83,89.3201,92.57,60.5824607329843,594877,0.0,1.0
2018-12-04,95.39,95.39,92.92,93.34,61.086387434555,745364,0.0,1.0
2018-12-03,97.3,97.87,94.49,95.01,62.1793193717278,557588,0.0,1.0
2018-11-30,94.82,96.86,94.38,96.75,63.3180628272251,781665,0.0,1.0
2018-11-29,94.52,95.45,94.11,94.82,62.0549738219895,421287,0.0,1.0
2018-11-28,92.68,94.77,91.95,94.7,61.9764397905759,552920,0.0,1.0
2018-11-27,92.47,93.95,92.16,93.2,60.9947643979058,568365,0.0,1.0
2018-11-26,92.54,93.44,92.08,92.61,60.6086387434555,636408,0.0,1.0
2018-11-23,93.0,93.0,91.31,91.6,59.9476439790576,187827,0.0,1.0
2018-11-21,91.8,93.87,91.8,93.18,60.9816753926702,714361,0.0,1.0
2018-11-20,91.84,93.45,91.61,91.78,60.065445026178,862684,0.0,1.0
2018-11-19,95.02,95.45,91.27,91.75,60.0458115183246,1065739,0.0,1.0
2018-11-16,92.65,98.66,90.31,96.05,62.8599476439791,1684440,0.0,1.0
2018-11-15,91.23,91.84,89.73,90.94,59.5157068062827,805134,0.0,1.0
2018-11-14,92.59,92.59,90.75,91.65,59.9803664921466,646490,0.0,1.0
2018-11-13,92.42,93.59,91.94,92.08,60.261780104712,907703,0.0,1.0
2018-11-12,92.13,92.88,91.74,91.97,60.1897905759162,664153,0.0,1.0
2018-11-09,91.16,92.82,91.16,92.62,60.6151832460733,1050564,0.0,1.0
2018-11-08,91.3,91.89,90.3,91.43,59.836387434555,501838,0.0,1.0
2018-11-07,92.12,92.39,90.3,91.24,59.7120418848167,839518,0.0,1.0
2018-11-06,90.62,92.79,90.31,91.7,60.0130890052356,988298,0.0,1.0
2018-11-05,89.32,91.43,89.32,90.62,59.3062827225131,842907,0.0,1.0
2018-11-02,91.44,91.44,88.0,89.19,58.3704188481675,736352,0.0,1.0
2018-11-01,89.21,91.48,88.54,91.43,59.836387434555,648270,0.0,1.0
2018-10-31,87.33,89.49,86.66,88.42,57.8664921465969,944065,0.0,1.0
2018-10-30,85.76,89.22,85.76,87.46,57.238219895288,1205689,0.0,1.0
2018-10-29,86.46,88.77,85.05,85.7,56.086387434555,1422683,0.0,1.0
2018-10-26,89.3,89.75,84.98,85.55,55.988219895288,1134140,0.0,1.0
2018-10-25,90.53,90.78,89.33,90.12,58.979057591623,950791,0.0,1.0
2018-10-24,93.1,94.43,90.55,90.61,59.2997382198953,1113731,0.0,1.0
2018-10-23,93.35,94.17,91.85,92.99,60.8573298429319,1173320,0.0,1.0
2018-10-22,95.77,96.41,93.97,94.26,61.6884816753927,733357,0.0,1.0
2018-10-19,95.71,96.25,95.42,95.78,62.6832460732984,390895,0.0,1.0
2018-10-18,95.96,96.56,94.57,94.96,62.1465968586387,214981,0.0,1.0
2018-10-17,95.66,96.56,94.89,95.95,62.7945026178011,280793,0.0,1.0
2018-10-16,94.49,96.52,93.98,95.72,62.6439790575916,431019,0.0,1.0
2018-10-15,92.92,93.91,92.57,93.77,61.3678010471204,298863,0.0,1.0
2018-10-12,92.08,93.13,91.4,92.79,60.7264397905759,472186,0.0,1.0
2018-10-11,92.81,92.86,90.42,91.27,59.7316753926702,786767,0.0,1.0
2018-10-10,95.16,95.95,92.77,92.82,60.7460732984293,570263,0.0,1.0
