,UTX_Open,UTX_High,UTX_Low,UTX_Close,UTX_Adj Close,UTX_Volume,UTX_Dividend Amount,UTX_Split Coefficient
2010-09-30,71.82,72.94,71.0,71.23,25.3221680040335,5015300,0.0,1.0
2010-09-29,71.3,71.78,71.17,71.49,25.4145976499839,2931300,0.0,1.0
2010-09-28,71.15,71.8,70.04,71.6,25.4537025001937,3494300,0.0,1.0
2010-09-27,71.34,71.46,70.8499,70.91,25.2084084397868,3726700,0.0,1.0
2010-09-24,70.44,71.68,70.44,71.5,25.4181526363666,2991100,0.0,1.0
2010-09-23,69.96,70.57,69.62,69.8,24.8138049513061,3413000,0.0,1.0
2010-09-22,70.43,71.21,70.43,70.58,25.0910938891574,3057400,0.0,1.0
2010-09-21,70.53,71.22,70.28,70.6,25.0982038619228,4469600,0.0,1.0
2010-09-20,69.7,70.62,69.25,70.37,25.0164391751205,2958000,0.0,1.0
2010-09-17,68.94,69.63,68.56,69.53,24.717820318973,5201300,0.0,1.0
2010-09-16,68.16,68.68,68.0,68.53,24.3623216807021,2803300,0.0,1.0
2010-09-15,68.7,68.7,68.05,68.27,24.2698920347517,3692700,0.0,1.0
2010-09-14,68.72,69.31,68.36,68.72,24.4298664219736,3467100,0.0,1.0
2010-09-13,69.33,69.8,68.28,68.79,24.4547513266526,4476800,0.0,1.0
2010-09-10,68.9,69.15,68.4801,68.89,24.4903011904797,3026400,0.0,1.0
2010-09-09,69.35,69.45,68.25,68.62,24.3943165581465,2686800,0.0,1.0
2010-09-08,68.06,68.94,68.03,68.47,24.3409917624059,3072900,0.0,1.0
2010-09-07,68.01,68.41,67.67,67.98,24.1667974296532,3759300,0.0,1.0
2010-09-03,68.03,68.56,67.48,68.26,24.266337048369,4316000,0.0,1.0
2010-09-02,67.11,67.44,66.91,67.44,23.9748281649869,3837300,0.0,1.0
2010-09-01,66.03,67.58,65.68,67.37,23.9499432603079,5231000,0.0,1.0
2010-08-31,65.12,65.73,64.67,65.21,23.1820662016429,5199400,0.0,1.0
2010-08-30,66.47,66.47,65.39,65.39,23.2460559565316,3371100,0.0,1.0
2010-08-27,65.99,66.68,64.99,66.57,23.6655443496913,5074600,0.0,1.0
2010-08-26,65.51,65.83,64.95,65.05,23.1251864195195,5594600,0.0,1.0
2010-08-25,65.14,65.75,64.57,65.26,23.1998411335564,6606900,0.0,1.0
2010-08-24,66.33,66.57,65.39,65.66,23.3420405888648,5286500,0.0,1.0
2010-08-23,68.54,68.97,67.21,67.22,23.8966184645673,3955000,0.0,1.0
2010-08-20,67.55,68.7,67.41,68.12,24.2165672390111,3822400,0.0,1.0
2010-08-19,69.62,70.14,68.02,68.51,24.3552117079367,6073300,0.0,1.0
2010-08-18,70.34,70.6,69.29,69.93,24.8600197742814,4944600,0.425,1.0
2010-08-17,70.85,71.33,69.91,70.51,24.9147892016854,6485300,0.0,1.0
2010-08-16,70.2,70.78,69.5,70.35,24.8582530185586,2594900,0.0,1.0
2010-08-13,70.27,70.98,70.13,70.7,24.9819259191485,2472800,0.0,1.0
2010-08-12,70.35,70.94,70.29,70.58,24.9395237818034,2862000,0.0,1.0
2010-08-11,72.16,72.33,70.77,71.27,25.1833360715377,4838900,0.0,1.0
2010-08-10,72.82,73.81,71.9302,73.39,25.9324404979676,4093900,0.0,1.0
2010-08-09,73.34,73.6,72.89,73.35,25.9183064521859,2666400,0.0,1.0
2010-08-06,72.4,73.205,71.68,72.73,25.6992287425696,3213600,0.0,1.0
2010-08-05,72.38,73.35,72.11,73.2,25.8653037805045,3066100,0.0,1.0
2010-08-04,72.21,72.94,72.06,72.67,25.678027673897,2807800,0.0,1.0
2010-08-03,72.25,72.78,71.98,72.03,25.4518829413899,3557800,0.0,1.0
2010-08-02,72.04,72.85,71.77,72.61,25.6568266052245,3796900,0.0,1.0
2010-07-30,70.56,71.5,69.79,71.1,25.1232663769654,4725700,0.0,1.0
2010-07-29,71.48,72.0,70.49,71.15,25.1409339341926,5161500,0.0,1.0
2010-07-28,71.07,71.47,70.78,71.11,25.1267998884109,3662100,0.0,1.0
2010-07-27,71.96,71.97,70.745,71.09,25.11973286552,4617500,0.0,1.0
2010-07-26,70.62,71.79,70.35,71.59,25.2964084377912,4535400,0.0,1.0
2010-07-23,69.48,71.14,69.16,70.9,25.052596148057,4661000,0.0,1.0
2010-07-22,68.01,69.91,68.01,69.53,24.5685050800339,5200500,0.0,1.0
2010-07-21,67.67,68.73,66.53,67.03,23.6851272186778,6598700,0.0,1.0
2010-07-20,65.75,67.74,65.75,67.54,23.8653363023945,5256400,0.0,1.0
2010-07-19,66.42,66.9,66.12,66.39,23.4589824861707,4731700,0.0,1.0
2010-07-16,67.95,68.02,65.88,66.03,23.3317760741354,4498700,0.0,1.0
2010-07-15,67.96,68.36,67.17,68.15,24.0808805005653,4340200,0.0,1.0
2010-07-14,67.63,68.34,67.38,68.01,24.0314113403294,3441300,0.0,1.0
2010-07-13,67.18,68.3183,67.18,67.76,23.9430735541938,5035900,0.0,1.0
2010-07-12,67.18,67.59,66.27,66.68,23.561454318088,3787200,0.0,1.0
2010-07-09,67.28,67.7,66.88,67.51,23.8547357680582,2919600,0.0,1.0
2010-07-08,67.07,67.24,66.29,67.23,23.7557974475863,3637900,0.0,1.0
2010-07-07,64.6,66.59,64.56,66.55,23.5155186692975,5255700,0.0,1.0
2010-07-06,64.81,65.2205,63.91,64.59,22.8229504259944,5780000,0.0,1.0
2010-07-02,64.45,64.93,63.84,64.29,22.7169450826316,3988800,0.0,1.0
2010-07-01,64.85,64.91,63.62,64.39,22.7522801970859,5676900,0.0,1.0
2010-06-30,64.99,65.85,64.43,64.91,22.9360227922479,6561300,0.0,1.0
2010-06-29,66.09,66.77,64.32,64.97,22.9572238609205,7028400,0.0,1.0
2010-06-28,67.91,67.96,66.82,67.11,23.7133953102412,3315800,0.0,1.0
2010-06-25,67.43,67.89,66.81,67.86,23.978408668648,7919500,0.0,1.0
2010-06-24,67.89,68.51,67.16,67.35,23.7981995849314,5505800,0.0,1.0
2010-06-23,68.18,68.69,67.46,67.99,24.0243443174385,5070900,0.0,1.0
2010-06-22,69.3,69.67,67.85,67.99,24.0243443174385,4198100,0.0,1.0
2010-06-21,70.34,70.62,69.04,69.37,24.5119688969071,4519400,0.0,1.0
2010-06-18,68.65,69.25,68.5119,69.18,24.444832179444,6187800,0.0,1.0
2010-06-17,68.65,68.7,67.71,68.56,24.2257544698277,4349000,0.0,1.0
2010-06-16,68.18,68.705,68.05,68.59,24.236355004164,4057700,0.0,1.0
2010-06-15,67.02,68.66,66.96,68.6,24.2398885156094,4945000,0.0,1.0
2010-06-14,66.49,67.83,66.44,66.9,23.6391915698873,6658900,0.0,1.0
2010-06-11,64.93,66.29,64.55,66.23,23.4024463030439,4583600,0.0,1.0
2010-06-10,64.53,65.62,63.86,65.49,23.1409664560825,5873400,0.0,1.0
2010-06-09,64.45,64.81,63.27,63.42,22.4095295868797,7998400,0.0,1.0
2010-06-08,63.25,64.27,62.88,64.21,22.6886769910682,7425500,0.0,1.0
2010-06-07,65.26,65.45,63.15,63.22,22.3388593579712,8310700,0.0,1.0
2010-06-04,66.62,66.81,64.88,65.14,23.0172935554927,6460300,0.0,1.0
2010-06-03,67.76,68.25,67.28,67.85,23.9748751572026,3912200,0.0,1.0
2010-06-02,66.47,67.53,65.965,67.46,23.8370682108311,4300400,0.0,1.0
2010-06-01,66.59,67.47,65.93,66.05,23.3388430970263,5126900,0.0,1.0
2010-05-28,68.25,68.41,67.04,67.38,23.8088001192677,4809400,0.0,1.0
2010-05-27,67.34,68.11,66.99,68.11,24.0667464547836,5075400,0.0,1.0
2010-05-26,66.82,67.75,66.0,66.15,23.3741782114805,6560500,0.0,1.0
2010-05-25,64.34,66.31,63.79,66.16,23.3777117229259,7858400,0.0,1.0
2010-05-24,66.66,66.79,65.81,66.13,23.3671111885897,5345100,0.0,1.0
2010-05-21,64.58,67.11,64.58,66.44,23.4766500433978,10626800,0.0,1.0
2010-05-20,67.8,68.56,66.36,66.43,23.4731165319524,10894800,0.0,1.0
2010-05-19,70.16,70.75,68.66,69.35,24.5049018740162,8501300,0.0,1.0
2010-05-18,71.56,71.94,70.48,70.68,24.9748588962576,6039600,0.0,1.0
2010-05-17,71.71,72.0,69.92,71.03,25.0985317968475,5980400,0.0,1.0
2010-05-14,72.35,72.61,70.69,71.58,25.2928749263458,6648700,0.0,1.0
2010-05-13,73.11,74.11,72.73,72.86,25.7451643913601,5278700,0.0,1.0
2010-05-12,73.05,73.43,72.58,73.15,25.8476362232774,5067200,0.425,1.0
2010-05-11,72.34,74.25,72.33,72.7,25.5402399379173,5971400,0.0,1.0
2010-05-10,72.54,73.35,72.0,73.04,25.6596853516572,7692200,0.0,1.0
2010-05-07,70.85,71.46,68.86,69.46,24.401995406984,10290000,0.0,1.0
2010-05-06,73.05,74.0,65.17,71.24,25.0273272789165,9270000,0.0,1.0
2010-05-05,73.59,74.31,72.83,73.59,25.8529058738836,6179300,0.0,1.0
2010-05-04,75.61,75.61,73.45,74.16,26.0531525969181,5426600,0.0,1.0
2010-05-03,75.26,76.38,75.14,76.28,26.7979298825906,4115600,0.0,1.0
2010-04-30,76.02,76.49,74.9,74.95,26.3306875288432,5068500,0.0,1.0
2010-04-29,75.31,76.35,75.16,76.02,26.7065892720836,4974300,0.0,1.0
2010-04-28,74.64,74.9,73.56,74.66,26.2288076171239,6122600,0.0,1.0
2010-04-27,76.21,76.35,74.07,74.32,26.109362203384,6237100,0.0,1.0
2010-04-26,76.57,77.08,76.26,76.4,26.8400870874399,3457300,0.0,1.0
2010-04-23,76.52,76.78,75.78,76.47,26.8646787902687,4710900,0.0,1.0
2010-04-22,76.63,76.75,75.94,76.43,26.8506263886523,8610400,0.0,1.0
2010-04-21,73.63,77.09,73.63,76.93,27.026281408858,10706300,0.0,1.0
2010-04-20,74.13,74.68,73.27,74.2,26.0672049985346,4977900,0.0,1.0
2010-04-19,73.46,73.81,73.0,73.76,25.9126285807535,5122300,0.0,1.0
2010-04-16,74.66,74.78,73.21,73.69,25.8880368779247,7569600,0.0,1.0
2010-04-15,73.89,74.72,73.76,74.61,26.2112421151033,3360800,0.0,1.0
2010-04-14,73.33,74.05,73.13,74.0,25.9969429904523,3383900,0.0,1.0
2010-04-13,73.58,73.71,72.93,73.46,25.8072355686301,4417300,0.0,1.0
2010-04-12,74.36,74.36,73.59,73.76,25.9126285807535,3794600,0.0,1.0
2010-04-09,73.71,74.0,73.41,73.99,25.9934298900482,2818300,0.0,1.0
2010-04-08,73.69,73.91,73.28,73.7,25.8915499783288,3353300,0.0,1.0
2010-04-07,74.55,74.64,73.53,73.99,25.9934298900482,5225400,0.0,1.0
2010-04-06,74.54,74.97,74.42,74.67,26.232320717528,3689600,0.0,1.0
2010-04-05,74.32,74.95,74.22,74.85,26.2955565248021,4505000,0.0,1.0
2010-04-01,73.87,74.48,73.54,74.13,26.0426132957058,3456300,0.0,1.0
2010-03-31,73.93,74.33,73.42,73.61,25.8599320746918,3761600,0.0,1.0
2010-03-30,74.22,74.85,73.95,74.13,26.0426132957058,2876100,0.0,1.0
2010-03-29,73.79,74.32,73.63,74.0,25.9969429904523,3034000,0.0,1.0
2010-03-26,73.46,74.07,73.46,73.62,25.8634451750959,4793700,0.0,1.0
2010-03-25,73.41,73.82,73.18,73.27,25.7404866609519,3936300,0.0,1.0
2010-03-24,72.98,73.54,72.76,73.04,25.6596853516572,4180900,0.0,1.0
2010-03-23,72.72,73.17,72.58,73.09,25.6772508536778,4964100,0.0,1.0
2010-03-22,72.66,73.03,72.57,72.61,25.5086220342803,5176900,0.0,1.0
2010-03-19,72.76,73.735,72.72,73.24,25.7299473597395,9199100,0.0,1.0
2010-03-18,72.08,72.55,72.06,72.5,25.469977929835,3174600,0.0,1.0
2010-03-17,72.63,72.8,72.06,72.19,25.3610718173074,4486300,0.0,1.0
2010-03-16,71.97,72.5,71.59,72.4,25.4348469257939,5154500,0.0,1.0
2010-03-15,71.51,72.11,71.32,71.84,25.2381133031634,5463100,0.0,1.0
2010-03-12,71.79,72.45,71.14,71.53,25.1292071906358,5805600,0.0,1.0
2010-03-11,71.95,72.04,71.26,72.04,25.3083753112457,4983700,0.0,1.0
2010-03-10,71.97,72.22,71.38,71.79,25.2205478011428,4901800,0.0,1.0
2010-03-09,71.51,72.25,71.16,71.78,25.2170347007387,5560500,0.0,1.0
2010-03-08,71.19,71.42,70.76,70.76,24.858698459519,4018500,0.0,1.0
2010-03-05,70.57,71.31,70.57,71.25,25.0308403793206,4057400,0.0,1.0
2010-03-04,69.66,70.79,69.64,70.37,24.7216875437585,5651700,0.0,1.0
2010-03-03,69.84,70.38,69.43,69.6,24.4511788126416,4835600,0.0,1.0
2010-03-02,69.89,70.0,69.64,69.75,24.5038753187033,5956300,0.0,1.0
2010-03-01,68.84,69.8,68.84,69.64,24.4652312142581,3703200,0.0,1.0
2010-02-26,68.67,68.98,68.14,68.65,24.1174342742507,3973200,0.0,1.0
2010-02-25,67.57,68.7,67.05,68.67,24.1244604750589,5920600,0.0,1.0
2010-02-24,68.19,68.7,67.79,68.62,24.1068949730383,4842400,0.0,1.0
2010-02-23,68.38,68.75,67.72,67.79,23.8153076394968,4152300,0.0,1.0
2010-02-22,68.84,68.92,68.13,68.4,24.0296067641478,3311300,0.0,1.0
2010-02-19,68.24,68.9,68.11,68.52,24.0717639689972,5296100,0.0,1.0
2010-02-18,67.53,68.29,67.42,68.11,23.9277268524285,4124800,0.0,1.0
2010-02-17,66.3,67.53,65.82,67.35,23.6607312217157,5988500,0.425,1.0
2010-02-16,66.06,66.43,65.56,66.33,23.1562715151074,6291000,0.0,1.0
2010-02-12,65.9,66.26,65.01,65.69,22.9328429945334,7957400,0.0,1.0
2010-02-11,66.36,66.85,65.86,66.71,23.2889321991981,5504100,0.0,1.0
2010-02-10,66.52,66.93,66.11,66.64,23.2644947047604,4933100,0.0,1.0
2010-02-09,66.2,67.11,65.71,66.52,23.2226018571528,5277500,0.0,1.0
2010-02-08,66.28,66.33,65.31,65.4,22.8316019461484,5260400,0.0,1.0
2010-02-05,66.38,67.0,65.05,66.5,23.2156197158848,7825300,0.0,1.0
2010-02-04,67.87,67.95,66.34,66.38,23.1737268682772,5983200,0.0,1.0
2010-02-03,67.82,68.43,67.7,68.24,23.8230660061952,4151000,0.0,1.0
2010-02-02,67.89,68.43,67.69,68.03,23.7497535228819,6129300,0.0,1.0
2010-02-01,67.76,67.97,67.2,67.55,23.5821821324514,4916700,0.0,1.0
2010-01-29,67.39,68.49,66.64,67.48,23.5577446380137,7232100,0.0,1.0
2010-01-28,67.69,67.83,66.55,67.37,23.51934286104,5578700,0.0,1.0
2010-01-27,67.26,67.85,66.5,67.61,23.6031285562552,7690700,0.0,1.0
2010-01-26,68.0,68.86,67.8,68.47,23.9033606307764,4996400,0.0,1.0
2010-01-25,69.51,69.51,68.56,68.59,23.9452534783841,4999400,0.0,1.0
2010-01-22,69.87,70.29,69.0,69.08,24.1163159394485,5814000,0.0,1.0
2010-01-21,71.45,71.85,69.75,70.13,24.4828783560151,5111300,0.0,1.0
2010-01-20,72.01,72.24,70.63,71.43,24.9367175384309,3673200,0.0,1.0
2010-01-19,71.99,72.94,71.64,72.29,25.2369496129521,3680700,0.0,1.0
2010-01-15,72.83,72.93,71.68,71.99,25.1322174939331,5343300,0.0,1.0
2010-01-14,72.24,72.85,72.12,72.81,25.4184852859184,3551300,0.0,1.0
2010-01-13,71.82,72.66,71.79,72.56,25.3312085200692,4877100,0.0,1.0
2010-01-12,71.8,71.95,71.06,71.74,25.0449407280839,4672000,0.0,1.0
2010-01-11,70.73,72.26,70.73,72.16,25.1915656947105,5530000,0.0,1.0
2010-01-08,70.26,70.7,70.25,70.63,24.6574318877135,4654800,0.0,1.0
2010-01-07,70.01,70.62,69.57,70.49,24.6085568988379,4264400,0.0,1.0
2010-01-06,70.56,70.83,70.03,70.19,24.5038247798189,4726900,0.0,1.0
2010-01-05,71.64,71.64,70.28,70.56,24.6329943932757,5004900,0.0,1.0
2010-01-04,70.21,71.86,69.86,71.63,25.0065389511102,6104100,0.0,1.0
2009-12-31,70.67,70.76,69.32,69.41,24.2315212703694,2643600,0.0,1.0
2009-12-30,70.3,70.54,70.0,70.49,24.6085568988379,2191100,0.0,1.0
2009-12-29,70.59,70.89,70.3,70.3,24.5422265567925,2266000,0.0,1.0
2009-12-28,70.3,70.78,69.99,70.46,24.598083686936,2021900,0.0,1.0
2009-12-24,69.68,70.5,69.68,70.36,24.5631729805963,1253900,0.0,1.0
2009-12-23,69.36,69.78,69.13,69.51,24.2664319767091,2877100,0.0,1.0
2009-12-22,69.375,69.86,69.21,69.35,24.2105748465656,4007000,0.0,1.0
2009-12-21,69.55,70.03,69.28,69.36,24.2140659171996,4094500,0.0,1.0
2009-12-18,69.9,70.0,69.12,69.46,24.2489766235392,9565800,0.0,1.0
2009-12-17,70.06,70.12,69.46,69.58,24.2908694711469,3718800,0.0,1.0
2009-12-16,70.4,70.75,70.09,70.25,24.5247712036227,5235500,0.0,1.0
2009-12-15,69.78,70.3,69.36,70.25,24.5247712036227,5467900,0.0,1.0
2009-12-14,69.9,69.98,69.47,69.91,24.4060748020678,4999500,0.0,1.0
2009-12-11,68.82,69.65,68.65,69.4,24.2280301997354,5805200,0.0,1.0
2009-12-10,67.78,69.0,67.58,67.93,23.7148428165422,4786500,0.0,1.0
2009-12-09,67.74,67.9,66.75,67.41,23.5333071435759,4835800,0.0,1.0
2009-12-08,68.52,68.52,67.39,68.23,23.8195749355612,4107700,0.0,1.0
2009-12-07,68.32,69.2,68.2,68.86,24.0395123855012,3486400,0.0,1.0
2009-12-04,67.79,68.82,67.5,68.32,23.8509945712669,4389400,0.0,1.0
2009-12-03,68.05,68.49,67.18,67.26,23.4809410840664,3787600,0.0,1.0
2009-12-02,67.73,68.65,67.52,68.15,23.7916463704895,2658000,0.0,1.0
2009-12-01,68.0,68.69,67.905,68.0,23.73928031098,3856200,0.0,1.0
2009-11-30,67.17,67.46,66.52,67.24,23.4739589427984,4311300,0.0,1.0
2009-11-27,66.93,67.58,66.35,67.2,23.4599946602626,2599000,0.0,1.0
2009-11-25,68.47,68.47,67.92,68.31,23.847503500633,2723900,0.0,1.0
2009-11-24,68.5,68.73,67.91,68.27,23.8335392180971,3886500,0.0,1.0
2009-11-23,68.52,69.13,68.29,68.73,23.9941284672596,3260700,0.0,1.0
2009-11-20,67.73,68.11,67.49,67.97,23.7288070990781,3361100,0.0,1.0
2009-11-19,68.48,68.48,67.29,68.01,23.7427713816139,4208900,0.0,1.0
2009-11-18,69.74,69.76,68.4,68.81,24.0220570323314,5958800,0.385,1.0
2009-11-17,69.38,69.96,69.08,69.93,24.277223040262,4811300,0.0,1.0
2009-11-16,68.3,69.4,68.01,69.34,24.0723959046442,5373000,0.0,1.0
2009-11-13,66.86,68.25,66.66,67.99,23.6037236451797,4951200,0.0,1.0
2009-11-12,67.15,67.57,66.5101,66.7,23.1558812639136,4666800,0.0,1.0
2009-11-11,66.86,67.45,66.63,66.97,23.2496157158065,3409000,0.0,1.0
2009-11-10,66.74,67.2,66.29,66.73,23.1662962030128,3552600,0.0,1.0
2009-11-09,65.63,66.75,65.11,66.73,23.1662962030128,3834700,0.0,1.0
2009-11-06,65.36,65.72,64.69,65.07,22.5900029061898,3895200,0.0,1.0
2009-11-05,64.03,65.5,63.9,65.45,22.7219254681131,3654000,0.0,1.0
2009-11-04,63.55,64.64,63.39,63.58,22.0727275975956,4446500,0.0,1.0
2009-11-03,62.17,63.35,62.17,63.2,21.9408050356722,4432100,0.0,1.0
2009-11-02,61.71,62.94,61.43,62.66,21.7533361318864,4587300,0.0,1.0
2009-10-30,63.42,63.78,61.42,61.45,21.3332669215516,8178600,0.0,1.0
2009-10-29,62.71,63.74,62.34,63.58,22.0727275975956,4991000,0.0,1.0
2009-10-28,63.78,64.32,62.58,62.61,21.7359779000544,5005700,0.0,1.0
2009-10-27,65.02,65.43,63.91,64.09,22.2497815622822,5606600,0.0,1.0
2009-10-26,65.81,66.26,64.42,64.83,22.5066833933961,5456700,0.0,1.0
2009-10-23,66.0,66.36,65.54,65.81,22.8469047373036,5562800,0.0,1.0
2009-10-22,65.26,66.06,64.9,65.9,22.8781495546013,4801900,0.0,1.0
2009-10-21,65.14,66.26,64.76,65.4,22.7045672362811,5830100,0.0,1.0
2009-10-20,64.41,65.88,63.8,65.4,22.7045672362811,6567400,0.0,1.0
2009-10-19,65.03,65.86,64.79,65.44,22.7184538217467,5980000,0.0,1.0
2009-10-16,64.16,65.09,64.12,64.89,22.5275132715945,6206800,0.0,1.0
2009-10-15,63.46,64.44,63.46,64.4,22.3574025996407,5668700,0.0,1.0
2009-10-14,62.74,63.87,62.25,63.76,22.1352172321909,5235700,0.0,1.0
2009-10-13,61.47,62.15,61.21,61.97,21.5137925326046,3683200,0.0,1.0
2009-10-12,62.32,62.49,61.04,61.47,21.3402102142844,3613300,0.0,1.0
2009-10-09,61.84,62.22,61.78,62.17,21.5832254599327,2811900,0.0,1.0
2009-10-08,61.6,62.28,61.29,61.78,21.4478312516429,4464300,0.0,1.0
2009-10-07,60.86,61.46,60.86,61.07,21.2013443596282,2375400,0.0,1.0
2009-10-06,60.88,61.921,60.69,61.49,21.3471535070172,3726800,0.0,1.0
2009-10-05,60.0,60.48,59.37,60.43,20.9791589921784,3562700,0.0,1.0
2009-10-02,59.38,59.94,59.31,59.63,20.7014272828661,4662800,0.0,1.0
2009-10-01,60.83,60.98,59.91,59.99,20.8264065520566,6125600,0.0,1.0
2009-09-30,61.17,61.53,59.975,60.93,21.1527413104986,6495100,0.0,1.0
2009-09-29,61.66,61.93,61.25,61.31,21.2846638724219,4048900,0.0,1.0
2009-09-28,61.9,62.15,61.56,61.64,21.3992282025132,5365900,0.0,1.0
2009-09-25,62.19,62.19,61.01,61.54,21.3645117388492,4667900,0.0,1.0
2009-09-24,62.93,63.0,62.01,62.34,21.6422434481615,4699900,0.0,1.0
2009-09-23,63.48,63.72,62.67,62.74,21.7811093028177,4698500,0.0,1.0
2009-09-22,63.21,63.3,62.8,63.23,21.9512199747715,4584200,0.0,1.0
2009-09-21,62.47,63.02,62.3,62.67,21.7568077782528,3691000,0.0,1.0
2009-09-18,62.72,63.28,62.5,62.82,21.8088824737489,6837000,0.0,1.0
2009-09-17,61.92,63.04,61.92,62.52,21.7047330827568,6683800,0.0,1.0
2009-09-16,61.7,62.35,61.35,61.95,21.5068492398718,7264200,0.0,1.0
2009-09-15,61.67,61.73,61.18,61.29,21.2777205796891,5412100,0.0,1.0
2009-09-14,61.51,61.76,61.14,61.56,21.371455031582,4838300,0.0,1.0
2009-09-11,62.04,62.04,61.41,61.99,21.5207358253374,4765600,0.0,1.0
2009-09-10,61.25,62.0,60.74,61.95,21.5068492398718,4573700,0.0,1.0
2009-09-09,60.49,61.37,60.49,61.24,21.2603623478571,4925000,0.0,1.0
2009-09-08,60.74,60.88,59.83,60.38,20.9618007603464,4951500,0.0,1.0
2009-09-04,59.68,60.69,59.47,60.52,21.010403809476,3424100,0.0,1.0
2009-09-03,58.86,59.75,58.85,59.65,20.7083705755989,4733900,0.0,1.0
2009-09-02,58.99,59.29,58.67,58.85,20.4306388662866,3723900,0.0,1.0
2009-09-01,59.35,60.4,58.6,59.06,20.5035434399811,6182400,0.0,1.0
2009-08-31,59.28,59.36,58.83,59.36,20.6076928309732,3760000,0.0,1.0
2009-08-28,60.29,60.37,59.39,59.64,20.7048989292325,3846600,0.0,1.0
2009-08-27,59.62,60.44,59.53,60.01,20.8333498447894,4082900,0.0,1.0
2009-08-26,59.7,59.97,59.17,59.77,20.7500303319957,3721400,0.0,1.0
2009-08-25,59.41,60.63,59.04,59.71,20.7292004537973,6798500,0.0,1.0
2009-08-24,58.93,59.72,58.77,59.3,20.5868629527748,5756800,0.0,1.0
2009-08-21,57.68,58.84,57.22,58.71,20.3820358171569,6823400,0.0,1.0
2009-08-20,55.96,57.26,55.84,57.26,19.8786470940284,5066700,0.0,1.0
2009-08-19,55.88,56.62,55.55,56.0,19.4412196518615,6597400,0.385,1.0
2009-08-18,56.3,57.13,56.23,56.81,19.5877571769487,3842400,0.0,1.0
2009-08-17,56.76,57.0,55.76,56.13,19.3532971368092,5409500,0.0,1.0
2009-08-14,57.21,57.68,56.37,57.21,19.725674847619,4385000,0.0,1.0
2009-08-13,58.08,58.12,56.935,57.4,19.7911857411874,5936800,0.0,1.0
2009-08-12,55.71,58.795,55.7,58.17,20.0566772572277,8667300,0.0,1.0
2009-08-11,55.95,56.02,55.44,55.77,19.2291712332059,5560900,0.0,1.0
2009-08-10,55.46,56.43,55.35,55.89,19.270546534407,4929300,0.0,1.0
2009-08-07,55.57,56.0,55.11,55.59,19.1671082814043,5603300,0.0,1.0
2009-08-06,54.53,55.26,53.89,55.06,18.9843673677661,6059200,0.0,1.0
2009-08-05,54.85,54.94,53.67,54.22,18.6947402593585,4436200,0.0,1.0
2009-08-04,55.0,55.36,54.52,54.79,18.8912729400637,6125700,0.0,1.0
2009-08-03,54.12,55.38,54.12,55.18,19.0257426689672,6219300,0.0,1.0
2009-07-31,54.26,54.83,54.01,54.47,18.7809388035274,5768400,0.0,1.0
2009-07-30,53.7,54.99,53.43,54.23,18.6981882011253,7583100,0.0,1.0
2009-07-29,52.14,53.34,51.95,53.2,18.3430501991493,4832500,0.0,1.0
2009-07-28,51.84,52.62,51.6402,52.44,18.0810066248757,5255000,0.0,1.0
2009-07-27,52.16,52.46,51.72,52.11,17.9672245465727,6083300,0.0,1.0
2009-07-24,53.38,53.53,51.85,52.23,18.0085998477738,7665900,0.0,1.0
2009-07-23,53.25,53.74,52.64,53.38,18.4051131509509,11176800,0.0,1.0
2009-07-22,53.81,54.28,52.91,53.12,18.3154666650152,8030800,0.0,1.0
2009-07-21,54.45,54.64,53.55,53.97,18.6085417151896,7383300,0.0,1.0
2009-07-20,54.04,55.03,53.95,54.97,18.9533358918653,4400700,0.0,1.0
2009-07-17,53.83,53.99,53.24,53.8,18.5499267051547,4435200,0.0,1.0
2009-07-16,53.8,54.26,53.0,53.97,18.6085417151896,4160500,0.0,1.0
2009-07-15,52.23,53.93,52.02,53.75,18.5326869963209,6637700,0.0,1.0
2009-07-14,51.6,51.74,50.87,51.58,17.7844836329346,3613800,0.0,1.0
2009-07-13,49.85,51.525,49.61,51.42,17.7293165646664,5656800,0.0,1.0
2009-07-10,49.21,49.99,49.0,49.64,17.1155829301836,4803400,0.0,1.0
2009-07-09,50.19,50.63,49.49,49.65,17.1190308719504,4338900,0.0,1.0
2009-07-08,49.74,50.05,49.01,49.68,17.1293746972507,7001100,0.0,1.0
2009-07-07,50.89,50.99,49.38,49.43,17.0431761530817,6282900,0.0,1.0
2009-07-06,49.87,50.98,49.33,50.9,17.5500235927951,6282400,0.0,1.0
2009-07-02,51.7,51.76,49.9,50.36,17.3638347373902,5516800,0.0,1.0
2009-07-01,52.15,52.69,52.035,52.28,18.0258395566076,4671000,0.0,1.0
2009-06-30,52.4,52.61,51.15,51.96,17.9155054200713,6995100,0.0,1.0
2009-06-29,51.8,52.64,51.7,52.47,18.091350450176,5107900,0.0,1.0
2009-06-26,51.74,52.08,51.19,51.55,17.7741398076343,12306500,0.0,1.0
2009-06-25,50.63,52.35,50.54,52.03,17.9396410124386,6110300,0.0,1.0
2009-06-24,52.27,52.52,50.44,50.81,17.5189921168942,6481000,0.0,1.0
2009-06-23,52.82,52.96,51.65,51.84,17.8741301188703,5483700,0.0,1.0
2009-06-22,53.85,53.85,52.32,52.58,18.1292778096103,5677600,0.0,1.0
2009-06-19,55.22,55.25,54.03,54.2,18.687844375825,8405500,0.0,1.0
