,SAIC_Open,SAIC_High,SAIC_Low,SAIC_Close,SAIC_Adj Close,SAIC_Volume,SAIC_Dividend Amount,SAIC_Split Coefficient
2023-05-30,97.25,97.95,96.78,97.49,95.9936717491139,215053,0.0,1.0
2023-05-26,96.27,97.63,95.485,97.23,95.7376623670771,379759,0.0,1.0
2023-05-25,96.73,96.81,95.425,95.94,94.4674619715868,363735,0.0,1.0
2023-05-24,98.1,98.37,96.84,97.05,95.5604251025901,229958,0.0,1.0
2023-05-23,98.18,98.57,97.68,98.04,96.5352300572688,228272,0.0,1.0
2023-05-22,98.31,99.08,97.98,98.47,96.9586301890989,280837,0.0,1.0
2023-05-19,100.42,100.75,98.22,98.33,96.8207789833868,279758,0.0,1.0
2023-05-18,99.47,100.31,98.637,99.9,98.3666817903014,221153,0.0,1.0
2023-05-17,98.36,99.84,97.69,99.64,98.1106724082646,268242,0.0,1.0
2023-05-16,99.15,99.15,98.09,98.14,96.633695204206,294173,0.0,1.0
2023-05-15,99.24,99.8,98.64,99.27,97.7463513645968,225190,0.0,1.0
2023-05-12,99.03,99.515,98.325,99.21,97.6872722764345,248136,0.0,1.0
2023-05-11,99.47,99.52,98.075,98.74,97.2244860858294,231452,0.0,1.0
2023-05-10,99.98,100.16,98.93,99.7,98.1697514964269,257499,0.0,1.0
2023-05-09,99.85,100.105,99.11,99.42,97.8940490850027,237724,0.0,1.0
2023-05-08,101.16,101.44,99.14,99.34,97.8152769674529,248692,0.0,1.0
2023-05-05,99.46,101.51,99.46,101.08,99.5285705241608,382610,0.0,1.0
2023-05-04,99.37,99.48,97.92,98.71,97.1949465417483,252207,0.0,1.0
2023-05-03,100.21,101.485,99.91,99.94,98.4060678490763,414009,0.0,1.0
2023-05-02,102.15,102.15,98.62,99.94,98.4060678490763,469020,0.0,1.0
2023-05-01,102.29,103.74,102.29,103.17,101.586492095149,263067,0.0,1.0
2023-04-28,102.82,103.12,101.6401,102.03,100.463989420065,267139,0.0,1.0
2023-04-27,100.28,102.46,100.28,102.4,100.828310463732,265632,0.0,1.0
2023-04-26,101.7,101.71,99.4,100.3,98.7605423780504,313419,0.0,1.0
2023-04-25,102.73,103.44,102.12,102.38,100.808617434345,258403,0.0,1.0
2023-04-24,103.09,103.51,101.425,103.01,101.42894786005,291531,0.0,1.0
2023-04-21,105.15,105.42,103.095,103.28,101.69480375678,257188,0.0,1.0
2023-04-20,105.58,105.99,104.75,104.97,103.358864740019,295916,0.0,1.0
2023-04-19,107.85,107.875,105.535,105.73,104.107199856742,427164,0.0,1.0
2023-04-18,108.08,108.98,107.51,107.69,106.037116736712,202924,0.0,1.0
2023-04-17,107.72,108.02,107.055,107.99,106.332512177524,295379,0.0,1.0
2023-04-14,107.95,108.87,107.0,107.93,106.273433089362,281378,0.0,1.0
2023-04-13,108.4,108.76,107.065,108.43,106.765758824048,319234,0.37,1.0
2023-04-12,107.34,109.2,107.16,108.69,106.657815501707,396552,0.0,1.0
2023-04-11,108.26,108.625,107.32,107.36,105.352682604318,338699,0.0,1.0
2023-04-10,107.72,109.559,107.72,108.73,106.697067618922,376744,0.0,1.0
2023-04-06,107.88,108.56,107.23,107.86,105.843334069502,288218,0.0,1.0
2023-04-05,107.24,108.8799,107.2,107.62,105.607821366214,498368,0.0,1.0
2023-04-04,109.305,109.39,105.92,107.44,105.431186838747,573422,0.0,1.0
2023-04-03,107.92,111.55,106.0,110.5,108.433973805674,880269,0.0,1.0
2023-03-31,107.36,108.41,107.05,107.46,105.450812897355,456264,0.0,1.0
2023-03-30,106.9,107.49,106.405,106.68,104.685396611668,302648,0.0,1.0
2023-03-29,105.97,106.84,105.375,106.65,104.655957523756,387458,0.0,1.0
2023-03-28,104.96,105.88,104.645,105.5,103.527459153833,308659,0.0,1.0
2023-03-27,104.16,104.81,103.34,104.77,102.811108014664,338287,0.0,1.0
2023-03-24,102.44,103.55,101.71,103.35,101.417657853542,280095,0.0,1.0
2023-03-23,103.04,104.2,102.28,102.62,100.701306714373,271819,0.0,1.0
2023-03-22,104.83,104.935,102.92,103.04,101.113453945128,207700,0.0,1.0
2023-03-21,104.5,105.2,104.2,104.81,102.850360131879,191820,0.0,1.0
2023-03-20,103.02,104.89,103.02,103.46,101.525601175882,245932,0.0,1.0
2023-03-17,103.87,103.87,101.56,102.24,100.328411600833,545713,0.0,1.0
2023-03-16,103.44,105.31,103.415,104.13,102.183074139229,262711,0.0,1.0
2023-03-15,103.73,103.95,101.77,103.9,101.957374465244,284450,0.0,1.0
2023-03-14,104.29,105.71,103.15,104.82,102.860173161183,334309,0.0,1.0
2023-03-13,102.97,104.01,102.485,103.24,101.309714531201,287618,0.0,1.0
2023-03-10,104.49,106.24,103.62,103.75,101.810179025689,239387,0.0,1.0
2023-03-09,106.56,106.88,104.83,104.89,102.928864366309,211395,0.0,1.0
2023-03-08,108.25,108.854,104.71,106.03,104.047549706928,319699,0.0,1.0
2023-03-07,108.34,109.1,108.291,108.36,106.333985534686,193432,0.0,1.0
2023-03-06,108.75,109.25,107.735,108.0,105.980716479753,349201,0.0,1.0
2023-03-03,108.69,109.27,107.63,109.19,107.148466966891,229658,0.0,1.0
2023-03-02,106.97,108.46,106.97,108.42,106.392863710508,214890,0.0,1.0
2023-03-01,106.36,107.71,105.64,107.02,105.019039607993,212494,0.0,1.0
2023-02-28,106.75,107.38,106.28,106.64,104.646144494453,280401,0.0,1.0
2023-02-27,107.73,108.32,106.54,106.77,104.773713875401,170658,0.0,1.0
2023-02-24,106.9,107.56,106.31,107.36,105.352682604318,154605,0.0,1.0
2023-02-23,107.64,108.765,107.13,107.15,105.146608988941,221947,0.0,1.0
2023-02-22,107.8,108.185,106.93,107.28,105.274178369888,291128,0.0,1.0
2023-02-21,108.41,108.52,107.17,107.85,105.833521040198,232146,0.0,1.0
2023-02-17,108.41,108.96,108.1,108.58,106.549872179367,274089,0.0,1.0
2023-02-16,107.03,109.66,107.03,108.18,106.15735100722,219160,0.0,1.0
2023-02-15,105.86,107.57,105.2,107.5,105.490065014569,283464,0.0,1.0
2023-02-14,106.27,106.66,105.221,106.02,104.037736677625,378827,0.0,1.0
2023-02-13,107.29,107.885,106.035,106.34,104.351753615342,391260,0.0,1.0
2023-02-10,105.25,107.01,104.82,107.01,105.009226578689,219853,0.0,1.0
2023-02-09,105.88,106.215,104.115,104.78,102.820921043968,198812,0.0,1.0
2023-02-08,105.2,106.3125,105.1,105.85,103.870915179462,257162,0.0,1.0
2023-02-07,104.49,105.53,103.045,105.47,103.498020065922,210202,0.0,1.0
2023-02-06,104.55,106.0,104.47,104.97,103.007368600738,315103,0.0,1.0
2023-02-03,104.72,105.04,103.56,104.08,102.134008992711,188233,0.0,1.0
2023-02-02,103.26,104.64,102.85,104.44,102.487278047643,316506,0.0,1.0
2023-02-01,103.61,103.94,102.5,103.74,101.800365996385,324425,0.0,1.0
2023-01-31,103.2,103.78,102.35,103.78,101.8396181136,374557,0.0,1.0
2023-01-30,102.29,103.52,102.01,102.65,100.730745802284,257351,0.0,1.0
2023-01-27,103.33,104.08,101.415,101.98,100.073272838938,233472,0.0,1.0
2023-01-26,104.52,104.91,103.17,103.28,101.348966648416,298925,0.0,1.0
2023-01-25,103.12,104.5,103.025,104.31,102.359708666695,265929,0.0,1.0
2023-01-24,101.05,103.63,101.03,103.26,101.329340589809,364286,0.0,1.0
2023-01-23,101.61,102.48,101.09,102.11,100.200842219885,311809,0.0,1.0
2023-01-20,101.2,102.34,100.2,101.42,99.5237431979314,262204,0.0,1.0
2023-01-19,101.73,102.2,100.725,100.9,99.01346567414,289056,0.0,1.0
2023-01-18,105.16,105.755,101.68,101.99,100.083085868241,311272,0.0,1.0
2023-01-17,106.26,106.63,105.2,105.29,103.321385538456,230694,0.0,1.0
2023-01-13,104.7,106.08,104.7,105.97,103.988671531106,234280,0.0,1.0
2023-01-12,106.16,106.76,104.67,106.08,104.096614853447,203516,0.37,1.0
2023-01-11,105.73,106.83,105.35,106.65,104.292193274966,280426,0.0,1.0
2023-01-10,104.8,106.085,104.565,105.59,103.255627640915,270536,0.0,1.0
2023-01-09,108.06,108.07,104.65,104.76,102.443977191612,369389,0.0,1.0
2023-01-06,108.46,110.04,107.485,108.33,105.935052015725,346495,0.0,1.0
2023-01-05,108.52,108.99,106.45,107.43,105.054949118889,302238,0.0,1.0
2023-01-04,109.91,110.67,108.3441,108.86,106.45333483275,213293,0.0,1.0
2023-01-03,109.14,111.36,109.14,110.06,107.626805361863,460343,0.0,1.0
2022-12-30,110.49,111.29,109.59,110.93,108.477571495471,240903,0.0,1.0
2022-12-29,110.86,112.15,110.16,110.45,108.008183283825,296909,0.0,1.0
2022-12-28,111.47,112.56,110.33,110.45,108.008183283825,564822,0.0,1.0
2022-12-27,109.68,111.35,109.3526,111.25,108.790496969901,295825,0.0,1.0
2022-12-23,109.14,110.3,108.4371,109.48,107.059627939458,181369,0.0,1.0
2022-12-22,110.63,110.63,108.41,109.52,107.098743623762,338840,0.0,1.0
2022-12-21,109.51,110.96,109.06,110.88,108.428676890091,236116,0.0,1.0
2022-12-20,109.07,110.37,108.65,109.19,106.776039228256,185875,0.0,1.0
2022-12-19,110.57,111.309,108.36,108.86,106.45333483275,283241,0.0,1.0
2022-12-16,109.42,111.6,108.33,110.49,108.047298968129,2013635,0.0,1.0
2022-12-15,111.2,111.34,109.52,109.89,107.460563703572,328392,0.0,1.0
2022-12-14,110.41,112.43,110.0,111.67,109.201211655091,431149,0.0,1.0
2022-12-13,112.24,112.45,109.97,110.01,107.577910756484,374588,0.0,1.0
2022-12-12,110.67,111.25,109.89,110.9,108.448234732243,261820,0.0,1.0
2022-12-09,112.67,112.92,110.49,110.5,108.057077889205,360295,0.0,1.0
2022-12-08,113.6,114.51,112.48,112.92,110.423576789584,337816,0.0,1.0
2022-12-07,114.92,116.0,111.61,112.51,110.02264102547,390496,0.0,1.0
2022-12-06,113.71,115.36,112.8629,115.16,112.614055110596,656722,0.0,1.0
2022-12-05,112.9,117.94,112.23,113.96,111.440584581482,997523,0.0,1.0
2022-12-02,109.42,110.8,108.69,109.26,106.844491675788,785945,0.0,1.0
2022-12-01,110.72,110.73,109.005,109.66,107.235648518825,198494,0.0,1.0
2022-11-30,109.09,110.13,107.7925,110.11,107.675699967243,300245,0.0,1.0
2022-11-29,109.25,110.395,109.04,109.55,107.12808038699,217762,0.0,1.0
2022-11-28,109.67,110.97,109.29,109.89,107.460563703572,191873,0.0,1.0
2022-11-25,109.74,111.03,109.13,110.61,108.16464602104,82731,0.0,1.0
2022-11-23,108.8,109.98,108.8,108.99,106.580460806737,196807,0.0,1.0
2022-11-22,108.56,109.67,108.56,108.91,106.502229438129,148316,0.0,1.0
2022-11-21,107.02,109.18,107.02,108.45,106.052399068636,280835,0.0,1.0
2022-11-18,106.51,107.67,105.77,107.06,104.693129039079,336227,0.0,1.0
2022-11-17,104.9,105.94,103.97,105.57,103.236069798763,409010,0.0,1.0
2022-11-16,107.3,108.29,106.28,107.34,104.966938829206,304400,0.0,1.0
2022-11-15,107.93,108.25,106.625,107.2,104.830033934143,322058,0.0,1.0
2022-11-14,107.5,109.679,106.88,106.99,104.624676591548,409246,0.0,1.0
2022-11-11,111.22,111.23,107.05,107.13,104.761581486611,401033,0.0,1.0
2022-11-10,111.75,112.48,110.49,111.89,109.416347918761,262023,0.0,1.0
2022-11-09,111.06,111.215,109.34,109.39,106.971617649775,289946,0.0,1.0
2022-11-08,111.93,113.03,111.14,111.65,109.181653812939,249767,0.0,1.0
2022-11-07,109.44,112.07,109.19,112.05,109.572810655977,261426,0.0,1.0
2022-11-04,109.7,110.38,106.82,109.17,106.756481386104,294386,0.0,1.0
2022-11-03,107.66,109.83,107.45,109.37,106.952059807623,227927,0.0,1.0
2022-11-02,108.15,110.73,107.815,108.69,106.287093174459,444553,0.0,1.0
2022-11-01,108.71,109.35,108.01,108.44,106.04262014756,374735,0.0,1.0
2022-10-31,106.21,108.99,106.19,108.34,105.9448309368,302333,0.0,1.0
2022-10-28,104.0,107.19,103.56,107.16,104.790918249839,353279,0.0,1.0
2022-10-27,101.81,104.74,101.81,103.8,101.505200768321,443883,0.0,1.0
2022-10-26,101.89,102.38,101.25,101.43,99.1875964733217,244098,0.0,1.0
2022-10-25,99.24,101.65,99.24,101.46,99.2169332365496,202463,0.0,1.0
2022-10-24,99.4,100.72,98.98,99.83,97.6229691011703,273549,0.0,1.0
2022-10-21,96.77,99.18,96.145,98.83,96.6450769935757,218575,0.0,1.0
2022-10-20,96.38,96.59,95.27,96.55,94.41548298826,200454,0.0,1.0
2022-10-19,97.0,97.08,94.72,95.78,93.6625060654121,301309,0.0,1.0
2022-10-18,94.95,97.8,94.761,97.59,95.4324907801584,393012,0.0,1.0
2022-10-17,92.2,94.4,92.2,93.88,91.8045110609824,339371,0.0,1.0
2022-10-14,92.25,92.6583,90.41,91.25,89.2326548180085,262252,0.0,1.0
2022-10-13,88.6,92.57,88.06,92.08,90.0443052673121,227936,0.37,1.0
2022-10-12,91.8,91.8,89.83,89.9,87.5606602869806,228518,0.0,1.0
2022-10-11,92.46,93.155,91.31,91.91,89.518356918536,293689,0.0,1.0
2022-10-10,92.28,93.969,92.16,92.53,90.1222235412048,237380,0.0,1.0
2022-10-07,91.83,92.26,90.7651,92.06,89.6644536820849,252887,0.0,1.0
2022-10-06,92.19,92.97,91.38,92.03,89.6352343293751,198866,0.0,1.0
2022-10-05,92.87,93.84,92.5,92.86,90.4436364210124,180819,0.0,1.0
2022-10-04,91.68,93.85,91.68,93.63,91.1935998072302,282423,0.0,1.0
2022-10-03,88.96,91.5,88.835,91.06,88.6904752584255,233299,0.0,1.0
2022-09-30,88.57,89.68,88.35,88.43,86.1289120042013,319526,0.0,1.0
2022-09-29,89.88,89.91,88.185,88.69,86.3821463943527,344259,0.0,1.0
2022-09-28,89.12,90.52,88.01,90.31,87.959991440681,294263,0.0,1.0
2022-09-27,89.86,90.35,87.97,88.53,86.2263098465672,266607,0.0,1.0
2022-09-26,88.73,90.15,88.49,88.78,86.4698044524821,271890,0.0,1.0
2022-09-23,90.62,90.985,87.93,89.24,86.9178345273654,314432,0.0,1.0
2022-09-22,92.29,92.29,90.97,91.33,88.9534494328135,309084,0.0,1.0
2022-09-21,93.46,95.09,92.23,92.29,89.8884687195266,270615,0.0,1.0
2022-09-20,94.04,94.12,92.2803,93.44,91.0085439067349,355263,0.0,1.0
2022-09-19,92.27,94.42,92.27,94.14,91.6903288032965,422939,0.0,1.0
2022-09-16,92.59,93.585,91.74,93.15,90.7260901638737,2643132,0.0,1.0
2022-09-15,93.64,94.2,92.59,93.17,90.7455697323469,480350,0.0,1.0
2022-09-14,93.58,95.45,93.58,94.0,91.5539718239842,568944,0.0,1.0
2022-09-13,94.87,95.89,93.205,93.7,91.2617782968863,334008,0.0,1.0
2022-09-12,95.63,97.81,95.265,95.96,93.4629695343566,488568,0.0,1.0
2022-09-09,93.84,95.24,93.181,94.66,92.1967975835994,280942,0.0,1.0
2022-09-08,93.24,94.03,92.505,93.52,91.0864621806276,346401,0.0,1.0
2022-09-07,92.47,93.605,91.65,93.37,90.9403654170787,291809,0.0,1.0
2022-09-06,92.07,93.1,91.8,92.02,89.6254945451385,352482,0.0,1.0
2022-09-02,94.34,94.82,91.83,91.88,89.4891375658262,490560,0.0,1.0
2022-09-01,92.59,94.62,91.27,94.0,91.5539718239842,639860,0.0,1.0
2022-08-31,91.56,92.92,90.86,91.07,88.7002150426621,483353,0.0,1.0
2022-08-30,93.01,93.01,91.37,91.44,89.0605870594161,395063,0.0,1.0
2022-08-29,91.08,93.015,89.905,92.83,90.4144170683026,417906,0.0,1.0
2022-08-26,93.22,93.2603,91.45,91.55,89.1677246860186,268673,0.0,1.0
2022-08-25,93.9,94.05,92.2,93.38,90.9501052013153,338560,0.0,1.0
2022-08-24,94.27,94.52,93.34,93.43,90.9988041224983,316454,0.0,1.0
2022-08-23,93.72,94.45,93.72,94.1,91.6513696663501,198263,0.0,1.0
2022-08-22,95.65,95.69,93.7218,94.0,91.5539718239842,284473,0.0,1.0
2022-08-19,95.57,96.24,95.16,96.21,93.7064641402714,247577,0.0,1.0
2022-08-18,95.05,95.78,94.91,95.45,92.9662405382903,214960,0.0,1.0
2022-08-17,94.69,95.34,94.495,95.27,92.7909244220316,250335,0.0,1.0
2022-08-16,95.02,95.28,94.05,94.89,92.420812621041,472016,0.0,1.0
2022-08-15,93.57,95.465,92.86,95.1,92.6253480900095,300428,0.0,1.0
2022-08-12,92.62,93.85,92.39,93.69,91.2520385126497,284265,0.0,1.0
2022-08-11,93.86,93.88,91.65,92.37,89.9663869934193,347982,0.0,1.0
2022-08-10,94.25,94.669,93.585,93.97,91.5247524712744,227524,0.0,1.0
2022-08-09,93.31,94.19,92.72,93.63,91.1935998072302,193933,0.0,1.0
2022-08-08,94.49,94.7,92.33,92.77,90.3559783628831,235677,0.0,1.0
2022-08-05,93.07,94.14,93.07,94.1,91.6513696663501,200576,0.0,1.0
2022-08-04,94.38,95.3198,93.8,93.91,91.4663137658548,149550,0.0,1.0
2022-08-03,94.72,95.01,93.01,94.57,92.10913952547,177875,0.0,1.0
2022-08-02,96.6,96.93,94.405,94.52,92.060440604287,305741,0.0,1.0
2022-08-01,96.42,96.95,95.61,96.48,93.9694383146595,200898,0.0,1.0
2022-07-29,97.02,97.82,96.5,96.87,94.3492898998867,231396,0.0,1.0
2022-07-28,93.7,96.04,93.7,95.69,93.1999953599685,181457,0.0,1.0
2022-07-27,94.58,94.97,93.68,93.7,91.2617782968863,302546,0.0,1.0
2022-07-26,94.79,95.4,94.2,94.48,92.0214814673407,191510,0.0,1.0
2022-07-25,94.06,95.325,93.57,94.94,92.469511542224,368467,0.0,1.0
2022-07-22,93.8,94.22,92.81,93.66,91.2228191599399,214161,0.0,1.0
2022-07-21,92.85,93.59,91.87,93.38,90.9501052013153,318742,0.0,1.0
2022-07-20,92.79,93.0,91.84,92.73,90.3170192259367,226784,0.0,1.0
2022-07-19,90.87,93.05,90.87,92.75,90.3364987944099,197445,0.0,1.0
2022-07-18,91.55,92.37,90.54,90.58,88.222965615069,338607,0.0,1.0
2022-07-15,91.51,91.82,90.24,91.39,89.0118881382331,191597,0.0,1.0
2022-07-14,89.55,91.19,89.49,91.0,88.6320365530059,214624,0.37,1.0
2022-07-13,90.6,91.8,90.6,91.0,88.2731238516312,178440,0.0,1.0
2022-07-12,92.5,93.9,91.11,91.5,88.7581410156511,346601,0.0,1.0
2022-07-11,93.25,94.27,92.97,93.17,90.3780983434778,132211,0.0,1.0
2022-07-08,93.1,93.87,92.76,93.42,90.6206069254877,171422,0.0,1.0
2022-07-07,93.68,94.69,93.26,93.34,90.5430041792445,305479,0.0,1.0
2022-07-06,92.22,94.5,91.9,94.03,91.2123278655921,302972,0.0,1.0
2022-07-05,93.6,94.43,90.8,92.29,89.5244681348026,419602,0.0,1.0
2022-07-01,92.8,95.22,92.17,94.94,92.0950591041084,247190,0.0,1.0
2022-06-30,91.24,93.71,91.23,93.1,90.310195940515,222684,0.0,1.0
2022-06-29,92.63,92.67,91.13,91.96,89.2043568065495,241787,0.0,1.0
2022-06-28,94.34,95.46,91.92,92.04,89.2819595527927,250431,0.0,1.0
2022-06-27,94.3,95.76,93.4,94.26,91.4354357610412,337994,0.0,1.0
2022-06-24,90.24,94.95,90.19,94.39,91.5615402236864,759072,0.0,1.0
2022-06-23,89.51,90.39,88.99,89.77,87.0799816281421,288815,0.0,1.0
2022-06-22,87.84,90.24,87.57,89.57,86.8859747625341,493249,0.0,1.0
2022-06-21,86.49,88.88,86.1,88.55,85.8965397479334,283286,0.0,1.0
2022-06-17,86.25,86.25,83.68,85.53,82.9670360772529,941882,0.0,1.0
2022-06-16,87.91,87.91,85.335,85.73,83.1610429428609,473997,0.0,1.0
2022-06-15,88.12,89.55,87.52,88.84,86.177849703065,383060,0.0,1.0
2022-06-14,89.36,90.36,87.26,88.0,85.3630208675115,530321,0.0,1.0
2022-06-13,88.37,90.24,87.79,89.73,87.0411802550205,391738,0.0,1.0
2022-06-10,92.14,92.425,89.775,89.95,87.2545878071893,512121,0.0,1.0
2022-06-09,92.02,93.4525,92.02,92.71,89.9318825525794,464895,0.0,1.0
2022-06-08,94.31,94.31,92.33,92.39,89.6214715676066,294776,0.0,1.0
2022-06-07,93.8,95.28,92.23,94.75,91.9107525817808,460536,0.0,1.0
2022-06-06,92.71,95.96,92.05,94.17,91.3481326715177,747420,0.0,1.0
2022-06-03,87.79,88.37,86.65,88.1,85.4600243003154,415114,0.0,1.0
2022-06-02,86.86,87.8,85.38,87.76,85.1302126287819,242090,0.0,1.0
2022-06-01,86.41,86.76,85.55,86.42,83.8303666292084,263490,0.0,1.0
2022-05-31,86.19,87.03,85.61,86.56,83.966171435134,332190,0.0,1.0
2022-05-27,85.2,86.94,85.2,86.94,84.3347844797892,181631,0.0,1.0
2022-05-26,84.57,85.68,84.51,85.31,82.7536285250841,218106,0.0,1.0
2022-05-25,83.67,84.6,82.93,84.02,81.5022842419126,198175,0.0,1.0
2022-05-24,82.13,83.91,82.13,83.51,81.0075667346123,245205,0.0,1.0
2022-05-23,81.72,83.33,81.11,82.64,80.1636368692176,245314,0.0,1.0
2022-05-20,81.15,81.6565,79.33,81.24,78.8055888099617,738950,0.0,1.0
2022-05-19,82.05,82.46,79.77,81.02,78.5921812577929,321609,0.0,1.0
2022-05-18,85.29,85.78,82.555,82.73,80.2509399587412,289238,0.0,1.0
2022-05-17,84.48,85.91,83.87,85.6,83.0349384802157,286116,0.0,1.0
2022-05-16,81.9,84.13,81.9,83.82,81.3082773763047,351723,0.0,1.0
2022-05-13,81.03,81.94,80.605,81.41,78.9704946457285,226994,0.0,1.0
2022-05-12,80.57,81.05,79.5,80.48,78.0683627206514,257224,0.0,1.0
2022-05-11,81.73,82.87,80.26,80.52,78.107164093773,244044,0.0,1.0
2022-05-10,81.98,82.46,80.395,81.91,79.4555118097484,356006,0.0,1.0
2022-05-09,82.87,83.445,81.19,81.6,79.1548011680561,276939,0.0,1.0
2022-05-06,84.47,85.07,82.68,83.6,81.0948698241359,284044,0.0,1.0
2022-05-05,86.03,86.425,84.49,85.09,82.5402209729153,215715,0.0,1.0
2022-05-04,83.47,86.46,82.89,86.13,83.5490566740768,355896,0.0,1.0
2022-05-03,82.83,83.9,82.52,83.11,80.6195530033963,182590,0.0,1.0
2022-05-02,83.0,84.46,82.41,83.05,80.5613509437139,255953,0.0,1.0
2022-04-29,84.11,85.035,83.06,83.23,80.7359571227611,415787,0.0,1.0
2022-04-28,86.3,86.52,84.535,84.67,82.1328065551386,212643,0.0,1.0
2022-04-27,85.75,86.979,85.355,85.56,82.9961371070941,207979,0.0,1.0
2022-04-26,87.29,87.62,85.885,86.04,83.4617535845533,189504,0.0,1.0
2022-04-25,87.75,87.75,85.4,87.25,84.6354951214815,252454,0.0,1.0
2022-04-22,89.78,90.44,87.94,88.09,85.4503239570351,302329,0.0,1.0
2022-04-21,89.45,90.79,89.4,89.9,87.2060860907873,251471,0.0,1.0
2022-04-20,88.29,89.54,88.29,89.15,86.4785603447574,465856,0.0,1.0
2022-04-19,88.42,89.31,88.0,88.22,85.5764284196802,234911,0.0,1.0
2022-04-18,87.7,88.38,86.87,88.08,85.4406236137547,506611,0.0,1.0
2022-04-14,88.2,88.88,87.5,87.63,85.0041081661367,404775,0.0,1.0
2022-04-13,88.91,89.215,87.7,88.11,85.4697246435958,305642,0.37,1.0
2022-04-12,89.95,90.47,88.725,88.74,85.7208788977475,392837,0.0,1.0
2022-04-11,90.73,92.11,89.78,89.9,86.8414132624239,448652,0.0,1.0
2022-04-08,91.8,92.5,90.51,90.75,87.6624944779196,472300,0.0,1.0
2022-04-07,91.26,91.98,90.251,91.59,88.4739159144094,256209,0.0,1.0
2022-04-06,90.01,92.01,89.94,91.28,88.1744627652286,402400,0.0,1.0
2022-04-05,91.06,92.535,89.98,90.01,86.947670831488,364750,0.0,1.0
2022-04-04,92.98,92.98,90.77,90.85,87.7590922679779,443645,0.0,1.0
2022-04-01,91.36,93.02,90.82,92.77,89.6137698370975,462993,0.0,1.0
2022-03-31,93.43,94.08,92.17,92.17,89.0341830967476,352212,0.0,1.0
2022-03-30,91.57,94.095,91.57,93.63,90.444510831599,437418,0.0,1.0
2022-03-29,92.94,93.58,89.51,91.03,87.9329682900828,665200,0.0,1.0
2022-03-28,91.61,95.98,90.22,95.49,92.2412297266836,971682,0.0,1.0
2022-03-25,91.0,92.05,90.395,91.66,88.5415343674502,403569,0.0,1.0
2022-03-24,89.56,91.0,89.511,90.83,87.7397727099662,290323,0.0,1.0
2022-03-23,89.54,90.2633,89.15,89.74,86.6868567983306,360795,0.0,1.0
2022-03-22,89.88,90.35,89.18,89.5,86.4550221021906,309566,0.0,1.0
2022-03-21,90.0,91.39,89.42,89.81,86.7544752513714,444609,0.0,1.0
2022-03-18,88.89,89.3,88.03,88.89,85.8657755828349,1787931,0.0,1.0
2022-03-17,86.84,89.39,86.16,89.09,86.0589711629516,768649,0.0,1.0
2022-03-16,88.7,89.52,85.29,86.53,83.5860677374587,554553,0.0,1.0
2022-03-15,88.22,88.87,87.535,88.72,85.7015593397358,363477,0.0,1.0
2022-03-14,88.02,89.23,86.64,87.72,84.7355814391527,382937,0.0,1.0
2022-03-11,89.23,89.58,88.26,88.73,85.7112191187416,364024,0.0,1.0
2022-03-10,87.34,89.105,87.34,88.82,85.7981571297941,257646,0.0,1.0
2022-03-09,87.84,88.58,86.9,88.01,85.0157150303218,562821,0.0,1.0
2022-03-08,91.43,91.67,86.9,87.08,84.1173555827795,465425,0.0,1.0
2022-03-07,91.99,93.912,91.02,91.44,88.3290192293219,647829,0.0,1.0
2022-03-04,88.6,91.99,88.6,91.91,88.783028842596,608736,0.0,1.0
