,MUSA_Open,MUSA_High,MUSA_Low,MUSA_Close,MUSA_Adj Close,MUSA_Volume,MUSA_Dividend Amount,MUSA_Split Coefficient
2015-03-03,72.4,72.4,70.732,71.31,69.7705412691535,318905,0.0,1.0
2015-03-02,71.15,72.29,70.97,72.17,70.6119753666359,370272,0.0,1.0
2015-02-27,71.66,71.74,70.755,70.99,69.4574495119507,460470,0.0,1.0
2015-02-26,71.01,71.46,70.23,71.41,69.8683824432793,334958,0.0,1.0
2015-02-25,71.66,71.66,70.86,71.0,69.4672336293633,392382,0.0,1.0
2015-02-24,72.49,72.49,71.145,71.42,69.8781665606919,317432,0.0,1.0
2015-02-23,71.8,72.15,70.9591,72.09,70.5337024273352,266930,0.0,1.0
2015-02-20,71.94,71.98,71.13,71.75,70.2010424353073,246267,0.0,1.0
2015-02-19,71.41,72.0,70.62,71.99,70.4358612532093,335881,0.0,1.0
2015-02-18,70.22,71.11,69.34,71.06,69.5259383338388,291712,0.0,1.0
2015-02-17,70.99,71.7399,70.3018,70.56,69.0367324632095,334934,0.0,1.0
2015-02-13,71.43,71.6499,70.74,71.09,69.5552906860766,394571,0.0,1.0
2015-02-12,72.05,72.11,70.81,71.53,69.9857918522304,520104,0.0,1.0
2015-02-11,70.8,71.6699,69.81,71.51,69.9662236174052,632346,0.0,1.0
2015-02-10,69.09,70.68,68.7,70.57,69.0465165806221,414501,0.0,1.0
2015-02-09,68.78,69.075,67.61,68.74,67.2560230941188,722396,0.0,1.0
2015-02-06,69.23,70.0,67.72,68.86,67.3734325030698,761856,0.0,1.0
2015-02-05,70.26,72.325,67.1,68.98,67.4908419120208,1372588,0.0,1.0
2015-02-04,70.35,71.08,69.61,71.07,69.5357224512514,455187,0.0,1.0
2015-02-03,71.55,72.55,69.865,70.27,68.7529930582445,486025,0.0,1.0
2015-02-02,69.78,70.87,68.73,70.72,69.1932783418109,389695,0.0,1.0
2015-01-30,69.37,70.365,69.02,69.81,68.3029236572655,392944,0.0,1.0
2015-01-29,69.9,70.7,69.18,70.0,68.4888218881047,350795,0.0,1.0
2015-01-28,70.99,71.19,69.51,69.86,68.3518442443284,294027,0.0,1.0
2015-01-27,70.1,70.53,69.07,70.25,68.7334248234193,372526,0.0,1.0
2015-01-26,70.12,71.09,69.6,70.79,69.261767163699,368372,0.0,1.0
2015-01-23,69.43,70.5,68.8,70.06,68.5475265925802,264813,0.0,1.0
2015-01-22,68.15,69.68,67.0,69.51,68.0094001348879,299968,0.0,1.0
2015-01-21,69.12,69.24,67.54,67.76,66.2971795876853,487427,0.0,1.0
2015-01-20,69.12,69.415,68.21,69.03,67.5397624990838,299311,0.0,1.0
2015-01-16,68.65,69.51,67.98,69.2,67.7060924950977,305120,0.0,1.0
2015-01-15,69.33,69.83,67.94,68.69,67.2071025070558,240834,0.0,1.0
2015-01-14,69.44,70.03,68.35,69.33,67.8332860214614,263064,0.0,1.0
2015-01-13,71.01,71.81,69.64,70.25,68.7334248234193,257080,0.0,1.0
2015-01-12,71.05,71.07,69.62,70.31,68.7921295278948,337283,0.0,1.0
2015-01-09,71.45,71.46,69.86,70.95,69.4183130423004,300525,0.0,1.0
2015-01-08,70.28,71.94,69.78,71.59,70.0444965567059,529515,0.0,1.0
2015-01-07,67.32,69.77,67.15,69.66,68.1561618960767,252141,0.0,1.0
2015-01-06,67.47,68.97,66.74,66.82,65.3774725509022,553729,0.0,1.0
2015-01-05,67.73,67.945,66.7,67.16,65.7101325429301,231220,0.0,1.0
2015-01-02,69.39,69.39,67.07,67.84,66.375452526986,232804,0.0,1.0
2014-12-31,69.42,70.17,68.8,68.86,67.3734325030698,201874,0.0,1.0
2014-12-30,68.86,69.81,68.69,69.35,67.8528542562865,228596,0.0,1.0
2014-12-29,67.32,69.63,67.32,69.37,67.8724224911117,346931,0.0,1.0
2014-12-26,66.76,67.4899,66.57,67.28,65.8275419518812,169732,0.0,1.0
2014-12-24,65.7,66.76,65.7,66.37,64.9371872673358,114560,0.0,1.0
2014-12-23,64.82,66.38,64.82,65.62,64.2033784613918,247091,0.0,1.0
2014-12-22,66.07,66.07,64.35,64.76,63.3619443639094,197383,0.0,1.0
2014-12-19,65.31,66.31,64.3,65.62,64.2033784613918,483222,0.0,1.0
2014-12-18,65.32,65.7,63.72,65.32,63.9098549390142,254388,0.0,1.0
2014-12-17,63.51,64.0,62.25,63.99,62.6085673231402,328488,0.0,1.0
2014-12-16,62.36,64.68,62.02,63.39,62.0215202783851,596084,0.0,1.0
2014-12-15,63.48,63.9735,62.22,62.5,61.1507338286649,255225,0.0,1.0
2014-12-12,62.13,63.88,61.7,63.02,61.6595079341194,229484,0.0,1.0
2014-12-11,61.92,63.88,61.43,62.6,61.2485750027907,272873,0.0,1.0
2014-12-10,62.7,63.42,61.32,61.44,60.1136173829307,215908,0.0,1.0
2014-12-09,60.99,62.58,60.52,62.5,61.1507338286649,262259,0.0,1.0
2014-12-08,61.64,62.875,61.11,61.19,59.8690144476161,264180,0.0,1.0
2014-12-05,62.71,63.27,61.66,61.79,60.4560614923712,247343,0.0,1.0
2014-12-04,63.99,63.99,62.47,62.83,61.4736097032802,297769,0.0,1.0
2014-12-03,62.1,63.84,62.1,63.74,62.3639643878256,196172,0.0,1.0
2014-12-02,61.26,62.32,60.95,62.16,60.8180738366369,197321,0.0,1.0
2014-12-01,63.25,63.73,60.81,61.14,59.8200938605531,413655,0.0,1.0
2014-11-28,62.72,63.98,62.07,63.72,62.3443961530004,248368,0.0,1.0
2014-11-26,64.33,64.43,62.69,62.78,61.4246891162173,219997,0.0,1.0
2014-11-25,62.9,65.08,62.88,64.49,63.0977731937696,616016,0.0,1.0
2014-11-24,62.95,63.185,62.2101,62.45,61.1018132416019,392059,0.0,1.0
2014-11-21,64.62,64.67,62.65,62.92,61.5616667599935,407684,0.0,1.0
2014-11-20,63.0,64.28,63.0,64.24,62.8531702584549,221871,0.0,1.0
2014-11-19,61.85,63.13,61.79,62.98,61.620371464469,391361,0.0,1.0
2014-11-18,61.17,62.165,61.12,61.58,60.2505950267069,265679,0.0,1.0
2014-11-17,61.22,61.66,60.96,61.21,59.8885826824412,250072,0.0,1.0
2014-11-14,60.5,61.38,60.5,61.22,59.8983667998538,238908,0.0,1.0
2014-11-13,61.0,61.12,60.27,60.5,59.1939103461476,249624,0.0,1.0
2014-11-12,59.15,61.26,59.15,61.0,59.6831162167769,260056,0.0,1.0
2014-11-11,59.61,59.67,59.15,59.46,58.1763621352386,267602,0.0,1.0
2014-11-10,59.66,59.94,58.92,59.27,57.9904639043995,273126,0.0,1.0
2014-11-07,59.2,59.45,57.59,59.41,58.1274415481757,427983,0.0,1.0
2014-11-06,57.07,59.66,57.0,59.01,57.7360768516722,675565,0.0,1.0
2014-11-05,58.89,58.89,57.42,57.49,56.2488910049591,226883,0.0,1.0
2014-11-04,56.85,58.08,56.85,57.88,56.63047158405,474111,0.0,1.0
2014-11-03,57.06,57.47,56.75,57.04,55.8086057213927,277444,0.0,1.0
2014-10-31,57.07,57.53,56.94,57.3,56.0629927741199,518748,0.0,1.0
2014-10-30,56.69,57.05,56.15,56.57,55.3487522030011,319562,0.0,1.0
2014-10-29,57.46,57.84,56.62,56.96,55.730332782092,203615,0.0,1.0
2014-10-28,55.7,57.34,55.29,57.32,56.0825610089451,264880,0.0,1.0
2014-10-27,55.04,55.71,54.71,55.6,54.3996928139803,180390,0.0,1.0
2014-10-24,55.89,55.89,55.03,55.6,54.3996928139803,306254,0.0,1.0
2014-10-23,55.55,57.15,55.55,55.91,54.7030004537704,487060,0.0,1.0
2014-10-22,55.0,55.825,54.34,54.43,53.2549510767077,239309,0.0,1.0
2014-10-21,53.49,54.96,53.36,54.93,53.744156947337,315431,0.0,1.0
2014-10-20,53.11,53.31,52.84,53.21,52.0612887523721,464951,0.0,1.0
2014-10-17,52.38,53.34,52.01,53.1,51.9536634608337,457485,0.0,1.0
2014-10-16,50.19,52.21,49.98,51.72,50.6034552578967,344438,0.0,1.0
2014-10-15,49.97,51.43,49.52,50.85,49.7522370430017,486881,0.0,1.0
2014-10-14,50.0,51.5,49.74,50.78,49.6837482211136,600918,0.0,1.0
2014-10-13,50.18,50.65,48.71,49.63,48.5585747186662,511247,0.0,1.0
2014-10-10,50.7,51.15,49.72,50.44,49.3510882290857,380110,0.0,1.0
2014-10-09,51.27,51.74,50.72,50.77,49.673964103701,300183,0.0,1.0
2014-10-08,50.65,51.71,50.41,51.53,50.4175570270576,407705,0.0,1.0
2014-10-07,51.34,51.89,50.76,50.77,49.673964103701,277255,0.0,1.0
2014-10-06,52.24,52.56,50.85,51.68,50.5643187882464,658536,0.0,1.0
2014-10-03,52.75,52.96,51.84,52.19,51.0633087762883,694319,0.0,1.0
2014-10-02,52.02,52.91,51.43,52.43,51.2981275941904,485088,0.0,1.0
2014-10-01,52.78,53.11,51.68,51.97,50.8480581932114,296563,0.0,1.0
2014-09-30,54.21,54.21,53.025,53.06,51.9145269911833,240892,0.0,1.0
2014-09-29,53.24,54.25,53.02,54.1,52.9320752020923,487995,0.0,1.0
2014-09-26,53.32,53.79,53.26,53.66,52.5015740359385,276788,0.0,1.0
2014-09-25,53.49,53.83,53.04,53.31,52.159129926498,227281,0.0,1.0
2014-09-24,53.68,53.92,53.37,53.73,52.5700628578266,257807,0.0,1.0
2014-09-23,53.25,53.95,53.25,53.7,52.5407105055889,326973,0.0,1.0
2014-09-22,54.23,54.23,53.1,53.81,52.6483357971273,301788,0.0,1.0
2014-09-19,55.47,55.62,54.53,54.62,53.4408493075468,520400,0.0,1.0
2014-09-18,55.25,55.595,55.03,55.11,53.9202710607635,223900,0.0,1.0
2014-09-17,55.42,55.82,55.03,55.03,53.8419981214628,249100,0.0,1.0
2014-09-16,53.8,55.64,53.63,55.53,54.3312039920922,279200,0.0,1.0
2014-09-15,53.78,54.158,53.62,53.81,52.6483357971273,146200,0.0,1.0
2014-09-12,54.28,54.49,53.75,53.87,52.7070405016028,163200,0.0,1.0
2014-09-11,53.84,54.91,53.825,54.33,53.1571099025818,351900,0.0,1.0
2014-09-10,54.15,54.34,53.52,54.04,52.8733704976168,246600,0.0,1.0
2014-09-09,54.73,54.92,54.1,54.23,53.0592687284559,179100,0.0,1.0
2014-09-08,55.22,55.22,54.18,54.61,53.4310651901342,196500,0.0,1.0
2014-09-05,55.44,55.51,54.83,55.19,53.9985440000642,187100,0.0,1.0
2014-09-04,55.0,56.38,54.74,55.64,54.4388292836306,291100,0.0,1.0
2014-09-03,54.2,55.0,53.86,54.98,53.7930775343999,223600,0.0,1.0
2014-09-02,54.57,54.66,53.46,53.95,52.7853134409035,350400,0.0,1.0
2014-08-29,54.88,54.93,54.42,54.47,53.294087546358,155800,0.0,1.0
2014-08-28,54.76,55.25,54.33,54.71,53.5289063642601,148700,0.0,1.0
2014-08-27,54.92,55.1,54.21,55.01,53.8224298866377,152200,0.0,1.0
2014-08-26,54.04,55.25,53.88,54.72,53.5386904816727,237800,0.0,1.0
2014-08-25,54.31,54.31,53.52,54.12,52.9516434369175,186900,0.0,1.0
2014-08-22,53.47,54.17,52.9395,53.96,52.7950975583161,198800,0.0,1.0
2014-08-21,55.0,55.0,53.31,53.35,52.1982663961483,310900,0.0,1.0
2014-08-20,53.31,54.69,53.23,54.66,53.4799857771971,370700,0.0,1.0
2014-08-19,53.0,53.54,52.95,53.4,52.2471869832113,134000,0.0,1.0
2014-08-18,52.1,53.21,52.1,52.91,51.7677652299945,185300,0.0,1.0
2014-08-15,52.73,52.73,51.515,51.86,50.740432901673,164300,0.0,1.0
2014-08-14,52.06,52.7,51.94,52.56,51.425321120554,186600,0.0,1.0
2014-08-13,52.41,52.72,51.32,52.18,51.0535246588757,378500,0.0,1.0
2014-08-12,51.7,52.21,51.55,52.0,50.8774105454492,203900,0.0,1.0
2014-08-11,52.5,52.75,51.46,51.66,50.5447505534212,281000,0.0,1.0
2014-08-08,50.91,52.45,50.9,52.29,51.1611499504142,336900,0.0,1.0
2014-08-07,51.64,52.13,50.7,50.86,49.7620211604143,648300,0.0,1.0
2014-08-06,48.69,49.87,48.69,49.56,48.4900858967781,343100,0.0,1.0
2014-08-05,48.74,49.21,48.35,48.99,47.9323912042607,335900,0.0,1.0
2014-08-04,48.73,49.21,48.55,48.92,47.8639023823726,353100,0.0,1.0
2014-08-01,49.37,49.37,48.03,48.71,47.6584359167082,302900,0.0,1.0
2014-07-31,48.82,49.72,48.17,49.42,48.3531082530019,468800,0.0,1.0
2014-07-30,48.36,49.28,48.18,49.15,48.0889370828621,490600,0.0,1.0
2014-07-29,48.27,48.98,48.2,48.29,47.2475029853796,268300,0.0,1.0
2014-07-28,48.26,48.29,47.75,48.15,47.1105253416034,223800,0.0,1.0
2014-07-25,48.24,48.41,47.91,48.2,47.1594459286664,166900,0.0,1.0
2014-07-24,48.98,49.08,48.49,48.53,47.4823218032817,500700,0.0,1.0
2014-07-23,48.77,49.08,48.5501,48.98,47.9226070868481,985200,0.0,1.0
2014-07-22,48.07,48.88,48.03,48.77,47.7171406211838,293100,0.0,1.0
2014-07-21,48.22,48.33,47.61,47.94,46.9050588759391,179400,0.0,1.0
2014-07-18,47.74,48.61,47.51,48.48,47.4334012162188,167800,0.0,1.0
2014-07-17,47.63,48.53,47.28,47.63,46.6017512361489,645700,0.0,1.0
2014-07-16,47.47,48.35,47.27,47.72,46.6898082928622,521000,0.0,1.0
2014-07-15,48.33,48.35,47.2,47.26,46.2397388918832,463700,0.0,1.0
2014-07-14,48.67,49.05,48.012,48.45,47.404048863981,339000,0.0,1.0
2014-07-11,48.26,48.46,47.84,48.36,47.3159918072677,184300,0.0,1.0
2014-07-10,48.05,49.03,47.78,48.31,47.2670712202048,364100,0.0,1.0
2014-07-09,48.57,49.16,48.13,48.93,47.8736864997852,382300,0.0,1.0
2014-07-08,49.65,49.805,48.76,48.77,47.7171406211838,501200,0.0,1.0
2014-07-07,49.71,50.162,49.25,49.71,48.6368476579669,288500,0.0,1.0
2014-07-03,49.24,50.05,49.24,49.85,48.7738253017431,315100,0.0,1.0
2014-07-02,48.82,49.2,48.4951,49.06,48.0008800261488,470100,0.0,1.0
2014-07-01,48.93,49.51,48.86,48.93,47.8736864997852,448100,0.0,1.0
2014-06-30,48.63,49.11,48.37,48.89,47.8345500301348,372900,0.0,1.0
2014-06-27,48.61,49.17,48.48,48.76,47.7073565037712,876100,0.0,1.0
2014-06-26,48.51,48.88,48.16,48.75,47.6975723863586,223300,0.0,1.0
2014-06-25,48.42,48.99,47.205,48.57,47.521458272932,401300,0.0,1.0
2014-06-24,49.33,49.59,48.56,48.68,47.6290835644705,353300,0.0,1.0
2014-06-23,49.45,49.989,49.31,49.46,48.3922447226522,212600,0.0,1.0
2014-06-20,49.82,49.9,49.25,49.52,48.4509494271278,539300,0.0,1.0
2014-06-19,50.1,50.47,49.41,49.58,48.5096541316033,341100,0.0,1.0
2014-06-18,49.84,50.59,49.36,49.98,48.9010188281067,213400,0.0,1.0
2014-06-17,49.98,50.12,49.55,49.89,48.8129617713934,345000,0.0,1.0
2014-06-16,50.32,50.7,49.5,49.94,48.8618823584564,409500,0.0,1.0
2014-06-13,50.64,50.77,49.62,50.17,49.0869170589459,445600,0.0,1.0
2014-06-12,51.61,51.84,50.5,50.59,49.4978499902745,1022900,0.0,1.0
2014-06-11,51.95,52.28,51.63,51.8,50.6817281971974,477500,0.0,1.0
2014-06-10,52.25,52.685,52.02,52.13,51.0046040718128,573800,0.0,1.0
2014-06-09,52.45,52.73,52.0,52.33,51.2002864200645,521000,0.0,1.0
2014-06-06,51.6,52.71,51.6,52.34,51.2100705374771,475600,0.0,1.0
2014-06-05,51.25,51.73,50.96,51.21,50.1044652698548,441200,0.0,1.0
2014-06-04,51.1,51.5,50.95,51.22,50.1142493872674,307000,0.0,1.0
2014-06-03,51.41,51.53,50.92,51.2,50.0946811524423,328300,0.0,1.0
2014-06-02,51.03,51.67,50.66,51.59,50.4762617315331,678000,0.0,1.0
2014-05-30,50.9,51.34,50.51,50.88,49.7815893952395,414200,0.0,1.0
2014-05-29,50.45,51.21,50.065,50.79,49.6935323385262,259000,0.0,1.0
2014-05-28,49.97,50.65,49.5,50.26,49.1749741156591,477700,0.0,1.0
2014-05-27,51.71,51.71,50.0,50.1,49.0184282370578,443800,0.0,1.0
2014-05-23,49.49,50.645,49.49,50.27,49.1847582330717,541200,0.0,1.0
2014-05-22,48.6,50.14,48.59,49.51,48.4411653097152,655000,0.0,1.0
2014-05-21,48.88,49.1,48.01,48.64,47.5899470948201,408300,0.0,1.0
2014-05-20,48.26,49.02,48.04,48.71,47.6584359167082,456900,0.0,1.0
2014-05-19,48.01,48.91,48.01,48.31,47.2670712202048,680400,0.0,1.0
2014-05-16,46.99,48.25,46.9205,48.22,47.1790141634915,357100,0.0,1.0
2014-05-15,47.0,47.43,46.72,46.94,45.9266471346805,579600,0.0,1.0
2014-05-14,48.69,49.2,47.19,47.23,46.2103865396455,896100,0.0,1.0
2014-05-13,48.83,49.08,48.18,48.73,47.6780041515334,792400,0.0,1.0
2014-05-12,47.32,49.38,47.32,48.83,47.7758453256593,1013700,0.0,1.0
2014-05-09,45.28,47.39,45.13,47.14,46.1223294829322,1361100,0.0,1.0
2014-05-08,45.2,46.79,44.81,45.18,44.2046424700653,875200,0.0,1.0
2014-05-07,43.69,46.1,43.69,44.95,43.9796077695758,1220900,0.0,1.0
2014-05-06,44.67,44.74,42.57,43.63,42.6881042711144,1483300,0.0,1.0
2014-05-05,43.54,46.0,43.41,44.98,44.0089601218135,874000,0.0,1.0
2014-05-02,42.4,43.435,42.37,43.04,42.1108413437718,285500,0.0,1.0
2014-05-01,42.68,42.72,41.82,42.24,41.3281119507649,349500,0.0,1.0
2014-04-30,42.61,43.04,42.3,42.5,41.5824990034921,411600,0.0,1.0
2014-04-29,43.02,43.24,42.58,42.78,41.8564542910445,785500,0.0,1.0
2014-04-28,41.67,43.1,41.67,42.92,41.9934319348207,647800,0.0,1.0
2014-04-25,41.85,42.035,41.27,41.55,40.6530078492964,674200,0.0,1.0
2014-04-24,41.59,42.41,41.29,42.14,41.230270776639,595700,0.0,1.0
2014-04-23,40.68,41.68,40.65,41.46,40.5649507925831,427500,0.0,1.0
2014-04-22,40.6,41.0,40.47,40.69,39.811573751814,430600,0.0,1.0
2014-04-21,40.55,40.69,40.3,40.58,39.7039484602755,373100,0.0,1.0
2014-04-17,40.74,40.74,40.32,40.54,39.6648119906252,397700,0.0,1.0
2014-04-16,40.87,41.08,40.611,40.74,39.8604943388769,506900,0.0,1.0
2014-04-15,40.36,41.0432,40.1,40.66,39.7822213995762,638800,0.0,1.0
2014-04-14,40.2,40.5,39.93,40.33,39.4593455249609,500600,0.0,1.0
2014-04-11,40.1,40.59,39.84,39.96,39.0973331806952,504100,0.0,1.0
2014-04-10,40.75,41.74,40.1,40.17,39.3027996463595,628500,0.0,1.0
2014-04-09,40.83,40.97,40.32,40.75,39.8702784562895,437400,0.0,1.0
2014-04-08,40.64,40.93,40.39,40.7,39.8213578692266,436100,0.0,1.0
2014-04-07,40.81,41.36,40.2,40.68,39.8017896344014,591800,0.0,1.0
2014-04-04,42.05,42.3399,40.88,40.94,40.0561766871286,485200,0.0,1.0
2014-04-03,41.12,42.975,41.11,42.03,41.1226454851005,729500,0.0,1.0
2014-04-02,40.84,41.635,40.69,41.05,40.1638019786671,514100,0.0,1.0
2014-04-01,40.69,41.0,40.06,40.96,40.0757449219538,533700,0.0,1.0
2014-03-31,40.77,40.99,40.46,40.59,39.7137325776881,327900,0.0,1.0
2014-03-28,40.11,40.88,40.03,40.68,39.8017896344014,297400,0.0,1.0
2014-03-27,40.61,40.79,39.9,39.97,39.1071172981078,442300,0.0,1.0
2014-03-26,41.19,41.3,40.28,40.53,39.6550278732126,366700,0.0,1.0
2014-03-25,40.9,41.27,40.46,41.01,40.1246655090167,294200,0.0,1.0
2014-03-24,41.14,41.24,40.71,40.95,40.0659608045412,307300,0.0,1.0
2014-03-21,41.08,41.26,40.7,40.9,40.0170402174783,540400,0.0,1.0
2014-03-20,41.3,41.45,40.72,40.84,39.9583355130028,300700,0.0,1.0
2014-03-19,41.69,41.83,41.13,41.45,40.5551666751705,383400,0.0,1.0
2014-03-18,41.11,41.89,40.97,41.77,40.8682584323733,364500,0.0,1.0
2014-03-17,40.87,41.87,40.86,41.06,40.1735860960797,320200,0.0,1.0
2014-03-14,40.64,41.18,40.38,40.75,39.8702784562895,242100,0.0,1.0
2014-03-13,41.1,41.3,40.19,40.64,39.762653164751,225600,0.0,1.0
2014-03-12,41.15,41.69,40.83,41.02,40.1344496264293,317500,0.0,1.0
2014-03-11,41.15,41.435,40.95,41.37,40.4768937358698,413900,0.0,1.0
2014-03-10,41.08,41.57,40.2,41.13,40.2420749179678,396400,0.0,1.0
2014-03-07,41.06,41.56,40.89,41.18,40.2909955050307,439200,0.0,1.0
2014-03-06,40.55,41.04,40.398,40.72,39.8409261040517,483200,0.0,1.0
2014-03-05,40.94,40.98,40.2384,40.6,39.7235166951007,338500,0.0,1.0
2014-03-04,40.16,41.06,40.16,40.84,39.9583355130028,405500,0.0,1.0
2014-03-03,40.29,40.69,39.89,40.0,39.1364696503455,284000,0.0,1.0
2014-02-28,40.41,41.01,40.24,40.56,39.6843802254504,441100,0.0,1.0
2014-02-27,39.6,40.74,39.436,40.48,39.6061072861497,405500,0.0,1.0
2014-02-26,39.16,39.63,38.94,39.45,38.5983431926533,233700,0.0,1.0
2014-02-25,38.72,39.07,38.55,38.98,38.1384896742617,352000,0.0,1.0
2014-02-24,38.78,39.21,38.61,38.8,37.9623755608351,782500,0.0,1.0
2014-02-21,39.26,39.5,38.78,38.85,38.0112961478981,346700,0.0,1.0
2014-02-20,39.15,39.76,38.28,39.16,38.3146037876883,747600,0.0,1.0
2014-02-19,39.23,40.03,39.15,39.3,38.4515814314645,341100,0.0,1.0
2014-02-18,39.7,40.18,39.34,39.52,38.6668320145414,389300,0.0,1.0
2014-02-14,39.81,39.91,39.03,39.74,38.8820825976183,108500,0.0,1.0
2014-02-13,38.94,39.75,38.9,39.62,38.7646731886672,210500,0.0,1.0
2014-02-12,39.5,39.79,38.97,39.07,38.226546730975,155600,0.0,1.0
2014-02-11,39.1,39.64,39.1,39.46,38.6081273100659,210000,0.0,1.0
2014-02-10,39.07,39.37,38.89,39.1,38.2558990832127,295100,0.0,1.0
2014-02-07,39.32,39.6,38.92,39.21,38.3635243747512,512600,0.0,1.0
2014-02-06,38.75,39.39,38.41,39.26,38.4124449618141,321100,0.0,1.0
2014-02-05,37.35,38.65,37.35,38.56,37.7275567429331,299900,0.0,1.0
2014-02-04,37.7,38.24,37.09,37.55,36.7393608842618,309000,0.0,1.0
2014-02-03,38.82,38.94,37.47,37.62,36.80784970615,581000,0.0,1.0
2014-01-31,38.64,39.18,38.4,38.74,37.9036708563596,424900,0.0,1.0
2014-01-30,39.39,39.46,38.67,39.05,38.2069784961498,200300,0.0,1.0
2014-01-29,39.96,39.96,38.12,38.99,38.1482737916743,587300,0.0,1.0
2014-01-28,39.46,39.82,39.36,39.49,38.6374796623036,544300,0.0,1.0
2014-01-27,39.77,40.11,39.35,39.55,38.6961843667791,408700,0.0,1.0
2014-01-24,40.3,40.39,39.45,39.82,38.960355536919,705700,0.0,1.0
2014-01-23,41.55,41.61,40.49,40.5,39.6256755209748,487200,0.0,1.0
2014-01-22,41.98,42.28,41.51,41.69,40.7899854930726,384900,0.0,1.0
2014-01-21,41.52,42.23,41.45,42.04,41.1324296025131,526200,0.0,1.0
2014-01-17,41.73,41.85,41.04,41.36,40.4671096184573,369000,0.0,1.0
2014-01-16,41.65,42.2,41.3,41.73,40.829121962723,271000,0.0,1.0
2014-01-15,41.8,41.96,41.42,41.61,40.7117125537719,242900,0.0,1.0
2014-01-14,41.8,42.73,41.8,41.9,40.9954519587369,269500,0.0,1.0
2014-01-13,43.0,43.0,41.61,41.78,40.8780425497859,283600,0.0,1.0
2014-01-10,43.24,43.6,42.94,43.25,42.3163078094361,368600,0.0,1.0
2014-01-09,42.77,43.88,42.4,43.15,42.2184666353102,456200,0.0,1.0
2014-01-08,42.5,42.72,41.79,42.54,41.6216354731425,323000,0.0,1.0
2014-01-07,41.91,42.72,41.31,42.57,41.6509878253802,551200,0.0,1.0
2014-01-06,41.94,42.04,41.62,41.78,40.8780425497859,412700,0.0,1.0
2014-01-03,41.8,42.13,41.48,41.97,41.063940780625,385200,0.0,1.0
2014-01-02,41.52,42.05,41.27,41.91,41.0052360761495,320700,0.0,1.0
2013-12-31,42.33,42.5,41.42,41.56,40.662791966709,322500,0.0,1.0
2013-12-30,41.84,42.15,41.04,42.1,41.1911343069887,319800,0.0,1.0
2013-12-27,41.9,42.29,41.64,41.88,40.9758837239118,350900,0.0,1.0
2013-12-26,41.85,42.21,41.62,41.88,40.9758837239118,134100,0.0,1.0
2013-12-24,42.54,42.73,41.8,41.91,41.0052360761495,72900,0.0,1.0
2013-12-23,42.88,42.97,42.24,42.34,41.4259531248907,207500,0.0,1.0
2013-12-20,41.99,42.86,41.99,42.75,41.8271019388068,1225700,0.0,1.0
2013-12-19,42.08,42.25,41.79,41.97,41.063940780625,481500,0.0,1.0
2013-12-18,42.45,42.71,41.72,42.26,41.34768018559,572700,0.0,1.0
2013-12-17,42.51,43.2,41.8,42.32,41.4063848900656,517500,0.0,1.0
2013-12-16,42.32,42.9,41.73,42.13,41.2204866592264,493200,0.0,1.0
2013-12-13,42.61,42.74,41.58,42.3,41.3868166552404,298800,0.0,1.0
2013-12-12,43.02,43.12,42.28,42.44,41.5237942990166,408300,0.0,1.0
2013-12-11,44.76,44.78,42.86,43.28,42.3456601616738,529000,0.0,1.0
2013-12-10,45.4,45.55,44.71,44.81,43.8426301257996,480500,0.0,1.0
2013-12-09,45.53,46.0,45.53,45.58,44.5960071665687,328400,0.0,1.0
2013-12-06,45.78,46.08,45.43,45.62,44.6351436362191,439300,0.0,1.0
2013-12-05,44.82,45.63,44.71,45.35,44.3709724660792,416200,0.0,1.0
2013-12-04,45.83,46.03,44.78,44.98,44.0089601218135,348600,0.0,1.0
2013-12-03,45.94,46.65,45.58,45.83,44.8406101018834,481700,0.0,1.0
2013-12-02,45.38,46.1,45.15,46.02,45.0265083327225,353600,0.0,1.0
2013-11-29,45.95,46.46,45.13,45.25,44.2731312919534,126200,0.0,1.0
2013-11-27,45.52,46.41,45.52,46.04,45.0460765675477,370100,0.0,1.0
2013-11-26,45.1,45.43,44.38,45.26,44.2829154093659,308800,0.0,1.0
2013-11-25,46.14,46.46,44.67,44.88,43.9111189476877,606800,0.0,1.0
2013-11-22,45.23,46.91,45.23,46.31,45.3102477376875,663000,0.0,1.0
2013-11-21,44.23,45.48,44.04,45.37,44.3905407009044,327900,0.0,1.0
2013-11-20,44.0,44.99,44.0,44.26,43.3045036681073,342300,0.0,1.0
2013-11-19,43.99,44.56,43.73,44.0,43.0501166153801,555900,0.0,1.0
2013-11-18,43.81,44.31,43.5,43.92,42.9718436760794,493500,0.0,1.0
2013-11-15,43.15,43.78,42.82,43.6,42.6587519188766,421000,0.0,1.0
2013-11-14,42.75,43.15,42.32,42.98,42.0521366392963,327100,0.0,1.0
2013-11-13,42.51,42.81,42.09,42.71,41.7879654691564,284200,0.0,1.0
2013-11-12,42.21,42.97,42.21,42.76,41.8368860562194,398500,0.0,1.0
2013-11-11,42.15,42.73,41.8,42.29,41.3770325378278,347300,0.0,1.0
2013-11-08,41.92,42.25,41.04,42.06,41.1519978373383,343500,0.0,1.0
2013-11-07,45.49,45.5,41.86,42.14,41.230270776639,1152300,0.0,1.0
2013-11-06,41.38,42.11,40.96,41.7,40.7997696104852,554300,0.0,1.0
