,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2016-05-17,145.43,147.16,144.26,145.0,120.754268070084,1557506,0.0,1.0
2016-05-16,144.06,145.8149,144.0,145.37,121.062399650677,937312,0.0,1.0
2016-05-13,144.87,145.68,144.17,144.37,120.229611595021,991235,0.0,1.0
2016-05-12,144.74,145.98,144.29,145.31,121.012432367338,1372087,0.0,1.0
2016-05-11,145.74,146.31,144.7142,144.96,120.720956547858,1383472,0.0,1.0
2016-05-10,143.74,145.8,143.595,145.71,121.3455475896,1564991,0.0,1.0
2016-05-09,143.28,144.76,142.71,142.97,119.063708317103,1399973,0.0,1.0
2016-05-06,141.99,143.67,141.7303,143.44,119.455118703261,1780881,0.0,1.0
2016-05-05,141.66,142.605,141.01,142.2,118.422461514248,1429049,0.0,1.0
2016-05-04,141.99,142.35,140.66,141.43,117.781214711393,958244,0.0,1.0
2016-05-03,141.14,142.82,140.07,142.34,118.53905184204,1291672,0.0,1.0
2016-05-02,140.72,142.8,139.97,141.83,118.114329933656,1529103,0.0,1.0
2016-04-29,140.1,140.83,139.0,140.52,117.023377580747,1893673,0.0,1.0
2016-04-28,142.21,143.45,140.67,141.16,117.556361936366,1782892,0.0,1.0
2016-04-27,139.0,144.15,138.6,143.61,119.596692672723,2888131,0.0,1.0
2016-04-26,137.51,139.0,137.2355,138.71,115.51603120001,1468794,0.0,1.0
2016-04-25,137.05,137.75,136.5,136.79,113.917078133151,951482,0.0,1.0
2016-04-22,138.03,138.43,136.44,137.9,114.841472874929,1140928,0.0,1.0
2016-04-21,136.86,138.77,136.695,137.72,114.691571024911,1493164,0.0,1.0
2016-04-20,136.74,139.04,136.6,136.71,113.850455088698,1639002,0.0,1.0
2016-04-19,136.55,136.948,135.58,136.69,113.833799327585,1568010,0.0,1.0
2016-04-18,134.62,136.51,134.34,136.29,113.500684105323,1283500,0.0,1.0
2016-04-15,133.69,135.14,133.51,134.81,112.268157782952,1158625,0.0,1.0
2016-04-14,134.12,134.44,132.9,133.57,111.235500593939,1159867,0.0,1.0
2016-04-13,134.48,134.99,133.5,134.32,111.860091635681,1387821,0.0,1.0
2016-04-12,131.94,133.85,131.82,133.55,111.218844832826,826841,0.0,1.0
2016-04-11,133.38,134.07,131.86,131.9,109.844744540994,902231,0.0,1.0
2016-04-08,132.42,133.8,132.29,132.91,110.685860477206,1120784,0.0,1.0
2016-04-07,131.28,133.0,130.84,131.39,109.42002263261,1419792,0.0,1.0
2016-04-06,129.79,131.85,129.55,131.72,109.694842690976,1455182,0.76,1.0
2016-04-05,131.34,132.33,130.62,130.84,108.336905326746,1488732,0.0,1.0
2016-04-04,132.29,133.065,131.52,131.69,109.040714326499,1556101,0.0,1.0
2016-04-01,130.38,132.62,129.69,132.34,109.578921208664,2060940,0.0,1.0
2016-03-31,131.57,131.82,130.42,131.37,108.775750938357,1820779,0.0,1.0
2016-03-30,132.13,132.3999,131.24,131.73,109.073834750017,1400252,0.0,1.0
2016-03-29,130.79,132.1955,130.06,131.86,109.18147612645,1633783,0.0,1.0
2016-03-28,129.5,131.11,128.99,130.82,108.320345114987,1786060,0.0,1.0
2016-03-24,132.4,132.4,127.74,129.08,106.879606691962,3344481,0.0,1.0
2016-03-23,135.2,135.519,134.09,134.32,111.218382172795,785587,0.0,1.0
2016-03-22,134.68,135.98,134.02,135.24,111.980151913705,954882,0.0,1.0
2016-03-21,134.9,135.41,134.39,134.78,111.59926704325,1152108,0.0,1.0
2016-03-18,134.49,136.085,134.17,135.45,112.154034137173,2581235,0.0,1.0
2016-03-17,134.26,134.466,133.52,134.12,111.052780055206,1617006,0.0,1.0
2016-03-16,133.28,134.43,132.54,133.99,110.945138678773,1146604,0.0,1.0
2016-03-15,134.09,134.09,132.38,133.29,110.365531267212,1468255,0.0,1.0
2016-03-14,134.94,135.56,134.13,134.21,111.127301008121,1418490,0.0,1.0
2016-03-11,134.55,136.04,134.32,135.52,112.211994878329,1496187,0.0,1.0
2016-03-10,132.8,134.26,131.94,133.57,110.597374231836,2234647,0.0,1.0
2016-03-09,131.62,132.34,130.63,131.91,109.222876655847,1503346,0.0,1.0
2016-03-08,131.28,132.27,130.74,131.4,108.800591255995,1661561,0.0,1.0
2016-03-07,134.17,134.95,131.51,132.33,109.570641102784,2097984,0.0,1.0
2016-03-04,135.74,136.52,134.882,135.28,112.013272337222,1710244,0.0,1.0
2016-03-03,135.74,136.53,134.67,135.74,112.394157207677,2012552,0.0,1.0
2016-03-02,137.69,138.12,133.57,135.61,112.286515831244,2665237,0.0,1.0
2016-03-01,136.97,138.367,136.64,138.24,114.46418367754,1291376,0.0,1.0
2016-02-29,136.9,137.5548,135.55,136.27,112.833002819288,2944268,0.0,1.0
2016-02-26,137.61,138.53,137.01,137.11,113.528531713162,1752840,0.0,1.0
2016-02-25,135.52,137.35,135.31,137.24,113.636173089595,1091439,0.0,1.0
2016-02-24,135.0,135.63,132.85,135.15,111.90563096079,1371843,0.0,1.0
2016-02-23,135.94,137.19,135.27,135.91,112.534919007628,1221869,0.0,1.0
2016-02-22,136.32,137.72,135.71,136.62,113.122806525069,1209063,0.0,1.0
2016-02-19,134.89,136.005,134.32,135.26,111.996712125464,1370409,0.0,1.0
2016-02-18,134.62,136.27,134.2,135.05,111.822829901995,1359083,0.0,1.0
2016-02-17,132.24,135.4799,132.24,135.03,111.806269690236,1566343,0.0,1.0
2016-02-16,131.48,132.59,130.25,131.51,108.891672420669,1620433,0.0,1.0
2016-02-12,129.64,130.55,127.68,130.18,107.790418338702,1722094,0.0,1.0
2016-02-11,130.59,131.17,125.74,128.58,106.46560139799,2580369,0.0,1.0
2016-02-10,132.53,134.3704,132.5,133.07,110.183368937864,1337243,0.0,1.0
2016-02-09,130.47,132.92,130.47,132.13,109.405038985195,2205426,0.0,1.0
2016-02-08,132.32,132.73,130.73,132.26,109.512680361628,1941097,0.0,1.0
2016-02-05,135.21,136.13,133.84,134.2,111.119020902242,1799121,0.0,1.0
2016-02-04,133.76,136.09,133.1401,135.35,112.071233078379,2306265,0.0,1.0
2016-02-03,134.09,134.41,131.46,133.79,110.779536561184,2047026,0.0,1.0
2016-02-02,132.68,133.94,131.99,133.53,110.564253808318,2896669,0.0,1.0
2016-02-01,132.3,134.38,130.83,133.62,110.638774761233,2793893,0.0,1.0
2016-01-29,129.15,134.23,129.15,133.77,110.762976349425,3751566,0.0,1.0
2016-01-28,128.85,130.04,127.36,128.65,106.523562139146,2504552,0.0,1.0
2016-01-27,124.11,135.34,122.67,129.0,106.813365844927,5841527,0.0,1.0
2016-01-26,124.29,127.81,123.93,127.38,105.471988692456,1777392,0.0,1.0
2016-01-25,126.01,126.33,124.43,124.6,103.170119257968,1787958,0.0,1.0
2016-01-22,125.5,126.492,124.76,126.37,104.635697998631,1195840,0.0,1.0
2016-01-21,124.38,125.61,123.69,124.32,102.938276293343,1568315,0.0,1.0
2016-01-20,125.4,126.09,121.6065,124.18,102.822354811031,2161812,0.0,1.0
2016-01-19,126.9,128.1,126.105,127.38,105.471988692456,1643680,0.0,1.0
2016-01-15,125.83,127.11,124.57,125.99,104.321053975212,2849105,0.0,1.0
2016-01-14,129.13,130.15,127.36,129.04,106.846486268445,1713325,0.0,1.0
2016-01-13,132.52,132.83,128.82,129.05,106.854766374324,1400925,0.69,1.0
2016-01-12,132.44,132.8893,131.03,132.49,109.119685501266,1516815,0.0,1.0
2016-01-11,131.4,132.175,130.15,131.29,108.131357154964,2080137,0.0,1.0
2016-01-08,130.94,132.21,129.87,130.19,107.225389504187,2121060,0.0,1.0
2016-01-07,133.69,133.97,130.42,130.8,107.727789746891,2096097,0.0,1.0
2016-01-06,135.0,136.13,134.08,135.26,111.401076767312,1576185,0.0,1.0
2016-01-05,136.1,137.35,135.53,136.64,112.537654365559,1525876,0.0,1.0
2016-01-04,135.62,136.1,134.81,136.07,112.068198401066,1772183,0.0,1.0
2015-12-31,138.5,138.7405,136.62,137.36,113.13065137334,786531,0.0,1.0
2015-12-30,140.23,140.61,138.85,139.26,114.695504588318,765974,0.0,1.0
2015-12-29,140.64,141.29,139.74,140.34,115.58500009999,776888,0.0,1.0
2015-12-28,139.75,140.16,138.3,139.59,114.967294883551,731183,0.0,1.0
2015-12-24,139.73,140.19,139.49,139.84,115.173196622364,358100,0.0,1.0
2015-12-23,140.43,140.87,139.44,139.89,115.214376970126,967337,0.0,1.0
2015-12-22,139.13,140.51,138.505,139.94,115.255557317889,1283572,0.0,1.0
2015-12-21,137.28,139.14,136.66,138.09,113.731884450674,941751,0.0,1.0
2015-12-18,137.4,138.12,136.08,136.71,112.595306852427,2547896,0.0,1.0
2015-12-17,139.57,140.08,138.01,138.16,113.789536937541,1186677,0.0,1.0
2015-12-16,137.74,140.09,136.42,139.64,115.008475231313,2163112,0.0,1.0
2015-12-15,139.83,140.48,137.9508,138.04,113.690704102911,2181852,0.0,1.0
2015-12-14,138.33,139.3,137.06,139.19,114.63785210145,1244196,0.0,1.0
2015-12-11,138.91,139.25,137.57,137.84,113.525982711861,1307768,0.0,1.0
2015-12-10,140.2,141.04,139.51,140.0,115.304973735204,1355323,0.0,1.0
2015-12-09,141.9,142.6264,139.32,140.17,115.444986917597,1653680,0.0,1.0
2015-12-08,142.17,142.57,140.85,142.0,116.952187645707,1423542,0.0,1.0
2015-12-07,143.76,144.19,141.53,143.09,117.849919226931,1782824,0.0,1.0
2015-12-04,142.45,144.27,142.37,143.84,118.46762444337,1882766,0.0,1.0
2015-12-03,145.44,145.72,141.58,141.96,116.919243367497,2988723,0.0,1.0
2015-12-02,147.41,147.4914,145.23,145.35,119.711270945799,1576407,0.0,1.0
2015-12-01,147.23,148.4,146.83,147.6,121.564386595115,1618767,0.0,1.0
2015-11-30,146.5,147.59,146.001,146.46,120.625474666128,1960533,0.0,1.0
2015-11-27,145.53,145.99,145.14,145.56,119.884228406402,542084,0.0,1.0
2015-11-25,145.63,145.95,144.9,145.18,119.571257763407,1157692,0.0,1.0
2015-11-24,143.87,146.01,143.64,145.53,119.859520197745,1260018,0.0,1.0
2015-11-23,145.76,146.0,144.3684,144.59,119.085329659808,1129734,0.0,1.0
2015-11-20,146.25,146.72,145.39,145.5,119.834811989087,1644298,0.0,1.0
2015-11-19,144.83,145.92,144.28,145.2,119.587729902512,1510545,0.0,1.0
2015-11-18,143.29,143.975,142.28,143.71,118.360555539187,1037380,0.0,1.0
2015-11-17,143.71,144.45,142.5,142.87,117.668725696776,1426737,0.0,1.0
2015-11-16,141.25,143.36,141.08,143.28,118.006404548429,1731408,0.0,1.0
2015-11-13,141.23,142.24,140.18,140.6,115.799137908355,1634115,0.0,1.0
2015-11-12,143.01,143.01,141.623,141.85,116.828646602419,1667938,0.0,1.0
2015-11-11,144.43,144.79,143.26,143.31,118.031112757086,1219907,0.0,1.0
2015-11-10,143.73,144.7299,142.5,143.94,118.549985138895,1455289,0.0,1.0
2015-11-09,145.46,145.68,143.66,144.29,118.838247573233,1164113,0.0,1.0
2015-11-06,146.69,146.99,144.84,145.92,120.180726910293,1744556,0.0,1.0
2015-11-05,147.21,147.68,145.54,147.07,121.127874908832,1272741,0.0,1.0
2015-11-04,147.29,147.88,146.83,147.28,121.300832369435,893562,0.0,1.0
2015-11-03,147.58,148.104,146.17,147.17,121.210235604357,1868031,0.0,1.0
2015-11-02,149.24,149.3799,147.67,148.72,122.486826384997,1651140,0.0,1.0
2015-10-30,150.35,150.94,147.28,148.58,122.371521411262,2127500,0.0,1.0
2015-10-29,150.47,150.93,147.5,149.97,123.516335079061,1680012,0.0,1.0
2015-10-28,150.87,152.51,147.21,150.78,124.183456712815,2626351,0.0,1.0
2015-10-27,147.68,149.07,147.4,148.4,122.223272159316,1620738,0.0,1.0
2015-10-26,148.22,148.88,147.58,148.15,122.017370420503,852198,0.0,1.0
2015-10-23,148.25,148.8,147.39,148.28,122.124439324686,1198971,0.0,1.0
2015-10-22,144.0,147.68,143.8901,147.25,121.276124160777,1330657,0.0,1.0
2015-10-21,142.0,144.83,141.66,143.09,117.849919226931,1105046,0.0,1.0
2015-10-20,141.19,141.71,140.54,141.25,116.334482429268,990491,0.0,1.0
2015-10-19,140.93,141.32,140.37,141.25,116.334482429268,958113,0.0,1.0
2015-10-16,141.06,142.01,140.38,141.7,116.705105559131,1058344,0.0,1.0
2015-10-15,140.55,141.29,139.55,141.29,116.367426707478,750404,0.0,1.0
2015-10-14,141.77,142.41,139.22,139.5,114.893170257578,866048,0.0,1.0
2015-10-13,142.16,143.57,141.59,141.71,116.713341628684,703720,0.0,1.0
2015-10-12,143.07,144.01,142.7301,143.69,118.344083400082,588586,0.0,1.0
2015-10-09,141.91,143.49,141.87,142.72,117.545184653488,1265571,0.0,1.0
2015-10-08,139.59,142.18,138.62,141.91,116.878063019734,1102930,0.0,1.0
2015-10-07,140.82,142.14,139.59,140.36,115.601472239095,1406729,0.69,1.0
2015-10-06,143.51,144.59,140.48,140.66,115.281836831982,1787020,0.0,1.0
2015-10-05,140.48,144.41,140.24,144.12,118.117576597648,1774827,0.0,1.0
2015-10-02,135.99,139.15,135.77,139.13,114.02788254254,1169826,0.0,1.0
2015-10-01,138.0,138.79,136.42,138.18,113.249283473932,1226814,0.0,1.0
2015-09-30,137.38,138.51,136.29,137.95,113.060780541532,1552030,0.0,1.0
2015-09-29,134.83,135.85,134.1,135.59,111.126576539517,1869612,0.0,1.0
2015-09-28,136.81,137.64,135.04,135.11,110.733179115378,1757815,0.0,1.0
2015-09-25,139.23,139.82,137.405,138.02,113.118150999219,1174216,0.0,1.0
2015-09-24,135.67,138.985,134.64,138.51,113.519744203027,1982677,0.0,1.0
2015-09-23,137.96,138.32,136.02,136.57,111.929762947133,951377,0.0,1.0
2015-09-22,138.02,138.79,137.42,137.95,113.060780541532,1390365,0.0,1.0
2015-09-21,139.54,140.58,138.89,139.72,114.511433543044,897833,0.0,1.0
2015-09-18,139.97,140.49,138.715,139.24,114.118036118905,3093370,0.0,1.0
2015-09-17,142.01,143.76,141.27,141.56,116.019457002242,1215559,0.0,1.0
2015-09-16,141.83,142.0,140.93,141.84,116.248938832989,1147294,0.0,1.0
2015-09-15,141.01,142.09,140.13,141.79,116.207959934642,1124746,0.0,1.0
2015-09-14,142.0,142.4599,140.28,140.65,115.273641052312,1053804,0.0,1.0
2015-09-11,140.25,141.9,140.02,141.88,116.281721951668,1258952,0.0,1.0
2015-09-10,142.47,142.48,140.06,140.71,115.32281573033,1590223,0.0,1.0
2015-09-09,145.58,145.85,142.18,142.47,116.765272952172,1207931,0.0,1.0
2015-09-08,143.41,144.39,142.69,144.39,118.338862648726,1375637,0.0,1.0
2015-09-04,141.61,141.99,140.5,141.18,115.708017374799,973981,0.0,1.0
2015-09-03,142.66,144.54,142.46,143.41,117.53567624111,1356383,0.0,1.0
2015-09-02,140.31,142.45,140.205,142.45,116.748881392832,1171843,0.0,1.0
2015-09-01,139.59,140.63,138.28,138.89,113.83118383047,2290021,0.0,1.0
2015-08-31,143.58,144.0,141.51,142.03,116.404658646711,1224852,0.0,1.0
2015-08-28,145.12,145.37,143.39,144.53,118.4536035641,1203176,0.0,1.0
2015-08-27,144.63,145.91,142.59,145.17,118.978133462952,2418259,0.0,1.0
2015-08-26,141.85,144.15,139.2,144.05,118.060206139961,1801692,0.0,1.0
2015-08-25,144.09,144.75,138.74,138.84,113.790204932123,2174196,0.0,1.0
2015-08-24,136.01,146.078,132.02,140.81,115.404773527025,3009338,0.0,1.0
2015-08-21,147.74,147.74,145.13,145.17,118.978133462952,2651999,0.0,1.0
2015-08-20,151.85,152.11,148.86,148.93,122.059746618705,1293043,0.0,1.0
2015-08-19,152.79,153.76,151.78,152.75,125.190534452476,1287925,0.0,1.0
2015-08-18,152.3,153.52,151.89,153.28,125.624910774962,982588,0.0,1.0
2015-08-17,151.08,153.0,150.83,152.85,125.272492249171,1182078,0.0,1.0
2015-08-14,150.41,151.7,149.705,151.61,124.256215570146,712925,0.0,1.0
2015-08-13,150.13,151.08,149.54,150.54,123.379267145504,851031,0.0,1.0
2015-08-12,149.11,150.69,147.67,150.39,123.25633045046,1414310,0.0,1.0
2015-08-11,150.67,150.9676,149.49,150.6,123.428441823521,950364,0.0,1.0
2015-08-10,150.67,152.37,150.67,151.96,124.543067858581,1011889,0.0,1.0
2015-08-07,149.28,149.98,148.43,149.72,122.7072132126,951353,0.0,1.0
2015-08-06,150.11,150.4,148.48,149.46,122.494122941192,814098,0.0,1.0
2015-08-05,149.75,150.83,149.53,149.82,122.789171009296,809707,0.0,1.0
2015-08-04,148.7,149.91,147.64,148.8,121.953201483001,897209,0.0,1.0
2015-08-03,149.13,149.58,147.66,148.85,121.994180381349,921480,0.0,1.0
2015-07-31,150.56,150.635,148.75,149.11,122.207270652757,1309361,0.0,1.0
2015-07-30,149.95,151.21,149.65,150.28,123.166176874095,1603763,0.0,1.0
2015-07-29,149.27,153.4,149.07,149.96,122.903911924669,4004478,0.0,1.0
2015-07-28,142.94,145.87,142.87,144.29,118.256904852031,2060757,0.0,1.0
2015-07-27,142.12,142.93,141.7986,142.41,116.716098274154,1466168,0.0,1.0
2015-07-24,144.81,144.83,142.31,142.62,116.888209647215,1658988,0.0,1.0
2015-07-23,145.62,146.33,144.59,144.8,118.674889615178,1467379,0.0,1.0
2015-07-22,146.11,146.37,144.16,145.22,119.0191123613,2012420,0.0,1.0
2015-07-21,148.54,148.61,145.39,146.29,119.896060785942,1451881,0.0,1.0
2015-07-20,148.64,149.34,148.38,149.01,122.125312856061,983171,0.0,1.0
2015-07-17,148.6,148.84,146.99,148.65,121.830264787957,1064805,0.0,1.0
2015-07-16,148.0,148.67,147.73,148.45,121.666349194566,1316528,0.0,1.0
2015-07-15,147.15,147.7399,146.73,147.25,120.68285563422,1646000,0.0,1.0
2015-07-14,146.57,147.635,146.57,146.97,120.453373803472,1787615,0.0,1.0
2015-07-13,147.23,147.56,145.9,146.23,119.846886107925,1723732,0.0,1.0
2015-07-10,145.87,146.975,145.21,146.1,119.740340972221,1707422,0.0,1.0
2015-07-09,143.8,144.73,143.69,143.88,117.920877885579,1790462,0.0,1.0
2015-07-08,142.73,143.56,141.82,142.26,116.593161579111,1566269,0.0,1.0
2015-07-07,143.56,143.7,141.45,143.65,117.732374953179,1539640,0.0,1.0
2015-07-06,142.24,144.025,141.72,143.34,117.478305783423,1307475,0.0,1.0
2015-07-02,143.8,144.12,142.71,143.15,117.322585969701,1098893,0.0,1.0
2015-07-01,142.43,144.29,142.36,143.17,117.33897752904,1217421,0.0,1.0
2015-06-30,142.41,142.79,140.68,141.69,116.126002137946,1363788,0.69,1.0
2015-06-29,144.37,144.89,141.76,141.84,115.685574822632,1626993,0.0,1.0
2015-06-26,144.56,146.04,144.29,145.74,118.86643876657,2906893,0.0,1.0
2015-06-25,146.0,146.0,144.0801,144.13,117.553312882021,1140797,0.0,1.0
2015-06-24,145.25,146.1,144.69,145.52,118.687005415887,1583319,0.0,1.0
2015-06-23,146.02,146.02,144.63,145.37,118.564664494966,1293857,0.0,1.0
2015-06-22,145.7,146.0699,144.35,145.37,118.564664494966,1223483,0.0,1.0
2015-06-19,145.59,146.29,145.02,145.09,118.336294775914,1468965,0.0,1.0
2015-06-18,144.66,147.03,144.66,145.99,119.070340301438,1717634,0.0,1.0
2015-06-17,143.52,144.79,142.88,144.5,117.855087153626,1394980,0.0,1.0
2015-06-16,141.71,144.19,141.66,143.23,116.819267356497,1888280,0.0,1.0
2015-06-15,140.74,142.5,140.18,142.02,115.832383927736,1414316,0.0,1.0
2015-06-12,141.76,142.29,140.23,142.05,115.856852111921,1203911,0.0,1.0
2015-06-11,141.68,142.67,141.12,142.25,116.019973339815,1425012,0.0,1.0
2015-06-10,138.68,141.9,138.68,141.54,115.44089298079,1335515,0.0,1.0
2015-06-09,138.34,139.435,137.83,138.68,113.108259421902,1284206,0.0,1.0
2015-06-08,139.17,140.0,138.32,138.34,112.830953334481,1027931,0.0,1.0
2015-06-05,138.5,139.62,137.58,139.22,113.548686737216,873755,0.0,1.0
2015-06-04,139.81,140.98,138.4301,138.98,113.352941263743,1590356,0.0,1.0
2015-06-03,140.79,141.85,140.25,140.68,114.739471700845,1036893,0.0,1.0
2015-06-02,139.62,141.09,138.55,140.6,114.674223209687,932173,0.0,1.0
2015-06-01,140.35,140.86,138.79,140.25,114.388761060872,1221581,0.0,1.0
2015-05-29,140.51,140.53,138.77,140.16,114.31535650832,1698974,0.0,1.0
2015-05-28,139.96,140.52,139.35,140.41,114.519258043187,1134645,0.0,1.0
2015-05-27,138.65,140.99,138.53,140.56,114.641598964108,1615566,0.0,1.0
2015-05-26,139.46,139.49,137.51,137.99,112.545491185666,1092171,0.0,1.0
2015-05-22,139.88,140.36,138.77,139.64,113.891241315794,1183972,0.0,1.0
2015-05-21,139.96,141.1,139.845,140.87,114.894436867344,1248114,0.0,1.0
2015-05-20,140.54,140.9,139.9,139.95,114.144079219031,951473,0.0,1.0
2015-05-19,140.22,140.8,139.71,140.05,114.225639832978,881124,0.0,1.0
2015-05-18,140.2,140.73,139.87,140.28,114.413229245056,1074634,0.0,1.0
2015-05-15,141.0,141.42,139.87,140.11,114.274576201346,1278279,0.0,1.0
2015-05-14,140.0,141.12,139.9,140.94,114.951529297107,875466,0.0,1.0
2015-05-13,140.0,140.38,138.76,139.02,113.385565509322,953333,0.0,1.0
2015-05-12,139.14,139.86,138.45,139.43,113.719964026505,804107,0.0,1.0
2015-05-11,141.5,141.5,140.17,140.22,114.364292876688,968263,0.0,1.0
2015-05-08,140.1,141.96,138.75,141.66,115.538765717527,1727724,0.0,1.0
2015-05-07,137.5,138.39,137.06,138.3,112.798329088903,1157451,0.0,1.0
2015-05-06,138.6,138.72,137.16,137.63,112.251872975457,1793564,0.0,1.0
2015-05-05,140.55,140.55,137.56,137.98,112.537335124272,1652119,0.0,1.0
2015-05-04,139.84,140.99,138.93,140.6,114.674223209687,1697698,0.0,1.0
2015-05-01,137.82,140.31,137.81,140.14,114.29904438553,1885698,0.0,1.0
2015-04-30,137.91,139.16,136.79,137.32,111.999035072221,2907986,0.0,1.0
2015-04-29,136.69,140.19,136.18,138.53,112.985918500981,2822574,0.0,1.0
2015-04-28,133.28,133.66,132.195,133.48,108.86710749665,1163868,0.0,1.0
2015-04-27,134.49,134.66,133.37,133.56,108.932355987808,1070296,0.0,1.0
2015-04-24,132.8,134.2,132.52,134.1,109.372783303122,1229013,0.0,1.0
2015-04-23,133.02,133.35,132.27,132.8,108.31249532181,1613799,0.0,1.0
2015-04-22,133.02,133.98,132.0,133.71,109.054696908729,869436,0.0,1.0
2015-04-21,133.82,134.12,132.71,133.14,108.58980140923,742259,0.0,1.0
2015-04-20,132.05,133.8799,131.94,133.28,108.703986268756,777463,0.0,1.0
2015-04-17,132.57,132.57,130.91,131.27,107.064617928418,1223847,0.0,1.0
2015-04-16,132.29,133.85,131.47,133.15,108.597957470625,1352484,0.0,1.0
2015-04-15,133.67,134.42,132.48,132.6,108.149374093915,1257083,0.0,1.0
2015-04-14,134.65,134.77,132.14,133.1,108.557177163651,1486378,0.0,1.0
2015-04-13,135.64,136.4,134.55,134.77,109.919239416568,754121,0.0,1.0
2015-04-10,136.22,136.82,135.55,135.91,110.849030415566,1028101,0.0,1.0
2015-04-09,135.29,136.55,134.71,135.78,110.743001617435,845215,0.0,1.0
2015-04-08,134.2,135.71,134.2,135.24,110.30257430212,1157845,0.69,1.0
2015-04-07,135.8,136.21,134.95,135.0,109.547910915811,1611554,0.0,1.0
2015-04-06,133.26,136.08,133.01,135.51,109.961758579271,1112140,0.0,1.0
2015-04-02,134.09,135.1799,133.62,133.73,108.517349087196,815193,0.0,1.0
2015-04-01,135.07,135.14,132.68,133.98,108.720215588892,1131993,0.0,1.0
2015-03-31,136.48,137.0,135.67,135.73,110.140281100763,1286351,0.0,1.0
2015-03-30,135.66,138.05,135.18,137.51,111.584690592838,1099072,0.0,1.0
2015-03-27,134.35,135.32,134.14,135.04,109.580369556082,945707,0.0,1.0
2015-03-26,132.99,135.05,132.28,134.53,109.166521892623,1856225,0.0,1.0
2015-03-25,135.88,136.53,133.67,133.76,108.541693067399,1803518,0.0,1.0
2015-03-24,135.84,137.17,135.12,135.2,109.710204117168,1435101,0.0,1.0
2015-03-23,136.45,137.03,135.83,135.88,110.262001001781,1596608,0.0,1.0
2015-03-20,135.6,137.3,134.9,135.41,109.880611978592,5233203,0.0,1.0
2015-03-19,135.56,136.27,135.02,135.28,109.77512139771,1628547,0.0,1.0
2015-03-18,133.5,136.29,132.45,136.12,110.456752843409,2032843,0.0,1.0
2015-03-17,134.27,134.548,133.4,134.13,108.841935489909,1170209,0.0,1.0
2015-03-16,132.94,135.02,132.81,134.97,109.523566935608,1899845,0.0,1.0
