,CYTK_Open,CYTK_High,CYTK_Low,CYTK_Close,CYTK_Adj Close,CYTK_Volume,CYTK_Dividend Amount,CYTK_Split Coefficient
2017-12-18,8.5,8.6,8.1,8.55,8.55,520528,0.0,1.0
2017-12-15,8.05,8.45,8.0,8.4,8.4,1623343,0.0,1.0
2017-12-14,8.45,8.475,7.8,8.0,8.0,674979,0.0,1.0
2017-12-13,7.95,8.48,7.95,8.45,8.45,741777,0.0,1.0
2017-12-12,7.85,8.0,7.75,7.9,7.9,660068,0.0,1.0
2017-12-11,8.0,8.2,7.625,7.7,7.7,707351,0.0,1.0
2017-12-08,8.2,8.25,7.95,8.0,8.0,408955,0.0,1.0
2017-12-07,7.85,8.15,7.775,8.1,8.1,526030,0.0,1.0
2017-12-06,8.15,8.25,7.65,7.8,7.8,542982,0.0,1.0
2017-12-05,8.2,8.275,8.05,8.15,8.15,541863,0.0,1.0
2017-12-04,8.55,8.7,8.15,8.15,8.15,620289,0.0,1.0
2017-12-01,8.65,8.6763,8.275,8.525,8.525,584377,0.0,1.0
2017-11-30,7.95,8.6,7.855,8.6,8.6,1088148,0.0,1.0
2017-11-29,7.8,8.35,7.71,7.85,7.85,1328300,0.0,1.0
2017-11-28,7.8,7.845,7.15,7.25,7.25,2072443,0.0,1.0
2017-11-27,7.6,7.85,7.3,7.8,7.8,1599157,0.0,1.0
2017-11-24,7.9,8.0,7.45,7.6,7.6,2358275,0.0,1.0
2017-11-22,7.85,8.15,7.85,7.98,7.98,3823990,0.0,1.0
2017-11-21,7.1,8.3,7.0,8.25,8.25,7446330,0.0,1.0
2017-11-20,11.8,11.93,11.1,11.1,11.1,847015,0.0,1.0
2017-11-17,11.2,12.0,11.15,11.8,11.8,1050795,0.0,1.0
2017-11-16,11.05,11.55,10.9,11.15,11.15,966974,0.0,1.0
2017-11-15,11.25,11.35,10.85,10.9,10.9,485352,0.0,1.0
2017-11-14,11.55,11.65,10.85,11.25,11.25,1148685,0.0,1.0
2017-11-13,12.5,12.5,11.55,11.6,11.6,1038742,0.0,1.0
2017-11-10,12.45,12.73,12.45,12.55,12.55,352943,0.0,1.0
2017-11-09,12.35,12.6,12.2,12.55,12.55,276284,0.0,1.0
2017-11-08,12.3,12.59,12.15,12.4,12.4,413458,0.0,1.0
2017-11-07,12.75,13.0,12.08,12.2,12.2,390375,0.0,1.0
2017-11-06,13.5,13.55,12.75,12.8,12.8,377296,0.0,1.0
2017-11-03,12.85,13.65,12.78,13.6,13.6,670702,0.0,1.0
2017-11-02,13.0,13.05,12.75,12.88,12.88,437528,0.0,1.0
2017-11-01,13.8,13.8,12.85,12.9,12.9,427209,0.0,1.0
2017-10-31,14.0,14.3,13.6,13.65,13.65,368044,0.0,1.0
2017-10-30,14.0,14.45,13.7,13.9,13.9,532673,0.0,1.0
2017-10-27,13.15,14.55,12.9,14.25,14.25,671523,0.0,1.0
2017-10-26,13.35,13.35,12.55,12.8,12.8,681753,0.0,1.0
2017-10-25,13.45,13.5,12.65,13.35,13.35,540879,0.0,1.0
2017-10-24,14.45,14.5,13.45,13.5,13.5,579792,0.0,1.0
2017-10-23,14.7,14.78,14.3,14.45,14.45,319786,0.0,1.0
2017-10-20,14.9,15.05,14.5,14.65,14.65,399814,0.0,1.0
2017-10-19,15.3,15.43,14.65,14.8,14.8,453338,0.0,1.0
2017-10-18,15.55,15.6,15.28,15.35,15.35,220776,0.0,1.0
2017-10-17,15.4,15.65,15.25,15.5,15.5,289437,0.0,1.0
2017-10-16,15.45,15.75,15.3,15.4,15.4,459587,0.0,1.0
2017-10-13,15.7,15.85,15.35,15.45,15.45,314651,0.0,1.0
2017-10-12,15.55,15.8,15.3,15.65,15.65,347202,0.0,1.0
2017-10-11,15.45,15.7,15.1,15.6,15.6,447503,0.0,1.0
2017-10-10,15.4,15.6,15.15,15.45,15.45,317687,0.0,1.0
2017-10-09,15.6,15.65,15.25,15.4,15.4,344721,0.0,1.0
2017-10-06,15.95,15.95,15.2,15.5,15.5,317883,0.0,1.0
2017-10-05,15.7,15.8,15.35,15.45,15.45,278411,0.0,1.0
2017-10-04,15.05,15.6,15.0,15.55,15.55,322092,0.0,1.0
2017-10-03,15.0,15.4,14.85,15.15,15.15,681791,0.0,1.0
2017-10-02,14.65,15.05,14.35,14.9,14.9,1300713,0.0,1.0
2017-09-29,14.4,14.65,14.15,14.5,14.5,480042,0.0,1.0
2017-09-28,14.45,14.7,14.25,14.45,14.45,365208,0.0,1.0
2017-09-27,14.3,14.65,14.25,14.45,14.45,446045,0.0,1.0
2017-09-26,14.6,14.65,14.05,14.25,14.25,644913,0.0,1.0
2017-09-25,14.3,14.7,14.15,14.5,14.5,338794,0.0,1.0
2017-09-22,14.15,14.55,14.07,14.3,14.3,430376,0.0,1.0
2017-09-21,14.3,14.78,14.13,14.2,14.2,321916,0.0,1.0
2017-09-20,14.25,14.4,14.15,14.25,14.25,197096,0.0,1.0
2017-09-19,14.25,14.38,14.03,14.3,14.3,225930,0.0,1.0
2017-09-18,14.1,14.58,13.95,14.25,14.25,396733,0.0,1.0
2017-09-15,13.7,14.45,13.35,14.15,14.15,900741,0.0,1.0
2017-09-14,14.0,14.05,13.45,13.65,13.65,270183,0.0,1.0
2017-09-13,14.5,14.5,13.95,13.95,13.95,296784,0.0,1.0
2017-09-12,14.75,14.75,14.0,14.45,14.45,432300,0.0,1.0
2017-09-11,14.8,14.9,14.45,14.7,14.7,379817,0.0,1.0
2017-09-08,14.4,14.95,14.4,14.7,14.7,192759,0.0,1.0
2017-09-07,14.2,14.6,13.95,14.45,14.45,214660,0.0,1.0
2017-09-06,14.85,15.05,14.0,14.1,14.1,479731,0.0,1.0
2017-09-05,14.8,15.0,14.55,14.8,14.8,364441,0.0,1.0
2017-09-01,15.28,15.28,14.55,14.75,14.75,305197,0.0,1.0
2017-08-31,14.5,15.33,14.5,14.85,14.85,771024,0.0,1.0
2017-08-30,14.25,14.7,14.05,14.5,14.5,482752,0.0,1.0
2017-08-29,13.25,14.25,13.25,14.2,14.2,626081,0.0,1.0
2017-08-28,13.0,13.45,13.0,13.45,13.45,457957,0.0,1.0
2017-08-25,12.8,13.0,12.67,12.9,12.9,246318,0.0,1.0
2017-08-24,12.55,12.85,12.4,12.75,12.75,358137,0.0,1.0
2017-08-23,12.45,12.8,12.4,12.5,12.5,334650,0.0,1.0
2017-08-22,12.6,12.75,12.45,12.55,12.55,718842,0.0,1.0
2017-08-21,12.45,12.6,12.1,12.55,12.55,378539,0.0,1.0
2017-08-18,12.35,12.7,12.3,12.5,12.5,915749,0.0,1.0
2017-08-17,12.4,12.8,12.25,12.45,12.45,503819,0.0,1.0
2017-08-16,12.65,12.75,12.35,12.45,12.45,506500,0.0,1.0
2017-08-15,12.8,12.93,12.4,12.5,12.5,467775,0.0,1.0
2017-08-14,12.2,12.85,12.16,12.85,12.85,494076,0.0,1.0
2017-08-11,12.05,12.28,11.78,12.15,12.15,624104,0.0,1.0
2017-08-10,12.35,12.35,11.9,12.0,12.0,731753,0.0,1.0
2017-08-09,12.4,12.45,12.15,12.4,12.4,414345,0.0,1.0
2017-08-08,12.7,12.75,12.35,12.5,12.5,394443,0.0,1.0
2017-08-07,13.15,13.3,12.58,12.7,12.7,674476,0.0,1.0
2017-08-04,13.5,13.7,13.0,13.18,13.18,401958,0.0,1.0
2017-08-03,14.95,14.98,13.08,13.5,13.5,909460,0.0,1.0
2017-08-02,14.45,15.0,14.2,15.0,15.0,467780,0.0,1.0
2017-08-01,14.2,14.45,13.55,14.3,14.3,442618,0.0,1.0
2017-07-31,14.4,15.0,14.05,14.05,14.05,497773,0.0,1.0
2017-07-28,13.85,14.2,13.65,14.2,14.2,186759,0.0,1.0
2017-07-27,14.25,14.45,13.9,13.9,13.9,409574,0.0,1.0
2017-07-26,14.35,14.48,14.2,14.25,14.25,210150,0.0,1.0
2017-07-25,14.45,14.58,14.15,14.35,14.35,441127,0.0,1.0
2017-07-24,14.5,14.6,14.1,14.4,14.4,326338,0.0,1.0
2017-07-21,14.0,14.5,13.85,14.5,14.5,337045,0.0,1.0
2017-07-20,13.7,14.05,13.65,13.85,13.85,475151,0.0,1.0
2017-07-19,13.75,13.9,13.5,13.75,13.75,390253,0.0,1.0
2017-07-18,13.8,13.925,13.575,13.7,13.7,489863,0.0,1.0
2017-07-17,13.8,14.08,13.65,13.9,13.9,355118,0.0,1.0
2017-07-14,13.75,13.93,13.54,13.85,13.85,235629,0.0,1.0
2017-07-13,13.5,13.875,13.05,13.7,13.7,306350,0.0,1.0
2017-07-12,13.2,13.53,13.2,13.45,13.45,327964,0.0,1.0
2017-07-11,12.65,13.15,12.65,13.1,13.1,441193,0.0,1.0
2017-07-10,12.75,12.8,12.45,12.75,12.75,291628,0.0,1.0
2017-07-07,12.85,13.0,12.75,12.8,12.8,220846,0.0,1.0
2017-07-06,12.95,13.0,12.6,12.75,12.75,404841,0.0,1.0
2017-07-05,12.35,13.15,12.35,13.05,13.05,489040,0.0,1.0
2017-07-03,12.15,12.4,12.03,12.4,12.4,187956,0.0,1.0
2017-06-30,12.5,12.75,12.0,12.1,12.1,585451,0.0,1.0
2017-06-29,13.1,13.15,12.45,12.55,12.55,757749,0.0,1.0
2017-06-28,13.4,13.53,12.95,13.2,13.2,835403,0.0,1.0
2017-06-27,13.9,13.95,13.3,13.35,13.35,600131,0.0,1.0
2017-06-26,14.45,14.6,13.85,13.9,13.9,518764,0.0,1.0
2017-06-23,14.4,14.65,14.2,14.45,14.45,987386,0.0,1.0
2017-06-22,14.35,14.65,14.2,14.45,14.45,532953,0.0,1.0
2017-06-21,14.0,14.25,13.75,14.25,14.25,633434,0.0,1.0
2017-06-20,14.1,14.6,13.95,14.0,14.0,364000,0.0,1.0
2017-06-19,13.65,14.15,13.65,14.05,14.05,344087,0.0,1.0
2017-06-16,13.65,13.73,13.17,13.6,13.6,1520982,0.0,1.0
2017-06-15,13.95,14.08,13.6,13.75,13.75,362545,0.0,1.0
2017-06-14,13.75,14.45,13.6,14.1,14.1,354171,0.0,1.0
2017-06-13,13.9,14.0,13.65,13.75,13.75,272096,0.0,1.0
2017-06-12,14.05,14.15,13.55,13.8,13.8,448399,0.0,1.0
2017-06-09,14.15,14.3,13.65,13.95,13.95,581532,0.0,1.0
2017-06-08,14.1,14.33,13.95,14.25,14.25,385220,0.0,1.0
2017-06-07,14.35,14.4,13.95,14.1,14.1,354789,0.0,1.0
2017-06-06,14.15,14.35,14.05,14.3,14.3,414201,0.0,1.0
2017-06-05,14.35,14.35,14.0,14.15,14.15,274686,0.0,1.0
2017-06-02,14.0,14.5,13.85,14.25,14.25,1193321,0.0,1.0
2017-06-01,13.55,14.0,13.4,13.95,13.95,537281,0.0,1.0
2017-05-31,13.5,13.7,13.2,13.55,13.55,1528829,0.0,1.0
2017-05-30,14.05,14.15,13.3,13.55,13.55,685990,0.0,1.0
2017-05-26,14.05,14.3,13.95,14.1,14.1,572312,0.0,1.0
2017-05-25,14.1,14.2,13.7,14.05,14.05,423390,0.0,1.0
2017-05-24,14.0,14.2,13.83,14.05,14.05,385863,0.0,1.0
2017-05-23,14.25,14.25,13.7,14.0,14.0,453928,0.0,1.0
2017-05-22,14.2,14.35,14.05,14.25,14.25,547225,0.0,1.0
2017-05-19,14.25,14.6,14.05,14.2,14.2,665638,0.0,1.0
2017-05-18,14.15,14.38,13.9,14.25,14.25,525220,0.0,1.0
2017-05-17,14.15,14.33,13.98,14.15,14.15,628729,0.0,1.0
2017-05-16,14.35,14.5,14.18,14.35,14.35,533610,0.0,1.0
2017-05-15,14.45,14.5,14.25,14.35,14.35,439313,0.0,1.0
2017-05-12,14.4,14.45,14.2,14.4,14.4,596765,0.0,1.0
2017-05-11,14.15,14.6,14.1,14.2,14.2,665801,0.0,1.0
2017-05-10,14.35,14.4,14.13,14.2,14.2,543218,0.0,1.0
2017-05-09,13.85,14.5,13.85,14.3,14.3,4679949,0.0,1.0
2017-05-08,15.4,15.8,15.26,15.65,15.65,381008,0.0,1.0
2017-05-05,15.85,15.9,15.25,15.4,15.4,480922,0.0,1.0
2017-05-04,15.7,15.95,15.45,15.75,15.75,493356,0.0,1.0
2017-05-03,15.55,15.75,15.25,15.7,15.7,468846,0.0,1.0
2017-05-02,15.4,15.9,15.21,15.6,15.6,949567,0.0,1.0
2017-05-01,16.35,16.7,15.3,15.4,15.4,756380,0.0,1.0
2017-04-28,15.95,16.6,15.0,16.4,16.4,1106197,0.0,1.0
2017-04-27,16.95,17.2,16.45,17.0,17.0,1034580,0.0,1.0
2017-04-26,15.95,16.9,15.76,16.9,16.9,1311001,0.0,1.0
2017-04-25,15.5,16.0,15.25,15.95,15.95,1149238,0.0,1.0
2017-04-24,14.45,15.9,14.3,15.55,15.55,1970621,0.0,1.0
2017-04-21,13.6,14.35,13.4,14.25,14.25,6550535,0.0,1.0
2017-04-20,13.25,13.7,13.2,13.55,13.55,944474,0.0,1.0
2017-04-19,13.0,13.4,12.8,13.18,13.18,1095745,0.0,1.0
2017-04-18,12.6,13.4,12.6,12.95,12.95,1500604,0.0,1.0
2017-04-17,11.65,11.8,11.55,11.75,11.75,194024,0.0,1.0
2017-04-13,11.55,11.85,11.55,11.6,11.6,174821,0.0,1.0
2017-04-12,11.4,11.75,11.2,11.7,11.7,317082,0.0,1.0
2017-04-11,11.25,11.5,11.03,11.4,11.4,235518,0.0,1.0
2017-04-10,11.45,11.66,11.25,11.3,11.3,219156,0.0,1.0
2017-04-07,11.4,11.5,11.2,11.43,11.43,307997,0.0,1.0
2017-04-06,11.2,11.45,11.0,11.45,11.45,289374,0.0,1.0
2017-04-05,11.85,12.15,11.0,11.2,11.2,501399,0.0,1.0
2017-04-04,12.4,12.4,11.6,11.8,11.8,450227,0.0,1.0
2017-04-03,13.05,13.05,12.4,12.45,12.45,235281,0.0,1.0
2017-03-31,12.85,13.0,12.7,12.85,12.85,294751,0.0,1.0
2017-03-30,12.6,13.0,12.5,12.8,12.8,437721,0.0,1.0
2017-03-29,12.55,12.8,12.43,12.55,12.55,322998,0.0,1.0
2017-03-28,12.65,12.86,12.45,12.5,12.5,298778,0.0,1.0
2017-03-27,12.45,12.73,12.4,12.7,12.7,446092,0.0,1.0
2017-03-24,12.6,13.2,12.5,12.6,12.6,413121,0.0,1.0
2017-03-23,12.75,13.0,12.45,12.55,12.55,281028,0.0,1.0
2017-03-22,12.25,12.85,12.2,12.8,12.8,422009,0.0,1.0
2017-03-21,12.55,12.68,11.8,12.2,12.2,438123,0.0,1.0
2017-03-20,12.45,12.6,12.23,12.5,12.5,365371,0.0,1.0
2017-03-17,13.2,13.45,12.15,12.4,12.4,878792,0.0,1.0
2017-03-16,13.65,13.7,13.25,13.35,13.35,278378,0.0,1.0
2017-03-15,13.1,13.7,12.95,13.65,13.65,685520,0.0,1.0
2017-03-14,12.85,13.05,12.4,13.0,13.0,258634,0.0,1.0
2017-03-13,13.05,13.15,12.81,13.0,13.0,343981,0.0,1.0
2017-03-10,13.0,13.2,12.75,13.0,13.0,477645,0.0,1.0
2017-03-09,12.4,13.0,12.4,12.9,12.9,614032,0.0,1.0
2017-03-08,11.85,12.55,11.85,12.35,12.35,1132272,0.0,1.0
2017-03-07,11.75,11.95,11.35,11.5,11.5,319884,0.0,1.0
2017-03-06,11.45,11.95,11.35,11.85,11.85,520277,0.0,1.0
2017-03-03,11.2,11.55,10.95,11.55,11.55,295754,0.0,1.0
2017-03-02,11.05,11.45,10.8,11.15,11.15,183792,0.0,1.0
2017-03-01,10.7,11.2,10.6,11.05,11.05,315212,0.0,1.0
2017-02-28,10.85,10.85,10.53,10.6,10.6,202382,0.0,1.0
2017-02-27,10.2,10.9,10.2,10.85,10.85,248431,0.0,1.0
2017-02-24,10.1,10.3,10.05,10.2,10.2,192016,0.0,1.0
2017-02-23,10.5,10.5,10.15,10.15,10.15,201132,0.0,1.0
2017-02-22,10.35,10.8,10.2,10.55,10.55,277489,0.0,1.0
2017-02-21,11.25,11.3,10.3,10.4,10.4,393031,0.0,1.0
2017-02-17,11.9,11.94,10.55,11.25,11.25,354167,0.0,1.0
2017-02-16,11.55,11.6,10.8,11.3,11.3,340287,0.0,1.0
2017-02-15,11.4,11.48,11.1,11.45,11.45,206055,0.0,1.0
2017-02-14,11.4,11.4,10.95,11.35,11.35,196235,0.0,1.0
2017-02-13,11.45,11.62,11.25,11.35,11.35,209327,0.0,1.0
2017-02-10,11.45,11.6,11.05,11.25,11.25,186657,0.0,1.0
2017-02-09,11.4,11.7,11.15,11.45,11.45,386836,0.0,1.0
2017-02-08,11.6,11.65,11.3,11.4,11.4,229745,0.0,1.0
2017-02-07,11.65,11.88,11.6,11.7,11.7,285262,0.0,1.0
2017-02-06,12.05,12.05,11.4,11.65,11.65,610392,0.0,1.0
2017-02-03,11.05,11.25,10.9,11.25,11.25,207803,0.0,1.0
2017-02-02,10.95,11.15,10.65,10.95,10.95,588195,0.0,1.0
2017-02-01,10.55,10.6,10.23,10.4,10.4,161740,0.0,1.0
2017-01-31,10.0,10.475,9.8,10.45,10.45,164528,0.0,1.0
2017-01-30,10.65,10.65,10.05,10.05,10.05,165716,0.0,1.0
2017-01-27,10.3,10.75,10.3,10.65,10.65,139638,0.0,1.0
2017-01-26,10.35,10.55,10.1,10.2,10.2,186747,0.0,1.0
2017-01-25,10.55,10.8,10.3,10.4,10.4,160842,0.0,1.0
2017-01-24,10.45,10.75,10.3,10.6,10.6,199721,0.0,1.0
2017-01-23,10.6,10.7,10.375,10.4,10.4,158265,0.0,1.0
2017-01-20,10.65,10.75,10.4,10.6,10.6,201979,0.0,1.0
2017-01-19,10.9,11.1,10.55,10.6,10.6,237414,0.0,1.0
2017-01-18,11.05,11.2,10.8,11.0,11.0,216891,0.0,1.0
2017-01-17,11.75,11.75,10.975,11.0,11.0,324816,0.0,1.0
2017-01-13,11.9,12.25,11.7655,11.85,11.85,195278,0.0,1.0
2017-01-12,11.95,12.145,11.6,11.75,11.75,166311,0.0,1.0
2017-01-11,12.6,12.71,11.805,12.0,12.0,387791,0.0,1.0
2017-01-10,13.0,13.15,12.3,12.65,12.65,378635,0.0,1.0
2017-01-09,13.15,13.2,12.825,13.05,13.05,417092,0.0,1.0
2017-01-06,12.7,13.2,12.45,13.0,13.0,331234,0.0,1.0
2017-01-05,13.1,13.2,12.6,12.7,12.7,432824,0.0,1.0
2017-01-04,12.55,13.445,12.4,13.05,13.05,490538,0.0,1.0
2017-01-03,12.3,12.64,12.05,12.4,12.4,223960,0.0,1.0
2016-12-30,12.6,12.6,11.89,12.15,12.15,318887,0.0,1.0
2016-12-29,12.4,12.7,12.4,12.55,12.55,236591,0.0,1.0
2016-12-28,12.35,12.7,12.2,12.35,12.35,419976,0.0,1.0
2016-12-27,12.5,12.75,12.25,12.35,12.35,288837,0.0,1.0
2016-12-23,11.8,12.475,11.8,12.4,12.4,205985,0.0,1.0
2016-12-22,11.9,12.05,11.675,11.8,11.8,159950,0.0,1.0
2016-12-21,12.1,12.15,11.95,11.95,11.95,140215,0.0,1.0
2016-12-20,12.05,12.45,12.05,12.1,12.1,149323,0.0,1.0
2016-12-19,12.1,12.625,11.95,12.0,12.0,363403,0.0,1.0
2016-12-16,11.65,12.4,11.4,12.15,12.15,2138699,0.0,1.0
2016-12-15,11.25,11.7,11.1,11.55,11.55,310366,0.0,1.0
2016-12-14,11.0,11.5,10.95,11.25,11.25,239006,0.0,1.0
2016-12-13,11.35,11.35,10.95,11.0,11.0,228896,0.0,1.0
2016-12-12,11.15,11.35,10.8,11.25,11.25,336275,0.0,1.0
2016-12-09,11.35,11.65,11.15,11.25,11.25,216017,0.0,1.0
2016-12-08,11.2,11.375,10.75,11.3,11.3,269421,0.0,1.0
2016-12-07,11.15,11.5,10.95,11.2,11.2,284803,0.0,1.0
2016-12-06,11.25,11.35,10.8709,11.3,11.3,246503,0.0,1.0
2016-12-05,11.25,11.75,11.1,11.25,11.25,320309,0.0,1.0
2016-12-02,11.2,11.5785,11.0,11.15,11.15,347992,0.0,1.0
2016-12-01,11.95,11.95,11.2,11.2,11.2,442361,0.0,1.0
2016-11-30,12.25,12.45,11.7,12.0,12.0,222256,0.0,1.0
2016-11-29,12.45,12.5196,12.2,12.35,12.35,108696,0.0,1.0
2016-11-28,12.45,12.5,11.95,12.35,12.35,272493,0.0,1.0
2016-11-25,11.8,12.55,11.625,12.45,12.45,198259,0.0,1.0
2016-11-23,11.25,11.85,11.1,11.8,11.8,361676,0.0,1.0
2016-11-22,11.2,11.35,10.95,11.3,11.3,225801,0.0,1.0
2016-11-21,11.15,11.25,11.05,11.25,11.25,137875,0.0,1.0
2016-11-18,11.2,11.55,10.95,11.1,11.1,236956,0.0,1.0
2016-11-17,11.2,11.2,10.8,11.1,11.1,240153,0.0,1.0
2016-11-16,11.15,11.7,11.0,11.15,11.15,219188,0.0,1.0
2016-11-15,11.2,11.35,10.9,11.1,11.1,300139,0.0,1.0
2016-11-14,11.3,11.45,11.05,11.25,11.25,439311,0.0,1.0
2016-11-11,10.45,11.25,10.35,11.2,11.2,364632,0.0,1.0
2016-11-10,10.85,11.2,10.3,10.4,10.4,443037,0.0,1.0
2016-11-09,10.2,10.85,10.15,10.85,10.85,705693,0.0,1.0
2016-11-08,10.0,10.2,9.825,10.15,10.15,187898,0.0,1.0
2016-11-07,9.55,10.0,9.5,10.0,10.0,242799,0.0,1.0
2016-11-04,8.9,9.5,8.9,9.45,9.45,241208,0.0,1.0
2016-11-03,9.1,9.3,8.85,8.95,8.95,447728,0.0,1.0
2016-11-02,9.3,9.4,9.0,9.0,9.0,287917,0.0,1.0
2016-11-01,9.65,9.95,9.35,9.5,9.5,245631,0.0,1.0
2016-10-31,9.7,9.9,9.5,9.7,9.7,319841,0.0,1.0
2016-10-28,9.75,10.95,9.04,9.74,9.74,1387254,0.0,1.0
2016-10-27,8.96,9.02,8.7701,8.83,8.83,320842,0.0,1.0
2016-10-26,8.95,9.03,8.88,8.91,8.91,217809,0.0,1.0
2016-10-25,9.11,9.12,8.96,9.01,9.01,279901,0.0,1.0
2016-10-24,9.22,9.24,9.1,9.11,9.11,223275,0.0,1.0
2016-10-21,9.24,9.28,9.03,9.19,9.19,133072,0.0,1.0
2016-10-20,9.16,9.39,9.02,9.31,9.31,167492,0.0,1.0
2016-10-19,9.21,9.35,9.0,9.15,9.15,232832,0.0,1.0
2016-10-18,9.18,9.36,9.1,9.25,9.25,156640,0.0,1.0
2016-10-17,9.17,9.275,9.0,9.09,9.09,265948,0.0,1.0
2016-10-14,9.29,9.29,9.04,9.14,9.14,278676,0.0,1.0
2016-10-13,9.18,9.46,9.18,9.27,9.27,186980,0.0,1.0
2016-10-12,9.44,9.6,9.14,9.23,9.23,282687,0.0,1.0
2016-10-11,9.63,9.72,9.3,9.43,9.43,293156,0.0,1.0
2016-10-10,9.48,9.77,9.48,9.65,9.65,234004,0.0,1.0
2016-10-07,9.33,9.54,9.17,9.46,9.46,307313,0.0,1.0
2016-10-06,9.4,9.55,9.14,9.35,9.35,288331,0.0,1.0
2016-10-05,9.12,9.45,9.06,9.36,9.36,339466,0.0,1.0
2016-10-04,9.12,9.35,9.02,9.06,9.06,193838,0.0,1.0
2016-10-03,9.21,9.3,9.0,9.14,9.14,366750,0.0,1.0
2016-09-30,8.98,9.353,8.86,9.18,9.18,689829,0.0,1.0
2016-09-29,9.0,9.0,8.72,8.95,8.95,595803,0.0,1.0
2016-09-28,8.93,9.0,8.81,8.9,8.9,404919,0.0,1.0
2016-09-27,8.77,9.0,8.75,8.9,8.9,311418,0.0,1.0
2016-09-26,8.8,8.81,8.69,8.73,8.73,228824,0.0,1.0
2016-09-23,8.84,9.0,8.69,8.76,8.76,279838,0.0,1.0
2016-09-22,8.9,9.08,8.8,8.83,8.83,228719,0.0,1.0
2016-09-21,8.87,8.92,8.57,8.85,8.85,233911,0.0,1.0
2016-09-20,8.64,8.88,8.52,8.82,8.82,304067,0.0,1.0
2016-09-19,8.64,8.86,8.51,8.55,8.55,260890,0.0,1.0
2016-09-16,8.77,8.77,8.53,8.64,8.64,834394,0.0,1.0
2016-09-15,8.95,9.05,8.72,8.77,8.77,280510,0.0,1.0
2016-09-14,9.01,9.259,8.8876,8.92,8.92,261212,0.0,1.0
2016-09-13,9.28,9.28,8.84,8.94,8.94,370577,0.0,1.0
2016-09-12,9.07,9.26,9.05,9.22,9.22,413554,0.0,1.0
2016-09-09,9.34,9.35,8.93,9.09,9.09,865668,0.0,1.0
2016-09-08,9.64,9.64,9.41,9.45,9.45,395849,0.0,1.0
2016-09-07,10.2,10.28,9.58,9.59,9.59,658778,0.0,1.0
2016-09-06,10.4,10.43,10.14,10.2,10.2,266904,0.0,1.0
2016-09-02,10.36,10.75,10.321,10.36,10.36,410224,0.0,1.0
2016-09-01,12.51,12.98,10.05,10.5,10.5,2728744,0.0,1.0
2016-08-31,12.1,12.15,11.94,12.07,12.07,237253,0.0,1.0
2016-08-30,12.19,12.19,12.0,12.09,12.09,224683,0.0,1.0
2016-08-29,12.19,12.29,12.065,12.19,12.19,368651,0.0,1.0
2016-08-26,12.12,12.28,12.001,12.23,12.23,170265,0.0,1.0
2016-08-25,11.88,12.25,11.88,12.1,12.1,172726,0.0,1.0
2016-08-24,12.11,12.33,11.88,11.9,11.9,362418,0.0,1.0
2016-08-23,12.2,12.42,12.12,12.13,12.13,175034,0.0,1.0
2016-08-22,11.82,12.33,11.4501,12.17,12.17,218767,0.0,1.0
2016-08-19,11.9,12.0,11.76,11.77,11.77,73614,0.0,1.0
2016-08-18,11.88,11.94,11.71,11.9,11.9,45569,0.0,1.0
2016-08-17,11.99,12.06,11.81,11.87,11.87,182852,0.0,1.0
2016-08-16,12.07,12.14,11.89,11.94,11.94,299385,0.0,1.0
2016-08-15,12.11,12.37,11.91,12.15,12.15,178885,0.0,1.0
2016-08-12,12.11,12.31,12.02,12.15,12.15,240635,0.0,1.0
2016-08-11,12.12,12.3,11.93,12.17,12.17,198993,0.0,1.0
2016-08-10,12.21,12.24,11.99,12.11,12.11,363285,0.0,1.0
2016-08-09,11.97,12.38,11.97,12.26,12.26,243725,0.0,1.0
2016-08-08,12.17,12.188,11.8872,12.0,12.0,290513,0.0,1.0
2016-08-05,11.86,12.15,11.8,12.12,12.12,261910,0.0,1.0
2016-08-04,12.16,12.16,11.85,11.86,11.86,188013,0.0,1.0
2016-08-03,11.65,12.14,11.58,12.1,12.1,319102,0.0,1.0
2016-08-02,11.46,11.85,11.392,11.69,11.69,426290,0.0,1.0
2016-08-01,11.12,11.62,11.12,11.49,11.49,372188,0.0,1.0
2016-07-29,10.01,11.16,9.86,11.12,11.12,837906,0.0,1.0
2016-07-28,10.38,10.52,9.91,9.95,9.95,363281,0.0,1.0
2016-07-27,9.97,10.54,9.97,10.36,10.36,397396,0.0,1.0
2016-07-26,9.84,9.97,9.75,9.89,9.89,255995,0.0,1.0
2016-07-25,9.85,9.91,9.67,9.88,9.88,199885,0.0,1.0
2016-07-22,9.94,10.01,9.81,9.85,9.85,147676,0.0,1.0
2016-07-21,9.8,10.02,9.8,9.96,9.96,234240,0.0,1.0
2016-07-20,9.56,9.92,9.271,9.74,9.74,223503,0.0,1.0
2016-07-19,9.76,9.82,9.49,9.55,9.55,247917,0.0,1.0
2016-07-18,9.92,9.94,9.72,9.76,9.76,272235,0.0,1.0
2016-07-15,9.77,9.9001,9.67,9.89,9.89,185035,0.0,1.0
2016-07-14,9.91,10.05,9.62,9.7,9.7,292748,0.0,1.0
2016-07-13,10.0,10.26,9.81,9.87,9.87,551613,0.0,1.0
2016-07-12,10.12,10.18,9.87,9.91,9.91,404461,0.0,1.0
2016-07-11,10.35,10.35,10.03,10.09,10.09,344365,0.0,1.0
