,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2013-06-28,183.49,184.26,176.26,176.27,140.972359728406,229200,0.0,1.0
2013-06-27,185.84,187.35,182.17,184.5,147.554322175588,135400,0.0,1.0
2013-06-26,191.52,192.45,182.3,184.05,147.194433584916,69700,0.0,1.0
2013-06-25,188.29,191.37,184.585,189.3,151.393133809425,44200,0.0,1.0
2013-06-24,189.3,189.3,181.28,185.1,148.034173629818,93500,0.0,1.0
2013-06-21,199.97,200.06,189.526,193.0,154.352217777174,95300,0.0,1.0
2013-06-20,210.96,211.5,195.22,198.2,158.510930380496,80900,0.0,1.0
2013-06-19,216.02,217.34,213.02,213.32,170.603187027081,29200,0.0,1.0
2013-06-18,218.23,219.85,216.64,217.7,174.106102642957,34500,0.0,1.0
2013-06-17,218.26,219.45,214.87,216.97,173.522283373644,55900,0.0,1.0
2013-06-14,220.72,221.0,216.0,216.28,172.97045420128,59100,0.0,1.0
2013-06-13,219.88,223.64,216.69,222.1,177.625013307307,51700,0.0,1.0
2013-06-12,233.56,236.89,219.58,220.44,176.297424283939,35700,0.0,1.0
2013-06-11,236.17,238.77,231.1,231.91,185.47058458396,45700,0.0,1.0
2013-06-10,239.08,240.72,237.18,238.31,190.589000095742,16100,0.0,1.0
2013-06-07,231.8,239.91,231.8,237.64,190.053165971852,21300,0.0,1.0
2013-06-06,220.2,229.75,220.2,229.65,183.663144106362,29100,0.0,1.0
2013-06-05,227.56,228.0,217.17,220.35,176.225446565804,52200,0.0,1.0
2013-06-04,234.02,235.11,227.01,228.88,183.047334740101,26600,0.0,1.0
2013-06-03,233.71,233.99,228.18,233.4,186.662215695297,53900,0.0,1.0
2013-05-31,234.67,235.98,231.75,231.86,185.430596962774,52600,0.0,1.0
2013-05-30,233.94,238.1,232.49,236.8,189.381373935931,27600,0.0,1.0
2013-05-29,235.0,237.97,234.03,234.03,187.166059722238,47400,0.0,1.0
2013-05-28,227.18,237.84,227.18,237.54,189.973190729481,64800,0.0,1.0
2013-05-24,220.42,224.48,220.0,224.06,179.19252805779,42600,0.0,1.0
2013-05-23,223.1,224.7,217.5801,221.08,176.809265835117,81500,0.0,1.0
2013-05-22,241.26,242.76,225.63,226.78,181.367854650297,93300,0.0,1.0
2013-05-21,244.1,246.3,239.51,241.3,192.980259842653,44100,0.0,1.0
2013-05-20,247.08,248.89,242.96,244.98,195.923348761927,70600,0.0,1.0
2013-05-17,241.57,247.339,241.57,247.12,197.634818948679,42800,0.0,1.0
2013-05-16,239.0,242.106,238.82,239.81,191.788628731316,60200,0.0,1.0
2013-05-15,232.1,239.0,231.5,238.66,190.868913444043,36800,0.0,1.0
2013-05-14,224.2,233.11,224.2,233.06,186.390299871233,49300,0.0,1.0
2013-05-13,221.34,224.979,220.96,224.55,179.584406745411,57400,0.0,1.0
2013-05-10,217.0,221.7999,216.18,221.33,177.009203941046,65300,0.0,1.0
2013-05-09,214.44,219.46,212.63,216.92,173.482295752458,79800,0.0,1.0
2013-05-08,209.76,214.7,208.75,213.5,170.74714246335,109100,0.0,1.0
2013-05-07,205.25,210.5799,202.45,209.74,167.740073350178,43400,0.0,1.0
2013-05-06,203.89,205.9499,203.211,204.5,163.549370649907,24200,0.0,1.0
2013-05-03,195.06,205.12,194.85,203.88,163.053524147203,70600,0.0,1.0
2013-05-02,190.8,194.1,188.2501,193.5,154.752093989031,51200,0.0,1.0
2013-05-01,193.13,196.379,182.36,189.51,151.561081818405,65200,0.0,1.0
2013-04-30,190.25,192.78,189.0,191.0,152.752712929742,40000,0.0,1.0
2013-04-29,186.02,190.92,182.96,189.26,151.361143712476,15600,0.0,1.0
2013-04-26,187.16,187.979,184.3201,185.14,148.066163726766,12400,0.0,1.0
2013-04-25,186.47,190.12,186.45,187.17,149.68966114691,19900,0.0,1.0
2013-04-24,188.47,188.47,184.08,185.4,148.274099356933,24400,0.0,1.0
2013-04-23,185.75,188.64,184.7,188.64,150.865297209772,26800,0.0,1.0
2013-04-22,181.15,184.42,178.69,184.35,147.434359312031,25300,0.0,1.0
2013-04-19,177.42,183.0,177.02,181.91,145.482963398164,38000,0.0,1.0
2013-04-18,182.55,185.39,175.96,177.5,141.956055209577,45400,0.0,1.0
2013-04-17,189.31,189.31,182.37,183.44,146.706584606449,50300,0.0,1.0
2013-04-16,188.67,192.86,185.34,190.75,152.552774823813,55600,0.0,1.0
2013-04-15,191.92,192.8199,185.6025,186.6,149.233802265392,69500,0.0,1.0
2013-04-12,191.74,194.37,191.74,193.5,154.752093989031,23400,0.0,1.0
2013-04-11,192.14,194.7,192.14,193.37,154.648126173948,58300,0.0,1.0
2013-04-10,184.59,192.75,184.195,191.78,153.37651982024,64100,0.0,1.0
2013-04-09,181.75,183.88,180.0,183.34,146.626609364078,48500,0.0,1.0
2013-04-08,178.84,182.05,177.93,182.05,145.594928737484,42400,0.0,1.0
2013-04-05,178.46,179.61,177.54,178.84,143.027723457356,47100,0.0,1.0
2013-04-04,178.7,181.63,176.89,181.63,145.259032719523,22300,0.0,1.0
2013-04-03,185.88,185.88,177.44,177.63,142.06002302466,41900,0.0,1.0
2013-04-02,186.4,187.93,184.82,186.22,148.92989634438,34300,0.0,1.0
2013-04-01,186.93,187.8,183.53,185.8,148.594000326419,53200,0.0,1.0
2013-03-28,187.88,189.0,185.73,186.28,148.977881489803,35900,0.0,1.0
2013-03-27,186.91,188.6699,185.25,187.5,149.953579446736,13500,0.0,1.0
2013-03-26,186.73,187.64,184.42,187.64,150.065544786056,28400,0.0,1.0
2013-03-25,185.62,186.336,182.65,185.2,148.114148872189,48200,0.0,1.0
2013-03-22,183.0,185.95,180.99,184.3,147.394371690845,39700,0.0,1.0
2013-03-21,183.83,184.5,180.45,182.15,145.674903979856,60100,0.0,1.0
2013-03-20,180.0,184.61,180.0,184.49,147.546324651351,72400,0.0,1.0
2013-03-19,186.13,186.54,177.37,180.5,144.355312480724,128200,0.0,1.0
2013-03-18,183.61,187.85,183.02,187.02,149.569698283352,35800,0.0,1.0
2013-03-15,189.09,191.34,185.901,186.16,148.881911198957,91400,0.0,1.0
2013-03-14,186.89,189.93,185.53,189.19,151.305161042816,41400,0.0,1.0
2013-03-13,185.73,186.69,184.1501,185.98,148.737955762688,26300,0.0,1.0
2013-03-12,184.11,185.8,183.3,185.39,148.266101832695,29500,0.0,1.0
2013-03-11,183.65,186.37,183.65,185.8,148.594000326419,38100,0.0,1.0
2013-03-08,182.69,184.63,181.0,184.62,147.650292466434,40500,0.0,1.0
2013-03-07,176.0,181.44,176.0,181.43,145.09908223478,98200,0.0,1.0
2013-03-06,175.49,176.65,174.34,176.0,140.756426574003,35100,0.0,1.0
2013-03-05,174.37,175.89,173.3601,175.49,140.348552837908,43800,0.0,1.0
2013-03-04,167.21,173.205,166.522,171.09,136.829642173558,50100,0.0,1.0
2013-03-01,167.0,169.25,165.71,168.37,134.65431558105,19500,0.0,1.0
2013-02-28,170.2,170.75,167.62,168.01,134.366404708513,44100,0.0,1.0
2013-02-27,166.02,171.76,166.02,170.83,136.621706543391,36000,0.0,1.0
2013-02-26,162.39,167.42,162.39,165.49,132.351028600748,34300,0.0,1.0
2013-02-25,165.1,166.13,160.44,162.11,129.647865408589,67500,0.0,1.0
2013-02-22,159.95,164.35,157.93,163.87,131.055429674329,22900,0.0,1.0
2013-02-21,159.89,160.99,158.0,159.85,127.840424930991,51400,0.0,1.0
2013-02-20,170.84,170.84,160.98,160.99,128.752142694027,92100,0.0,1.0
2013-02-19,166.64,170.83,166.64,169.96,135.925921934759,22600,0.0,1.0
2013-02-15,167.18,167.99,166.09,167.11,133.646627527168,25100,0.0,1.0
2013-02-14,163.76,166.964,163.76,166.26,132.96683796701,19900,0.0,1.0
2013-02-13,163.05,165.31,163.0,164.5,131.55927370127,31600,0.0,1.0
2013-02-12,163.75,163.75,162.52,163.05,130.399632686882,12200,0.0,1.0
2013-02-11,162.06,164.13,161.38,162.92,130.295664871798,15500,0.0,1.0
2013-02-08,156.7,162.12,156.7,162.06,129.607877787403,37700,0.0,1.0
2013-02-07,157.18,157.18,155.38,156.34,125.033293923748,34400,0.0,1.0
2013-02-06,155.39,157.43,154.717,156.48,125.145259263068,32500,0.0,1.0
2013-02-05,157.32,157.32,155.25,156.36,125.049288972222,75500,0.0,1.0
2013-02-04,151.07,156.93,151.07,156.25,124.961316205613,55500,0.0,1.0
2013-02-01,149.93,152.74,148.94,152.49,121.954247092441,35400,0.0,1.0
2013-01-31,145.43,149.43,145.021,149.01,119.17110865791,53100,0.0,1.0
2013-01-30,144.5,145.83,141.66,145.25,116.164039544738,70100,0.0,1.0
2013-01-29,142.31,145.3264,142.03,144.89,115.8761286722,35800,0.0,1.0
2013-01-28,141.0,142.27,139.62,142.14,113.676809506982,38300,0.0,1.0
2013-01-25,143.0,143.77,140.58,140.8,112.605141259202,62600,0.0,1.0
2013-01-24,143.7,146.69,142.38,142.59,114.036698097654,75800,0.0,1.0
2013-01-23,141.13,143.73,140.85,143.22,114.540542124595,37700,0.0,1.0
2013-01-22,138.02,140.98,137.87,140.82,112.621136307677,22800,0.0,1.0
2013-01-18,136.45,137.72,136.45,137.72,110.141903794157,14100,0.0,1.0
2013-01-17,136.73,136.75,135.5,136.26,108.974265255532,40500,0.0,1.0
2013-01-16,135.5,136.76,135.5,135.8,108.606379140623,45500,0.0,1.0
2013-01-15,136.75,137.21,135.5801,136.0,108.766329625366,46000,0.0,1.0
2013-01-14,135.0,138.13,133.5,137.86,110.253869133477,37400,0.0,1.0
2013-01-11,134.54,134.79,132.59,134.79,107.79862919267,22700,0.0,1.0
2013-01-10,132.08,134.41,130.13,134.38,107.470730698946,48300,0.0,1.0
2013-01-09,129.5,131.73,129.45,131.72,105.343389251862,41600,0.0,1.0
2013-01-08,127.0,129.24,126.445,128.79,103.000114650374,64600,0.0,1.0
2013-01-07,126.56,127.35,125.71,126.79,101.400609802942,21700,0.0,1.0
2013-01-04,125.76,127.4,124.59,126.95,101.528570190737,23100,0.0,1.0
2013-01-03,125.86,126.23,124.38,125.09,100.041030682625,60000,0.0,1.0
2013-01-02,121.98,125.98,121.22,125.68,100.512884612617,62700,0.0,1.0
2012-12-31,119.55,121.88,119.55,120.94,96.722058124204,18800,0.0,1.0
2012-12-28,118.74,120.5,118.74,119.5,95.570414634053,9000,0.0,1.0
2012-12-27,121.1,121.1,118.6,119.44,95.5224294886301,32300,0.0,1.0
2012-12-26,121.68,121.68,120.29,120.6,96.4501423001406,18900,0.0,1.0
2012-12-24,120.15,121.9299,119.33,121.14,96.8820086089472,16400,0.0,1.0
2012-12-21,119.45,120.2575,118.0,120.25,96.17022895184,98200,0.0,1.0
2012-12-20,117.32,120.35,117.32,119.38,95.4744443432071,17200,0.0,1.0
2012-12-19,119.93,120.24,117.19,117.39,93.8829370200124,29900,0.0,1.0
2012-12-18,118.64,120.2,118.58,120.2,96.1302413306542,17200,0.0,1.0
2012-12-17,114.99,119.0,114.99,118.74,94.9626027920289,32600,0.0,1.0
2012-12-14,115.14,115.48,114.0,114.56,91.6196376608964,14900,0.0,1.0
2012-12-13,116.2,116.47,114.48,115.15,92.0914915908888,61700,0.0,1.0
2012-12-12,116.0,116.98,115.52,115.72,92.5473504724068,20500,0.0,1.0
2012-12-11,116.54,116.99,115.33,115.5,92.3714049391893,35900,0.0,1.0
2012-12-10,116.5,116.98,116.0,116.01,92.7792786752845,31100,0.0,1.0
2012-12-07,115.64,116.5,115.45,116.21,92.9392291600276,46000,0.0,1.0
2012-12-06,114.5,115.57,113.5,115.19,92.1234816878374,45400,0.0,1.0
2012-12-05,114.07,114.75,114.07,114.5,91.5716525154734,55600,0.0,1.0
2012-12-04,115.51,115.63,112.92,113.75,90.9718381976865,55000,0.0,1.0
2012-12-03,115.07,115.64,114.75,115.64,92.4833702785096,28700,0.0,1.0
2012-11-30,114.38,114.99,113.0,114.86,91.8595633880112,61000,0.0,1.0
2012-11-29,112.61,114.22,112.61,113.7,90.9318505765007,80600,0.0,1.0
2012-11-28,111.48,112.48,110.35,111.65,89.292358107883,32800,0.0,1.0
2012-11-27,112.92,113.12,111.51,111.75,89.3723333502546,53900,0.0,1.0
2012-11-26,110.1,112.68,110.06,112.53,89.996140240753,49300,0.0,1.0
2012-11-23,110.0,110.268,109.75,110.1,88.0527418511233,14700,0.0,1.0
2012-11-21,108.87,110.0,108.2,109.4,87.4929151545222,54000,0.0,1.0
2012-11-20,103.56,108.26,103.56,107.89,86.2852889947112,63200,0.0,1.0
2012-11-19,102.63,104.41,102.02,104.26,83.3821876966224,21900,0.0,1.0
2012-11-16,100.26,101.73,99.875,101.16,80.902955183103,191100,0.0,1.0
2012-11-15,102.8,102.98,100.21,100.54,80.4071086803991,55200,0.0,1.0
2012-11-14,103.85,103.99,102.53,102.86,82.2625343034201,64200,0.0,1.0
2012-11-13,102.51,104.4,102.51,103.88,83.0782817756103,25900,0.0,1.0
2012-11-12,100.97,102.96,100.97,102.89,82.2865268761315,24900,0.0,1.0
2012-11-09,101.38,101.97,99.95,101.84,81.4467868312298,45300,0.0,1.0
2012-11-08,103.05,104.3,101.8,101.8,81.4147967342812,36600,0.0,1.0
2012-11-07,104.1,104.15,102.88,103.13,82.4784674578233,48600,0.0,1.0
2012-11-06,104.47,105.3,104.1,105.05,84.0139921113579,38000,0.0,1.0
2012-11-05,102.66,104.25,102.66,104.18,83.3182075027251,39000,0.0,1.0
2012-11-02,102.4,104.13,102.4,104.0,83.1742520664562,63800,0.0,1.0
2012-11-01,96.16,102.0,96.16,101.75,81.3748091130954,96100,0.0,1.0
2012-10-31,95.63,96.5,94.99,95.83,76.6402747646971,23400,0.0,1.0
2012-10-26,95.0,95.98,94.55,95.5,76.3763564648708,26000,0.0,1.0
2012-10-25,94.9,95.23,94.3,94.81,75.8245272925069,13300,0.0,1.0
2012-10-24,92.54,93.74,92.12,93.11,74.4649481721898,13000,0.0,1.0
2012-10-23,92.93,93.2932,92.22,93.1,74.4569506479526,18000,0.0,1.0
2012-10-22,93.12,93.87,92.79,93.71,74.9447996264193,40900,0.0,1.0
2012-10-19,92.23,93.61,92.012,92.9,74.2970001632094,44700,0.0,1.0
2012-10-18,92.73,93.65,92.7034,93.09,74.4489531237155,8300,0.0,1.0
2012-10-17,92.14,93.12,92.0,93.12,74.4729456964269,57600,0.0,1.0
2012-10-16,90.46,92.52,90.46,92.21,73.7451709908454,27600,0.0,1.0
2012-10-15,89.05,90.09,88.48,90.09,72.0496958525677,11100,0.0,1.0
2012-10-12,88.84,89.25,88.0601,88.71,70.9460375078397,11200,0.0,1.0
2012-10-11,88.08,88.8,87.8216,88.7,70.9380399836026,15700,0.0,1.0
2012-10-10,88.19,88.2,87.01,88.0,70.3782132870014,26000,0.0,1.0
2012-10-09,87.29,88.49,86.7178,87.68,70.1222925114123,15100,0.0,1.0
2012-10-08,86.75,87.8,86.75,87.075,69.6384422950642,6800,0.0,1.0
2012-10-05,87.67,88.39,86.94,86.94,69.5304757178625,5600,0.0,1.0
2012-10-04,87.47,87.69,86.74,87.2,69.7384113480287,9800,0.0,1.0
2012-10-03,87.27,87.51,86.12,87.1,69.6584361056571,13300,0.0,1.0
2012-10-02,87.11,87.5,86.02,86.76,69.3865202815937,17900,0.0,1.0
2012-10-01,86.6,87.72,86.38,86.95,69.5384732420997,9800,0.0,1.0
2012-09-28,86.31,87.01,85.555,86.0,68.7787084395696,18300,0.0,1.0
2012-09-27,87.78,87.95,86.24,86.91,69.506483145151,16000,0.0,1.0
2012-09-26,88.17,88.45,86.66,86.92,69.5144806693882,12300,0.0,1.0
2012-09-25,89.69,91.37,87.68,87.68,70.1222925114123,31500,0.0,1.0
2012-09-24,88.05,90.46,86.83,89.4,71.4978666802037,35200,0.0,1.0
2012-09-21,89.5,89.87,86.25,88.68,70.9220449351282,283800,0.0,1.0
2012-09-20,85.65,88.47,84.7,88.13,70.4821811020845,26800,0.0,1.0
2012-09-19,89.5,89.7,85.68,85.8,68.6187579548264,39000,0.0,1.0
2012-09-18,89.92,89.92,85.13,89.42,71.513861728678,22800,0.0,1.0
2012-09-17,92.2,92.61,89.3,89.68,71.7217973588442,21200,0.0,1.0
2012-09-14,90.45,93.74,90.44,92.13,73.6811907969482,33900,0.0,1.0
2012-09-13,87.95,90.52,87.02,90.5,72.3775943462912,21900,0.0,1.0
2012-09-12,88.87,89.73,87.12,87.97,70.3542207142899,21500,0.0,1.0
2012-09-11,87.93,89.72,87.16,88.44,70.7301043534364,19300,0.0,1.0
2012-09-10,88.25,89.25,87.0,88.17,70.5141711990331,32200,0.0,1.0
2012-09-07,85.69,88.66,85.55,87.92,70.3142330931041,20600,0.0,1.0
2012-09-06,84.06,85.94,84.06,85.55,68.4188198488974,51200,0.0,1.0
2012-09-05,87.83,87.83,82.91,83.0,66.3794511684218,47900,0.0,1.0
2012-09-04,85.5,88.56,84.9601,88.06,70.4261984324244,19500,0.0,1.0
2012-08-31,87.23,87.35,85.52,85.64,68.4907975670318,32600,0.0,1.0
2012-08-30,87.15,88.9,85.31,86.74,69.3705252331193,24300,0.0,1.0
2012-08-29,88.2,88.97,87.6801,88.16,70.5061736747959,13400,0.0,1.0
2012-08-28,88.06,88.5,87.67,88.09,70.4501910051358,9900,0.0,1.0
2012-08-27,88.12,88.459,87.255,88.26,70.5861489171675,15900,0.0,1.0
2012-08-24,87.71,88.7203,87.25,87.9,70.2982380446298,15100,0.0,1.0
2012-08-23,89.09,89.09,87.34,87.38,69.8823667842975,7500,0.0,1.0
2012-08-22,89.68,90.34,87.93,88.87,71.0739978956343,19700,0.0,1.0
2012-08-21,87.55,89.6,87.55,88.52,70.7940845473337,22400,0.0,1.0
2012-08-20,86.5,87.5,85.82,87.35,69.8583742115861,15500,0.0,1.0
2012-08-17,86.32,86.9,86.21,86.9,69.4984856209139,17400,0.0,1.0
2012-08-16,85.82,86.4899,82.82,86.21,68.9466564485499,56800,0.0,1.0
2012-08-15,84.51,86.49,84.3,85.68,68.5227876639805,30600,0.0,1.0
2012-08-14,86.01,86.22,84.0,84.32,67.4351243677268,24800,0.0,1.0
2012-08-13,85.43,86.04,85.31,85.8,68.6187579548264,11800,0.0,1.0
2012-08-10,85.58,86.49,84.33,85.51,68.3868297519488,10300,0.0,1.0
2012-08-09,84.22,86.42,84.22,85.43,68.3228495580515,12400,0.0,1.0
2012-08-08,84.37,85.5,83.01,85.15,68.098918879411,12700,0.0,1.0
2012-08-07,83.26,85.0,82.84,84.68,67.7230352402645,17200,0.0,1.0
2012-08-06,84.22,84.25,82.09,83.15,66.4994140319792,14500,0.0,1.0
2012-08-03,85.28,85.28,83.7,84.4,67.4991045616241,19100,0.0,1.0
2012-08-02,82.84,84.15,81.56,83.56,66.8273125257027,27200,0.0,1.0
2012-08-01,84.64,84.9899,81.99,81.99,65.5717012204687,17500,0.0,1.0
2012-07-31,81.73,83.99,81.65,83.72,66.9552729134972,20500,0.0,1.0
2012-07-30,83.43,84.0,81.345,81.65,65.2997853964053,9300,0.0,1.0
2012-07-27,79.48,83.54,79.48,82.83,66.2434932563901,8000,0.0,1.0
2012-07-26,79.59,81.74,79.05,79.21,63.3483894825384,8800,0.0,1.0
2012-07-25,77.7,79.8,75.95,78.18,62.524644486111,21500,0.0,1.0
2012-07-24,76.1,77.8,76.1,76.94,61.5329514807033,17400,0.0,1.0
2012-07-23,77.01,77.84,75.0,77.07,61.6369192957863,19100,0.0,1.0
2012-07-20,82.62,82.62,77.8,78.18,62.524644486111,24700,0.0,1.0
2012-07-19,86.15,86.28,83.76,83.76,66.9872630104459,13900,0.0,1.0
2012-07-18,83.44,86.39,82.84,85.57,68.4348148973717,50200,0.0,1.0
2012-07-17,82.64,83.29,79.68,82.95,66.339463547236,13600,0.0,1.0
2012-07-16,80.3,82.85,80.3,81.65,65.2997853964053,8700,0.0,1.0
2012-07-13,80.85,82.15,80.85,81.85,65.4597358811485,10800,0.0,1.0
2012-07-12,82.13,82.13,80.06,80.5,64.380070109132,16600,0.0,1.0
2012-07-11,82.94,83.11,82.1,82.52,65.9955700050381,12800,0.0,1.0
2012-07-10,82.74,83.41,81.45,82.45,65.939587335378,11400,0.0,1.0
2012-07-09,80.46,82.49,79.9,81.9,65.4997235023343,26200,0.0,1.0
2012-07-06,83.35,83.36,80.91,81.43,65.1238398631878,16200,0.0,1.0
2012-07-05,83.28,84.94,82.0,84.64,67.6910451433159,24400,0.0,1.0
2012-07-03,82.0,84.25,81.43,84.24,67.3711441738295,15000,0.0,1.0
2012-07-02,81.0,81.97,79.64,81.97,65.5557061719944,23200,0.0,1.0
2012-06-29,78.5,81.33,78.0,81.0,64.7799463209899,28500,0.0,1.0
2012-06-28,76.85,77.48,75.15,77.46,61.9488227410355,12600,0.0,1.0
2012-06-27,76.94,78.19,76.61,77.45,61.9408252167984,29800,0.0,1.0
2012-06-26,74.51,76.96,73.19,76.68,61.3250158505371,29900,0.0,1.0
2012-06-25,71.58,75.0,71.58,74.13,59.2856471700615,14100,0.0,1.0
2012-06-22,71.59,73.89,70.43,73.35,58.6618402795631,135800,0.0,1.0
2012-06-21,74.63,74.63,70.61,70.98,56.7664270353564,16000,0.0,1.0
2012-06-20,73.45,74.7,71.41,74.53,59.6055481395479,23100,0.0,1.0
2012-06-19,70.51,73.49,69.72,73.3,58.6218526583773,30100,0.0,1.0
2012-06-18,70.95,71.7,69.61,70.0,55.9826696601148,23600,0.0,1.0
2012-06-15,70.01,72.5,70.0,71.54,57.2142883926373,37100,0.0,1.0
2012-06-14,70.0,71.32,69.0,70.36,56.2705805326525,28900,0.0,1.0
2012-06-13,71.63,71.64,69.2,69.31,55.4308404877508,13200,0.0,1.0
2012-06-12,72.21,72.21,70.6,71.47,57.1583057229772,7200,0.0,1.0
2012-06-11,74.24,74.58,71.08,71.28,57.0063527624711,24500,0.0,1.0
2012-06-08,72.06,73.79,71.68,73.12,58.4778972221084,6200,0.0,1.0
2012-06-07,73.63,74.11,72.05,72.4,57.902075477033,14000,0.0,1.0
2012-06-06,70.0,73.4,69.9,73.12,58.4778972221084,11100,0.0,1.0
2012-06-05,69.18,70.39,69.18,69.76,55.7907290784229,9200,0.0,1.0
2012-06-04,69.82,69.86,69.0,69.4,55.5028182058852,12900,0.0,1.0
2012-06-01,69.0,70.43,69.0,69.68,55.7267488845257,21500,0.0,1.0
2012-05-31,70.52,71.68,69.81,70.88,56.6864517929848,31400,0.0,1.0
2012-05-30,71.0,72.43,70.32,70.37,56.2785780568896,26100,0.0,1.0
2012-05-29,71.45,71.91,71.04,71.53,57.2062908684001,19200,0.0,1.0
2012-05-25,72.12,72.12,71.25,71.57,57.2382809653487,12400,0.0,1.0
2012-05-24,71.75,72.5,71.0,72.33,57.8460928073729,9300,0.0,1.0
2012-05-23,73.17,74.66,71.215,72.01,57.5901720317838,18500,0.0,1.0
2012-05-22,76.29,77.0,73.33,73.76,58.9897387732866,33800,0.0,1.0
2012-05-21,75.75,76.99,75.322,76.62,61.2770307051142,20900,0.0,1.0
2012-05-18,75.57,75.9199,75.0,75.11,60.0694045453031,16000,0.0,1.0
2012-05-17,77.05,77.05,75.6,75.6,60.4612832329239,15800,0.0,1.0
2012-05-16,77.35,77.909,76.0418,76.62,61.2770307051142,19000,0.0,1.0
2012-05-15,77.46,78.13,77.01,77.08,61.6449168200235,7500,0.0,1.0
2012-05-14,77.13,78.89,77.1,77.43,61.9248301683241,18000,0.0,1.0
2012-05-11,77.0,78.94,77.0,78.41,62.7085875435657,12200,0.0,1.0
2012-05-10,77.85,78.35,77.06,77.86,62.2687237105219,9600,0.0,1.0
2012-05-09,76.7,78.0,76.7,77.05,61.620924247312,11600,0.0,1.0
2012-05-08,75.5,78.41,75.5,78.1,62.4606642922137,10400,0.0,1.0
2012-05-07,75.01,77.24,75.0,76.13,60.8851520174934,19400,0.0,1.0
2012-05-04,78.11,78.11,75.33,75.33,60.2453500785206,22900,0.0,1.0
2012-05-03,80.56,81.36,78.0,78.1,62.4606642922137,33000,0.0,1.0
2012-05-02,80.99,84.03,80.75,81.5,65.1798225328479,21000,0.0,1.0
2012-05-01,84.04,85.6,82.02,82.02,65.5956937931802,36000,0.0,1.0
2012-04-30,85.88,86.76,83.7,84.4,67.4991045616241,8100,0.0,1.0
2012-04-27,84.8,86.36,84.45,86.36,69.0666193121073,11000,0.0,1.0
2012-04-26,83.09,85.0,82.71,85.0,67.9789560158536,24100,0.0,1.0
2012-04-25,80.34,83.72,80.3,83.01,66.3874486926589,23900,0.0,1.0
2012-04-24,78.07,79.983,78.07,79.95,63.9402062760882,9900,0.0,1.0
2012-04-23,78.4,79.38,77.37,78.33,62.6446073496684,17200,0.0,1.0
2012-04-20,82.07,82.07,79.13,79.83,63.8442359852423,19500,0.0,1.0
2012-04-19,84.8,84.81,79.5235,80.29,64.2121221001516,14800,0.0,1.0
2012-04-18,82.67,84.46,81.37,84.34,67.4511194162011,15800,0.0,1.0
2012-04-17,82.42,83.33,81.8601,82.75,66.1795130624928,5900,0.0,1.0
2012-04-16,80.81,82.8399,80.05,81.52,65.1958175813222,10400,0.0,1.0
2012-04-13,82.13,82.13,78.74,80.6,64.4600453515036,21400,0.0,1.0
2012-04-12,79.1,83.4,79.1,82.77,66.1955081109671,22000,0.0,1.0
2012-04-11,79.01,79.41,77.88,79.33,63.4443597733843,36900,0.0,1.0
2012-04-10,81.18,81.18,77.69,77.94,62.3327039044192,30700,0.0,1.0
2012-04-09,79.7,83.19,79.68,81.64,65.2917878721681,45400,0.0,1.0
2012-04-05,81.56,82.08,80.81,81.23,64.9638893784446,8700,0.0,1.0
2012-04-04,83.45,83.63,81.31,81.53,65.2038151055594,28500,0.0,1.0
2012-04-03,86.79,86.88,82.29,83.81,67.0272506316317,24500,0.0,1.0
2012-04-02,84.94,87.46,84.94,87.41,69.906359357009,34000,0.0,1.0
2012-03-30,87.0,87.0,85.06,85.78,68.6027629063521,38700,0.0,1.0
2012-03-29,82.26,87.0,82.26,86.46,69.1465945544789,41000,0.0,1.0
2012-03-28,81.63,82.95,81.1968,82.95,66.339463547236,15900,0.0,1.0
2012-03-27,81.37,82.0,80.53,81.96,65.5477086477572,16200,0.0,1.0
2012-03-26,80.9,81.84,80.37,81.4,65.0998472904763,17600,0.0,1.0
2012-03-23,79.54,80.14,79.01,80.0,63.980193897274,16000,0.0,1.0
2012-03-22,79.25,79.93,78.38,79.45,63.5403300642302,10100,0.0,1.0
2012-03-21,79.89,80.7424,78.62,80.35,64.2601072455746,14600,0.0,1.0
2012-03-20,81.13,81.13,79.0,79.34,63.4523572976215,16700,0.0,1.0
2012-03-19,81.47,82.0,81.15,81.86,65.4677334053856,40500,0.0,1.0
2012-03-16,82.21,82.21,80.36,80.99,64.7719487967528,180800,0.0,1.0
2012-03-15,81.66,82.42,80.4521,82.03,65.6036913174173,24100,0.0,1.0
2012-03-14,82.3,82.38,81.05,81.39,65.0918497662391,9700,0.0,1.0
2012-03-13,81.45,82.38,80.997,82.19,65.7316517052119,42900,0.0,1.0
2012-03-12,80.29,81.12,80.27,80.85,64.6599834574325,38800,0.0,1.0
2012-03-09,78.85,80.22,78.59,80.19,64.13214685778,19700,0.0,1.0
2012-03-08,78.08,78.44,76.22,78.42,62.7165850678028,8500,0.0,1.0
2012-03-07,74.77,77.58,74.625,77.27,61.7968697805295,28800,0.0,1.0
2012-03-06,76.65,76.65,74.14,74.48,59.5655605183621,13100,0.0,1.0
2012-03-05,75.52,78.86,75.52,77.81,62.2287360893361,17000,0.0,1.0
2012-03-02,79.87,80.7,76.01,76.11,60.8691569690191,26000,0.0,1.0
2012-03-01,80.19,81.97,79.52,79.76,63.7882533155822,25300,0.0,1.0
