,LGIH_Open,LGIH_High,LGIH_Low,LGIH_Close,LGIH_Adj Close,LGIH_Volume,LGIH_Dividend Amount,LGIH_Split Coefficient
2014-08-20,19.83,20.01,19.5,19.93,19.93,61900,0.0,1.0
2014-08-19,19.68,20.12,19.34,19.87,19.87,110700,0.0,1.0
2014-08-18,19.34,19.98,19.215,19.57,19.57,103400,0.0,1.0
2014-08-15,19.21,19.3,18.6101,19.19,19.19,180700,0.0,1.0
2014-08-14,19.17,19.3,18.56,19.05,19.05,129700,0.0,1.0
2014-08-13,18.99,19.65,18.33,18.97,18.97,202300,0.0,1.0
2014-08-12,20.32,21.092,18.93,19.0,19.0,402000,0.0,1.0
2014-08-11,19.04,19.63,18.9,19.31,19.31,112700,0.0,1.0
2014-08-08,18.55,19.06,18.55,18.9,18.9,62000,0.0,1.0
2014-08-07,18.63,18.836,18.26,18.55,18.55,133900,0.0,1.0
2014-08-06,18.57,19.03,18.5,18.58,18.58,127000,0.0,1.0
2014-08-05,18.91,18.91,18.55,18.72,18.72,93800,0.0,1.0
2014-08-04,18.82,19.14,18.64,18.95,18.95,53600,0.0,1.0
2014-08-01,18.27,18.91,18.0201,18.81,18.81,93000,0.0,1.0
2014-07-31,18.57,18.74,18.01,18.19,18.19,111600,0.0,1.0
2014-07-30,18.88,19.17,18.51,18.78,18.78,49500,0.0,1.0
2014-07-29,18.88,19.23,18.59,18.77,18.77,55800,0.0,1.0
2014-07-28,18.97,19.45,18.56,18.81,18.81,83000,0.0,1.0
2014-07-25,19.17,19.29,18.84,18.91,18.91,93300,0.0,1.0
2014-07-24,20.09,20.09,19.15,19.33,19.33,118100,0.0,1.0
2014-07-23,20.1,20.11,19.61,20.02,20.02,109900,0.0,1.0
2014-07-22,20.1,20.26,19.91,20.09,20.09,33200,0.0,1.0
2014-07-21,20.11,20.55,19.95,20.04,20.04,35900,0.0,1.0
2014-07-18,19.77,20.27,19.25,20.12,20.12,181700,0.0,1.0
2014-07-17,20.4,20.4,19.8,19.86,19.86,117000,0.0,1.0
2014-07-16,20.96,21.45,20.345,20.48,20.48,193400,0.0,1.0
2014-07-15,21.43,22.21,20.87,20.94,20.94,221800,0.0,1.0
2014-07-14,19.8,21.5732,19.75,21.2,21.2,372700,0.0,1.0
2014-07-11,18.9,19.54,18.822,19.41,19.41,98300,0.0,1.0
2014-07-10,18.4,19.1,17.85,19.01,19.01,207800,0.0,1.0
2014-07-09,19.04,19.04,18.5,18.59,18.59,249800,0.0,1.0
2014-07-08,19.24,20.74,18.74,19.01,19.01,99700,0.0,1.0
2014-07-07,20.05,20.3,19.02,19.29,19.29,196100,0.0,1.0
2014-07-03,19.4,20.83,19.4,20.08,20.08,118200,0.0,1.0
2014-07-02,18.65,19.66,18.6,19.4,19.4,130800,0.0,1.0
2014-07-01,18.3,18.81,18.2,18.7,18.7,121200,0.0,1.0
2014-06-30,18.75,18.839,18.17,18.25,18.25,145700,0.0,1.0
2014-06-27,18.34,18.89,18.1,18.685,18.685,717700,0.0,1.0
2014-06-26,18.76,18.76,18.1,18.39,18.39,126000,0.0,1.0
2014-06-25,18.46,18.8805,18.13,18.72,18.72,96100,0.0,1.0
2014-06-24,18.33,19.0499,18.1,18.44,18.44,160500,0.0,1.0
2014-06-23,18.39,18.62,18.15,18.44,18.44,95600,0.0,1.0
2014-06-20,18.77,18.99,18.02,18.32,18.32,303200,0.0,1.0
2014-06-19,18.77,18.81,18.39,18.64,18.64,181000,0.0,1.0
2014-06-18,18.31,18.9,18.06,18.76,18.76,132800,0.0,1.0
2014-06-17,18.27,18.74,17.7,18.36,18.36,86200,0.0,1.0
2014-06-16,17.59,18.48,17.59,18.24,18.24,158500,0.0,1.0
2014-06-13,18.16,18.27,17.55,17.64,17.64,31800,0.0,1.0
2014-06-12,18.37,18.37,17.5232,18.08,18.08,86600,0.0,1.0
2014-06-11,18.95,18.95,18.02,18.3,18.3,72300,0.0,1.0
2014-06-10,18.87,19.23,18.2745,18.97,18.97,131900,0.0,1.0
2014-06-09,17.88,18.82,17.782,18.82,18.82,70600,0.0,1.0
2014-06-06,17.01,18.15,17.002,17.96,17.96,180700,0.0,1.0
2014-06-05,16.67,16.93,16.4,16.9,16.9,36000,0.0,1.0
2014-06-04,15.97,16.75,15.85,16.46,16.46,60800,0.0,1.0
2014-06-03,15.77,16.15,15.77,15.94,15.94,38900,0.0,1.0
2014-06-02,15.75,15.87,15.61,15.76,15.76,69100,0.0,1.0
2014-05-30,16.05,16.11,15.8,15.96,15.96,26300,0.0,1.0
2014-05-29,16.0,16.04,15.76,15.98,15.98,22800,0.0,1.0
2014-05-28,15.95,16.2,15.76,15.97,15.97,100100,0.0,1.0
2014-05-27,16.1,16.36,15.82,16.0,16.0,48000,0.0,1.0
2014-05-23,16.05,16.05,15.68,16.01,16.01,120200,0.0,1.0
2014-05-22,15.94,16.29,15.79,15.99,15.99,46500,0.0,1.0
2014-05-21,15.97,16.02,15.4,15.76,15.76,33900,0.0,1.0
2014-05-20,19.3,19.3,15.75,15.96,15.96,91900,0.0,1.0
2014-05-19,16.75,16.79,16.28,16.59,16.59,64300,0.0,1.0
2014-05-16,16.1,17.045,16.1,16.78,16.78,64900,0.0,1.0
2014-05-15,15.6,16.12,15.1,15.98,15.98,141800,0.0,1.0
2014-05-14,15.38,15.41,14.53,15.03,15.03,60200,0.0,1.0
2014-05-13,15.25,15.98,15.12,15.33,15.33,71400,0.0,1.0
2014-05-12,14.78,15.52,14.545,15.28,15.28,60400,0.0,1.0
2014-05-09,13.92,14.77,13.81,14.59,14.59,139200,0.0,1.0
2014-05-08,14.4,14.74,13.8,13.99,13.99,67100,0.0,1.0
2014-05-07,14.12,14.75,14.07,14.49,14.49,50000,0.0,1.0
2014-05-06,14.59,14.93,13.95,14.06,14.06,87200,0.0,1.0
2014-05-05,14.7,15.14,14.5,14.69,14.69,43500,0.0,1.0
2014-05-02,14.92,15.5,14.73,14.75,14.75,50700,0.0,1.0
2014-05-01,14.77,15.26,14.49,14.97,14.97,64700,0.0,1.0
2014-04-30,14.46,15.04,14.25,14.72,14.72,50200,0.0,1.0
2014-04-29,14.55,14.674,14.38,14.47,14.47,60200,0.0,1.0
2014-04-28,15.02,15.82,14.21,14.46,14.46,106700,0.0,1.0
2014-04-25,15.25,15.4676,14.77,14.99,14.99,189800,0.0,1.0
2014-04-24,15.74,15.88,15.25,15.32,15.32,111500,0.0,1.0
2014-04-23,15.86,15.86,15.51,15.62,15.62,35300,0.0,1.0
2014-04-22,15.77,16.17,15.53,15.83,15.83,98300,0.0,1.0
2014-04-21,15.94,15.94,15.5,15.76,15.76,87800,0.0,1.0
2014-04-17,16.1,16.21,15.71,15.95,15.95,44200,0.0,1.0
2014-04-16,16.54,16.73,15.92,16.1,16.1,58300,0.0,1.0
2014-04-15,16.66,16.7795,16.3225,16.39,16.39,40100,0.0,1.0
2014-04-14,16.61,16.87,16.21,16.53,16.53,92200,0.0,1.0
2014-04-11,16.69,17.09,16.47,16.5,16.5,79000,0.0,1.0
2014-04-10,17.16,17.16,16.41,16.73,16.73,67400,0.0,1.0
2014-04-09,17.09,17.37,16.5,17.15,17.15,65700,0.0,1.0
2014-04-08,16.91,17.44,16.85,16.98,16.98,55200,0.0,1.0
2014-04-07,17.24,17.3,16.8,16.85,16.85,66800,0.0,1.0
2014-04-04,16.9,17.33,16.76,17.19,17.19,147000,0.0,1.0
2014-04-03,17.8,17.81,16.42,16.86,16.86,108300,0.0,1.0
2014-04-02,16.69,17.86,16.35,17.49,17.49,79700,0.0,1.0
2014-04-01,17.29,17.61,16.37,16.73,16.73,185300,0.0,1.0
2014-03-31,18.12,18.12,17.0,17.25,17.25,165200,0.0,1.0
2014-03-28,17.35,18.15,16.8401,18.09,18.09,78300,0.0,1.0
2014-03-27,16.64,17.44,16.57,17.2,17.2,96900,0.0,1.0
2014-03-26,17.21,17.49,16.61,16.73,16.73,116700,0.0,1.0
2014-03-25,17.6,17.79,16.97,17.15,17.15,66000,0.0,1.0
2014-03-24,17.85,17.85,17.092,17.49,17.49,35500,0.0,1.0
2014-03-21,18.04,18.2,17.77,17.84,17.84,190200,0.0,1.0
2014-03-20,18.05,18.19,17.82,17.96,17.96,61800,0.0,1.0
2014-03-19,17.31,18.25,17.31,17.95,17.95,186300,0.0,1.0
2014-03-18,17.37,17.6,16.958,17.38,17.38,58300,0.0,1.0
2014-03-17,16.45,17.5,16.258,17.29,17.29,90800,0.0,1.0
2014-03-14,16.63,17.15,16.21,16.41,16.41,163200,0.0,1.0
2014-03-13,16.77,16.96,16.45,16.76,16.76,94500,0.0,1.0
2014-03-12,16.72,16.74,16.22,16.65,16.65,113400,0.0,1.0
2014-03-11,16.73,17.31,16.26,16.74,16.74,189600,0.0,1.0
2014-03-10,16.41,16.86,16.32,16.66,16.66,177000,0.0,1.0
2014-03-07,16.7,16.7,16.0,16.46,16.46,237900,0.0,1.0
2014-03-06,16.6,16.99,16.33,16.56,16.56,51100,0.0,1.0
2014-03-05,17.0,17.07,16.581,16.61,16.61,53800,0.0,1.0
2014-03-04,16.94,17.19,16.76,16.91,16.91,79100,0.0,1.0
2014-03-03,16.89,17.09,16.51,16.75,16.75,35500,0.0,1.0
2014-02-28,16.74,17.2,16.69,17.0,17.0,56800,0.0,1.0
2014-02-27,16.5,17.06,16.5,16.69,16.69,204600,0.0,1.0
2014-02-26,16.17,16.9838,16.17,16.5,16.5,90800,0.0,1.0
2014-02-25,16.17,16.3,16.01,16.14,16.14,44100,0.0,1.0
2014-02-24,16.16,16.32,15.82,16.13,16.13,21300,0.0,1.0
2014-02-21,16.86,16.89,16.04,16.16,16.16,30800,0.0,1.0
2014-02-20,15.91,16.97,15.87,16.77,16.77,32900,0.0,1.0
2014-02-19,15.79,16.1,15.76,15.97,15.97,31200,0.0,1.0
2014-02-18,16.77,16.8899,15.79,15.9,15.9,62400,0.0,1.0
2014-02-14,17.01,17.02,16.58,16.58,16.58,12400,0.0,1.0
2014-02-13,16.38,17.12,16.27,17.0,17.0,23500,0.0,1.0
2014-02-12,16.84,16.9035,16.29,16.43,16.43,16600,0.0,1.0
2014-02-11,16.18,17.2,16.18,16.77,16.77,66600,0.0,1.0
2014-02-10,16.42,16.494,15.76,16.17,16.17,55500,0.0,1.0
2014-02-07,16.5,16.832,16.21,16.52,16.52,58900,0.0,1.0
2014-02-06,16.62,16.71,16.38,16.46,16.46,35200,0.0,1.0
2014-02-05,16.96,17.279,16.56,16.68,16.68,36600,0.0,1.0
2014-02-04,17.15,17.585,16.7714,17.0,17.0,50600,0.0,1.0
2014-02-03,17.43,18.15,16.35,17.09,17.09,92500,0.0,1.0
2014-01-31,16.89,17.6999,16.5,17.42,17.42,132100,0.0,1.0
2014-01-30,17.04,17.91,17.0,17.12,17.12,38400,0.0,1.0
2014-01-29,16.87,17.33,16.87,16.95,16.95,50100,0.0,1.0
2014-01-28,17.02,17.5,16.94,17.12,17.12,46400,0.0,1.0
2014-01-27,17.42,17.44,16.4836,17.02,17.02,85800,0.0,1.0
2014-01-24,18.0,18.42,17.25,17.45,17.45,78500,0.0,1.0
2014-01-23,18.03,18.3,17.82,18.11,18.11,41100,0.0,1.0
2014-01-22,17.88,18.629,17.8001,18.2,18.2,60500,0.0,1.0
2014-01-21,19.5,20.75,17.76,18.01,18.01,208100,0.0,1.0
2014-01-17,17.71,19.27,17.71,18.91,18.91,159300,0.0,1.0
2014-01-16,17.75,17.88,17.53,17.79,17.79,32300,0.0,1.0
2014-01-15,17.68,17.95,17.594,17.79,17.79,33000,0.0,1.0
2014-01-14,17.8,17.88,17.59,17.67,17.67,76600,0.0,1.0
2014-01-13,17.8,17.89,17.7,17.83,17.83,115900,0.0,1.0
2014-01-10,17.69,17.95,17.69,17.81,17.81,62800,0.0,1.0
2014-01-09,17.74,17.84,17.5,17.68,17.68,75000,0.0,1.0
2014-01-08,17.5,17.92,17.5,17.72,17.72,106100,0.0,1.0
2014-01-07,17.62,17.81,17.41,17.53,17.53,47000,0.0,1.0
2014-01-06,18.04,18.1,17.41,17.52,17.52,57200,0.0,1.0
2014-01-03,18.0,18.05,17.6,17.91,17.91,105200,0.0,1.0
2014-01-02,18.06,18.06,17.31,17.6,17.6,56000,0.0,1.0
2013-12-31,17.6,17.855,17.6,17.79,17.79,66100,0.0,1.0
2013-12-30,18.16,18.16,17.6,17.68,17.68,130200,0.0,1.0
2013-12-27,18.11,18.43,18.0,18.1,18.1,30200,0.0,1.0
2013-12-26,18.15,18.27,18.0001,18.14,18.14,41400,0.0,1.0
2013-12-24,18.43,18.43,17.81,18.09,18.09,27900,0.0,1.0
2013-12-23,18.52,18.85,17.85,18.08,18.08,111200,0.0,1.0
2013-12-20,18.39,18.45,17.75,18.23,18.23,1618300,0.0,1.0
2013-12-19,17.57,18.4,17.5,17.98,17.98,198600,0.0,1.0
2013-12-18,17.31,17.53,16.545,17.3,17.3,292500,0.0,1.0
2013-12-17,17.3,17.3,16.73,17.18,17.18,99900,0.0,1.0
2013-12-16,16.9,17.3,16.36,17.08,17.08,83400,0.0,1.0
2013-12-13,16.575,17.31,16.575,16.61,16.61,111500,0.0,1.0
2013-12-12,16.56,16.92,16.35,16.5,16.5,54200,0.0,1.0
2013-12-11,17.24,17.24,16.37,16.48,16.48,79000,0.0,1.0
2013-12-10,17.48,17.48,16.74,17.17,17.17,77100,0.0,1.0
2013-12-09,17.34,17.5846,16.651,17.23,17.23,110600,0.0,1.0
2013-12-06,16.4,17.5,16.2,16.95,16.95,139000,0.0,1.0
2013-12-05,15.93,16.78,15.16,16.38,16.38,265700,0.0,1.0
2013-12-04,15.36,16.0,15.36,15.8,15.8,182400,0.0,1.0
2013-12-03,15.25,16.21,14.9425,15.36,15.36,100400,0.0,1.0
2013-12-02,15.43,15.97,14.67,15.18,15.18,125600,0.0,1.0
2013-11-29,15.88,15.985,15.01,15.4,15.4,35200,0.0,1.0
2013-11-27,15.31,16.0295,14.8102,15.49,15.49,265000,0.0,1.0
2013-11-26,14.04,15.03,13.99,14.72,14.72,95200,0.0,1.0
2013-11-25,13.8,14.24,13.72,14.04,14.04,30900,0.0,1.0
2013-11-22,14.2,14.2,13.5904,13.91,13.91,19500,0.0,1.0
2013-11-21,13.67,14.46,13.66,14.15,14.15,155000,0.0,1.0
2013-11-20,13.4,13.64,13.4,13.64,13.64,14300,0.0,1.0
2013-11-19,13.5,13.6,13.23,13.52,13.52,49400,0.0,1.0
2013-11-18,13.6,13.66,13.27,13.54,13.54,91700,0.0,1.0
2013-11-15,13.7,13.7,13.4302,13.56,13.56,17700,0.0,1.0
2013-11-14,13.74,13.74,13.12,13.42,13.42,159300,0.0,1.0
2013-11-13,13.19,13.79,12.28,13.05,13.05,132200,0.0,1.0
2013-11-12,13.29,13.4,12.65,12.72,12.72,266500,0.0,1.0
2013-11-11,13.0,13.63,12.95,13.26,13.26,67700,0.0,1.0
2013-11-08,12.67,13.4699,12.49,13.04,13.04,208500,0.0,1.0
2013-11-07,12.26,12.9,12.01,12.9,12.9,2569700,0.0,1.0
