,CMP_Open,CMP_High,CMP_Low,CMP_Close,CMP_Adj Close,CMP_Volume,CMP_Dividend Amount,CMP_Split Coefficient
2008-07-10,72.29,74.62,71.0,72.43,43.8683248969237,489900,0.0,1.0
2008-07-09,71.01,74.39,71.01,72.18,43.7169086160424,689700,0.0,1.0
2008-07-08,70.0,70.02,64.29,69.69,42.2088024584649,948400,0.0,1.0
2008-07-07,71.82,74.48,70.47,71.46,43.2808297271043,581300,0.0,1.0
2008-07-03,73.03,73.7,67.66,71.19,43.1173001437526,732200,0.0,1.0
2008-07-02,81.39,82.24,75.25,75.44,45.6913769187343,626700,0.0,1.0
2008-07-01,80.6,81.66,78.24,80.6,48.8166089561239,721500,0.0,1.0
2008-06-30,81.78,84.9,80.55,80.56,48.7923823511829,1125200,0.0,1.0
2008-06-27,77.78,80.14,76.08,79.9,48.3926433696563,822600,0.0,1.0
2008-06-26,80.73,81.67,78.3,79.5,48.1503773202462,403500,0.0,1.0
2008-06-25,80.44,82.47,79.13,81.58,49.4101607771785,507300,0.0,1.0
2008-06-24,81.19,83.41,80.91,80.92,49.0104217956519,432900,0.0,1.0
2008-06-23,83.88,83.88,80.29,82.48,49.9552593883511,715300,0.0,1.0
2008-06-20,83.37,85.76,82.5,83.55,50.6033210705229,840200,0.0,1.0
2008-06-19,85.9,87.88,84.38,85.61,51.8509912249847,701000,0.0,1.0
2008-06-18,85.5,86.15,83.26,84.1,50.9364368884617,370300,0.0,1.0
2008-06-17,84.72,86.2,84.0,85.4,51.7238015490444,547800,0.0,1.0
2008-06-16,82.33,84.89,81.0,83.85,50.7850206075805,590700,0.0,1.0
2008-06-13,79.83,81.97,79.67,81.97,49.6463701753533,468100,0.0,1.0
2008-06-12,81.5,82.05,79.16,79.8,48.3320768573038,347300,0.0,1.0
2008-06-11,82.29,82.88,80.17,81.04,49.0831016104749,553300,0.0,1.0
2008-06-10,80.44,80.98,79.375,80.85,48.9680252370051,471600,0.0,1.0
2008-06-09,82.24,83.14,79.75,81.2,49.1800080302389,538300,0.0,1.0
2008-06-06,79.23,82.4,79.13,81.0,49.0588750055339,794700,0.0,1.0
2008-06-05,76.96,79.43,76.41,79.43,48.1079807615995,360300,0.0,1.0
2008-06-04,77.43,78.89,76.11,76.59,46.3878918107882,592000,0.0,1.0
2008-06-03,74.88,78.42,74.0,77.45,46.9087638170198,1303100,0.0,1.0
2008-06-02,72.9,74.07,71.61,73.72,44.6496329062711,540700,0.0,1.0
2008-05-30,73.77,74.25,71.57,73.0,44.213554017333,575100,0.0,1.0
2008-05-29,75.35,75.35,72.89,73.68,44.6254063013301,582900,0.0,1.0
2008-05-28,73.14,75.82,72.06,75.43,45.685320267499,696900,0.335,1.0
2008-05-27,70.9,73.05,70.64,72.89,43.9517322549727,407700,0.0,1.0
2008-05-23,73.47,73.95,70.2,70.9,42.751787856737,465400,0.0,1.0
2008-05-22,72.75,74.0,71.89,73.79,44.4944206762853,609000,0.0,1.0
2008-05-21,72.84,73.97,71.66,72.68,43.8251049566664,765800,0.0,1.0
2008-05-20,72.87,72.87,70.25,72.16,43.5115516465747,546200,0.0,1.0
2008-05-19,70.78,72.98,70.5,72.13,43.4934620325309,740100,0.0,1.0
2008-05-16,71.02,71.9,69.84,70.47,42.4925033887766,421500,0.0,1.0
2008-05-15,69.83,70.86,69.7,70.69,42.6251605584308,254300,0.0,1.0
2008-05-14,69.99,71.95,69.32,69.68,42.0161435522911,507300,0.0,1.0
2008-05-13,69.0,70.05,67.61,70.05,42.239248792164,538700,0.0,1.0
2008-05-12,66.67,69.0,65.28,68.52,41.3166784759326,419700,0.0,1.0
2008-05-09,67.17,67.17,65.387,66.49,40.0926145923053,471400,0.0,1.0
2008-05-08,67.46,67.7,66.18,67.23,40.5388250720512,521200,0.0,1.0
2008-05-07,68.09,69.459,66.57,67.06,40.4363172591366,648600,0.0,1.0
2008-05-06,69.42,69.42,66.85,67.6,40.7619303119242,758800,0.0,1.0
2008-05-05,65.52,68.49,65.52,67.85,40.9126770956221,552200,0.0,1.0
2008-05-02,64.87,67.4,63.86,66.32,39.9901067793907,738200,0.0,1.0
2008-05-01,62.98,65.41,62.24,63.6,38.3499817727571,1245800,0.0,1.0
2008-04-30,67.0,68.18,61.6,63.0,37.988189491882,1739700,0.0,1.0
2008-04-29,70.53,73.85,63.15,66.22,39.9298080659115,1552800,0.0,1.0
2008-04-28,72.32,73.96,70.23,72.02,43.4271334477038,911600,0.0,1.0
2008-04-25,68.2,73.42,68.2,72.37,43.638178944881,558700,0.0,1.0
2008-04-24,74.16,74.16,67.8,68.51,41.3106486045847,1041400,0.0,1.0
2008-04-23,74.6,75.5,73.0,74.25,44.7717947582895,479300,0.0,1.0
2008-04-22,76.07,76.29,73.5,74.15,44.7114960448103,799600,0.0,1.0
2008-04-21,71.3,76.24,71.24,76.04,45.8511417295668,913600,0.0,1.0
2008-04-18,70.81,72.97,69.5,71.73,43.2522671786142,827300,0.0,1.0
2008-04-17,72.59,73.48,70.84,72.13,43.4934620325309,640700,0.0,1.0
2008-04-16,70.63,72.14,69.36,71.81,43.3005061493976,951700,0.0,1.0
2008-04-15,69.87,70.68,67.56,69.0,41.6061123006327,373100,0.0,1.0
2008-04-14,67.58,70.27,67.47,69.53,41.9256954820723,573800,0.0,1.0
2008-04-11,66.54,68.3,66.54,67.47,40.6835419844012,348500,0.0,1.0
2008-04-10,66.91,68.41,65.83,68.19,41.1176927214513,446300,0.0,1.0
2008-04-09,68.85,69.36,66.84,67.25,40.5508848147471,496500,0.0,1.0
2008-04-08,67.49,69.76,66.51,68.63,41.3830070607597,450000,0.0,1.0
2008-04-07,69.27,70.8,66.75,67.36,40.6172133995742,633800,0.0,1.0
2008-04-04,67.34,68.97,65.6,68.24,41.1478420781909,1402100,0.0,1.0
2008-04-03,61.85,65.04,61.54,64.05,38.6213259834134,455600,0.0,1.0
2008-04-02,62.09,62.98,60.8,62.28,37.5540387548319,571000,0.0,1.0
2008-04-01,61.62,63.16,59.5,62.22,37.5178595267444,1110000,0.0,1.0
2008-03-31,62.0,62.31,57.77,58.98,35.5641812100191,700300,0.0,1.0
2008-03-28,62.0396,62.85,61.52,61.95,37.3550530003506,468400,0.0,1.0
2008-03-27,62.5,63.02,60.5,61.58,37.1319477604777,550000,0.0,1.0
2008-03-26,62.59,63.34,61.4,62.6,37.7469946379653,433100,0.0,1.0
2008-03-25,62.05,64.81,61.49,62.59,37.7409647666174,1204200,0.0,1.0
2008-03-24,57.41,61.4,57.41,60.55,36.5108710116421,697700,0.0,1.0
2008-03-20,58.4,59.46,55.58,57.65,34.762208320746,1904500,0.0,1.0
2008-03-19,61.6,62.01,58.68,58.95,35.5460915959753,687500,0.0,1.0
2008-03-18,59.51,61.37,59.011,61.0,36.7822152222984,531300,0.0,1.0
2008-03-17,58.36,60.79,56.88,58.25,35.1240006016211,585500,0.0,1.0
2008-03-14,61.16,62.33,58.69,60.17,36.2817359004213,748400,0.0,1.0
2008-03-13,58.58,60.98,58.33,60.76,36.6374983099484,789400,0.0,1.0
2008-03-12,60.15,60.23,58.78,59.38,35.8053760639358,804200,0.0,1.0
2008-03-11,56.79,59.68,55.87,59.68,35.9862722043733,758100,0.0,1.0
2008-03-10,58.8,58.8,54.77,55.12,33.2366508697228,949300,0.0,1.0
2008-03-07,58.8,61.02,58.11,58.71,35.4013746836253,570700,0.0,1.0
2008-03-06,59.04,61.39,58.92,59.43,35.8355254206754,962100,0.0,1.0
2008-03-05,57.82,59.54,57.78,59.48,35.8656747774149,658200,0.0,1.0
2008-03-04,58.34,60.24,56.97,58.18,35.0817915021856,777900,0.0,1.0
2008-03-03,58.9401,59.56,57.25,59.04,35.6003604381066,1067400,0.0,1.0
2008-02-29,58.01,59.44,56.51,56.92,34.322027712348,862000,0.0,1.0
2008-02-28,57.71,59.08,56.55,57.94,34.9370745898356,563200,0.0,1.0
2008-02-27,56.53,58.72,56.15,57.71,34.7983875488335,817700,0.335,1.0
2008-02-26,59.11,59.91,57.68,57.94,34.7354393070792,1088500,0.0,1.0
2008-02-25,55.82,59.59,54.91,59.11,35.4368625723413,1200900,0.0,1.0
2008-02-22,54.89,56.07,54.19,55.69,33.3865484123445,866800,0.0,1.0
2008-02-21,55.86,55.9,54.54,54.68,32.7810462773747,622900,0.0,1.0
2008-02-20,53.87,56.35,53.7,55.54,33.2966223526955,998800,0.0,1.0
2008-02-19,55.06,57.35,54.56,54.76,32.8290068425208,1495600,0.0,1.0
2008-02-15,54.02,55.68,53.1,54.72,32.8050265599478,1170300,0.0,1.0
2008-02-14,53.32,54.5,52.78,54.31,32.5592286635739,1180700,0.0,1.0
2008-02-13,50.89,53.87,50.89,53.43,32.0316624469666,1251700,0.0,1.0
2008-02-12,48.11,52.94,47.55,51.26,30.730732117378,2379100,0.0,1.0
2008-02-11,43.62,46.59,43.5,46.01,27.5833200296637,1172100,0.0,1.0
2008-02-08,42.72,43.43,42.34,42.66,25.5749713641698,406900,0.0,1.0
2008-02-07,40.89,42.81,40.52,42.74,25.6229319293159,963400,0.0,1.0
2008-02-06,40.57,41.62,40.25,40.6,24.3399868116572,493400,0.0,1.0
2008-02-05,41.66,42.12,40.0,40.0,23.9802825730612,450500,0.0,1.0
2008-02-04,41.95,42.53,41.65,42.33,25.3771340329421,877400,0.0,1.0
2008-02-01,41.9,42.5,41.64,42.07,25.2212621962172,481600,0.0,1.0
2008-01-31,41.53,42.96,41.01,42.44,25.443079810018,612500,0.0,1.0
2008-01-30,42.1,43.88,42.0,42.13,25.2572326200768,476200,0.0,1.0
2008-01-29,42.89,43.22,42.11,42.59,25.533005869667,329400,0.0,1.0
2008-01-28,41.5,42.9,41.41,42.36,25.3951192448719,656900,0.0,1.0
2008-01-25,41.2,42.44,40.96,41.51,24.8855382401943,783700,0.0,1.0
2008-01-24,40.0,40.39,39.12,40.19,24.0941889152833,732400,0.0,1.0
2008-01-23,36.38,39.84,35.58,39.7,23.8004304537633,639100,0.0,1.0
2008-01-22,35.56,38.0,35.29,37.58,22.529475477391,431800,0.0,1.0
2008-01-18,39.54,39.65,36.51,37.11,22.2477071571576,505400,0.0,1.0
2008-01-17,40.78,40.78,39.13,39.31,23.5666226986759,306200,0.0,1.0
2008-01-16,42.1,42.1,40.26,40.72,24.4119276593763,271400,0.0,1.0
2008-01-15,42.27,42.93,41.92,42.14,25.26322769072,321300,0.0,1.0
2008-01-14,42.02,43.84,41.87,42.78,25.646912211889,534100,0.0,1.0
2008-01-11,40.68,42.08,40.36,41.37,24.8016072511886,344100,0.0,1.0
2008-01-10,39.76,41.29,39.36,40.92,24.5318290722417,371700,0.0,1.0
2008-01-09,39.08,40.15,38.2,40.14,24.064213562067,471000,0.0,1.0
2008-01-08,40.3,40.87,39.21,39.31,23.5666226986759,401300,0.0,1.0
2008-01-07,40.34,41.25,39.55,40.03,23.998267784991,414700,0.0,1.0
2008-01-04,39.56,40.4,39.36,40.05,24.0102579262776,325900,0.0,1.0
2008-01-03,40.6,40.69,39.85,40.01,23.9862776437045,367400,0.0,1.0
2008-01-02,41.0,41.05,40.18,40.44,24.2440656813649,435200,0.0,1.0
2007-12-31,41.17,41.6,40.77,41.0,24.5797896373878,377000,0.0,1.0
2007-12-28,41.8301,42.71,41.31,41.39,24.8135973924751,354100,0.0,1.0
2007-12-27,42.97,43.0,41.36,41.36,24.7956121805453,303700,0.0,1.0
2007-12-26,43.74,44.45,43.02,43.25,25.9286805321225,527200,0.0,1.0
2007-12-24,43.05,43.55,42.9,43.3,25.9586558853388,285100,0.0,1.0
2007-12-21,42.68,43.0,41.92,42.65,25.5689762935266,615100,0.0,1.0
2007-12-20,41.01,41.77,40.41,41.77,25.0414100769192,345900,0.0,1.0
2007-12-19,39.61,41.39,39.42,40.75,24.4299128713061,544600,0.0,1.0
2007-12-18,37.37,39.99,37.37,39.61,23.7464748179739,379300,0.0,1.0
2007-12-17,38.93,38.93,37.45,37.45,22.4515395590286,299100,0.0,1.0
2007-12-14,37.99,39.45,37.92,38.71,23.20691846008,309200,0.0,1.0
2007-12-13,38.0,38.32,37.1701,38.28,22.9491304224196,221800,0.0,1.0
2007-12-12,38.19,39.04,37.37,37.83,22.6793522434727,240000,0.0,1.0
2007-12-11,38.27,38.96,37.16,37.22,22.3136529342335,224700,0.0,1.0
2007-12-10,38.19,38.31,37.75,38.16,22.8771895747004,61800,0.0,1.0
2007-12-07,37.68,38.43,37.51,38.18,22.889179715987,98900,0.0,1.0
2007-12-06,36.61,37.9,36.59,37.65,22.5714409718939,156700,0.0,1.0
2007-12-05,36.8,36.83,36.01,36.59,21.9359634837078,80400,0.0,1.0
2007-12-04,36.06,36.78,35.91,36.32,21.7740965763396,122500,0.0,1.0
2007-12-03,36.26,37.52,36.26,36.65,21.9719339075674,115200,0.0,1.0
2007-11-30,37.43,37.62,36.54,36.72,22.0138994020702,212300,0.0,1.0
2007-11-29,36.79,37.36,36.43,36.67,21.9839240488539,136600,0.0,1.0
2007-11-28,35.29,36.96,35.15,36.9,22.121810673649,171000,0.32,1.0
2007-11-27,34.75,35.02,34.34,34.97,20.7845169064349,187600,0.0,1.0
2007-11-26,35.29,35.58,34.26,34.34,20.4100746516149,153800,0.0,1.0
2007-11-23,35.81,35.9,35.03,35.31,20.9865968534806,78400,0.0,1.0
2007-11-21,35.63,36.08,35.0,35.31,20.9865968534806,231900,0.0,1.0
2007-11-20,35.5,35.57,34.91,35.5,21.099523882712,212500,0.0,1.0
2007-11-19,36.87,37.1,35.15,35.57,21.141128577692,222100,0.0,1.0
2007-11-16,36.46,37.41,35.86,37.16,22.0861495065233,199400,0.0,1.0
2007-11-15,36.56,36.76,35.72,36.17,21.4977402489491,176400,0.0,1.0
2007-11-14,37.16,37.22,36.28,36.76,21.8484083923519,213400,0.0,1.0
2007-11-13,36.24,37.13,36.1,37.0,21.9910530608547,186100,0.0,1.0
2007-11-12,36.05,36.78,35.78,36.0,21.3967002754262,215800,0.0,1.0
2007-11-09,35.56,36.62,35.45,36.3,21.5750061110548,149700,0.0,1.0
2007-11-08,35.61,36.51,35.5,36.33,21.5928366946176,257700,0.0,1.0
2007-11-07,36.18,36.33,35.41,35.51,21.1054674105663,188000,0.0,1.0
2007-11-06,36.02,36.87,35.76,36.82,21.8840695594776,249900,0.0,1.0
2007-11-05,35.9,36.27,35.37,35.9,21.3372649968834,275300,0.0,1.0
2007-11-02,36.47,36.47,35.64,36.06,21.4323614425519,325300,0.0,1.0
2007-11-01,36.51,36.55,35.6,36.07,21.4383049704062,349700,0.0,1.0
2007-10-31,35.99,37.14,35.75,36.91,21.9375613101662,243500,0.0,1.0
2007-10-30,36.82,37.06,35.23,35.92,21.3491520525919,517500,0.0,1.0
2007-10-29,37.85,38.0,37.26,37.75,22.4368176499261,177100,0.0,1.0
2007-10-26,37.16,37.75,36.89,37.5,22.288229453569,199500,0.0,1.0
2007-10-25,36.7,37.28,35.75,36.53,21.7117072517033,315700,0.0,1.0
2007-10-24,36.1,36.76,35.66,36.54,21.7176507795576,138900,0.0,1.0
2007-10-23,36.45,36.67,35.7,36.4,21.6344413895976,158100,0.0,1.0
2007-10-22,35.49,36.84,35.32,36.34,21.5987802224719,205500,0.0,1.0
2007-10-19,36.57,36.65,35.5,35.85,21.3075473576119,169600,0.0,1.0
2007-10-18,36.43,36.67,36.09,36.67,21.7949166416633,151200,0.0,1.0
2007-10-17,36.92,37.218,35.98,36.7,21.8127472252262,183500,0.0,1.0
2007-10-16,37.04,37.25,36.16,36.5,21.6938766681405,115300,0.0,1.0
2007-10-15,36.93,37.01,36.38,36.99,21.9851095330004,186800,0.0,1.0
2007-10-12,36.82,37.36,36.66,36.73,21.830577808789,90000,0.0,1.0
2007-10-11,37.4,37.61,36.5,36.84,21.8959566151862,175300,0.0,1.0
2007-10-10,36.57,37.5,36.42,37.29,22.163415368629,165100,0.0,1.0
2007-10-09,36.45,37.04,36.23,36.77,21.8543519202062,156600,0.0,1.0
2007-10-08,36.56,36.66,35.83,36.45,21.6641590288691,129600,0.0,1.0
2007-10-05,36.99,37.17,36.6,36.95,21.9613354215833,209500,0.0,1.0
2007-10-04,36.19,36.67,36.05,36.61,21.7592554745376,196400,0.0,1.0
2007-10-03,35.25,36.19,35.25,35.98,21.3848132197176,271700,0.0,1.0
2007-10-02,35.25,35.39,34.76,35.31,20.9865968534806,125300,0.0,1.0
2007-10-01,33.96,35.75,33.96,35.28,20.9687662699177,285100,0.0,1.0
2007-09-28,34.47,34.6,33.84,34.04,20.2317688159863,242300,0.0,1.0
2007-09-27,34.57,34.63,34.12,34.57,20.5467757922635,132600,0.0,1.0
2007-09-26,34.55,34.65,33.7,34.35,20.4160181794692,147400,0.0,1.0
2007-09-25,33.89,34.44,33.74,34.27,20.3684699566349,248200,0.0,1.0
2007-09-24,34.01,34.33,33.44,33.97,20.1901641210064,128000,0.0,1.0
2007-09-21,34.11,34.2,33.77,33.9,20.1485594260264,194200,0.0,1.0
2007-09-20,34.29,34.4,33.39,33.79,20.0831806196292,161700,0.0,1.0
2007-09-19,34.33,34.63,34.15,34.33,20.4041311237606,232100,0.0,1.0
2007-09-18,33.86,34.68,33.51,34.08,20.2555429274035,226100,0.0,1.0
2007-09-17,34.58,34.829,33.64,33.76,20.0653500360664,316200,0.0,1.0
2007-09-14,33.78,34.71,33.78,34.61,20.5705499036806,137100,0.0,1.0
2007-09-13,33.4,34.76,33.32,34.12,20.2793170388206,263200,0.0,1.0
2007-09-12,33.61,34.06,33.07,33.3,19.7919477547693,117200,0.0,1.0
2007-09-11,33.3,33.84,32.76,33.67,20.0118582853778,245500,0.0,1.0
2007-09-10,33.03,33.59,32.66,33.19,19.7265689483721,154600,0.0,1.0
2007-09-07,32.9,33.1,32.51,32.89,19.5482631127436,179500,0.0,1.0
2007-09-06,33.62,33.69,33.15,33.31,19.7978912826235,90500,0.0,1.0
2007-09-05,33.47,33.73,33.38,33.44,19.8751571447292,138100,0.0,1.0
2007-09-04,33.87,34.06,33.5,33.63,19.9880841739607,137800,0.0,1.0
2007-08-31,33.98,34.37,33.73,34.07,20.2495993995492,159100,0.0,1.0
2007-08-30,33.42,34.12,33.33,33.62,19.9821406461064,160800,0.0,1.0
2007-08-29,32.5,34.0,32.5,33.9,20.1485594260264,243000,0.32,1.0
2007-08-28,32.72,32.774,32.09,32.35,19.0475130751593,216900,0.0,1.0
2007-08-27,34.03,34.03,32.79,32.87,19.353686391978,168500,0.0,1.0
2007-08-24,33.62,34.22,33.36,34.07,20.060240200021,171000,0.0,1.0
2007-08-23,34.69,34.81,33.38,33.53,19.7422909864016,136600,0.0,1.0
2007-08-22,33.61,34.68,33.61,34.46,20.289870187635,145500,0.0,1.0
2007-08-21,33.27,34.0,33.27,33.59,19.7776186768038,106600,0.0,1.0
2007-08-20,33.18,33.78,32.91,33.56,19.7599548316027,211100,0.0,1.0
2007-08-17,34.18,34.18,31.02,33.1,19.4891092051862,491700,0.0,1.0
2007-08-16,32.5,34.22,31.0,32.39,19.0710648687608,616000,0.0,1.0
2007-08-15,33.53,34.77,32.57,32.65,19.2241515271701,297200,0.0,1.0
2007-08-14,33.9,34.07,33.18,33.43,19.683411502398,164300,0.0,1.0
2007-08-13,34.0,35.23,33.26,33.58,19.7717307284034,315000,0.0,1.0
2007-08-10,32.82,34.14,32.04,32.66,19.2300394755705,502200,0.0,1.0
2007-08-09,35.01,35.91,32.76,33.23,19.5656525343909,595200,0.0,1.0
2007-08-08,33.14,35.96,32.63,35.03,20.6254832464554,848100,0.0,1.0
2007-08-07,32.24,32.94,31.96,32.33,19.0357371783586,630500,0.0,1.0
2007-08-06,31.22,32.49,30.54,32.36,19.0534010235597,328400,0.0,1.0
2007-08-03,33.06,33.31,31.1,31.19,18.3645110607178,225300,0.0,1.0
2007-08-02,33.19,33.57,32.5,33.02,19.4420056179834,257900,0.0,1.0
2007-08-01,32.75,33.76,32.42,33.27,19.5892043279923,345600,0.0,1.0
2007-07-31,33.13,33.8,32.58,32.84,19.3360225467769,420100,0.0,1.0
2007-07-30,31.91,32.55,31.75,32.35,19.0475130751593,203100,0.0,1.0
2007-07-27,33.0,33.35,32.01,32.03,18.8590987263479,252100,0.0,1.0
2007-07-26,33.14,33.71,32.17,33.02,19.4420056179834,506000,0.0,1.0
2007-07-25,33.2,34.14,33.1,34.03,20.0366884064196,448800,0.0,1.0
2007-07-24,34.21,34.45,33.01,33.15,19.518548947188,248700,0.0,1.0
2007-07-23,35.05,35.16,34.71,34.72,20.4429568460443,118500,0.0,1.0
2007-07-20,35.72,35.75,34.47,34.98,20.5960435044536,232700,0.0,1.0
2007-07-19,35.85,35.99,35.63,35.8,21.078855273283,132000,0.0,1.0
2007-07-18,35.32,35.6,34.83,35.5,20.9022168212722,211500,0.0,1.0
2007-07-17,35.35,36.18,35.18,35.59,20.9552083568755,255600,0.0,1.0
2007-07-16,36.47,36.54,35.22,35.28,20.7726819564643,176000,0.0,1.0
2007-07-13,36.31,36.79,36.24,36.63,21.5675549905127,118300,0.0,1.0
2007-07-12,36.4,36.51,36.28,36.51,21.4968996097084,132000,0.0,1.0
2007-07-11,35.7,36.21,35.55,36.21,21.3202611576977,242700,0.0,1.0
2007-07-10,35.65,36.0,35.53,35.65,20.9905360472776,214000,0.0,1.0
2007-07-09,35.53,36.32,35.41,36.03,21.2142780864912,263400,0.0,1.0
2007-07-06,35.5,35.68,35.26,35.54,20.9257686148737,86700,0.0,1.0
2007-07-05,35.25,35.47,35.07,35.42,20.8551132340694,120000,0.0,1.0
2007-07-03,35.29,35.4199,35.25,35.29,20.7785699048647,56200,0.0,1.0
2007-07-02,34.94,35.32,34.8,35.29,20.7785699048647,158100,0.0,1.0
2007-06-29,34.9,35.31,34.59,34.66,20.4076291556421,139100,0.0,1.0
2007-06-28,34.2,35.03,34.19,34.78,20.4782845364464,187900,0.0,1.0
2007-06-27,33.62,34.25,33.4,34.19,20.1308955808253,162400,0.0,1.0
2007-06-26,34.2,34.26,33.8,33.89,19.9542571288145,205600,0.0,1.0
2007-06-25,34.21,34.52,33.85,34.04,20.0425763548199,158800,0.0,1.0
2007-06-22,34.53,34.53,33.92,34.25,20.1662232712274,241600,0.0,1.0
2007-06-21,34.68,34.78,33.58,34.66,20.4076291556421,164500,0.0,1.0
2007-06-20,35.32,35.34,34.6,34.88,20.53716402045,220500,0.0,1.0
2007-06-19,35.0,35.33,34.8,35.18,20.7138024724608,215700,0.0,1.0
2007-06-18,34.5,35.44,34.5,35.12,20.6784747820586,229800,0.0,1.0
2007-06-15,34.2,34.62,33.94,34.44,20.2780942908342,325000,0.0,1.0
2007-06-14,33.9,34.35,33.5,33.6,19.7835066252041,152700,0.0,1.0
2007-06-13,33.35,33.93,33.27,33.9,19.9601450772149,142600,0.0,1.0
2007-06-12,33.36,33.86,33.14,33.18,19.5362127923891,184100,0.0,1.0
2007-06-11,33.81,33.94,33.4,33.49,19.7187391928002,185800,0.0,1.0
2007-06-08,33.45,34.02,33.29,33.84,19.9248173868127,159900,0.0,1.0
2007-06-07,33.82,33.95,33.28,33.46,19.7010753475991,808600,0.0,1.0
2007-06-06,33.95,34.14,33.82,34.02,20.0308004580192,303700,0.0,1.0
2007-06-05,34.45,34.68,34.0,34.18,20.1250076324249,237900,0.0,1.0
2007-06-04,34.43,34.64,34.35,34.63,20.3899653104411,250900,0.0,1.0
2007-06-01,34.3,34.59,34.23,34.49,20.307534032836,470600,0.0,1.0
2007-05-31,34.3,34.46,34.04,34.15,20.1073437872239,281500,0.0,1.0
2007-05-30,34.64,34.64,34.07,34.3,20.1956630132292,332000,0.32,1.0
2007-05-29,34.55,35.19,34.45,35.06,20.4523381064072,595700,0.0,1.0
2007-05-25,34.3,34.5,34.1144,34.37,20.0498248921054,227700,0.0,1.0
2007-05-24,34.9,34.9,33.91,34.03,19.851485047377,325400,0.0,1.0
2007-05-23,35.48,35.78,34.95,34.95,20.3881693331127,249600,0.0,1.0
2007-05-22,36.39,36.39,35.06,35.46,20.6856791002053,408400,0.0,1.0
2007-05-21,35.4,36.5,35.29,36.29,21.1698616623365,255200,0.0,1.0
2007-05-18,35.46,35.53,34.72,35.4,20.6506779511356,291300,0.0,1.0
2007-05-17,35.7,35.7,35.31,35.5,20.7090131995851,443600,0.0,1.0
2007-05-16,35.62,35.87,35.47,35.86,20.9190200940035,274200,0.0,1.0
2007-05-15,35.15,35.75,35.15,35.62,20.7790154977246,483500,0.0,1.0
2007-05-14,35.13,35.59,35.03,35.25,20.5631750784613,780000,0.0,1.0
2007-05-11,35.06,35.16,34.9,35.08,20.4640051560971,306700,0.0,1.0
2007-05-10,34.8,35.27,34.43,34.9,20.3590017088879,699800,0.0,1.0
2007-05-09,34.55,35.02,34.44,34.96,20.3940028579576,269100,0.0,1.0
2007-05-08,34.15,34.63,33.92,34.55,20.1548283393145,357900,0.0,1.0
2007-05-07,33.66,34.32,33.66,34.27,19.9914896436559,311500,0.0,1.0
2007-05-04,33.5,33.76,33.43,33.71,19.6648122523385,181300,0.0,1.0
2007-05-03,33.75,33.91,33.15,33.48,19.5306411809045,306100,0.0,1.0
2007-05-02,33.88,34.24,33.5,33.63,19.6181440535788,355400,0.0,1.0
2007-05-01,34.16,34.19,33.23,33.6,19.600643479044,553600,0.0,1.0
2007-04-30,35.04,35.14,34.34,34.34,20.0323243175705,201100,0.0,1.0
2007-04-27,35.15,35.22,34.85,35.04,20.4406710567173,200000,0.0,1.0
2007-04-26,34.92,35.27,34.82,35.15,20.5048398300118,204300,0.0,1.0
2007-04-25,34.88,35.27,34.69,35.05,20.4465045815622,244700,0.0,1.0
2007-04-24,34.8,34.8,33.29,34.68,20.2306641622989,424600,0.0,1.0
2007-04-23,33.95,34.14,32.26,33.12,19.3206342864862,289500,0.0,1.0
2007-04-20,32.3,32.59,32.05,32.25,18.8131176249752,288500,0.0,1.0
2007-04-19,31.76,32.0,31.63,31.82,18.5622760566422,292700,0.0,1.0
2007-04-18,32.16,32.21,31.87,31.96,18.6439454044716,243600,0.0,1.0
2007-04-17,32.89,32.89,31.89,32.12,18.7372818019908,407600,0.0,1.0
2007-04-16,32.5,32.89,32.35,32.89,19.1864632150523,580900,0.0,1.0
2007-04-13,32.6,32.92,32.17,32.33,18.8597858237349,503600,0.0,1.0
2007-04-12,32.59,32.82,32.26,32.57,18.9997904200137,203000,0.0,1.0
2007-04-11,33.27,33.34,32.5,32.74,19.098960342378,221800,0.0,1.0
2007-04-10,33.1,33.35,33.03,33.22,19.3789695349357,162400,0.0,1.0
2007-04-09,33.04,33.56,33.04,33.2,19.3673024852458,223700,0.0,1.0
2007-04-05,33.38,33.64,33.38,33.52,19.5539752802843,266700,0.0,1.0
2007-04-04,33.6888,33.85,33.32,33.38,19.472305932455,213700,0.0,1.0
2007-04-03,33.5,34.29,33.5,33.92,19.7873162740825,244200,0.0,1.0
2007-04-02,33.42,33.5,33.16,33.32,19.4373047833853,111000,0.0,1.0
2007-03-30,33.31,33.7,33.17,33.4,19.4839729821449,138600,0.0,1.0
2007-03-29,33.65,33.76,32.92,33.24,19.3906365846256,176500,0.0,1.0
2007-03-28,33.38,33.68,33.05,33.39,19.4781394572999,361100,0.0,1.0
2007-03-27,33.96,34.0,33.54,33.61,19.6064770038889,405700,0.0,1.0
2007-03-26,34.3,34.47,33.91,34.11,19.8981532461366,187000,0.0,1.0
2007-03-23,33.69,34.23,33.65,34.22,19.9623220194311,136900,0.0,1.0
2007-03-22,33.98,33.98,33.54,33.62,19.6123105287339,139400,0.0,1.0
2007-03-21,33.38,33.88,32.93,33.88,19.7639821747027,228700,0.0,1.0
2007-03-20,32.72,33.45,32.62,33.28,19.4139706840054,238200,0.0,1.0
