,PDCE_Open,PDCE_High,PDCE_Low,PDCE_Close,PDCE_Adj Close,PDCE_Volume,PDCE_Dividend Amount,PDCE_Split Coefficient
2019-06-21,35.15,35.81,34.53,34.98,32.9641475017289,1745813,0.0,1.0
2019-06-20,34.67,36.71,34.66,35.21,33.1808928969661,2113817,0.0,1.0
2019-06-19,33.99,34.13,33.02,33.73,31.7861833971788,1501673,0.0,1.0
2019-06-18,32.83,34.5,32.83,34.09,32.1254370592892,1488255,0.0,1.0
2019-06-17,31.82,32.9,31.82,32.62,30.7401512723383,1242694,0.0,1.0
2019-06-14,32.94,33.69,31.66,32.09,30.2406944920091,1130130,0.0,1.0
2019-06-13,33.14,33.78,32.66,33.05,31.1453709243036,896911,0.0,1.0
2019-06-12,32.75,33.17,31.84,32.04,30.1935759278271,1169071,0.0,1.0
2019-06-11,33.21,34.03,33.15,33.23,31.3149977553588,1282406,0.0,1.0
2019-06-10,32.51,33.86,32.5,32.98,31.0794049344488,1223214,0.0,1.0
2019-06-07,31.7,32.88,31.39,32.43,30.5611007284467,1157160,0.0,1.0
2019-06-06,30.56,32.05,30.56,31.81,29.9768305325899,1366445,0.0,1.0
2019-06-05,31.63,31.79,30.17,30.48,28.7234767253486,1380546,0.0,1.0
2019-06-04,31.69,32.19,31.35,31.64,29.8166274143711,1183060,0.0,1.0
2019-06-03,30.69,31.6,30.18,31.23,29.4302551880787,1286968,0.0,1.0
2019-05-31,29.67,30.75,29.31,30.52,28.7611715766942,975547,0.0,1.0
2019-05-30,30.55,31.65,30.01,30.53,28.7705952895307,1533285,0.0,1.0
2019-05-29,31.68,31.84,29.91,30.55,28.7894427152034,2833989,0.0,1.0
2019-05-28,32.06,32.48,31.81,32.36,30.4951347385919,786146,0.0,1.0
2019-05-24,32.55,32.88,31.62,31.79,29.9579831069171,650567,0.0,1.0
2019-05-23,34.17,34.17,31.64,32.07,30.2218470663363,1117241,0.0,1.0
2019-05-22,35.72,36.06,34.86,35.09,33.0678083429293,640271,0.0,1.0
2019-05-21,35.97,36.36,35.84,36.28,34.1892301704609,715325,0.0,1.0
2019-05-20,36.68,37.02,35.52,35.69,33.6332311131133,559643,0.0,1.0
2019-05-17,36.77,37.38,36.35,36.67,34.5567549710805,815784,0.0,1.0
2019-05-16,37.95,38.25,36.87,37.21,35.0656354642462,673057,0.0,1.0
2019-05-15,37.3,38.18,36.92,37.82,35.6404819472666,644152,0.0,1.0
2019-05-14,37.45,38.61,37.27,37.98,35.791261352649,881418,0.0,1.0
2019-05-13,37.32,38.0,36.69,36.77,34.6509920994445,935331,0.0,1.0
2019-05-10,36.82,37.88,36.35,37.59,35.4237365520294,1361439,0.0,1.0
2019-05-09,36.61,37.31,36.0,36.91,34.7829240791541,1022747,0.0,1.0
2019-05-08,37.09,37.59,36.82,36.96,34.8300426433362,1589646,0.0,1.0
2019-05-07,37.46,37.94,36.96,37.3,35.1504488797738,738143,0.0,1.0
2019-05-06,38.19,38.62,37.52,38.22,36.0174304607226,990940,0.0,1.0
2019-05-03,38.24,38.9,37.86,38.79,36.5545820923974,1083280,0.0,1.0
2019-05-02,39.96,40.71,37.47,38.09,35.8949221938494,2277697,0.0,1.0
2019-05-01,43.63,43.74,41.67,41.69,39.2874588149536,1467101,0.0,1.0
2019-04-30,44.01,44.21,43.19,43.49,40.9837271255057,923759,0.0,1.0
2019-04-29,44.27,45.03,43.57,43.67,41.1533539565609,866829,0.0,1.0
2019-04-26,45.32,45.49,44.05,44.59,42.0203355375097,585901,0.0,1.0
2019-04-25,45.98,46.89,45.26,45.88,43.2359944934054,674760,0.0,1.0
2019-04-24,46.88,46.89,45.68,45.95,43.3019604832602,717679,0.0,1.0
2019-04-23,46.75,47.29,45.58,46.6,43.9145018176262,881633,0.0,1.0
2019-04-22,45.15,46.74,44.56,46.66,43.9710440946446,1077071,0.0,1.0
2019-04-18,44.53,44.69,43.92,44.25,41.6999293010721,503591,0.0,1.0
2019-04-17,45.24,45.34,43.84,44.24,41.6905055882357,984637,0.0,1.0
2019-04-16,43.9,45.0,43.53,44.85,42.2653520712561,980975,0.0,1.0
2019-04-15,44.01,44.51,43.45,43.55,41.0402694025241,943264,0.0,1.0
2019-04-12,44.75,45.83,43.99,44.24,41.6905055882357,1024043,0.0,1.0
2019-04-11,43.94,44.49,43.03,43.4,40.8989137099781,498067,0.0,1.0
2019-04-10,43.83,44.44,43.57,44.18,41.6339633112173,520952,0.0,1.0
2019-04-09,43.85,44.86,43.15,43.54,41.0308456896877,970549,0.0,1.0
2019-04-08,43.46,43.98,42.87,43.87,41.3418282132889,933789,0.0,1.0
2019-04-05,43.03,43.9,42.69,43.15,40.663320889068,1161888,0.0,1.0
2019-04-04,41.14,43.6,40.67,42.82,40.3523383654668,1337161,0.0,1.0
2019-04-03,41.25,41.54,39.99,41.01,38.6466463420783,1129281,0.0,1.0
2019-04-02,41.64,41.73,40.85,41.09,38.7220360447696,676219,0.0,1.0
2019-04-01,41.2,41.98,41.02,41.63,39.2309165379352,984325,0.0,1.0
2019-03-29,42.0,42.28,40.63,40.68,38.3356638184771,1455294,0.0,1.0
2019-03-28,41.67,42.47,40.98,41.54,39.1461031224076,863651,0.0,1.0
2019-03-27,42.45,42.98,41.41,42.05,39.626712477064,1240314,0.0,1.0
2019-03-26,42.98,43.53,42.3,42.65,40.192135247248,535273,0.0,1.0
2019-03-25,42.3,42.76,41.63,42.29,39.8528815851376,769273,0.0,1.0
2019-03-22,44.39,44.49,42.2,42.57,40.1167455445568,1073691,0.0,1.0
2019-03-21,44.44,45.34,44.2,44.97,42.3784366252929,1135746,0.0,1.0
2019-03-20,42.66,45.43,42.16,44.5,41.9355221219821,1003125,0.0,1.0
2019-03-19,42.82,43.44,42.36,42.71,40.2486775242664,1309371,0.0,1.0
2019-03-18,40.72,43.05,40.61,42.62,40.1638641087388,1410734,0.0,1.0
2019-03-15,40.55,41.15,40.24,40.38,38.0529524333851,1638648,0.0,1.0
2019-03-14,40.4,40.89,39.96,40.55,38.2131555516039,946825,0.0,1.0
2019-03-13,39.45,41.2,39.45,40.4,38.0717998590579,1341802,0.0,1.0
2019-03-12,38.97,39.42,38.55,38.92,36.6770903592707,936856,0.0,1.0
2019-03-11,37.61,38.78,37.1,38.77,36.5357346667246,803979,0.0,1.0
2019-03-08,37.33,37.53,36.24,37.08,34.943127197373,1019221,0.0,1.0
2019-03-07,38.1,38.54,37.32,38.12,35.9231933323586,965175,0.0,1.0
2019-03-06,39.03,39.03,37.69,37.82,35.6404819472666,901516,0.0,1.0
2019-03-05,39.59,39.66,38.34,39.16,36.9032594673443,611964,0.0,1.0
2019-03-04,39.18,39.5,38.31,39.23,36.9692254571991,944733,0.0,1.0
2019-03-01,37.42,39.02,37.17,39.01,36.7619037747982,1173788,0.0,1.0
2019-02-28,38.63,38.92,36.17,37.07,34.9337034845366,2139782,0.0,1.0
2019-02-27,37.39,37.75,36.2,37.14,34.9996694743914,791358,0.0,1.0
2019-02-26,37.55,38.1,36.98,37.04,34.9054323460274,930588,0.0,1.0
2019-02-25,38.97,39.24,36.83,37.57,35.4048891263566,1050538,0.0,1.0
2019-02-22,39.23,39.63,38.88,39.08,36.8278697646531,1512068,0.0,1.0
2019-02-21,39.11,39.62,38.35,38.75,36.5168872410518,1354623,0.0,1.0
2019-02-20,38.05,39.7,37.98,39.26,36.9974965957083,1160877,0.0,1.0
2019-02-19,38.19,39.08,37.96,38.09,35.8949221938494,1278652,0.0,1.0
2019-02-15,36.87,38.37,36.81,38.24,36.0362778863954,1539929,0.0,1.0
2019-02-14,35.1,36.94,34.79,36.53,34.4248229913709,1326359,0.0,1.0
2019-02-13,33.81,35.64,33.57,35.36,33.3222485895121,1525677,0.0,1.0
2019-02-12,31.72,33.92,31.53,33.64,31.7013699816512,2241766,0.0,1.0
2019-02-11,30.59,31.25,30.0,31.09,29.2983232083691,1610483,0.0,1.0
2019-02-08,31.8,31.92,30.12,30.82,29.0438829617863,1842665,0.0,1.0
2019-02-07,32.62,32.62,31.46,31.91,30.0710676609539,1287677,0.0,1.0
2019-02-06,32.95,33.47,32.51,32.99,31.0888286472852,807374,0.0,1.0
2019-02-05,33.54,33.97,32.84,33.2,31.2867266168496,665560,0.0,1.0
2019-02-04,32.79,33.62,32.61,33.6,31.6636751303056,830300,0.0,1.0
2019-02-01,32.83,33.96,32.7,33.14,31.2301843398312,1203579,0.0,1.0
2019-01-31,34.21,34.43,32.26,32.57,30.6930327081563,1294210,0.0,1.0
2019-01-30,32.36,34.13,31.84,34.11,32.144284484962,1359008,0.0,1.0
2019-01-29,32.22,32.26,31.5,31.72,29.8920171170623,984750,0.0,1.0
2019-01-28,32.61,33.13,31.55,32.0,30.1558810764815,1239585,0.0,1.0
2019-01-25,33.66,34.26,33.27,33.43,31.5034720120868,681839,0.0,1.0
2019-01-24,33.77,34.21,33.11,33.54,31.6071328532872,1214536,0.0,1.0
2019-01-23,34.01,34.78,33.17,33.8,31.8521493870336,1202660,0.0,1.0
2019-01-22,32.98,33.85,32.52,33.51,31.578861714778,1510227,0.0,1.0
2019-01-18,33.16,33.93,32.78,33.55,31.6165565661236,1086819,0.0,1.0
2019-01-17,32.75,33.34,31.8,32.9,31.0040152317576,1236291,0.0,1.0
2019-01-16,33.45,34.65,33.1,33.13,31.2207606269948,834883,0.0,1.0
2019-01-15,33.69,33.79,32.66,33.5,31.5694380019416,1484119,0.0,1.0
2019-01-14,33.13,33.96,32.5,33.57,31.6354039917964,1564481,0.0,1.0
2019-01-11,33.55,34.13,33.0,33.57,31.6354039917964,1513407,0.0,1.0
2019-01-10,33.62,34.7,33.15,33.99,32.0311999309252,1408201,0.0,1.0
2019-01-09,34.76,34.91,33.73,34.04,32.0783184951072,1690323,0.0,1.0
2019-01-08,34.77,35.53,33.74,34.02,32.0594710694344,1518723,0.0,1.0
2019-01-07,33.36,34.87,32.5,34.25,32.2762164646716,1309288,0.0,1.0
2019-01-04,31.57,33.2,31.3,32.71,30.824964687866,1151289,0.0,1.0
2019-01-03,30.41,31.48,29.32,30.96,29.1758149414959,1012155,0.0,1.0
2019-01-02,29.0,30.81,28.53,30.42,28.6669344483302,900830,0.0,1.0
2018-12-31,29.35,29.8,28.46,29.76,28.0449694011278,1195076,0.0,1.0
2018-12-28,29.85,29.91,28.34,29.0,27.3287672255614,651575,0.0,1.0
2018-12-27,28.37,29.72,28.29,29.71,27.9978508369458,959423,0.0,1.0
2018-12-26,26.95,29.28,26.59,29.24,27.554936333635,1483289,0.0,1.0
2018-12-24,27.19,27.97,26.59,26.65,25.1141947090073,643033,0.0,1.0
2018-12-21,28.62,29.6,27.5,27.73,26.1319556953385,1815000,0.0,1.0
2018-12-20,28.31,29.51,27.96,28.29,26.6596836141769,1172800,0.0,1.0
2018-12-19,30.22,30.9,29.02,29.26,27.5737837593078,1264046,0.0,1.0
2018-12-18,30.68,31.13,29.49,30.01,28.2805622220378,1080834,0.0,1.0
2018-12-17,31.0,31.54,30.16,30.41,28.6575107354938,1079852,0.0,1.0
2018-12-14,32.79,32.9,30.74,30.92,29.1381200901503,909382,0.0,1.0
2018-12-13,33.36,33.6,32.21,33.02,31.1170997857944,1120555,0.0,1.0
2018-12-12,34.19,34.73,33.49,33.51,31.578861714778,990911,0.0,1.0
2018-12-11,34.06,34.3,32.79,33.34,31.4186585965592,991066,0.0,1.0
2018-12-10,33.19,34.83,32.92,33.36,31.437506022232,1571939,0.0,1.0
2018-12-07,34.9,35.87,33.74,34.19,32.2196741876532,973823,0.0,1.0
2018-12-06,33.74,34.23,32.93,33.97,32.0123525052524,1485094,0.0,1.0
2018-12-04,36.76,37.23,34.55,34.69,32.6908598294732,879640,0.0,1.0
2018-12-03,34.68,37.04,34.4,36.73,34.6132972480989,1511029,0.0,1.0
2018-11-30,34.52,35.02,33.27,33.94,31.9840813667432,1683447,0.0,1.0
2018-11-29,35.45,36.41,35.03,35.43,33.3882145793669,715850,0.0,1.0
2018-11-28,35.33,35.33,34.03,35.18,33.1526217584569,1359015,0.0,1.0
2018-11-27,36.11,36.72,34.94,35.1,33.0772320557657,751538,0.0,1.0
2018-11-26,36.42,37.25,36.22,36.46,34.3588570015161,1085872,0.0,1.0
2018-11-23,36.19,36.99,35.82,35.85,33.7840105184957,282422,0.0,1.0
2018-11-21,37.1,38.5,36.55,37.76,35.5839396702482,642138,0.0,1.0
2018-11-20,37.2,38.22,36.15,36.4,34.3023147244977,978577,0.0,1.0
2018-11-19,38.23,38.76,37.0,38.28,36.073972737741,820415,0.0,1.0
2018-11-16,39.33,40.06,38.04,38.99,36.7430563491255,1244144,0.0,1.0
2018-11-15,38.46,40.07,37.94,39.38,37.1105811497451,1062499,0.0,1.0
2018-11-14,40.64,41.47,38.24,38.7,36.4697686768698,1428759,0.0,1.0
2018-11-13,40.06,40.68,38.13,39.8,37.5063770888739,1889770,0.0,1.0
2018-11-12,45.68,45.82,39.76,40.28,37.9587153050211,1849070,0.0,1.0
2018-11-09,45.56,46.04,43.86,44.99,42.3972840509657,1494455,0.0,1.0
2018-11-08,49.18,50.14,46.13,46.68,43.9898915203174,1784505,0.0,1.0
2018-11-07,51.74,53.5,49.19,49.65,46.7887342327284,3702110,0.0,1.0
2018-11-06,45.5,47.75,44.68,46.85,44.1500946385362,1869809,0.0,1.0
2018-11-05,44.43,46.3,43.9,46.21,43.5469770170066,1973922,0.0,1.0
2018-11-02,44.34,45.07,42.99,44.16,41.6151158855445,1281931,0.0,1.0
2018-11-01,42.58,44.38,42.43,43.93,41.3983704903073,1070252,0.0,1.0
2018-10-31,42.75,44.7,42.11,42.45,40.00366099052,1559117,0.0,1.0
2018-10-30,41.43,41.94,40.62,41.88,39.4665093588452,2063686,0.0,1.0
2018-10-29,42.97,43.71,40.92,41.66,39.2591876764444,1083952,0.0,1.0
2018-10-26,43.28,43.4,41.51,42.43,39.9848135648472,1320468,0.0,1.0
2018-10-25,43.82,44.88,42.95,43.74,41.2193199464157,953360,0.0,1.0
2018-10-24,45.82,46.63,43.16,43.2,40.7104394532501,1567162,0.0,1.0
2018-10-23,46.18,46.45,44.27,45.77,43.132333652205,1064570,0.0,1.0
2018-10-22,46.84,47.61,45.67,47.24,44.5176194391558,1443085,0.0,1.0
2018-10-19,49.23,49.68,45.74,46.39,43.7166038480618,3236601,0.0,1.0
2018-10-18,50.2,50.52,48.05,49.11,46.2798537395627,1155459,0.0,1.0
2018-10-17,50.89,51.64,50.07,51.15,48.2022911581884,608291,0.0,1.0
2018-10-16,50.25,51.25,49.15,51.03,48.0892066041516,1100233,0.0,1.0
2018-10-15,50.43,51.85,49.45,49.53,46.6756496786915,1258462,0.0,1.0
2018-10-12,48.9,50.86,48.24,50.61,47.6934106650228,1051228,0.0,1.0
2018-10-11,49.46,50.42,48.18,48.38,45.5919227025055,1007674,0.0,1.0
2018-10-10,51.27,51.76,49.55,49.63,46.7698868070556,1124817,0.0,1.0
2018-10-09,50.61,52.61,49.96,51.49,48.522697394626,1182228,0.0,1.0
2018-10-08,49.04,51.35,48.56,50.75,47.8253426447324,1077167,0.0,1.0
2018-10-05,48.88,49.95,48.06,49.25,46.4117857192723,1035033,0.0,1.0
2018-10-04,50.01,50.67,48.0,48.89,46.0725320571619,744372,0.0,1.0
2018-10-03,48.59,50.63,47.77,50.45,47.5426312596404,1300257,0.0,1.0
2018-10-02,48.66,49.23,48.08,48.26,45.4788381484687,757783,0.0,1.0
2018-10-01,49.09,49.8,48.42,48.76,45.9500237902887,1021567,0.0,1.0
2018-09-28,48.23,49.69,48.0,48.96,46.1384980470167,917046,0.0,1.0
2018-09-27,48.67,49.62,48.24,48.74,45.9311763646159,1613164,0.0,1.0
2018-09-26,48.18,49.08,47.48,48.05,45.2809401789043,1129900,0.0,1.0
2018-09-25,50.05,50.05,48.51,48.54,45.7427021078879,665111,0.0,1.0
2018-09-24,49.69,51.08,48.6,49.53,46.6756496786915,1046034,0.0,1.0
2018-09-21,48.47,49.0,47.95,48.86,46.0442609186527,1150223,0.0,1.0
2018-09-20,48.53,49.16,47.64,48.45,45.6578886923603,793638,0.0,1.0
2018-09-19,47.5,49.2,47.19,48.15,45.3751773072683,1227084,0.0,1.0
2018-09-18,48.64,48.71,46.96,47.71,44.9605339424667,816678,0.0,1.0
2018-09-17,48.01,48.93,47.65,47.76,45.0076525066487,663293,0.0,1.0
2018-09-14,47.68,48.66,47.5,48.05,45.2809401789043,819332,0.0,1.0
2018-09-13,47.0,48.1,46.56,47.9,45.1395844863583,966588,0.0,1.0
2018-09-12,49.26,49.48,46.15,47.0,44.2914503310822,2090908,0.0,1.0
2018-09-11,48.4,49.325,48.0884,48.92,46.1008031956711,643127,0.0,1.0
2018-09-10,49.95,50.23,48.3,48.58,45.7803969592335,826340,0.0,1.0
2018-09-07,50.79,50.79,49.13,49.71,46.8452765097468,719713,0.0,1.0
2018-09-06,52.68,52.68,50.48,51.17,48.2211385838612,806724,0.0,1.0
2018-09-05,52.61,52.71,51.75,52.63,49.5970006579757,533672,0.0,1.0
2018-09-04,52.71,53.83,51.88,53.01,49.9551017457589,774763,0.0,1.0
2018-08-31,52.57,53.31,51.65,52.69,49.6535429349941,843986,0.0,1.0
2018-08-30,56.41,56.73,51.33,52.85,49.8043223403765,2381560,0.0,1.0
2018-08-29,54.97,57.41,54.32,54.78,51.6230989178018,1747336,0.0,1.0
2018-08-28,53.75,55.05,53.6,54.97,51.8021494616934,794632,0.0,1.0
2018-08-27,54.6,54.6,53.21,53.77,50.6713039213254,692701,0.0,1.0
2018-08-24,55.58,55.93,53.99,54.21,51.085947286127,507975,0.0,1.0
2018-08-23,54.83,55.71,54.41,54.99,51.8209968873662,644420,0.0,1.0
2018-08-22,53.29,55.25,52.91,55.22,52.0377422826034,1194829,0.0,1.0
2018-08-21,51.91,52.74,51.68,52.62,49.5875769451393,744720,0.0,1.0
2018-08-20,51.37,51.92,50.95,51.17,48.2211385838612,607940,0.0,1.0
2018-08-17,50.66,52.0,50.66,51.55,48.5792396716444,840344,0.0,1.0
2018-08-16,50.24,51.17,49.4,50.55,47.6368683880044,1172812,0.0,1.0
2018-08-15,52.36,52.7,49.47,49.87,46.9960559151292,1349729,0.0,1.0
2018-08-14,54.59,55.18,51.99,53.07,50.0116440227773,1182760,0.0,1.0
2018-08-13,54.62,55.35,53.95,54.09,50.9728627320902,899673,0.0,1.0
2018-08-10,55.04,57.53,51.43,55.04,51.8681154515482,940304,0.0,1.0
2018-08-09,48.96,55.79,48.96,55.25,52.0660134211126,1876365,0.0,1.0
2018-08-08,53.84,55.13,53.57,55.04,51.8681154515482,1430677,0.0,1.0
2018-08-07,60.95,61.53,54.07,54.7,51.5477092151106,2519178,0.0,1.0
2018-08-06,63.14,63.96,61.23,61.52,57.9746813695357,1056355,0.0,1.0
2018-08-03,64.07,64.66,61.74,63.14,59.5013228490326,635090,0.0,1.0
2018-08-02,61.95,64.6,61.32,64.09,60.3965755684906,503326,0.0,1.0
2018-08-01,62.57,63.2,60.71,62.14,58.5589515653925,829104,0.0,1.0
2018-07-31,63.51,63.71,61.88,62.98,59.3505434436502,674672,0.0,1.0
2018-07-30,62.37,63.36,62.26,63.15,59.510746561869,532755,0.0,1.0
2018-07-27,63.26,63.69,61.36,61.83,58.2668164674641,594857,0.0,1.0
2018-07-26,62.16,63.75,61.89,63.54,59.8782713624886,760415,0.0,1.0
2018-07-25,60.22,62.63,59.49,62.2,58.615493842411,992897,0.0,1.0
2018-07-24,61.25,61.86,60.04,60.23,56.7590224136401,874568,0.0,1.0
2018-07-23,61.25,62.35,60.82,60.95,57.4375297378609,543743,0.0,1.0
2018-07-20,61.01,61.56,60.53,61.06,57.5411905790613,381456,0.0,1.0
2018-07-19,60.67,61.46,60.56,60.77,57.2679029068057,713220,0.0,1.0
2018-07-18,59.31,61.07,58.29,60.99,57.4752245892065,719368,0.0,1.0
2018-07-17,58.96,60.35,58.37,59.71,56.2689893461472,687984,0.0,1.0
2018-07-16,61.39,62.0,58.08,59.21,55.7978037043272,803166,0.0,1.0
2018-07-13,62.72,63.52,61.6,61.93,58.3610535958281,780912,0.0,1.0
2018-07-12,62.23,63.01,60.84,62.83,59.2091877511042,736745,0.0,1.0
2018-07-11,62.21,63.67,60.42,61.69,58.1348844877545,731124,0.0,1.0
2018-07-10,64.63,65.34,62.67,62.98,59.3505434436502,983647,0.0,1.0
2018-07-09,62.65,64.42,61.96,64.38,60.6698632407463,1102278,0.0,1.0
2018-07-06,59.76,62.14,59.76,62.08,58.5024092883741,657607,0.0,1.0
2018-07-05,61.06,61.91,59.45,60.31,56.8344121163313,681339,0.0,1.0
2018-07-03,59.48,60.56,58.32,60.53,57.0417337987321,602574,0.0,1.0
2018-07-02,59.41,60.0,58.39,58.83,55.439702616544,812829,0.0,1.0
2018-06-29,61.41,62.53,60.31,60.45,56.9663440960409,636588,0.0,1.0
2018-06-28,61.33,61.63,60.27,61.19,57.6636988459345,776952,0.0,1.0
2018-06-27,62.1,63.43,60.9,61.0,57.4846483020429,1104627,0.0,1.0
2018-06-26,60.72,62.4,59.7,61.22,57.6919699844437,855324,0.0,1.0
2018-06-25,61.47,61.67,59.87,60.47,56.9851915217137,610265,0.0,1.0
2018-06-22,60.42,62.56,60.42,61.57,58.0217999337177,1430999,0.0,1.0
2018-06-21,59.62,60.1,57.12,58.67,55.2889232111616,1187387,0.0,1.0
2018-06-20,59.97,60.84,59.38,60.43,56.9474966703681,494342,0.0,1.0
2018-06-19,58.05,59.81,58.05,59.45,56.0239728124008,697865,0.0,1.0
2018-06-18,57.4,59.79,56.46,59.08,55.675295437454,520016,0.0,1.0
2018-06-15,58.67,58.67,56.76,57.29,53.9884508397383,922319,0.0,1.0
2018-06-14,60.8,61.26,58.85,59.15,55.7412614273088,772880,0.0,1.0
2018-06-13,60.67,61.15,60.13,60.45,56.9663440960409,874763,0.0,1.0
2018-06-12,60.57,62.34,60.01,61.16,57.6354277074253,1429363,0.0,1.0
2018-06-11,61.09,61.55,59.42,60.38,56.9003781061861,881571,0.0,1.0
2018-06-08,60.21,61.08,59.47,61.04,57.5223431533885,1228572,0.0,1.0
2018-06-07,60.02,61.09,60.02,60.41,56.9286492446953,973428,0.0,1.0
2018-06-06,60.6,60.64,59.01,59.59,56.1559047921104,1110315,0.0,1.0
2018-06-05,59.83,60.92,59.24,60.6,57.1076997885869,698194,0.0,1.0
2018-06-04,61.83,62.31,59.26,60.14,56.6742089981125,828208,0.0,1.0
2018-06-01,60.91,61.95,60.34,61.35,57.8144782513169,1194181,0.0,1.0
2018-05-31,62.6,63.7,60.33,60.49,57.0040389473865,1428167,0.0,1.0
2018-05-30,62.78,63.87,62.78,63.18,59.5390177003782,1389154,0.0,1.0
2018-05-29,61.25,63.1,61.25,62.43,58.8322392376482,928369,0.0,1.0
2018-05-25,61.89,62.13,60.48,61.92,58.3516298829917,810634,0.0,1.0
2018-05-24,63.47,64.52,62.98,63.55,59.887695075325,642101,0.0,1.0
2018-05-23,63.8,64.66,62.38,64.31,60.6038972508914,721513,0.0,1.0
2018-05-22,65.43,66.2,63.6,63.99,60.3023384401266,1007162,0.0,1.0
2018-05-21,64.36,65.44,63.31,65.32,61.5556922473679,850984,0.0,1.0
2018-05-18,63.75,64.01,62.65,63.76,60.0855930448894,1008542,0.0,1.0
2018-05-17,61.24,63.84,59.87,63.58,59.9159662138342,904034,0.0,1.0
2018-05-16,60.05,61.29,59.6,61.22,57.6919699844437,1163638,0.0,1.0
2018-05-15,59.73,60.46,58.64,60.03,56.570548156912,1258164,0.0,1.0
2018-05-14,60.25,60.64,59.65,59.86,56.4103450386932,971927,0.0,1.0
2018-05-11,59.9,60.63,59.1,59.6,56.1653285049468,646023,0.0,1.0
2018-05-10,60.37,61.09,59.4,59.92,56.4668873157116,1513622,0.0,1.0
2018-05-09,60.51,61.76,59.79,59.99,56.5328533055664,1937250,0.0,1.0
2018-05-08,58.75,59.86,57.5,59.83,56.382073900184,1881169,0.0,1.0
2018-05-07,57.71,61.05,57.4,59.12,55.7129902887996,2313003,0.0,1.0
2018-05-04,54.72,57.08,54.11,57.07,53.7811291573375,1316551,0.0,1.0
2018-05-03,53.83,56.89,53.83,54.59,51.4440483739102,1925800,0.0,1.0
2018-05-02,54.14,55.59,53.78,55.21,52.028318569767,1613041,0.0,1.0
2018-05-01,52.97,54.56,52.97,54.13,51.0105575834358,782948,0.0,1.0
2018-04-30,53.47,54.25,52.83,53.54,50.4545585260881,1040290,0.0,1.0
2018-04-27,55.0,55.0,53.53,53.62,50.5299482287793,620640,0.0,1.0
2018-04-26,54.82,55.36,54.0,55.24,52.0565897082762,620157,0.0,1.0
2018-04-25,54.56,55.29,53.99,54.66,51.510014363765,1045332,0.0,1.0
2018-04-24,56.95,56.95,54.28,54.73,51.5759803536198,1653635,0.0,1.0
2018-04-23,56.23,56.99,55.21,56.81,53.5361126235911,733048,0.0,1.0
2018-04-20,56.64,57.14,55.76,56.41,53.1591641101351,696241,0.0,1.0
2018-04-19,57.04,57.77,56.22,56.91,53.6303497519551,1338030,0.0,1.0
2018-04-18,55.61,57.48,55.41,56.62,53.3570620796995,1672336,0.0,1.0
2018-04-17,54.34,55.87,53.94,55.31,52.122555698131,756743,0.0,1.0
2018-04-16,53.17,54.74,52.5,54.21,51.085947286127,718126,0.0,1.0
2018-04-13,51.33,53.52,50.62,53.17,50.1058811511413,1150925,0.0,1.0
2018-04-12,51.06,51.66,49.7,51.25,48.2965282865524,1480749,0.0,1.0
2018-04-11,47.83,50.0,47.43,49.58,46.7227682428735,862467,0.0,1.0
2018-04-10,46.92,48.58,46.76,47.98,45.2149741890495,825448,0.0,1.0
2018-04-09,46.24,47.44,45.65,45.75,43.1134862265322,1189497,0.0,1.0
2018-04-06,46.63,46.81,43.85,45.53,42.9061645441314,1137195,0.0,1.0
2018-04-05,47.63,48.27,46.84,46.96,44.2537554797366,1371310,0.0,1.0
2018-04-04,46.03,47.78,46.03,47.34,44.6118565675199,685206,0.0,1.0
2018-04-03,46.95,47.02,45.43,46.97,44.263179192573,970060,0.0,1.0
2018-04-02,48.92,49.01,45.8,46.61,43.9239255304626,909974,0.0,1.0
2018-03-29,49.08,50.01,48.92,49.03,46.2044640368715,1191476,0.0,1.0
2018-03-28,48.99,49.77,47.9,49.01,46.1856166111987,1099195,0.0,1.0
2018-03-27,52.23,52.23,48.77,49.0,46.1761928983623,659413,0.0,1.0
2018-03-26,51.87,52.12,50.41,51.9,48.9090696209185,549130,0.0,1.0
2018-03-23,53.16,53.4,50.73,50.95,48.0138169014604,925237,0.0,1.0
2018-03-22,53.34,54.39,52.64,52.68,49.6441192221577,1089315,0.0,1.0
2018-03-21,51.98,54.56,51.58,54.2,51.0765235732906,777884,0.0,1.0
2018-03-20,51.58,52.34,51.36,51.57,48.5980870973172,502237,0.0,1.0
2018-03-19,52.79,52.96,50.52,51.26,48.3059519993888,854494,0.0,1.0
2018-03-16,52.82,53.59,52.13,53.29,50.2189657051781,1113143,0.0,1.0
2018-03-15,53.83,54.24,52.25,52.76,49.7195089248489,780087,0.0,1.0
2018-03-14,54.99,54.99,53.32,53.5,50.4168636747425,656700,0.0,1.0
2018-03-13,55.11,55.9,54.6,54.88,51.7173360461658,886062,0.0,1.0
2018-03-12,53.76,55.28,53.49,55.11,51.934081441403,666520,0.0,1.0
2018-03-09,53.91,54.31,53.48,54.03,50.9163204550718,803884,0.0,1.0
2018-03-08,54.28,54.77,52.83,53.32,50.2472368436873,585743,0.0,1.0
2018-03-07,54.44,56.11,53.96,54.25,51.1236421374726,911478,0.0,1.0
2018-03-06,55.65,56.2,53.67,54.58,51.4346246610738,1247769,0.0,1.0
2018-03-05,54.32,56.52,53.22,55.6,52.3958433703866,1191816,0.0,1.0
