,TRIP_Open,TRIP_High,TRIP_Low,TRIP_Close,TRIP_Adj Close,TRIP_Volume,TRIP_Dividend Amount,TRIP_Split Coefficient
2020-01-22,30.59,30.77,30.17,30.26,30.26,2316147,0.0,1.0
2020-01-21,30.69,30.7,30.02,30.485,30.485,2366514,0.0,1.0
2020-01-17,31.57,31.65,30.73,30.93,30.93,1931368,0.0,1.0
2020-01-16,31.31,31.67,30.99,31.52,31.52,2131847,0.0,1.0
2020-01-15,31.04,31.4,30.75,30.98,30.98,2119157,0.0,1.0
2020-01-14,30.69,31.28,30.45,31.05,31.05,2432344,0.0,1.0
2020-01-13,30.26,30.68,29.9686,30.61,30.61,1922146,0.0,1.0
2020-01-10,30.46,30.59,29.95,30.12,30.12,1692512,0.0,1.0
2020-01-09,30.82,30.94,30.14,30.485,30.485,1564013,0.0,1.0
2020-01-08,30.48,30.96,30.185,30.59,30.59,2786609,0.0,1.0
2020-01-07,30.1,30.55,29.88,30.47,30.47,1910159,0.0,1.0
2020-01-06,29.85,30.295,29.77,30.06,30.06,1685059,0.0,1.0
2020-01-03,29.96,30.21,29.7701,30.165,30.165,1831464,0.0,1.0
2020-01-02,30.66,30.844,30.18,30.26,30.26,1981064,0.0,1.0
2019-12-31,29.98,30.48,29.75,30.38,30.38,1923564,0.0,1.0
2019-12-30,30.36,30.45,29.99,30.02,30.02,1303481,0.0,1.0
2019-12-27,30.1,30.55,30.09,30.29,30.29,1440702,0.0,1.0
2019-12-26,30.32,30.4,29.92,30.35,30.35,2358994,0.0,1.0
2019-12-24,29.99,30.4,29.97,30.15,30.15,986429,0.0,1.0
2019-12-23,30.26,30.39,29.71,29.89,29.89,4385751,0.0,1.0
2019-12-20,30.44,30.5,29.99,30.06,30.06,25284764,0.0,1.0
2019-12-19,29.9,30.435,29.6551,30.34,30.34,3660869,0.0,1.0
2019-12-18,29.47,30.015,29.2,29.89,29.89,3099465,0.0,1.0
2019-12-17,29.48,29.5,28.83,29.21,29.21,4194510,0.0,1.0
2019-12-16,29.37,29.8914,29.34,29.47,29.47,3352935,0.0,1.0
2019-12-13,29.45,29.75,29.195,29.25,29.25,1963911,0.0,1.0
2019-12-12,29.03,29.62,28.84,29.45,29.45,2210648,0.0,1.0
2019-12-11,29.0,29.17,28.8,28.935,28.935,1863038,0.0,1.0
2019-12-10,28.85,29.18,28.73,28.97,28.97,2138181,0.0,1.0
2019-12-09,28.96,29.05,28.65,28.84,28.84,4266751,0.0,1.0
2019-12-06,29.33,29.6,28.955,29.04,29.04,2228459,0.0,1.0
2019-12-05,28.62,29.19,28.53,29.03,29.03,2240133,0.0,1.0
2019-12-04,27.96,28.96,27.96,28.55,28.55,2493477,0.0,1.0
2019-12-03,28.04,28.25,27.875,27.91,27.91,3551421,0.0,1.0
2019-12-02,28.56,28.68,28.13,28.48,28.48,2566609,0.0,1.0
2019-11-29,28.59,28.68,28.35,28.4,28.4,1116366,0.0,1.0
2019-11-27,29.28,29.37,28.57,28.68,28.68,2673099,0.0,1.0
2019-11-26,28.47,29.12,28.23,29.11,29.11,3670505,0.0,1.0
2019-11-25,28.21,28.58,28.0,28.575,28.575,6904045,0.0,1.0
2019-11-22,28.16,28.22,27.66,27.98,27.98,2860159,0.0,1.0
2019-11-21,28.2,28.62,27.83,28.06,28.06,4128050,0.0,1.0
2019-11-20,28.42,28.42,27.8,27.98,27.98,3880489,0.0,1.0
2019-11-19,28.63,29.49,27.675,28.38,28.38,6284449,3.5,1.0
2019-11-18,31.51,32.1,31.27,31.61,28.1396424090339,6438478,0.0,1.0
2019-11-15,31.29,31.7,31.1,31.14,27.7212421580928,3308840,0.0,1.0
2019-11-14,30.87,31.9094,30.76,31.06,27.6500250941029,3759165,0.0,1.0
2019-11-13,31.75,31.8971,30.405,30.84,27.4541781681305,2658818,0.0,1.0
2019-11-12,31.74,32.1,31.27,31.7,28.2197616060226,3120587,0.0,1.0
2019-11-11,32.4,32.41,31.46,31.75,28.2642722710163,3503217,0.0,1.0
2019-11-08,31.67,32.27,30.775,31.96,28.45121706399,6136473,0.0,1.0
2019-11-07,36.2,37.9,29.27,31.65,28.1752509410289,16914470,0.0,1.0
2019-11-06,41.09,41.31,40.49,40.79,36.3118005018821,2377132,0.0,1.0
2019-11-05,41.31,41.75,40.66,40.98,36.4809410288582,1545470,0.0,1.0
2019-11-04,40.89,41.4,40.44,41.2,36.6767879548306,1381537,0.0,1.0
2019-11-01,40.6,41.3793,40.23,40.4,35.964617314931,1353714,0.0,1.0
2019-10-31,40.13,40.47,39.35,40.4,35.964617314931,1195678,0.0,1.0
2019-10-30,39.78,40.34,39.39,40.26,35.8399874529486,763405,0.0,1.0
2019-10-29,39.84,40.395,39.16,39.77,35.40378293601,1482629,0.0,1.0
2019-10-28,40.48,40.71,39.71,40.52,36.0714429109159,927313,0.0,1.0
2019-10-25,39.29,40.74,39.23,40.32,35.893400250941,1128280,0.0,1.0
2019-10-24,40.06,40.09,38.61,39.22,34.9141656210791,1485479,0.0,1.0
2019-10-23,38.77,39.945,38.29,39.91,35.5284127979925,1638514,0.0,1.0
2019-10-22,37.82,39.11,37.52,38.88,34.6114930991217,2726576,0.0,1.0
2019-10-21,38.08,38.89,37.73,37.79,33.6411606022585,1198994,0.0,1.0
2019-10-18,39.08,39.08,37.325,37.415,33.3073306148055,1656199,0.0,1.0
2019-10-17,39.0,39.19,38.8,38.93,34.6560037641154,787608,0.0,1.0
2019-10-16,38.74,39.49,38.4,38.71,34.460156838143,1127050,0.0,1.0
2019-10-15,38.8,39.18,38.21,38.89,34.6203952321205,1199024,0.0,1.0
2019-10-14,39.07,39.21,38.15,38.69,34.4423525721455,1046245,0.0,1.0
2019-10-11,38.18,39.83,38.03,39.11,34.8162421580928,1746189,0.0,1.0
2019-10-10,37.52,38.23,37.52,37.83,33.6767691342535,1095702,0.0,1.0
2019-10-09,37.51,37.88,37.29,37.42,33.3117816813049,815033,0.0,1.0
2019-10-08,38.11,38.22,37.16,37.23,33.1426411543287,1717116,0.0,1.0
2019-10-07,39.02,39.31,38.73,38.8,34.5402760351317,1221632,0.0,1.0
2019-10-04,38.72,39.39,38.42,38.98,34.7005144291092,1564416,0.0,1.0
2019-10-03,37.55,38.66,37.11,38.65,34.4067440401506,1462180,0.0,1.0
2019-10-02,37.79,38.0,37.11,37.5,33.3829987452949,1868522,0.0,1.0
2019-10-01,38.82,39.33,38.03,38.23,34.0328544542033,1253456,0.0,1.0
2019-09-30,38.56,38.81,38.06,38.68,34.4334504391468,1121318,0.0,1.0
2019-09-27,38.01,38.86,37.94,38.43,34.2108971141782,1852720,0.0,1.0
2019-09-26,37.6,38.01,37.29,37.89,33.7301819322459,1360896,0.0,1.0
2019-09-25,37.73,38.61,37.51,38.04,33.8637139272271,1643642,0.0,1.0
2019-09-24,38.39,38.57,37.57,37.8,33.6500627352572,2123678,0.0,1.0
2019-09-23,38.8,38.98,38.11,38.155,33.9660884567127,1637603,0.0,1.0
2019-09-20,40.36,40.57,38.75,39.13,34.8340464240903,2592329,0.0,1.0
2019-09-19,40.96,41.16,40.22,40.29,35.8666938519448,1382961,0.0,1.0
2019-09-18,41.43,41.93,40.63,40.97,36.4720388958595,1332957,0.0,1.0
2019-09-17,41.04,41.46,40.38,41.44,36.8904391468005,885044,0.0,1.0
2019-09-16,40.55,41.345,40.16,41.15,36.6322772898369,1018980,0.0,1.0
2019-09-13,41.38,41.98,40.79,40.82,36.3385069008783,1121039,0.0,1.0
2019-09-12,42.96,42.96,40.78,41.27,36.7391028858218,2326860,0.0,1.0
2019-09-11,41.02,42.89,40.44,42.75,38.0566185696361,2754600,0.0,1.0
2019-09-10,39.54,40.98,39.31,40.94,36.4453324968632,2175002,0.0,1.0
2019-09-09,37.92,39.705,37.92,39.61,35.2613488080301,2383374,0.0,1.0
2019-09-06,38.1,38.59,37.47,37.88,33.7212797992472,1686479,0.0,1.0
2019-09-05,38.14,38.64,37.97,38.11,33.9260288582183,1465417,0.0,1.0
2019-09-04,37.87,37.97,37.21,37.7,33.5610414052698,1436582,0.0,1.0
2019-09-03,37.52,37.75,36.7184,37.07,33.0002070263488,1470722,0.0,1.0
2019-08-30,38.16,38.65,37.73,37.99,33.8192032622334,1389703,0.0,1.0
2019-08-29,37.3,38.1,37.1,37.88,33.7212797992472,1732956,0.0,1.0
2019-08-28,35.53,36.99,35.52,36.78,32.7420451693852,2942768,0.0,1.0
2019-08-27,36.13,36.28,35.41,35.81,31.8785382685069,2391434,0.0,1.0
2019-08-26,36.89,36.97,35.805,35.95,32.0031681304893,1458220,0.0,1.0
2019-08-23,37.91,38.1,36.15,36.3,32.3147427854454,1933354,0.0,1.0
2019-08-22,38.6,38.78,37.42,38.15,33.9616373902133,1703879,0.0,1.0
2019-08-21,38.39,39.2,38.14,38.52,34.2910163111669,1362411,0.0,1.0
2019-08-20,38.69,38.74,38.0,38.03,33.8548117942284,1649900,0.0,1.0
2019-08-19,38.62,38.84,37.94,38.74,34.4868632371393,1786492,0.0,1.0
2019-08-16,38.64,39.1,37.975,37.99,33.8192032622334,2134243,0.0,1.0
2019-08-15,38.74,38.95,37.9,38.45,34.2287013801757,1311187,0.0,1.0
2019-08-14,39.87,40.28,38.54,38.57,34.3355269761606,2119312,0.0,1.0
2019-08-13,40.19,40.97,39.59,40.82,36.3385069008783,1422603,0.0,1.0
2019-08-12,42.2,42.43,40.38,40.39,35.9557151819322,1817983,0.0,1.0
2019-08-09,42.26,43.38,41.18,42.68,37.9943036386449,2134110,0.0,1.0
2019-08-08,42.0,46.14,41.75,43.26,38.5106273525721,3588040,0.0,1.0
2019-08-07,42.1,42.94,41.21,41.4,36.8548306148055,3308338,0.0,1.0
2019-08-06,42.32,42.78,41.86,42.43,37.7717503136763,1222128,0.0,1.0
2019-08-05,42.5,43.06,41.64,41.96,37.3533500627353,1742305,0.0,1.0
2019-08-02,42.9,43.96,42.75,43.34,38.5818444165621,1152092,0.0,1.0
2019-08-01,44.21,44.93,43.5,43.66,38.866712672522,994363,0.0,1.0
2019-07-31,44.36,45.16,43.84,44.15,39.3029171894605,1096865,0.0,1.0
2019-07-30,44.86,44.98,44.07,44.2,39.3474278544542,1482371,0.0,1.0
2019-07-29,46.55,46.68,44.24,45.33,40.3533688833124,1747414,0.0,1.0
2019-07-26,46.55,46.84,46.11,46.6,41.4839397741531,1137733,0.0,1.0
2019-07-25,46.98,46.98,45.795,46.0,40.9498117942284,948616,0.0,1.0
2019-07-24,45.98,46.88,45.855,46.86,41.7153952321205,1190880,0.0,1.0
2019-07-23,44.86,46.25,44.62,46.03,40.9765181932246,1483030,0.0,1.0
2019-07-22,45.3,45.3,44.275,44.6,39.703513174404,1173543,0.0,1.0
2019-07-19,45.87,45.97,44.84,44.87,39.9438707653701,1424729,0.0,1.0
2019-07-18,45.54,46.365,45.25,45.87,40.8340840652447,1918771,0.0,1.0
2019-07-17,46.86,46.86,45.6,45.61,40.6026286072773,1277951,0.0,1.0
2019-07-16,45.61,46.83,45.61,46.76,41.626373902133,1495537,0.0,1.0
2019-07-15,45.32,45.91,45.02,45.76,40.7361606022585,888397,0.0,1.0
2019-07-12,46.09,46.23,45.1,45.23,40.264347553325,1320806,0.0,1.0
2019-07-11,45.82,46.04,45.26,45.95,40.9053011292346,1007081,0.0,1.0
2019-07-10,46.05,46.19,45.44,45.8,40.7717691342535,1358233,0.0,1.0
2019-07-09,45.29,46.075,44.81,45.79,40.7628670012547,1664810,0.0,1.0
2019-07-08,47.36,47.455,45.45,45.54,40.5403136762861,1651801,0.0,1.0
2019-07-05,46.57,47.6,46.38,47.57,42.3474466750314,759479,0.0,1.0
2019-07-03,47.42,47.53,46.68,46.8,41.661982434128,652304,0.0,1.0
2019-07-02,46.67,47.31,46.255,47.25,42.0625784190715,1382992,0.0,1.0
2019-07-01,47.09,47.645,46.64,46.79,41.6530803011292,1001744,0.0,1.0
2019-06-28,46.86,46.9927,45.72,46.29,41.207973651192,1374046,0.0,1.0
2019-06-27,45.19,46.86,44.53,46.58,41.4661355081556,2382224,0.0,1.0
2019-06-26,44.83,45.43,43.99,44.05,39.213895859473,1674449,0.0,1.0
2019-06-25,46.5,46.63,44.48,44.51,39.6233939774153,2009477,0.0,1.0
2019-06-24,47.16,47.58,46.38,46.41,41.3147992471769,1346924,0.0,1.0
2019-06-21,46.8,47.39,46.57,47.3,42.1070890840652,1776597,0.0,1.0
2019-06-20,47.75,47.815,46.63,46.75,41.6174717691343,1252547,0.0,1.0
2019-06-19,47.35,48.47,46.79,47.19,42.009165621079,1920230,0.0,1.0
2019-06-18,45.97,46.86,45.9,46.31,41.2257779171895,1007492,0.0,1.0
2019-06-17,45.6,45.895,45.415,45.68,40.6649435382685,1026014,0.0,1.0
2019-06-14,46.61,46.63,45.5163,45.55,40.5492158092848,757060,0.0,1.0
2019-06-13,45.56,46.65,45.56,46.28,41.1990715181932,979859,0.0,1.0
2019-06-12,45.81,46.26,45.145,45.45,40.4601944792974,948114,0.0,1.0
2019-06-11,45.99,46.31,45.59,45.81,40.7806712672522,823683,0.0,1.0
2019-06-10,45.72,46.35,45.61,45.65,40.6382371392723,728665,0.0,1.0
2019-06-07,45.22,45.98,44.82,45.27,40.29995608532,1388900,0.0,1.0
2019-06-06,45.01,45.246,44.37,44.84,39.9171643663739,904762,0.0,1.0
2019-06-05,45.58,45.9089,44.6,45.05,40.1041091593476,983702,0.0,1.0
2019-06-04,43.03,45.38,42.78,45.36,40.3800752823087,2237190,0.0,1.0
2019-06-03,42.18,43.14,42.01,42.66,37.9764993726474,1538734,0.0,1.0
2019-05-31,42.56,42.78,42.07,42.27,37.6293161856964,1103979,0.0,1.0
2019-05-30,43.38,43.8,42.83,43.03,38.305878293601,1000915,0.0,1.0
2019-05-29,43.9,43.9,43.03,43.32,38.5640401505646,1360698,0.0,1.0
2019-05-28,45.9,46.35,44.065,44.22,39.3652321204517,1835753,0.0,1.0
2019-05-24,45.82,46.0845,45.18,45.24,40.2732496863237,1130950,0.0,1.0
2019-05-23,45.96,46.69,45.41,45.55,40.5492158092848,1658499,0.0,1.0
2019-05-22,45.62,46.79,45.53,46.51,41.4038205771644,1591933,0.0,1.0
2019-05-21,45.82,46.3429,45.385,45.74,40.718356336261,2121282,0.0,1.0
2019-05-20,44.52,45.205,44.1,44.94,40.0061856963614,1183760,0.0,1.0
2019-05-17,46.32,46.48,44.92,44.99,40.0506963613551,1696135,0.0,1.0
2019-05-16,47.21,47.4681,46.675,46.75,41.6174717691343,1662940,0.0,1.0
2019-05-15,46.77,47.805,46.33,47.2,42.0180677540778,1808027,0.0,1.0
2019-05-14,46.18,47.15,46.08,47.0,41.8400250941029,1981295,0.0,1.0
2019-05-13,46.46,46.54,45.22,46.0,40.9498117942284,2142802,0.0,1.0
2019-05-10,48.44,48.62,46.34,47.47,42.2584253450439,3208529,0.0,1.0
2019-05-09,48.16,49.06,47.1301,48.83,43.4691154328733,2828334,0.0,1.0
2019-05-08,51.45,51.65,46.4,48.67,43.3266813048934,10980509,0.0,1.0
2019-05-07,55.86,56.6,53.88,54.94,48.9083186951067,3531397,0.0,1.0
2019-05-06,53.97,56.3,53.89,56.22,50.0477917189461,3282178,0.0,1.0
2019-05-03,53.49,55.2,53.25,55.08,49.0329485570891,2551945,0.0,1.0
2019-05-02,52.08,53.27,51.75,52.44,46.6827854454203,1545693,0.0,1.0
2019-05-01,53.34,53.69,52.17,52.24,46.5047427854454,1281244,0.0,1.0
2019-04-30,53.0,53.51,53.0,53.23,47.3860539523212,2175632,0.0,1.0
2019-04-29,53.43,53.59,53.12,53.38,47.5195859473024,1374230,0.0,1.0
2019-04-26,53.06,53.73,52.71,53.39,47.5284880803011,1087377,0.0,1.0
2019-04-25,53.41,54.0,52.47,52.86,47.0566750313676,1503290,0.0,1.0
2019-04-24,53.65,53.9,52.75,53.05,47.2258155583438,1065038,0.0,1.0
2019-04-23,52.18,54.1,52.14,53.61,47.7243350062735,1886699,0.0,1.0
2019-04-22,51.61,52.1,51.03,51.86,46.1664617314931,843821,0.0,1.0
2019-04-18,50.9,51.75,50.26,51.72,46.0418318695107,1041774,0.0,1.0
2019-04-17,52.46,52.6,50.54,50.79,45.2139335006274,1503119,0.0,1.0
2019-04-16,52.6,52.94,52.09,52.23,46.4958406524467,1145495,0.0,1.0
2019-04-15,52.3,52.73,51.8,52.42,46.6649811794228,1057316,0.0,1.0
2019-04-12,54.15,55.035,52.42,52.59,46.8163174404015,1636018,0.0,1.0
2019-04-11,53.46,54.14,53.345,53.88,47.9646925972397,746554,0.0,1.0
2019-04-10,53.09,53.57,52.66,53.37,47.5106838143036,873871,0.0,1.0
2019-04-09,51.84,53.62,51.79,53.02,47.1991091593476,1520298,0.0,1.0
2019-04-08,52.9,52.9,51.79,52.21,46.4780363864492,1493033,0.0,1.0
2019-04-05,53.5,53.89,52.76,52.9,47.0922835633626,1318293,0.0,1.0
2019-04-04,53.53,53.77,52.99,53.7,47.8044542032622,1239271,0.0,1.0
2019-04-03,52.94,53.8,52.64,53.53,47.6531179422836,1282542,0.0,1.0
2019-04-02,52.66,52.94,52.13,52.56,46.7896110414053,1030777,0.0,1.0
2019-04-01,51.93,52.76,51.31,52.74,46.9498494353827,1809512,0.0,1.0
2019-03-29,51.62,52.0,51.06,51.45,45.8014742785445,1380896,0.0,1.0
2019-03-28,50.6,51.31,50.41,51.23,45.6056273525721,1262963,0.0,1.0
2019-03-27,51.05,51.395,50.07,50.69,45.1249121706399,1911523,0.0,1.0
2019-03-26,51.26,51.81,50.77,50.92,45.329661229611,1046210,0.0,1.0
2019-03-25,50.62,51.17,50.1,50.78,45.2050313676286,1426898,0.0,1.0
2019-03-22,52.18,52.38,50.63,50.75,45.1783249686324,1753647,0.0,1.0
2019-03-21,51.52,52.43,51.25,52.33,46.5848619824341,802498,0.0,1.0
2019-03-20,51.08,52.12,50.92,51.78,46.0952446675031,1112983,0.0,1.0
2019-03-19,51.69,51.9,50.95,51.16,45.5433124215809,1137955,0.0,1.0
2019-03-18,51.57,51.794,50.73,51.32,45.6857465495609,1163040,0.0,1.0
2019-03-15,51.83,52.22,51.39,51.59,45.926104140527,2272631,0.0,1.0
2019-03-14,52.03,52.38,51.2167,51.71,46.0329297365119,1185625,0.0,1.0
2019-03-13,51.5,52.18,51.2,52.13,46.4068193224592,2123587,0.0,1.0
2019-03-12,51.98,52.07,50.41,51.3,45.6679422835634,2299289,0.0,1.0
2019-03-11,50.84,51.83,50.65,51.81,46.1219510664994,1225007,0.0,1.0
2019-03-08,50.46,51.08,50.07,50.91,45.3207590966123,1844160,0.0,1.0
2019-03-07,50.59,51.16,49.98,51.05,45.4453889585947,3301575,0.0,1.0
2019-03-06,50.0,51.44,48.8603,50.65,45.0893036386449,4035141,0.0,1.0
2019-03-05,52.72,53.045,51.98,52.32,46.5759598494354,1734003,0.0,1.0
2019-03-04,52.9,52.99,51.58,52.7,46.9142409033877,2332558,0.0,1.0
2019-03-01,53.62,53.86,52.46,52.54,46.7718067754078,2719467,0.0,1.0
2019-02-28,53.8,54.28,52.8,53.17,47.3326411543287,2384932,0.0,1.0
2019-02-27,53.05,54.47,52.99,54.13,48.1872459222083,1808061,0.0,1.0
2019-02-26,52.93,53.37,52.47,53.24,47.39495608532,1962471,0.0,1.0
2019-02-25,55.39,55.72,52.865,53.17,47.3326411543287,2834397,0.0,1.0
2019-02-22,54.69,55.44,53.86,54.94,48.9083186951067,2226653,0.0,1.0
2019-02-21,55.33,55.915,54.0,54.38,48.4097992471769,2324381,0.0,1.0
2019-02-20,56.46,57.51,55.36,55.4,49.3178168130489,2422227,0.0,1.0
2019-02-19,56.58,56.76,56.08,56.43,50.2347365119197,2636604,0.0,1.0
2019-02-15,57.83,58.24,56.44,56.81,50.573017565872,2549282,0.0,1.0
2019-02-14,56.34,58.6,55.9,57.76,51.4187202007528,3153870,0.0,1.0
2019-02-13,56.88,59.11,55.41,56.94,50.6887452948557,9644840,0.0,1.0
2019-02-12,60.42,60.7004,59.54,60.39,53.7599811794228,4838301,0.0,1.0
2019-02-11,59.71,60.67,59.15,59.54,53.0032998745295,4154650,0.0,1.0
2019-02-08,58.64,59.93,58.13,59.2,52.7006273525722,3126089,0.0,1.0
2019-02-07,58.98,58.98,57.68,58.67,52.2288143036387,1492341,0.0,1.0
2019-02-06,59.72,60.46,58.65,59.22,52.7184316185696,1859482,0.0,1.0
2019-02-05,57.53,60.9,57.53,59.95,53.3682873274781,2993305,0.0,1.0
2019-02-04,57.93,59.07,57.37,57.62,51.2940903387704,2213081,0.0,1.0
2019-02-01,57.09,58.02,57.06,57.62,51.2940903387704,1625156,0.0,1.0
2019-01-31,57.11,58.33,56.71,57.38,51.0804391468005,1290133,0.0,1.0
2019-01-30,56.76,57.2,55.78,57.11,50.8400815558344,1319614,0.0,1.0
2019-01-29,56.8,57.045,55.43,56.34,50.154617314931,1360391,0.0,1.0
2019-01-28,56.47,57.16,56.15,56.79,50.5552132998745,1485300,0.0,1.0
2019-01-25,57.24,57.69,56.77,57.23,50.9469071518193,1228561,0.0,1.0
2019-01-24,55.7,57.33,55.7,56.69,50.4661919698871,1492946,0.0,1.0
2019-01-23,55.65,56.25,54.64,55.58,49.4780552070264,1604560,0.0,1.0
2019-01-22,58.75,59.19,54.81,55.31,49.2376976160602,2335609,0.0,1.0
2019-01-18,58.68,59.43,58.35,59.04,52.5581932245922,1639228,0.0,1.0
2019-01-17,56.37,58.8,56.34,58.45,52.0329673776663,2137719,0.0,1.0
2019-01-16,56.76,57.47,56.27,56.9,50.6531367628607,1444554,0.0,1.0
2019-01-15,55.87,56.78,55.77,56.75,50.5196047678795,1575866,0.0,1.0
2019-01-14,55.48,56.08,55.0,55.76,49.6382936010038,1322094,0.0,1.0
2019-01-11,57.33,57.39,55.77,56.02,49.8697490589711,2431463,0.0,1.0
2019-01-10,57.24,57.86,55.81,57.56,51.2406775407779,2092199,0.0,1.0
2019-01-09,56.9,58.105,56.63,57.84,51.4899372647428,3060251,0.0,1.0
2019-01-08,55.79,57.36,55.57,57.17,50.8934943538269,2867158,0.0,1.0
2019-01-07,53.74,55.49,53.74,55.24,49.175382685069,2192907,0.0,1.0
2019-01-04,51.45,54.295,51.45,53.92,48.0003011292346,3208180,0.0,1.0
2019-01-03,53.69,53.77,51.01,51.04,45.436486825596,2316162,0.0,1.0
2019-01-02,52.96,54.34,52.01,54.22,48.267365119197,2221498,0.0,1.0
2018-12-31,53.91,54.4,53.42,53.94,48.0181053952321,1608756,0.0,1.0
2018-12-28,54.3,55.25,52.75,53.55,47.6709222082811,1361743,0.0,1.0
2018-12-27,52.03,54.13,51.48,54.12,48.1783437892095,1768913,0.0,1.0
2018-12-26,52.31,53.74,51.52,53.68,47.7866499372647,2049948,0.0,1.0
2018-12-24,52.02,53.09,51.39,51.61,45.9439084065245,1590923,0.0,1.0
2018-12-21,54.91,55.36,52.23,52.48,46.7183939774153,4247809,0.0,1.0
2018-12-20,56.25,57.27,54.33,55.01,48.9706336260979,2067884,0.0,1.0
2018-12-19,58.28,59.56,56.34,56.67,50.4483877038896,1595087,0.0,1.0
2018-12-18,58.36,59.1,57.25,57.98,51.6145671267252,2502803,0.0,1.0
2018-12-17,60.65,60.74,57.35,57.71,51.3742095357591,2243386,0.0,1.0
2018-12-14,60.94,62.02,60.46,60.7,54.0359473023839,1508130,0.0,1.0
2018-12-13,62.85,63.21,60.96,61.39,54.6501944792974,1818573,0.0,1.0
2018-12-12,62.59,64.38,62.5,62.56,55.6917440401506,1973343,0.0,1.0
2018-12-11,62.26,62.91,61.49,61.79,55.0062797992472,2020536,0.0,1.0
2018-12-10,61.61,61.66,59.99,61.09,54.383130489335,2283463,0.0,1.0
2018-12-07,63.42,63.81,61.07,61.61,54.8460414052698,1542795,0.0,1.0
2018-12-06,62.31,64.32,62.2,63.88,56.8668255959849,2396798,0.0,1.0
2018-12-04,64.34,65.4,62.92,63.22,56.2792848180678,1889892,0.0,1.0
2018-12-03,65.0,65.41,63.58,64.59,57.4988770388959,2563437,0.0,1.0
2018-11-30,63.88,64.21,62.63,64.06,57.0270639899624,2166627,0.0,1.0
2018-11-29,63.41,64.2,62.32,63.54,56.5641530740276,1220707,0.0,1.0
2018-11-28,62.7,63.62,61.65,63.32,56.3683061480552,1715557,0.0,1.0
2018-11-27,60.85,62.3,60.57,61.89,55.0953011292346,1868274,0.0,1.0
2018-11-26,59.77,61.25,58.83,61.21,54.48995608532,1759431,0.0,1.0
2018-11-23,58.85,59.78,58.46,58.65,52.2110100376412,853557,0.0,1.0
2018-11-21,59.67,60.47,59.03,59.39,52.8697678795483,1691080,0.0,1.0
2018-11-20,58.95,59.91,57.82,58.76,52.3089335006274,2970989,0.0,1.0
2018-11-19,63.64,64.14,60.67,60.87,54.1872835633626,1967751,0.0,1.0
2018-11-16,62.6,64.12,62.44,63.67,56.6798808030113,2173606,0.0,1.0
2018-11-15,61.15,63.54,60.47,63.2,56.2614805520703,2812661,0.0,1.0
2018-11-14,63.32,63.88,61.24,61.35,54.6145859473024,2096178,0.0,1.0
2018-11-13,62.92,64.4,62.24,63.1,56.1724592220828,2199543,0.0,1.0
2018-11-12,63.3,64.62,62.44,62.67,55.7896675031368,3597416,0.0,1.0
2018-11-09,63.92,65.5452,62.79,63.3,56.3505018820577,6091477,0.0,1.0
2018-11-08,62.5,69.0,61.1,66.93,59.5819761606023,12562439,0.0,1.0
2018-11-07,57.47,58.53,55.32,58.07,51.6946863237139,4104300,0.0,1.0
2018-11-06,54.78,57.09,54.11,57.0,50.7421580928482,3711924,0.0,1.0
2018-11-05,53.77,53.77,52.56,53.24,47.39495608532,2578126,0.0,1.0
2018-11-02,53.51,54.085,52.77,53.63,47.742139272271,2477891,0.0,1.0
2018-11-01,52.14,53.44,51.69,53.29,47.4394667503137,1834111,0.0,1.0
2018-10-31,51.74,52.79,51.41,52.14,46.415721455458,2679653,0.0,1.0
2018-10-30,48.99,50.98,48.52,50.67,45.1071079046424,1762346,0.0,1.0
2018-10-29,48.3,49.75,48.15,48.94,43.5670388958595,2324284,0.0,1.0
2018-10-26,47.65,49.0,47.07,47.44,42.2317189460477,2137444,0.0,1.0
2018-10-25,47.62,49.39,46.125,48.75,43.3978983688833,1933424,0.0,1.0
2018-10-24,47.82,48.93,46.59,46.72,41.590765370138,1754069,0.0,1.0
2018-10-23,46.41,47.86,46.028,47.67,42.4364680050188,1549594,0.0,1.0
2018-10-22,46.93,47.72,46.49,47.27,42.080382685069,1300013,0.0,1.0
2018-10-19,46.71,47.29,45.62,46.6,41.4839397741531,1363603,0.0,1.0
2018-10-18,47.03,47.23,45.84,46.38,41.2880928481807,1596588,0.0,1.0
2018-10-17,47.84,47.84,46.58,47.16,41.9824592220828,1122443,0.0,1.0
2018-10-16,45.58,47.77,45.3,47.66,42.4275658720201,1767349,0.0,1.0
2018-10-15,45.23,45.77,44.47,45.0,40.0595984943538,1183809,0.0,1.0
2018-10-12,45.77,45.78,44.41,45.35,40.3711731493099,2188459,0.0,1.0
2018-10-11,44.02,45.32,43.59,44.65,39.7480238393977,3928266,0.0,1.0
2018-10-10,47.03,47.2675,43.4,44.2,39.3474278544542,6051111,0.0,1.0
2018-10-09,49.71,49.76,47.2,47.8,42.5521957340025,5051365,0.0,1.0
2018-10-08,50.61,50.82,49.1206,49.98,44.492860727729,1306922,0.0,1.0
2018-10-05,51.55,51.65,49.94,50.72,45.1516185696361,1701421,0.0,1.0
2018-10-04,51.5,51.88,50.75,51.54,45.8815934755333,2471405,0.0,1.0
2018-10-03,50.48,51.73,50.22,51.66,45.9884190715182,1578707,0.0,1.0
2018-10-02,50.79,50.79,49.95,50.45,44.91126097867,1804302,0.0,1.0
