,ELV_Open,ELV_High,ELV_Low,ELV_Close,ELV_Adj Close,ELV_Volume,ELV_Dividend Amount,ELV_Split Coefficient
2014-05-06,102.24,103.01,101.93,102.33,88.7040787863296,1931100,0.0,1.0
2014-05-05,100.53,102.72,99.99,102.44,88.799431553519,2653700,0.0,1.0
2014-05-02,100.87,101.46,100.46,100.87,87.4384875127242,1565600,0.0,1.0
2014-05-01,100.68,101.76,99.91,100.77,87.3518031789156,2266000,0.0,1.0
2014-04-30,99.28,101.95,97.97,100.68,87.2737872784879,5319400,0.0,1.0
2014-04-29,95.44,95.83,95.18,95.39,82.6881860200135,1809900,0.0,1.0
2014-04-28,96.35,96.54,94.37,94.96,82.3154433846365,2266800,0.0,1.0
2014-04-25,96.25,96.94,95.71,96.0,83.2169604562459,1618300,0.0,1.0
2014-04-24,95.57,97.17,95.57,96.54,83.6850558588123,2031300,0.0,1.0
2014-04-23,94.02,94.91,93.76,94.69,82.0813956833533,1427600,0.0,1.0
2014-04-22,93.32,94.46,93.25,94.19,81.6479740143104,2228200,0.0,1.0
2014-04-21,91.76,93.27,91.72,93.03,80.6424357421308,2632900,0.0,1.0
2014-04-17,92.1,92.88,90.75,92.0,79.7495871039023,4584800,0.0,1.0
2014-04-16,97.02,97.15,95.14,95.65,82.9135652879158,2296700,0.0,1.0
2014-04-15,95.68,96.74,94.67,96.47,83.6243768251462,3215800,0.0,1.0
2014-04-14,95.52,95.85,94.3,95.38,82.6795175866326,2461200,0.0,1.0
2014-04-11,95.33,96.14,94.56,95.05,82.3934592850643,3456300,0.0,1.0
2014-04-10,97.01,97.74,95.12,95.74,82.9915811883435,3984700,0.0,1.0
2014-04-09,96.67,98.14,95.99,96.81,83.9191035600955,5236400,0.0,1.0
2014-04-08,96.93,97.47,95.69,96.65,83.7804086260017,4448200,0.0,1.0
2014-04-07,97.56,98.0,96.11,96.61,83.7457348924783,2791200,0.0,1.0
2014-04-04,99.58,99.87,97.52,97.59,84.5952413638025,3127500,0.0,1.0
2014-04-03,98.58,99.41,98.26,99.24,86.0255328716442,2893000,0.0,1.0
2014-04-02,96.7,99.26,96.7,98.32,85.2280370006051,2579400,0.0,1.0
2014-04-01,98.5,101.05,98.5,99.09,85.8955063709313,2560900,0.0,1.0
2014-03-31,100.0,100.39,99.06,99.55,86.2942543064508,4061900,0.0,1.0
2014-03-28,98.07,100.1,97.98,99.39,86.1555593723571,2138800,0.0,1.0
2014-03-27,99.91,99.99,97.26,97.7,84.6905941309919,3509000,0.0,1.0
2014-03-26,100.46,100.77,99.0,99.91,86.6063179081617,4077200,0.0,1.0
2014-03-25,101.01,101.78,99.66,99.69,86.4156123737828,2763600,0.0,1.0
2014-03-24,100.48,102.39,100.16,100.97,87.5251718465328,3165100,0.0,1.0
2014-03-21,99.89,102.56,99.65,99.77,86.4849598408297,7619100,0.0,1.0
2014-03-20,98.87,100.4,98.4,99.71,86.4329492405445,3667000,0.0,1.0
2014-03-19,98.05,100.59,98.0,99.05,85.8608326374079,5300700,0.0,1.0
2014-03-18,95.14,97.95,95.1,97.71,84.6992625643727,4592600,0.0,1.0
2014-03-17,93.6,95.45,93.57,95.15,82.4801436188729,2861700,0.0,1.0
2014-03-14,93.02,93.79,92.84,93.35,80.9198256103183,3482500,0.0,1.0
2014-03-13,93.79,93.99,93.22,93.27,80.8504781432714,3576100,0.0,1.0
2014-03-12,92.55,94.17,92.55,93.62,81.1538733116015,2496500,0.0,1.0
2014-03-11,92.31,93.48,92.24,93.0,80.6164304419882,2712500,0.0,1.0
2014-03-10,91.36,92.29,91.36,92.24,79.9576295050429,1792100,0.0,1.0
2014-03-07,92.0,92.0,91.4,91.53,79.3421707350019,3281400,0.0,1.0
2014-03-06,90.75,92.0,90.75,91.52,79.3335023016211,2448500,0.4375,1.0
2014-03-05,89.26,91.67,89.26,91.56,78.9905714132771,2733500,0.0,1.0
2014-03-04,90.12,91.41,89.99,90.81,78.3435320013072,2475000,0.0,1.0
2014-03-03,89.87,90.22,89.03,89.44,77.1616066754423,2594000,0.0,1.0
2014-02-28,89.26,91.86,89.26,90.59,78.1537337737961,3752300,0.0,1.0
2014-02-27,89.19,89.87,88.9,89.28,77.0235716008888,1967700,0.0,1.0
2014-02-26,89.61,90.49,88.99,89.15,76.911418102814,2506600,0.0,1.0
2014-02-25,91.64,91.66,89.53,89.68,77.3686592872727,2636900,0.0,1.0
2014-02-24,88.02,91.96,88.02,90.93,78.4470583072224,3622300,0.0,1.0
2014-02-21,87.47,89.49,87.41,88.55,76.3937865732381,2944500,0.0,1.0
2014-02-20,87.77,88.21,86.99,87.71,75.6691024318319,2402800,0.0,1.0
2014-02-19,87.34,88.61,87.0,87.5,75.4879313964804,3061900,0.0,1.0
2014-02-18,87.89,89.2,87.48,87.52,75.5051857807996,3209600,0.0,1.0
2014-02-14,85.07,88.01,85.07,87.8,75.7467471612683,2434300,0.0,1.0
2014-02-13,84.03,85.67,84.03,85.31,73.5985763135285,2246200,0.0,1.0
2014-02-12,85.66,86.32,84.02,84.25,72.6840939446111,3218200,0.0,1.0
2014-02-11,84.12,86.15,84.02,85.68,73.9177824234336,2840300,0.0,1.0
2014-02-10,84.8,85.41,83.99,84.6,72.986045670197,2913200,0.0,1.0
2014-02-07,85.95,85.95,84.25,84.68,73.0550632074738,3138000,0.0,1.0
2014-02-06,85.67,86.67,84.65,86.58,74.6942297177974,2062600,0.0,1.0
2014-02-05,85.21,86.69,84.58,85.65,73.8919008469548,2203500,0.0,1.0
2014-02-04,85.75,86.07,84.72,85.35,73.6330850821669,2026300,0.0,1.0
2014-02-03,86.0,86.28,85.3,85.62,73.866019270476,2612200,0.0,1.0
2014-01-31,86.74,87.44,85.93,86.0,74.1938525725407,3311000,0.0,1.0
2014-01-30,87.06,89.04,86.14,87.76,75.7122383926299,3954700,0.0,1.0
2014-01-29,82.21,87.75,81.84,85.37,73.6503394664861,6443100,0.0,1.0
2014-01-28,84.9,85.49,84.26,84.3,72.7272299054091,4924700,0.0,1.0
2014-01-27,83.95,85.5,83.85,84.89,73.2362342428254,3625800,0.0,1.0
2014-01-24,85.33,85.36,83.89,84.25,72.6840939446111,2296900,0.0,1.0
2014-01-23,86.39,86.72,85.27,85.79,74.0126815371892,2490800,0.0,1.0
2014-01-22,86.91,87.42,86.0,86.11,74.2887516862963,1687900,0.0,1.0
2014-01-21,85.82,87.26,85.54,86.92,74.9875542512237,2230000,0.0,1.0
2014-01-17,85.58,86.41,85.0,85.49,73.7538657724012,3116000,0.0,1.0
2014-01-16,88.13,88.13,85.4,85.56,73.8142561175184,4882600,0.0,1.0
2014-01-15,91.71,91.9,87.85,88.15,76.0486988868542,5087000,0.0,1.0
2014-01-14,90.93,91.87,90.36,91.35,78.8094003779255,2048400,0.0,1.0
2014-01-13,91.74,92.38,90.7,90.84,78.369413577786,1706200,0.0,1.0
2014-01-10,92.74,92.95,90.86,91.99,79.3615406761398,1580700,0.0,1.0
2014-01-09,90.69,93.09,90.69,93.0,80.2328870842591,2073300,0.0,1.0
2014-01-08,90.84,92.22,90.67,92.22,79.5599660958105,1875000,0.0,1.0
2014-01-07,89.67,91.49,89.42,91.08,78.5764661896164,1832000,0.0,1.0
2014-01-06,91.02,91.05,89.25,89.28,77.0235716008888,2204100,0.0,1.0
2014-01-03,90.46,91.06,90.31,90.63,78.1882425424345,1070000,0.0,1.0
2014-01-02,92.0,92.01,90.62,90.63,78.1882425424345,1432000,0.0,1.0
2013-12-31,91.65,92.54,91.58,92.39,79.7066283625237,916100,0.0,1.0
2013-12-30,92.17,92.45,91.22,91.52,78.9560626446387,973700,0.0,1.0
2013-12-27,92.15,92.83,92.06,92.17,79.5168301350125,820700,0.0,1.0
2013-12-26,91.8,92.49,91.5,92.15,79.4995757506933,941800,0.0,1.0
2013-12-24,91.02,91.81,91.02,91.39,78.8439091465639,808300,0.0,1.0
2013-12-23,90.06,91.25,90.02,91.15,78.6368565347336,1513100,0.0,1.0
2013-12-20,88.68,90.0,88.53,89.59,77.2910145578363,2407300,0.0,1.0
2013-12-19,88.75,88.9,88.06,88.75,76.5663304164301,1287800,0.0,1.0
2013-12-18,87.43,89.05,87.05,89.02,76.7992646047392,2738300,0.0,1.0
2013-12-17,87.79,87.86,86.88,86.89,74.9616726747449,2388700,0.0,1.0
2013-12-16,87.71,88.37,86.92,87.69,75.6518480475127,3496500,0.0,1.0
2013-12-13,88.85,89.72,87.5,87.75,75.7036112004703,2220600,0.0,1.0
2013-12-12,89.21,89.82,88.35,88.69,76.5145672634725,1916000,0.0,1.0
2013-12-11,91.0,91.25,89.05,89.27,77.0149444087292,1364300,0.0,1.0
2013-12-10,91.0,91.86,90.89,91.06,78.5592118052972,1515300,0.0,1.0
2013-12-09,91.07,91.91,90.83,90.98,78.4901942680204,1597100,0.0,1.0
2013-12-06,90.61,90.99,89.44,90.69,78.2400056953921,2130200,0.0,1.0
2013-12-05,91.18,91.73,89.68,89.78,77.4549312088687,2032500,0.375,1.0
2013-12-04,91.97,92.79,90.51,91.59,78.6877838103298,2865800,0.0,1.0
2013-12-03,92.16,93.29,91.55,92.56,79.5211406210735,3490400,0.0,1.0
2013-12-02,92.9,94.36,92.89,93.92,80.6895584175802,2143500,0.0,1.0
2013-11-29,93.83,93.96,92.73,92.88,79.7960624555457,1405000,0.0,1.0
2013-11-27,94.09,94.33,93.48,93.62,80.4318191977626,1304900,0.0,1.0
2013-11-26,93.61,94.32,93.31,93.66,80.4661844270716,2642900,0.0,1.0
2013-11-25,93.0,94.22,92.98,93.61,80.4232278904353,1671300,0.0,1.0
2013-11-22,91.77,93.11,91.14,93.03,79.9249320654545,2735400,0.0,1.0
2013-11-21,92.7,93.49,91.85,92.08,79.1087578693653,2407900,0.0,1.0
2013-11-20,92.0,93.72,91.91,92.76,79.6929667676186,2451000,0.0,1.0
2013-11-19,90.56,92.87,90.5,92.0,79.0400274107473,3972400,0.0,1.0
2013-11-18,90.14,90.96,90.03,90.4,77.6654182383864,1958200,0.0,1.0
2013-11-15,88.98,90.23,88.43,90.1,77.4076790185688,2688500,0.0,1.0
2013-11-14,88.22,89.53,87.65,89.49,76.8836092716062,2901000,0.0,1.0
2013-11-13,87.26,88.13,87.06,88.02,75.6206870944997,2699400,0.0,1.0
2013-11-12,87.83,88.03,87.05,87.5,75.1739391134824,2014200,0.0,1.0
2013-11-11,87.24,88.34,87.01,87.94,75.5519566358817,1492100,0.0,1.0
2013-11-08,86.66,87.65,86.08,87.28,74.9849303522828,2939000,0.0,1.0
2013-11-07,87.97,88.5,86.43,86.46,74.2804431514479,2228600,0.0,1.0
2013-11-06,87.5,88.37,86.75,87.7,75.3457652600275,2629200,0.0,1.0
2013-11-05,86.69,87.71,86.2,87.41,75.0966173475371,2391900,0.0,1.0
2013-11-04,85.77,87.02,85.75,86.81,74.5811389079018,1759800,0.0,1.0
2013-11-01,85.15,85.7,84.46,85.36,73.3353993454498,1872700,0.0,1.0
2013-10-31,84.8,85.47,84.06,84.8,72.8542861351235,3230700,0.0,1.0
2013-10-30,84.94,85.37,84.33,84.54,72.6309121446149,1991900,0.0,1.0
2013-10-29,84.47,84.64,83.22,84.54,72.6309121446149,3090500,0.0,1.0
2013-10-28,84.32,85.52,83.98,84.55,72.6395034519422,2556500,0.0,1.0
2013-10-25,83.62,84.32,83.18,84.1,72.2528946222157,2709300,0.0,1.0
2013-10-24,85.68,86.64,83.13,83.6,71.8233292558529,3476300,0.0,1.0
2013-10-23,88.46,89.1,84.81,85.48,73.4384950333769,3897600,0.0,1.0
2013-10-22,87.74,88.89,87.59,88.43,75.9729306949172,2029700,0.0,1.0
2013-10-21,86.45,87.81,86.0,87.6,75.259852186755,2542100,0.0,1.0
2013-10-18,88.81,88.81,85.64,86.38,74.2117126928299,3396900,0.0,1.0
2013-10-17,87.74,88.78,86.9,88.59,76.1103916121533,1961900,0.0,1.0
2013-10-16,88.38,89.87,88.04,89.66,77.0296614961695,1443000,0.0,1.0
2013-10-15,87.92,89.44,87.58,87.97,75.5777305578634,1202000,0.0,1.0
2013-10-14,88.34,88.82,87.81,88.67,76.1791220707713,1053500,0.0,1.0
2013-10-11,88.18,88.95,88.05,88.64,76.1533481487895,1573400,0.0,1.0
2013-10-10,86.47,88.48,86.29,88.43,75.9729306949172,1670200,0.0,1.0
2013-10-09,85.36,86.0,85.21,85.56,73.5072254919949,1149900,0.0,1.0
2013-10-08,86.22,86.64,85.34,85.37,73.3439906527771,1202500,0.0,1.0
2013-10-07,86.43,87.09,86.21,86.28,74.1257996195573,1864300,0.0,1.0
2013-10-04,86.45,87.86,86.07,87.21,74.924791200992,2202700,0.0,1.0
2013-10-03,86.34,87.1,85.83,86.48,74.2976257661024,1746800,0.0,1.0
2013-10-02,85.64,86.64,85.01,86.6,74.4007214540295,1988600,0.0,1.0
2013-10-01,83.8,86.11,83.52,86.11,73.979747394994,2148000,0.0,1.0
2013-09-30,83.16,84.24,82.87,83.61,71.8319205631802,1915000,0.0,1.0
2013-09-27,83.74,84.12,83.41,83.95,72.1240250123069,1389000,0.0,1.0
2013-09-26,83.64,84.76,83.57,84.11,72.2614859295429,1598000,0.0,1.0
2013-09-25,84.34,84.39,83.2,83.63,71.8491031778347,2384700,0.0,1.0
2013-09-24,83.23,85.01,83.21,84.29,72.4161294614335,2660300,0.0,1.0
2013-09-23,82.06,83.35,81.46,83.15,71.4367204261265,3011400,0.0,1.0
2013-09-20,82.78,83.66,82.3,82.33,70.7322332252915,2869700,0.0,1.0
2013-09-19,84.45,85.01,82.44,82.53,70.9040593718366,3622600,0.0,1.0
2013-09-18,87.68,87.92,83.97,84.39,72.5020425347061,5917400,0.0,1.0
2013-09-17,89.15,89.17,87.51,88.27,75.8354697776811,1536400,0.0,1.0
2013-09-16,89.82,89.93,88.94,89.1,76.5485482858433,1728800,0.0,1.0
2013-09-13,89.13,89.48,88.7,89.09,76.539956978516,1957100,0.0,1.0
2013-09-12,89.09,89.47,88.36,88.46,75.9987046168989,1594300,0.0,1.0
2013-09-11,87.8,89.44,87.79,89.26,76.6860092030794,2026000,0.0,1.0
2013-09-10,87.3,87.8,86.5,87.8,75.4316783333001,1879100,0.0,1.0
2013-09-09,87.27,87.62,86.54,86.71,74.4952258346293,1246700,0.0,1.0
2013-09-06,87.86,87.92,86.21,87.29,74.9935216596101,1373700,0.375,1.0
2013-09-05,87.26,88.08,87.14,87.87,75.1688900727763,1328900,0.0,1.0
2013-09-04,86.24,87.47,85.76,87.38,74.7497167925253,1435500,0.0,1.0
2013-09-03,85.62,86.54,85.52,86.28,73.8087155511454,1556200,0.0,1.0
2013-08-30,85.3,85.78,84.98,85.14,72.8334960828062,1998900,0.0,1.0
2013-08-29,84.75,86.16,84.65,85.46,73.1072418984803,1677400,0.0,1.0
2013-08-28,85.11,85.59,84.15,84.83,72.5683048238718,1289300,0.0,1.0
2013-08-27,85.91,86.05,85.0,85.07,72.7736141856274,1267200,0.0,1.0
2013-08-26,86.86,87.0,86.0,86.57,74.0567976966001,1015700,0.0,1.0
2013-08-23,86.4,86.75,86.1,86.58,74.0653522533399,1179600,0.0,1.0
2013-08-22,85.8,86.55,85.52,86.2,73.7402790972268,977700,0.0,1.0
2013-08-21,85.84,86.38,85.46,85.76,73.3638786006749,857800,0.0,1.0
2013-08-20,85.73,86.41,85.58,86.02,73.5862970759101,1289700,0.0,1.0
2013-08-19,86.13,86.49,85.71,85.82,73.4152059411138,1166700,0.0,1.0
2013-08-16,85.15,86.77,85.13,86.05,73.6119607461296,1779900,0.0,1.0
2013-08-15,86.08,86.66,85.24,85.42,73.0730236715211,1582000,0.0,1.0
2013-08-14,86.99,87.14,86.23,86.63,74.108125037039,1324100,0.0,1.0
2013-08-13,87.44,87.55,86.25,86.99,74.4160890796724,1826500,0.0,1.0
2013-08-12,86.74,87.3,86.34,86.97,74.3989799661928,1660400,0.0,1.0
2013-08-09,87.58,88.14,86.76,87.39,74.7582713492651,1180300,0.0,1.0
2013-08-08,87.36,88.49,87.17,87.74,75.0576808351587,1788700,0.0,1.0
2013-08-07,87.33,88.17,87.0,87.14,74.5444074307697,1889400,0.0,1.0
2013-08-06,87.66,87.86,86.61,87.45,74.809598689704,3105700,0.0,1.0
2013-08-05,86.06,88.72,85.72,87.66,74.9892443812402,3944500,0.0,1.0
2013-08-02,86.33,86.37,85.59,86.08,73.637624416349,1153000,0.0,1.0
2013-08-01,86.03,86.61,85.98,86.37,73.8857065618037,1190300,0.0,1.0
2013-07-31,85.3,86.5,85.17,85.56,73.1927874658785,2297800,0.0,1.0
2013-07-30,86.05,86.52,84.44,84.96,72.6795140614895,1924200,0.0,1.0
2013-07-29,84.79,86.06,84.79,85.54,73.1756783523989,1661700,0.0,1.0
2013-07-26,85.5,85.72,84.23,84.79,72.5340865969126,1994800,0.0,1.0
2013-07-25,86.5,86.88,85.32,85.9,73.4836423950323,2333200,0.0,1.0
2013-07-24,87.97,90.0,87.32,87.44,74.8010441329642,3355700,0.0,1.0
2013-07-23,87.05,87.59,86.61,87.51,74.8609260301429,1922200,0.0,1.0
2013-07-22,86.8,87.52,86.55,87.0,74.4246436364122,2073900,0.0,1.0
2013-07-19,86.4,86.99,85.7,86.8,74.2535525016159,1714000,0.0,1.0
2013-07-18,85.18,87.08,85.18,86.43,73.9370339022426,3142000,0.0,1.0
2013-07-17,85.53,85.96,84.3,84.43,72.2261225542791,2503400,0.0,1.0
2013-07-16,85.8,85.8,84.91,85.35,73.0131417743423,2164600,0.0,1.0
2013-07-15,85.12,85.88,84.89,85.68,73.2954421467563,1835600,0.0,1.0
2013-07-12,85.6,85.66,84.89,85.4,73.0559145580414,1539000,0.0,1.0
2013-07-11,85.45,85.6,84.75,85.41,73.0644691147812,1711300,0.0,1.0
2013-07-10,84.28,85.06,84.11,84.75,72.4998683699533,1836200,0.0,1.0
2013-07-09,83.29,84.71,83.03,84.09,71.9352676251253,2069400,0.0,1.0
2013-07-08,82.35,83.16,81.96,83.09,71.0798119511436,2042700,0.0,1.0
2013-07-05,81.58,82.0,80.98,81.96,70.1131470395442,1064900,0.0,1.0
2013-07-03,81.23,81.45,80.75,81.09,69.3689006031801,2289000,0.0,1.0
2013-07-02,81.53,82.24,81.2,81.38,69.6169827486348,2214500,0.0,1.0
2013-07-01,82.0,82.24,81.6,81.65,69.8479557806099,2070800,0.0,1.0
2013-06-28,81.55,82.33,81.1,81.84,70.0104923586664,2247200,0.0,1.0
2013-06-27,80.46,81.85,80.4,81.7,69.890728564309,1817400,0.0,1.0
2013-06-26,80.47,81.0,79.42,80.21,68.6160996100761,1551700,0.0,1.0
2013-06-25,80.47,80.68,79.34,79.89,68.342353794402,1950100,0.0,1.0
2013-06-24,78.47,81.0,78.47,79.98,68.4193448050603,5193000,0.0,1.0
2013-06-21,78.12,79.59,77.86,79.4,67.9231805141509,3232500,0.0,1.0
2013-06-20,77.81,79.27,77.4,77.48,66.280705620106,2717100,0.0,1.0
2013-06-19,79.52,80.0,78.5,78.52,67.170379521047,1904000,0.0,1.0
2013-06-18,78.76,79.79,78.71,79.64,68.1284898759066,1609900,0.0,1.0
2013-06-17,78.71,79.25,78.15,78.77,67.3842434395424,1561300,0.0,1.0
2013-06-14,78.83,79.47,77.81,78.16,66.8624154784136,1353000,0.0,1.0
2013-06-13,77.84,79.03,77.12,78.93,67.5211163473795,1157200,0.0,1.0
2013-06-12,78.72,78.86,77.8,78.07,66.7854244677552,1449000,0.0,1.0
2013-06-11,78.37,78.94,77.3,78.38,67.0506157266895,1814500,0.0,1.0
2013-06-10,77.43,79.78,77.43,79.56,68.060053421988,2806300,0.0,1.0
2013-06-07,76.9,77.87,76.59,77.39,66.2037146094476,1439500,0.0,1.0
2013-06-06,75.43,76.44,75.02,76.44,65.3910317191649,1230400,0.375,1.0
2013-06-05,77.39,77.43,75.22,75.68,64.4248295320758,1718500,0.0,1.0
2013-06-04,77.23,77.75,76.68,77.44,65.923081381659,1822800,0.0,1.0
2013-06-03,77.07,77.69,76.12,77.5,65.9741581492584,2199300,0.0,1.0
2013-05-31,79.05,79.47,76.93,76.97,65.5229800354635,1744800,0.0,1.0
2013-05-30,78.01,79.6,77.77,79.38,67.5745635340404,1484600,0.0,1.0
2013-05-29,78.13,78.5,77.72,78.0,66.3997978792536,1404300,0.0,1.0
2013-05-28,77.83,79.15,77.7,78.72,67.0127190904467,1493400,0.0,1.0
2013-05-24,77.34,77.52,76.18,76.98,65.5314928300634,1547300,0.0,1.0
2013-05-23,77.21,78.1,77.05,77.98,66.3827722900538,1305700,0.0,1.0
2013-05-22,78.02,79.58,77.68,77.81,66.2380547818554,1735800,0.0,1.0
2013-05-21,77.53,78.66,77.24,78.1,66.4849258252526,1531100,0.0,1.0
2013-05-20,77.79,78.33,77.32,77.49,65.9656453546585,1584700,0.0,1.0
2013-05-17,76.82,77.89,76.82,77.81,66.2380547818554,1483600,0.0,1.0
2013-05-16,77.42,77.8,76.79,76.84,65.4123137056647,1578000,0.0,1.0
2013-05-15,77.98,78.1,77.4,77.83,66.2550803710552,1768500,0.0,1.0
2013-05-14,76.51,78.01,76.51,78.0,66.3997978792536,3708700,0.0,1.0
2013-05-13,75.53,76.03,75.16,76.01,64.7057517538726,1470100,0.0,1.0
2013-05-10,75.39,75.98,75.24,75.89,64.6035982186738,1332700,0.0,1.0
2013-05-09,74.67,75.49,74.51,75.39,64.1779584886786,1527000,0.0,1.0
2013-05-08,74.29,75.35,74.18,75.05,63.8885234722818,1740600,0.0,1.0
2013-05-07,73.64,75.04,73.47,74.71,63.5990884558851,2329800,0.0,1.0
2013-05-06,73.82,74.26,73.37,73.51,62.5775531038966,1070800,0.0,1.0
2013-05-03,73.83,74.32,73.65,73.82,62.8414497364936,1741800,0.0,1.0
2013-05-02,72.62,73.63,72.53,73.42,62.5009379524974,2354500,0.0,1.0
2013-05-01,72.5,73.53,72.05,72.27,61.5219665735084,1641000,0.0,1.0
2013-04-30,73.22,73.22,71.65,72.92,62.0752982225022,2649200,0.0,1.0
2013-04-29,73.26,73.98,72.75,72.9,62.0582726333024,1715800,0.0,1.0
2013-04-26,73.43,74.21,72.38,72.87,62.0327342495027,1807300,0.0,1.0
2013-04-25,73.65,74.27,73.18,73.75,62.7818601742943,3121400,0.0,1.0
2013-04-24,72.0,74.43,71.39,73.33,62.4243228010983,4394100,0.0,1.0
2013-04-23,68.6,69.64,68.32,69.33,59.0192049611366,1729900,0.0,1.0
2013-04-22,68.71,68.77,67.98,68.25,58.0998231443469,867200,0.0,1.0
2013-04-19,67.47,68.77,67.39,68.71,58.4914116959425,1500300,0.0,1.0
2013-04-18,68.2,68.41,66.68,67.18,57.1889541221571,2505100,0.0,1.0
2013-04-17,69.67,70.36,68.66,69.03,58.7638211231394,2173100,0.0,1.0
2013-04-16,68.81,70.52,68.69,70.16,59.7257669129286,2444600,0.0,1.0
2013-04-15,69.46,69.7,68.26,68.28,58.1253615281466,1351800,0.0,1.0
2013-04-12,69.95,70.44,69.33,69.79,59.4107935127322,1343900,0.0,1.0
2013-04-11,69.48,70.14,69.26,70.06,59.6406389669296,1998800,0.0,1.0
2013-04-10,68.86,69.88,68.6,69.46,59.1298712909353,1608400,0.0,1.0
2013-04-09,67.89,68.93,67.75,68.48,58.2956174201447,1722200,0.0,1.0
2013-04-08,68.01,68.13,67.04,67.72,57.648645030552,1537500,0.0,1.0
2013-04-05,68.2,68.39,67.51,67.99,57.8784904847494,2392600,0.0,1.0
2013-04-04,68.15,69.25,67.94,68.49,58.3041302147446,1915000,0.0,1.0
2013-04-03,68.35,69.34,68.12,68.15,58.0146951983479,2112200,0.0,1.0
2013-04-02,69.25,70.58,68.24,68.46,58.2785918309449,4167500,0.0,1.0
2013-04-01,66.29,67.7,65.82,67.44,57.4102867817547,2971500,0.0,1.0
2013-03-28,65.71,66.33,65.4,66.23,56.3802386351662,2120600,0.0,1.0
2013-03-27,64.63,65.61,64.42,65.61,55.8524453699722,1972600,0.0,1.0
2013-03-26,64.37,65.18,64.35,64.76,55.1288578289803,1213800,0.0,1.0
2013-03-25,64.12,64.39,63.8,64.11,54.5755261799865,1213200,0.0,1.0
2013-03-22,63.86,64.04,63.31,64.03,54.5074238231873,1114900,0.0,1.0
2013-03-21,63.65,64.23,63.42,63.63,54.1669120391911,1819700,0.0,1.0
2013-03-20,64.64,64.88,63.91,64.02,54.4989110285874,1567100,0.0,1.0
2013-03-19,64.69,64.9,64.14,64.31,54.7457820719846,1688100,0.0,1.0
2013-03-18,64.54,64.84,64.19,64.55,54.9500891423823,1523100,0.0,1.0
2013-03-15,64.84,65.44,64.6,64.98,55.3161393101782,2702000,0.0,1.0
2013-03-14,64.99,65.28,64.5,65.18,55.4863952021763,1364600,0.0,1.0
2013-03-13,64.14,65.15,63.98,64.84,55.1969601857795,1749400,0.0,1.0
2013-03-12,63.47,64.21,63.35,64.14,54.6010645637862,1462600,0.0,1.0
2013-03-11,63.04,63.68,62.6,63.49,54.0477329147925,1110100,0.0,1.0
2013-03-08,62.88,63.46,62.47,63.03,53.6561443631969,1367300,0.0,1.0
2013-03-07,62.6,63.01,62.57,62.7,53.3752221414,1352000,0.0,1.0
2013-03-06,62.02,62.57,61.76,62.52,53.2219918386017,1757500,0.375,1.0
2013-03-05,61.97,62.56,61.65,62.27,52.6931144254667,2047200,0.0,1.0
2013-03-04,61.73,62.01,61.52,61.82,52.3123226880095,1804200,0.0,1.0
2013-03-01,61.98,62.47,61.56,61.88,52.3630949196705,3015700,0.0,1.0
2013-02-28,62.42,62.76,61.78,62.18,52.6169560779753,3173600,0.0,1.0
2013-02-27,61.76,62.58,61.52,62.46,52.8538931590598,1972500,0.0,1.0
2013-02-26,61.62,61.98,61.2,61.83,52.3207847266197,2558300,0.0,1.0
2013-02-25,62.17,62.84,61.46,61.46,52.0076892980438,2361600,0.0,1.0
2013-02-22,62.81,63.2,61.68,61.92,52.3969430741111,1973700,0.0,1.0
2013-02-21,62.6,63.16,62.1,62.71,53.0654441243138,2014200,0.0,1.0
2013-02-20,62.8,63.0,62.34,62.58,52.9554376223817,2462500,0.0,1.0
2013-02-19,60.72,62.8,60.41,62.77,53.1162163559747,3448500,0.0,1.0
2013-02-15,63.18,63.81,62.57,62.7,53.0569820857036,2930700,0.0,1.0
2013-02-14,63.07,64.02,62.63,63.29,53.5562423637031,2622200,0.0,1.0
2013-02-13,64.14,64.84,62.85,63.0,53.3108432440084,5755600,0.0,1.0
2013-02-12,66.0,66.25,65.43,66.01,55.8579168656666,1114900,0.0,1.0
2013-02-11,66.06,66.19,65.4,66.01,55.8579168656666,894200,0.0,1.0
2013-02-08,65.98,66.62,65.38,66.28,56.0863919081409,1530500,0.0,1.0
2013-02-07,65.56,65.81,64.95,65.7,55.5955936687516,1387700,0.0,1.0
2013-02-06,65.44,66.03,65.29,65.41,55.350194549057,1869600,0.0,1.0
2013-02-05,65.28,66.2,65.28,65.84,55.7140622092939,1784200,0.0,1.0
2013-02-04,65.0,65.99,64.69,64.82,54.8509342710575,1482900,0.0,1.0
2013-02-01,65.04,65.37,64.53,65.32,55.2740362015656,1646500,0.0,1.0
2013-01-31,65.22,65.28,64.71,64.82,54.8509342710575,1716300,0.0,1.0
