,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2023-06-07,167.345,171.67,166.9,171.5,162.277349033356,3435606,0.0,1.0
2023-06-06,166.51,168.66,166.18,167.59,158.577614720118,2521998,0.0,1.0
2023-06-05,169.95,169.95,167.62,167.85,158.823632858594,2314100,0.0,1.0
2023-06-02,168.76,170.94,167.93,170.14,160.990484924404,2752177,0.0,1.0
2023-06-01,167.51,168.92,166.21,167.83,158.804708386404,2525005,0.0,1.0
2023-05-31,169.06,169.22,166.3,167.0,158.019342790499,4931715,0.0,1.0
2023-05-30,171.69,171.84,168.915,169.76,160.630919952785,2542214,0.0,1.0
2023-05-26,171.73,172.91,171.18,171.57,162.343584686023,2292008,0.0,1.0
2023-05-25,168.58,172.08,168.17,171.23,162.021868658785,2977043,0.0,1.0
2023-05-24,168.85,169.655,167.45,167.72,158.700623789356,2410563,0.0,1.0
2023-05-23,170.59,172.26,169.25,169.79,160.659306661071,2660616,0.0,1.0
2023-05-22,171.61,171.85,169.32,171.51,162.286811269452,2675560,0.0,1.0
2023-05-19,171.13,171.4599,169.37,170.93,161.738001575928,2350155,0.0,1.0
2023-05-18,171.64,173.42,169.76,171.04,161.842086172975,2747385,0.0,1.0
2023-05-17,167.69,171.765,166.71,171.36,162.144877728023,3882431,0.0,1.0
2023-05-16,167.49,167.83,166.15,166.61,157.650315582784,3459177,0.0,1.0
2023-05-15,167.56,168.915,166.26,168.85,159.769856468118,3048413,0.0,1.0
2023-05-12,169.11,169.86,166.88,168.5,159.438678204785,3346831,1.62,1.0
2023-05-11,171.53,171.75,169.18,170.23,159.541771636495,3136608,0.0,1.0
2023-05-10,173.73,173.98,169.85,171.57,160.797637077327,3233338,0.0,1.0
2023-05-09,172.87,173.795,172.15,173.01,162.147223819714,2180685,0.0,1.0
2023-05-08,175.91,176.36,173.6,174.39,163.440577781169,2589144,0.0,1.0
2023-05-05,175.175,176.285,173.8,175.74,164.705815352156,2775271,0.0,1.0
2023-05-04,174.55,174.9406,172.86,173.29,162.409643464067,3495232,0.0,1.0
2023-05-03,177.5,178.0,175.5,175.83,164.790164523556,3825246,0.0,1.0
2023-05-02,180.7,180.77,177.68,177.84,166.673962684804,3527750,0.0,1.0
2023-05-01,179.95,182.69,179.67,182.2,170.760211432587,2807893,0.0,1.0
2023-04-28,176.84,180.48,176.51,179.81,168.520272325431,3440757,0.0,1.0
2023-04-27,172.76,178.16,172.19,177.76,166.598985643561,4679013,0.0,1.0
2023-04-26,175.23,177.0585,172.13,172.57,161.734850092874,5793124,0.0,1.0
2023-04-25,182.67,183.0,176.22,176.29,165.221282510707,12474851,0.0,1.0
2023-04-24,195.36,197.31,194.725,195.85,183.553169094798,3689112,0.0,1.0
2023-04-21,194.87,196.5,193.61,195.21,182.953352764848,3371885,0.0,1.0
2023-04-20,195.87,197.8,194.12,194.98,182.737793771273,3336293,0.0,1.0
2023-04-19,194.28,196.22,194.11,196.03,183.721867437597,2652204,0.0,1.0
2023-04-18,193.58,194.67,192.88,194.12,181.931790577903,2461589,0.0,1.0
2023-04-17,193.22,194.38,192.58,193.29,181.153903774999,1919716,0.0,1.0
2023-04-14,191.0,193.02,190.25,192.87,180.760274308469,2034960,0.0,1.0
2023-04-13,190.92,191.5951,188.54,191.0,179.007685969397,2355589,0.0,1.0
2023-04-12,192.5,194.04,189.02,189.85,177.929891001519,3729104,0.0,1.0
2023-04-11,190.5,193.1,189.59,192.45,180.36664484194,2844581,0.0,1.0
2023-04-10,187.42,190.55,186.78,190.26,178.314148337893,2158050,0.0,1.0
2023-04-06,188.33,189.56,186.53,188.58,176.739630471775,2206234,0.0,1.0
2023-04-05,189.84,191.885,189.35,189.4,177.508145144523,2718297,0.0,1.0
2023-04-04,194.67,194.88,189.93,190.61,178.642172893334,2498853,0.0,1.0
2023-04-03,192.83,193.75,191.32,193.72,181.556905371684,2735242,0.0,1.0
2023-03-31,191.93,194.12,190.93,193.99,181.809952885882,2571248,0.0,1.0
2023-03-30,191.89,192.2,189.19,191.09,179.092035140796,2075292,0.0,1.0
2023-03-29,189.52,191.5,188.857,191.47,179.448176086704,2546224,0.0,1.0
2023-03-28,187.42,189.16,186.35,187.73,175.94299940856,1850203,0.0,1.0
2023-03-27,187.39,187.96,185.53,187.32,175.558742072186,2283386,0.0,1.0
2023-03-24,185.09,186.41,183.7229,186.07,174.387225802753,2586752,0.0,1.0
2023-03-23,184.78,188.59,183.45,185.29,173.656199650626,2901741,0.0,1.0
2023-03-22,186.5,189.615,185.32,185.54,173.890502904513,2758367,0.0,1.0
2023-03-21,184.62,186.84,183.8,186.79,175.062019173946,2965635,0.0,1.0
2023-03-20,186.26,186.82,181.57,183.49,171.969216222642,3974343,0.0,1.0
2023-03-17,189.95,191.94,185.4575,186.79,175.062019173946,20535902,0.0,1.0
2023-03-16,183.55,188.77,183.55,187.92,176.121069881514,4719435,0.0,1.0
2023-03-15,181.42,184.95,180.97,184.36,172.784591546168,4306742,0.0,1.0
2023-03-14,185.15,187.83,182.26,185.06,173.440640657051,4892221,0.0,1.0
2023-03-13,179.07,183.86,178.21,182.23,170.788327823054,4435913,0.0,1.0
2023-03-10,182.69,184.32,179.53,181.54,170.141650842327,3442847,0.0,1.0
2023-03-09,185.63,187.63,182.5,182.88,171.397516283159,2497496,0.0,1.0
2023-03-08,183.18,184.58,182.28,184.3,172.728358765235,2277952,0.0,1.0
2023-03-07,185.19,185.99,182.7,183.27,171.763029359222,2822368,0.0,1.0
2023-03-06,185.45,187.6699,185.36,186.51,174.799599529593,2419460,0.0,1.0
2023-03-03,186.25,186.69,184.62,185.68,174.021712726689,2499639,0.0,1.0
2023-03-02,182.82,185.115,181.78,184.68,173.084499711143,2334521,0.0,1.0
2023-03-01,181.93,184.75,181.55,183.08,171.584958886268,2307530,0.0,1.0
2023-02-28,181.2,183.8091,181.13,182.49,171.032003207096,3703052,0.0,1.0
2023-02-27,181.88,183.49,181.03,182.23,170.788327823054,2925366,0.0,1.0
2023-02-24,178.78,181.14,177.75,180.15,168.838924750717,2674392,0.0,1.0
2023-02-23,177.94,180.28,177.8547,179.94,168.642110017452,2341187,0.0,1.0
2023-02-22,178.37,179.44,176.09,176.61,165.521190675682,2376997,0.0,1.0
2023-02-21,179.18,179.57,176.13,178.46,167.255034754443,3994806,0.0,1.0
2023-02-17,183.11,184.0099,181.35,183.21,171.706796578289,2510180,1.62,1.0
2023-02-16,185.15,186.78,183.12,185.55,172.375675513183,2633186,0.0,1.0
2023-02-15,185.62,187.043,185.03,186.84,173.574083604867,1750601,0.0,1.0
2023-02-14,186.2,187.84,184.97,186.77,173.509053708419,1876458,0.0,1.0
2023-02-13,184.75,187.46,183.22,187.41,174.103612761658,2481436,0.0,1.0
2023-02-10,183.45,185.59,182.56,185.22,172.069106001357,2533948,0.0,1.0
2023-02-09,186.04,187.52,184.56,184.75,171.632476696635,2135717,0.0,1.0
2023-02-08,186.73,188.2,186.0,186.36,173.128164314938,1970048,0.0,1.0
2023-02-07,187.87,189.21,185.79,188.29,174.921131459861,2037849,0.0,1.0
2023-02-06,190.0,190.58,188.18,188.76,175.357760764583,2243357,0.0,1.0
2023-02-03,189.06,192.25,187.25,191.66,178.051856474571,2766408,0.0,1.0
2023-02-02,186.03,193.705,186.02,191.29,177.708127021917,4996140,0.0,1.0
2023-02-01,184.68,185.83,180.8,184.98,171.846146356392,4005165,0.0,1.0
2023-01-31,178.77,186.08,178.77,185.23,172.078395986564,6872089,0.0,1.0
2023-01-30,180.71,181.845,176.39,176.97,164.404868205702,4593318,0.0,1.0
2023-01-27,179.6,183.83,178.8,182.09,169.161340631611,2831795,0.0,1.0
2023-01-26,178.63,179.78,176.05,179.7,166.941034167173,1627001,0.0,1.0
2023-01-25,178.005,178.02,174.91,177.46,164.860077480838,1722176,0.0,1.0
2023-01-24,177.54,181.38,177.48,179.99,167.210443738172,1958400,0.0,1.0
2023-01-23,178.51,181.71,177.21,180.48,167.665653013308,2240062,0.0,1.0
2023-01-20,176.74,178.19,175.12,178.13,165.482506489697,2296408,0.0,1.0
2023-01-19,176.16,177.22,173.655,176.15,163.64308941874,2711764,0.0,1.0
2023-01-18,178.8,180.55,176.46,176.72,164.172618575531,3085283,0.0,1.0
2023-01-17,181.62,182.38,178.87,179.0,166.290735202693,2703314,0.0,1.0
2023-01-13,182.18,183.25,180.77,182.15,169.217080542852,2078273,0.0,1.0
2023-01-12,183.47,183.7,180.68,182.95,169.960279359401,1832262,0.0,1.0
2023-01-11,179.525,182.46,178.985,182.23,169.291400424507,2674711,0.0,1.0
2023-01-10,181.31,181.56,177.26,178.77,166.077065542936,2324238,0.0,1.0
2023-01-09,179.22,183.64,178.98,181.69,168.789741223337,3214745,0.0,1.0
2023-01-06,175.63,179.54,174.29,178.95,166.244285276659,3690149,0.0,1.0
2023-01-05,174.88,175.91,173.33,173.84,161.497102835956,2736857,0.0,1.0
2023-01-04,176.45,177.87,175.2001,177.11,164.534927998598,1965095,0.0,1.0
2023-01-03,174.27,175.83,173.65,175.28,162.834860705743,2206482,0.0,1.0
2022-12-30,174.26,174.85,171.89,173.84,161.497102835956,1670881,0.0,1.0
2022-12-29,174.79,176.41,174.42,175.75,163.271490010466,1369351,0.0,1.0
2022-12-28,177.0,177.47,173.37,173.61,161.283433176199,1455898,0.0,1.0
2022-12-27,177.09,177.8174,175.62,176.93,164.367708264874,1294218,0.0,1.0
2022-12-23,175.92,177.19,174.16,177.01,164.442028146529,1897662,0.0,1.0
2022-12-22,174.8,175.66,172.7151,175.61,163.14143021757,2626811,0.0,1.0
2022-12-21,176.35,176.97,174.28,176.68,164.135458634703,2833113,0.0,1.0
2022-12-20,177.33,177.57,173.47,173.63,161.302013146613,3062157,0.0,1.0
2022-12-19,178.01,179.96,176.56,178.43,165.761206045903,3690251,0.0,1.0
2022-12-16,180.36,181.89,177.62,178.2,165.547536386145,8241369,0.0,1.0
2022-12-15,181.5,182.295,179.41,181.21,168.343821933408,3478292,0.0,1.0
2022-12-14,183.41,187.25,182.8,184.31,171.223717347533,3188928,0.0,1.0
2022-12-13,187.99,188.59,181.925,183.85,170.796378028018,3863879,0.0,1.0
2022-12-12,178.68,183.32,178.015,182.53,169.570099980713,3214511,0.0,1.0
2022-12-09,179.26,180.14,177.37,177.64,165.027297214561,3487165,0.0,1.0
2022-12-08,175.13,180.55,174.85,179.63,166.876004270725,3109657,0.0,1.0
2022-12-07,174.4,177.05,173.99,174.67,162.268171608125,5124302,0.0,1.0
2022-12-06,179.02,179.485,173.88,175.1,162.66764097202,5598203,0.0,1.0
2022-12-05,188.05,188.09,180.585,181.16,168.297372007374,5004804,0.0,1.0
2022-12-02,187.29,190.46,186.59,189.39,175.943029832615,3661709,0.0,1.0
2022-12-01,189.58,191.6,188.39,190.19,176.686228649163,3934710,0.0,1.0
2022-11-30,184.75,189.73,183.93,189.73,176.258889329648,7146860,0.0,1.0
2022-11-29,183.99,185.19,182.25,184.89,171.762536489531,3671448,0.0,1.0
2022-11-28,180.97,182.28,178.44,179.91,167.136123856517,2047781,0.0,1.0
2022-11-25,183.645,183.89,182.205,182.52,169.560809995506,912447,0.0,1.0
2022-11-23,183.36,183.93,182.71,182.84,169.858089522125,1583827,0.0,1.0
2022-11-22,181.47,182.89,180.47,182.74,169.765189670057,2210419,0.0,1.0
2022-11-21,178.15,180.74,177.9,180.61,167.786422820997,2465606,0.0,1.0
2022-11-18,178.51,179.23,176.76,178.97,166.262865247073,3002978,0.0,1.0
2022-11-17,175.0,176.09,171.61,176.06,163.559479551878,2517525,0.0,1.0
2022-11-16,180.36,180.45,175.9,177.06,164.488478072564,2713488,0.0,1.0
2022-11-15,178.47,181.56,178.06,181.47,168.585361548786,3105021,0.0,1.0
2022-11-14,178.105,181.4898,177.72,177.79,165.166646992664,3082494,0.0,1.0
2022-11-11,172.71,178.985,172.51,178.19,165.538246400938,3851510,0.0,1.0
2022-11-10,167.5,172.35,167.5,172.32,160.085025084515,3338898,1.52,1.0
2022-11-09,168.19,169.09,163.88,164.01,151.032817326917,2687183,0.0,1.0
2022-11-08,169.8,171.32,167.65,168.79,155.434602991344,2715740,0.0,1.0
2022-11-07,165.89,169.58,165.38,169.13,155.747700716429,2624493,0.0,1.0
2022-11-04,166.01,166.4629,162.61,165.69,152.5798884391,2401055,0.0,1.0
2022-11-03,162.33,165.9169,160.07,164.01,151.032817326917,2671998,0.0,1.0
2022-11-02,166.15,170.61,164.55,164.58,151.557716454265,2824737,0.0,1.0
2022-11-01,168.96,169.675,164.8,167.4,154.154585821144,2454559,0.0,1.0
2022-10-31,166.13,169.79,165.4204,167.77,154.49530981609,2909001,0.0,1.0
2022-10-28,165.36,167.52,162.49,167.17,153.942784418881,4771564,0.0,1.0
2022-10-27,169.93,170.65,166.09,166.49,153.316588968712,3325307,0.0,1.0
2022-10-26,167.5,170.51,165.51,168.99,155.618778123747,4820565,0.0,1.0
2022-10-25,172.28,174.8,166.52,167.0,153.786235556339,7698827,0.0,1.0
2022-10-24,167.05,170.23,166.565,167.55,154.292717170446,4471270,0.0,1.0
2022-10-21,161.63,166.04,161.03,165.55,152.450965846418,3161038,0.0,1.0
2022-10-20,164.66,165.22,160.32,160.98,148.242564071014,2832622,0.0,1.0
2022-10-19,166.78,167.23,164.66,165.79,152.671976005302,2129959,0.0,1.0
2022-10-18,167.48,168.75,164.62,166.99,153.777026799719,2282616,0.0,1.0
2022-10-17,164.23,166.12,163.73,164.72,151.686639046947,2274715,0.0,1.0
2022-10-14,164.57,165.56,161.4791,161.68,148.887177034424,1937624,0.0,1.0
2022-10-13,156.11,164.82,154.8718,163.66,150.710510845212,2574108,0.0,1.0
2022-10-12,159.9,161.73,158.99,159.48,146.861250577993,2229201,0.0,1.0
2022-10-11,159.38,161.23,158.46,159.41,146.796789281652,2164816,0.0,1.0
2022-10-10,161.04,161.8,158.4,159.74,147.100678250117,3141672,0.0,1.0
2022-10-07,163.96,164.005,158.34,159.14,146.548152852909,3490990,0.0,1.0
2022-10-06,167.37,168.43,164.72,165.6,152.497009629519,2375039,0.0,1.0
2022-10-05,167.05,169.88,166.69,167.93,154.642649922012,2811406,0.0,1.0
2022-10-04,165.6,169.14,164.97,168.89,155.526690557545,3414668,0.0,1.0
2022-10-03,160.63,164.56,159.42,163.09,150.185611717864,3494731,0.0,1.0
2022-09-30,164.96,165.32,161.52,161.54,148.758254441742,2823331,0.0,1.0
2022-09-29,166.32,166.71,163.7477,165.32,152.239164444155,2494862,0.0,1.0
2022-09-28,165.28,168.18,164.4,167.12,153.89674063578,2958112,0.0,1.0
2022-09-27,163.54,166.085,162.5,164.77,151.732682830048,3371306,0.0,1.0
2022-09-26,163.34,163.95,160.11,161.75,148.951638330765,4163627,0.0,1.0
2022-09-23,164.88,165.66,161.9,164.33,151.327497538761,4252837,0.0,1.0
2022-09-22,171.83,171.85,167.72,167.86,154.578188625671,5226778,0.0,1.0
2022-09-21,177.08,179.58,173.77,173.83,160.075816327894,3162889,0.0,1.0
2022-09-20,178.36,178.72,174.65,175.68,161.77943630262,2827524,0.0,1.0
2022-09-19,176.31,180.4,175.65,180.03,165.785245432381,3018033,0.0,1.0
2022-09-16,177.67,178.7368,173.2001,176.71,162.727938234495,12561975,0.0,1.0
2022-09-15,190.73,191.17,184.58,185.0,170.361997472591,4041764,0.0,1.0
2022-09-14,192.84,193.36,189.6,190.96,175.850416418194,2608309,0.0,1.0
2022-09-13,196.16,197.68,192.14,192.71,177.461948826719,2382701,0.0,1.0
2022-09-12,199.55,200.96,199.495,200.17,184.331681265343,2382580,0.0,1.0
2022-09-09,197.57,199.41,197.14,198.69,182.968785285563,1748040,0.0,1.0
2022-09-08,195.24,196.55,193.58,196.13,180.611343590807,2166291,0.0,1.0
2022-09-07,194.9,197.1,192.92,196.29,180.758683696729,2902333,0.0,1.0
2022-09-06,194.7901,196.2,191.31,195.96,180.454794728264,3555493,0.0,1.0
2022-09-02,199.42,199.97,194.34,196.05,180.537673537846,2665129,0.0,1.0
2022-09-01,194.38,197.09,193.11,196.61,181.053363908573,2343430,0.0,1.0
2022-08-31,195.22,196.18,194.02,194.51,179.119525018344,2627678,0.0,1.0
2022-08-30,197.67,198.41,194.62,195.05,179.616797875832,2238008,0.0,1.0
2022-08-29,198.28,199.53,197.19,197.27,181.661141845503,1925084,0.0,1.0
2022-08-26,204.88,205.6996,198.87,198.93,183.189795444446,2204060,0.0,1.0
2022-08-25,203.68,205.04,202.51,205.0,188.779510712871,1984492,0.0,1.0
2022-08-24,203.9,205.0899,202.866,203.04,186.974594415323,2024016,0.0,1.0
2022-08-23,206.59,207.65,204.44,205.27,189.028147141615,2088008,0.0,1.0
2022-08-22,205.5,207.635,205.17,206.4,190.068736639691,3593555,0.0,1.0
2022-08-19,208.91,209.39,206.74,208.43,191.938114233579,2704307,0.0,1.0
2022-08-18,204.39,208.22,204.01,208.05,191.588181482014,1913947,0.0,1.0
2022-08-17,202.49,206.12,202.35,204.98,188.761093199631,1767314,0.0,1.0
2022-08-16,204.26,207.7,203.78,206.35,190.02269285659,2296069,0.0,1.0
2022-08-15,203.84,206.11,203.29,205.88,189.589881295443,1618268,0.0,1.0
2022-08-12,202.54,204.99,201.63,204.89,188.678214390049,1883408,1.52,1.0
2022-08-11,203.36,205.9,201.75,204.43,186.868307580824,2730638,0.0,1.0
2022-08-10,199.77,202.665,199.01,202.37,184.98527322375,2791362,0.0,1.0
2022-08-09,196.47,197.53,195.22,196.65,179.756653552654,2022532,0.0,1.0
2022-08-08,197.86,199.04,195.61,196.09,179.244760717721,2102710,0.0,1.0
2022-08-05,193.45,196.91,193.45,196.76,179.857203930944,1786026,0.0,1.0
2022-08-04,192.7,194.64,191.6,194.52,177.809632591214,1627484,0.0,1.0
2022-08-03,194.69,195.34,192.76,193.42,176.80412880831,1916720,0.0,1.0
2022-08-02,194.52,194.97,191.94,193.53,176.904679186601,2075149,0.0,1.0
2022-08-01,193.08,195.82,192.92,195.34,178.559189956651,2086269,0.0,1.0
2022-07-29,188.55,195.73,187.98,194.89,178.147847500008,4093070,0.0,1.0
2022-07-28,184.66,189.07,183.8,188.24,172.069120085184,2452472,0.0,1.0
2022-07-27,182.89,185.03,180.06,183.9,168.101950614457,2739442,0.0,1.0
2022-07-26,179.25,183.835,178.66,181.53,165.935547009475,4960953,0.0,1.0
2022-07-25,188.96,189.93,186.96,187.91,171.767468950313,2816066,0.0,1.0
2022-07-22,188.64,189.29,185.66,187.98,171.83145555468,2255419,0.0,1.0
2022-07-21,186.95,188.14,185.83,187.01,170.944784037029,2320204,0.0,1.0
2022-07-20,185.85,187.5,184.27,186.85,170.798528941334,1754944,0.0,1.0
2022-07-19,181.25,185.945,181.24,185.81,169.847870819316,2710804,0.0,1.0
2022-07-18,182.33,183.895,179.73,180.08,164.610110204739,2289244,0.0,1.0
2022-07-15,180.57,182.81,180.57,182.59,166.904487018454,5014128,0.0,1.0
2022-07-14,176.93,178.48,175.1327,178.28,162.96474037817,2487076,0.0,1.0
2022-07-13,178.43,181.0,176.2301,177.92,162.635666412856,2414545,0.0,1.0
2022-07-12,181.53,182.49,178.06,179.37,163.961103217592,4207551,0.0,1.0
2022-07-11,183.72,186.82,183.72,184.64,168.778380432047,2275957,0.0,1.0
2022-07-08,185.71,186.295,183.09,185.4,169.473092136598,1938350,0.0,1.0
2022-07-07,185.93,187.01,183.03,186.19,170.195226671592,2961923,0.0,1.0
2022-07-06,184.78,185.955,182.7068,185.17,169.262850436536,2005019,0.0,1.0
2022-07-05,182.29,184.97,181.73,184.63,168.769239488566,2471842,0.0,1.0
2022-07-01,181.78,186.11,181.51,184.99,169.098313453879,2962475,0.0,1.0
2022-06-30,178.91,183.89,177.565,182.54,166.858782301049,3728260,0.0,1.0
2022-06-29,180.33,181.62,177.67,181.13,165.569909270237,2100952,0.0,1.0
2022-06-28,182.76,185.28,179.51,179.92,164.463855109044,2380948,0.0,1.0
2022-06-27,184.85,184.96,181.05,181.81,166.191493426941,1902453,0.0,1.0
2022-06-24,180.77,184.62,180.77,183.3,167.553494005601,4826547,0.0,1.0
2022-06-23,177.37,179.01,175.235,178.63,163.284673400003,2923593,0.0,1.0
2022-06-22,172.87,176.81,172.37,176.15,161.01771941673,2671052,0.0,1.0
2022-06-21,172.64,175.0,172.42,174.5,159.509463742375,2845836,0.0,1.0
2022-06-17,171.46,173.71,169.46,171.07,156.374120128413,7578296,0.0,1.0
2022-06-16,171.14,173.29,170.74,172.19,157.397905798278,3355694,0.0,1.0
2022-06-15,175.1,180.08,173.44,175.88,160.770913942744,3465108,0.0,1.0
2022-06-14,174.05,177.965,172.04,174.16,159.198671664023,3925494,0.0,1.0
2022-06-13,170.83,174.88,169.5,172.72,157.882375802768,4302864,0.0,1.0
2022-06-10,173.3,175.0,171.84,173.05,158.184026937639,3220732,0.0,1.0
2022-06-09,179.0,181.4,176.49,176.55,161.383357155967,2891660,0.0,1.0
2022-06-08,182.54,183.25,177.99,179.44,164.025089821959,3592190,0.0,1.0
2022-06-07,184.85,186.01,182.21,185.51,169.573642514888,2983997,0.0,1.0
2022-06-06,186.88,188.88,186.54,187.11,171.036193471838,2649274,0.0,1.0
2022-06-03,182.37,185.54,182.07,185.49,169.555360627926,3802210,0.0,1.0
2022-06-02,182.19,184.09,180.21,184.07,168.257346653633,2317916,0.0,1.0
2022-06-01,182.24,183.9875,179.35,180.23,164.747224356953,3253830,0.0,1.0
2022-05-31,180.17,184.61,178.69,182.25,166.593694940102,8734394,0.0,1.0
2022-05-27,178.65,182.55,178.58,182.53,166.849641357569,2959828,0.0,1.0
2022-05-26,175.49,180.03,175.49,178.38,163.056149812979,2628395,0.0,1.0
2022-05-25,171.87,175.06,171.11,173.86,158.924443359595,3370090,0.0,1.0
2022-05-24,172.79,174.73,170.37,174.11,159.152966946618,2865264,0.0,1.0
2022-05-23,172.69,174.66,171.45,174.39,159.408913364085,2837704,0.0,1.0
2022-05-20,169.19,171.21,166.56,171.04,156.34669729797,3483296,0.0,1.0
2022-05-19,170.16,171.205,165.34,167.39,153.010252927428,4382931,0.0,1.0
2022-05-18,179.48,180.135,171.52,172.23,157.434469572202,4275294,0.0,1.0
2022-05-17,183.0,183.77,180.35,183.14,167.407238909906,2640947,0.0,1.0
2022-05-16,177.82,181.96,176.84,179.77,164.32674095683,3003687,0.0,1.0
2022-05-13,176.86,179.07,175.745,178.04,162.745357734627,3598100,1.52,1.0
2022-05-12,176.14,178.76,173.19,178.65,161.920573397701,5352393,0.0,1.0
2022-05-11,181.28,182.7,176.91,177.46,160.842009264797,4934061,0.0,1.0
2022-05-10,183.2,184.5,179.69,182.01,164.965930949429,3510227,0.0,1.0
2022-05-09,177.71,183.61,176.84,181.43,164.44024422919,3925443,0.0,1.0
2022-05-06,179.14,181.05,175.66,179.92,163.071646043741,2826706,0.0,1.0
2022-05-05,181.65,183.34,177.82,179.79,162.953819709894,3249696,0.0,1.0
2022-05-04,178.06,184.21,177.01,183.8,166.588308930856,3907942,0.0,1.0
2022-05-03,179.24,179.96,176.55,178.12,161.440204498172,3266264,0.0,1.0
2022-05-02,180.28,180.99,175.22,178.58,161.857128448706,5026618,0.0,1.0
2022-04-29,186.15,188.54,179.56,179.98,163.126027428593,4853527,0.0,1.0
2022-04-28,188.24,190.84,186.12,190.16,172.352735725199,3176855,0.0,1.0
2022-04-27,182.57,187.3399,181.9357,186.4,168.944835607789,3978579,0.0,1.0
2022-04-26,186.69,187.42,180.83,183.05,165.908541620202,7780377,0.0,1.0
2022-04-25,186.63,190.34,183.18,189.64,171.881430389812,5354904,0.0,1.0
2022-04-22,188.26,190.9399,186.943,187.15,169.624602918442,3964154,0.0,1.0
2022-04-21,191.53,191.53,187.81,188.8,171.12009100188,2618321,0.0,1.0
2022-04-20,191.98,192.73,190.25,190.43,172.597451957034,2491292,0.0,1.0
2022-04-19,188.25,191.5,187.66,190.69,172.833104624727,2448983,0.0,1.0
2022-04-18,187.7,188.8,185.67,187.16,169.633666482584,2552639,0.0,1.0
2022-04-14,191.12,191.29,187.84,188.02,170.4131329988,2624250,0.0,1.0
2022-04-13,187.46,190.04,186.6734,188.87,171.183535950875,2295987,0.0,1.0
2022-04-12,190.98,192.1299,186.8,187.89,170.295306664954,3428787,0.0,1.0
2022-04-11,189.75,194.2,188.64,190.84,172.969058086858,2787459,0.0,1.0
2022-04-08,188.73,191.85,186.05,190.97,173.086884420705,5465800,0.0,1.0
2022-04-07,194.44,194.44,189.52,192.7,174.654881017279,3627929,0.0,1.0
2022-04-06,195.58,196.92,193.25,194.39,176.186623357285,3911689,0.0,1.0
2022-04-05,200.25,202.1999,196.01,197.21,178.742548445343,6219006,0.0,1.0
2022-04-04,204.79,206.27,202.59,205.21,185.993399758982,3207697,0.0,1.0
2022-04-01,214.9,215.21,203.72,206.64,187.289489431295,3993556,0.0,1.0
2022-03-31,219.15,220.83,214.46,214.46,194.377196590377,2858818,0.0,1.0
