,CMG_Open,CMG_High,CMG_Low,CMG_Close,CMG_Adj Close,CMG_Volume,CMG_Dividend Amount,CMG_Split Coefficient
2018-12-26,387.04,406.16,383.66,405.72,8.1144,633353,0.0,1.0
2018-12-24,390.0,392.56,383.2,385.84,7.7168,425238,0.0,1.0
2018-12-21,401.5,407.1,390.7,394.42,7.8884,949515,0.0,1.0
2018-12-20,422.41,424.63,391.67,400.77,8.0154,1363547,0.0,1.0
2018-12-19,441.86,447.38,424.11,427.05,8.541,942954,0.0,1.0
2018-12-18,447.88,450.73,438.8,443.8,8.876,655408,0.0,1.0
2018-12-17,457.1,459.81,442.01,443.5,8.87,822043,0.0,1.0
2018-12-14,467.84,472.2,455.3,457.83,9.1566,696976,0.0,1.0
2018-12-13,473.71,475.79,466.02,472.73,9.4546,338511,0.0,1.0
2018-12-12,472.35,475.67,464.17,471.31,9.4262,403239,0.0,1.0
2018-12-11,477.0,479.91,467.11,472.35,9.447,395992,0.0,1.0
2018-12-10,469.04,477.87,462.48,475.15,9.503,645931,0.0,1.0
2018-12-07,470.5,479.87,462.82,467.43,9.3486,709545,0.0,1.0
2018-12-06,467.29,470.31,453.38,469.94,9.3988,645819,0.0,1.0
2018-12-04,474.0,483.08,464.89,468.35,9.367,553220,0.0,1.0
2018-12-03,477.52,478.87,468.0,475.38,9.5076,476231,0.0,1.0
2018-11-30,480.57,482.55,463.0,473.21,9.4642,956224,0.0,1.0
2018-11-29,489.95,493.98,482.14,482.56,9.6512,426678,0.0,1.0
2018-11-28,475.95,493.91,475.02,490.52,9.8104,665380,0.0,1.0
2018-11-27,463.34,474.29,463.34,473.45,9.469,360781,0.0,1.0
2018-11-26,474.35,474.53,461.16,466.02,9.3204,487038,0.0,1.0
2018-11-23,469.0,476.03,467.0,471.42,9.4284,216506,0.0,1.0
2018-11-21,462.0,475.79,462.0,471.26,9.4252,431759,0.0,1.0
2018-11-20,455.76,470.7,454.37,461.63,9.2326,706230,0.0,1.0
2018-11-19,472.35,474.4,459.0,465.87,9.3174,674776,0.0,1.0
2018-11-16,472.0,475.86,468.36,472.76,9.4552,808464,0.0,1.0
2018-11-15,477.91,477.91,466.57,472.3,9.446,658331,0.0,1.0
2018-11-14,483.66,488.85,475.63,479.32,9.5864,732673,0.0,1.0
2018-11-13,491.08,494.14,483.59,484.82,9.6964,502855,0.0,1.0
2018-11-12,490.29,500.98,488.46,489.67,9.7934,849027,0.0,1.0
2018-11-09,476.99,491.93,476.18,490.76,9.8152,891882,0.0,1.0
2018-11-08,477.0,483.66,475.99,478.3,9.566,427067,0.0,1.0
2018-11-07,476.1,479.8,474.27,477.49,9.5498,479743,0.0,1.0
2018-11-06,469.68,475.63,466.6,474.15,9.483,700399,0.0,1.0
2018-11-05,477.0,480.94,468.01,469.65,9.393,705258,0.0,1.0
2018-11-02,475.91,482.0,471.15,476.39,9.5278,694275,0.0,1.0
2018-11-01,462.0,478.42,457.3,472.62,9.4524,788009,0.0,1.0
2018-10-31,465.64,470.78,455.42,460.33,9.2066,1210824,0.0,1.0
2018-10-30,438.68,462.45,438.12,461.77,9.2354,992855,0.0,1.0
2018-10-29,443.48,453.9,436.31,440.87,8.8174,881262,0.0,1.0
2018-10-26,433.1,441.78,420.58,438.38,8.7676,1632079,0.0,1.0
2018-10-25,417.26,427.91,413.17,423.88,8.4776,1272357,0.0,1.0
2018-10-24,432.66,434.38,411.55,413.0,8.26,840055,0.0,1.0
2018-10-23,430.38,435.41,428.36,434.29,8.6858,572858,0.0,1.0
2018-10-22,436.05,437.0,426.72,431.19,8.6238,572736,0.0,1.0
2018-10-19,433.0,436.51,427.26,428.54,8.5708,511067,0.0,1.0
2018-10-18,424.0,432.33,420.86,431.73,8.6346,747341,0.0,1.0
2018-10-17,433.29,434.61,421.54,429.85,8.597,734421,0.0,1.0
2018-10-16,432.23,435.34,424.07,433.95,8.679,941638,0.0,1.0
2018-10-15,434.44,436.28,428.78,431.74,8.6348,502092,0.0,1.0
2018-10-12,439.55,444.64,425.14,435.71,8.7142,819229,0.0,1.0
2018-10-11,432.0,442.43,430.31,433.93,8.6786,660093,0.0,1.0
2018-10-10,445.94,446.7,433.3,434.21,8.6842,638437,0.0,1.0
2018-10-09,448.95,455.76,446.04,447.09,8.9418,492594,0.0,1.0
2018-10-08,448.65,455.0,444.22,448.56,8.9712,839291,0.0,1.0
2018-10-05,446.91,454.8,444.16,449.36,8.9872,958771,0.0,1.0
2018-10-04,440.0,447.83,439.0,447.77,8.9554,860513,0.0,1.0
2018-10-03,436.06,439.99,431.44,436.44,8.7288,707139,0.0,1.0
2018-10-02,448.0,450.71,435.76,436.37,8.7274,916631,0.0,1.0
2018-10-01,446.97,458.86,446.0,446.97,8.9394,959381,0.0,1.0
2018-09-28,461.8,462.31,453.67,454.52,9.0904,932945,0.0,1.0
2018-09-27,469.04,473.98,464.35,465.4,9.308,440695,0.0,1.0
2018-09-26,467.3,471.5,462.97,467.91,9.3582,547930,0.0,1.0
2018-09-25,468.09,468.9,463.59,465.62,9.3124,354334,0.0,1.0
2018-09-24,465.11,467.35,458.08,465.89,9.3178,620251,0.0,1.0
2018-09-21,480.48,480.88,465.22,467.37,9.3474,994703,0.0,1.0
2018-09-20,492.3,496.89,477.3,480.1,9.602,654024,0.0,1.0
2018-09-19,491.11,492.97,488.84,490.6,9.812,386327,0.0,1.0
2018-09-18,487.63,493.81,487.63,491.49,9.8298,438788,0.0,1.0
2018-09-17,491.62,491.62,481.99,488.32,9.7664,633413,0.0,1.0
2018-09-14,497.24,497.24,488.51,491.56,9.8312,506385,0.0,1.0
2018-09-13,494.8,497.87,491.88,495.94,9.9188,439061,0.0,1.0
2018-09-12,488.13,495.85,484.53,494.77,9.8954,513521,0.0,1.0
2018-09-11,489.12,493.56,487.34,488.23,9.7646,406372,0.0,1.0
2018-09-10,482.78,490.47,477.83,489.12,9.7824,781261,0.0,1.0
2018-09-07,474.76,483.29,468.17,482.03,9.6406,780277,0.0,1.0
2018-09-06,479.52,482.43,476.26,481.05,9.621,796881,0.0,1.0
2018-09-05,479.1,481.52,473.29,477.88,9.5576,710557,0.0,1.0
2018-09-04,476.19,479.45,471.25,477.49,9.5498,593514,0.0,1.0
2018-08-31,480.0,481.53,472.0,475.18,9.5036,803250,0.0,1.0
2018-08-30,486.38,490.42,482.18,483.99,9.6798,561206,0.0,1.0
2018-08-29,497.6,497.6,485.58,487.65,9.753,771202,0.0,1.0
2018-08-28,496.49,503.0,493.42,494.09,9.8818,515802,0.0,1.0
2018-08-27,511.75,513.01,493.46,495.6,9.912,1373615,0.0,1.0
2018-08-24,520.54,522.79,519.31,520.71,10.4142,451351,0.0,1.0
2018-08-23,514.38,522.69,511.12,518.04,10.3608,705666,0.0,1.0
2018-08-22,519.1,527.0,518.02,523.58,10.4716,459674,0.0,1.0
2018-08-21,515.75,522.23,512.12,518.9,10.378,450914,0.0,1.0
2018-08-20,510.34,516.76,504.19,515.75,10.315,598506,0.0,1.0
2018-08-17,505.04,513.52,500.49,510.44,10.2088,725104,0.0,1.0
2018-08-16,526.51,530.68,499.44,502.7,10.054,2211508,0.0,1.0
2018-08-15,504.79,526.41,504.74,525.89,10.5178,1918591,0.0,1.0
2018-08-14,486.82,495.0369,485.01,493.32,9.8664,876693,0.0,1.0
2018-08-13,486.38,489.96,481.25,484.66,9.6932,383827,0.0,1.0
2018-08-10,484.94,490.85,482.44,485.47,9.7094,598569,0.0,1.0
2018-08-09,478.78,493.0,478.78,487.68,9.7536,592261,0.0,1.0
2018-08-08,478.78,488.24,477.94,487.57,9.7514,806368,0.0,1.0
2018-08-07,476.5,482.0,471.02,478.02,9.5604,548508,0.0,1.0
2018-08-06,464.78,480.23,461.81,475.25,9.505,1129992,0.0,1.0
2018-08-03,460.25,468.44,459.0,463.27,9.2654,1083299,0.0,1.0
2018-08-02,440.08,461.1,439.43,460.38,9.2076,1239725,0.0,1.0
2018-08-01,435.0,444.99,429.01,442.63,8.8526,1131381,0.0,1.0
2018-07-31,448.0,452.75,425.88,433.66,8.6732,4542057,0.0,1.0
2018-07-30,470.15,472.99,464.55,465.47,9.3094,745421,0.0,1.0
2018-07-27,473.84,483.29,465.56,472.3,9.446,2182955,0.0,1.0
2018-07-26,449.26,451.54,446.0,446.76,8.9352,875394,0.0,1.0
2018-07-25,446.01,457.2,446.01,451.63,9.0326,440339,0.0,1.0
2018-07-24,456.95,456.95,447.21,449.48,8.9896,577458,0.0,1.0
2018-07-23,451.13,457.06,448.79,456.59,9.1318,444257,0.0,1.0
2018-07-20,453.28,454.57,449.01,451.19,9.0238,430215,0.0,1.0
2018-07-19,453.0,458.31,452.0,454.83,9.0966,291779,0.0,1.0
2018-07-18,453.77,454.74,448.2,453.58,9.0716,308472,0.0,1.0
2018-07-17,451.29,459.78,448.53,452.54,9.0508,531711,0.0,1.0
2018-07-16,455.16,458.22,448.95,452.06,9.0412,531921,0.0,1.0
2018-07-13,458.6,461.0,456.67,457.21,9.1442,349407,0.0,1.0
2018-07-12,459.89,464.39,458.4,459.05,9.181,405246,0.0,1.0
2018-07-11,452.74,459.79,452.17,457.18,9.1436,580748,0.0,1.0
2018-07-10,455.72,461.14,452.56,454.21,9.0842,671251,0.0,1.0
2018-07-09,454.38,464.57,452.76,463.89,9.2778,729909,0.0,1.0
2018-07-06,449.85,451.82,445.62,451.04,9.0208,573485,0.0,1.0
2018-07-05,450.0,450.0,444.63,448.02,8.9604,472546,0.0,1.0
2018-07-03,443.5,450.47,441.02,448.95,8.979,457068,0.0,1.0
2018-07-02,427.98,442.99,424.36,442.82,8.8564,701692,0.0,1.0
2018-06-29,433.0,437.6,429.28,431.37,8.6274,1027550,0.0,1.0
2018-06-28,434.55,440.44,415.06,428.36,8.5672,2254095,0.0,1.0
2018-06-27,460.0,467.51,455.2,457.24,9.1448,628133,0.0,1.0
2018-06-26,455.46,465.15,455.0,461.7,9.234,907730,0.0,1.0
2018-06-25,467.0,467.65,450.59,454.17,9.0834,794147,0.0,1.0
2018-06-22,469.19,474.46,464.08,469.94,9.3988,663554,0.0,1.0
2018-06-21,468.6,473.96,462.74,463.16,9.2632,507118,0.0,1.0
2018-06-20,469.3,470.76,462.16,465.5,9.31,372787,0.0,1.0
2018-06-19,464.3,471.2,464.0,469.22,9.3844,554136,0.0,1.0
2018-06-18,459.02,472.31,458.59,468.46,9.3692,551412,0.0,1.0
2018-06-15,459.88,465.45,457.07,462.01,9.2402,544926,0.0,1.0
2018-06-14,459.32,461.4,454.4,460.44,9.2088,493967,0.0,1.0
2018-06-13,466.91,469.42,456.95,457.3,9.146,549643,0.0,1.0
2018-06-12,466.44,469.42,462.44,466.3,9.326,715502,0.0,1.0
2018-06-11,452.82,470.0,452.82,466.64,9.3328,1128479,0.0,1.0
2018-06-08,448.99,459.65,446.91,453.38,9.0676,1388187,0.0,1.0
2018-06-07,454.91,457.75,446.58,448.28,8.9656,509564,0.0,1.0
2018-06-06,453.96,458.69,452.13,453.82,9.0764,724648,0.0,1.0
2018-06-05,444.69,456.0,442.47,453.34,9.0668,719372,0.0,1.0
2018-06-04,441.66,444.5,438.08,443.83,8.8766,570786,0.0,1.0
2018-06-01,431.59,439.95,430.96,438.62,8.7724,640892,0.0,1.0
2018-05-31,437.08,441.5,429.15,430.18,8.6036,665895,0.0,1.0
2018-05-30,433.94,437.34,432.54,436.61,8.7322,385369,0.0,1.0
2018-05-29,428.91,434.85,427.0,433.01,8.6602,528028,0.0,1.0
2018-05-25,433.91,436.61,427.56,428.96,8.5792,454493,0.0,1.0
2018-05-24,435.0,435.59,430.63,433.43,8.6686,298003,0.0,1.0
2018-05-23,432.0,436.25,430.64,435.51,8.7102,369774,0.0,1.0
2018-05-22,435.77,435.77,430.6,433.44,8.6688,410674,0.0,1.0
2018-05-21,433.27,435.75,430.2,433.86,8.6772,412500,0.0,1.0
2018-05-18,438.27,439.69,431.05,431.95,8.639,709961,0.0,1.0
2018-05-17,444.51,444.91,436.09,438.58,8.7716,1140878,0.0,1.0
2018-05-16,429.32,447.71,429.32,444.67,8.8934,1860724,0.0,1.0
2018-05-15,424.74,431.23,422.67,426.56,8.5312,730912,0.0,1.0
2018-05-14,427.3,432.83,423.52,425.06,8.5012,823991,0.0,1.0
2018-05-11,422.15,428.34,421.72,424.9,8.498,546085,0.0,1.0
2018-05-10,423.82,426.5,420.52,422.67,8.4534,465453,0.0,1.0
2018-05-09,428.92,429.93,422.66,424.69,8.4938,571860,0.0,1.0
2018-05-08,418.68,428.28,418.01,424.42,8.4884,674543,0.0,1.0
2018-05-07,421.61,421.69,415.24,419.62,8.3924,580994,0.0,1.0
2018-05-04,418.9,424.1,417.54,420.41,8.4082,704122,0.0,1.0
2018-05-03,420.89,423.01,416.66,419.42,8.3884,801123,0.0,1.0
2018-05-02,424.73,425.1,417.58,421.22,8.4244,1048321,0.0,1.0
2018-05-01,423.29,431.0,420.01,426.01,8.5202,969865,0.0,1.0
2018-04-30,427.6,432.5,419.81,423.33,8.4666,1681564,0.0,1.0
2018-04-27,420.28,433.0,416.81,427.35,8.547,3145854,0.0,1.0
2018-04-26,388.33,425.65,386.11,422.5,8.45,7034583,0.0,1.0
2018-04-25,333.22,342.01,330.37,339.52,6.7904,1353357,0.0,1.0
2018-04-24,332.95,339.04,329.66,333.1,6.662,850008,0.0,1.0
2018-04-23,333.65,336.3,326.0,330.71,6.6142,981391,0.0,1.0
2018-04-20,336.06,339.75,330.57,331.95,6.639,802754,0.0,1.0
2018-04-19,339.0,342.58,334.01,338.46,6.7692,709824,0.0,1.0
2018-04-18,336.0,351.17,335.72,339.36,6.7872,1597051,0.0,1.0
2018-04-17,330.0,340.76,329.58,334.61,6.6922,894468,0.0,1.0
2018-04-16,318.59,330.0,318.11,326.6,6.532,782952,0.0,1.0
2018-04-13,328.4,328.4,315.95,318.36,6.3672,625476,0.0,1.0
2018-04-12,323.65,327.69,319.7,325.08,6.5016,618210,0.0,1.0
2018-04-11,321.45,331.91,320.58,321.75,6.435,668065,0.0,1.0
2018-04-10,319.89,323.8,315.77,321.77,6.4354,595373,0.0,1.0
2018-04-09,320.09,321.71,316.88,317.1,6.342,514713,0.0,1.0
2018-04-06,325.09,328.07,315.68,318.07,6.3614,633603,0.0,1.0
2018-04-05,326.1,334.06,325.19,327.71,6.5542,599813,0.0,1.0
2018-04-04,313.95,328.03,312.51,325.84,6.5168,690735,0.0,1.0
2018-04-03,311.55,317.81,311.0,316.66,6.3332,598578,0.0,1.0
2018-04-02,322.24,323.55,307.7,311.16,6.2232,819357,0.0,1.0
2018-03-29,319.95,327.39,319.95,323.11,6.4622,532690,0.0,1.0
2018-03-28,322.0,323.92,316.22,319.51,6.3902,515954,0.0,1.0
2018-03-27,329.9,333.21,321.03,322.96,6.4592,597790,0.0,1.0
2018-03-26,327.39,329.0,321.06,327.86,6.5572,688407,0.0,1.0
2018-03-23,337.23,339.4,321.26,322.3,6.446,1045193,0.0,1.0
2018-03-22,330.28,344.34,329.0,336.71,6.7342,1538404,0.0,1.0
2018-03-21,320.94,339.2,320.32,334.52,6.6904,1377569,0.0,1.0
2018-03-20,316.75,322.72,315.0,320.17,6.4034,546963,0.0,1.0
2018-03-19,319.78,321.88,314.05,316.8,6.336,547705,0.0,1.0
2018-03-16,319.1,325.12,318.95,320.2,6.404,723417,0.0,1.0
2018-03-15,319.68,327.0,317.79,318.91,6.3782,786643,0.0,1.0
2018-03-14,327.39,327.51,318.0,319.66,6.3932,760919,0.0,1.0
2018-03-13,324.26,328.91,323.37,326.8,6.536,656720,0.0,1.0
2018-03-12,323.0,328.45,321.74,323.76,6.4752,628527,0.0,1.0
2018-03-09,323.26,323.41,319.5,322.16,6.4432,562605,0.0,1.0
2018-03-08,321.0,324.78,315.95,321.86,6.4372,534757,0.0,1.0
2018-03-07,315.86,320.09,314.88,319.95,6.399,384740,0.0,1.0
2018-03-06,322.25,322.74,315.16,318.04,6.3608,535325,0.0,1.0
2018-03-05,320.0,324.82,318.4,320.16,6.4032,790311,0.0,1.0
2018-03-02,310.34,320.85,309.03,319.99,6.3998,843313,0.0,1.0
2018-03-01,318.26,320.88,309.07,313.26,6.2652,1095845,0.0,1.0
2018-02-28,320.2,325.69,318.27,318.41,6.3682,909921,0.0,1.0
2018-02-27,318.86,330.14,317.31,319.15,6.383,1746061,0.0,1.0
2018-02-26,316.49,318.74,311.31,311.89,6.2378,909869,0.0,1.0
2018-02-23,316.55,317.44,309.17,315.82,6.3164,953270,0.0,1.0
2018-02-22,320.04,324.47,311.67,313.91,6.2782,1287355,0.0,1.0
2018-02-21,318.0,324.44,316.01,320.96,6.4192,1896953,0.0,1.0
2018-02-20,304.47,322.25,300.0,317.57,6.3514,2731520,0.0,1.0
2018-02-16,287.0,306.0,286.76,305.63,6.1126,2728873,0.0,1.0
2018-02-15,291.99,292.6,286.16,286.65,5.733,1203690,0.0,1.0
2018-02-14,281.5,292.06,281.0,289.91,5.7982,5361764,0.0,1.0
2018-02-13,254.13,257.96,250.63,251.33,5.0266,1040417,0.0,1.0
2018-02-12,257.0,259.16,249.31,254.45,5.089,1949430,0.0,1.0
2018-02-09,266.79,267.34,247.52,255.46,5.1092,3048218,0.0,1.0
2018-02-08,270.17,271.11,265.0,266.01,5.3202,1884097,0.0,1.0
2018-02-07,273.64,279.7,268.04,272.21,5.4442,4771143,0.0,1.0
2018-02-06,296.8,305.46,293.55,304.33,6.0866,1580520,0.0,1.0
2018-02-05,310.88,314.36,299.17,300.3,6.006,1343000,0.0,1.0
2018-02-02,313.81,317.5,310.85,311.64,6.2328,950117,0.0,1.0
2018-02-01,314.06,315.2,306.2,314.72,6.2944,1645067,0.0,1.0
2018-01-31,322.87,330.0,321.68,324.76,6.4952,735213,0.0,1.0
2018-01-30,329.69,331.19,313.01,322.08,6.4416,1924005,0.0,1.0
2018-01-29,327.0,336.24,325.0,332.33,6.6466,758855,0.0,1.0
2018-01-26,332.56,332.56,326.77,330.23,6.6046,658452,0.0,1.0
2018-01-25,330.34,335.18,329.6,333.97,6.6794,570923,0.0,1.0
2018-01-24,329.92,331.94,324.27,329.53,6.5906,782562,0.0,1.0
2018-01-23,330.0,334.39,327.99,328.71,6.5742,1223809,0.0,1.0
2018-01-22,340.0,340.26,329.31,330.0,6.6,1428793,0.0,1.0
2018-01-19,339.25,345.88,338.37,343.87,6.8774,1151717,0.0,1.0
2018-01-18,334.51,341.5,332.62,337.53,6.7506,884144,0.0,1.0
2018-01-17,328.0,339.6,325.0,334.63,6.6926,974132,0.0,1.0
2018-01-16,329.33,330.94,324.9,327.37,6.5474,706173,0.0,1.0
2018-01-12,326.84,328.62,323.07,327.34,6.5468,673883,0.0,1.0
2018-01-11,322.61,328.19,320.5,325.5,6.51,812863,0.0,1.0
2018-01-10,318.94,328.25,318.0,321.8,6.436,1151898,0.0,1.0
2018-01-09,319.67,322.18,318.14,319.37,6.3874,679048,0.0,1.0
2018-01-08,314.1,320.1,312.33,318.47,6.3694,1083289,0.0,1.0
2018-01-05,310.24,314.28,307.59,313.79,6.2758,997794,0.0,1.0
2018-01-04,309.03,310.38,304.39,307.11,6.1422,701138,0.0,1.0
2018-01-03,294.0,313.2,293.26,309.0,6.18,1955387,0.0,1.0
2018-01-02,290.9,293.14,289.0,292.95,5.859,1463603,0.0,1.0
2017-12-29,294.25,296.17,286.4,289.03,5.7806,1094778,0.0,1.0
2017-12-28,295.0,297.26,293.05,294.82,5.8964,516544,0.0,1.0
2017-12-27,296.0,298.69,294.39,295.42,5.9084,856104,0.0,1.0
2017-12-26,295.52,297.49,292.95,295.52,5.9104,545901,0.0,1.0
2017-12-22,292.0,296.05,290.33,295.23,5.9046,1190504,0.0,1.0
2017-12-21,299.06,299.77,291.55,292.4,5.848,1520327,0.0,1.0
2017-12-20,314.0,315.81,297.8,298.67,5.9734,2013696,0.0,1.0
2017-12-19,314.0,315.46,308.21,313.17,6.2634,780436,0.0,1.0
2017-12-18,313.0,315.99,312.15,313.42,6.2684,812371,0.0,1.0
2017-12-15,312.8,318.17,311.87,312.12,6.2424,1103173,0.0,1.0
2017-12-14,320.03,321.64,313.54,314.02,6.2804,712950,0.0,1.0
2017-12-13,322.0,325.71,317.45,319.7,6.394,960480,0.0,1.0
2017-12-12,313.54,318.67,311.15,318.38,6.3676,699038,0.0,1.0
2017-12-11,315.01,316.66,311.6,313.39,6.2678,684052,0.0,1.0
2017-12-08,313.43,319.6,311.5,315.9,6.318,1868487,0.0,1.0
2017-12-07,309.43,314.59,305.2,313.65,6.273,986980,0.0,1.0
2017-12-06,315.92,316.82,310.51,310.67,6.2134,814748,0.0,1.0
2017-12-05,318.01,321.67,312.01,315.56,6.3112,1151844,0.0,1.0
2017-12-04,311.06,333.33,309.79,315.6,6.312,2690979,0.0,1.0
2017-12-01,302.4,311.29,300.24,307.59,6.1518,1178323,0.0,1.0
2017-11-30,302.0,308.18,301.14,304.39,6.0878,1486131,0.0,1.0
2017-11-29,297.0,304.47,292.27,301.99,6.0398,3293763,0.0,1.0
2017-11-28,274.9,286.06,272.23,285.86,5.7172,1328646,0.0,1.0
2017-11-27,278.86,279.969,271.65,274.52,5.4904,966171,0.0,1.0
2017-11-24,281.19,282.5,278.56,279.31,5.5862,335240,0.0,1.0
2017-11-22,279.87,282.695,278.78,281.27,5.6254,597097,0.0,1.0
2017-11-21,284.04,284.04,277.85,279.51,5.5902,768488,0.0,1.0
2017-11-20,289.84,289.84,282.17,283.25,5.665,760912,0.0,1.0
2017-11-17,283.56,291.51,283.56,289.84,5.7968,1274880,0.0,1.0
2017-11-16,285.89,289.25,283.16,283.7,5.674,795940,0.0,1.0
2017-11-15,279.6,287.25,277.815,285.45,5.709,1058507,0.0,1.0
2017-11-14,277.73,284.26,277.475,280.9,5.618,975645,0.0,1.0
2017-11-13,272.72,279.25,263.0,277.5,5.55,1801995,0.0,1.0
2017-11-10,275.0,281.0,273.51,279.45,5.589,1059818,0.0,1.0
2017-11-09,273.01,276.88,270.12,275.0,5.5,820412,0.0,1.0
2017-11-08,274.45,275.9181,272.53,273.9,5.478,597088,0.0,1.0
2017-11-07,276.34,276.34,272.83,274.5,5.49,764509,0.0,1.0
2017-11-06,273.37,276.411,270.59,275.77,5.5154,832775,0.0,1.0
2017-11-03,277.39,278.63,271.5,273.53,5.4706,1183046,0.0,1.0
2017-11-02,270.01,280.8288,268.58,279.46,5.5892,1952529,0.0,1.0
2017-11-01,271.9,275.48,269.75,270.2,5.404,1034505,0.0,1.0
2017-10-31,268.14,272.78,264.9,271.9,5.438,1308724,0.0,1.0
2017-10-30,275.0,275.13,268.18,268.7,5.374,1749341,0.0,1.0
2017-10-27,280.66,282.4,275.31,276.12,5.5224,1621764,0.0,1.0
2017-10-26,275.35,282.66,270.0,281.52,5.6304,3294307,0.0,1.0
2017-10-25,283.33,283.65,273.79,277.01,5.5402,1408032,0.0,1.0
2017-10-24,322.34,326.53,318.25,324.3,6.486,2050405,0.0,1.0
2017-10-23,325.13,327.91,319.83,320.45,6.409,840594,0.0,1.0
2017-10-20,325.17,325.81,319.25,324.76,6.4952,965412,0.0,1.0
2017-10-19,315.85,325.9981,315.52,325.27,6.5054,917636,0.0,1.0
2017-10-18,319.97,325.28,317.83,318.24,6.3648,1522627,0.0,1.0
2017-10-17,320.57,329.71,320.47,329.3,6.586,1054089,0.0,1.0
2017-10-16,327.62,331.99,319.5,320.39,6.4078,1757251,0.0,1.0
2017-10-13,311.82,328.62,311.75,326.45,6.529,2115223,0.0,1.0
2017-10-12,310.0,314.31,308.18,314.17,6.2834,774421,0.0,1.0
2017-10-11,307.73,312.59,304.53,311.49,6.2298,995130,0.0,1.0
2017-10-10,304.21,314.5,304.01,310.88,6.2176,1151348,0.0,1.0
2017-10-09,308.27,309.264,303.71,303.92,6.0784,681452,0.0,1.0
2017-10-06,308.86,309.74,303.2,307.64,6.1528,1045788,0.0,1.0
2017-10-05,308.28,312.04,306.35,310.35,6.207,865887,0.0,1.0
2017-10-04,304.2,310.25,303.62,306.81,6.1362,935863,0.0,1.0
2017-10-03,301.5,303.75,300.0,302.99,6.0598,826722,0.0,1.0
2017-10-02,307.91,307.91,298.2,301.81,6.0362,1688415,0.0,1.0
2017-09-29,315.85,316.4899,307.0931,307.83,6.1566,1195838,0.0,1.0
2017-09-28,315.0,317.08,312.11,316.53,6.3306,599207,0.0,1.0
2017-09-27,320.4,322.72,311.07,313.85,6.277,1290673,0.0,1.0
2017-09-26,320.91,326.45,318.4,319.21,6.3842,802008,0.0,1.0
2017-09-25,313.1,323.88,313.1,320.83,6.4166,1237388,0.0,1.0
2017-09-22,313.0,317.34,312.0905,314.31,6.2862,923522,0.0,1.0
2017-09-21,312.4,314.29,310.89,313.22,6.2644,841476,0.0,1.0
2017-09-20,303.16,312.66,302.23,312.39,6.2478,1667722,0.0,1.0
2017-09-19,302.66,304.765,295.11,303.41,6.0682,1719129,0.0,1.0
2017-09-18,313.91,313.91,301.01,301.87,6.0374,1497470,0.0,1.0
2017-09-15,310.0,314.67,308.61,313.09,6.2618,1369591,0.0,1.0
2017-09-14,311.0,311.56,308.04,310.59,6.2118,692022,0.0,1.0
2017-09-13,309.0,317.47,306.21,311.6,6.232,1277280,0.0,1.0
2017-09-12,305.35,309.89,304.2101,308.83,6.1766,834363,0.0,1.0
2017-09-11,302.0,308.2,301.75,305.14,6.1028,1337129,0.0,1.0
2017-09-08,308.44,309.7,299.0,300.03,6.0006,2088640,0.0,1.0
2017-09-07,318.45,319.4,314.16,317.25,6.345,969812,0.0,1.0
2017-09-06,309.99,318.25,309.33,317.88,6.3576,1245429,0.0,1.0
2017-09-05,319.3,319.89,305.55,308.32,6.1664,2069170,0.0,1.0
2017-09-01,316.94,321.58,315.62,319.95,6.399,1006777,0.0,1.0
2017-08-31,316.51,317.82,313.21,316.71,6.3342,899536,0.0,1.0
2017-08-30,310.37,316.04,308.371,315.13,6.3026,1119542,0.0,1.0
2017-08-29,310.06,315.69,309.0,310.37,6.2074,1200101,0.0,1.0
2017-08-28,309.38,314.27,305.33,312.02,6.2404,1749045,0.0,1.0
2017-08-25,301.97,312.92,300.845,308.79,6.1758,1648535,0.0,1.0
2017-08-24,301.57,307.55,298.6,301.92,6.0384,2021466,0.0,1.0
2017-08-23,303.16,305.5013,296.0,297.09,5.9418,1753499,0.0,1.0
2017-08-22,305.0,310.0,304.1,305.51,6.1102,1068603,0.0,1.0
2017-08-21,311.25,312.27,304.5001,308.59,6.1718,1301503,0.0,1.0
2017-08-18,317.34,317.9499,311.01,311.24,6.2248,1214833,0.0,1.0
2017-08-17,319.98,325.94,317.41,317.92,6.3584,1092119,0.0,1.0
2017-08-16,322.9,327.27,319.01,320.13,6.4026,1012542,0.0,1.0
2017-08-15,322.39,334.91,317.41,322.78,6.4556,2231564,0.0,1.0
2017-08-14,329.21,329.446,322.38,322.4,6.448,811144,0.0,1.0
2017-08-11,321.94,328.76,320.005,326.41,6.5282,990124,0.0,1.0
2017-08-10,331.55,332.94,322.3,322.65,6.453,1224642,0.0,1.0
2017-08-09,331.25,336.36,328.88,334.61,6.6922,666755,0.0,1.0
2017-08-08,338.0,338.95,332.34,333.64,6.6728,1075884,0.0,1.0
2017-08-07,345.32,345.73,336.91,339.45,6.789,957688,0.0,1.0
2017-08-04,344.43,345.38,339.21,344.56,6.8912,828071,0.0,1.0
2017-08-03,351.84,355.48,345.15,345.36,6.9072,920973,0.0,1.0
2017-08-02,348.0,352.415,346.13,351.06,7.0212,994908,0.0,1.0
2017-08-01,344.08,347.74,340.631,347.24,6.9448,895386,0.0,1.0
2017-07-31,351.0,353.14,342.11,343.77,6.8754,1224139,0.0,1.0
2017-07-28,349.75,357.99,349.24,350.5,7.01,1736767,0.0,1.0
