,SPPI_Open,SPPI_High,SPPI_Low,SPPI_Close,SPPI_Adj Close,SPPI_Volume,SPPI_Dividend Amount,SPPI_Split Coefficient
2003-03-03,2.0,2.0,1.95,1.95,1.92449869224063,1300,0.0,1.0
2003-02-28,1.9,1.98,1.86,1.98,1.95410636442894,5300,0.0,1.0
2003-02-27,1.85,2.03,1.85,1.95,1.92449869224063,7900,0.0,1.0
2003-02-26,1.95,1.99,1.8,1.99,1.96397558849172,1400,0.0,1.0
2003-02-25,1.88,1.9,1.78,1.9,1.87515257192677,2000,0.0,1.0
2003-02-24,1.96,1.98,1.66,1.76,1.73698343504795,21000,0.0,1.0
2003-02-21,1.9,2.0,1.9,1.95,1.92449869224063,5400,0.0,1.0
2003-02-20,1.95,2.0,1.86,1.91,1.88502179598954,11900,0.0,1.0
2003-02-19,2.0,2.0,1.99,1.99,1.96397558849172,2700,0.0,1.0
2003-02-18,2.06,2.06,1.95,1.95,1.92449869224063,13100,0.0,1.0
2003-02-14,1.87,2.0,1.87,1.95,1.92449869224063,5300,0.0,1.0
2003-02-13,1.881,1.98,1.881,1.93,1.90476024411508,3100,0.0,1.0
2003-02-12,1.96,1.97,1.92,1.921,1.89587794245859,2900,0.0,1.0
2003-02-11,2.02,2.02,1.92,1.96,1.9343679163034,2300,0.0,1.0
2003-02-10,1.98,2.03,1.96,2.03,2.00345248474281,1800,0.0,1.0
2003-02-07,1.99,2.05,1.98,1.99,1.96397558849172,11400,0.0,1.0
2003-02-06,1.94,1.96,1.94,1.95,1.92449869224063,7000,0.0,1.0
2003-02-05,1.89,1.93,1.86,1.86,1.83567567567568,5200,0.0,1.0
2003-02-04,2.0,2.05,1.76,1.9,1.87515257192677,14200,0.0,1.0
2003-02-03,1.98,2.01,1.88,1.999,1.97285789014821,11200,0.0,1.0
2003-01-31,2.05,2.07,2.0,2.04,2.01332170880558,13500,0.0,1.0
2003-01-30,2.15,2.15,1.98,2.05,2.02319093286835,7700,0.0,1.0
2003-01-29,2.01,2.2,2.0,2.059,2.03207323452485,8000,0.0,1.0
2003-01-28,2.01,2.2,2.0,2.059,2.03207323452485,9900,0.0,1.0
2003-01-27,2.1,2.15,2.0,2.139,2.11102702702703,11500,0.0,1.0
2003-01-24,2.07,2.2,2.07,2.1,2.07253705318221,4700,0.0,1.0
2003-01-23,2.02,2.24,1.99,2.239,2.20971926765475,11100,0.0,1.0
2003-01-22,2.06,2.061,1.9,2.0,1.97384481255449,16000,0.0,1.0
2003-01-21,2.2,2.24,2.0,2.08,2.05279860505667,73100,0.0,1.0
2003-01-17,2.19,2.19,2.0,2.16,2.13175239755885,17700,0.0,1.0
2003-01-16,2.39,2.4,2.25,2.3,2.26992153443766,20200,0.0,1.0
2003-01-15,2.14,2.4,2.14,2.36,2.3291368788143,73900,0.0,1.0
2003-01-14,2.1401,2.21,2.14,2.16,2.13175239755885,50300,0.0,1.0
2003-01-13,2.06,2.16,2.0,2.14,2.1120139494333,12500,0.0,1.0
2003-01-10,2.089,2.2,2.051,2.1,2.07253705318221,23300,0.0,1.0
2003-01-09,2.16,2.16,1.83,2.045,2.01825632083697,13900,0.0,1.0
2003-01-08,2.15,2.19,2.08,2.15,2.12188317349608,15700,0.0,1.0
2003-01-07,1.96,2.15,1.891,2.14,2.1120139494333,44800,0.0,1.0
2003-01-06,1.8,1.97,1.8,1.88,1.85541412380122,61400,0.0,1.0
2003-01-03,1.821,1.87,1.8,1.85,1.8258064516129,5800,0.0,1.0
2003-01-02,1.761,1.91,1.73,1.85,1.8258064516129,8100,0.0,1.0
2002-12-31,1.83,1.92,1.75,1.8,1.77646033129904,15500,0.0,1.0
2002-12-30,1.86,1.929,1.8,1.8,1.77646033129904,13400,0.0,1.0
2002-12-27,1.8,1.96,1.8,1.96,1.9343679163034,9600,0.0,1.0
2002-12-26,1.89,1.99,1.771,1.86,1.83567567567568,6900,0.0,1.0
2002-12-24,1.85,1.97,1.81,1.81,1.78632955536181,3500,0.0,1.0
2002-12-23,1.931,2.04,1.9,1.9,1.87515257192677,111100,0.0,1.0
2002-12-20,2.04,2.04,1.91,1.95,1.92449869224063,6100,0.0,1.0
2002-12-19,1.91,2.04,1.9,2.0,1.97384481255449,14500,0.0,1.0
2002-12-18,2.03,2.04,1.9,2.04,2.01332170880558,15300,0.0,1.0
2002-12-17,1.9,2.04,1.86,1.95,1.92449869224063,9900,0.0,1.0
2002-12-16,2.14,2.14,1.78,1.78,1.7567218831735,28400,0.0,1.0
2002-12-13,2.14,2.15,2.01,2.08,2.05279860505667,12500,0.0,1.0
2002-12-12,2.4,2.4,1.981,1.981,1.95509328683522,31900,0.0,1.0
2002-12-11,1.91,2.38,1.76,2.38,2.34887532693984,28200,0.0,1.0
2002-12-10,1.98,2.04,1.75,1.86,1.83567567567568,28700,0.0,1.0
2002-12-09,2.0,2.06,1.85,1.91,1.88502179598954,19700,0.0,1.0
2002-12-06,2.13,2.3,1.8,2.06,2.03306015693112,52300,0.0,1.0
2002-12-05,1.87,2.36,1.85,2.3,2.26992153443766,92700,0.0,1.0
2002-12-04,1.97,2.08,1.84,1.85,1.8258064516129,31500,0.0,1.0
2002-12-03,2.11,2.11,1.97,2.01,1.98371403661726,103500,0.0,1.0
2002-12-02,2.22,2.22,2.06,2.1,2.07253705318221,52600,0.0,1.0
2002-11-29,2.24,2.25,2.05,2.06,2.03306015693112,35200,0.0,1.0
2002-11-27,1.97,2.24,1.95,2.16,2.13175239755885,133300,0.0,1.0
2002-11-26,1.86,1.97,1.82,1.97,1.94423714036617,31300,0.0,1.0
2002-11-25,1.9,1.9,1.75,1.86,1.83567567567568,54600,0.0,1.0
2002-11-22,1.81,1.85,1.58,1.62,1.59881429816914,77700,0.0,1.0
2002-11-21,1.96,1.99,1.75,1.83,1.80606800348736,35500,0.0,1.0
2002-11-20,2.06,2.06,1.9,1.99,1.96397558849172,8100,0.0,1.0
2002-11-19,2.08,2.2,2.01,2.06,2.03306015693112,7200,0.0,1.0
2002-11-18,2.24,2.24,2.06,2.12,2.09227550130776,6600,0.0,1.0
2002-11-15,2.09,2.29,2.06,2.07,2.0429293809939,7500,0.0,1.0
2002-11-14,2.06,2.17,1.92,2.1,2.07253705318221,15200,0.0,1.0
2002-11-13,2.18,2.2,2.1,2.1,2.07253705318221,9200,0.0,1.0
2002-11-12,2.17,2.28,2.17,2.19,2.16136006974717,21200,0.0,1.0
2002-11-11,2.49,2.5,2.18,2.19,2.16136006974717,41500,0.0,1.0
2002-11-08,2.49,2.75,2.49,2.55,2.51665213600697,22800,0.0,1.0
2002-11-07,2.61,2.75,2.56,2.56,2.52652136006975,15400,0.0,1.0
2002-11-06,2.65,2.72,2.56,2.56,2.52652136006975,22900,0.0,1.0
2002-11-05,2.48,2.65,2.41,2.57,2.53639058413252,15400,0.0,1.0
2002-11-04,2.2,2.57,2.12,2.36,2.3291368788143,17900,0.0,1.0
2002-11-01,2.12,2.18,2.12,2.18,2.15149084568439,16800,0.0,1.0
2002-10-31,2.09,2.18,2.09,2.12,2.09227550130776,18200,0.0,1.0
2002-10-30,2.08,2.2,2.0,2.12,2.09227550130776,17000,0.0,1.0
2002-10-29,2.0,2.23,2.0,2.09,2.06266782911944,23100,0.0,1.0
2002-10-28,2.3,2.3,1.9,2.05,2.02319093286835,27500,0.0,1.0
2002-10-25,2.17,2.3,2.1,2.3,2.26992153443766,13300,0.0,1.0
2002-10-24,2.14,2.17,1.87,2.16,2.13175239755885,20300,0.0,1.0
2002-10-23,1.83,2.2,1.82,2.13,2.10214472537053,19600,0.0,1.0
2002-10-22,1.75,1.87,1.75,1.85,1.8258064516129,6100,0.0,1.0
2002-10-21,1.89,2.04,1.84,1.84,1.81593722755013,7900,0.0,1.0
2002-10-18,1.8,1.93,1.61,1.83,1.80606800348736,25900,0.0,1.0
2002-10-17,1.75,1.75,1.54,1.64,1.61855274629468,10100,0.0,1.0
2002-10-16,1.75,1.83,1.63,1.63,1.60868352223191,7600,0.0,1.0
2002-10-15,1.74,1.83,1.73,1.74,1.71724498692241,6600,0.0,1.0
2002-10-14,1.75,1.84,1.73,1.73,1.70737576285963,7400,0.0,1.0
2002-10-11,1.91,1.91,1.71,1.75,1.72711421098518,22700,0.0,1.0
2002-10-10,1.86,1.91,1.86,1.89,1.86528334786399,14400,0.0,1.0
2002-10-09,1.99,1.99,1.7,1.93,1.90476024411508,21200,0.0,1.0
2002-10-08,1.87,2.0,1.87,1.98,1.95410636442894,20800,0.0,1.0
2002-10-07,1.55,1.87,1.55,1.85,1.8258064516129,29300,0.0,1.0
2002-10-04,1.59,1.71,1.4,1.7,1.67776809067132,10100,0.0,1.0
2002-10-03,1.66,1.78,1.27,1.49,1.47051438535309,37600,0.0,1.0
2002-10-02,1.71,2.04,1.5,1.65,1.62842197035745,69400,0.0,1.0
2002-10-01,0.91,2.31,0.91,1.69,1.66789886660854,142000,0.0,1.0
2002-09-30,0.91,1.0,0.8,0.87,0.858622493461203,12500,0.0,1.0
2002-09-27,0.91,1.05,0.85,1.0,0.986922406277245,16100,0.0,1.0
2002-09-26,1.06,1.06,0.99,1.0,0.986922406277245,19400,0.0,1.0
2002-09-25,1.01,1.12,1.01,1.05,1.03626852659111,17200,0.0,1.0
2002-09-24,1.16,1.16,1.0,1.09,1.0757454228422,19000,0.0,1.0
2002-09-23,1.29,1.29,1.01,1.17,1.15469921534438,25100,0.0,1.0
2002-09-20,1.35,1.35,1.27,1.35,1.33234524847428,10900,0.0,1.0
2002-09-19,1.25,1.33,1.11,1.3,1.28299912816042,21600,0.0,1.0
2002-09-18,1.7,1.79,0.98,1.42,1.40142981691369,60700,0.0,1.0
2002-09-17,1.65,1.98,1.52,1.8,1.77646033129904,34900,0.0,1.0
2002-09-16,1.67,1.69,1.55,1.65,1.62842197035745,33400,0.0,1.0
2002-09-13,2.0,2.0,1.6,1.75,1.72711421098518,37800,0.0,1.0
2002-09-12,2.11,2.12,2.0,2.0,1.97384481255449,16500,0.0,1.0
2002-09-11,2.13,2.25,2.08,2.12,2.09227550130776,17200,0.0,1.0
2002-09-10,2.0,2.39,2.0,2.12,2.09227550130776,18300,0.0,1.0
2002-09-09,2.5,2.51,2.05,2.15,2.12188317349608,31700,0.0,1.0
2002-09-06,2.6,2.8,2.4,2.54,2.5067829119442,912500,0.0,0.04
2002-09-05,0.13,0.14,0.12,0.13,3.20749782040105,840000,0.0,1.0
2002-09-04,0.15,0.15,0.13,0.13,3.20749782040105,875000,0.0,1.0
2002-09-03,0.16,0.16,0.14,0.15,3.70095902353967,770000,0.0,1.0
2002-08-30,0.17,0.17,0.14,0.15,3.70095902353967,510000,0.0,1.0
2002-08-29,0.13,0.18,0.13,0.16,3.94768962510898,2017500,0.0,1.0
2002-08-28,0.15,0.15,0.14,0.14,3.45422842197036,652500,0.0,1.0
2002-08-27,0.15,0.16,0.14,0.15,3.70095902353967,642500,0.0,1.0
2002-08-26,0.15,0.17,0.12,0.16,3.94768962510898,1972500,0.0,1.0
2002-08-23,0.2,0.21,0.16,0.17,4.19442022667829,4620000,0.0,1.0
2002-08-22,0.23,0.26,0.19,0.21,5.18134263295553,14442500,0.0,1.0
2002-08-21,0.15,0.17,0.14,0.17,4.19442022667829,3182500,0.0,1.0
2002-08-20,0.13,0.16,0.12,0.14,3.45422842197036,3357500,0.0,1.0
2002-08-19,0.13,0.16,0.13,0.13,3.20749782040105,5022500,0.0,1.0
2002-08-16,0.1,0.1,0.09,0.09,2.2205754141238,925000,0.0,1.0
2002-08-15,0.1,0.1,0.09,0.09,2.2205754141238,205000,0.0,1.0
2002-08-14,0.1,0.1,0.09,0.09,2.2205754141238,117500,0.0,1.0
2002-08-13,0.1,0.1,0.09,0.09,2.2205754141238,342500,0.0,1.0
2002-08-12,0.1,0.1,0.09,0.1,2.46730601569311,380000,0.0,1.0
2002-08-09,0.1,0.11,0.09,0.09,2.2205754141238,647500,0.0,1.0
2002-08-08,0.11,0.11,0.09,0.09,2.2205754141238,435000,0.0,1.0
2002-08-07,0.1,0.11,0.09,0.1,2.46730601569311,395000,0.0,1.0
2002-08-06,0.1,0.11,0.09,0.1,2.46730601569311,600000,0.0,1.0
2002-08-05,0.11,0.11,0.09,0.09,2.2205754141238,477500,0.0,1.0
2002-08-02,0.11,0.11,0.09,0.1,2.46730601569311,635000,0.0,1.0
2002-08-01,0.11,0.11,0.1,0.1,2.46730601569311,355000,0.0,1.0
2002-07-31,0.1,0.11,0.09,0.1,2.46730601569311,837500,0.0,1.0
2002-07-30,0.11,0.11,0.1,0.1,2.46730601569311,1590000,0.0,1.0
2002-07-29,0.12,0.12,0.1,0.11,2.71403661726242,1772500,0.0,1.0
2002-07-26,0.13,0.13,0.11,0.12,2.96076721883173,2290000,0.0,1.0
2002-07-25,0.1,0.14,0.09,0.11,2.71403661726242,5737500,0.0,1.0
2002-07-24,0.1,0.1,0.08,0.08,1.97384481255449,2397500,0.0,1.0
2002-07-23,0.14,0.15,0.08,0.09,2.2205754141238,4395000,0.0,1.0
2002-07-22,0.14,0.15,0.13,0.13,3.20749782040105,775000,0.0,1.0
2002-07-19,0.16,0.16,0.13,0.15,3.70095902353967,1810000,0.0,1.0
2002-07-18,0.16,0.16,0.15,0.15,3.70095902353967,882500,0.0,1.0
2002-07-17,0.17,0.17,0.15,0.15,3.70095902353967,1002500,0.0,1.0
2002-07-16,0.16,0.17,0.15,0.16,3.94768962510898,1222500,0.0,1.0
2002-07-15,0.17,0.18,0.15,0.15,3.70095902353967,1585000,0.0,1.0
2002-07-12,0.16,0.18,0.15,0.16,3.94768962510898,2607500,0.0,1.0
2002-07-11,0.18,0.18,0.15,0.17,4.19442022667829,3052500,0.0,1.0
2002-07-10,0.2,0.21,0.16,0.16,3.94768962510898,7317500,0.0,1.0
2002-07-09,0.23,0.26,0.18,0.18,4.4411508282476,19442500,0.0,1.0
2002-07-08,0.17,0.17,0.14,0.15,3.70095902353967,840000,0.0,1.0
2002-07-05,0.17,0.17,0.16,0.16,3.94768962510898,187500,0.0,1.0
2002-07-03,0.18,0.18,0.15,0.17,4.19442022667829,1022500,0.0,1.0
2002-07-02,0.18,0.19,0.16,0.17,4.19442022667829,737500,0.0,1.0
2002-07-01,0.18,0.19,0.17,0.18,4.4411508282476,632500,0.0,1.0
2002-06-28,0.18,0.19,0.17,0.19,4.68788142981691,472500,0.0,1.0
2002-06-27,0.18,0.2,0.17,0.18,4.4411508282476,1022500,0.0,1.0
2002-06-26,0.17,0.19,0.17,0.18,4.4411508282476,1022500,0.0,1.0
2002-06-25,0.2,0.21,0.18,0.18,4.4411508282476,1237500,0.0,1.0
2002-06-24,0.22,0.22,0.16,0.2,4.93461203138622,1687500,0.0,1.0
2002-06-21,0.21,0.24,0.2,0.22,5.42807323452485,1220000,0.0,1.0
2002-06-20,0.21,0.24,0.18,0.19,4.68788142981691,2220000,0.0,1.0
2002-06-19,0.15,0.26,0.14,0.24,5.92153443766347,3577500,0.0,1.0
2002-06-18,0.17,0.18,0.14,0.16,3.94768962510898,2357500,0.0,1.0
2002-06-17,0.2,0.2,0.18,0.19,4.68788142981691,1000000,0.0,1.0
2002-06-14,0.2,0.21,0.17,0.2,4.93461203138622,3427500,0.0,1.0
2002-06-13,0.23,0.24,0.21,0.21,5.18134263295553,1262500,0.0,1.0
2002-06-12,0.25,0.27,0.22,0.23,5.67480383609416,4762500,0.0,1.0
2002-06-11,0.22,0.23,0.18,0.21,5.18134263295553,3345000,0.0,1.0
2002-06-10,0.26,0.26,0.22,0.24,5.92153443766347,3087500,0.0,1.0
2002-06-07,0.33,0.34,0.24,0.26,6.41499564080209,5540000,0.0,1.0
2002-06-06,0.38,0.39,0.33,0.33,8.14210985178727,3302500,0.0,1.0
2002-06-05,0.34,0.43,0.31,0.34,8.38884045335658,3072500,0.0,1.0
2002-06-04,0.38,0.4,0.33,0.35,8.63557105492589,1362500,0.0,1.0
2002-06-03,0.39,0.46,0.37,0.4,9.86922406277245,1315000,0.0,1.0
2002-05-31,0.74,0.75,0.4,0.41,10.1159546643418,7802500,0.0,1.0
2002-05-30,0.27,0.31,0.26,0.27,6.6617262423714,1402500,0.0,1.0
2002-05-29,0.3,0.32,0.24,0.25,6.16826503923278,352500,0.0,1.0
2002-05-28,0.35,0.36,0.29,0.3,7.40191804707934,115000,0.0,1.0
2002-05-24,0.29,0.33,0.28,0.3,7.40191804707934,235000,0.0,1.0
2002-05-23,0.3,0.34,0.25,0.3,7.40191804707934,340000,0.0,1.0
2002-05-22,0.33,0.37,0.3,0.3,7.40191804707934,405000,0.0,1.0
2002-05-21,0.38,0.39,0.33,0.36,8.8823016564952,117500,0.0,1.0
2002-05-20,0.39,0.42,0.36,0.4,9.86922406277245,95000,0.0,1.0
2002-05-17,0.45,0.48,0.37,0.39,9.62249346120314,200000,0.0,1.0
2002-05-16,0.48,0.5,0.4,0.45,11.102877070619,230000,0.0,1.0
2002-05-15,0.49,0.52,0.44,0.46,11.3496076721883,127500,0.0,1.0
2002-05-14,0.45,0.49,0.43,0.46,11.3496076721883,195000,0.0,1.0
2002-05-13,0.4,0.45,0.38,0.42,10.3626852659111,170000,0.0,1.0
2002-05-10,0.4,0.45,0.37,0.4,9.86922406277245,197500,0.0,1.0
2002-05-09,0.35,0.44,0.34,0.4,9.86922406277245,370000,0.0,1.0
2002-05-08,0.42,0.42,0.29,0.35,8.63557105492589,950000,0.0,1.0
2002-05-07,0.55,0.6,0.35,0.41,10.1159546643418,855000,0.0,1.0
2002-05-06,0.65,0.65,0.55,0.58,14.31037489102,300000,0.0,1.0
2002-05-03,0.66,0.69,0.6,0.65,16.0374891020052,210000,0.0,1.0
2002-05-02,0.71,0.72,0.64,0.66,16.2842197035745,202500,0.0,1.0
2002-05-01,0.74,0.78,0.68,0.75,18.5047951176983,467500,0.0,1.0
2002-04-30,0.78,0.79,0.63,0.7,17.2711421098518,822500,0.0,1.0
2002-04-29,0.65,0.98,0.6,0.8,19.7384481255449,4585000,0.0,1.0
2002-04-26,2.34,2.35,2.11,2.2,54.2807323452485,65000,0.0,1.0
2002-04-25,2.42,2.45,2.15,2.32,57.2414995640802,72500,0.0,1.0
2002-04-24,2.5,2.6,2.33,2.35,57.9816913687881,100000,0.0,1.0
2002-04-23,2.38,2.49,2.31,2.4,59.2153443766347,67500,0.0,1.0
2002-04-22,2.49,2.5,2.3,2.33,57.4882301656495,35000,0.0,1.0
2002-04-19,2.54,2.58,2.26,2.43,59.9555361813426,107500,0.0,1.0
2002-04-18,2.5,2.66,2.41,2.5,61.6826503923278,50000,0.0,1.0
2002-04-17,2.39,2.69,2.3,2.58,63.6564952048823,272500,0.0,1.0
2002-04-16,2.2,2.36,2.15,2.36,58.2284219703574,145000,0.0,1.0
2002-04-15,2.04,2.23,1.99,2.19,54.0340017436792,100000,0.0,1.0
2002-04-12,2.0,2.08,1.99,2.01,49.5928509154315,30000,0.0,1.0
2002-04-11,1.91,2.0,1.9,1.9,46.8788142981691,75000,0.0,1.0
2002-04-10,1.91,2.05,1.87,1.95,48.1124673060157,45000,0.0,1.0
2002-04-09,2.25,2.25,1.94,1.96,48.359197907585,60000,0.0,1.0
2002-04-08,2.08,2.18,1.9,2.0,49.3461203138622,105000,0.0,1.0
2002-04-05,2.16,2.27,2.04,2.09,51.566695727986,82500,0.0,1.0
2002-04-04,2.16,2.22,2.0,2.1,51.8134263295554,120000,0.0,1.0
2002-04-03,2.03,2.21,2.03,2.16,53.2938099389712,270000,0.0,1.0
2002-04-02,1.84,2.14,1.73,2.02,49.8395815170009,277500,0.0,1.0
2002-04-01,1.65,1.79,1.6,1.77,43.6713164777681,150000,0.0,1.0
2002-03-28,1.73,1.73,1.61,1.63,40.2170880557977,107500,0.0,1.0
2002-03-27,1.74,1.8,1.66,1.68,41.4507410636443,142500,0.0,1.0
2002-03-26,1.77,1.78,1.65,1.73,42.6843940714908,140000,0.0,1.0
2002-03-25,1.97,1.99,1.76,1.76,43.4245858761988,240000,0.0,1.0
2002-03-22,1.95,1.95,1.91,1.95,48.1124673060157,177500,0.0,1.0
2002-03-21,2.0,2.0,1.9,1.97,48.6059285091543,150000,0.0,1.0
2002-03-20,2.0,2.02,1.94,1.95,48.1124673060157,147500,0.0,1.0
2002-03-19,2.03,2.04,1.92,1.98,48.8526591107236,170000,0.0,1.0
2002-03-18,2.03,2.09,1.88,1.91,47.1255448997384,237500,0.0,1.0
2002-03-15,2.2,2.2,1.89,2.0,49.3461203138622,555000,0.0,1.0
2002-03-14,2.31,2.36,1.93,2.05,50.5797733217088,1140000,0.0,1.0
2002-03-13,2.28,2.38,2.1,2.1,51.8134263295554,512500,0.0,1.0
2002-03-12,2.09,2.18,2.02,2.09,51.566695727986,182500,0.0,1.0
2002-03-11,2.25,2.27,2.1,2.11,52.0601569311247,175000,0.0,1.0
2002-03-08,2.35,2.48,2.07,2.15,53.0470793374019,165000,0.0,1.0
2002-03-07,2.36,2.46,2.32,2.41,59.462074978204,67500,0.0,1.0
2002-03-06,2.52,2.6,2.3,2.45,60.4489973844813,200000,0.0,1.0
2002-03-05,2.69,2.7,2.35,2.4,59.2153443766347,145000,0.0,1.0
2002-03-04,2.9,2.97,2.52,2.53,62.4228421970357,175000,0.0,1.0
2002-03-01,2.9,2.98,2.75,2.85,70.3182214472537,30000,0.0,1.0
2002-02-28,2.76,2.89,2.75,2.85,70.3182214472537,22500,0.0,1.0
2002-02-27,2.85,2.95,2.79,2.79,68.8378378378378,27500,0.0,1.0
2002-02-26,2.8,2.85,2.79,2.81,69.3312990409764,50000,0.0,1.0
2002-02-25,2.94,2.94,2.83,2.85,70.3182214472537,22500,0.0,1.0
2002-02-22,2.85,3.0,2.83,2.88,71.0584132519616,40000,0.0,1.0
2002-02-21,2.87,2.95,2.87,2.9,71.5518744551002,27500,0.0,1.0
2002-02-20,2.85,2.89,2.77,2.87,70.8116826503923,57500,0.0,1.0
2002-02-19,2.84,2.88,2.65,2.84,70.0714908456844,42500,0.0,1.0
2002-02-15,2.82,2.9,2.72,2.84,70.0714908456844,192500,0.0,1.0
2002-02-14,2.85,2.88,2.81,2.87,70.8116826503923,40000,0.0,1.0
2002-02-13,2.9,2.92,2.82,2.89,71.3051438535309,52500,0.0,1.0
2002-02-12,2.89,2.94,2.76,2.89,71.3051438535309,130000,0.0,1.0
2002-02-11,2.95,2.95,2.75,2.91,71.7986050566696,100000,0.0,1.0
2002-02-08,2.97,3.03,2.76,2.92,72.0453356582389,125000,0.0,1.0
2002-02-07,3.29,3.29,2.66,3.05,75.2528334786399,102500,0.0,1.0
2002-02-06,3.24,3.25,3.12,3.17,78.2136006974716,37500,0.0,1.0
2002-02-05,3.36,3.36,3.08,3.21,79.2005231037489,162500,0.0,1.0
2002-02-04,3.45,3.49,3.35,3.35,82.6547515257193,127500,0.0,1.0
2002-02-01,3.3,3.45,3.3,3.45,85.1220575414124,92500,0.0,1.0
2002-01-31,3.39,3.42,3.3,3.33,82.1612903225806,65000,0.0,1.0
2002-01-30,3.44,3.5,3.19,3.33,82.1612903225806,127500,0.0,1.0
2002-01-29,3.52,3.55,3.44,3.44,84.875326939843,112500,0.0,1.0
2002-01-28,3.55,3.58,3.48,3.55,87.5893635571055,47500,0.0,1.0
2002-01-25,3.49,3.52,3.45,3.52,86.8491717523976,130000,0.0,1.0
2002-01-24,3.48,3.52,3.46,3.5,86.3557105492589,90000,0.0,1.0
2002-01-23,3.51,3.55,3.46,3.5,86.3557105492589,85000,0.0,1.0
2002-01-22,3.53,3.6,3.45,3.51,86.6024411508282,137500,0.0,1.0
2002-01-18,3.55,3.55,3.5,3.51,86.6024411508282,60000,0.0,1.0
2002-01-17,3.55,3.67,3.48,3.54,87.3426329555362,77500,0.0,1.0
2002-01-16,3.52,3.7,3.5,3.5,86.3557105492589,45000,0.0,1.0
2002-01-15,3.8,3.8,3.55,3.58,88.3295553618134,92500,0.0,1.0
2002-01-14,3.82,3.82,3.68,3.7,91.2903225806452,72500,0.0,1.0
2002-01-11,3.8,4.05,3.7,3.81,94.0043591979076,307500,0.0,1.0
2002-01-10,4.0,4.02,3.75,3.8,93.7576285963383,125000,0.0,1.0
2002-01-09,3.7,3.96,3.6,3.85,94.9912816041848,302500,0.0,1.0
2002-01-08,3.5,3.65,3.44,3.62,89.3164777680907,45000,0.0,1.0
2002-01-07,3.72,3.82,3.47,3.48,85.8622493461203,102500,0.0,1.0
2002-01-04,3.8,3.8,3.65,3.7,91.2903225806452,52500,0.0,1.0
2002-01-03,3.85,3.86,3.77,3.8,93.7576285963383,132500,0.0,1.0
2002-01-02,3.81,3.85,3.69,3.8,93.7576285963383,140000,0.0,1.0
2001-12-31,3.64,3.67,3.55,3.66,90.3034001743679,115000,0.0,1.0
2001-12-28,3.39,3.7,3.39,3.6,88.823016564952,192500,0.0,1.0
2001-12-27,3.3,3.45,3.26,3.38,83.3949433304272,115000,0.0,1.0
2001-12-26,3.43,3.45,3.25,3.25,80.1874455100261,112500,0.0,1.0
2001-12-24,3.35,3.4,3.25,3.36,82.9014821272886,47500,0.0,1.0
2001-12-21,3.45,3.5,3.25,3.3,81.4210985178727,300000,0.0,1.0
2001-12-20,4.05,4.05,3.4,3.4,83.8884045335658,535000,0.0,1.0
2001-12-19,3.65,3.65,3.5,3.55,87.5893635571055,105000,0.0,1.0
2001-12-18,3.75,3.84,3.62,3.74,92.2772449869224,72500,0.0,1.0
2001-12-17,3.88,3.88,3.6,3.61,89.0697471665213,100000,0.0,1.0
2001-12-14,3.81,3.83,3.55,3.79,93.510897994769,282500,0.0,1.0
2001-12-13,4.02,4.38,3.67,3.73,92.0305143853531,337500,0.0,1.0
2001-12-12,3.95,4.0,3.55,3.8,93.7576285963383,100000,0.0,1.0
2001-12-11,4.0,4.01,3.93,3.93,96.9651264167393,40000,0.0,1.0
2001-12-10,3.98,4.15,3.85,4.0,98.6922406277245,90000,0.0,1.0
2001-12-07,4.35,4.46,3.88,3.94,97.2118570183086,740000,0.0,1.0
2001-12-06,4.15,4.18,4.1,4.1,101.159546643418,47500,0.0,1.0
2001-12-05,4.23,4.25,4.12,4.15,102.393199651264,37500,0.0,1.0
2001-12-04,4.23,4.29,4.23,4.25,104.860505666957,32500,0.0,1.0
2001-12-03,4.32,4.39,4.23,4.29,105.847428073235,47500,0.0,1.0
2001-11-30,4.21,4.38,4.16,4.32,106.587619877942,137500,0.0,1.0
2001-11-29,4.11,4.22,4.11,4.15,102.393199651264,32500,0.0,1.0
2001-11-28,4.11,4.27,4.07,4.16,102.639930252833,50000,0.0,1.0
2001-11-27,4.18,4.19,4.03,4.03,99.4324324324324,42500,0.0,1.0
2001-11-26,4.35,4.4,4.03,4.05,99.925893635571,97500,0.0,1.0
2001-11-23,4.03,4.07,4.01,4.05,99.925893635571,12500,0.0,1.0
2001-11-21,4.13,4.13,4.03,4.05,99.925893635571,15000,0.0,1.0
2001-11-20,4.09,4.15,4.04,4.1,101.159546643418,50000,0.0,1.0
2001-11-19,4.4,4.4,4.06,4.11,101.406277244987,95000,0.0,1.0
2001-11-16,4.21,4.3,4.11,4.2,103.626852659111,65000,0.0,1.0
2001-11-15,4.08,4.22,4.04,4.04,99.6791630340017,72500,0.0,1.0
2001-11-14,4.15,4.25,4.05,4.15,102.393199651264,97500,0.0,1.0
2001-11-13,4.26,4.3,3.92,4.15,102.393199651264,65000,0.0,1.0
2001-11-12,4.4,4.41,4.0,4.23,104.367044463819,175000,0.0,1.0
2001-11-09,4.06,4.5,3.9,4.45,109.795117698343,85000,0.0,1.0
2001-11-08,4.12,4.17,4.02,4.02,99.1857018308631,57500,0.0,1.0
2001-11-07,4.1,4.44,4.0,4.08,100.666085440279,85000,0.0,1.0
2001-11-06,4.4,4.42,3.77,3.89,95.9782040104621,867500,0.0,1.0
