,ALGT_Open,ALGT_High,ALGT_Low,ALGT_Close,ALGT_Adj Close,ALGT_Volume,ALGT_Dividend Amount,ALGT_Split Coefficient
2014-06-27,117.27,120.13,117.01,119.59,103.465326518168,206000,0.0,1.0
2014-06-26,118.86,119.54,117.04,118.08,102.158924285185,93200,0.0,1.0
2014-06-25,116.13,118.58,115.81,118.33,102.375216045613,118900,0.0,1.0
2014-06-24,116.98,119.26,116.125,116.53,100.817915370534,132600,0.0,1.0
2014-06-23,117.14,117.732,115.02,116.93,101.163982187218,86100,0.0,1.0
2014-06-20,118.45,118.755,116.13,117.38,101.553307355988,306400,0.0,1.0
2014-06-19,116.14,118.41,114.72,118.29,102.340609363944,174400,0.0,1.0
2014-06-18,113.51,115.65,112.9,115.33,99.7797149204812,98700,0.0,1.0
2014-06-17,113.22,115.14,113.15,113.96,98.5944360733377,93500,0.0,1.0
2014-06-16,115.56,116.7,113.13,113.62,98.3002792791561,97200,0.0,1.0
2014-06-13,115.03,117.69,114.63,116.37,100.67948864386,78900,0.0,1.0
2014-06-12,120.05,120.41,114.17,115.02,99.5115131375509,119200,0.0,1.0
2014-06-11,122.52,122.76,120.04,120.68,104.408358593633,72400,0.0,1.0
2014-06-10,123.59,124.04,123.25,123.32,106.692399583749,93800,0.0,1.0
2014-06-09,123.66,124.59,123.08,123.49,106.839477980839,90400,0.0,1.0
2014-06-06,121.27,124.61,120.538,124.03,107.306668183363,120000,0.0,1.0
2014-06-05,119.66,121.18,118.09,120.7,104.425661934467,97400,0.0,1.0
2014-06-04,118.33,120.6,117.82,119.6,103.473978188585,93200,0.0,1.0
2014-06-03,118.98,120.63,117.54,118.61,102.617462817292,147700,0.0,1.0
2014-06-02,115.09,119.5,114.82,119.11,103.050046338147,117800,0.0,1.0
2014-05-30,116.08,116.68,114.28,115.0,99.4942097967167,221300,0.0,1.0
2014-05-29,117.42,118.33,114.65,116.17,100.506455235518,139000,0.0,1.0
2014-05-28,117.5,117.89,115.12,116.72,100.982297108459,193500,0.0,1.0
2014-05-27,117.41,118.35,116.845,117.99,102.081059251431,81700,0.0,1.0
2014-05-23,116.47,119.1,115.165,116.91,101.146678846384,110700,0.0,1.0
2014-05-22,115.35,116.79,114.88,116.23,100.558365258021,78800,0.0,1.0
2014-05-21,115.33,116.62,113.94,115.2,99.6672432050588,85300,0.0,1.0
2014-05-20,116.92,117.68,114.05,115.08,99.5634231600535,69500,0.0,1.0
2014-05-19,115.15,118.0,115.15,117.42,101.587914037656,95900,0.0,1.0
2014-05-16,114.85,115.83,113.76,115.71,100.108478396331,54000,0.0,1.0
2014-05-15,113.91,115.98,112.15,115.23,99.6931982163101,114100,0.0,1.0
2014-05-14,117.62,117.62,113.51,114.41,98.9837612421074,127300,0.0,1.0
2014-05-13,118.52,118.91,117.26,117.42,101.587914037656,86600,0.0,1.0
2014-05-12,115.87,118.89,115.87,118.49,102.513642772287,92200,0.0,1.0
2014-05-09,114.49,116.23,114.04,115.81,100.194995100502,60200,0.0,1.0
2014-05-08,115.78,117.24,114.44,115.17,99.6412881938075,100600,0.0,1.0
2014-05-07,115.51,115.65,113.195,115.61,100.02196169216,84600,0.0,1.0
2014-05-06,116.82,117.47,114.64,115.19,99.6585915346417,89600,0.0,1.0
2014-05-05,116.53,118.2,115.42,116.63,100.904432074705,91900,0.0,1.0
2014-05-02,117.31,118.55,116.0,117.37,101.544655685571,109600,0.0,1.0
2014-05-01,117.6,118.41,115.74,116.62,100.895780404288,119700,0.0,1.0
2014-04-30,116.09,118.03,115.39,117.45,101.613869048908,72800,0.0,1.0
2014-04-29,117.32,117.36,114.41,116.21,100.541061917186,87400,0.0,1.0
2014-04-28,117.05,118.989,115.1,116.85,101.094768823881,112200,0.0,1.0
2014-04-25,118.92,119.05,116.14,116.92,101.155330516801,109100,0.0,1.0
2014-04-24,121.24,123.32,116.0201,119.38,103.283641439409,169500,0.0,1.0
2014-04-23,120.01,120.6,118.05,119.54,103.422068166083,118200,0.0,1.0
2014-04-22,116.5,120.2,115.87,118.56,102.574204465206,90000,0.0,1.0
2014-04-21,116.61,118.07,114.5901,116.19,100.523758576352,31600,0.0,1.0
2014-04-17,116.44,116.79,114.04,115.95,100.316118486342,76700,0.0,1.0
2014-04-16,113.96,116.93,111.9101,116.46,100.757353677614,78300,0.0,1.0
2014-04-15,114.09,114.325,110.1,113.43,98.1358975412311,151800,0.0,1.0
2014-04-14,114.71,115.35,111.7,113.55,98.2397175862363,64100,0.0,1.0
2014-04-11,114.27,118.33,112.95,113.94,98.5771327325035,113100,0.0,1.0
2014-04-10,117.71,118.13,114.1,115.26,99.7191532275614,82900,0.0,1.0
2014-04-09,115.79,117.63,112.87,117.39,101.561959026405,116500,0.0,1.0
2014-04-08,115.06,115.58,111.39,115.04,99.5288164783851,197300,0.0,1.0
2014-04-07,110.45,111.2,109.02,110.29,95.4192730302598,125100,0.0,1.0
2014-04-04,114.55,116.18,109.96,110.86,95.9124182440349,81500,0.0,1.0
2014-04-03,114.51,115.62,112.081,114.28,98.871289526685,72500,0.0,1.0
2014-04-02,115.31,117.03,114.0,114.59,99.1394913096153,126700,0.0,1.0
2014-04-01,112.39,115.42,111.5925,115.06,99.5461198192193,103000,0.0,1.0
2014-03-31,109.3,112.37,109.3,111.93,96.8381469786652,92200,0.0,1.0
2014-03-28,108.88,111.26,107.67,108.48,93.8533206847637,66300,0.0,1.0
2014-03-27,107.31,109.14,105.97,108.65,94.0003990818545,109300,0.0,1.0
2014-03-26,110.64,110.64,107.84,107.85,93.308265448486,91400,0.0,1.0
2014-03-25,109.18,110.88,107.76,109.53,94.7617460785598,77200,0.0,1.0
2014-03-24,108.63,109.54,107.04,108.8,94.1301741381111,90800,0.0,1.0
2014-03-21,110.99,110.99,107.572,108.07,93.4986021976624,125300,0.0,1.0
2014-03-20,109.28,111.15,107.92,110.4,95.514441404848,111900,0.0,1.0
2014-03-19,110.77,111.4,108.26,109.18,94.4589376139611,111700,0.0,1.0
2014-03-18,110.55,112.44,110.3403,110.86,95.9124182440349,90900,0.0,1.0
2014-03-17,108.4,110.65,106.962,110.19,95.3327563260888,143000,0.0,1.0
2014-03-14,106.47,108.09,106.1785,107.77,93.2390520851492,200100,0.0,1.0
2014-03-13,110.0,110.0,104.87,107.15,92.7026485192886,186100,0.0,1.0
2014-03-12,108.95,110.395,107.94,109.5,94.7357910673085,138800,0.0,1.0
2014-03-11,108.67,110.849,107.948,109.44,94.6838810448058,228300,0.0,1.0
2014-03-10,109.36,110.89,107.996,108.86,94.1820841606137,165600,0.0,1.0
2014-03-07,109.34,110.4,104.07,109.29,94.5541059885493,140600,0.0,1.0
2014-03-06,104.79,109.39,104.275,108.59,93.9484890593519,185100,0.0,1.0
2014-03-05,102.97,102.97,100.4909,101.63,87.9269264490462,154700,0.0,1.0
2014-03-04,100.32,104.35,100.32,103.2,89.2852387045318,217200,0.0,1.0
2014-03-03,98.95,100.9,98.63,98.86,85.5304137435079,208600,0.0,1.0
2014-02-28,99.77,100.77,98.64,99.26,85.8764805601921,222500,0.0,1.0
2014-02-27,101.5,102.26,99.37,99.51,86.0927723206198,69900,0.0,1.0
2014-02-26,101.89,102.46,97.0,101.55,87.8577130857094,88100,0.0,1.0
2014-02-25,97.19,103.11,95.69,101.43,87.7538930407041,164900,0.0,1.0
2014-02-24,96.12,97.06,95.39,96.0,83.0560360042157,87500,0.0,1.0
2014-02-21,95.18,97.34,94.17,96.38,83.3847994800657,102600,0.0,1.0
2014-02-20,93.337,95.28,92.455,94.7,81.9313188499919,75000,0.0,1.0
2014-02-19,92.65,94.49,91.641,92.71,80.2096364369878,93600,0.0,1.0
2014-02-18,95.03,95.32,93.0,93.06,80.5124449015865,76500,0.0,1.0
2014-02-14,93.64,95.92,92.29,94.93,82.1303072695853,110100,0.0,1.0
2014-02-13,90.65,93.59,90.65,93.58,80.9623317632761,156000,0.0,1.0
2014-02-12,92.93,93.11,91.7,91.98,79.5780644965391,81100,0.0,1.0
2014-02-11,90.92,92.7,90.92,92.42,79.9587379948918,105500,0.0,1.0
2014-02-10,92.11,92.12,90.14,91.23,78.9291892152562,122500,0.0,1.0
2014-02-07,90.81,93.49,90.0,91.8,79.4223344290312,156200,0.0,1.0
2014-02-06,89.1,91.21,88.53,90.4,78.2111005706364,164800,0.0,1.0
2014-02-05,88.91,89.53,87.38,88.67,76.7143615884771,237600,0.0,1.0
2014-02-04,90.65,90.65,88.365,89.69,77.5968319710219,156000,0.0,1.0
2014-02-03,91.3,91.67,87.89,89.95,77.8217754018666,267400,0.0,1.0
2014-01-31,90.0,92.94,89.97,91.07,78.7907624885825,272700,0.0,1.0
2014-01-30,90.02,91.35,81.19,91.0,78.7302007956628,749600,0.0,1.0
2014-01-29,100.95,103.53,97.351,99.6,86.1706373543737,146400,0.0,1.0
2014-01-28,101.78,103.75,101.32,102.52,88.6969251161686,69000,0.0,1.0
2014-01-27,104.3,106.02,100.7644,101.89,88.151869879891,81000,0.0,1.0
2014-01-24,105.06,106.43,103.735,104.57,90.4705175516753,91500,0.0,1.0
2014-01-23,105.42,106.67,104.5,106.0,91.7077064213214,83200,0.0,1.0
2014-01-22,104.4,106.61,103.81,106.24,91.915346511332,72400,0.0,1.0
2014-01-21,104.24,105.25,103.57,104.01,89.9860240083174,109000,0.0,1.0
2014-01-17,102.15,103.47,101.67,103.13,89.2246770116121,167000,0.0,1.0
2014-01-16,103.07,104.06,101.17,101.99,88.238386584062,102300,0.0,1.0
2014-01-15,104.14,105.0,102.57,103.56,89.5966988395476,73900,0.0,1.0
2014-01-14,103.33,104.55,102.514,104.21,90.1590574166595,102700,0.0,1.0
2014-01-13,103.1,104.7299,101.51,103.16,89.2506320228634,100100,0.0,1.0
2014-01-10,101.16,104.0,100.0,103.7,89.7178222253871,166700,0.0,1.0
2014-01-09,101.5,105.01,100.13,101.72,88.0047914828002,214200,0.0,1.0
2014-01-08,107.21,107.21,102.945,104.67,90.5570342558464,154300,0.0,1.0
2014-01-07,106.16,107.25,104.815,105.67,91.422201297557,96200,0.0,1.0
2014-01-06,109.0,110.0,104.98,105.76,91.5000663313109,105500,0.0,1.0
2014-01-03,105.87,109.47,105.0,108.66,94.0090507522716,102000,0.0,1.0
2014-01-02,105.33,107.7,105.04,105.8,91.5346730129793,70000,0.0,1.0
2013-12-31,105.47,106.0,104.02,105.44,91.2232128779635,56700,0.0,1.0
2013-12-30,103.86,106.3,103.64,105.26,91.0674828104556,51400,0.0,1.0
2013-12-27,108.22,108.22,103.04,104.22,90.1677090870766,76400,0.0,1.0
2013-12-26,106.79,107.93,105.68,107.75,93.221748744315,66900,0.0,1.0
2013-12-24,106.39,107.51,104.49,106.57,92.2008516350965,47900,0.0,1.0
2013-12-23,106.89,108.5,105.21,106.6,92.2268066463478,100400,0.0,1.0
2013-12-20,105.98,107.44,105.39,106.46,92.1056832605083,175000,0.0,1.0
2013-12-19,107.45,107.85,105.0,105.49,91.266471230049,55500,0.0,1.0
2013-12-18,107.64,108.71,106.52,107.88,93.3342204597373,67300,0.0,1.0
2013-12-17,106.61,108.9,105.62,107.8,93.2650070964005,101600,0.0,1.0
2013-12-16,105.13,106.85,104.43,106.56,92.1921999646794,51000,0.0,1.0
2013-12-13,105.32,106.42,103.55,105.04,90.8771460612793,62800,0.0,1.0
2013-12-12,104.23,106.1599,103.53,104.8,90.6695059712687,69900,0.0,1.0
2013-12-11,105.66,106.31,102.75,103.85,89.8475972816437,72600,2.25,1.0
2013-12-10,107.32,108.94,106.47,107.4,90.9484632238316,75800,0.0,1.0
2013-12-09,107.77,108.46,106.745,107.85,91.3295322038197,57600,0.0,1.0
2013-12-06,108.01,108.594,107.1,107.81,91.2956594055986,39800,0.0,1.0
2013-12-05,107.0101,108.29,106.25,107.65,91.1601682127139,65600,0.0,1.0
2013-12-04,108.45,108.92,106.04,107.33,90.8891858269446,49200,0.0,1.0
2013-12-03,112.72,112.87,107.97,108.78,92.1170747624618,68800,0.0,1.0
2013-12-02,111.0,112.65,110.31,110.94,93.9462058664048,67200,0.0,1.0
2013-11-29,114.7,114.77,110.06,110.7,93.7429690770778,52900,0.0,1.0
2013-11-27,112.94,114.04,111.19,113.97,96.5120703316582,55800,0.0,1.0
2013-11-26,114.08,114.08,110.85,112.5,95.2672449970303,69500,0.0,1.0
2013-11-25,110.86,114.09,110.22,113.61,96.2072151476677,77400,0.0,1.0
2013-11-22,107.72,110.786,107.2335,110.04,93.1840679064286,77300,0.0,1.0
2013-11-21,106.3,108.0,106.1,107.38,90.931526824721,45800,0.0,1.0
2013-11-20,107.17,107.31,105.095,106.14,89.8814700798649,42900,0.0,1.0
2013-11-19,106.27,109.48,105.17,106.51,90.1947934634106,71900,0.0,1.0
2013-11-18,108.32,109.62,105.8,105.9,89.6782332905379,45900,0.0,1.0
2013-11-15,106.48,108.095,104.91,107.6,91.1178272149374,42900,0.0,1.0
2013-11-14,107.2,107.2,105.216,106.3,90.0169612727495,33700,0.0,1.0
2013-11-13,106.87,107.82,102.941,107.27,90.8383766296128,65900,0.0,1.0
2013-11-12,105.27,111.74,105.27,107.79,91.278723006488,80800,0.0,1.0
2013-11-11,105.96,107.4,105.05,105.5,89.3395053083262,38700,0.0,1.0
2013-11-08,104.74,107.99,104.74,106.2,89.9322792771966,56900,0.0,1.0
2013-11-07,105.89,106.3,104.45,104.84,88.780604137677,73200,0.0,1.0
2013-11-06,108.02,108.2,105.41,105.77,89.5681466963191,64500,0.0,1.0
2013-11-05,104.83,108.29,104.48,107.76,91.2533184078221,63600,0.0,1.0
2013-11-04,106.09,107.08,104.4,105.57,89.3987827052132,110300,0.0,1.0
2013-11-01,104.0,106.06,103.36,105.57,89.3987827052132,83200,0.0,1.0
2013-10-31,106.0,106.29,103.91,104.27,88.2979167630253,72300,0.0,1.0
2013-10-30,106.82,107.46,104.0,106.17,89.9068746785307,49600,0.0,1.0
2013-10-29,106.74,107.57,105.19,106.47,90.1609206651895,68000,0.0,1.0
2013-10-28,106.82,108.51,105.77,106.08,89.8306608825331,54100,0.0,1.0
2013-10-25,106.25,107.77,104.81,106.52,90.2032616629659,62800,0.0,1.0
2013-10-24,106.91,107.785,103.421,105.85,89.6358922927614,134700,0.0,1.0
2013-10-23,107.85,108.898,104.775,106.49,90.1778570643001,123000,0.0,1.0
2013-10-22,107.71,109.56,106.72,107.43,90.9738678224975,111000,0.0,1.0
2013-10-21,106.89,107.57,106.02,106.97,90.5843306429541,52100,0.0,1.0
2013-10-18,106.32,107.1,105.89,106.84,90.4742440487353,132000,0.0,1.0
2013-10-17,103.5,105.27,103.3,105.23,89.1108639203333,95900,0.0,1.0
2013-10-16,101.77,103.72,100.57,103.22,87.4087558097197,80200,0.0,1.0
2013-10-15,102.71,103.89,100.4,101.2,85.6981794995508,89500,0.0,1.0
2013-10-14,99.65,104.11,98.84,103.27,87.4510968074962,133200,0.0,1.0
2013-10-11,98.27,99.97,97.44,99.8,84.51263156181,97900,0.0,1.0
2013-10-10,98.41,99.81,97.2903,98.19,83.1492514334081,124900,0.0,1.0
2013-10-09,98.96,99.39,96.69,97.26,82.3617088747659,141200,0.0,1.0
2013-10-08,102.01,102.619,98.1,98.93,83.7758982004996,88400,0.0,1.0
2013-10-07,102.04,103.24,100.77,101.7,86.1215894773154,87400,0.0,1.0
2013-10-04,102.25,103.4731,102.12,102.6,86.8837274372916,91300,0.0,1.0
2013-10-03,103.39,103.75,101.591,102.77,87.0276868297316,98100,0.0,1.0
2013-10-02,106.68,107.02,103.54,103.85,87.9422523817031,82300,0.0,1.0
2013-10-01,105.66,108.105,103.7865,107.12,90.7113536362834,70800,0.0,1.0
2013-09-30,105.26,106.12,103.28,105.36,89.2209505145521,112000,0.0,1.0
2013-09-27,102.5,106.81,102.25,106.08,89.8306608825331,159400,0.0,1.0
2013-09-26,101.16,103.49,99.99,103.19,87.3833512110538,73000,0.0,1.0
2013-09-25,100.84,102.634,99.021,101.298,85.7811678551927,59700,0.0,1.0
2013-09-24,97.38,101.42,96.84,100.86,85.4102607146709,144800,0.0,1.0
2013-09-23,97.23,97.425,94.76,97.23,82.3363042761001,105500,0.0,1.0
2013-09-20,103.01,103.64,97.76,97.91,82.9121418458599,236100,0.0,1.0
2013-09-19,101.32,103.4,100.2,102.99,87.213987219948,129200,0.0,1.0
2013-09-18,99.49,101.94,98.95,101.5,85.9522254862096,72100,0.0,1.0
2013-09-17,98.85,99.78,98.26,99.78,84.4956951626994,50100,0.0,1.0
2013-09-16,99.23,99.445,97.67,98.44,83.3609564222903,88700,0.0,1.0
2013-09-13,97.07,98.69,95.94,98.4,83.3270836240692,83400,0.0,1.0
2013-09-12,97.78,98.754,96.02,96.53,81.7435303072296,45900,0.0,1.0
2013-09-11,98.39,98.99,97.121,98.28,83.2254652294057,48100,0.0,1.0
2013-09-10,96.3,98.94,94.19,98.84,83.699684404502,57000,0.0,1.0
2013-09-09,93.81,96.23,92.75,95.68,81.0237333450299,117400,0.0,1.0
2013-09-06,94.83,94.83,91.28,93.22,78.9405562544281,79600,0.0,1.0
2013-09-05,94.52,95.635,93.26,94.7,80.1938497886113,38400,0.0,1.0
2013-09-04,93.93,95.37,93.42,94.6,80.1091677930584,88200,0.0,1.0
2013-09-03,95.34,95.91,93.04,93.64,79.2962206357504,65900,0.0,1.0
2013-08-30,94.84,95.62,94.5,94.51,80.0329539970608,89400,0.0,1.0
2013-08-29,93.36,96.0,93.26,95.21,80.6257279659312,34000,0.0,1.0
2013-08-28,94.67,94.67,92.27,93.25,78.965960853094,47700,0.0,1.0
2013-08-27,94.76,95.29,92.37,94.53,80.0498903961713,73600,0.0,1.0
2013-08-26,95.73,96.48,94.59,96.01,81.3031839303545,37900,0.0,1.0
2013-08-23,96.31,97.12,94.1701,95.45,80.8289647552582,46800,0.0,1.0
2013-08-22,94.73,96.45,94.44,96.22,81.4810161210156,30600,0.0,1.0
2013-08-21,95.13,95.78,93.27,94.45,79.982144799729,53800,0.0,1.0
2013-08-20,93.93,95.8,93.93,95.08,80.5156413717124,61800,0.0,1.0
2013-08-19,94.56,95.16,92.84,93.81,79.4401800281903,86600,0.0,1.0
2013-08-16,94.61,96.309,94.28,94.56,80.0752949948372,39400,0.0,1.0
2013-08-15,93.76,95.6,92.41,95.05,80.4902367730465,133900,0.0,1.0
2013-08-14,95.13,95.27,93.05,94.42,79.9567402010631,108100,0.0,1.0
2013-08-13,97.8,98.4,93.0,95.62,80.9729241476981,114400,0.0,1.0
2013-08-12,97.4,98.16,96.6,97.62,82.6665640587564,47300,0.0,1.0
2013-08-09,98.03,98.2,96.93,97.87,82.8782690476387,122900,0.0,1.0
2013-08-08,98.0,98.68,96.82,97.78,82.8020552516411,89700,0.0,1.0
2013-08-07,97.82,98.26,96.535,97.91,82.9121418458599,74100,0.0,1.0
2013-08-06,98.4,98.4,96.97,98.0,82.9883556418575,50700,0.0,1.0
2013-08-05,98.04,98.7599,98.04,98.39,83.3186154245139,95300,0.0,1.0
2013-08-02,97.5,98.58,96.276,97.82,82.8359280498623,92200,0.0,1.0
2013-08-01,97.72,98.69,96.7,98.0,82.9883556418575,76900,0.0,1.0
2013-07-31,98.38,99.16,97.24,97.38,82.4633272694294,142700,0.0,1.0
2013-07-30,97.24,98.48,96.565,98.28,83.2254652294057,146600,0.0,1.0
2013-07-29,95.21,97.3,93.99,96.83,81.9975762938884,136200,0.0,1.0
2013-07-26,93.25,95.56,92.39,95.36,80.7527509592605,130800,0.0,1.0
2013-07-25,92.75,94.11,91.0575,93.77,79.4063072299692,265200,0.0,1.0
2013-07-24,95.28,96.07,92.0268,92.89,78.6611056691035,293800,0.0,1.0
2013-07-23,107.71,107.71,91.39,94.5,80.0244857975055,458600,0.0,1.0
2013-07-22,104.65,107.29,104.3,106.9,90.525053246067,93400,0.0,1.0
2013-07-19,105.98,105.98,104.22,105.33,89.1955459158862,87600,0.0,1.0
2013-07-18,106.17,106.72,104.67,106.03,89.7883198847567,69800,0.0,1.0
2013-07-17,103.47,105.99,103.1,105.79,89.5850830954297,110900,0.0,1.0
2013-07-16,102.51,103.64,101.44,103.09,87.2986692155009,75200,0.0,1.0
2013-07-15,99.46,103.21,99.175,102.74,87.0022822310657,180400,0.0,1.0
2013-07-12,100.55,101.29,98.89,99.12,83.9367939920502,183100,0.0,1.0
2013-07-11,98.85,100.66,98.06,100.47,85.0800009320145,135800,0.0,1.0
2013-07-10,98.73,98.93,97.77,98.4,83.3270836240692,160200,0.0,1.0
2013-07-09,103.8,103.9,97.86,98.48,83.3948292205115,361600,0.0,1.0
2013-07-08,106.98,108.344,106.0,106.09,89.8391290820884,94200,0.0,1.0
2013-07-05,109.14,109.3699,106.44,106.93,90.5504578447329,69800,0.0,1.0
2013-07-03,107.1,108.22,106.93,107.47,91.0077406207186,18000,0.0,1.0
2013-07-02,107.72,108.115,106.3,107.3,90.8637812282787,87800,0.0,1.0
2013-07-01,107.17,109.72,106.092,107.45,90.9908042216081,117700,0.0,1.0
2013-06-28,105.37,107.2002,104.691,105.99,89.7544470865355,170400,0.0,1.0
2013-06-27,105.7,105.92,103.475,105.4,89.2548233127733,91000,0.0,1.0
2013-06-26,107.51,108.56,104.28,104.91,88.839881534564,185400,0.0,1.0
2013-06-25,104.04,107.22,103.93,106.58,90.2540708602977,84300,0.0,1.0
2013-06-24,101.12,104.6,100.06,103.43,87.5865880003808,101000,0.0,1.0
2013-06-21,102.36,102.65,99.29,102.02,86.3925718630847,209400,0.0,1.0
2013-06-20,104.21,104.21,101.38,102.0,86.3756354639741,117300,0.0,1.0
2013-06-19,105.41,106.13,104.9,104.92,88.8483497341193,56400,0.0,1.0
2013-06-18,102.62,105.6699,101.558,105.41,89.2632915123286,70800,0.0,1.0
2013-06-17,101.78,102.406,100.01,102.2,86.54499945508,53900,0.0,1.0
2013-06-14,101.35,102.25,100.5,100.95,85.4864745106685,63400,0.0,1.0
2013-06-13,100.48,101.81,100.48,101.72,86.138525876426,57300,0.0,1.0
2013-06-12,101.54,102.1499,100.01,100.77,85.3340469186733,99300,0.0,1.0
2013-06-11,99.81,101.65,99.2,101.21,85.7066476991061,93500,0.0,1.0
2013-06-10,100.45,102.315,99.66,100.81,85.3679197168944,97900,0.0,1.0
2013-06-07,96.66,100.47,96.0,99.98,84.6650591538052,80600,0.0,1.0
2013-06-06,96.17,96.7599,95.13,95.94,81.2439065334674,122300,0.0,1.0
2013-06-05,96.32,98.22,95.074,95.88,81.1930973361357,224200,0.0,1.0
2013-06-04,95.78,97.3,95.29,96.38,81.6165073139003,127100,0.0,1.0
2013-06-03,92.51,95.54,92.51,95.4,80.7866237574817,167400,0.0,1.0
2013-05-31,92.19,93.63,91.98,92.51,78.3393140860024,74800,0.0,1.0
2013-05-30,92.62,93.75,92.32,92.79,78.5764236735506,88100,0.0,1.0
2013-05-29,93.72,93.9425,91.86,91.88,77.8058175140191,126400,0.0,1.0
2013-05-28,94.0,94.18,92.66,93.85,79.4740528264115,75500,0.0,1.0
2013-05-24,91.99,93.5,91.99,93.33,79.0337064495363,39200,0.0,1.0
2013-05-23,92.0,93.14,91.241,92.62,78.4324642811106,70300,0.0,1.0
2013-05-22,93.03,94.128,91.41,92.34,78.1953546935625,98600,0.0,1.0
2013-05-21,93.81,94.11,92.26,92.75,78.5425508753294,105600,0.0,1.0
2013-05-20,95.43,95.51,93.0,93.42,79.109920245534,114000,0.0,1.0
2013-05-17,95.24,95.769,94.6,95.23,80.6426643650418,93000,0.0,1.0
2013-05-16,93.66,95.25,93.66,94.71,80.2023179881666,128500,0.0,1.0
2013-05-15,91.8,94.86,91.571,94.12,79.7026942144044,236000,0.0,1.0
2013-05-14,92.06,92.33,91.65,91.86,77.7888811149085,157900,0.0,1.0
2013-05-13,92.13,92.34,91.54,91.86,77.7888811149085,58900,0.0,1.0
2013-05-10,91.79,92.98,91.78,92.42,78.2631002900048,60800,0.0,1.0
2013-05-09,91.73,92.54,91.35,91.43,77.424748534031,85600,0.0,1.0
2013-05-08,91.51,92.47,91.48,92.09,77.9836497046802,71100,0.0,1.0
2013-05-07,91.58,91.775,91.14,91.42,77.4162803344757,131100,0.0,1.0
2013-05-06,90.58,91.91,90.58,91.23,77.2553845429251,75300,0.0,1.0
2013-05-03,89.77,90.62,89.25,90.34,76.5017147825042,88800,0.0,1.0
2013-05-02,88.11,89.85,88.11,89.18,75.5194036340903,74500,0.0,1.0
2013-05-01,89.58,90.25,86.99,87.78,74.3338556963495,86600,0.0,1.0
2013-04-30,90.12,90.78,89.511,89.9,76.1291140020713,97200,0.0,1.0
2013-04-29,90.14,90.39,89.35,89.98,76.1968595985137,87500,0.0,1.0
2013-04-26,90.02,90.99,89.325,89.79,76.0359638069631,88000,0.0,1.0
2013-04-25,92.67,93.38,89.91,90.46,76.6033331771677,74300,0.0,1.0
2013-04-24,92.36,93.355,91.6,92.23,78.1022044984543,115600,0.0,1.0
2013-04-23,92.19,93.14,91.37,92.69,78.4917416779977,118400,0.0,1.0
2013-04-22,90.9,93.47,89.98,92.01,77.9159041082379,146300,0.0,1.0
2013-04-19,89.53,91.16,88.73,90.53,76.6626105740547,98000,0.0,1.0
2013-04-18,89.48,89.92,87.94,88.83,75.2230166496551,105000,0.0,1.0
2013-04-17,88.94,89.59,87.69,89.14,75.4855308358692,77700,0.0,1.0
2013-04-16,86.68,89.4,86.341,89.13,75.4770626363139,74900,0.0,1.0
2013-04-15,88.62,89.21,85.62,86.0,72.8265161755076,101700,0.0,1.0
2013-04-12,88.4,89.04,87.86,88.5,74.9435660643305,45200,0.0,1.0
2013-04-11,88.0,89.42,87.63,88.34,74.8080748714459,51700,0.0,1.0
2013-04-10,85.64,89.19,85.48,87.82,74.3677284945707,157700,0.0,1.0
