,LIVN_Open,LIVN_High,LIVN_Low,LIVN_Close,LIVN_Adj Close,LIVN_Volume,LIVN_Dividend Amount,LIVN_Split Coefficient
2016-01-27,53.73,54.1,52.46,52.64,52.64,153047,0.0,1.0
2016-01-26,53.93,54.85,53.2,54.19,54.19,199345,0.0,1.0
2016-01-25,53.21,54.56,52.97,53.79,53.79,157929,0.0,1.0
2016-01-22,52.78,53.38,52.42,53.23,53.23,221417,0.0,1.0
2016-01-21,53.65,53.805,51.28,52.11,52.11,456608,0.0,1.0
2016-01-20,52.0,54.25,51.5,53.48,53.48,399083,0.0,1.0
2016-01-19,53.81,54.79,52.33,52.76,52.76,306730,0.0,1.0
2016-01-15,51.81,53.42,51.75,53.34,53.34,287730,0.0,1.0
2016-01-14,53.1,54.1,52.01,53.05,53.05,240972,0.0,1.0
2016-01-13,54.5,54.64,52.67,53.13,53.13,238077,0.0,1.0
2016-01-12,55.82,55.997,54.01,54.26,54.26,301831,0.0,1.0
2016-01-11,53.4,55.57,53.29,55.47,55.47,548303,0.0,1.0
2016-01-08,54.44,54.8,52.66,52.74,52.74,184503,0.0,1.0
2016-01-07,54.74,55.24,53.62,54.21,54.21,210799,0.0,1.0
2016-01-06,55.05,56.1,55.05,55.62,55.62,161900,0.0,1.0
2016-01-05,56.62,57.35,53.59,55.97,55.97,808314,0.0,1.0
2016-01-04,58.44,58.44,56.07,56.34,56.34,269893,0.0,1.0
2015-12-31,59.91,60.53,59.36,59.37,59.37,200682,0.0,1.0
2015-12-30,59.77,60.56,59.08,59.97,59.97,200919,0.0,1.0
2015-12-29,60.52,60.7,59.3,59.73,59.73,156565,0.0,1.0
2015-12-28,60.23,60.54,59.38,60.25,60.25,152125,0.0,1.0
2015-12-24,60.78,60.98,60.16,60.58,60.58,64700,0.0,1.0
2015-12-23,60.36,61.0,59.89,60.55,60.55,195140,0.0,1.0
2015-12-22,59.27,60.09,58.8,60.09,60.09,209430,0.0,1.0
2015-12-21,58.54,59.685,58.01,58.86,58.86,299164,0.0,1.0
2015-12-18,55.54,58.44,55.25,58.24,58.24,1841306,0.0,1.0
2015-12-17,55.57,56.4,55.01,55.85,55.85,407003,0.0,1.0
2015-12-16,54.42,55.56,53.945,55.19,55.19,374832,0.0,1.0
2015-12-15,55.01,56.37,53.48,54.06,54.06,297609,0.0,1.0
2015-12-14,54.26,54.89,53.13,54.46,54.46,373204,0.0,1.0
2015-12-11,55.36,56.25,53.92,54.06,54.06,517353,0.0,1.0
2015-12-10,56.39,56.92,54.92,56.51,56.51,369625,0.0,1.0
2015-12-09,56.82,56.95,55.94,56.36,56.36,653695,0.0,1.0
2015-12-08,58.75,59.55,56.52,56.92,56.92,1399642,0.0,1.0
2015-12-07,61.75,62.25,58.06,58.83,58.83,843217,0.0,1.0
2015-12-04,60.43,62.55,59.67,62.38,62.38,357240,0.0,1.0
2015-12-03,60.26,60.94,58.78,60.36,60.36,400779,0.0,1.0
2015-12-02,58.9,60.44,58.65,60.26,60.26,359350,0.0,1.0
2015-12-01,60.3,60.95,59.16,59.22,59.22,356734,0.0,1.0
2015-11-30,61.3,61.6199,59.54,59.85,59.85,694938,0.0,1.0
2015-11-27,61.15,62.075,60.6232,61.91,61.91,225708,0.0,1.0
2015-11-25,60.0,61.39,59.69,60.93,60.93,230490,0.0,1.0
2015-11-24,57.82,60.71,57.05,60.19,60.19,399010,0.0,1.0
2015-11-23,57.6,58.53,57.01,58.23,58.23,284794,0.0,1.0
2015-11-20,56.25,57.7,55.71,57.37,57.37,328047,0.0,1.0
2015-11-19,56.0,56.57,55.42,56.15,56.15,459117,0.0,1.0
2015-11-18,56.0,56.69,55.54,56.07,56.07,450365,0.0,1.0
2015-11-17,56.68,56.68,55.02,56.26,56.26,380229,0.0,1.0
2015-11-16,56.73,56.99,55.53,56.26,56.26,438772,0.0,1.0
2015-11-13,58.49,58.82,56.24,56.52,56.52,539463,0.0,1.0
2015-11-12,61.5,61.5,56.79,57.56,57.56,1277302,0.0,1.0
2015-11-11,63.83,63.985,62.59,63.19,63.19,293852,0.0,1.0
2015-11-10,64.12,64.23,62.5001,63.29,63.29,620377,0.0,1.0
2015-11-09,65.32,65.34,63.75,64.24,64.24,403362,0.0,1.0
2015-11-06,64.62,65.68,63.628,65.49,65.49,369356,0.0,1.0
2015-11-05,65.98,65.98,64.26,65.21,65.21,136799,0.0,1.0
2015-11-04,67.09,67.78,65.22,65.75,65.75,351252,0.0,1.0
2015-11-03,67.0,67.7,66.05,66.91,66.91,253569,0.0,1.0
2015-11-02,66.27,66.865,65.27,66.83,66.83,406235,0.0,1.0
2015-10-30,65.45,66.52,64.81,66.28,66.28,312867,0.0,1.0
2015-10-29,67.76,68.5,65.5,65.55,65.55,372271,0.0,1.0
2015-10-28,65.45,67.83,65.01,67.8,67.8,640128,0.0,1.0
2015-10-27,65.2,65.6,64.595,65.54,65.54,363577,0.0,1.0
2015-10-26,64.59,65.38,63.28,65.24,65.24,411518,0.0,1.0
2015-10-23,63.47,65.4,62.76,64.98,64.98,565823,0.0,1.0
2015-10-22,64.26,64.54,61.06,61.92,61.92,499135,0.0,1.0
2015-10-21,65.15,66.81,64.02,64.04,64.04,561445,0.0,1.0
2015-10-20,70.3,70.95,63.75,64.15,64.15,1097493,0.0,1.0
2015-10-19,69.01,77.0,68.9,69.93,69.93,334694,0.0,1.0
