,LOGM_Open,LOGM_High,LOGM_Low,LOGM_Close,LOGM_Adj Close,LOGM_Volume,LOGM_Dividend Amount,LOGM_Split Coefficient
2013-10-04,30.26,31.01,29.25,30.89,29.3236642111505,136200,0.0,1.0
2013-10-03,30.72,30.78,30.18,30.33,28.7920600687664,115500,0.0,1.0
2013-10-02,31.0,31.1,30.33,30.84,29.2761995555805,205200,0.0,1.0
2013-10-01,31.09,31.28,30.75,31.18,29.5989592134565,123300,0.0,1.0
2013-09-30,30.43,31.16,30.4,31.05,29.4755511089745,108900,0.0,1.0
2013-09-27,30.61,30.95,30.47,30.7,29.1432985199845,105800,0.0,1.0
2013-09-26,30.99,31.17,30.38,30.83,29.2667066244665,186300,0.0,1.0
2013-09-25,30.94,31.246,30.47,30.81,29.2477207622385,85400,0.0,1.0
2013-09-24,31.2,31.34,30.75,31.0,29.4280864534045,102900,0.0,1.0
2013-09-23,31.44,31.5,30.99,31.25,29.6654097312546,131400,0.0,1.0
2013-09-20,31.59,31.87,31.16,31.47,29.8742542157626,280400,0.0,1.0
2013-09-19,30.91,31.58,30.8,31.524,29.9255160437782,132100,0.0,1.0
2013-09-18,31.0,31.35,30.61,30.78,29.2192419688965,125800,0.0,1.0
2013-09-17,31.54,31.8936,30.63,30.9,29.3331571422645,234700,0.0,1.0
2013-09-16,32.0,32.286,31.49,31.54,29.9407047335606,130100,0.0,1.0
2013-09-13,31.64,31.82,30.88,31.53,29.9312118024466,567300,0.0,1.0
2013-09-12,31.95,32.118,31.41,31.49,29.8932400779906,110500,0.0,1.0
2013-09-11,31.68,31.986,31.51,31.92,30.3014361158927,90100,0.0,1.0
2013-09-10,31.67,31.94,30.99,31.85,30.2349855980946,168300,0.0,1.0
2013-09-09,30.72,31.72,30.32,31.62,30.0166481824726,165500,0.0,1.0
2013-09-06,30.72,30.8694,29.61,30.51,28.9629328288184,63200,0.0,1.0
2013-09-05,30.3,30.75,30.0701,30.51,28.9629328288184,81800,0.0,1.0
2013-09-04,30.5,30.89,30.23,30.34,28.8015529998804,144300,0.0,1.0
2013-09-03,30.0,30.63,29.21,30.39,28.8490176554504,371900,0.0,1.0
2013-08-30,29.77,29.98,29.59,29.79,28.2794417886103,99700,0.0,1.0
2013-08-29,29.29,30.2299,29.23,29.85,28.3363993752944,71300,0.0,1.0
2013-08-28,29.24,29.49,28.92,29.3,27.8142881640243,55600,0.0,1.0
2013-08-27,29.59,29.71,28.99,29.32,27.8332740262523,77300,0.0,1.0
2013-08-26,30.24,30.45,29.71,29.94,28.4218357553204,49000,0.0,1.0
2013-08-23,30.01,30.449,29.82,30.24,28.7066236887404,74200,0.0,1.0
2013-08-22,29.71,30.07,29.37,30.0,28.4787933420044,47300,0.0,1.0
2013-08-21,29.69,30.03,29.43,29.69,28.1845124774703,77700,0.0,1.0
2013-08-20,29.36,30.05,29.36,29.84,28.3269064441803,44500,0.0,1.0
2013-08-19,29.4,29.65,29.22,29.37,27.8807386818223,64400,0.0,1.0
2013-08-16,29.49,29.84,29.42,29.56,28.0611043729883,81100,0.0,1.0
2013-08-15,29.47,29.79,29.26,29.69,28.1845124774703,114500,0.0,1.0
2013-08-14,30.39,30.45,29.69,29.82,28.3079205819523,58900,0.0,1.0
2013-08-13,30.27,30.27,29.58,29.86,28.3458923064084,41200,0.0,1.0
2013-08-12,29.45,30.27,29.35,29.87,28.3553852375224,56300,0.0,1.0
2013-08-09,30.11,30.37,29.5,29.71,28.2034983396983,60200,0.0,1.0
2013-08-08,29.57,30.26,29.2501,30.1,28.5737226531444,101900,0.0,1.0
2013-08-07,29.92,30.11,28.97,29.33,27.8427669573663,216400,0.0,1.0
2013-08-06,30.24,30.432,29.42,30.03,28.5072721353464,119500,0.0,1.0
2013-08-05,29.71,30.35,29.59,30.32,28.7825671376524,119800,0.0,1.0
2013-08-02,29.68,30.08,29.56,29.84,28.3269064441803,298000,0.0,1.0
2013-08-01,29.8,30.03,29.126,29.8,28.2889347197243,205100,0.0,1.0
2013-07-31,29.67,29.81,29.09,29.72,28.2129912708123,302300,0.0,1.0
2013-07-30,29.93,30.39,29.23,29.65,28.1465407530143,199200,0.0,1.0
2013-07-29,29.82,30.25,29.62,29.88,28.3648781686364,238600,0.0,1.0
2013-07-26,30.0,31.74,29.26,30.01,28.4882862731184,930200,0.0,1.0
2013-07-25,28.75,28.75,27.67,28.32,26.8839809148521,434100,0.0,1.0
2013-07-24,28.51,28.91,28.33,28.65,27.1972476416142,163000,0.0,1.0
2013-07-23,28.67,29.1,28.03,28.22,26.7890516037121,151500,0.0,1.0
2013-07-22,28.3,28.78,27.99,28.62,27.1687688482722,127500,0.0,1.0
2013-07-19,28.35,28.82,28.21,28.43,26.9884031571061,88200,0.0,1.0
2013-07-18,28.71,29.084,28.1241,28.51,27.0643466060182,184700,0.0,1.0
2013-07-17,28.77,29.64,28.47,28.64,27.1877547105002,126500,0.0,1.0
2013-07-16,28.12,28.7,27.4924,28.52,27.0738395371322,96500,0.0,1.0
2013-07-15,28.06,28.41,28.0,28.1,26.6751364303441,128800,0.0,1.0
2013-07-12,27.87,28.32,27.8,28.12,26.6941222925721,130800,0.0,1.0
2013-07-11,27.9,28.09,27.53,27.97,26.5517283258621,192400,0.0,1.0
2013-07-10,27.72,27.878,26.94,27.4,26.010631252364,107400,0.0,1.0
2013-07-09,26.9,28.26,26.3772,27.68,26.276433323556,371300,0.0,1.0
2013-07-08,25.68,26.95,25.46,26.84,25.4790271099799,449500,0.0,1.0
2013-07-05,25.61,25.745,24.96,25.58,24.2829177896157,143700,0.0,1.0
2013-07-03,24.95,25.41,24.9,25.23,23.9506652006257,112100,0.0,1.0
2013-07-02,24.95,25.36,24.85,24.99,23.7228348538896,122600,0.0,1.0
2013-07-01,24.59,25.29,24.49,25.025,23.7560601127886,198700,0.0,1.0
2013-06-28,24.38,24.59,24.231,24.46,23.2197095048476,269500,0.0,1.0
2013-06-27,24.53,24.54,24.0701,24.39,23.1532589870496,119400,0.0,1.0
2013-06-26,24.43,24.51,24.01,24.34,23.1057943314795,149700,0.0,1.0
2013-06-25,24.28,24.4,24.01,24.29,23.0583296759095,145500,0.0,1.0
2013-06-24,24.36,24.519,23.72,24.01,22.7925276047175,183500,0.0,1.0
2013-06-21,25.07,25.62,24.15,24.63,23.3810893337856,416000,0.0,1.0
2013-06-20,25.31,25.31,24.67,24.95,23.6848631294336,220500,0.0,1.0
2013-06-19,26.07,26.36,25.58,25.71,24.4063258940977,135500,0.0,1.0
2013-06-18,26.03,26.32,26.01,26.14,24.8145219319998,72700,0.0,1.0
2013-06-17,25.82,25.99,25.63,25.96,24.6436491719478,168300,0.0,1.0
2013-06-14,26.0,26.45,25.48,25.67,24.3683541696417,163600,0.0,1.0
2013-06-13,25.43,26.18,25.09,26.06,24.7385784830878,267500,0.0,1.0
2013-06-12,25.7,25.89,24.87,25.19,23.9126934761697,87200,0.0,1.0
2013-06-11,25.54,25.86,25.26,25.49,24.1974814095897,149500,0.0,1.0
2013-06-10,25.77,25.89,25.36,25.82,24.5107481363518,120800,0.0,1.0
2013-06-07,26.46,26.54,25.7,25.77,24.4632834807818,142300,0.0,1.0
2013-06-06,25.61,26.31,25.38,26.28,24.9474229675958,279000,0.0,1.0
2013-06-05,25.48,25.93,25.02,25.52,24.2259602029317,286500,0.0,1.0
2013-06-04,25.14,25.89,25.01,25.56,24.2639319273877,324000,0.0,1.0
2013-06-03,25.46,25.59,24.82,25.29,24.0076227873097,405700,0.0,1.0
2013-05-31,25.38,25.66,25.21,25.45,24.1595096851337,175800,0.0,1.0
2013-05-30,24.84,25.71,24.84,25.54,24.2449460651597,221600,0.0,1.0
2013-05-29,24.81,25.16,24.62,24.93,23.6658772672056,186300,0.0,1.0
2013-05-28,24.87,25.19,24.65,24.9,23.6373984738636,249800,0.0,1.0
2013-05-24,24.41,24.709,23.79,24.55,23.3051458848736,119900,0.0,1.0
2013-05-23,24.6,24.88,23.72,24.49,23.2481882981896,246500,0.0,1.0
2013-05-22,25.35,25.96,24.395,24.73,23.4760186449256,291400,0.0,1.0
2013-05-21,25.31,25.609,25.21,25.28,23.9981298561957,271900,0.0,1.0
2013-05-20,25.4,25.79,25.205,25.38,24.0930591673357,409000,0.0,1.0
2013-05-17,24.67,25.43,24.64,25.39,24.1025520984497,371600,0.0,1.0
2013-05-16,24.35,24.86,24.293,24.5,23.2576812293036,237500,0.0,1.0
2013-05-15,24.05,24.84,24.05,24.35,23.1152872625936,344400,0.0,1.0
2013-05-14,23.73,24.34,23.62,24.05,22.8304993291735,205900,0.0,1.0
2013-05-13,23.46,24.2,23.46,23.77,22.5646972579815,422300,0.0,1.0
2013-05-10,23.09,23.75,22.81,23.54,22.3463598423594,304300,0.0,1.0
2013-05-09,23.17,23.49,22.79,23.12,21.9476567355714,319400,0.0,1.0
2013-05-08,23.0,23.38,22.85,23.28,22.0995436333954,378700,0.0,1.0
2013-05-07,22.6,23.25,22.6,23.07,21.9001920800014,368500,0.0,1.0
2013-05-06,22.14,23.11,22.14,22.65,21.5014889732133,264100,0.0,1.0
2013-05-03,22.05,22.499,21.57,22.17,21.0458282797412,1114900,0.0,1.0
2013-05-02,21.83,22.08,21.65,21.8,20.6945898285232,326000,0.0,1.0
2013-05-01,22.57,22.67,21.77,21.79,20.6850968974092,483900,0.0,1.0
2013-04-30,23.09,23.115,22.29,22.58,21.4350384554153,434200,0.0,1.0
2013-04-29,21.89,23.4,21.89,23.19,22.0141072533694,665400,0.0,1.0
2013-04-26,21.78,22.2,20.87,21.67,20.5711817240412,2097800,0.0,1.0
2013-04-25,17.23,18.21,17.23,17.86,16.9543749696066,482500,0.0,1.0
2013-04-24,17.27,17.69,17.18,17.25,16.3753061716525,391200,0.0,1.0
2013-04-23,17.09,17.69,17.06,17.55,16.6600941050726,226200,0.0,1.0
2013-04-22,17.25,17.3,16.815,17.0,16.1379828938025,204400,0.0,1.0
2013-04-19,17.09,17.38,16.94,17.17,16.2993627227405,234800,0.0,1.0
2013-04-18,17.36,17.54,16.74,17.06,16.1949404804865,493700,0.0,1.0
2013-04-17,17.41,17.6,17.18,17.28,16.4037849649945,327300,0.0,1.0
2013-04-16,17.36,17.55,17.0,17.48,16.5936435872745,318200,0.0,1.0
2013-04-15,17.73,17.89,17.11,17.25,16.3753061716525,359900,0.0,1.0
2013-04-12,17.89,18.07,17.62,17.78,16.8784315206946,178100,0.0,1.0
2013-04-11,18.0,18.22,17.84,18.0,17.0872760052026,263900,0.0,1.0
2013-04-10,18.05,18.22,17.93,18.0,17.0872760052026,375400,0.0,1.0
2013-04-09,18.05,18.19,17.9121,17.98,17.0682901429746,188500,0.0,1.0
2013-04-08,18.25,18.37,17.81,18.0,17.0872760052026,287300,0.0,1.0
2013-04-05,17.87,18.3,17.75,18.28,17.3530780763947,314400,0.0,1.0
2013-04-04,18.3,18.36,17.98,18.2,17.2771346274827,222300,0.0,1.0
2013-04-03,18.46,18.609,18.02,18.27,17.3435851452807,228800,0.0,1.0
2013-04-02,18.63,18.82,18.37,18.46,17.5239508364467,354600,0.0,1.0
2013-04-01,19.17,19.3199,18.39,18.5,17.5619225609027,452900,0.0,1.0
2013-03-28,19.15,19.59,19.15,19.22,18.2454136011108,553700,0.0,1.0
2013-03-27,20.2,20.23,18.56,19.12,18.1504842899708,3547300,0.0,1.0
2013-03-26,17.89,21.74,17.58,21.26,20.1819715483671,2040800,0.0,1.0
2013-03-25,17.86,18.01,17.74,17.78,16.8784315206946,340700,0.0,1.0
2013-03-22,17.93,18.28,17.81,17.85,16.9448820384926,277700,0.0,1.0
2013-03-21,18.52,18.69,17.89,17.92,17.0113325562906,508200,0.0,1.0
2013-03-20,17.87,18.71,17.69,18.65,17.7043165276127,671100,0.0,1.0
2013-03-19,18.07,18.19,17.6,17.83,16.9258961762646,283500,0.0,1.0
2013-03-18,17.68,18.02,17.68,17.99,17.0777830740886,223400,0.0,1.0
2013-03-15,17.97,18.0,17.72,17.9,16.9923466940626,334700,0.0,1.0
2013-03-14,18.06,18.25,17.89,17.99,17.0777830740886,282800,0.0,1.0
2013-03-13,18.07,18.25,17.88,17.995,17.0825295396456,308400,0.0,1.0
2013-03-12,18.02,18.24,17.96,18.11,17.1916982474566,263400,0.0,1.0
2013-03-11,17.96,18.25,17.78,18.02,17.1062618674306,420400,0.0,1.0
2013-03-08,17.97,17.98,17.61,17.93,17.0208254874046,550000,0.0,1.0
2013-03-07,18.06,18.2,17.6,17.81,16.9069103140366,622700,0.0,1.0
2013-03-06,18.57,18.57,17.71,17.77,16.8689385895806,1101700,0.0,1.0
2013-03-05,18.43,19.13,18.39,18.57,17.6283730787007,361300,0.0,1.0
2013-03-04,18.46,18.51,17.96,18.39,17.4575003186487,490700,0.0,1.0
2013-03-01,17.87,18.67,17.87,18.54,17.5998942853587,537300,0.0,1.0
2013-02-28,17.66,17.955,17.66,17.86,16.9543749696066,338700,0.0,1.0
2013-02-27,17.5,17.94,17.5,17.72,16.8214739340106,470100,0.0,1.0
2013-02-26,17.32,17.66,17.23,17.55,16.6600941050726,541600,0.0,1.0
2013-02-25,17.1,17.65,16.98,17.19,16.3183485849685,626900,0.0,1.0
2013-02-22,17.23,17.241,16.95,17.09,16.2234192738285,781500,0.0,1.0
2013-02-21,16.95,17.01,16.74,16.88,16.0240677204345,653800,0.0,1.0
2013-02-20,16.71,17.08,16.65,16.98,16.1189970315745,689300,0.0,1.0
2013-02-19,16.77,16.85,16.12,16.75,15.9006596159524,1010100,0.0,1.0
2013-02-15,18.0,18.17,16.51,16.65,15.8057303048124,7027500,0.0,1.0
2013-02-14,22.01,24.29,22.01,23.66,22.4602750157274,518200,0.0,1.0
2013-02-13,23.19,23.25,22.45,22.97,21.8052627688613,369300,0.0,1.0
2013-02-12,23.32,23.32,22.84,23.11,21.9381638044574,80500,0.0,1.0
2013-02-11,23.15,23.38,23.11,23.32,22.1375153578514,76700,0.0,1.0
2013-02-08,23.0,23.56,23.0,23.13,21.9571496666854,75700,0.0,1.0
2013-02-07,23.33,23.33,22.75,22.97,21.8052627688613,90700,0.0,1.0
2013-02-06,22.62,23.49,22.51,23.41,22.2229517378774,130500,0.0,1.0
2013-02-05,22.85,22.9025,22.65,22.76,21.6059112154673,84400,0.0,1.0
2013-02-04,22.68,22.94,22.57,22.76,21.6059112154673,114000,0.0,1.0
2013-02-01,22.75,23.17,22.55,22.82,21.6628688021513,254500,0.0,1.0
2013-01-31,22.65,23.47,22.53,22.7,21.5489536287833,170600,0.0,1.0
2013-01-30,22.9,23.02,22.29,22.57,21.4255455243013,153400,0.0,1.0
2013-01-29,23.33,23.4,22.65,22.91,21.7483051821773,182000,0.0,1.0
2013-01-28,23.44,23.54,23.21,23.44,22.2514305312194,84200,0.0,1.0
2013-01-25,24.0,24.51,23.39,23.47,22.2799093245614,143800,0.0,1.0
2013-01-24,23.39,24.06,23.37,23.95,22.7355700180335,218100,0.0,1.0
2013-01-23,23.65,23.82,23.21,23.33,22.1470082889654,78900,0.0,1.0
2013-01-22,23.6,23.67,23.41,23.61,22.4128103601574,243800,0.0,1.0
2013-01-18,23.44,23.82,23.44,23.62,22.4223032912714,159300,0.0,1.0
2013-01-17,23.73,23.73,23.4,23.5,22.3083881179034,237400,0.0,1.0
2013-01-16,23.86,24.09,23.56,23.61,22.4128103601574,117400,0.0,1.0
2013-01-15,23.46,24.07,23.34,23.92,22.7070912246915,212900,0.0,1.0
2013-01-14,23.7,23.93,23.4,23.61,22.4128103601574,105900,0.0,1.0
2013-01-11,23.43,23.91,23.25,23.62,22.4223032912714,137200,0.0,1.0
2013-01-10,23.61,23.69,23.1,23.38,22.1944729445354,274900,0.0,1.0
2013-01-09,23.15,23.69,23.04,23.49,22.2988951867894,195400,0.0,1.0
2013-01-08,23.43,23.44,22.82,23.15,21.9761355289134,106100,0.0,1.0
2013-01-07,23.16,23.95,22.83,23.55,22.3558527734734,227700,0.0,1.0
2013-01-04,22.93,23.36,22.63,23.15,21.9761355289134,170500,0.0,1.0
2013-01-03,23.29,23.29,22.74,22.93,21.7672910444053,200600,0.0,1.0
2013-01-02,22.75,23.67,22.44,23.3,22.1185294956234,462000,0.0,1.0
2012-12-31,21.95,22.46,21.86,22.41,21.2736586264773,151900,0.0,1.0
2012-12-28,22.05,22.22,21.7,22.0,20.8844484508032,165000,0.0,1.0
2012-12-27,21.99,22.24,21.3201,22.19,21.0648141419692,198600,0.0,1.0
2012-12-26,22.26,22.52,21.79,22.04,20.9224201752592,190600,0.0,1.0
2012-12-24,22.26,22.64,21.59,22.28,21.1502505219952,71600,0.0,1.0
2012-12-21,21.46,22.36,20.981,22.31,21.1787293153373,554700,0.0,1.0
2012-12-20,21.77,21.82,21.22,21.69,20.5901675862692,409200,0.0,1.0
2012-12-19,22.19,22.25,21.54,21.81,20.7040827596372,178700,0.0,1.0
2012-12-18,21.39,23.38,20.98,22.25,21.1217717286532,2010600,0.0,1.0
2012-12-17,20.69,21.04,20.38,20.7,19.650367405983,557500,0.0,1.0
2012-12-14,20.33,20.63,20.18,20.56,19.517466370387,235200,0.0,1.0
2012-12-13,20.75,20.91,20.23,20.43,19.394058265905,274000,0.0,1.0
2012-12-12,21.16,21.26,20.48,20.75,19.697832061553,155800,0.0,1.0
2012-12-11,21.09,21.28,20.82,21.12,20.0490705127711,230400,0.0,1.0
2012-12-10,20.6,21.1,20.6,21.02,19.9541412016311,207700,0.0,1.0
2012-12-07,20.01,20.62,19.99,20.62,19.574423957071,153600,0.0,1.0
2012-12-06,20.39,20.5,19.7,19.91,18.9004258479769,265900,0.0,1.0
2012-12-05,20.99,21.28,20.23,20.41,19.375072403677,186900,0.0,1.0
2012-12-04,20.85,21.34,20.42,20.96,19.8971836149471,335800,0.0,1.0
2012-12-03,21.3,21.43,20.66,20.85,19.792761372693,249200,0.0,1.0
2012-11-30,22.0,22.0,21.2,21.4,20.3148725839631,165700,0.0,1.0
2012-11-29,21.33,22.19,21.33,21.99,20.8749555196892,113500,0.0,1.0
2012-11-28,21.26,21.44,21.11,21.2,20.1250139616831,161600,0.0,1.0
2012-11-27,21.51,21.75,21.26,21.35,20.2674079283931,144000,0.0,1.0
2012-11-26,21.22,21.76,21.0934,21.48,20.3908160328751,210700,0.0,1.0
2012-11-23,21.4,21.49,20.99,21.28,20.2009574105951,48800,0.0,1.0
2012-11-21,20.97,21.32,20.7601,21.31,20.2294362039371,81100,0.0,1.0
2012-11-20,21.19,21.3741,20.68,20.88,19.821240166035,98600,0.0,1.0
2012-11-19,21.07,21.55,20.96,21.27,20.1914644794811,131200,0.0,1.0
2012-11-16,20.9,21.2856,20.3,20.88,19.821240166035,164100,0.0,1.0
2012-11-15,20.58,21.04,20.1,20.94,19.8781977527191,101300,0.0,1.0
2012-11-14,21.44,21.71,20.51,20.64,19.593409819299,178700,0.0,1.0
2012-11-13,21.82,21.9,21.27,21.35,20.2674079283931,161600,0.0,1.0
2012-11-12,21.97,23.0472,21.82,21.96,20.8464767263472,126800,0.0,1.0
2012-11-09,22.13,22.24,21.81,21.91,20.7990120707772,166100,0.0,1.0
2012-11-08,22.23,22.45,22.04,22.2,21.0743070730832,124400,0.0,1.0
2012-11-07,22.68,22.74,22.24,22.3236,21.1916397016523,170000,0.0,1.0
2012-11-06,23.62,23.8,22.55,22.78,21.6248970776953,319000,0.0,1.0
2012-11-05,23.87,24.52,23.28,23.45,22.2609234623334,268200,0.0,1.0
2012-11-02,24.93,25.07,23.38,23.94,22.7260770869195,593800,0.0,1.0
2012-11-01,24.77,25.12,24.66,24.81,23.5519620938376,224200,0.0,1.0
2012-10-31,24.71,25.1,24.38,24.7,23.4475398515836,356800,0.0,1.0
2012-10-26,24.3,25.12,24.04,24.78,23.5234833004956,390500,0.0,1.0
2012-10-25,23.7,24.45,21.85,23.82,22.6121619135515,1413200,0.0,1.0
2012-10-24,20.2,20.49,19.85,20.07,19.0523127458009,525200,0.0,1.0
2012-10-23,19.4,20.19,19.4,20.16,19.1377491258269,343700,0.0,1.0
2012-10-22,20.05,20.41,19.49,19.56,18.5681732589868,410500,0.0,1.0
2012-10-19,20.42,20.5,19.75,20.09,19.0712986080289,286800,0.0,1.0
2012-10-18,21.01,21.01,20.44,20.5,19.460508783703,229000,0.0,1.0
2012-10-17,21.17,21.29,20.87,21.09,20.0205917194291,164600,0.0,1.0
2012-10-16,21.1,21.27,20.89,21.25,20.1724786172531,167400,0.0,1.0
2012-10-15,21.04,21.14,20.7,21.0,19.9351553394031,85500,0.0,1.0
2012-10-12,21.08,21.59,20.93,21.03,19.9636341327451,95900,0.0,1.0
2012-10-11,20.95,21.21,20.77,21.14,20.0680563749991,142000,0.0,1.0
2012-10-10,21.43,21.54,20.76,20.88,19.821240166035,163300,0.0,1.0
2012-10-09,21.9089,21.97,21.34,21.46,20.3718301706471,231000,0.0,1.0
2012-10-08,21.71,21.955,21.45,21.85,20.7420544840932,180300,0.0,1.0
2012-10-05,22.06,22.22,21.41,21.78,20.6756039662952,405400,0.0,1.0
2012-10-04,22.53,22.53,21.8,21.96,20.8464767263472,394400,0.0,1.0
2012-10-03,22.8,22.9981,22.36,22.5,21.3590950065033,200000,0.0,1.0
2012-10-02,22.72,23.0935,22.58,22.89,21.7293193199493,207700,0.0,1.0
2012-10-01,22.51,23.39,22.465,22.7015,21.5503775684504,256400,0.0,1.0
2012-09-28,22.56,22.755,22.4,22.43,21.2926444887053,302800,0.0,1.0
2012-09-27,22.65,22.66,22.48,22.59,21.4445313865293,306100,0.0,1.0
2012-09-26,22.57,22.67,22.22,22.57,21.4255455243013,208200,0.0,1.0
2012-09-25,23.0,23.09,22.32,22.57,21.4255455243013,327700,0.0,1.0
2012-09-24,23.06,23.41,22.7,22.94,21.7767839755193,298600,0.0,1.0
2012-09-21,23.5,23.5,22.87,23.15,21.9761355289134,808100,0.0,1.0
2012-09-20,23.35,23.65,23.1601,23.44,22.2514305312194,173900,0.0,1.0
2012-09-19,23.6,23.95,23.28,23.47,22.2799093245614,247300,0.0,1.0
2012-09-18,24.1,24.3177,22.97,23.52,22.3273739801314,414700,0.0,1.0
2012-09-17,23.76,24.26,23.67,24.24,23.0108650203395,241100,0.0,1.0
2012-09-14,23.5,23.97,23.3,23.88,22.6691195002355,329900,0.0,1.0
2012-09-13,22.83,23.69,22.55,23.47,22.2799093245614,334800,0.0,1.0
2012-09-12,23.2,23.3299,22.72,22.77,21.6154041465813,390900,0.0,1.0
2012-09-11,23.21,23.55,22.81,23.18,22.0046143222554,160600,0.0,1.0
2012-09-10,23.41,23.54,23.13,23.25,22.0710648400534,292600,0.0,1.0
2012-09-07,22.67,23.52,22.41,23.44,22.2514305312194,538400,0.0,1.0
2012-09-06,22.12,22.61,21.9,22.605,21.4587707832003,564600,0.0,1.0
2012-09-05,22.37,22.57,21.88,22.19,21.0648141419692,501700,0.0,1.0
2012-09-04,21.97,22.52,21.685,22.46,21.3211232820473,279100,0.0,1.0
2012-08-31,22.09,22.14,21.6,21.98,20.8654625885752,270500,0.0,1.0
2012-08-30,21.87,22.15,21.7,21.94,20.8274908641192,403700,0.0,1.0
2012-08-29,21.59,22.2,21.3169,22.08,20.9603918997152,283700,0.0,1.0
2012-08-28,20.67,21.87,20.4302,21.62,20.5237170684712,565800,0.0,1.0
2012-08-27,21.17,21.19,20.16,20.63,19.583916888185,343200,0.0,1.0
2012-08-24,20.81,21.35,20.56,21.13,20.0585634438851,324900,0.0,1.0
2012-08-23,20.29,21.0,20.02,20.95,19.8876906838331,322500,0.0,1.0
2012-08-22,19.45,20.5,19.162,20.36,19.327607748107,212600,0.0,1.0
2012-08-21,20.01,20.01,19.32,19.38,18.3973004989348,535000,0.0,1.0
2012-08-20,20.29,20.41,19.62,19.91,18.9004258479769,230300,0.0,1.0
2012-08-17,20.5,20.8795,20.07,20.26,19.232678436967,219100,0.0,1.0
2012-08-16,19.92,20.9,19.75,20.56,19.517466370387,483300,0.0,1.0
2012-08-15,19.49,19.93,19.49,19.92,18.9099187790909,242200,0.0,1.0
2012-08-14,19.82,20.02,19.18,19.46,18.4732439478468,396200,0.0,1.0
2012-08-13,19.64,19.82,19.12,19.64,18.6441167078989,222200,0.0,1.0
2012-08-10,19.93,20.3165,19.59,19.7,18.7010742945829,180800,0.0,1.0
2012-08-09,19.72,20.09,19.67,19.93,18.9194117102049,431000,0.0,1.0
2012-08-08,19.67,19.82,19.25,19.67,18.6725955012409,334600,0.0,1.0
2012-08-07,20.03,20.32,18.9,19.65,18.6536096390129,839700,0.0,1.0
2012-08-06,19.73,20.28,19.66,19.93,18.9194117102049,508800,0.0,1.0
2012-08-03,19.54,20.48,19.42,19.77,18.7675248123809,1006200,0.0,1.0
2012-08-02,19.04,19.75,18.96,19.42,18.4352722233908,856500,0.0,1.0
2012-08-01,19.17,19.98,19.09,19.11,18.1409913588568,866900,0.0,1.0
2012-07-31,24.5,25.0,18.74,18.95,17.9891044610328,3832800,0.0,1.0
2012-07-30,23.31,24.52,23.27,24.39,23.1532589870496,752300,0.0,1.0
2012-07-27,23.66,23.97,22.98,23.255,22.0758113056104,609200,0.0,1.0
2012-07-26,26.0,26.0,21.6,23.66,22.4602750157274,3434100,0.0,1.0
2012-07-25,31.94,32.21,30.74,30.87,29.3046783489225,260100,0.0,1.0
2012-07-24,32.1,32.45,31.65,31.81,30.1970138736386,112600,0.0,1.0
2012-07-23,31.9,32.15,31.4049,31.93,30.3109290470067,111700,0.0,1.0
2012-07-20,32.66,33.25,32.3245,32.5,30.8520261205047,98600,0.0,1.0
2012-07-19,33.65,34.43,32.63,32.98,31.3076868139768,303500,0.0,1.0
2012-07-18,31.42,33.95,31.42,33.58,31.8772626808169,271000,0.0,1.0
2012-07-17,31.17,31.69,30.7,31.51,29.9122259402186,143000,0.0,1.0
2012-07-16,31.05,31.38,30.68,30.95,29.3806217978345,57900,0.0,1.0
2012-07-13,30.97,31.33,30.83,31.07,29.4945369712025,66700,0.0,1.0
2012-07-12,31.09,31.34,30.54,30.94,29.3711288667205,171800,0.0,1.0
2012-07-11,31.01,31.34,30.784,31.27,29.6843955934826,149800,0.0,1.0
2012-07-10,31.37,31.37,30.78,31.0,29.4280864534045,237000,0.0,1.0
2012-07-09,31.18,31.245,30.54,31.15,29.5704804201145,310800,0.0,1.0
2012-07-06,31.27,31.57,31.155,31.26,29.6749026623686,138500,0.0,1.0
2012-07-05,31.01,31.998,30.87,31.56,29.9596905957886,122200,0.0,1.0
2012-07-03,30.56,31.29,30.4128,31.0,29.4280864534045,235100,0.0,1.0
2012-07-02,30.44,30.88,30.29,30.5,28.9534398977044,246900,0.0,1.0
2012-06-29,30.54,30.72,30.21,30.52,28.9724257599324,195000,0.0,1.0
2012-06-28,30.48,30.55,29.64,30.0,28.4787933420044,115000,0.0,1.0
2012-06-27,30.95,31.026,30.59,30.66,29.1053267955285,186300,0.0,1.0
2012-06-26,30.87,31.08,30.78,30.95,29.3806217978345,166900,0.0,1.0
2012-06-25,31.42,31.66,30.7,30.88,29.3141712800365,89500,0.0,1.0
2012-06-22,30.97,31.9,30.77,31.88,30.2634643914366,352300,0.0,1.0
2012-06-21,31.84,31.87,30.78,30.91,29.3426500733785,211400,0.0,1.0
2012-06-20,31.05,31.91,30.89,31.7,30.0925916313846,172000,0.0,1.0
2012-06-19,30.88,31.11,30.67,30.96,29.3901147289485,162300,0.0,1.0
2012-06-18,30.71,31.01,30.56,30.62,29.0673550710725,142500,0.0,1.0
2012-06-15,30.75,31.12,30.49,30.94,29.3711288667205,229400,0.0,1.0
2012-06-14,30.87,30.89,30.47,30.7,29.1432985199845,180800,0.0,1.0
2012-06-13,30.8,32.0,30.51,30.765,29.2050025722255,260100,0.0,1.0
