,MCF_Open,MCF_High,MCF_Low,MCF_Close,MCF_Adj Close,MCF_Volume,MCF_Dividend Amount,MCF_Split Coefficient
2008-05-02,79.08,79.99,76.761,78.27,74.3759701492537,78900,0.0,1.0
2008-05-01,76.63,80.1,75.52,78.29,74.3949751243781,115800,0.0,1.0
2008-04-30,77.76,77.99,75.91,76.63,72.8175621890547,63700,0.0,1.0
2008-04-29,77.6,78.08,75.8,77.37,73.5207462686567,77800,0.0,1.0
2008-04-28,78.38,80.1,78.0,78.48,74.5755223880597,72600,0.0,1.0
2008-04-25,77.83,80.16,77.02,78.48,74.5755223880597,75800,0.0,1.0
2008-04-24,77.0,78.9,75.47,77.2,73.3592039800995,78300,0.0,1.0
2008-04-23,79.51,79.6,76.1201,77.81,73.938855721393,67200,0.0,1.0
2008-04-22,79.75,81.3,77.67,79.37,75.4212437810945,131500,0.0,1.0
2008-04-21,78.9,80.17,77.06,79.35,75.4022388059701,93000,0.0,1.0
2008-04-18,77.0,78.4,74.36,78.4,74.4995024875622,141800,0.0,1.0
2008-04-17,78.62,80.0,75.17,76.58,72.7700497512438,90500,0.0,1.0
2008-04-16,79.65,79.65,78.01,78.7,74.7845771144279,103000,0.0,1.0
2008-04-15,76.61,79.0,75.0,78.0,74.1194029850746,97600,0.0,1.0
2008-04-14,74.48,78.24,73.7,75.94,72.1618905472637,91900,0.0,1.0
2008-04-11,77.1,77.695,74.53,75.08,71.3446766169154,82900,0.0,1.0
2008-04-10,78.97,80.75,77.16,77.87,73.9958706467662,223000,0.0,1.0
2008-04-09,74.79,78.4399,73.31,78.06,74.1764179104478,152600,0.0,1.0
2008-04-08,68.25,76.93,68.25,75.5,71.7437810945274,221900,0.0,1.0
2008-04-07,72.13,72.54,68.517,69.25,65.8047263681592,93100,0.0,1.0
2008-04-04,70.25,71.85,69.03,70.11,66.6219402985075,136400,0.0,1.0
2008-04-03,70.0,70.79,69.34,70.72,67.201592039801,101800,0.0,1.0
2008-04-02,69.23,69.99,68.01,69.85,66.3748756218905,98900,0.0,1.0
2008-04-01,64.53,69.48,64.51,69.25,65.8047263681592,143100,0.0,1.0
2008-03-31,63.68,66.26,63.68,64.61,61.3955721393035,64000,0.0,1.0
2008-03-28,65.75,66.09,64.4,64.64,61.4240796019901,55000,0.0,1.0
2008-03-27,65.94,66.49,65.59,65.77,62.4978606965174,53700,0.0,1.0
2008-03-26,65.93,66.46,65.5,65.73,62.4598507462687,71500,0.0,1.0
2008-03-25,64.3,65.93,63.5101,65.93,62.6499004975124,79100,0.0,1.0
2008-03-24,60.9,64.93,60.9,63.9,60.7208955223881,51300,0.0,1.0
2008-03-20,58.8,61.85,56.5836,61.85,58.7728855721393,283000,0.0,1.0
2008-03-19,64.85,65.0,58.21,58.8,55.8746268656716,126200,0.0,1.0
2008-03-18,61.01,64.57,61.01,64.5,61.2910447761194,87800,0.0,1.0
2008-03-17,63.33,64.1,60.35,61.47,58.4117910447761,91600,0.0,1.0
2008-03-14,66.69,66.69,63.22,63.54,60.3788059701493,67100,0.0,1.0
2008-03-13,63.51,66.98,60.14,65.99,62.7069154228856,159700,0.0,1.0
2008-03-12,67.3,67.83,62.43,63.52,60.3598009950249,151400,0.0,1.0
2008-03-11,64.28,67.21,64.28,67.21,63.8662189054726,86200,0.0,1.0
2008-03-10,64.3,64.92,63.0301,63.93,60.7494029850746,64400,0.0,1.0
2008-03-07,64.86,65.53,62.85,64.14,60.9489552238806,88200,0.0,1.0
2008-03-06,65.75,67.0,64.52,64.87,61.6426368159204,107000,0.0,1.0
2008-03-05,66.04,66.34,63.49,65.0,61.7661691542289,100100,0.0,1.0
2008-03-04,65.99,67.15,63.5,65.85,62.5738805970149,108200,0.0,1.0
2008-03-03,66.43,67.17,62.59,66.56,63.2485572139304,135600,0.0,1.0
2008-02-29,65.74,66.5,64.1599,64.3,61.1009950248756,102100,0.0,1.0
2008-02-28,65.14,68.25,65.14,67.21,63.8662189054726,217600,0.0,1.0
2008-02-27,69.14,69.18,65.55,65.55,62.2888059701493,138300,0.0,1.0
2008-02-26,69.05,70.07,68.75,69.15,65.7097014925373,234100,0.0,1.0
2008-02-25,69.0,69.9,68.55,68.98,65.5481592039801,134300,0.0,1.0
2008-02-22,68.84,70.0,67.41,68.55,65.139552238806,138200,0.0,1.0
2008-02-21,69.92,70.15,68.8001,68.84,65.4151243781095,231400,0.0,1.0
2008-02-20,67.99,69.1,67.23,68.3,64.9019900497512,151800,0.0,1.0
2008-02-19,66.05,68.12,65.4,67.95,64.5694029850746,160500,0.0,1.0
2008-02-15,65.24,66.98,64.85,65.51,62.2507960199005,101500,0.0,1.0
2008-02-14,66.66,67.26,64.7801,65.7,62.4313432835821,76200,0.0,1.0
2008-02-13,65.64,68.0,65.64,66.39,63.0870149253731,261300,0.0,1.0
2008-02-12,63.31,66.1,63.31,65.5,62.2412935323383,232200,0.0,1.0
2008-02-11,58.01,63.95,57.65,63.12,59.9797014925373,363800,0.0,1.0
2008-02-08,55.46,57.9399,55.21,57.65,54.7818407960199,58200,0.0,1.0
2008-02-07,53.0,55.7,51.46,55.7,52.928855721393,90300,0.0,1.0
2008-02-06,55.01,55.91,52.45,53.44,50.7812935323383,90900,0.0,1.0
2008-02-05,56.55,57.4399,55.2,55.2,52.4537313432836,87100,0.0,1.0
2008-02-04,58.61,58.73,57.0001,57.58,54.7153233830846,78100,0.0,1.0
2008-02-01,59.99,60.94,57.5601,58.89,55.9601492537313,55600,0.0,1.0
2008-01-31,56.36,60.0,56.15,59.55,56.5873134328358,103000,0.0,1.0
2008-01-30,57.72,59.43,57.0,58.27,55.3709950248756,215700,0.0,1.0
2008-01-29,59.7,60.98,58.88,59.43,56.4732835820896,140600,0.0,1.0
2008-01-28,61.35,62.35,60.98,61.47,58.4117910447761,197200,0.0,1.0
2008-01-25,62.99,63.4099,61.1401,62.91,59.7801492537313,113000,0.0,1.0
2008-01-24,62.19,63.0,60.52,61.42,58.3642786069652,151300,0.0,1.0
2008-01-23,57.15,60.64,55.0,60.45,57.4425373134328,219000,0.0,1.0
2008-01-22,58.08,59.87,52.54,58.3,55.3995024875622,203400,0.0,1.0
2008-01-18,60.56,61.77,59.75,60.39,57.3855223880597,195500,0.0,1.0
2008-01-17,62.07,64.5,60.22,60.5,57.4900497512438,152200,0.0,1.0
2008-01-16,62.29,63.63,59.5001,61.97,58.8869154228856,132700,0.0,1.0
2008-01-15,59.61,62.37,59.61,62.29,59.1909950248756,86400,0.0,1.0
2008-01-14,60.25,61.5,59.65,60.8,57.7751243781095,83700,0.0,1.0
2008-01-11,62.83,62.905,60.15,60.84,57.8131343283582,99200,0.0,1.0
2008-01-10,59.37,61.8,57.14,61.73,58.658855721393,240100,0.0,1.0
2008-01-09,55.0,58.85,55.0,58.85,55.9221393034826,185100,0.0,1.0
2008-01-08,53.17,56.58,53.17,54.6,51.8835820895522,200200,0.0,1.0
2008-01-07,51.94,54.43,51.5,53.83,51.1518905472637,107800,0.0,1.0
2008-01-04,50.98,51.89,49.65,51.0,48.4626865671642,82800,0.0,1.0
2008-01-03,49.99,50.69,49.32,50.29,47.7880099502488,88100,0.0,1.0
2008-01-02,50.91,51.69,48.5,49.52,47.0563184079602,83200,0.0,1.0
2007-12-31,52.58,52.93,49.0,50.89,48.3581592039801,129400,0.0,1.0
2007-12-28,51.22,52.12,50.41,52.09,49.4984577114428,68300,0.0,1.0
2007-12-27,52.85,53.0,50.56,50.7,48.1776119402985,50600,0.0,1.0
2007-12-26,52.35,53.65,48.79,52.7,50.0781094527363,63800,0.0,1.0
2007-12-24,52.39,52.91,51.66,51.8,49.2228855721393,39400,0.0,1.0
2007-12-21,50.15,52.66,49.58,51.86,49.2799004975124,207500,0.0,1.0
2007-12-20,49.74,50.0,48.42,48.8,46.3721393034826,69700,0.0,1.0
2007-12-19,49.0,50.0,48.61,49.32,46.8662686567164,62300,0.0,1.0
2007-12-18,47.42,49.31,46.59,48.99,46.5526865671642,71900,0.0,1.0
2007-12-17,47.0,47.56,46.31,46.33,44.0250248756219,74800,0.0,1.0
2007-12-14,48.84,49.33,46.9,47.11,44.7662189054726,61000,0.0,1.0
2007-12-13,47.87,49.29,47.04,49.03,46.5906965174129,63700,0.0,1.0
2007-12-12,49.06,49.9,47.9,48.92,46.4861691542289,59800,0.0,1.0
2007-12-11,49.67,50.02,47.41,47.91,45.5264179104478,85500,0.0,1.0
2007-12-10,49.46,50.44,48.81,49.1,46.6572139303483,54800,0.0,1.0
2007-12-07,51.79,51.83,48.8401,49.21,46.7617412935323,81700,0.0,1.0
2007-12-06,48.88,52.15,48.0,51.75,49.1753731343284,185000,0.0,1.0
2007-12-05,47.2,48.34,46.9,48.34,45.9350248756219,73300,0.0,1.0
2007-12-04,47.01,47.37,46.53,46.74,44.4146268656716,77600,0.0,1.0
2007-12-03,47.0,47.5,46.46,47.24,44.8897512437811,61100,0.0,1.0
2007-11-30,47.79,48.0,46.01,47.2,44.8517412935323,128200,0.0,1.0
2007-11-29,47.02,47.96,47.02,47.96,45.5739303482587,108500,0.0,1.0
2007-11-28,46.49,47.98,46.31,47.23,44.8802487562189,140500,0.0,1.0
2007-11-27,46.06,47.45,45.45,45.88,43.5974129353234,192000,0.0,1.0
2007-11-26,46.77,47.23,45.1,45.11,42.8657213930348,67100,0.0,1.0
2007-11-23,45.88,46.15,43.8,45.91,43.62592039801,30300,0.0,1.0
2007-11-21,46.27,46.3,43.9,44.81,42.5806467661692,91400,0.0,1.0
2007-11-20,43.5,46.7,42.95,46.45,44.1390547263682,150500,0.0,1.0
2007-11-19,42.23,42.96,41.5,42.8,40.6706467661692,109900,0.0,1.0
2007-11-16,41.71,43.0,41.71,42.6,40.4805970149254,82200,0.0,1.0
2007-11-15,43.2,43.2,42.1,42.7,40.5756218905473,58500,0.0,1.0
2007-11-14,44.27,44.5,42.95,43.49,41.3263184079602,71300,0.0,1.0
2007-11-13,41.07,44.64,41.07,44.3,42.0960199004975,92500,0.0,1.0
2007-11-12,42.6,43.6,41.25,41.3799,39.3211985074627,86300,0.0,1.0
2007-11-09,44.11,44.24,41.0,43.28,41.1267661691542,88800,0.0,1.0
2007-11-08,44.95,45.74,43.69,44.3,42.0960199004975,85300,0.0,1.0
2007-11-07,47.81,47.81,44.8,45.45,43.1888059701493,86600,0.0,1.0
2007-11-06,46.06,48.9196,46.0,46.97,44.633184079602,139600,0.0,1.0
2007-11-05,42.52,43.98,42.0,43.66,41.4878606965174,45800,0.0,1.0
2007-11-02,42.02,43.01,41.5,42.4,40.2905472636816,32400,0.0,1.0
2007-11-01,43.55,43.55,41.5,41.71,39.6348756218906,72100,0.0,1.0
2007-10-31,42.84,44.22,42.81,44.22,42.02,28300,0.0,1.0
2007-10-30,43.28,43.99,42.5,42.75,40.6231343283582,32600,0.0,1.0
2007-10-29,44.25,44.25,43.2,43.34,41.1837810945274,14600,0.0,1.0
2007-10-26,42.85,44.4,42.5,44.0,41.8109452736318,54800,0.0,1.0
2007-10-25,41.11,43.15,41.11,42.14,40.0434825870647,27500,0.0,1.0
2007-10-24,42.45,42.45,40.65,41.13,39.0837313432836,71300,0.0,1.0
2007-10-23,42.85,43.68,41.55,42.73,40.6041293532338,65000,0.0,1.0
2007-10-22,41.55,42.96,40.75,42.91,40.7751741293532,35400,0.0,1.0
2007-10-19,43.12,43.12,41.4,42.2,40.1004975124378,70200,0.0,1.0
2007-10-18,42.65,43.2,41.66,43.16,41.012736318408,29100,0.0,1.0
2007-10-17,43.6,43.99,41.95,42.91,40.7751741293532,33500,0.0,1.0
2007-10-16,43.33,43.46,42.75,43.23,41.0792537313433,29100,0.0,1.0
2007-10-15,43.4,44.44,42.3601,43.36,41.2027860696517,41000,0.0,1.0
2007-10-12,42.39,43.65,42.0,43.29,41.1362686567164,53600,0.0,1.0
2007-10-11,45.85,45.96,42.0,42.4,40.2905472636816,115100,0.0,1.0
2007-10-10,45.62,46.18,45.21,45.55,43.2838308457711,83900,0.0,1.0
2007-10-09,44.72,46.05,44.26,45.67,43.3978606965174,78400,0.0,1.0
2007-10-08,44.9,45.49,43.62,44.5,42.2860696517413,62600,0.0,1.0
2007-10-05,42.91,46.13,42.1,45.28,43.027263681592,95900,0.0,1.0
2007-10-04,42.9,43.49,41.85,42.75,40.6231343283582,67900,0.0,1.0
2007-10-03,38.56,42.99,38.56,42.1,40.0054726368159,402700,0.0,1.0
2007-10-02,36.95,38.17,36.75,38.0,36.1094527363184,50000,0.0,1.0
2007-10-01,36.25,37.25,36.0,36.75,34.9216417910448,51900,0.0,1.0
2007-09-28,36.55,36.98,36.0,36.2,34.3990049751244,40500,0.0,1.0
2007-09-27,36.98,37.73,36.0,36.78,34.9501492537313,52200,0.0,1.0
2007-09-26,36.87,37.75,36.0,36.97,35.1306965174129,23600,0.0,1.0
2007-09-25,36.62,37.43,36.35,36.71,34.883631840796,27600,0.0,1.0
2007-09-24,37.65,38.5,37.0,37.01,35.1687064676617,39700,0.0,1.0
2007-09-21,37.64,38.87,37.3,38.45,36.5370646766169,73700,0.0,1.0
2007-09-20,37.5,37.95,36.95,37.35,35.4917910447761,28400,0.0,1.0
2007-09-19,37.4,39.09,37.4,38.04,36.1474626865672,76400,0.0,1.0
2007-09-18,35.9,38.52,35.0,38.52,36.6035820895522,98100,0.0,1.0
2007-09-17,37.85,37.85,35.6001,35.98,34.1899502487562,94700,0.0,1.0
2007-09-14,38.65,38.65,37.15,37.75,35.8718905472637,81900,0.0,1.0
2007-09-13,38.6,39.75,38.02,39.03,37.0882089552239,79100,0.0,1.0
2007-09-12,38.49,39.0,37.8,38.5,36.5845771144279,61800,0.0,1.0
2007-09-11,39.37,39.38,37.58,38.49,36.5750746268657,68400,0.0,1.0
2007-09-10,37.8,39.4,37.32,38.94,37.0026865671642,79900,0.0,1.0
2007-09-07,39.0,39.0,37.46,38.0,36.1094527363184,69800,0.0,1.0
2007-09-06,38.9,39.9,38.9,39.12,37.1737313432836,56100,0.0,1.0
2007-09-05,38.9,39.6,37.71,38.75,36.8221393034826,61500,0.0,1.0
2007-09-04,36.74,39.49,35.96,39.12,37.1737313432836,108900,0.0,1.0
2007-08-31,37.6,37.89,36.6,36.6,34.7791044776119,49400,0.0,1.0
2007-08-30,36.82,37.84,36.75,37.35,35.4917910447761,40000,0.0,1.0
2007-08-29,36.0,37.5,35.6,37.25,35.3967661691542,45100,0.0,1.0
2007-08-28,36.2,36.2,35.26,35.8,34.0189054726368,70900,0.0,1.0
2007-08-27,36.1,36.71,35.75,36.47,34.6555721393035,34400,0.0,1.0
2007-08-24,35.3,36.82,35.18,36.55,34.731592039801,82300,0.0,1.0
2007-08-23,36.99,36.99,35.01,35.28,33.524776119403,95500,0.0,1.0
2007-08-22,37.27,37.75,36.12,36.48,34.6650746268657,96600,0.0,1.0
2007-08-21,37.6,37.92,36.0,37.01,35.1687064676617,48200,0.0,1.0
2007-08-20,38.23,38.5,36.11,38.35,36.442039800995,49900,0.0,1.0
2007-08-17,39.84,39.84,36.06,38.0,36.1094527363184,109800,0.0,1.0
2007-08-16,35.95,37.0,32.91,36.95,35.1116915422886,152600,0.0,1.0
2007-08-15,37.15,38.39,35.79,35.95,34.1614427860697,105100,0.0,1.0
2007-08-14,38.2,38.3199,36.71,37.15,35.3017412935323,70100,0.0,1.0
2007-08-13,39.75,40.55,37.81,38.02,36.1284577114428,113600,0.0,1.0
2007-08-10,38.03,39.25,36.7,39.25,37.297263681592,129400,0.0,1.0
2007-08-09,39.25,41.5,38.5,38.5,36.5845771144279,163900,0.0,1.0
2007-08-08,39.95,41.26,39.6,40.2,38.2,419300,0.0,1.0
2007-08-07,37.7,39.91,37.7,39.91,37.9244278606965,144900,0.0,1.0
2007-08-06,37.0,38.84,35.05,37.75,35.8718905472637,124300,0.0,1.0
2007-08-03,38.05,39.19,36.5,36.64,34.8171144278607,147600,0.0,1.0
2007-08-02,37.5,38.0,35.96,37.49,35.6248258706468,117800,0.0,1.0
2007-08-01,35.0,38.1,34.2,37.0,35.1592039800995,226600,0.0,1.0
2007-07-31,34.33,35.25,33.85,35.16,33.4107462686567,100800,0.0,1.0
2007-07-30,32.65,34.39,32.25,34.06,32.3654726368159,119400,0.0,1.0
2007-07-27,33.01,36.0,32.03,32.16,30.56,176400,0.0,1.0
2007-07-26,33.9,33.9,31.93,32.85,31.215671641791,169200,0.0,1.0
2007-07-25,32.25,35.57,32.15,34.12,32.4224875621891,232500,0.0,1.0
2007-07-24,35.05,35.05,31.75,32.05,30.4554726368159,216300,0.0,1.0
2007-07-23,35.41,36.39,34.97,35.33,33.5722885572139,74200,0.0,1.0
2007-07-20,36.75,36.93,35.2,35.51,33.7433333333333,111400,0.0,1.0
2007-07-19,37.65,37.65,36.16,36.98,35.1401990049751,49900,0.0,1.0
2007-07-18,36.8,37.45,36.28,37.42,35.5583084577114,103200,0.0,1.0
2007-07-17,36.34,37.36,36.34,36.98,35.1401990049751,80300,0.0,1.0
2007-07-16,37.04,37.34,35.88,36.24,34.4370149253731,110400,0.0,1.0
2007-07-13,37.6,37.73,36.9,37.0,35.1592039800995,66800,0.0,1.0
2007-07-12,36.75,37.27,36.2,36.94,35.1021890547264,86000,0.0,1.0
2007-07-11,36.15,37.11,36.15,36.42,34.6080597014925,64700,0.0,1.0
2007-07-10,36.46,37.0,35.9,36.15,34.3514925373134,50500,0.0,1.0
2007-07-09,37.1,37.9,36.1,36.69,34.8646268656716,40000,0.0,1.0
2007-07-06,37.4,37.4,36.82,36.98,35.1401990049751,38800,0.0,1.0
2007-07-05,37.95,38.0,37.0101,37.17,35.3207462686567,64800,0.0,1.0
2007-07-03,37.1,37.78,37.1,37.16,35.3112437810945,54100,0.0,1.0
2007-07-02,36.29,38.09,36.29,37.1,35.2542288557214,354800,0.0,1.0
2007-06-29,35.5,37.24,34.81,36.29,34.4845273631841,200300,0.0,1.0
2007-06-28,35.84,36.48,35.05,35.31,33.5532835820896,108900,0.0,1.0
2007-06-27,35.06,35.49,34.76,35.15,33.4012437810945,106900,0.0,1.0
2007-06-26,35.34,35.89,34.6,35.3,33.5437810945274,81200,0.0,1.0
2007-06-25,36.5,36.5,35.1401,35.3,33.5437810945274,117600,0.0,1.0
2007-06-22,36.34,36.6,35.02,36.57,34.7505970149254,625000,0.0,1.0
2007-06-21,37.15,39.0,36.47,36.47,34.6555721393035,158100,0.0,1.0
2007-06-20,38.95,39.14,36.444,37.52,35.6533333333333,44900,0.0,1.0
2007-06-19,39.5,39.5,38.5,38.9,36.9646766169154,50000,0.0,1.0
2007-06-18,39.85,39.95,39.0,39.0,37.0597014925373,58400,0.0,1.0
2007-06-15,39.75,39.75,38.6501,39.35,37.3922885572139,94200,0.0,1.0
2007-06-14,37.75,39.12,37.04,38.95,37.0121890547264,126700,0.0,1.0
2007-06-13,34.85,37.19,34.6,36.95,35.1116915422886,171600,0.0,1.0
2007-06-12,32.96,35.5,32.96,34.4,32.6885572139304,142800,0.0,1.0
2007-06-11,32.98,33.35,32.5,32.9,31.263184079602,55000,0.0,1.0
2007-06-08,33.0,33.36,32.36,32.93,31.2916915422886,55100,0.0,1.0
2007-06-07,33.79,34.4,32.7,32.92,31.2821890547264,67800,0.0,1.0
2007-06-06,34.44,34.5,33.25,33.78,32.0994029850746,56400,0.0,1.0
2007-06-05,35.0,35.22,34.0,34.44,32.7265671641791,55500,0.0,1.0
2007-06-04,34.3,34.73,33.9,34.54,32.821592039801,48600,0.0,1.0
2007-06-01,33.98,34.76,33.9,34.08,32.3844776119403,72400,0.0,1.0
2007-05-31,34.01,35.49,32.91,33.98,32.2894527363184,83500,0.0,1.0
2007-05-30,32.7,33.14,32.2,33.12,31.4722388059702,58900,0.0,1.0
2007-05-29,33.2,33.7,32.26,32.54,30.9210945273632,79700,0.0,1.0
2007-05-25,33.3,33.5,32.2501,32.73,31.1016417910448,58800,0.0,1.0
2007-05-24,34.6,34.6,32.65,33.02,31.3772139303483,99000,0.0,1.0
2007-05-23,34.5,34.55,33.8,34.02,32.3274626865672,49200,0.0,1.0
2007-05-22,35.1,35.1,34.0,34.23,32.5270149253731,47800,0.0,1.0
2007-05-21,35.0,35.12,34.44,34.6,32.8786069651741,80900,0.0,1.0
2007-05-18,35.05,35.09,34.15,34.75,33.021144278607,109200,0.0,1.0
2007-05-17,34.45,35.17,34.25,34.8,33.0686567164179,197900,0.0,1.0
2007-05-16,35.5,35.5,34.02,34.45,32.7360696517413,91000,0.0,1.0
2007-05-15,36.65,36.766,35.28,35.7,33.9238805970149,125000,0.0,1.0
2007-05-14,35.35,36.49,34.5,36.2,34.3990049751244,197700,0.0,1.0
2007-05-11,34.96,35.35,34.5,34.9,33.1636815920398,142100,0.0,1.0
2007-05-10,34.0,35.0,33.6,34.99,33.2492039800995,162600,0.0,1.0
2007-05-09,31.45,33.65,30.97,33.65,31.9758706467662,173200,0.0,1.0
2007-05-08,30.9,31.8,30.6,31.45,29.8853233830846,178700,0.0,1.0
2007-05-07,29.3,31.05,29.2,29.94,28.450447761194,268500,0.0,1.0
2007-05-04,30.15,30.25,29.2,29.47,28.0038308457711,43100,0.0,1.0
2007-05-03,30.7,30.7,29.88,29.98,28.4884577114428,80800,0.0,1.0
2007-05-02,29.7,30.84,29.7,30.0,28.5074626865672,106600,0.0,1.0
2007-05-01,30.0,30.86,29.47,29.7,28.2223880597015,93000,0.0,1.0
2007-04-30,30.85,30.85,29.19,29.48,28.0133333333333,37900,0.0,1.0
2007-04-27,29.91,30.8,29.71,30.55,29.0300995024876,40700,0.0,1.0
2007-04-26,30.72,30.72,29.73,29.94,28.450447761194,46100,0.0,1.0
2007-04-25,28.45,30.85,28.45,30.7,29.1726368159204,114200,0.0,1.0
2007-04-24,28.1,28.3,27.81,27.85,26.4644278606965,79400,0.0,1.0
2007-04-23,27.35,28.1,27.35,27.96,26.5689552238806,26300,0.0,1.0
2007-04-20,27.5,27.6,27.19,27.3,25.9417910447761,22400,0.0,1.0
2007-04-19,27.8,27.8,27.11,27.3,25.9417910447761,16800,0.0,1.0
2007-04-18,27.5,28.4,26.75,27.85,26.4644278606965,116400,0.0,1.0
2007-04-17,29.15,29.45,27.69,28.05,26.6544776119403,47000,0.0,1.0
2007-04-16,28.0,29.3367,27.5,29.3,27.8422885572139,34700,0.0,1.0
2007-04-13,28.16,28.28,28.07,28.15,26.7495024875622,31700,0.0,1.0
2007-04-12,28.4,28.4,28.15,28.15,26.7495024875622,42800,0.0,1.0
2007-04-11,28.7,28.9399,28.43,28.44,27.0250746268657,130400,0.0,1.0
2007-04-10,28.7,28.89,28.17,28.88,27.443184079602,57200,0.0,1.0
2007-04-09,29.09,29.69,28.78,28.85,27.4146766169154,47800,0.0,1.0
2007-04-05,29.0,30.0,28.0,28.85,27.4146766169154,175100,0.0,1.0
2007-04-04,27.0,29.0,27.0,29.0,27.5572139303483,600800,0.0,1.0
2007-04-03,21.3999,21.55,21.2,21.38,20.3163184079602,42400,0.0,1.0
2007-04-02,21.7,21.73,21.35,21.48,20.4113432835821,29200,0.0,1.0
2007-03-30,21.5,21.95,21.25,21.95,20.857960199005,47900,0.0,1.0
2007-03-29,21.5,21.6,21.5,21.53,20.458855721393,14000,0.0,1.0
2007-03-28,21.55,21.6,21.24,21.4,20.3353233830846,21600,0.0,1.0
2007-03-27,21.75,21.75,21.15,21.4,20.3353233830846,27100,0.0,1.0
2007-03-26,21.9,21.9,21.4301,21.55,20.4778606965174,105400,0.0,1.0
2007-03-23,21.0,21.45,20.81,21.45,20.3828358208955,28900,0.0,1.0
2007-03-22,20.12,21.34,20.1,20.8,19.7651741293532,59900,0.0,1.0
2007-03-21,20.0,20.29,19.86,20.0,19.0049751243781,20800,0.0,1.0
2007-03-20,20.0,20.03,19.9,19.99,18.9954726368159,18600,0.0,1.0
2007-03-19,20.01,20.12,19.9015,20.03,19.0334825870647,14900,0.0,1.0
2007-03-16,20.25,20.8,19.94,20.0,19.0049751243781,49000,0.0,1.0
2007-03-15,19.84,20.0,19.84,19.89,18.900447761194,12300,0.0,1.0
2007-03-14,19.8,19.84,19.66,19.74,18.7579104477612,16500,0.0,1.0
2007-03-13,19.95,19.95,19.69,19.74,18.7579104477612,9400,0.0,1.0
2007-03-12,19.91,19.94,19.81,19.9,18.9099502487562,28200,0.0,1.0
2007-03-09,19.91,20.0,19.91,19.94,18.947960199005,10500,0.0,1.0
2007-03-08,20.0,20.03,19.95,19.96,18.9669651741294,33800,0.0,1.0
2007-03-07,20.24,20.5,19.9,20.01,19.0144776119403,21000,0.0,1.0
2007-03-06,20.5,20.65,19.9,20.15,19.1475124378109,59100,0.0,1.0
2007-03-05,20.76,21.04,20.1,20.34,19.3280597014925,79100,0.0,1.0
2007-03-02,21.3,21.69,20.65,20.76,19.7271641791045,75600,0.0,1.0
2007-03-01,21.5501,21.64,21.25,21.28,20.2212935323383,29100,0.0,1.0
2007-02-28,21.62,21.78,21.09,21.69,20.6108955223881,38300,0.0,1.0
2007-02-27,21.66,21.9,21.54,21.74,20.658407960199,47800,0.0,1.0
2007-02-26,21.65,21.81,21.34,21.81,20.7249253731343,31300,0.0,1.0
2007-02-23,21.78,21.78,21.48,21.7,20.6203980099503,24600,0.0,1.0
2007-02-22,21.2,21.82,20.86,21.7,20.6203980099503,23600,0.0,1.0
2007-02-21,21.6,22.0,20.9,21.09,20.0407462686567,50100,0.0,1.0
2007-02-20,22.0,22.2999,21.2,21.53,20.458855721393,32100,0.0,1.0
2007-02-16,21.27,22.2,21.1,22.1,21.0004975124378,37900,0.0,1.0
2007-02-15,21.45,21.45,20.511,21.2699,20.2116960199005,19100,0.0,1.0
2007-02-14,21.75,21.9,21.1,21.37,20.306815920398,26100,0.0,1.0
2007-02-13,20.311,21.98,20.2,21.91,20.8199502487562,64000,0.0,1.0
2007-02-12,21.25,21.45,20.0,20.3,19.2900497512438,34400,0.0,1.0
2007-02-09,21.14,22.0,21.0,21.4,20.3353233830846,57900,0.0,1.0
2007-02-08,20.99,21.1,20.75,21.0,19.955223880597,41600,0.0,1.0
2007-02-07,21.35,21.46,20.82,21.0,19.955223880597,160400,0.0,1.0
2007-02-06,21.4,21.7,21.19,21.37,20.306815920398,61600,0.0,1.0
2007-02-05,21.11,21.3,21.0,21.25,20.1927860696517,15300,0.0,1.0
2007-02-02,21.0,21.0,20.02,21.0,19.955223880597,14800,0.0,1.0
2007-02-01,21.0,21.05,20.5,21.05,20.002736318408,9500,0.0,1.0
2007-01-31,20.96,21.5,20.75,20.92,19.8792039800995,29900,0.0,1.0
2007-01-30,20.9,21.0,20.75,21.0,19.955223880597,86500,0.0,1.0
2007-01-29,21.2,21.36,20.76,20.76,19.7271641791045,17700,0.0,1.0
2007-01-26,20.72,21.0,20.72,21.0,19.955223880597,20400,0.0,1.0
2007-01-25,20.85,21.25,20.49,20.86,19.8221890547264,22300,0.0,1.0
2007-01-24,20.85,21.1,20.71,20.79,19.755671641791,21300,0.0,1.0
2007-01-23,20.9,21.13,20.6,20.76,19.7271641791045,67300,0.0,1.0
2007-01-22,20.5,21.15,20.26,20.7,19.6701492537313,19000,0.0,1.0
2007-01-19,20.38,20.8,19.95,20.25,19.2425373134328,94900,0.0,1.0
2007-01-18,20.1,21.0,20.1,20.38,19.3660696517413,19700,0.0,1.0
2007-01-17,20.25,20.48,20.25,20.4,19.3850746268657,6100,0.0,1.0
2007-01-16,20.7,20.95,20.49,20.49,19.4705970149254,8500,0.0,1.0
2007-01-12,21.25,21.25,20.57,20.85,19.8126865671642,83400,0.0,1.0
2007-01-11,21.5,21.5599,20.8,21.13,20.0787562189055,77300,0.0,1.0
2007-01-10,21.65,21.75,21.33,21.5,20.4303482587065,104400,0.0,1.0
2007-01-09,21.7,21.7,21.1,21.59,20.5158706467662,33900,0.0,1.0
