,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Adj Close,BKNG_Volume,BKNG_Dividend Amount,BKNG_Split Coefficient
2002-12-27,1.52,1.55,1.47,1.52,1.50917502248461,674400,0.0,1.0
2002-12-26,1.51,1.56,1.47,1.55,1.53896137161259,823800,0.0,1.0
2002-12-24,1.51,1.55,1.46,1.51,1.49924623944194,351600,0.0,1.0
2002-12-23,1.41,1.55,1.39,1.54,1.52903258856993,1530000,0.0,1.0
2002-12-20,1.41,1.45,1.39,1.42,1.40988719205799,1916400,0.0,1.0
2002-12-19,1.49,1.54,1.37,1.39,1.38010084293,2754600,0.0,1.0
2002-12-18,1.57,1.61,1.5,1.51,1.49924623944194,2019000,0.0,1.0
2002-12-17,1.62,1.65,1.55,1.57,1.55881893769792,1879200,0.0,1.0
2002-12-16,1.69,1.72,1.62,1.63,1.61839163595389,1304400,0.0,1.0
2002-12-13,1.6,1.75,1.58,1.68,1.6680355511672,2010600,0.0,1.0
2002-12-12,1.66,1.66,1.6,1.61,1.59853406986856,1071600,0.0,1.0
2002-12-11,1.67,1.7,1.6,1.63,1.61839163595389,1095000,0.0,1.0
2002-12-10,1.63,1.65,1.61,1.65,1.63824920203921,1259400,0.0,1.0
2002-12-09,1.61,1.65,1.6,1.64,1.62832041899655,2052000,0.0,1.0
2002-12-06,1.62,1.67,1.61,1.63,1.61839163595389,1087200,0.0,1.0
2002-12-05,1.69,1.7,1.63,1.65,1.63824920203921,1172400,0.0,1.0
2002-12-04,1.62,1.74,1.57,1.65,1.63824920203921,1936800,0.0,1.0
2002-12-03,1.71,1.74,1.6,1.64,1.62832041899655,2033400,0.0,1.0
2002-12-02,1.8,1.85,1.69,1.72,1.70775068333784,2643000,0.0,1.0
2002-11-29,1.83,1.83,1.72,1.75,1.73753703246583,1290600,0.0,1.0
2002-11-27,1.93,1.98,1.7,1.82,1.80703851376446,9564000,0.0,1.0
2002-11-26,1.98,2.11,1.85,1.88,1.86661121202043,2899800,0.0,1.0
2002-11-25,1.81,2.0,1.81,1.91,1.89639756114842,2986800,0.0,1.0
2002-11-22,1.76,1.85,1.7,1.79,1.77725216463648,1812000,0.0,1.0
2002-11-21,1.71,1.81,1.7,1.75,1.73753703246583,3200400,0.0,1.0
2002-11-20,1.54,1.68,1.51,1.65,1.63824920203921,1662000,0.0,1.0
2002-11-19,1.55,1.55,1.5,1.53,1.51910380552727,1167600,0.0,1.0
2002-11-18,1.59,1.59,1.53,1.54,1.52903258856993,1221600,0.0,1.0
2002-11-15,1.57,1.58,1.48,1.53,1.51910380552727,1258200,0.0,1.0
2002-11-14,1.56,1.59,1.52,1.57,1.55881893769792,1286400,0.0,1.0
2002-11-13,1.46,1.56,1.4,1.5,1.48931745639928,1254000,0.0,1.0
2002-11-12,1.39,1.56,1.37,1.5,1.48931745639928,1861200,0.0,1.0
2002-11-11,1.46,1.48,1.36,1.37,1.36024327684468,1341000,0.0,1.0
2002-11-08,1.59,1.61,1.44,1.48,1.46945989031396,3544800,0.0,1.0
2002-11-07,1.6,1.65,1.55,1.56,1.54889015465525,2335200,0.0,1.0
2002-11-06,1.72,1.8,1.48,1.69,1.67796433420986,13150800,0.0,1.0
2002-11-05,2.1,2.36,2.05,2.31,2.29354888285489,3177000,0.0,1.0
2002-11-04,2.28,2.29,2.09,2.1,2.085044438959,2708400,0.0,1.0
2002-11-01,2.2,2.2,2.12,2.18,2.16447470330029,1324200,0.0,1.0
2002-10-31,2.28,2.36,2.19,2.21,2.19426105242828,1352400,0.0,1.0
2002-10-30,2.13,2.32,2.13,2.28,2.26376253372691,1142400,0.0,1.0
2002-10-29,2.27,2.5,1.99,2.14,2.12475957112964,2026200,0.0,1.0
2002-10-28,2.43,2.48,2.26,2.27,2.25383375068425,2215800,0.0,1.0
2002-10-25,2.1,2.32,2.02,2.32,2.30347766589756,1440600,0.0,1.0
2002-10-24,1.92,2.24,1.9,2.09,2.07511565591633,2589000,0.0,1.0
2002-10-23,1.81,1.92,1.79,1.85,1.83682486289245,834000,0.0,1.0
2002-10-22,1.74,1.85,1.7,1.8,1.78718094767914,898200,0.0,1.0
2002-10-21,1.71,1.77,1.64,1.77,1.75739459855115,765000,0.0,1.0
2002-10-18,1.6,1.66,1.58,1.64,1.62832041899655,811800,0.0,1.0
2002-10-17,1.57,1.69,1.56,1.63,1.61839163595389,2121600,0.0,1.0
2002-10-16,1.54,1.54,1.37,1.51,1.49924623944194,1356600,0.0,1.0
2002-10-15,1.6,1.7,1.58,1.58,1.56874772074058,2501400,0.0,1.0
2002-10-14,1.39,1.52,1.33,1.5,1.48931745639928,1227000,0.0,1.0
2002-10-11,1.21,1.39,1.21,1.32,1.31059936163137,1345200,0.0,1.0
2002-10-10,1.1,1.19,1.05,1.18,1.1715963990341,1485000,0.0,1.0
2002-10-09,1.18,1.23,1.1,1.1,1.09216613469281,1715400,0.0,1.0
2002-10-08,1.31,1.34,1.16,1.23,1.22124031424741,1446000,0.0,1.0
2002-10-07,1.43,1.44,1.26,1.28,1.27088422946072,990600,0.0,1.0
2002-10-04,1.5,1.55,1.4,1.42,1.40988719205799,541800,0.0,1.0
2002-10-03,1.5,1.52,1.45,1.47,1.4595311072713,723600,0.0,1.0
2002-10-02,1.55,1.58,1.48,1.49,1.47938867335662,1068600,0.0,1.0
2002-10-01,1.5,1.55,1.39,1.54,1.52903258856993,1144800,0.0,1.0
2002-09-30,1.6,1.61,1.45,1.46,1.44960232422863,1213800,0.0,1.0
2002-09-27,1.57,1.69,1.52,1.57,1.55881893769792,947400,0.0,1.0
2002-09-26,1.52,1.59,1.5,1.53,1.51910380552727,1143600,0.0,1.0
2002-09-25,1.69,1.73,1.37,1.49,1.47938867335662,4840200,0.0,1.0
2002-09-24,1.83,1.9,1.6,1.69,1.67796433420986,1744800,0.0,1.0
2002-09-23,1.87,1.94,1.78,1.82,1.80703851376446,832800,0.0,1.0
2002-09-20,1.87,1.99,1.78,1.88,1.86661121202043,1339800,0.0,1.0
2002-09-19,2.01,2.03,1.82,1.83,1.81696729680712,1271400,0.0,1.0
2002-09-18,2.12,2.14,2.0,2.0,1.98575660853238,1008600,0.0,1.0
2002-09-17,2.22,2.27,2.1,2.14,2.12475957112964,615000,0.0,1.0
2002-09-16,2.25,2.29,2.11,2.16,2.14461713721497,465000,0.0,1.0
2002-09-13,2.29,2.34,2.24,2.28,2.26376253372691,441000,0.0,1.0
2002-09-12,2.32,2.4,2.27,2.3,2.28362009981223,426000,0.0,1.0
2002-09-11,2.4,2.4,2.3,2.34,2.32333523198288,453000,0.0,1.0
2002-09-10,2.3,2.43,2.3,2.36,2.3431927980682,752400,0.0,1.0
2002-09-09,2.24,2.42,2.24,2.35,2.33326401502554,572400,0.0,1.0
2002-09-06,2.21,2.35,2.18,2.24,2.22404740155626,718800,0.0,1.0
2002-09-05,2.27,2.3,2.16,2.17,2.15454592025763,655200,0.0,1.0
2002-09-04,2.25,2.36,2.24,2.29,2.27369131676957,798000,0.0,1.0
2002-09-03,2.34,2.4,2.1,2.25,2.23397618459892,1615800,0.0,1.0
2002-08-30,2.36,2.46,2.33,2.35,2.33326401502554,498600,0.0,1.0
2002-08-29,2.33,2.41,2.33,2.39,2.37297914719619,491400,0.0,1.0
2002-08-28,2.36,2.43,2.32,2.33,2.31340644894022,1241400,0.0,1.0
2002-08-27,2.56,2.62,2.35,2.38,2.36305036415353,1083000,0.0,1.0
2002-08-26,2.7,2.78,2.4,2.55,2.53183967587878,1752600,0.0,1.0
2002-08-23,2.68,2.84,2.6,2.61,2.59141237413475,1358400,0.0,1.0
2002-08-22,2.47,2.71,2.41,2.6,2.58148359109209,1963200,0.0,1.0
2002-08-21,2.38,2.47,2.37,2.42,2.40276549632418,1458000,0.0,1.0
2002-08-20,2.27,2.36,2.24,2.31,2.29354888285489,2160600,0.0,1.0
2002-08-19,2.19,2.32,2.16,2.3,2.28362009981223,763800,0.0,1.0
2002-08-16,2.18,2.23,2.12,2.21,2.19426105242828,734400,0.0,1.0
2002-08-15,2.2,2.24,2.12,2.18,2.16447470330029,779400,0.0,1.0
2002-08-14,2.12,2.25,2.08,2.23,2.2141186185136,853200,0.0,1.0
2002-08-13,2.22,2.34,2.03,2.15,2.1346883541723,5517600,0.0,1.0
2002-08-12,2.03,2.25,2.0,2.23,2.2141186185136,1800600,0.0,1.0
2002-08-09,2.01,2.1,2.0,2.03,2.01554295766036,1057800,0.0,1.0
2002-08-08,2.05,2.06,2.02,2.04,2.02547174070302,1057800,0.0,1.0
2002-08-07,2.09,2.12,2.02,2.03,2.01554295766036,2272200,0.0,1.0
2002-08-06,2.01,2.1,1.97,2.03,2.01554295766036,3848400,0.0,1.0
2002-08-05,2.04,2.08,1.95,1.95,1.93611269331907,2452200,0.0,1.0
2002-08-02,2.07,2.19,1.98,2.02,2.0056141746177,4818600,0.0,1.0
2002-08-01,2.36,2.4,2.0,2.0,1.98575660853238,10258200,0.0,1.0
2002-07-31,1.89,1.9,1.8,1.85,1.83682486289245,3714000,0.0,1.0
2002-07-30,1.96,1.96,1.8,1.84,1.82689607984979,2122200,0.0,1.0
2002-07-29,1.94,1.96,1.8,1.88,1.86661121202043,3838800,0.0,1.0
2002-07-26,1.99,1.99,1.7,1.72,1.70775068333784,3003600,0.0,1.0
2002-07-25,2.16,2.17,1.82,1.88,1.86661121202043,2424000,0.0,1.0
2002-07-24,2.02,2.19,1.9,2.16,2.14461713721497,3785400,0.0,1.0
2002-07-23,2.48,2.5,2.06,2.12,2.10490200504432,1122600,0.0,1.0
2002-07-22,2.43,2.5,2.36,2.45,2.43255184545216,777000,0.0,1.0
2002-07-19,2.54,2.75,2.35,2.54,2.52191089283612,1123800,0.0,1.0
2002-07-18,2.7,2.82,2.55,2.55,2.53183967587878,858600,0.0,1.0
2002-07-17,2.58,2.82,2.53,2.75,2.73041533673202,1259400,0.0,1.0
2002-07-16,2.47,2.64,2.39,2.55,2.53183967587878,820200,0.0,1.0
2002-07-15,2.37,2.5,2.35,2.41,2.39283671328151,673200,0.0,1.0
2002-07-12,2.38,2.47,2.33,2.37,2.35312158111087,778200,0.0,1.0
2002-07-11,2.4,2.46,2.27,2.31,2.29354888285489,922200,0.0,1.0
2002-07-10,2.44,2.59,2.36,2.42,2.40276549632418,1011600,0.0,1.0
2002-07-09,2.32,2.48,2.3,2.39,2.37297914719619,954600,0.0,1.0
2002-07-08,2.5,2.55,2.25,2.29,2.27369131676957,1386000,0.0,1.0
2002-07-05,2.46,2.53,2.43,2.48,2.46233819458015,910200,0.0,1.0
2002-07-03,2.28,2.4,2.25,2.31,2.29354888285489,1317600,0.0,1.0
2002-07-02,2.57,2.59,2.18,2.31,2.29354888285489,1429800,0.0,1.0
2002-07-01,2.8,2.8,2.53,2.57,2.5516972419641,1282200,0.0,1.0
2002-06-28,2.82,2.96,2.61,2.79,2.77013046890267,2319000,0.0,1.0
2002-06-27,2.96,3.03,2.58,2.86,2.8396319502013,1891800,0.0,1.0
2002-06-26,2.98,3.0,2.48,2.83,2.80984560107331,6768600,0.0,1.0
2002-06-25,3.67,3.84,3.65,3.8,3.77293755621152,937800,0.0,1.0
2002-06-24,3.87,3.89,3.51,3.6,3.57436189535828,3296400,0.0,1.0
2002-06-21,4.1,4.2,3.9,3.9,3.87222538663813,1611000,0.0,1.0
2002-06-20,4.05,4.22,4.01,4.09,4.06087226444871,1046400,0.0,1.0
2002-06-19,4.26,4.3,4.05,4.06,4.03108591532072,941400,0.0,1.0
2002-06-18,4.32,4.41,4.27,4.3,4.26937670834461,646200,0.0,1.0
2002-06-17,4.04,4.41,4.04,4.34,4.30909184051526,2312400,0.0,1.0
2002-06-14,4.07,4.1,3.98,4.01,3.98144200010741,687000,0.0,1.0
2002-06-13,4.15,4.29,4.05,4.09,4.06087226444871,615000,0.0,1.0
2002-06-12,4.11,4.18,3.91,4.1,4.07080104749137,925200,0.0,1.0
2002-06-11,4.41,4.42,4.12,4.14,4.11051617966202,1433400,0.0,1.0
2002-06-10,4.02,4.59,4.01,4.43,4.39845088789921,4989600,0.0,1.0
2002-06-07,3.75,3.95,3.55,3.83,3.8027239053395,1392000,0.0,1.0
2002-06-06,3.89,3.89,3.75,3.77,3.74315120708353,782400,0.0,1.0
2002-06-05,4.05,4.06,3.86,3.89,3.86229660359547,951000,0.0,1.0
2002-06-04,3.94,4.09,3.94,4.03,4.00129956619274,729600,0.0,1.0
2002-06-03,4.08,4.1,3.94,4.01,3.98144200010741,645000,0.0,1.0
2002-05-31,4.12,4.14,3.99,4.03,4.00129956619274,658800,0.0,1.0
2002-05-30,4.05,4.12,4.01,4.07,4.04101469836339,462600,0.0,1.0
2002-05-29,4.07,4.21,4.03,4.1,4.07080104749137,547800,0.0,1.0
2002-05-28,4.25,4.28,4.02,4.05,4.02115713227806,1012800,0.0,1.0
2002-05-24,4.31,4.32,4.18,4.21,4.18001766096065,760200,0.0,1.0
2002-05-23,4.19,4.38,4.16,4.33,4.2991630574726,2149200,0.0,1.0
2002-05-22,4.02,4.09,3.9,3.93,3.90201173576612,1058400,0.0,1.0
2002-05-21,4.13,4.2,4.02,4.04,4.0112283492354,802800,0.0,1.0
2002-05-20,4.27,4.32,4.1,4.13,4.10058739661936,999000,0.0,1.0
2002-05-17,4.12,4.37,4.07,4.32,4.28923427442993,1187400,0.0,1.0
2002-05-16,4.16,4.16,4.0,4.1,4.07080104749137,1364400,0.0,1.0
2002-05-15,4.31,4.5,4.02,4.16,4.13037374574734,1355400,0.0,1.0
2002-05-14,4.32,4.51,4.32,4.38,4.3488069726859,1383000,0.0,1.0
2002-05-13,3.97,4.25,3.96,4.24,4.20980401008864,1024800,0.0,1.0
2002-05-10,4.02,4.06,3.93,3.95,3.92186930185144,1005000,0.0,1.0
2002-05-09,4.05,4.11,3.95,4.0,3.97151321706475,1792800,0.0,1.0
2002-05-08,3.69,4.15,3.6,4.1,4.07080104749137,2820000,0.0,1.0
2002-05-07,3.99,4.09,3.29,3.5,3.47507406493166,5627400,0.0,1.0
2002-05-06,4.17,4.3,3.83,3.85,3.82258147142482,1878000,0.0,1.0
2002-05-03,4.16,4.23,4.07,4.18,4.15023131183267,2004000,0.0,1.0
2002-05-02,4.5,4.62,4.0,4.09,4.06087226444871,8370000,0.0,1.0
2002-05-01,5.1,5.29,4.94,5.25,5.21261109739749,4644600,0.0,1.0
2002-04-30,4.89,5.2,4.84,5.04,5.00410665350159,2375400,0.0,1.0
2002-04-29,5.23,5.26,4.65,4.88,4.845246124819,2058000,0.0,1.0
2002-04-26,5.1,5.25,4.99,5.19,5.15303839914152,2490600,0.0,1.0
2002-04-25,4.8,5.09,4.72,5.08,5.04382178567224,2426400,0.0,1.0
2002-04-24,4.94,5.06,4.81,4.83,4.79560220960569,1282800,0.0,1.0
2002-04-23,4.99,5.0,4.77,4.79,4.75588707743504,1249200,0.0,1.0
2002-04-22,4.82,5.0,4.77,4.97,4.93460517220296,1611600,0.0,1.0
2002-04-19,4.79,4.98,4.65,4.81,4.77574464352037,1280400,0.0,1.0
2002-04-18,4.63,4.8,4.43,4.67,4.6367416809231,1770000,0.0,1.0
2002-04-17,4.77,4.85,4.55,4.72,4.68638559613641,1491600,0.0,1.0
2002-04-16,4.5,4.79,4.49,4.72,4.68638559613641,1794000,0.0,1.0
2002-04-15,4.38,4.49,4.27,4.37,4.33887818964324,2859600,0.0,1.0
2002-04-12,3.95,4.12,3.87,3.97,3.94172686793677,2298600,0.0,1.0
2002-04-11,4.03,4.18,3.85,3.85,3.82258147142482,2971800,0.0,1.0
2002-04-10,4.45,4.46,3.98,4.05,4.02115713227806,3118800,0.0,1.0
2002-04-09,4.64,4.81,4.39,4.49,4.45802358615519,1044600,0.0,1.0
2002-04-08,4.41,4.62,4.25,4.6,4.56724019962447,1392600,0.0,1.0
2002-04-05,4.59,4.8,4.5,4.58,4.54738263353914,1191600,0.0,1.0
2002-04-04,4.57,4.75,4.51,4.58,4.54738263353914,1234200,0.0,1.0
2002-04-03,5.16,5.2,4.25,4.7,4.66652803005108,3719400,0.0,1.0
2002-04-02,5.17,5.3,5.15,5.16,5.12325205001353,1457400,0.0,1.0
2002-04-01,5.2,5.43,5.1,5.27,5.23246866348281,1566600,0.0,1.0
2002-03-28,5.35,5.43,5.15,5.23,5.19275353131217,1104600,0.0,1.0
2002-03-27,5.23,5.4,5.15,5.33,5.29204136173878,975600,0.0,1.0
2002-03-26,5.27,5.4,5.08,5.28,5.24239744652547,1066200,0.0,1.0
2002-03-25,5.48,5.5,5.15,5.4,5.36154284303742,1929600,0.0,1.0
2002-03-22,5.5,5.63,5.4,5.44,5.40125797520806,1645200,0.0,1.0
2002-03-21,5.32,5.52,5.31,5.5,5.46083067346404,2166000,0.0,1.0
2002-03-20,5.21,5.34,5.17,5.31,5.27218379565346,1377600,0.0,1.0
2002-03-19,5.25,5.37,5.15,5.3,5.2622550126108,1867800,0.0,1.0
2002-03-18,5.14,5.25,5.0,5.2,5.16296718218418,1880400,0.0,1.0
2002-03-15,5.16,5.23,4.95,5.05,5.01403543654425,2298000,0.0,1.0
2002-03-14,5.36,5.42,5.15,5.21,5.17289596522684,3419400,0.0,1.0
2002-03-13,5.21,5.4,5.19,5.25,5.21261109739749,2908200,0.0,1.0
2002-03-12,5.29,5.3,5.02,5.19,5.15303839914152,3253800,0.0,1.0
2002-03-11,5.21,5.44,5.15,5.35,5.31189892782411,6837600,0.0,1.0
2002-03-08,4.9,5.2,4.8,4.96,4.92467638916029,3713400,0.0,1.0
2002-03-07,5.1,5.1,4.77,4.8,4.7658158604777,4214400,0.0,1.0
2002-03-06,4.59,5.2,4.46,5.0,4.96439152133094,9192000,0.0,1.0
2002-03-05,4.41,4.66,4.34,4.6,4.56724019962447,4012200,0.0,1.0
2002-03-04,4.33,4.54,4.24,4.41,4.37859332181389,3717000,0.0,1.0
2002-03-01,4.03,4.23,4.02,4.23,4.19987522704598,1730400,0.0,1.0
2002-02-28,4.46,4.46,3.97,4.0,3.97151321706475,2220000,0.0,1.0
2002-02-27,4.42,4.48,4.36,4.4,4.36866453877123,1258800,0.0,1.0
2002-02-26,4.39,4.47,4.28,4.4,4.36866453877123,2009400,0.0,1.0
2002-02-25,4.46,4.46,4.12,4.3,4.26937670834461,3070200,0.0,1.0
2002-02-22,4.12,4.48,3.98,4.27,4.23959035921662,4035600,0.0,1.0
2002-02-21,3.93,4.32,3.84,4.03,4.00129956619274,2588400,0.0,1.0
2002-02-20,3.73,3.89,3.71,3.88,3.85236782055281,930600,0.0,1.0
2002-02-19,3.84,3.86,3.65,3.67,3.64386337665691,1419600,0.0,1.0
2002-02-15,3.98,4.05,3.74,3.92,3.89208295272346,1244400,0.0,1.0
2002-02-14,4.0,4.1,3.95,3.96,3.93179808489411,1239600,0.0,1.0
2002-02-13,4.12,4.17,3.9,4.0,3.97151321706475,1683000,0.0,1.0
2002-02-12,4.16,4.21,4.05,4.12,4.0906586135767,1436400,0.0,1.0
2002-02-11,4.24,4.27,4.16,4.2,4.17008887791799,1443000,0.0,1.0
2002-02-08,4.15,4.24,4.04,4.16,4.13037374574734,1889400,0.0,1.0
2002-02-07,4.0,4.25,3.88,4.04,4.0112283492354,2283600,0.0,1.0
2002-02-06,4.15,4.4,3.89,4.0,3.97151321706475,3392400,0.0,1.0
2002-02-05,4.57,4.58,3.98,4.08,4.05094348140605,8697600,0.0,1.0
2002-02-04,5.96,5.98,4.8,4.83,4.79560220960569,11681400,0.0,1.0
2002-02-01,6.7,6.89,6.12,6.32,6.27499088296231,11356200,0.0,1.0
2002-01-31,6.14,6.36,5.96,6.3,6.25513331687699,6181800,0.0,1.0
2002-01-30,6.18,6.31,5.95,6.01,5.96719860863979,3435000,0.0,1.0
2002-01-29,6.63,6.79,5.85,5.98,5.93741225951181,6835800,0.0,1.0
2002-01-28,5.93,6.43,5.91,6.32,6.27499088296231,5091600,0.0,1.0
2002-01-25,5.79,5.95,5.75,5.8,5.75869416474389,718800,0.0,1.0
2002-01-24,5.89,6.0,5.74,5.78,5.73883659865857,1092600,0.0,1.0
2002-01-23,5.81,5.9,5.6,5.88,5.83812442908519,2262600,0.0,1.0
2002-01-22,5.67,6.0,5.63,5.77,5.72890781561591,3719400,0.0,1.0
2002-01-18,5.59,5.8,5.5,5.52,5.48068823954936,1315200,0.0,1.0
2002-01-17,5.72,5.76,5.55,5.64,5.5998336360613,722400,0.0,1.0
2002-01-16,5.75,5.9,5.59,5.63,5.58990485301864,1014000,0.0,1.0
2002-01-15,5.69,5.95,5.6,5.92,5.87783956125583,1375200,0.0,1.0
2002-01-14,5.63,5.8,5.52,5.71,5.66933511735994,1731000,0.0,1.0
2002-01-11,5.83,5.94,5.55,5.71,5.66933511735994,1329000,0.0,1.0
2002-01-10,5.54,5.83,5.36,5.76,5.71897903257324,2105400,0.0,1.0
2002-01-09,5.56,5.76,5.5,5.62,5.57997606997598,1617600,0.0,1.0
2002-01-08,5.8,5.83,5.5,5.57,5.53033215476267,2012400,0.0,1.0
2002-01-07,5.93,6.06,5.73,5.88,5.83812442908519,1761600,0.0,1.0
2002-01-04,5.87,6.17,5.65,5.88,5.83812442908519,3252600,0.0,1.0
2002-01-03,5.87,6.02,5.7,5.92,5.87783956125583,1390800,0.0,1.0
2002-01-02,5.84,5.9,5.57,5.85,5.8083380799572,1379400,0.0,1.0
2001-12-31,5.8,5.89,5.72,5.82,5.77855173082922,1468200,0.0,1.0
2001-12-28,5.9,6.0,5.77,5.87,5.82819564604253,2017200,0.0,1.0
2001-12-27,5.51,5.93,5.47,5.77,5.72890781561591,2116800,0.0,1.0
2001-12-26,5.32,5.77,5.3,5.43,5.3913291921654,1368600,0.0,1.0
2001-12-24,5.46,5.48,5.16,5.26,5.22253988044015,811800,0.0,1.0
2001-12-21,5.44,5.6,5.22,5.41,5.37147162608008,2304000,0.0,1.0
2001-12-20,5.76,5.98,5.37,5.45,5.41118675825073,5908200,0.0,1.0
2001-12-19,6.02,6.23,6.0,6.02,5.97712739168245,2718000,0.0,1.0
2001-12-18,6.47,6.62,5.88,6.26,6.21541818470634,15711000,0.0,1.0
2001-12-17,5.3,5.64,5.2,5.57,5.53033215476267,2191800,0.0,1.0
2001-12-14,5.48,5.5,5.15,5.37,5.33175649390943,2015400,0.0,1.0
2001-12-13,5.45,5.83,5.29,5.58,5.54026093780533,3198600,0.0,1.0
2001-12-12,5.57,5.96,5.16,5.73,5.68919268344526,5603400,0.0,1.0
2001-12-11,4.78,5.7,4.78,5.57,5.53033215476267,8629800,0.0,1.0
2001-12-10,4.48,4.83,4.48,4.75,4.71617194526439,2350800,0.0,1.0
2001-12-07,4.26,4.6,4.21,4.55,4.51759628441116,2948400,0.0,1.0
2001-12-06,4.3,4.38,4.13,4.26,4.22966157617396,1792800,0.0,1.0
2001-12-05,4.15,4.41,4.1,4.25,4.2197327931313,3123000,0.0,1.0
2001-12-04,4.23,4.24,4.01,4.13,4.10058739661936,2266200,0.0,1.0
2001-12-03,4.23,4.3,4.12,4.15,4.12044496270468,1360200,0.0,1.0
2001-11-30,4.13,4.59,4.08,4.2,4.17008887791799,4587600,0.0,1.0
2001-11-29,4.02,4.12,4.01,4.1,4.07080104749137,1269000,0.0,1.0
2001-11-28,4.07,4.15,4.0,4.01,3.98144200010741,1558200,0.0,1.0
2001-11-27,4.15,4.16,4.0,4.12,4.0906586135767,4321200,0.0,1.0
2001-11-26,4.02,4.17,3.97,4.14,4.11051617966202,2139000,0.0,1.0
2001-11-23,4.05,4.06,3.97,4.0,3.97151321706475,529800,0.0,1.0
2001-11-21,3.8,4.04,3.8,4.0,3.97151321706475,1507800,0.0,1.0
2001-11-20,4.05,4.16,3.98,4.0,3.97151321706475,1847400,0.0,1.0
2001-11-19,4.35,4.39,4.0,4.08,4.05094348140605,3675000,0.0,1.0
2001-11-16,4.55,4.59,4.17,4.25,4.2197327931313,5455800,0.0,1.0
2001-11-15,4.37,4.58,4.37,4.51,4.47788115224051,1602600,0.0,1.0
2001-11-14,4.47,4.53,4.33,4.43,4.39845088789921,4799400,0.0,1.0
2001-11-13,4.43,4.45,4.35,4.43,4.39845088789921,1704600,0.0,1.0
2001-11-12,4.5,4.52,3.8,4.28,4.24951914225929,4218600,0.0,1.0
2001-11-09,4.45,4.52,4.45,4.5,4.46795236919785,1548600,0.0,1.0
2001-11-08,4.53,4.65,4.41,4.44,4.40837967094188,2698800,0.0,1.0
2001-11-07,4.38,4.59,4.37,4.5,4.46795236919785,1927200,0.0,1.0
2001-11-06,4.35,4.56,4.26,4.43,4.39845088789921,2359800,0.0,1.0
2001-11-05,4.52,4.59,4.12,4.33,4.2991630574726,3098400,0.0,1.0
2001-11-02,4.89,4.96,4.5,4.5,4.46795236919785,4356600,0.0,1.0
2001-11-01,4.91,4.97,4.3,4.4,4.36866453877123,4392000,0.0,1.0
2001-10-31,4.54,4.95,4.5,4.81,4.77574464352037,2911800,0.0,1.0
2001-10-30,4.61,4.65,4.21,4.53,4.49773871832583,2529600,0.0,1.0
2001-10-29,4.27,4.85,4.2,4.81,4.77574464352037,3907800,0.0,1.0
2001-10-26,3.8,4.36,3.79,4.34,4.30909184051526,6123000,0.0,1.0
2001-10-25,3.88,4.02,3.8,3.93,3.90201173576612,2313600,0.0,1.0
2001-10-24,4.03,4.25,3.83,3.97,3.94172686793677,3175800,0.0,1.0
2001-10-23,3.95,4.28,3.85,3.99,3.96158443402209,2842200,0.0,1.0
2001-10-22,3.86,3.95,3.71,3.95,3.92186930185144,923400,0.0,1.0
2001-10-19,3.66,3.81,3.64,3.8,3.77293755621152,1430400,0.0,1.0
2001-10-18,3.99,3.99,3.63,3.7,3.6736497257849,1950000,0.0,1.0
2001-10-17,4.39,4.5,3.8,3.9,3.87222538663813,3045000,0.0,1.0
2001-10-16,3.95,4.37,3.9,4.25,4.2197327931313,3343200,0.0,1.0
2001-10-15,3.62,4.0,3.61,3.92,3.89208295272346,1026000,0.0,1.0
2001-10-12,3.9,4.0,3.64,3.87,3.84243903751015,2164800,0.0,1.0
2001-10-11,4.16,4.25,3.91,3.95,3.92186930185144,4041600,0.0,1.0
2001-10-10,3.48,4.0,3.45,3.79,3.76300877316885,3326400,0.0,1.0
2001-10-09,3.51,3.52,3.38,3.42,3.39564380059036,860400,0.0,1.0
2001-10-08,3.42,3.61,3.25,3.51,3.48500284797432,2474400,0.0,1.0
2001-10-05,3.9,3.98,3.56,3.81,3.78286633925418,2778000,0.0,1.0
2001-10-04,4.19,4.37,3.97,3.99,3.96158443402209,4724400,0.0,1.0
2001-10-03,4.4,4.41,3.94,4.01,3.98144200010741,9671400,0.0,1.0
2001-10-02,3.35,3.75,3.22,3.67,3.64386337665691,4138800,0.0,1.0
2001-10-01,3.65,3.65,3.11,3.58,3.55450432927295,4009200,0.0,1.0
2001-09-28,3.56,4.09,3.42,3.79,3.76300877316885,5502000,0.0,1.0
2001-09-27,3.2,3.5,2.85,3.38,3.35592866841972,5905200,0.0,1.0
2001-09-26,2.68,3.2,2.63,3.05,3.02827882801187,8254800,0.0,1.0
2001-09-25,2.53,2.63,2.5,2.63,2.61126994022008,6813000,0.0,1.0
2001-09-24,2.5,2.57,2.44,2.52,2.50205332675079,8701800,0.0,1.0
2001-09-21,2.29,2.45,2.07,2.31,2.29354888285489,5546400,0.0,1.0
2001-09-20,2.03,2.5,2.02,2.29,2.27369131676957,11757600,0.0,1.0
2001-09-19,2.26,2.29,1.8,2.03,2.01554295766036,16734600,0.0,1.0
2001-09-18,3.01,3.05,2.03,2.35,2.33326401502554,20998200,0.0,1.0
2001-09-17,3.02,3.3,2.51,3.01,2.98856369584123,20494800,0.0,1.0
2001-09-10,4.96,5.19,4.88,5.0,4.96439152133094,3354000,0.0,1.0
