,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,META_Dividend Amount,META_Split Coefficient
2015-05-13,77.72,78.53,77.65,78.44,78.205333792396,21512309,0.0,1.0
2015-05-12,77.87,77.89,76.79,77.46,77.2282656241585,21285310,0.0,1.0
2015-05-11,78.48,79.03,77.93,78.01,77.7766202083734,18874054,0.0,1.0
2015-05-08,79.1,79.23,78.03,78.51,78.2751243758415,19943595,0.0,1.0
2015-05-07,78.0,78.94,77.56,78.425,78.1903786673719,19749428,0.0,1.0
2015-05-06,77.97,78.81,77.05,78.1,77.8663509585177,28663026,0.0,1.0
2015-05-05,78.55,78.8,77.22,77.56,77.3279664576521,22311318,0.0,1.0
2015-05-04,79.33,79.69,78.6301,78.81,78.5742268763224,14691991,0.0,1.0
2015-05-01,79.24,79.76,78.11,78.99,78.7536883766109,24136358,0.0,1.0
2015-04-30,80.01,80.96,78.32,78.77,78.5343465429249,28999005,0.0,1.0
2015-04-29,80.01,81.39,79.52,80.465,80.2242756706418,26430258,0.0,1.0
2015-04-28,81.83,81.9,80.23,80.68,80.4386324626531,23775344,0.0,1.0
2015-04-27,81.87,82.93,81.63,81.91,81.6649527146246,25446032,0.0,1.0
2015-04-24,82.77,82.94,81.48,81.53,81.2860895473489,29660356,0.0,1.0
2015-04-23,84.1,85.59,82.41,82.41,82.1634568820927,73728080,0.0,1.0
2015-04-22,84.32,84.74,83.65,84.63,84.3768153856511,45547963,0.0,1.0
2015-04-21,84.0,84.49,83.54,83.62,83.3698369673655,27171852,0.0,1.0
2015-04-20,81.54,83.15,81.24,83.09,82.8414225498493,28796761,0.0,1.0
2015-04-17,81.48,82.11,80.37,80.775,80.533348254472,24214983,0.0,1.0
2015-04-16,82.47,83.07,82.15,82.31,82.0637560485991,13769687,0.0,1.0
2015-04-15,83.55,83.66,82.27,82.705,82.4575743408989,22390943,0.0,1.0
2015-04-14,83.17,83.69,82.44,83.515,83.2651510921972,19634173,0.0,1.0
2015-04-13,81.93,83.94,81.92,83.01,82.7616618830544,26883094,0.0,1.0
2015-04-10,82.21,82.61,81.91,82.04,81.7945637981663,12529738,0.0,1.0
2015-04-09,82.5,82.8,81.71,82.17,81.924174881708,15927281,0.0,1.0
2015-04-08,82.63,83.1,81.84,82.275,82.0288607568763,18966732,0.0,1.0
2015-04-07,82.65,83.42,82.22,82.32,82.0737261319484,17467042,0.0,1.0
2015-04-06,80.8,82.81,80.8,82.44,82.1933671321408,19062934,0.0,1.0
2015-04-02,82.25,82.56,81.44,81.555,81.3110147557223,19664053,0.0,1.0
2015-04-01,82.5,82.72,80.87,81.665,81.4206856725652,22058167,0.0,1.0
2015-03-31,82.9,83.5,82.21,82.215,81.9690402567801,19734277,0.0,1.0
2015-03-30,83.81,84.34,82.41,83.195,82.9461084250176,24527686,0.0,1.0
2015-03-27,83.38,83.95,82.88,83.3,83.0507943001859,18372582,0.0,1.0
2015-03-26,82.72,83.77,82.14,83.01,82.7616618830544,32794800,0.0,1.0
2015-03-25,85.5,85.52,82.92,82.92,82.6719311329102,37436147,0.0,1.0
2015-03-24,84.71,86.0699,84.52,85.31,85.0547810534077,32576522,0.0,1.0
2015-03-23,83.92,84.96,83.3,84.43,84.1774137186638,27357333,0.0,1.0
2015-03-20,83.39,84.6,83.07,83.8,83.549298467654,44466323,0.0,1.0
2015-03-19,81.12,83.0,81.0,82.75,82.502439715971,42099523,0.0,1.0
2015-03-18,79.25,81.24,79.17,80.91,80.6679443796884,36912446,0.0,1.0
2015-03-17,78.36,79.78,78.34,79.365,79.1275665022119,22169969,0.0,1.0
2015-03-16,77.96,78.12,77.36,78.07,77.8364407084696,19305406,0.0,1.0
2015-03-13,78.6,79.38,77.68,78.05,77.8165005417708,18557296,0.0,1.0
2015-03-12,78.1,79.05,77.91,78.93,78.6938678765147,16093319,0.0,1.0
2015-03-11,77.8,78.43,77.26,77.57,77.3379365410015,20215704,0.0,1.0
2015-03-10,78.5,79.26,77.55,77.55,77.3179963743027,23067057,0.0,1.0
2015-03-09,79.68,79.91,78.63,79.44,79.2023421273322,18925097,0.0,1.0
2015-03-06,80.9,81.33,79.83,80.005,79.7656518365711,24488581,0.0,1.0
2015-03-05,81.23,81.99,81.05,81.21,80.9670468801692,27825733,0.0,1.0
2015-03-04,79.3,81.15,78.85,80.895,80.6529892546643,28126686,0.0,1.0
2015-03-03,79.61,79.7,78.52,79.6,79.361863460922,18634973,0.0,1.0
2015-03-02,79.0,79.855,78.52,79.75,79.5114147111624,21662537,0.0,1.0
2015-02-27,80.68,81.23,78.62,78.97,78.7337482099122,30739197,0.0,1.0
2015-02-26,79.88,81.37,79.72,80.41,80.1694402122203,31111891,0.0,1.0
2015-02-25,78.5,80.2,78.5,79.56,79.3219831275245,25593800,0.0,1.0
2015-02-24,78.5,79.48,78.1,78.45,78.2153038757453,18897133,0.0,1.0
2015-02-23,79.96,80.19,78.38,78.84,78.6041371263705,24139056,0.0,1.0
2015-02-20,79.55,80.34,79.2,79.895,79.6559809197282,36931698,0.0,1.0
2015-02-19,76.986,79.84,76.95,79.42,79.1824019606335,45851177,0.0,1.0
2015-02-18,75.94,76.9,75.45,76.71,76.4805093729563,22426421,0.0,1.0
2015-02-17,75.3,76.91,75.08,75.6,75.3738301211771,25254400,0.0,1.0
2015-02-13,76.46,76.48,75.5,75.74,75.5134112880682,18621860,0.0,1.0
2015-02-12,76.86,76.87,75.89,76.23,76.001945372187,17234976,0.0,1.0
2015-02-11,75.09,76.75,75.03,76.51,76.2811077059691,20877427,0.0,1.0
2015-02-10,74.85,75.34,74.5,75.19,74.9650567038533,15811344,0.0,1.0
2015-02-09,74.05,74.83,73.45,74.44,74.2173004526511,16194322,0.0,1.0
2015-02-06,75.68,75.7,74.25,74.47,74.2472107026992,21210994,0.0,1.0
2015-02-05,75.71,75.98,75.21,75.615,75.3887852462012,15062573,0.0,1.0
2015-02-04,75.09,76.35,75.01,75.63,75.4037403712252,20277368,0.0,1.0
2015-02-03,75.19,75.58,73.86,75.4,75.1744284541899,26957714,0.0,1.0
2015-02-02,76.11,76.14,73.75,74.99,74.7656550368661,41955258,0.0,1.0
2015-01-30,78.0,78.16,75.75,75.91,75.6829027050074,42649491,0.0,1.0
2015-01-29,76.85,78.02,74.21,78.0,77.766650125024,61293468,0.0,1.0
2015-01-28,76.9,77.638,76.0,76.24,76.0119154555363,53306422,0.0,1.0
2015-01-27,76.71,76.88,75.63,75.78,75.5532916214657,20109977,0.0,1.0
2015-01-26,77.98,78.47,77.29,77.495,77.2631609158813,19260820,0.0,1.0
2015-01-23,77.65,78.19,77.04,77.83,77.5971587080849,16746503,0.0,1.0
2015-01-22,77.17,77.75,76.68,77.65,77.4176972077964,19519458,0.0,1.0
2015-01-21,76.16,77.3,75.85,76.74,76.5104196230044,25096737,0.0,1.0
2015-01-20,75.72,76.31,74.82,76.24,76.0119154555363,22821614,0.0,1.0
2015-01-16,74.04,75.32,73.84,75.18,74.9550866205039,21791529,0.0,1.0
2015-01-15,76.4,76.57,73.54,74.05,73.828467202026,34133974,0.0,1.0
2015-01-14,76.42,77.2,76.0291,76.28,76.0517957889338,25918564,0.0,1.0
2015-01-13,77.23,78.08,75.85,76.45,76.2212872058729,25179561,0.0,1.0
2015-01-12,77.84,78.0,76.21,76.72,76.4904794563057,19190194,0.0,1.0
2015-01-09,78.2,78.62,77.2,77.74,77.5074279579406,21004109,0.0,1.0
2015-01-08,76.74,78.23,76.08,78.175,77.9411265836379,23960953,0.0,1.0
2015-01-07,76.76,77.36,75.82,76.15,75.9221847053921,22045333,0.0,1.0
2015-01-06,77.23,77.59,75.365,76.15,75.9221847053921,27399288,0.0,1.0
2015-01-05,77.98,79.2455,76.86,77.19,76.9590733737257,26452191,0.0,1.0
2015-01-02,78.58,78.93,77.7,78.45,78.2153038757453,18177475,0.0,1.0
2014-12-31,79.54,79.8,77.86,78.02,77.7865902917228,20040439,0.0,1.0
2014-12-30,79.85,80.59,79.1,79.22,78.9830002936462,14370763,0.0,1.0
2014-12-29,80.49,80.96,79.71,80.02,79.7806069615952,14134666,0.0,1.0
2014-12-26,81.02,81.28,80.51,80.775,80.533348254472,10647388,0.0,1.0
2014-12-24,81.03,81.43,80.75,80.77,80.5283632127973,7685481,0.0,1.0
2014-12-23,82.02,82.17,80.4,80.61,80.3688418792075,19865820,0.0,1.0
2014-12-22,80.08,81.89,80.0,81.45,81.206328880554,31395770,0.0,1.0
2014-12-19,78.75,80.0,78.33,79.88,79.6410257947041,43334992,0.0,1.0
2014-12-18,76.89,78.4,76.51,78.4,78.1654534589985,34222081,0.0,1.0
2014-12-17,75.01,76.41,74.9,76.11,75.8823043719946,29203904,0.0,1.0
2014-12-16,76.19,77.39,74.59,74.69,74.4665525363852,31554593,0.0,1.0
2014-12-15,78.46,78.58,76.56,76.99,76.7596717067385,29396532,0.0,1.0
2014-12-12,77.16,78.88,77.02,77.83,77.5971587080849,28091617,0.0,1.0
2014-12-11,76.52,78.52,76.48,77.73,77.4974578745913,33492661,0.0,1.0
2014-12-10,76.65,77.55,76.07,76.18,75.9520949554401,32210532,0.0,1.0
2014-12-09,75.2,76.93,74.78,76.84,76.610120456498,25358584,0.0,1.0
2014-12-08,76.18,77.25,75.4,76.52,76.2910777893185,25733853,0.0,1.0
2014-12-05,75.8,76.76,75.36,76.36,76.1315564557287,24306446,0.0,1.0
2014-12-04,74.83,75.55,74.66,75.24,75.0149071206001,14390520,0.0,1.0
2014-12-03,75.38,75.73,74.4,74.88,74.6559841200231,16689857,0.0,1.0
2014-12-02,75.33,75.91,75.04,75.46,75.2342489542861,16773884,0.0,1.0
2014-12-01,77.26,77.31,74.8,75.1,74.875325953709,31789866,0.0,1.0
2014-11-28,77.67,78.27,77.23,77.7,77.4675476245432,15992035,0.0,1.0
2014-11-26,75.53,77.78,75.51,77.62,77.3877869577483,32721585,0.0,1.0
2014-11-25,74.21,75.74,74.13,75.63,75.4037403712252,32250205,0.0,1.0
2014-11-24,73.54,74.35,73.35,74.01,73.7885868686286,22103831,0.0,1.0
2014-11-21,74.5,74.5,73.5,73.75,73.5293647015452,23060382,0.0,1.0
2014-11-20,72.8,73.99,72.51,73.6,73.3798134513047,19154862,0.0,1.0
2014-11-19,74.01,74.54,73.11,73.33,73.110621200872,25441163,0.0,1.0
2014-11-18,74.45,74.8,73.9,74.34,74.1175996191575,20696643,0.0,1.0
2014-11-17,74.88,75.655,73.88,74.24,74.0178987856639,28701191,0.0,1.0
2014-11-14,74.27,74.93,74.04,74.88,74.6559841200231,19476878,0.0,1.0
2014-11-13,74.74,75.24,73.64,74.25,74.0278688690133,26448451,0.0,1.0
2014-11-12,74.28,75.14,73.54,74.72,74.4964627864333,26536609,0.0,1.0
2014-11-11,74.95,74.98,74.03,74.61,74.3867918695903,18735123,0.0,1.0
2014-11-10,75.36,75.4799,74.61,75.0,74.7756251202154,21575126,0.0,1.0
2014-11-07,75.39,75.855,75.02,75.6,75.3738301211771,20774381,0.0,1.0
2014-11-06,74.89,75.6,74.31,75.26,75.0348472872988,21383194,0.0,1.0
2014-11-05,76.51,76.8,74.42,74.83,74.6061337032763,35912588,0.0,1.0
2014-11-04,74.23,75.77,73.65,75.76,75.5333514547669,39326471,0.0,1.0
2014-11-03,75.47,75.52,73.7,73.88,73.6589757850869,40727330,0.0,1.0
2014-10-31,74.93,75.7,74.45,74.99,74.7656550368661,44544325,0.0,1.0
2014-10-30,75.05,75.35,72.9,74.11,73.8882877021222,83269554,0.0,1.0
2014-10-29,75.45,76.88,74.78,75.86,75.6330522882606,106119520,0.0,1.0
2014-10-28,80.18,81.16,79.57,80.77,80.5283632127973,74211768,0.0,1.0
2014-10-27,80.74,80.8,79.76,80.28,80.0398291286786,30168921,0.0,1.0
2014-10-24,80.2,80.8183,79.32,80.67,80.4286623793037,32247520,0.0,1.0
2014-10-23,79.38,80.63,79.01,80.04,79.8005471282939,35055800,0.0,1.0
2014-10-22,78.815,79.85,78.01,78.37,78.1355432089504,41862393,0.0,1.0
2014-10-21,77.56,78.74,77.15,78.69,78.45458587613,32252403,0.0,1.0
2014-10-20,75.6,77.09,75.38,76.95,76.719791373341,34701260,0.0,1.0
2014-10-17,74.23,76.0,73.75,75.95,75.7227830384048,76341638,0.0,1.0
2014-10-16,70.79,73.35,70.58,72.63,72.4127153664166,53529459,0.0,1.0
2014-10-15,71.69,73.8,70.32,73.21,72.9909802006796,61528317,0.0,1.0
2014-10-14,74.0,74.18,72.05,73.59,73.3698433679554,50299288,0.0,1.0
2014-10-13,73.23,74.78,72.52,72.99,72.7716383669936,43937638,0.0,1.0
2014-10-10,75.59,76.5,72.76,72.91,72.6918777001987,52146162,0.0,1.0
2014-10-09,77.28,77.7601,75.85,75.91,75.6829027050074,32487174,0.0,1.0
2014-10-08,76.18,77.71,75.1,77.52,77.2880861242547,32975514,0.0,1.0
2014-10-07,77.05,77.95,76.24,76.29,76.0617658722831,25317488,0.0,1.0
2014-10-06,77.19,77.89,76.85,77.555,77.3229814159774,25729191,0.0,1.0
2014-10-03,77.76,78.06,77.26,77.44,77.2083254574598,23340173,0.0,1.0
2014-10-02,76.57,77.48,75.64,77.08,76.8494024568827,36487612,0.0,1.0
2014-10-01,78.78,78.82,75.9,76.55,76.3209880393665,55090157,0.0,1.0
2014-09-30,79.35,79.7067,78.6,79.04,78.8035387933577,35899444,0.0,1.0
2014-09-29,78.12,79.199,77.91,79.0,78.7636584599602,34030635,0.0,1.0
2014-09-26,77.59,78.8416,77.33,78.79,78.5542867096237,28872012,0.0,1.0
2014-09-25,78.6,78.94,77.13,77.22,76.9889836237738,37354970,0.0,1.0
2014-09-24,78.1,78.62,77.51,78.535,78.3000495842149,30596541,0.0,1.0
2014-09-23,76.33,78.63,76.04,78.29,78.0557825421555,36721000,0.0,1.0
2014-09-22,77.0,77.53,75.95,76.8,76.5702401231006,31917700,0.0,1.0
2014-09-19,77.4,78.3,76.44,77.91,77.6769193748798,76638600,0.0,1.0
2014-09-18,76.77,77.33,76.52,77.0,76.7696417900878,22983300,0.0,1.0
2014-09-17,75.96,77.25,75.57,76.43,76.2013470391742,28647200,0.0,1.0
2014-09-16,73.52,76.23,73.07,76.08,75.8523941219465,37672600,0.0,1.0
2014-09-15,77.15,77.25,73.43,74.58,74.3568816195422,49576900,0.0,1.0
2014-09-12,78.02,78.3,77.1,77.48,77.2482057908572,26676800,0.0,1.0
2014-09-11,77.13,78.36,77.05,77.92,77.6868894582291,32219000,0.0,1.0
2014-09-10,76.52,77.95,76.51,77.43,77.1983553741104,29864000,0.0,1.0
2014-09-09,77.59,78.17,76.2,76.67,76.4406290395589,28769300,0.0,1.0
2014-09-08,77.26,78.17,77.01,77.89,77.6569792081811,28149300,0.0,1.0
2014-09-05,76.1,77.38,75.598,77.26,77.0288639571713,29407300,0.0,1.0
2014-09-04,75.89,76.93,75.53,75.95,75.7227830384048,26625500,0.0,1.0
2014-09-03,77.14,77.48,75.6,75.83,75.6031420382125,32330200,0.0,1.0
2014-09-02,75.01,76.7,74.82,76.68,76.4505991229083,34785800,0.0,1.0
2014-08-29,74.3,74.82,74.01,74.82,74.5961636199269,26224300,0.0,1.0
2014-08-28,74.0,74.43,73.73,73.855,73.6340505767135,21922800,0.0,1.0
2014-08-27,75.27,75.49,74.46,74.63,74.406732036289,36238700,0.0,1.0
2014-08-26,75.0,75.99,74.73,75.9601,75.7328528225877,23886100,0.0,1.0
2014-08-25,74.94,75.28,74.79,75.02,74.7955652869141,19691100,0.0,1.0
2014-08-22,74.34,74.73,73.57,74.57,74.3469115361928,20874600,0.0,1.0
2014-08-21,74.92,75.19,74.4149,74.57,74.3469115361928,20075900,0.0,1.0
2014-08-20,74.97,75.18,74.62,74.81,74.5861935365775,22878000,0.0,1.0
2014-08-19,74.81,75.58,74.77,75.29,75.0647575373469,26618600,0.0,1.0
2014-08-18,74.0,74.72,73.96,74.59,74.3668517028916,23913200,0.0,1.0
2014-08-15,74.32,74.65,73.0,73.63,73.4097237013528,38846600,0.0,1.0
2014-08-14,73.97,74.38,73.69,74.296,74.0737312524203,22182800,0.0,1.0
2014-08-13,73.12,74.25,73.05,73.77,73.5493048682439,29198500,0.0,1.0
2014-08-12,73.09,73.3301,72.22,72.83,72.6121170334038,27374400,0.0,1.0
2014-08-11,73.46,73.91,73.06,73.44,73.2202921177149,24544100,0.0,1.0
2014-08-08,73.4,73.43,72.56,73.06,72.8414289504392,27155700,0.0,1.0
2014-08-07,73.0,74.0,72.7,73.17,72.9510998672822,38093400,0.0,1.0
2014-08-06,72.02,73.72,71.79,72.47,72.2531940328268,30940200,0.0,1.0
2014-08-05,73.2,73.59,72.18,72.69,72.4725358665128,34820400,0.0,1.0
2014-08-04,72.36,73.88,72.36,73.51,73.2900827011605,30656900,0.0,1.0
2014-08-01,72.22,73.22,71.55,72.36,72.1435231159838,43456400,0.0,1.0
2014-07-31,74.0,74.165,72.44,72.65,72.4326555331154,43909200,0.0,1.0
2014-07-30,74.21,75.19,74.13,74.677,74.453591428031,36823000,0.0,1.0
2014-07-29,74.72,74.92,73.4229,73.71,73.4894843681477,41126900,0.0,1.0
2014-07-28,75.17,75.5,73.85,74.92,74.6958644534205,41640000,0.0,1.0
2014-07-25,74.99,75.67,74.662,75.19,74.9650567038533,45823100,0.0,1.0
2014-07-24,75.96,76.74,74.51,74.98,74.7556849535167,124006900,0.0,1.0
2014-07-23,69.74,71.33,69.61,71.29,71.0767241976021,77435900,0.0,1.0
2014-07-22,69.76,69.77,68.61,69.27,69.062767361031,40301800,0.0,1.0
2014-07-21,68.81,69.96,68.5,69.4,69.1923784445727,49431600,0.0,1.0
2014-07-18,66.8,68.46,66.16,68.4199,68.2152105755017,42262200,0.0,1.0
2014-07-17,67.03,67.85,66.04,66.4099,66.2112238222799,38024200,0.0,1.0
2014-07-16,67.54,67.94,67.07,67.66,67.4575839417837,29541600,0.0,1.0
2014-07-15,67.96,68.0899,66.26,67.165,66.9640648159903,44213200,0.0,1.0
2014-07-14,67.13,68.17,66.9,67.9,67.6968659421684,38468000,0.0,1.0
2014-07-11,65.28,66.59,64.79,66.34,66.1415329396679,39167800,0.0,1.0
2014-07-10,63.31,65.34,63.05,64.8725,64.678423208149,44388200,0.0,1.0
2014-07-09,63.41,65.12,63.15,64.97,64.7756315208053,51378000,0.0,1.0
2014-07-08,65.06,65.56,62.21,62.76,62.5722431005963,68855600,0.0,1.0
2014-07-07,66.3,66.57,65.12,65.29,65.0946741879849,28707100,0.0,1.0
2014-07-03,66.855,67.0,65.76,66.29,66.0916825229211,25203200,0.0,1.0
2014-07-02,68.04,68.3,65.79,66.45,66.2512038565109,41805900,0.0,1.0
2014-07-01,67.58,68.44,67.39,68.06,67.8563872757582,33166100,0.0,1.0
2014-06-30,67.46,67.92,67.13,67.29,67.0886908578573,27102800,0.0,1.0
2014-06-27,67.31,67.7,66.84,67.6,67.3977634416875,46444300,0.0,1.0
2014-06-26,68.0,68.0,66.9,67.13,66.9291695242675,47646700,0.0,1.0
2014-06-25,65.58,67.48,65.57,67.44,67.2382421080977,44245500,0.0,1.0
2014-06-24,65.36,67.17,65.27,65.72,65.5233877720074,57284100,0.0,1.0
2014-06-23,64.32,65.66,64.22,65.37,65.1744348547798,34434000,0.0,1.0
2014-06-20,64.46,64.81,63.35,64.5,64.3070376033853,46407900,0.0,1.0
2014-06-19,65.46,65.5756,64.21,64.3415,64.1490117822979,34133800,0.0,1.0
2014-06-18,64.49,65.75,64.05,65.6,65.4037467718151,35493200,0.0,1.0
2014-06-17,64.1,64.88,63.93,64.4,64.2073367698917,27636500,0.0,1.0
2014-06-16,64.16,64.88,63.75,64.19,63.997965019555,30856800,0.0,1.0
2014-06-13,64.7,64.97,63.83,64.5,64.3070376033853,29383800,0.0,1.0
2014-06-12,65.85,66.47,64.06,64.2901,64.0977655538822,55642800,0.0,1.0
2014-06-11,65.32,65.8,64.9,65.781,65.5842052804386,44158300,0.0,1.0
2014-06-10,63.53,65.82,63.5,65.77,65.5732381887542,69206900,0.0,1.0
2014-06-09,62.4,63.34,61.79,62.88,62.6918841007886,37573600,0.0,1.0
2014-06-06,63.37,63.48,62.15,62.5,62.3130209335129,42386300,0.0,1.0
2014-06-05,63.66,64.36,62.82,63.186,62.9969686512791,47352000,0.0,1.0
2014-06-04,62.45,63.59,62.07,63.34,63.1505079348593,36514000,0.0,1.0
2014-06-03,62.62,63.42,62.32,62.87,62.6819140174392,32217000,0.0,1.0
2014-06-02,63.23,63.59,62.05,63.08,62.8912857677758,35947400,0.0,1.0
2014-05-30,63.95,64.17,62.56,63.3,63.1106276014618,45253500,0.0,1.0
2014-05-29,63.84,64.3,63.51,63.83,63.639042018978,42700000,0.0,1.0
2014-05-28,63.39,64.14,62.62,63.51,63.3199993517984,47795000,0.0,1.0
2014-05-27,61.62,63.51,61.57,63.48,63.2900891017503,55682000,0.0,1.0
2014-05-23,60.41,61.45,60.15,61.351,61.1674583566711,38294000,0.0,1.0
2014-05-22,60.94,61.48,60.4,60.52,60.3389444303392,54200000,0.0,1.0
2014-05-21,58.56,60.5,58.25,60.49,60.3090341802911,58992000,0.0,1.0
2014-05-20,59.5,60.19,58.18,58.56,58.3848080938642,53931000,0.0,1.0
2014-05-19,57.89,59.56,57.57,59.21,59.0328635115727,43034000,0.0,1.0
2014-05-16,58.31,58.45,57.31,58.0199,57.8463238921652,47933000,0.0,1.0
2014-05-15,59.26,59.38,57.52,57.919,57.7457257511701,56814000,0.0,1.0
2014-05-14,59.53,60.45,58.95,59.23,59.0528036782715,47429000,0.0,1.0
2014-05-13,59.66,60.89,59.51,59.83,59.6510086792332,48525000,0.0,1.0
2014-05-12,57.98,59.9,57.98,59.83,59.6510086792332,48575000,0.0,1.0
2014-05-09,56.85,57.65,56.38,57.24,57.0687570917484,52584000,0.0,1.0
2014-05-08,57.23,58.82,56.5,56.76,56.590193090979,61251000,0.0,1.0
2014-05-07,58.77,59.3,56.26,57.39,57.2183083419888,78587000,0.0,1.0
2014-05-06,60.98,61.15,58.49,58.53,58.3548978438161,55901000,0.0,1.0
2014-05-05,59.67,61.35,59.18,61.22,61.0368502647945,46057000,0.0,1.0
2014-05-02,61.3,61.89,60.18,60.46,60.279123930243,54189000,0.0,1.0
2014-05-01,60.43,62.28,60.21,61.15,60.967059681349,82429000,0.0,1.0
2014-04-30,57.58,59.85,57.16,59.78,59.6011582624864,76093000,0.0,1.0
2014-04-29,56.09,58.28,55.84,58.15,57.9760346765404,75557000,0.0,1.0
2014-04-28,58.05,58.31,54.66,56.14,55.9720479233186,107758000,0.0,1.0
2014-04-25,59.97,60.01,57.57,57.71,57.5373510091684,92502000,0.0,1.0
2014-04-24,63.6,63.65,59.77,60.87,60.6878973475668,138769000,0.0,1.0
2014-04-23,63.45,63.48,61.26,61.36,61.1764314316856,96565000,0.0,1.0
2014-04-22,62.65,63.44,62.22,63.0301,62.8415350518625,60631000,0.0,1.0
2014-04-21,59.46,61.24,59.15,61.24,61.0567904314932,60364000,0.0,1.0
2014-04-17,59.3,60.58,58.72,58.94,58.76367126114,88040000,0.0,1.0
2014-04-16,59.79,60.19,57.74,59.72,59.5413377623902,78774000,0.0,1.0
2014-04-15,59.29,59.68,55.88,59.09,58.9132225113804,108623000,0.0,1.0
2014-04-14,60.09,60.45,57.78,58.89,58.7138208443931,72325000,0.0,1.0
2014-04-11,57.6,60.31,57.31,58.53,58.3548978438161,91452000,0.0,1.0
2014-04-10,63.08,63.18,58.68,59.16,58.9830130948259,114988000,0.0,1.0
2014-04-09,59.63,62.4558,59.1882,62.41,62.2232901833686,100215000,0.0,1.0
2014-04-08,57.68,58.71,57.17,58.1901,58.0160147107713,78836000,0.0,1.0
2014-04-07,55.9,58.0,55.44,56.95,56.7796246746169,108488000,0.0,1.0
2014-04-04,59.94,60.2,56.32,56.749,56.5792259992947,125214400,0.0,1.0
2014-04-03,62.55,63.17,59.13,59.49,59.3120258453549,83859000,0.0,1.0
2014-04-02,63.21,63.91,62.21,62.72,62.5323627671988,66277000,0.0,1.0
2014-04-01,60.46,62.66,60.24,62.62,62.4326619337052,59291000,0.0,1.0
2014-03-31,60.78,61.52,59.87,60.24,60.059782096557,53011000,0.0,1.0
2014-03-28,61.34,61.95,59.335,60.01,59.8304701795217,67052000,0.0,1.0
2014-03-27,60.51,61.9,57.98,60.97,60.7875981810605,112650000,0.0,1.0
2014-03-26,64.74,64.95,60.37,60.385,60.2043483051228,97503900,0.0,1.0
2014-03-25,64.89,66.19,63.78,64.89,64.6958708540104,68786000,0.0,1.0
2014-03-24,67.19,67.36,63.36,64.1,63.9082342694108,85696000,0.0,1.0
2014-03-21,67.53,67.92,66.1786,67.24,67.0388404411105,59999900,0.0,1.0
2014-03-20,68.01,68.23,66.82,66.97,66.7696481906777,44439000,0.0,1.0
2014-03-19,69.17,69.29,67.465,68.24,68.0358487760467,43981000,0.0,1.0
2014-03-18,68.76,69.6,68.3,69.19,68.9830066942361,40827000,0.0,1.0
2014-03-17,68.18,68.95,66.62,68.7399,68.5342532426813,52197000,0.0,1.0
2014-03-14,68.49,69.43,67.46,67.72,67.5174044418798,48227000,0.0,1.0
2014-03-13,71.29,71.35,68.15,68.83,68.624083693659,57091000,0.0,1.0
2014-03-12,69.86,71.35,69.0,70.8799,70.6678510794448,46340500,0.0,1.0
2014-03-11,72.5,72.59,69.96,70.1,69.890284279028,59408300,0.0,1.0
2014-03-10,70.77,72.15,70.51,72.03,71.8145103654549,59871600,0.0,1.0
2014-03-07,71.08,71.18,69.47,69.8,69.5911817785472,38927000,0.0,1.0
2014-03-06,71.88,71.89,70.25,70.84,70.6280704468808,46026500,0.0,1.0
2014-03-05,69.69,71.97,69.62,71.57,71.3558865313842,74567700,0.0,1.0
2014-03-04,68.66,68.9,67.62,68.8,68.5941734436109,42013500,0.0,1.0
2014-03-03,66.96,68.05,66.51,67.41,67.2083318580496,56824100,0.0,1.0
2014-02-28,69.47,69.88,67.38,68.46,68.2551906097326,66783700,0.0,1.0
2014-02-27,69.34,70.01,68.87,68.94,68.733754610502,41653700,0.0,1.0
2014-02-26,70.19,71.22,68.85,69.26,69.0527972776816,55322700,0.0,1.0
2014-02-25,70.95,71.0,69.45,69.85,69.641032195294,52077000,0.0,1.0
2014-02-24,68.74,71.44,68.54,70.78,70.5682499467846,76620300,0.0,1.0
2014-02-21,69.69,69.96,68.45,68.59,68.3848016932743,70932400,0.0,1.0
2014-02-20,67.73,70.11,65.727,69.63,69.421690361608,130928900,0.0,1.0
2014-02-19,67.05,69.08,67.0,68.06,67.8563872757582,62087100,0.0,1.0
2014-02-18,66.94,67.5397,66.07,67.3,67.0986609412066,43809900,0.0,1.0
2014-02-14,67.5,67.58,66.72,67.09,66.88928919087,36694900,0.0,1.0
2014-02-13,64.18,67.33,64.05,67.33,67.1285711912547,61911700,0.0,1.0
2014-02-12,64.92,65.06,64.05,64.45,64.2571871866385,47282100,0.0,1.0
2014-02-11,63.75,65.0,63.35,64.851,64.6569875289479,45675600,0.0,1.0
2014-02-10,64.3,64.49,63.473,63.548,63.357885668526,43666100,0.0,1.0
2014-02-07,62.27,64.57,62.22,64.32,64.1275761030967,60704300,0.0,1.0
2014-02-06,61.46,62.78,61.46,62.16,61.9740380996345,42086500,0.0,1.0
2014-02-05,62.74,63.16,61.27,62.19,62.0039483496826,51685100,0.0,1.0
2014-02-04,62.05,63.14,61.82,62.75,62.5622730172469,45985500,0.0,1.0
2014-02-03,63.03,63.77,60.7,61.48,61.2960724318779,74866600,0.0,1.0
2014-01-31,60.47,63.37,60.17,62.57,62.3828115169584,87794600,0.0,1.0
2014-01-30,62.12,62.5,60.46,61.08,60.8972690979034,150178900,0.0,1.0
