,RS_Open,RS_High,RS_Low,RS_Close,RS_Adj Close,RS_Volume,RS_Dividend Amount,RS_Split Coefficient
2017-03-24,79.4,80.07,78.46,78.81,67.7952981399079,478334,0.0,1.0
2017-03-23,79.99,80.98,79.2,79.39,68.2942357483478,303315,0.0,1.0
2017-03-22,79.77,80.62,79.24,80.05,68.8619923372621,462596,0.0,1.0
2017-03-21,82.21,82.26,78.81,79.7,68.5609092976863,683849,0.0,1.0
2017-03-20,82.53,82.56,81.34,81.83,70.393214652819,545357,0.0,1.0
2017-03-17,83.06,84.41,82.32,82.36,70.8491403984623,697663,0.0,1.0
2017-03-16,84.88,85.24,82.48,82.63,71.0814044575636,471831,0.0,1.0
2017-03-15,82.4,84.29,81.58,83.84,72.1222915372399,735230,0.0,1.0
2017-03-14,81.4,82.37,80.25,81.9,70.4534312607341,763624,0.0,1.0
2017-03-13,81.16,81.57,80.46,80.83,69.5329773968881,610267,0.0,1.0
2017-03-10,80.85,81.81,80.15,80.26,69.0426421610076,460114,0.0,1.0
2017-03-09,80.71,81.985,80.155,80.55,69.2921109652275,541007,0.0,1.0
2017-03-08,81.57,82.16,80.5,81.2,69.8512651815825,635887,0.45,1.0
2017-03-07,83.84,83.84,81.66,81.74,69.9282598400803,535699,0.0,1.0
2017-03-06,83.42,84.19,83.18,83.82,71.7076919475842,435566,0.0,1.0
2017-03-03,84.5,85.335,83.62,84.62,72.3920889120087,436019,0.0,1.0
2017-03-02,86.82,87.46,84.54,84.57,72.3493141017322,369659,0.0,1.0
2017-03-01,86.11,87.78,86.09,87.28,74.6677088187204,566863,0.0,1.0
2017-02-28,85.33,86.21,83.91,84.65,72.4177537981747,612709,0.0,1.0
2017-02-27,84.21,86.2025,83.8,85.29,72.9652713697143,943621,0.0,1.0
2017-02-24,82.77,84.23,82.26,84.08,71.9301209610222,372536,0.0,1.0
2017-02-23,87.02,87.28,83.22,83.87,71.7504667578607,659202,0.0,1.0
2017-02-22,87.04,87.495,85.54,86.63,74.1116362851255,625308,0.0,1.0
2017-02-21,86.39,87.69,86.39,87.62,74.9585775286009,427292,0.0,1.0
2017-02-17,87.4,87.66,86.2,86.54,74.0346416266277,405677,0.0,1.0
2017-02-16,85.85,88.58,84.965,87.61,74.9500225665456,776269,0.0,1.0
2017-02-15,84.32,86.0,84.32,85.71,73.3245797760372,613932,0.0,1.0
2017-02-14,84.97,85.05,83.56,84.3,72.1183301262389,365336,0.0,1.0
2017-02-13,84.66,85.24,84.11,84.97,72.6915125839445,432169,0.0,1.0
2017-02-10,84.31,84.61,83.39,83.44,71.3826033894825,501241,0.0,1.0
2017-02-09,81.66,83.66,81.27,83.6,71.5194827823674,483004,0.0,1.0
2017-02-08,81.35,82.14,80.72,81.47,69.697275864587,400698,0.0,1.0
2017-02-07,82.18,82.97,81.35,81.55,69.7657155610295,407379,0.0,1.0
2017-02-06,81.77,82.31,81.37,81.76,69.9453697641909,354219,0.0,1.0
2017-02-03,80.74,81.76,79.43,81.57,69.7828254851401,460996,0.0,1.0
2017-02-02,80.07,81.05,79.54,80.56,68.9187743175541,375244,0.0,1.0
2017-02-01,80.06,80.96,78.65,79.78,68.2514872772401,635666,0.0,1.0
2017-01-31,80.51,80.52,78.3273,79.65,68.1402727705211,681472,0.0,1.0
2017-01-30,80.85,80.85,78.68,80.5,68.8674445452222,461829,0.0,1.0
2017-01-27,81.85,82.18,81.13,81.68,69.8769300677485,257008,0.0,1.0
2017-01-26,80.3,81.93,80.09,81.75,69.9368148021356,654210,0.0,1.0
2017-01-25,80.96,81.06,79.29,80.97,69.2695277618216,450847,0.0,1.0
2017-01-24,80.99,81.57,80.145,81.19,69.4577369270384,541021,0.0,1.0
2017-01-23,80.36,80.92,78.93,79.81,68.277152163406,350309,0.0,1.0
2017-01-20,80.09,80.7,79.45,80.09,68.5166911009546,306914,0.0,1.0
2017-01-19,81.04,81.61,79.26,79.94,68.388366670125,319867,0.0,1.0
2017-01-18,80.5,82.11,80.03,81.88,70.0480293088546,418273,0.0,1.0
2017-01-17,81.35,81.405,79.97,80.24,68.6450155317842,355913,0.0,1.0
2017-01-13,81.27,82.34,81.07,81.35,69.5946163199233,305506,0.0,1.0
2017-01-12,82.19,82.19,80.21,81.37,69.6117262440339,385452,0.0,1.0
2017-01-11,83.13,83.93,82.2,82.65,70.7067613871132,378941,0.0,1.0
2017-01-10,81.71,83.3699,80.85,83.09,71.0831797175468,623905,0.0,1.0
2017-01-09,81.63,81.78,79.85,79.85,68.3113720116272,515725,0.0,1.0
2017-01-06,81.88,82.185,80.29,80.33,68.722010190282,395940,0.0,1.0
2017-01-05,82.49,83.97,81.92,82.27,70.3816728290116,350655,0.0,1.0
2017-01-04,80.46,82.66,80.22,82.58,70.6468766527261,358336,0.0,1.0
2017-01-03,80.59,81.8,79.64,80.41,68.7904498867244,269688,0.0,1.0
2016-12-30,81.09,81.36,79.49,79.54,68.0461681879127,283040,0.0,1.0
2016-12-29,80.98,81.3,80.3,80.75,69.0813185966049,174378,0.0,1.0
2016-12-28,82.67,83.62,80.64,81.03,69.3208575341535,226075,0.0,1.0
2016-12-27,82.09,82.8456,81.62,82.24,70.3560079428456,170524,0.0,1.0
2016-12-23,81.93,82.21,81.15,81.51,69.7314957128082,174957,0.0,1.0
2016-12-22,83.24,83.82,81.92,82.14,70.2704583222926,485168,0.0,1.0
2016-12-21,82.43,83.4,81.65,83.01,71.0147400211043,363621,0.0,1.0
2016-12-20,81.14,82.72,81.14,82.44,70.5271071839518,348073,0.0,1.0
2016-12-19,81.29,82.06,80.48,81.21,69.474846851149,433922,0.0,1.0
2016-12-16,82.29,83.52,81.52,81.78,69.9624796883015,859208,0.0,1.0
2016-12-15,81.22,82.81,80.88,82.57,70.6383216906708,493388,0.0,1.0
2016-12-14,82.94,84.56,82.55,82.55,70.6212117665602,476186,0.0,1.0
2016-12-13,84.07,84.544,82.321,83.22,71.1943942242657,568562,0.0,1.0
2016-12-12,84.66,85.28,83.38,83.45,71.3911583515378,409994,0.0,1.0
2016-12-09,86.52,86.52,84.44,84.64,72.4091988361194,517470,0.0,1.0
2016-12-08,86.46,87.575,85.77,86.29,73.820767575245,506071,0.0,1.0
2016-12-07,85.49,87.0197,84.96,86.34,73.8635423855216,851050,0.0,1.0
2016-12-06,85.0,86.16,83.62,84.85,72.5888530392808,1048770,0.0,1.0
2016-12-05,84.0,85.89,83.99,85.71,73.3245797760372,564648,0.0,1.0
2016-12-02,81.28,83.13,81.02,83.02,71.0232949831596,689512,0.0,1.0
2016-12-01,81.58,81.96,80.69,81.53,69.7486056369188,522329,0.0,1.0
2016-11-30,82.53,82.77,80.59,81.1,69.3807422685406,571885,0.0,1.0
2016-11-29,79.67,82.44,79.52,81.66,69.8598201436378,637484,0.0,1.0
2016-11-28,83.12,83.4,81.68,82.06,70.2020186258501,561932,0.0,1.0
2016-11-25,83.36,83.56,82.73,83.31,71.2713888827635,250172,0.0,1.0
2016-11-23,81.93,83.51,81.64,83.21,71.1858392622104,676967,0.0,1.0
2016-11-22,78.54,82.88,78.28,82.4,70.4928873357306,1273031,0.0,1.0
2016-11-21,77.38,77.98,76.42,77.89,66.6345994487871,614857,0.0,1.0
2016-11-18,77.07,77.07,76.28,76.69,65.6080040021502,574351,0.0,1.0
2016-11-17,78.74,78.87,77.14,77.32,66.1469666116345,543242,0.0,1.0
2016-11-16,78.41,78.93,77.41,78.52,67.1735620582714,551287,0.425,1.0
2016-11-15,77.4,79.5,76.72,79.38,67.5436994893354,586394,0.0,1.0
2016-11-14,78.74,79.5,78.09,78.7,66.965093849971,545833,0.0,1.0
2016-11-11,78.32,78.9,76.48,77.62,66.0461319521569,453384,0.0,1.0
2016-11-10,77.93,78.69,76.66,78.03,66.3949971170678,1157348,0.0,1.0
2016-11-09,72.33,77.31,71.72,76.5,65.0931344284978,1859603,0.0,1.0
2016-11-08,68.61,69.836,68.61,69.4,59.0518108410164,423829,0.0,1.0
2016-11-07,69.35,69.63,68.38,68.97,58.685927863183,497599,0.0,1.0
2016-11-04,67.29,68.97,67.03,68.18,58.0137242527449,618770,0.0,1.0
2016-11-03,67.09,68.13,67.02,67.33,57.2904672035393,713995,0.0,1.0
2016-11-02,67.35,68.55,66.86,66.87,56.8990575063222,614292,0.0,1.0
2016-11-01,69.32,69.88,67.25,67.65,57.5627522102991,744761,0.0,1.0
2016-10-31,67.58,68.91,67.16,68.78,58.5242586404194,703012,0.0,1.0
2016-10-28,66.78,67.99,66.63,67.28,57.2479226712331,858393,0.0,1.0
2016-10-27,68.08,68.22,66.67,66.89,56.9160753192447,642964,0.0,1.0
2016-10-26,68.49,69.32,67.85,68.17,58.0052153462836,749124,0.0,1.0
2016-10-25,68.88,69.91,68.48,68.58,58.3540805111945,822539,0.0,1.0
2016-10-24,70.26,70.26,68.36,68.55,58.3285537918108,742613,0.0,1.0
2016-10-21,68.77,69.13,67.42,68.36,58.1668845690472,1244472,0.0,1.0
2016-10-20,67.17,69.75,65.1,69.68,59.2900602219311,2446707,0.0,1.0
2016-10-19,71.16,72.755,70.89,72.56,61.7406252827687,931925,0.0,1.0
2016-10-18,71.16,72.0,69.95,70.96,60.37920024897,443156,0.0,1.0
2016-10-17,68.89,69.88,68.89,69.73,59.3326047542373,521392,0.0,1.0
2016-10-14,68.93,69.21,68.35,68.63,58.3966250435007,321072,0.0,1.0
2016-10-13,68.31,68.9,67.72,68.47,58.2604825401209,522572,0.0,1.0
2016-10-12,69.33,70.11,68.85,69.9,59.4772561640784,429438,0.0,1.0
2016-10-11,69.83,70.35,69.08,69.42,59.0688286539388,412937,0.0,1.0
2016-10-10,70.56,71.41,70.43,70.49,59.9792816452917,314597,0.0,1.0
2016-10-07,70.67,71.58,69.02,69.87,59.4517294446947,726317,0.0,1.0
2016-10-06,69.48,70.33,69.445,70.19,59.7240144514544,592072,0.0,1.0
2016-10-05,69.94,70.22,69.09,70.19,59.7240144514544,554241,0.0,1.0
2016-10-04,70.23,70.3,69.1,69.21,58.8901416182528,634447,0.0,1.0
2016-10-03,72.01,72.325,70.32,70.64,60.1069152422103,552582,0.0,1.0
2016-09-30,72.51,72.64,71.73,72.03,61.2896532403229,498711,0.0,1.0
2016-09-29,73.27,74.005,72.045,72.23,61.4598313695477,538759,0.0,1.0
2016-09-28,72.02,73.86,72.02,73.73,62.7361673387339,654351,0.0,1.0
2016-09-27,71.05,72.05,70.71,72.05,61.3066710532454,426080,0.0,1.0
2016-09-26,71.2,71.85,71.08,71.4,60.7535921332647,449549,0.0,1.0
2016-09-23,71.24,71.97,71.24,71.63,60.9492969818732,423656,0.0,1.0
2016-09-22,72.21,72.7,71.38,71.55,60.8812257301833,488453,0.0,1.0
2016-09-21,69.99,70.88,69.58,70.75,60.200513213284,449065,0.0,1.0
2016-09-20,69.64,69.77,68.93,68.99,58.7029456761054,359761,0.0,1.0
2016-09-19,69.24,70.13,68.96,69.23,58.9071594311752,470267,0.0,1.0
2016-09-16,68.48,68.98,68.14,68.82,58.5582942662643,714380,0.0,1.0
2016-09-15,67.8,69.13,67.72,68.72,58.4732052016519,605896,0.0,1.0
2016-09-14,68.81,69.11,67.66,67.86,57.7414392459851,741291,0.0,1.0
2016-09-13,69.86,70.15,68.19,68.83,58.5668031727256,489366,0.0,1.0
2016-09-12,69.54,71.28,68.95,70.9,60.3281468102026,602957,0.0,1.0
2016-09-09,72.13,72.19,70.24,70.33,59.8431391419118,577428,0.0,1.0
2016-09-08,73.9,74.19,73.12,73.14,62.2341418575207,362795,0.0,1.0
2016-09-07,73.84,74.32,73.31,74.21,63.1445948488735,439468,0.0,1.0
2016-09-06,73.02,74.0,72.42,73.99,62.9573989067262,451160,0.0,1.0
2016-09-02,73.26,73.96,72.17,72.51,61.6980807504625,383630,0.0,1.0
2016-09-01,72.28,72.82,71.6967,72.5,61.6895718440012,468193,0.0,1.0
2016-08-31,71.53,72.24,70.945,72.08,61.3321977726291,516496,0.0,1.0
2016-08-30,72.48,72.74,71.62,71.8,61.0939483917143,412225,0.0,1.0
2016-08-29,71.91,73.02,71.91,72.77,61.9193123184547,387455,0.0,1.0
2016-08-26,72.48,73.87,71.8298,72.04,61.2981621467841,333507,0.0,1.0
2016-08-25,72.47,73.02,72.04,72.13,61.3747423049353,472976,0.0,1.0
2016-08-24,73.62,73.75,72.27,72.35,61.5619382470826,533313,0.0,1.0
2016-08-23,74.16,74.82,73.67,73.92,62.8978365614975,373605,0.0,1.0
2016-08-22,72.36,73.5,72.231,73.49,62.5319535836641,339703,0.0,1.0
2016-08-19,73.85,74.395,72.36,73.0,62.1150171670633,610754,0.0,1.0
2016-08-18,74.22,74.794,73.693,74.61,63.4849511073232,293656,0.0,1.0
2016-08-17,73.32,74.15,72.95,73.89,62.8723098421138,565664,0.0,1.0
2016-08-16,74.5,74.95,73.54,73.56,62.5915159288928,343686,0.0,1.0
2016-08-15,73.55,74.62,73.31,74.22,63.1531037553348,455795,0.0,1.0
2016-08-12,75.39,75.46,73.3,73.4,62.455373425513,552335,0.0,1.0
2016-08-11,75.22,75.83,74.9,75.47,64.21671706299,504237,0.0,1.0
2016-08-10,75.53,75.66,74.84,74.97,63.7912717399279,462423,0.425,1.0
2016-08-09,76.22,76.74,75.46,75.54,63.9139553980258,427394,0.0,1.0
2016-08-08,76.48,76.77,75.98,76.26,64.5231432175463,643906,0.0,1.0
2016-08-05,76.52,76.73,76.1401,76.33,64.5823698111108,730008,0.0,1.0
2016-08-04,76.92,77.11,76.38,76.49,64.7177448821153,466400,0.0,1.0
2016-08-03,76.86,77.2199,76.44,77.14,65.2677061080713,915177,0.0,1.0
2016-08-02,77.59,78.37,76.71,77.19,65.3100108177602,875540,0.0,1.0
2016-08-01,78.27,78.27,76.8,77.4,65.4876905984537,614688,0.0,1.0
2016-07-29,78.51,79.2,77.26,78.44,66.3676285599833,866814,0.0,1.0
2016-07-28,77.41,78.75,76.43,78.6,66.5030036309879,950917,0.0,1.0
2016-07-27,77.8,78.43,76.51,77.11,65.242323282258,498131,0.0,1.0
2016-07-26,75.4,77.25,75.32,77.23,65.3438545855114,564108,0.0,1.0
2016-07-25,76.25,76.735,75.01,75.68,64.0324085851548,651718,0.0,1.0
2016-07-22,76.63,76.7,75.26,76.33,64.5823698111108,1047628,0.0,1.0
2016-07-21,78.88,79.98,76.04,76.36,64.6077526369241,1478959,0.0,1.0
2016-07-20,81.33,82.62,80.33,82.28,69.6166302640927,1507715,0.0,1.0
2016-07-19,82.82,82.87,81.59,82.0,69.3797238898347,871656,0.0,1.0
2016-07-18,83.34,83.75,82.65,83.73,70.8434668450714,417399,0.0,1.0
2016-07-15,83.65,83.95,83.19,83.7,70.8180840192581,350994,0.0,1.0
2016-07-14,83.48,84.25,82.72,83.97,71.0465294515783,514337,0.0,1.0
2016-07-13,83.1,83.25,81.87,82.99,70.2173571416754,369169,0.0,1.0
2016-07-12,82.1,83.42,81.89,82.49,69.7943100447861,551056,0.0,1.0
2016-07-11,80.12,81.39,79.98,81.24,68.736692302563,491542,0.0,1.0
2016-07-08,79.07,80.74,79.07,80.18,67.8398324571579,509801,0.0,1.0
2016-07-07,78.73,79.63,77.51,78.18,66.1476440696009,840055,0.0,1.0
2016-07-06,77.23,79.18,77.1601,78.78,66.655300585868,651352,0.0,1.0
2016-07-05,78.08,78.33,76.47,77.03,65.1746357467557,525739,0.0,1.0
2016-07-01,76.89,78.87,76.73,78.33,66.2745581986677,597113,0.0,1.0
2016-06-30,74.0,76.93,73.94,76.9,65.0646435015645,729968,0.0,1.0
2016-06-29,73.57,73.985,73.29,73.51,62.1963841846555,529448,0.0,1.0
2016-06-28,72.95,73.41,72.0,72.57,61.4010556425037,1019637,0.0,1.0
2016-06-27,73.36,73.58,72.32,72.4,61.2572196295614,594528,0.0,1.0
2016-06-24,75.01,76.73,73.8,74.16,62.7463454106115,943829,0.0,1.0
2016-06-23,77.51,78.38,76.62,78.32,66.2660972567299,592197,0.0,1.0
2016-06-22,76.92,77.15,76.02,76.55,64.768510533742,521025,0.0,1.0
2016-06-21,77.7,77.7,75.91,76.56,64.7769714756798,754115,0.0,1.0
2016-06-20,76.69,77.84,76.69,77.54,65.6061437855827,693691,0.0,1.0
2016-06-17,76.02,76.69,75.39,75.61,63.9731819915903,587885,0.0,1.0
2016-06-16,75.25,75.89,74.51,75.82,64.1508617722837,325689,0.0,1.0
2016-06-15,75.47,76.325,75.4401,75.71,64.0577914109681,472737,0.0,1.0
2016-06-14,75.39,76.12,74.65,75.19,63.6178224302033,435298,0.0,1.0
2016-06-13,76.46,76.7,75.46,75.48,63.8631897463991,404429,0.0,1.0
2016-06-10,75.85,76.92,75.51,76.7,64.8954246628088,704824,0.0,1.0
2016-06-09,76.66,76.84,75.82,76.22,64.4892994497951,492217,0.0,1.0
2016-06-08,76.91,78.3,76.82,77.48,65.555378133956,881537,0.0,1.0
2016-06-07,75.98,76.8,75.37,76.35,64.5992916949863,627971,0.0,1.0
2016-06-06,75.37,76.41,75.33,75.78,64.1170180045326,584650,0.0,1.0
2016-06-03,75.0,75.44,74.41,75.32,63.7278146753945,808056,0.0,1.0
2016-06-02,74.14,74.78,73.81,74.76,63.2540019268786,644439,0.0,1.0
2016-06-01,74.07,74.795,73.33,74.61,63.1270877978118,577486,0.0,1.0
2016-05-31,74.24,75.04,73.89,74.35,62.9071033074294,777077,0.0,1.0
2016-05-27,74.16,74.465,72.91,73.81,62.450212442789,483633,0.0,1.0
2016-05-26,74.6,75.455,73.74,74.56,63.0847830881229,798038,0.0,1.0
2016-05-25,73.25,74.12,73.2,73.85,62.4840562105401,635465,0.4,1.0
2016-05-24,72.93,73.93,72.61,73.41,61.7771658776532,641984,0.0,1.0
2016-05-23,71.92,72.99,71.57,72.61,61.1039369891895,497828,0.0,1.0
2016-05-20,72.26,72.82,71.75,72.08,60.6579228505823,578982,0.0,1.0
2016-05-19,70.51,72.22,70.02,71.89,60.4980309895721,640063,0.0,1.0
2016-05-18,71.91,72.51,70.32,70.88,59.6480795178867,757795,0.0,1.0
2016-05-17,73.56,73.855,71.85,72.37,60.9019683226504,723186,0.0,1.0
2016-05-16,73.35,74.59,73.14,73.91,62.197933932943,768732,0.0,1.0
2016-05-13,71.92,73.05,71.59,72.93,61.373228544575,1067134,0.0,1.0
2016-05-12,72.83,73.1,71.51,72.17,60.7336611005344,425621,0.0,1.0
2016-05-11,72.81,73.255,71.79,72.44,60.9608758503909,492662,0.0,1.0
2016-05-10,71.21,72.41,70.97,72.35,60.8851376004388,531546,0.0,1.0
2016-05-09,72.07,72.25,70.22,70.89,59.6564948789925,872647,0.0,1.0
2016-05-06,72.6,73.57,72.0,73.33,61.7098429888068,884590,0.0,1.0
2016-05-05,73.28,74.34,72.52,73.09,61.5078743222677,974377,0.0,1.0
2016-05-04,72.11,73.255,71.94,73.05,61.4742128778445,780943,0.0,1.0
2016-05-03,73.52,73.54,72.29,72.81,61.2722442113054,1020878,0.0,1.0
2016-05-02,74.03,74.915,73.51,74.57,62.7533477659256,1013268,0.0,1.0
2016-04-29,73.26,74.1,72.61,73.97,62.2484260995778,925711,0.0,1.0
2016-04-28,74.0,74.67,72.83,73.22,61.6172740166431,864169,0.0,1.0
2016-04-27,72.08,74.02,71.76,73.95,62.2315953773662,931207,0.0,1.0
2016-04-26,72.12,72.52,70.72,72.48,60.9945372948141,913288,0.0,1.0
2016-04-25,71.4,71.86,71.0,71.64,60.2876469619272,1247949,0.0,1.0
2016-04-22,71.97,73.065,71.36,71.79,60.4138773785142,1095639,0.0,1.0
2016-04-21,73.13,73.96,71.35,72.27,60.8178147115924,967340,0.0,1.0
2016-04-20,73.71,73.84,72.11,72.85,61.3059056557286,1533711,0.0,1.0
2016-04-19,73.34,74.19,72.66,73.22,61.6172740166431,1140143,0.0,1.0
2016-04-18,72.5,73.67,72.14,73.32,61.701427627701,736185,0.0,1.0
2016-04-15,72.55,73.37,72.16,72.99,61.4237207112097,689505,0.0,1.0
2016-04-14,72.82,73.235,72.41,72.93,61.373228544575,783876,0.0,1.0
2016-04-13,70.9,72.6,70.585,72.48,60.9945372948141,953547,0.0,1.0
2016-04-12,70.17,70.4399,68.85,69.96,58.8738662961534,567803,0.0,1.0
2016-04-11,69.99,70.59,69.71,69.86,58.7897126850954,898893,0.0,1.0
2016-04-08,68.96,70.31,68.48,69.47,58.4615136019693,907531,0.0,1.0
2016-04-07,68.84,68.98,67.57,67.81,57.0645636584071,574955,0.0,1.0
2016-04-06,68.49,69.315,68.25,69.0,58.0659916299969,656287,0.0,1.0
2016-04-05,68.32,68.98,68.18,68.63,57.7546232690824,561704,0.0,1.0
2016-04-04,70.28,70.67,68.66,68.66,57.7798693523998,589334,0.0,1.0
2016-04-01,68.38,70.36,68.23,70.29,59.1515732126447,685000,0.0,1.0
2016-03-31,69.79,69.95,68.91,69.19,58.225883491007,444832,0.0,1.0
2016-03-30,70.49,70.825,69.73,69.97,58.8822816572592,523512,0.0,1.0
2016-03-29,68.1,70.04,67.7301,70.02,58.9243584627881,557847,0.0,1.0
2016-03-28,68.69,69.2,67.85,68.74,57.8471922412462,431752,0.0,1.0
2016-03-24,67.25,68.34,66.86,68.34,57.5105777970143,560049,0.0,1.0
2016-03-23,68.57,69.28,67.77,67.89,57.1318865472535,578217,0.0,1.0
2016-03-22,68.89,69.89,68.4,69.16,58.2006374076896,375973,0.0,1.0
2016-03-21,69.54,69.89,68.16,69.34,58.352113907594,700662,0.0,1.0
2016-03-18,70.11,71.34,69.79,70.26,59.1263271293273,858230,0.0,1.0
2016-03-17,68.1,70.25,67.39,70.13,59.0169274349519,712741,0.0,1.0
2016-03-16,67.24,67.96,66.69,67.65,56.9299178807143,897957,0.0,1.0
2016-03-15,66.36,67.93,65.88,67.26,56.6017187975883,562864,0.0,1.0
2016-03-14,66.43,67.86,66.34,67.24,56.5848880753767,561357,0.0,1.0
2016-03-11,66.99,67.53,66.115,67.08,56.4502422976839,541910,0.0,1.0
2016-03-10,65.45,66.6425,65.0,66.58,56.0294742423941,765335,0.0,1.0
2016-03-09,64.62,65.99,63.83,65.22,54.8849851320058,666388,0.4,1.0
2016-03-08,65.07,65.82,63.8,64.63,54.056942838792,651353,0.0,1.0
2016-03-07,64.33,65.61,63.52,65.58,54.8515288777345,852358,0.0,1.0
2016-03-04,65.85,65.85,63.32,63.96,53.4965505797484,1288158,0.0,1.0
2016-03-03,66.0,66.81,64.93,65.16,54.5002382078862,870889,0.0,1.0
2016-03-02,63.25,65.87,62.76,65.83,55.0606304669299,1246820,0.0,1.0
2016-03-01,61.88,63.75,60.9441,63.11,52.785605176484,759162,0.0,1.0
2016-02-29,60.53,61.72,60.07,60.89,50.928783064429,390023,0.0,1.0
2016-02-26,60.91,61.31,60.04,60.34,50.4687595681991,423290,0.0,1.0
2016-02-25,59.54,60.46,59.18,60.43,50.5440361403095,413784,0.0,1.0
2016-02-24,58.54,59.72,58.06,59.56,49.8163626099095,524736,0.0,1.0
2016-02-23,59.57,60.74,59.04,59.3,49.5988969571463,685789,0.0,1.0
2016-02-22,60.22,60.9,59.46,59.99,50.1760173433256,513396,0.0,1.0
2016-02-19,59.22,60.22,58.31,59.45,49.7243579106635,788259,0.0,1.0
2016-02-18,61.0,61.0,59.17,59.89,50.0923767076474,961275,0.0,1.0
2016-02-17,59.76,60.73,59.2,60.47,50.5774923945807,1096738,0.0,1.0
2016-02-16,59.45,59.98,58.55,58.97,49.3228828594084,772148,0.0,1.0
2016-02-12,57.21,58.93,56.81,58.86,49.2308781601624,487308,0.0,1.0
2016-02-11,56.34,56.95,55.64,56.26,47.0562216325304,438720,0.0,1.0
2016-02-10,57.67,58.36,57.04,57.25,47.8842639257441,437973,0.0,1.0
2016-02-09,57.09,58.0,56.4534,57.46,48.0599092606682,620049,0.0,1.0
2016-02-08,57.0,58.17,57.0,57.87,48.4028358669487,520084,0.0,1.0
2016-02-05,57.73,59.07,57.5,57.65,48.2188264684567,468243,0.0,1.0
2016-02-04,58.39,59.93,57.87,58.4,48.8461312360429,732798,0.0,1.0
2016-02-03,57.08,58.0,55.91,57.57,48.1519139599142,560699,0.0,1.0
2016-02-02,55.66,56.54,55.41,56.48,47.2402310310223,549714,0.0,1.0
2016-02-01,56.66,56.88,55.7,56.67,47.3991482388108,473616,0.0,1.0
2016-01-29,54.31,57.04,54.31,56.94,47.6249779551418,850013,0.0,1.0
2016-01-28,54.59,54.78,53.47,54.48,45.5674183174592,603377,0.0,1.0
2016-01-27,53.79,54.63,53.31,53.62,44.8481088506271,422376,0.0,1.0
2016-01-26,53.22,54.65,52.91,54.61,45.6761511438408,883350,0.0,1.0
2016-01-25,53.38,53.98,52.08,52.39,43.8193290317858,535149,0.0,1.0
2016-01-22,53.46,53.99,53.0,53.73,44.940113549873,517700,0.0,1.0
2016-01-21,51.97,53.39,51.695,52.75,44.1204353202271,701818,0.0,1.0
2016-01-20,50.62,52.1,50.08,51.75,43.2840289634456,1068069,0.0,1.0
2016-01-19,53.45,53.94,51.35,51.79,43.3174852177168,717522,0.0,1.0
2016-01-15,53.1,53.1,51.67,52.48,43.8946056038961,789333,0.0,1.0
2016-01-14,53.63,54.67,52.95,54.33,45.441957363942,524244,0.0,1.0
2016-01-13,54.7,55.22,52.88,53.29,44.5720947528892,479675,0.0,1.0
2016-01-12,54.68,54.68,52.99,54.29,45.4085011096707,439790,0.0,1.0
2016-01-11,54.28,54.395,53.255,54.18,45.3164964104247,483446,0.0,1.0
2016-01-08,56.31,56.65,53.73,53.8,44.9986619948478,742339,0.0,1.0
2016-01-07,56.8,57.23,55.69,56.27,47.0645856960982,880048,0.0,1.0
2016-01-06,57.93,58.68,57.59,58.0,48.5115686933303,476964,0.0,1.0
2016-01-05,57.79,58.92,57.43,58.74,49.1305093973486,451446,0.0,1.0
2016-01-04,57.15,57.8,56.61,57.45,48.0515451971004,432273,0.0,1.0
2015-12-31,58.3,58.72,57.91,57.91,48.4362921212199,287850,0.0,1.0
2015-12-30,58.05,58.78,57.78,58.44,48.8795874903142,278058,0.0,1.0
2015-12-29,58.64,59.06,57.8,58.45,48.887951553882,342773,0.0,1.0
2015-12-28,58.25,58.42,57.395,58.16,48.6453937104153,322642,0.0,1.0
2015-12-24,58.72,59.19,58.18,58.79,49.1723297151877,129457,0.0,1.0
2015-12-23,59.1,59.83,58.3,58.8,49.1806937787555,375130,0.0,1.0
2015-12-22,57.12,58.78,57.1,58.45,48.887951553882,386169,0.0,1.0
2015-12-21,56.52,57.54,56.51,57.03,47.7002545272522,629909,0.0,1.0
2015-12-18,55.98,56.37,55.7,56.0,46.8387559797672,975292,0.0,1.0
2015-12-17,56.09,56.31,55.38,55.98,46.8220278526315,446603,0.0,1.0
2015-12-16,56.37,56.86,55.7,56.57,47.3155076031327,469758,0.0,1.0
2015-12-15,57.04,57.04,55.43,56.23,47.0311294418269,825840,0.0,1.0
2015-12-14,56.61,57.166,55.575,56.51,47.2653232217258,567116,0.0,1.0
2015-12-11,57.09,58.02,56.56,56.84,47.5413373194637,448496,0.0,1.0
2015-12-10,56.65,59.0,56.3,58.06,48.5617530747372,460640,0.0,1.0
2015-12-09,57.09,58.04,56.07,56.55,47.298779475997,562986,0.0,1.0
2015-12-08,55.62,56.91,55.0,56.75,47.4660607473533,962672,0.0,1.0
2015-12-07,57.92,58.01,56.58,56.96,47.6417060822775,253940,0.0,1.0
2015-12-04,58.45,58.85,58.0,58.51,48.9381359352889,360267,0.0,1.0
2015-12-03,59.57,59.99,58.02,58.43,48.8712234267464,369427,0.0,1.0
2015-12-02,59.53,59.75,59.02,59.24,49.5487125757394,370470,0.0,1.0
2015-12-01,59.0,60.0,58.8,59.95,50.1425610890543,316818,0.0,1.0
