,V_Open,V_High,V_Low,V_Close,V_Adj Close,V_Volume,V_Dividend Amount,V_Split Coefficient
2024-07-15,265.67,269.24,265.25,268.45,267.913677577993,6845211,0.0,1.0
2024-07-12,264.34,267.395,263.66,265.74,265.209091747349,6627767,0.0,1.0
2024-07-11,262.13,263.63,260.76,262.55,262.025464883971,8805194,0.0,1.0
2024-07-10,259.12,263.48,258.51,263.0,262.474565852159,9635466,0.0,1.0
2024-07-09,267.0,267.55,263.92,265.44,264.90969110189,6432808,0.0,1.0
2024-07-08,270.25,271.44,265.97,266.4,265.867773167358,8561140,0.0,1.0
2024-07-05,269.0,270.545,268.24,270.36,269.819861687414,7986435,0.0,1.0
2024-07-03,269.07,269.75,268.15,268.99,268.452598739819,5017760,0.0,1.0
2024-07-02,263.24,268.23,262.4,268.23,267.694117104657,8697811,0.0,1.0
2024-07-01,263.79,265.77,261.3,263.24,262.714086368526,7955766,0.0,1.0
2024-06-28,267.2,268.6,261.25,262.47,261.945624711849,13957270,0.0,1.0
2024-06-27,268.51,270.59,266.5,266.59,266.057393576149,10529083,0.0,1.0
2024-06-26,272.91,274.46,271.75,273.6,273.053388658368,12171987,0.0,1.0
2024-06-25,276.85,277.9291,273.53,273.53,272.983528507761,19897651,0.0,1.0
2024-06-24,275.32,280.39,275.27,276.3,275.747994467497,24149627,0.0,1.0
2024-06-21,277.17,277.54,274.58,275.22,274.670152143845,14790151,0.0,1.0
2024-06-20,273.19,278.04,273.1,276.82,276.266955586292,10164364,0.0,1.0
2024-06-18,271.3,273.9,271.3,273.62,273.073348701399,6707460,0.0,1.0
2024-06-17,269.0,271.83,269.0,271.17,270.628243430152,9258209,0.0,1.0
2024-06-14,270.1,271.55,269.27,270.66,270.119262332872,8537260,0.0,1.0
2024-06-13,270.32,271.855,269.316,271.19,270.648203473183,7361158,0.0,1.0
2024-06-12,276.77,277.6,269.9,270.32,269.779941601352,7536636,0.0,1.0
2024-06-11,274.54,274.86,272.22,274.67,274.121250960504,6244586,0.0,1.0
2024-06-10,278.14,278.56,273.38,275.04,274.49051175657,5214002,0.0,1.0
2024-06-07,277.71,280.335,276.86,278.67,278.113259566621,4515795,0.0,1.0
2024-06-06,274.8,277.15,274.08,277.04,276.486516059628,4862378,0.0,1.0
2024-06-05,273.53,274.93,272.02,274.5,273.951590594744,5368674,0.0,1.0
2024-06-04,269.63,272.99,269.31,272.42,271.875746119564,4188515,0.0,1.0
2024-06-03,273.09,273.13,268.06,270.38,269.839821730444,4838782,0.0,1.0
2024-05-31,271.44,272.76,269.01,272.46,271.915666205625,8909985,0.0,1.0
2024-05-30,268.7,271.64,268.31,271.3,270.757983709851,4903071,0.0,1.0
2024-05-29,269.0,271.14,268.26,268.86,268.32285846012,5469713,0.0,1.0
2024-05-28,274.23,274.462,270.23,270.98,270.438623021362,6212455,0.0,1.0
2024-05-24,275.01,275.24,273.35,274.49,273.941610573229,4339967,0.0,1.0
2024-05-23,275.24,277.44,273.0343,274.23,273.682130013831,6115917,0.0,1.0
2024-05-22,275.53,278.08,275.12,275.58,275.029432918396,4202492,0.0,1.0
2024-05-21,278.0,278.425,274.88,275.95,275.398693714461,6578156,0.0,1.0
2024-05-20,279.22,280.27,278.18,278.54,277.983519286922,5460901,0.0,1.0
2024-05-17,280.05,280.91,278.1,280.1,279.540402643307,6177831,0.0,1.0
2024-05-16,281.74,282.38,279.26,279.84,279.28092208391,10341718,0.52,1.0
2024-05-15,277.15,281.73,277.07,281.5,280.416534336641,21288365,0.0,1.0
2024-05-14,279.44,279.99,274.265,277.74,276.671006204826,18526094,0.0,1.0
2024-05-13,281.46,282.15,279.1,279.39,278.314655517989,10528397,0.0,1.0
2024-05-10,279.55,281.03,279.24,280.74,279.659459501487,8986581,0.0,1.0
2024-05-09,276.8,278.79,276.395,278.54,277.467927083936,8948813,0.0,1.0
2024-05-08,277.8,278.545,274.915,277.19,276.123123100438,9029699,0.0,1.0
2024-05-07,273.72,277.88,272.835,276.46,275.395932798251,6377080,0.0,1.0
2024-05-06,269.65,272.78,269.57,272.67,271.62052013347,3958721,0.0,1.0
2024-05-03,269.0,269.45,266.5,268.49,267.456608540123,3862018,0.0,1.0
2024-05-02,269.35,269.47,266.65,267.61,266.579995573103,5061698,0.0,1.0
2024-05-01,268.15,270.91,266.71,267.32,266.291111754426,6125360,0.0,1.0
2024-04-30,270.53,272.08,268.585,268.61,267.57614667199,6376353,0.0,1.0
2024-04-29,272.32,274.47,271.09,271.84,270.793714721394,4192247,0.0,1.0
2024-04-26,275.01,276.77,273.83,274.52,273.463399666411,6840615,0.0,1.0
2024-04-25,272.97,276.22,270.49,275.16,274.100936369698,8064621,0.0,1.0
2024-04-24,282.57,283.0,274.49,275.02,273.961475215854,8807157,0.0,1.0
2024-04-23,274.01,274.89,272.71,274.11,273.054977715867,6438002,0.0,1.0
2024-04-22,270.95,273.76,269.36,272.33,271.281828759848,6463742,0.0,1.0
2024-04-19,271.47,272.0,268.29,269.78,268.741643457687,7905368,0.0,1.0
2024-04-18,272.57,273.15,269.86,271.37,270.325523704917,8231849,0.0,1.0
2024-04-17,273.3,274.0,271.5,272.69,271.640443155448,5940897,0.0,1.0
2024-04-16,270.54,274.13,270.17,271.35,270.305600682939,8237131,0.0,1.0
2024-04-15,277.89,277.91,270.34,271.28,270.235870106017,10267489,0.0,1.0
2024-04-12,275.55,277.0,274.055,275.96,274.897857248808,9038411,0.0,1.0
2024-04-11,274.0,276.48,272.18,275.68,274.618934941119,8102293,0.0,1.0
2024-04-10,275.42,276.82,274.12,274.48,273.423553622455,5276012,0.0,1.0
2024-04-09,277.63,278.0,273.32,276.72,275.654932083962,7292102,0.0,1.0
2024-04-08,276.25,277.98,275.15,277.76,276.690929226804,5521086,0.0,1.0
2024-04-05,276.1,277.957,275.03,277.14,276.073315545494,4368406,0.0,1.0
2024-04-04,278.36,279.085,273.56,274.0,272.94540109499,4003715,0.0,1.0
2024-04-03,280.48,280.48,276.56,276.96,275.894008347694,4472635,0.0,1.0
2024-04-02,278.0,279.33,276.98,278.44,277.368311974047,6780676,0.0,1.0
2024-04-01,280.36,280.89,276.79,278.28,277.208927798225,5055390,0.0,1.0
2024-03-28,278.49,279.8,277.12,279.08,278.005848677335,5844358,0.0,1.0
2024-03-27,280.25,281.25,276.98,279.02,277.946079611401,5190674,0.0,1.0
2024-03-26,284.13,284.13,278.41,280.6,279.519998347643,8752364,0.0,1.0
2024-03-25,283.01,283.5,280.04,281.21,280.127650517963,8519433,0.0,1.0
2024-03-22,290.0,290.49,282.89,283.26,282.169760270681,8744121,0.0,1.0
2024-03-21,289.97,290.96,287.9,290.37,289.252394583767,5057559,0.0,1.0
2024-03-20,287.64,289.87,286.72,289.28,288.16658988598,6104955,0.0,1.0
2024-03-19,286.66,288.06,285.25,287.35,286.244018265129,6595183,0.0,1.0
2024-03-18,283.87,286.23,283.25,285.05,283.952870737689,4095632,0.0,1.0
2024-03-15,283.55,285.63,282.64,283.04,281.950607028926,9845181,0.0,1.0
2024-03-14,288.96,289.0405,284.55,286.41,285.307636232175,5448181,0.0,1.0
2024-03-13,284.66,286.1,283.82,285.14,284.042524336589,5661429,0.0,1.0
2024-03-12,281.31,284.475,280.29,283.92,282.827219995947,7962394,0.0,1.0
2024-03-11,279.45,280.77,277.99,280.56,279.480152303687,4551187,0.0,1.0
2024-03-08,279.0,281.665,278.83,280.04,278.962153732266,3929002,0.0,1.0
2024-03-07,280.88,281.17,276.16,278.26,277.189004776247,5668483,0.0,1.0
2024-03-06,280.0,282.0,279.31,280.43,279.350652660832,4535185,0.0,1.0
2024-03-05,280.27,280.99,277.68,279.38,278.304694007001,6228066,0.0,1.0
2024-03-04,282.81,283.0,278.13,280.53,279.45026777072,5920308,0.0,1.0
2024-03-01,283.2,284.91,282.11,283.16,282.070145160793,3955728,0.0,1.0
2024-02-29,285.5,285.66,282.18,282.64,281.552146589372,6633684,0.0,1.0
2024-02-28,282.1,286.13,282.085,285.63,284.530638375043,4358820,0.0,1.0
2024-02-27,284.17,284.17,281.54,283.17,282.080106671782,4145383,0.0,1.0
2024-02-26,283.04,285.35,282.66,284.15,283.056334748691,3856911,0.0,1.0
2024-02-23,284.72,285.95,283.5,283.6,282.508451644303,5107693,0.0,1.0
2024-02-22,279.18,284.06,278.98,283.75,282.657874309136,5100191,0.0,1.0
2024-02-21,274.63,276.97,273.53,276.76,275.694778127917,4771105,0.0,1.0
2024-02-20,274.57,276.84,273.34,275.15,274.090974858709,6157178,0.0,1.0
2024-02-16,280.96,281.12,277.87,278.56,277.487850105913,6630744,0.0,1.0
2024-02-15,277.655,281.12,277.56,280.98,279.89853576522,4834758,0.0,1.0
2024-02-14,276.47,277.64,274.71,277.56,276.491699007027,4218350,0.0,1.0
2024-02-13,273.75,278.0,272.763,275.81,274.748434583975,5493833,0.0,1.0
2024-02-12,276.43,276.67,274.24,275.07,274.011282770798,3676232,0.0,1.0
2024-02-09,275.0,277.18,274.09,276.43,275.366048265284,4618283,0.0,1.0
2024-02-08,279.54,279.66,275.28,275.78,274.718550051008,5833409,0.52,1.0
2024-02-07,279.38,279.54,277.06,279.39,277.790863911513,4785902,0.0,1.0
2024-02-06,274.8,276.88,274.03,276.76,275.175917162928,4400250,0.0,1.0
2024-02-05,277.4,278.0,275.125,275.58,274.00267109322,4899140,0.0,1.0
2024-02-02,277.61,278.5,275.68,277.18,275.593513221637,4848891,0.0,1.0
2024-02-01,273.39,277.19,273.36,277.05,275.464257298703,7064976,0.0,1.0
2024-01-31,277.12,279.99,273.18,273.26,271.695950007016,6139312,0.0,1.0
2024-01-30,274.59,278.64,274.19,277.15,275.563684931729,6548999,0.0,1.0
2024-01-29,266.97,275.07,266.71,273.66,272.09366053912,6574480,0.0,1.0
2024-01-26,265.94,270.8704,265.6,267.94,266.406399930029,8586548,0.0,1.0
2024-01-25,271.95,272.78,270.8,272.61,271.049670392346,6894942,0.0,1.0
2024-01-24,272.57,272.86,271.075,271.65,270.095165115296,4944962,0.0,1.0
2024-01-23,271.55,271.87,269.91,271.26,269.707397346494,5882995,0.0,1.0
2024-01-22,272.24,272.35,270.36,271.2,269.647740766679,5984272,0.0,1.0
2024-01-19,268.18,271.15,267.05,270.9,269.349457867601,7226520,0.0,1.0
2024-01-18,267.88,268.78,266.415,268.14,266.605255196081,6694264,0.0,1.0
2024-01-17,264.42,267.1,264.39,266.63,265.103897937388,5118722,0.0,1.0
2024-01-16,263.52,265.66,262.35,265.24,263.721853838326,6196414,0.0,1.0
2024-01-12,265.13,265.55,263.71,264.17,262.657978164947,4656238,0.0,1.0
2024-01-11,265.46,266.19,262.4,264.03,262.51877947871,5598998,0.0,1.0
2024-01-10,264.97,265.37,262.86,264.56,263.045745933748,4355784,0.0,1.0
2024-01-09,262.0,263.62,261.1435,263.33,261.822786047528,7055782,0.0,1.0
2024-01-08,260.94,262.62,259.95,262.54,261.037307746622,4659030,0.0,1.0
2024-01-05,260.78,261.4599,258.75,259.69,258.203620205379,3723363,0.0,1.0
2024-01-04,258.07,261.04,258.0,259.61,258.124078098958,3842976,0.0,1.0
2024-01-03,258.55,258.86,256.86,257.98,256.503407680634,4148294,0.0,1.0
2024-01-02,259.61,260.09,257.67,258.87,257.388313614565,5470986,0.0,1.0
2023-12-29,260.57,261.46,259.67,260.35,258.859842583351,4074872,0.0,1.0
2023-12-28,258.54,260.97,258.54,260.4,258.909556399864,3020454,0.0,1.0
2023-12-27,259.25,259.77,258.31,258.93,257.447970194381,3976811,0.0,1.0
2023-12-26,258.53,259.735,258.53,259.16,257.676653750341,2085089,0.0,1.0
2023-12-22,260.0,261.205,258.22,258.43,256.950832029251,5111707,0.0,1.0
2023-12-21,257.51,259.99,257.04,259.54,258.05447875584,6246652,0.0,1.0
2023-12-20,260.5,260.82,257.08,257.11,255.638387273307,7240857,0.0,1.0
2023-12-19,258.61,260.34,257.2,259.99,258.501903104457,8720308,0.0,1.0
2023-12-18,258.7,259.59,257.9473,258.37,256.891175449435,6041140,0.0,1.0
2023-12-15,254.51,258.37,254.446,258.03,256.553121497147,13373952,0.0,1.0
2023-12-14,263.19,263.25,256.4,258.73,257.249114928329,8168683,0.0,1.0
2023-12-13,259.15,262.48,258.69,262.38,260.87822353378,4859887,0.0,1.0
2023-12-12,257.3,259.72,256.395,259.56,258.074364282445,5946564,0.0,1.0
2023-12-11,255.0,257.63,255.0,256.52,255.051764238453,6479312,0.0,1.0
2023-12-08,255.0,256.04,253.87,255.74,254.27622870085,3732515,0.0,1.0
2023-12-07,254.89,256.14,253.5,255.82,254.355770807271,3589256,0.0,1.0
2023-12-06,255.8,256.83,253.53,254.29,252.834528021972,3804631,0.0,1.0
2023-12-05,254.19,254.82,252.14,254.61,253.152696447655,4199094,0.0,1.0
2023-12-04,255.91,257.385,254.35,254.44,252.983669471511,5247450,0.0,1.0
2023-12-01,255.79,256.91,253.9,256.45,254.982164895335,3939644,0.0,1.0
2023-11-30,254.25,256.77,253.17,256.68,255.210848451295,6874885,0.0,1.0
2023-11-29,253.92,256.065,253.52,254.23,252.774871442156,4955093,0.0,1.0
2023-11-28,253.85,254.15,251.61,252.94,251.49225497612,5234927,0.0,1.0
2023-11-27,254.3,254.98,252.52,254.14,252.685386572433,5478887,0.0,1.0
2023-11-24,254.19,254.7,253.5,254.3,252.844470785274,1640931,0.0,1.0
2023-11-22,253.0,254.54,252.66,253.72,252.267790513723,5702542,0.0,1.0
2023-11-21,250.03,253.34,250.03,252.23,250.786318781635,7213943,0.0,1.0
2023-11-20,249.61,250.93,245.6,249.97,248.539254275246,8604744,0.0,1.0
2023-11-17,249.45,250.24,248.66,249.56,248.131600979839,7238324,0.0,1.0
2023-11-16,248.59,249.45,247.27,248.57,247.147267412881,7051607,0.0,1.0
2023-11-15,246.81,248.24,245.34,248.11,246.689900300961,13258892,0.0,1.0
2023-11-14,246.17,247.93,245.58,246.94,245.526596994556,14092026,0.0,1.0
2023-11-13,245.0,245.68,244.11,244.67,243.269589724865,4088661,0.0,1.0
2023-11-10,243.98,245.27,241.97,245.25,243.846269996416,4094940,0.0,1.0
2023-11-09,244.33,244.48,240.97,241.64,240.256932444175,4866610,0.0,1.0
2023-11-08,243.49,244.75,242.8,243.91,242.513939713867,5117726,0.52,1.0
2023-11-07,243.41,245.07,243.38,244.77,242.851274490706,4219744,0.0,1.0
2023-11-06,244.0,244.7799,242.61,243.49,241.581308272018,5254340,0.0,1.0
2023-11-03,245.12,245.32,242.26,243.6,241.690445993937,5030010,0.0,1.0
2023-11-02,239.91,243.25,239.2,243.25,241.343189606014,6286743,0.0,1.0
2023-11-01,236.14,239.04,235.68,238.58,236.709797230022,4996404,0.0,1.0
2023-10-31,233.57,235.7199,232.99,235.1,233.257076572966,4828403,0.0,1.0
2023-10-30,232.19,233.38,230.03,233.08,231.2529111341,5170329,0.0,1.0
2023-10-27,231.17,231.39,228.03,229.27,227.472777311288,5540934,0.0,1.0
2023-10-26,234.57,235.605,230.36,231.28,229.467021139071,6414495,0.0,1.0
2023-10-25,232.25,238.48,231.29,236.85,234.993358512578,10365335,0.0,1.0
2023-10-24,232.89,236.53,232.89,234.65,232.810604074209,6844055,0.0,1.0
2023-10-23,231.36,234.46,231.28,231.53,229.715061416158,5071710,0.0,1.0
2023-10-20,234.13,235.77,232.64,233.38,231.550559466605,5748421,0.0,1.0
2023-10-19,237.47,237.92,233.405,233.81,231.977188743195,5927439,0.0,1.0
2023-10-18,239.96,240.83,236.99,237.47,235.608498399754,9528487,0.0,1.0
2023-10-17,239.63,241.48,238.29,241.2,239.309259333898,4527629,0.0,1.0
2023-10-16,239.0,240.71,238.33,240.07,238.188117281463,6227475,0.0,1.0
2023-10-13,236.39,238.65,236.23,237.67,235.806930621424,4966925,0.0,1.0
2023-10-12,236.71,237.73,234.89,236.78,234.923907234993,4472920,0.0,1.0
2023-10-11,237.55,238.505,234.89,235.68,233.832530015809,4760890,0.0,1.0
2023-10-10,234.9,238.22,234.28,236.6,234.74531823549,4644223,0.0,1.0
2023-10-09,232.8,235.17,231.7,234.44,232.602250241455,5372332,0.0,1.0
2023-10-06,233.17,236.59,232.75,235.04,233.197546906465,6401280,0.0,1.0
2023-10-05,230.41,234.19,230.22,233.48,231.64977557744,6126433,0.0,1.0
2023-10-04,229.48,231.7,228.88,231.22,229.40749147257,5430925,0.0,1.0
2023-10-03,230.47,231.75,227.78,228.81,227.016383201448,5585744,0.0,1.0
2023-10-02,229.24,231.37,228.77,231.27,229.457099527987,5175345,0.0,1.0
2023-09-29,232.84,233.03,229.65,230.01,228.206976531467,6045177,0.0,1.0
2023-09-28,230.67,232.535,229.67,231.66,229.844042360244,4203886,0.0,1.0
2023-09-27,230.26,230.68,227.92,229.5,227.700974366209,6006676,0.0,1.0
2023-09-26,231.93,232.67,229.6,229.65,227.849798532461,6193243,0.0,1.0
2023-09-25,235.38,235.47,232.21,233.36,231.530716244438,5921753,0.0,1.0
2023-09-22,236.75,237.79,234.88,235.08,233.237233350799,5935586,0.0,1.0
2023-09-21,240.77,240.78,236.27,236.61,234.755239846574,6881943,0.0,1.0
2023-09-20,243.63,244.53,241.67,241.86,239.964085665409,5756898,0.0,1.0
2023-09-19,245.0,245.12,241.46,243.56,241.650759549603,4709207,0.0,1.0
2023-09-18,240.94,245.23,240.77,244.66,242.742136768787,4771567,0.0,1.0
2023-09-15,241.9,244.1,240.03,241.07,239.180278389812,13077932,0.0,1.0
2023-09-14,245.0,245.54,238.75,241.5,239.606907666403,11999981,0.0,1.0
2023-09-13,247.15,250.06,246.61,247.83,245.887287482255,5657025,0.0,1.0
2023-09-12,246.94,247.76,246.01,247.3,245.36144209483,3499561,0.0,1.0
2023-09-11,247.33,248.36,246.27,247.22,245.282069206162,2995835,0.0,1.0
2023-09-08,247.79,248.14,246.44,247.29,245.351520483746,3309819,0.0,1.0
2023-09-07,245.5,247.4,245.1114,247.14,245.202696317494,4008017,0.0,1.0
2023-09-06,245.42,246.66,244.21,246.16,244.230378431311,4520355,0.0,1.0
2023-09-05,248.35,248.69,245.2,245.34,243.416806322465,4459645,0.0,1.0
2023-09-01,247.47,248.87,246.77,248.11,246.165092592593,4112905,0.0,1.0
2023-08-31,245.59,248.02,245.45,245.68,243.754141099304,5532610,0.0,1.0
2023-08-30,246.42,248.23,246.05,246.23,244.299829708896,4573291,0.0,1.0
2023-08-29,243.5,245.83,243.4,245.34,243.416806322465,3975738,0.0,1.0
2023-08-28,243.01,245.23,242.6,243.83,241.918643048857,3741458,0.0,1.0
2023-08-25,241.38,243.41,240.21,242.57,240.668520052337,3541533,0.0,1.0
2023-08-24,242.25,243.56,239.36,239.47,237.592820616453,4570869,0.0,1.0
2023-08-23,241.32,242.54,240.72,242.3,240.400636553082,4947728,0.0,1.0
2023-08-22,240.0,241.43,238.67,240.57,238.684197835638,3848688,0.0,1.0
2023-08-21,239.38,240.53,237.755,239.46,237.58289900537,3573630,0.0,1.0
2023-08-18,235.58,239.05,235.3,238.17,236.303011175599,4344962,0.0,1.0
2023-08-17,240.0,240.38,236.49,237.37,235.509282288919,4177578,0.0,1.0
2023-08-16,236.53,241.065,236.0162,239.29,237.41423161695,3218574,0.0,1.0
2023-08-15,242.01,242.67,239.35,239.83,237.949998615459,3770078,0.0,1.0
2023-08-14,240.72,243.33,240.26,242.9,240.995933218092,4351136,0.0,1.0
2023-08-11,240.0,240.72,238.415,240.04,238.158352448212,3607104,0.0,1.0
2023-08-10,240.62,243.95,240.09,240.16,238.277411781214,4778017,0.45,1.0
2023-08-09,240.5,241.97,239.49,239.76,237.435652087045,4055027,0.0,1.0
2023-08-08,240.42,241.36,237.39,239.29,236.970208491446,5080585,0.0,1.0
2023-08-07,239.22,242.18,239.21,241.51,239.168686751511,5649780,0.0,1.0
2023-08-04,238.0,241.91,237.84,238.99,236.67311683468,5169670,0.0,1.0
2023-08-03,236.0,239.05,235.245,238.76,236.445346564493,5034095,0.0,1.0
2023-08-02,238.63,238.79,236.79,237.56,235.256979937431,4868402,0.0,1.0
2023-08-01,237.14,240.73,237.0,239.78,237.455458197496,4629291,0.0,1.0
2023-07-31,236.0,238.42,236.0,237.73,235.425331876265,4799690,0.0,1.0
2023-07-28,234.58,235.88,233.71,235.75,233.464526941612,6795307,0.0,1.0
2023-07-27,237.42,238.66,232.96,234.44,232.167226707069,8160062,0.0,1.0
2023-07-26,231.415,238.85,227.68,237.1,234.801439397057,7551396,0.0,1.0
2023-07-25,240.02,240.8,238.56,238.69,236.376025177915,4997534,0.0,1.0
2023-07-24,239.68,241.275,238.19,240.74,238.406151499146,6009950,0.0,1.0
2023-07-21,239.74,240.345,238.73,239.25,236.930596270544,5427353,0.0,1.0
2023-07-20,241.16,241.61,239.07,239.62,237.297009313888,4694950,0.0,1.0
2023-07-19,241.25,242.59,240.12,241.42,239.079559254481,4835518,0.0,1.0
2023-07-18,243.1,243.18,237.68,240.77,238.435860664823,7674704,0.0,1.0
2023-07-17,243.11,245.37,243.0,243.99,241.62464444744,4328605,0.0,1.0
2023-07-14,244.73,244.74,241.96,243.16,240.802690863722,4941178,0.0,1.0
2023-07-13,243.79,244.265,243.15,243.31,240.951236692105,5819609,0.0,1.0
2023-07-12,241.55,243.95,241.23,242.21,239.861900617297,6116018,0.0,1.0
2023-07-11,238.81,240.7,238.12,240.55,238.217993449861,3857069,0.0,1.0
2023-07-10,237.01,239.0957,236.5,238.16,235.851163250962,4858862,0.0,1.0
2023-07-07,236.73,238.44,236.13,236.45,234.157740807398,5729515,0.0,1.0
2023-07-06,238.27,239.6,236.69,238.88,236.5641832272,6442089,0.0,1.0
2023-07-05,234.41,240.0,233.9908,239.45,237.128657375054,7601399,0.0,1.0
2023-07-03,237.0,238.4,235.41,237.97,235.663005201677,3087351,0.0,1.0
2023-06-30,236.27,238.28,235.95,237.48,235.177755495627,6879444,0.0,1.0
2023-06-29,228.79,234.7,228.601,234.32,232.048390044363,7118889,0.0,1.0
2023-06-28,227.5,228.06,226.02,227.96,225.750046920933,5324532,0.0,1.0
2023-06-27,227.48,228.61,226.52,227.34,225.136057496951,4628474,0.0,1.0
2023-06-26,229.44,230.1,226.2,226.3,224.106139753497,5165372,0.0,1.0
2023-06-23,227.22,229.98,226.39,229.55,227.32463270179,5424352,0.0,1.0
2023-06-22,226.36,228.93,225.5,228.39,226.17587829563,6275806,0.0,1.0
2023-06-21,226.12,228.63,224.98,227.25,225.046929999921,7032143,0.0,1.0
2023-06-20,227.0,229.5675,226.18,226.47,224.27449169233,12312629,0.0,1.0
2023-06-16,226.45,229.7995,226.08,228.91,226.690837167357,13628902,0.0,1.0
2023-06-15,222.02,227.11,221.37,226.17,223.977400035565,12533970,0.0,1.0
2023-06-14,223.74,225.47,222.58,223.44,221.273865958998,9160723,0.0,1.0
2023-06-13,225.62,227.15,222.63,223.4,221.234253738096,6868741,0.0,1.0
2023-06-12,224.41,226.45,223.63,226.17,223.977400035565,8621521,0.0,1.0
2023-06-09,223.64,225.18,222.76,223.56,221.392702621704,6385287,0.0,1.0
2023-06-08,225.09,225.135,222.41,223.05,220.887646805203,6250073,0.0,1.0
2023-06-07,227.0,227.55,221.02,225.27,223.086125065268,8517188,0.0,1.0
2023-06-06,226.69,229.25,226.16,228.22,226.007526356796,6020168,0.0,1.0
2023-06-05,227.91,228.33,225.31,226.77,224.571583349096,4858949,0.0,1.0
2023-06-02,228.81,230.27,227.42,228.79,226.572000504651,5897069,0.0,1.0
2023-06-01,222.73,226.71,222.425,226.5,224.304200858007,7003563,0.0,1.0
2023-05-31,219.96,221.53,216.14,221.03,218.887229649648,19886054,0.0,1.0
2023-05-30,225.01,225.47,219.75,221.64,219.491316018405,6916013,0.0,1.0
2023-05-26,223.82,226.21,223.34,225.01,222.828645629405,5067460,0.0,1.0
2023-05-25,222.45,224.69,220.49,223.38,221.214447627645,6827756,0.0,1.0
2023-05-24,222.55,223.1,220.03,222.25,220.095402387161,6730750,0.0,1.0
2023-05-23,229.27,229.49,223.66,224.58,222.402814254707,8537241,0.0,1.0
2023-05-22,233.31,233.87,231.175,231.28,229.037861255805,3987775,0.0,1.0
2023-05-19,234.0,234.34,231.94,233.31,231.048181466585,5399403,0.0,1.0
2023-05-18,232.4,234.149,231.13,233.6,231.335370068125,6621870,0.0,1.0
2023-05-17,232.73,233.8892,230.55,232.65,230.394579821701,4990276,0.0,1.0
2023-05-16,232.56,233.0988,229.63,230.47,228.235713782538,4289809,0.0,1.0
2023-05-15,231.19,232.83,230.55,232.81,230.553028705309,2843284,0.0,1.0
2023-05-12,232.0,232.73,229.82,231.38,229.13689180806,3432730,0.0,1.0
2023-05-11,230.75,231.52,228.27,231.01,228.770478764716,3818035,0.45,1.0
2023-05-10,234.3,234.81,228.9,231.27,228.582686528627,5245220,0.0,1.0
2023-05-09,231.08,234.09,230.821,233.26,230.549563106617,4352067,0.0,1.0
2023-05-08,231.25,233.45,231.25,232.23,229.531531510974,2938546,0.0,1.0
2023-05-05,228.34,232.34,227.29,231.78,229.086760425499,6237483,0.0,1.0
2023-05-04,224.84,226.055,223.48,225.6,222.978570851637,5648862,0.0,1.0
2023-05-03,226.98,228.67,225.92,225.98,223.354155323816,4093320,0.0,1.0
2023-05-02,231.95,232.37,226.21,226.98,224.342535513762,5244016,0.0,1.0
2023-05-01,232.87,234.59,231.51,232.51,229.808277964159,4571070,0.0,1.0
2023-04-28,228.65,233.5727,228.06,232.73,230.025721605946,11627877,0.0,1.0
2023-04-27,228.67,229.63,226.61,229.01,226.34894729935,7128188,0.0,1.0
2023-04-26,231.22,232.77,226.72,228.15,225.498940335997,8396290,0.0,1.0
2023-04-25,233.02,235.02,229.425,229.59,226.922207809519,6076450,0.0,1.0
2023-04-24,234.23,235.15,231.51,232.76,230.055373011645,9124050,0.0,1.0
2023-04-21,235.0,235.568,233.38,234.05,231.330383456674,6771589,0.0,1.0
2023-04-20,232.46,234.67,231.5,234.6,231.873992561144,4925659,0.0,1.0
2023-04-19,234.0,234.06,231.85,232.57,229.867580775555,3833933,0.0,1.0
2023-04-18,233.75,234.33,231.69,233.6,230.885612371199,4796178,0.0,1.0
2023-04-17,234.02,234.05,230.94,233.48,230.767006748405,4048512,0.0,1.0
2023-04-14,232.99,234.99,232.24,234.02,231.300732050976,9781266,0.0,1.0
2023-04-13,229.46,232.84,228.8,232.69,229.986186398349,7615523,0.0,1.0
2023-04-12,229.93,231.59,227.33,227.81,225.162891071416,4373002,0.0,1.0
2023-04-11,227.0,229.135,226.2,228.45,225.795454392981,4513395,0.0,1.0
2023-04-10,225.56,226.48,224.32,226.43,223.798926409292,4952351,0.0,1.0
2023-04-06,226.16,226.73,224.68,225.99,223.364039125716,4285206,0.0,1.0
2023-04-05,226.78,228.47,226.55,228.17,225.518707939796,4813750,0.0,1.0
2023-04-04,229.0,230.05,226.83,227.66,225.014634042924,5254725,0.0,1.0
2023-04-03,225.23,229.16,224.12,229.0,226.339063497451,6421512,0.0,1.0
2023-03-31,223.6,225.84,223.29,225.46,222.840197625045,9508978,0.0,1.0
2023-03-30,223.92,224.235,221.21,222.36,219.776219036215,5383945,0.0,1.0
2023-03-29,222.29,223.55,220.92,223.3,220.705296414763,4482956,0.0,1.0
2023-03-28,222.82,223.33,218.65,220.33,217.769807250626,6418581,0.0,1.0
2023-03-27,222.59,224.08,221.39,221.81,219.232609931745,7211050,0.0,1.0
2023-03-24,220.67,221.33,218.25,221.04,218.471557185487,4792394,0.0,1.0
2023-03-23,220.44,225.25,220.26,222.59,220.003546479902,6427712,0.0,1.0
2023-03-22,222.5,224.9,219.92,220.04,217.483176995542,6700556,0.0,1.0
2023-03-21,221.34,222.505,218.68,221.95,219.370983158337,8971367,0.0,1.0
