,ICE_Open,ICE_High,ICE_Low,ICE_Close,ICE_Adj Close,ICE_Volume,ICE_Dividend Amount,ICE_Split Coefficient
2013-03-21,161.98,162.94,160.29,161.44,28.0286903166619,656100,0.0,1.0
2013-03-20,159.81,162.38,159.41,161.6,28.056468998839,544400,0.0,1.0
2013-03-19,160.25,160.96,156.12,159.61,27.7109716392617,719100,0.0,1.0
2013-03-18,158.66,160.99,158.43,159.85,27.7526396625273,399800,0.0,1.0
2013-03-15,162.41,162.79,159.75,160.98,27.9488266054028,652500,0.0,1.0
2013-03-14,158.95,162.62,158.69,162.34,28.1849454039079,841300,0.0,1.0
2013-03-13,158.09,159.86,157.74,159.41,27.6762482865403,442600,0.0,1.0
2013-03-12,158.68,159.17,158.16,158.5,27.5182570316583,547200,0.0,1.0
2013-03-11,158.19,159.26,156.67,159.24,27.6467334367272,578600,0.0,1.0
2013-03-08,159.65,160.08,157.92,158.6,27.5356187080189,604200,0.0,1.0
2013-03-07,160.35,160.49,157.79,158.74,27.5599250549239,700600,0.0,1.0
2013-03-06,160.15,162.29,159.77,160.35,27.8394480443306,663100,0.0,1.0
2013-03-05,157.08,159.77,157.08,158.53,27.5234655345665,841700,0.0,1.0
2013-03-04,153.81,156.74,152.91,156.57,27.1831766778974,553600,0.0,1.0
2013-03-01,154.33,154.33,152.31,154.0,26.7369815954282,666200,0.0,1.0
2013-02-28,155.15,156.23,153.85,154.82,26.8793473415857,678800,0.0,1.0
2013-02-27,152.63,155.3,151.3,155.09,26.9262238677595,604600,0.0,1.0
2013-02-26,152.0,153.08,150.61,152.83,26.5338499820084,768600,0.0,1.0
2013-02-25,156.19,156.59,150.35,150.52,26.132795258077,1277900,0.0,1.0
2013-02-22,153.82,156.15,153.74,155.98,27.0807427873694,866100,0.0,1.0
2013-02-21,154.7,154.89,152.75,153.03,26.5685733347297,871400,0.0,1.0
2013-02-20,155.39,156.61,154.54,154.72,26.861985665225,1101700,0.0,1.0
2013-02-19,156.66,157.49,155.15,155.75,27.0408109317399,1367500,0.0,1.0
2013-02-15,155.5,158.47,154.85,156.46,27.1640788339006,1729300,0.0,1.0
2013-02-14,151.45,156.13,150.87,155.52,27.0008790761104,1679400,0.0,1.0
2013-02-13,150.5,151.87,149.13,151.81,26.3567608831296,932500,0.0,1.0
2013-02-12,150.0,151.88,149.8,150.71,26.1657824431623,1569400,0.0,1.0
2013-02-11,149.05,149.95,148.08,149.83,26.0129996911884,757900,0.0,1.0
2013-02-08,149.17,149.66,147.92,149.0,25.8688977773948,1136500,0.0,1.0
2013-02-07,145.01,149.16,143.66,148.95,25.8602169392145,1710000,0.0,1.0
2013-02-06,142.37,145.59,141.06,145.22,25.2126264109616,2743800,0.0,1.0
2013-02-05,141.33,143.6,140.57,143.54,24.9209502481024,2218000,0.0,1.0
2013-02-04,139.6,141.4,138.56,141.33,24.5372572005316,1667500,0.0,1.0
2013-02-01,139.85,142.44,139.15,140.88,24.4591296569086,1785800,0.0,1.0
2013-01-31,137.96,139.44,137.57,138.75,24.0893259504264,1478800,0.0,1.0
2013-01-30,136.97,139.72,136.89,138.9,24.1153684649674,2314500,0.0,1.0
2013-01-29,135.48,136.93,134.87,136.71,23.7351477526688,1397400,0.0,1.0
2013-01-28,134.9,135.85,133.3,135.21,23.4747226072588,2136200,0.0,1.0
2013-01-25,134.28,135.01,133.44,134.82,23.4070120694522,1038400,0.0,1.0
2013-01-24,133.73,135.57,133.53,134.28,23.3132590171046,1289000,0.0,1.0
2013-01-23,133.85,134.51,132.51,133.56,23.1882549473078,1317200,0.0,1.0
2013-01-22,132.57,134.12,130.78,134.11,23.2837441672914,1522300,0.0,1.0
2013-01-18,131.15,133.36,130.55,133.33,23.1483230916782,1409000,0.0,1.0
2013-01-17,128.57,131.62,128.34,131.21,22.7802555528321,1182300,0.0,1.0
2013-01-16,127.96,128.67,127.67,128.08,22.2368350827432,773600,0.0,1.0
2013-01-15,129.17,129.17,127.3,128.59,22.3253796321826,800900,0.0,1.0
2013-01-14,129.02,129.97,128.47,129.52,22.4868432223368,807500,0.0,1.0
2013-01-11,127.72,129.42,127.27,129.36,22.4590645401597,840300,0.0,1.0
2013-01-10,127.77,128.49,126.96,128.0,22.2229457416546,1445900,0.0,1.0
2013-01-09,126.92,128.03,126.64,127.61,22.155235203848,2079700,0.0,1.0
2013-01-08,126.68,127.28,125.5,127.18,22.0805799954972,1800600,0.0,1.0
2013-01-07,128.45,128.99,126.84,126.91,22.0337034693233,1197600,0.0,1.0
2013-01-04,126.72,130.1,126.18,129.6,22.5007325634253,1579200,0.0,1.0
2013-01-03,125.18,126.95,124.27,126.92,22.0354396369594,1548900,0.0,1.0
2013-01-02,125.67,126.42,124.03,124.92,21.6882061097461,1505000,0.0,1.0
2012-12-31,123.57,123.84,122.83,123.81,21.4954915021427,1115800,0.0,1.0
2012-12-28,123.18,124.35,122.82,123.66,21.4694489876017,762900,0.0,1.0
2012-12-27,125.27,125.79,122.72,124.22,21.5666743752214,1159200,0.0,1.0
2012-12-26,125.07,125.52,124.12,125.0,21.7020954508346,761100,0.0,1.0
2012-12-24,126.17,126.96,124.71,125.04,21.7090401213789,752900,0.0,1.0
2012-12-21,127.53,129.68,125.98,126.25,21.9191164053429,4748200,0.0,1.0
2012-12-20,135.25,135.4,123.46,130.1,22.5875409452286,13675800,0.0,1.0
2012-12-19,127.9,128.68,127.08,128.31,22.2767669383727,1691900,0.0,1.0
2012-12-18,128.42,129.17,127.11,128.04,22.2298904121989,872800,0.0,1.0
2012-12-17,128.23,128.63,125.21,127.84,22.1951670594776,684000,0.0,1.0
2012-12-14,129.15,129.66,127.71,127.9,22.205584065294,382300,0.0,1.0
2012-12-13,129.8,130.28,128.47,129.22,22.4347581932548,420100,0.0,1.0
2012-12-12,129.74,130.57,128.85,129.7,22.518094239786,420300,0.0,1.0
2012-12-11,131.2,131.7,128.87,129.12,22.4173965168941,641500,0.0,1.0
2012-12-10,130.3,131.77,130.18,131.0,22.7437960324747,290000,0.0,1.0
2012-12-07,131.6,132.22,130.44,130.72,22.6951833386648,269500,0.0,1.0
2012-12-06,130.16,131.65,129.02,131.14,22.7681023793796,411300,0.0,1.0
2012-12-05,130.85,131.11,129.29,130.18,22.6014302863172,373800,0.0,1.0
2012-12-04,132.65,132.67,130.25,130.85,22.7177535179337,384600,0.0,1.0
2012-12-03,132.24,133.43,131.85,132.0,22.9174127960813,376400,0.0,1.0
2012-11-30,131.97,132.51,131.13,132.15,22.9434553106223,422700,0.0,1.0
2012-11-29,131.65,132.43,130.39,132.21,22.9538723164387,270400,0.0,1.0
2012-11-28,129.83,131.13,129.45,131.0,22.7437960324747,215100,0.0,1.0
2012-11-27,130.96,131.43,129.85,129.97,22.5649707659598,277200,0.0,1.0
2012-11-26,130.58,131.54,130.26,130.81,22.7108088473894,243800,0.0,1.0
2012-11-23,131.03,131.23,130.03,131.19,22.7767832175599,124100,0.0,1.0
2012-11-21,129.8,131.11,128.75,130.52,22.6604599859435,286000,0.0,1.0
2012-11-20,129.62,130.65,128.75,129.87,22.5476090895991,322200,0.0,1.0
2012-11-19,128.94,130.34,128.93,130.03,22.5753877717762,455900,0.0,1.0
2012-11-16,126.85,128.08,126.22,127.6,22.153499036212,575800,0.0,1.0
2012-11-15,127.98,129.88,126.07,126.74,22.0041886195102,644600,0.0,1.0
2012-11-14,128.32,129.43,127.63,127.94,22.2125287358382,618500,0.0,1.0
2012-11-13,130.09,131.34,128.17,128.34,22.2819754412809,727700,0.0,1.0
2012-11-12,130.73,131.25,129.31,130.55,22.6656684888517,268700,0.0,1.0
2012-11-09,130.38,131.68,130.14,130.3,22.62226429795,237600,0.0,1.0
2012-11-08,131.47,132.86,129.89,130.38,22.6361536390385,349100,0.0,1.0
2012-11-07,132.88,133.25,130.51,131.57,22.8427575877305,361400,0.0,1.0
2012-11-06,133.03,133.82,131.79,133.45,23.169157103311,650700,0.0,1.0
2012-11-05,129.15,133.91,128.64,133.28,23.1396422534979,400800,0.0,1.0
2012-11-02,131.86,132.46,129.6,129.83,22.5406644190548,425000,0.0,1.0
2012-11-01,129.56,131.27,129.56,131.24,22.7854640557403,555000,0.0,1.0
2012-10-31,131.19,132.25,130.06,131.0,22.7437960324747,352100,0.0,1.0
2012-10-26,130.7,131.55,130.15,131.19,22.7767832175599,259400,0.0,1.0
2012-10-25,131.41,131.41,128.64,130.5,22.6569876506713,357200,0.0,1.0
2012-10-24,130.46,131.25,130.16,130.47,22.6517791477631,207400,0.0,1.0
2012-10-23,130.06,130.81,129.2,130.38,22.6361536390385,286600,0.0,1.0
2012-10-22,130.52,131.89,129.06,131.56,22.8410214200944,407200,0.0,1.0
2012-10-19,130.45,132.17,130.14,130.2,22.6049026215893,534500,0.0,1.0
2012-10-18,130.73,131.24,130.15,130.47,22.6517791477631,505500,0.0,1.0
2012-10-17,131.08,131.66,130.24,130.78,22.7056003444812,1368600,0.0,1.0
2012-10-16,129.99,131.7,129.36,131.42,22.8167150731895,321900,0.0,1.0
2012-10-15,130.84,130.86,128.02,129.01,22.3982986728974,579400,0.0,1.0
2012-10-12,128.93,130.51,128.38,129.74,22.5250389103302,752400,0.0,1.0
2012-10-11,129.54,129.91,128.71,129.14,22.4208688521662,405000,0.0,1.0
2012-10-10,130.07,130.56,128.19,128.68,22.3410051409072,355400,0.0,1.0
2012-10-09,130.43,130.9,128.34,129.68,22.5146219045138,495500,0.0,1.0
2012-10-08,130.63,131.22,130.22,130.45,22.648306812491,237000,0.0,1.0
2012-10-05,132.69,133.09,130.67,131.0,22.7437960324747,333600,0.0,1.0
2012-10-04,131.88,132.92,130.93,132.01,22.9191489637174,466800,0.0,1.0
2012-10-03,130.48,132.07,130.07,131.5,22.830604414278,541000,0.0,1.0
2012-10-02,132.61,132.99,129.72,130.48,22.6535153153992,897500,0.0,1.0
2012-10-01,133.86,134.75,131.69,131.92,22.9035234549928,720600,0.0,1.0
2012-09-28,134.98,136.23,133.18,133.41,23.1622124327668,729800,0.0,1.0
2012-09-27,135.85,136.88,134.93,135.14,23.4625694338063,244900,0.0,1.0
2012-09-26,134.98,135.53,134.46,134.67,23.3809695549112,390900,0.0,1.0
2012-09-25,137.42,138.18,135.16,135.21,23.4747226072588,306900,0.0,1.0
2012-09-24,137.25,138.02,136.39,137.15,23.8115391286557,237500,0.0,1.0
2012-09-21,138.27,138.84,137.57,137.57,23.8844581693705,550700,0.0,1.0
2012-09-20,137.19,137.81,135.27,137.8,23.9243900250001,386000,0.0,1.0
2012-09-19,140.17,140.5,137.96,138.21,23.9955728980788,516100,0.0,1.0
2012-09-18,139.78,141.15,139.18,140.37,24.3705851074692,529300,0.0,1.0
2012-09-17,140.15,140.89,138.74,140.4,24.3757936103774,586000,0.0,1.0
2012-09-14,138.2,140.59,136.55,140.09,24.3219724136594,1030000,0.0,1.0
2012-09-13,136.0,137.23,135.32,136.85,23.7594540995737,735500,0.0,1.0
2012-09-12,136.1,136.31,135.56,135.95,23.6031990123277,592400,0.0,1.0
2012-09-11,136.28,136.57,135.45,135.75,23.5684756596064,582200,0.0,1.0
2012-09-10,137.46,138.18,135.68,135.8,23.5771564977867,627400,0.0,1.0
2012-09-07,137.35,138.62,136.55,137.13,23.8080667933836,792000,0.0,1.0
2012-09-06,136.3,137.43,135.89,136.92,23.7716072730262,781800,0.0,1.0
2012-09-05,136.64,137.0,134.61,135.54,23.532016139249,622400,0.0,1.0
2012-09-04,136.73,137.01,134.56,136.58,23.7125775733999,531300,0.0,1.0
2012-08-31,136.6,137.49,135.84,136.7,23.7334115850327,211600,0.0,1.0
2012-08-30,135.15,136.56,134.82,136.35,23.6726457177704,680700,0.0,1.0
2012-08-29,138.53,138.86,136.82,137.26,23.8306369726525,401800,0.0,1.0
2012-08-28,137.5,139.5,137.5,138.37,24.0233515802559,401800,0.0,1.0
2012-08-27,137.21,138.3,136.16,137.67,23.9018198457312,460300,0.0,1.0
2012-08-24,134.63,137.25,134.47,137.1,23.8028582904754,393900,0.0,1.0
2012-08-23,135.2,136.12,135.2,135.73,23.5650033243342,322400,0.0,1.0
2012-08-22,134.56,136.26,133.26,136.0,23.611879850508,337200,0.0,1.0
2012-08-21,135.5,136.62,133.6,134.39,23.3323568611013,303700,0.0,1.0
2012-08-20,134.71,136.14,134.53,135.62,23.5459054803375,195800,0.0,1.0
2012-08-17,136.04,136.37,134.36,135.34,23.4972927865276,292100,0.0,1.0
2012-08-16,132.35,135.91,132.35,135.63,23.5476416479736,267700,0.0,1.0
2012-08-15,132.61,133.56,132.36,132.8,23.0563062069667,241600,0.0,1.0
2012-08-14,134.0,134.0,131.88,132.58,23.0181105189732,201900,0.0,1.0
2012-08-13,132.31,133.92,131.91,133.73,23.2177697971209,240800,0.0,1.0
2012-08-10,131.37,133.69,131.37,133.26,23.1361699182257,254000,0.0,1.0
2012-08-09,132.0,133.52,131.75,132.95,23.0823487215077,202500,0.0,1.0
2012-08-08,131.3,133.29,130.34,132.25,22.960816986983,266500,0.0,1.0
2012-08-07,132.74,133.74,132.01,132.07,22.9295659695338,297400,0.0,1.0
2012-08-06,132.69,133.88,131.78,132.0,22.9174127960813,272200,0.0,1.0
2012-08-03,130.76,132.82,129.72,132.25,22.960816986983,424700,0.0,1.0
2012-08-02,128.81,129.41,126.22,128.71,22.3462136438154,932500,0.0,1.0
2012-08-01,134.08,135.96,128.12,129.4,22.466009210704,864200,0.0,1.0
2012-07-31,132.83,133.48,130.58,131.22,22.7819917204681,545500,0.0,1.0
2012-07-30,133.89,134.91,131.99,132.35,22.9781786633437,561300,0.0,1.0
2012-07-27,133.96,135.56,132.46,134.25,23.3080505141964,298200,0.0,1.0
2012-07-26,133.97,133.97,130.82,132.73,23.0441530335142,583200,0.0,1.0
2012-07-25,132.51,133.6,129.88,130.65,22.6830301652123,841300,0.0,1.0
2012-07-24,130.95,132.63,130.67,132.5,23.0042211778847,508100,0.0,1.0
2012-07-23,129.01,131.78,128.86,131.17,22.7733108822878,496200,0.0,1.0
2012-07-20,132.8,133.33,129.45,131.09,22.7594215411993,742100,0.0,1.0
2012-07-19,135.73,136.01,133.14,133.77,23.2247144676652,306500,0.0,1.0
2012-07-18,135.79,136.76,135.23,135.67,23.5545863185178,262300,0.0,1.0
2012-07-17,134.95,136.24,134.43,136.15,23.637922365049,347500,0.0,1.0
2012-07-16,136.1,136.1,133.54,134.0,23.2646463232947,547800,0.0,1.0
2012-07-13,134.21,137.44,134.08,137.22,23.8236923021082,458900,0.0,1.0
2012-07-12,132.37,134.99,132.12,134.24,23.3063143465603,562200,0.0,1.0
2012-07-11,131.34,134.49,130.99,133.74,23.219505964757,472100,0.0,1.0
2012-07-10,133.26,134.39,130.86,131.48,22.8271320790059,361600,0.0,1.0
2012-07-09,133.39,134.05,131.82,132.81,23.0580423746027,261600,0.0,1.0
2012-07-06,133.65,134.56,132.4,133.3,23.14311458877,230800,0.0,1.0
2012-07-05,135.71,136.18,134.07,134.74,23.3931227283636,327200,0.0,1.0
2012-07-03,129.37,136.14,129.37,134.9,23.4209014105407,310400,0.0,1.0
2012-07-02,141.77,141.77,131.87,135.82,23.5806288330588,632800,0.0,1.0
2012-06-29,136.21,137.59,134.51,135.98,23.6084075152359,576900,0.0,1.0
2012-06-28,131.91,134.17,131.1,134.14,23.2889526701996,370500,0.0,1.0
2012-06-27,130.69,134.15,130.69,132.83,23.0615147098749,368400,0.0,1.0
2012-06-26,131.23,134.36,131.23,133.36,23.1535315945864,374600,0.0,1.0
2012-06-25,133.0,133.0,130.47,131.29,22.7941448939206,338500,0.0,1.0
2012-06-22,131.34,133.6,131.19,133.18,23.1222805771372,392600,0.0,1.0
2012-06-21,135.11,136.49,130.86,131.32,22.7993533968288,424700,0.0,1.0
2012-06-20,135.83,136.0,133.8,134.88,23.4174290752686,344500,0.0,1.0
2012-06-19,137.29,137.29,134.65,135.56,23.5354884745211,515200,0.0,1.0
2012-06-18,134.19,137.23,133.52,136.24,23.6535478737736,667500,0.0,1.0
2012-06-15,131.16,135.91,131.16,134.8,23.40353973418,1311500,0.0,1.0
2012-06-14,126.92,128.97,126.25,128.79,22.3601029849039,724800,0.0,1.0
2012-06-13,129.64,129.64,125.65,125.97,21.8705037115331,449400,0.0,1.0
2012-06-12,127.09,128.36,125.95,127.84,22.1951670594776,328200,0.0,1.0
2012-06-11,128.6,129.38,126.67,126.76,22.0076609547823,474100,0.0,1.0
2012-06-08,126.95,127.89,125.78,127.89,22.2038478976579,516200,0.0,1.0
2012-06-07,129.54,129.81,127.47,127.68,22.1673883773005,651500,0.0,1.0
2012-06-06,125.91,128.36,124.72,128.36,22.285447776553,915500,0.0,1.0
2012-06-05,118.62,125.86,118.62,125.65,21.8149463471789,1366200,0.0,1.0
2012-06-04,119.39,119.91,117.82,119.29,20.7107437306405,673700,0.0,1.0
2012-06-01,120.87,121.3,118.42,118.47,20.568377984483,515100,0.0,1.0
2012-05-31,122.45,123.35,120.38,122.45,21.2593727036376,545900,0.0,1.0
2012-05-30,123.89,123.89,120.87,122.27,21.2281216861884,742100,0.0,1.0
2012-05-29,126.57,126.83,123.64,125.1,21.7194571271953,524600,0.0,1.0
2012-05-25,124.19,126.59,123.39,125.49,21.7871676650019,505600,0.0,1.0
2012-05-24,125.26,126.17,122.62,123.95,21.5197978490476,414400,0.0,1.0
2012-05-23,124.68,124.74,122.07,124.38,21.5944530573985,464000,0.0,1.0
2012-05-22,128.01,129.88,124.06,124.68,21.6465380864805,932300,0.0,1.0
2012-05-21,123.56,125.16,123.03,125.09,21.7177209595592,563500,0.0,1.0
2012-05-18,122.07,125.04,121.97,123.59,21.4572958141492,1074900,0.0,1.0
2012-05-17,124.36,126.29,121.25,121.34,21.0666580960342,601200,0.0,1.0
2012-05-16,122.51,125.12,121.71,121.74,21.1361048014768,529300,0.0,1.0
2012-05-15,123.51,124.98,121.68,122.04,21.1881898305588,697500,0.0,1.0
2012-05-14,122.66,124.18,122.12,123.14,21.3791682705262,366400,0.0,1.0
2012-05-11,124.04,126.03,123.28,123.98,21.5250063519558,626300,0.0,1.0
2012-05-10,126.01,126.39,124.44,125.05,21.7107762890149,353000,0.0,1.0
2012-05-09,123.8,125.85,123.59,124.92,21.6882061097461,339300,0.0,1.0
2012-05-08,124.76,125.7,122.83,125.29,21.7524443122805,668000,0.0,1.0
2012-05-07,126.94,127.9,125.16,125.64,21.8132101795429,496000,0.0,1.0
2012-05-04,127.88,128.86,126.85,127.29,22.0996778394939,550000,0.0,1.0
2012-05-03,129.66,130.21,127.04,129.26,22.441702863799,1136600,0.0,1.0
2012-05-02,125.75,129.04,124.59,127.85,22.1969032271136,1406900,0.0,1.0
2012-05-01,132.22,132.86,130.02,131.11,22.7628938764714,619300,0.0,1.0
2012-04-30,132.22,133.95,131.77,133.04,23.0979742302323,446300,0.0,1.0
2012-04-27,132.0,132.89,130.57,132.67,23.0337360276978,329900,0.0,1.0
2012-04-26,132.69,132.69,130.44,131.0,22.7437960324747,576400,0.0,1.0
2012-04-25,130.99,133.1,130.64,132.62,23.0250551895175,473600,0.0,1.0
2012-04-24,127.99,130.44,127.68,130.36,22.6326813037664,637900,0.0,1.0
2012-04-23,127.5,128.2,126.73,128.07,22.2350989151071,494100,0.0,1.0
2012-04-20,129.82,130.24,128.3,128.39,22.2906562794612,430600,0.0,1.0
2012-04-19,130.69,131.67,128.94,129.51,22.4851070547007,475000,0.0,1.0
2012-04-18,131.92,131.92,130.15,130.53,22.6621961535795,546900,0.0,1.0
2012-04-17,131.67,132.71,130.0,132.31,22.9712339927994,549700,0.0,1.0
2012-04-16,133.94,134.19,130.88,131.34,22.8028257321009,535300,0.0,1.0
2012-04-13,133.67,135.53,132.98,133.05,23.0997103978683,382000,0.0,1.0
2012-04-12,133.45,134.39,132.46,134.13,23.2872165025636,303500,0.0,1.0
2012-04-11,134.07,134.68,132.94,133.49,23.1761017738553,401100,0.0,1.0
2012-04-10,135.03,135.43,131.74,132.18,22.9486638135305,603500,0.0,1.0
2012-04-09,138.03,138.03,135.02,135.84,23.584101168331,369000,0.0,1.0
2012-04-05,134.21,138.78,134.21,138.6,24.0632834358854,602400,0.0,1.0
2012-04-04,136.71,138.15,134.41,134.52,23.3549270403702,574600,0.0,1.0
2012-04-03,138.27,138.62,136.63,137.63,23.8948751751869,537700,0.0,1.0
2012-04-02,137.09,139.56,136.49,138.62,24.0667557711575,420600,0.0,1.0
2012-03-30,136.17,138.57,135.23,137.42,23.8584156548295,631700,0.0,1.0
2012-03-29,135.28,136.1,134.64,135.19,23.4712502719866,526900,0.0,1.0
2012-03-28,137.46,137.71,135.27,136.12,23.6327138621408,644900,0.0,1.0
2012-03-27,139.02,139.21,136.99,137.15,23.8115391286557,535700,0.0,1.0
2012-03-26,140.22,141.24,138.59,139.17,24.1622449911412,836100,0.0,1.0
2012-03-23,140.0,140.9,138.23,139.48,24.2160661878593,550400,0.0,1.0
2012-03-22,138.6,140.26,137.32,139.65,24.2455810376724,451600,0.0,1.0
2012-03-21,139.31,140.26,136.61,139.38,24.1987045114986,502700,0.0,1.0
2012-03-20,139.98,140.82,138.66,139.87,24.2837767256659,402300,0.0,1.0
2012-03-19,139.42,141.0,137.83,140.28,24.3549595987446,376500,0.0,1.0
2012-03-16,141.75,141.75,139.0,139.0,24.1327301413281,675100,0.0,1.0
2012-03-15,140.77,142.75,140.1,141.85,24.6275379176071,450700,0.0,1.0
2012-03-14,139.28,142.49,139.28,140.72,24.4313509747316,407200,0.0,1.0
2012-03-13,139.32,142.37,138.88,142.37,24.7178186346826,506300,0.0,1.0
2012-03-12,141.82,142.5,138.33,138.63,24.0684919387936,385000,0.0,1.0
2012-03-09,140.02,142.4,139.57,141.82,24.6223294146989,563800,0.0,1.0
2012-03-08,140.34,140.34,138.97,139.7,24.2542618758527,416100,0.0,1.0
2012-03-07,137.37,140.84,137.37,139.42,24.2056491820429,614000,0.0,1.0
2012-03-06,136.26,138.85,136.21,137.57,23.8844581693705,682800,0.0,1.0
2012-03-05,139.13,139.77,137.34,138.15,23.9851558922624,577000,0.0,1.0
2012-03-02,139.96,141.9,139.05,139.33,24.1900236733183,558600,0.0,1.0
2012-03-01,138.06,140.11,137.03,139.8,24.2716235522134,950100,0.0,1.0
2012-02-29,139.53,140.5,137.49,137.96,23.9521687071771,693800,0.0,1.0
2012-02-28,139.8,140.11,137.34,139.86,24.2820405580298,588500,0.0,1.0
2012-02-27,138.82,139.98,136.65,139.63,24.2421087024003,726800,0.0,1.0
2012-02-24,140.1,140.1,137.55,139.74,24.261206546397,980600,0.0,1.0
2012-02-23,133.1,140.46,132.51,139.26,24.1778704998658,1482200,0.0,1.0
2012-02-22,132.25,134.13,132.25,133.15,23.117072074229,460500,0.0,1.0
2012-02-21,132.32,134.39,132.31,133.37,23.1552677622225,529100,0.0,1.0
2012-02-17,134.28,135.0,133.29,134.47,23.3462462021898,692300,0.0,1.0
2012-02-16,132.82,134.0,131.95,133.83,23.2351314734816,1052500,0.0,1.0
2012-02-15,133.86,134.28,132.6,132.86,23.0667232127831,572300,0.0,1.0
2012-02-14,134.24,134.24,132.58,133.68,23.2090889589406,568500,0.0,1.0
2012-02-13,135.0,135.0,131.52,133.74,23.219505964757,740100,0.0,1.0
2012-02-10,130.23,134.99,128.89,134.83,23.4087482370882,1065400,0.0,1.0
2012-02-09,130.86,132.83,130.4,131.93,22.9052596226289,1057200,0.0,1.0
2012-02-08,125.98,131.46,125.98,130.08,22.5840686099565,1628100,0.0,1.0
2012-02-07,122.26,124.41,121.85,122.77,21.3149300679917,964800,0.0,1.0
2012-02-06,120.2,123.0,120.2,122.76,21.3131939003556,605800,0.0,1.0
2012-02-03,120.23,122.63,120.23,122.32,21.2368025243687,746100,0.0,1.0
2012-02-02,115.07,119.68,114.6,119.65,20.7732457655389,858400,0.0,1.0
2012-02-01,115.56,115.81,114.58,114.69,19.9121066180498,801500,0.0,1.0
2012-01-31,115.85,116.07,114.2,114.48,19.8756470976924,616600,0.0,1.0
2012-01-30,115.48,116.47,114.53,115.43,20.0405830231187,563800,0.0,1.0
2012-01-27,117.03,117.82,115.71,116.45,20.2176721219975,669200,0.0,1.0
2012-01-26,118.0,119.02,117.07,117.45,20.3912888856042,639300,0.0,1.0
2012-01-25,118.32,118.87,117.0,117.53,20.4051782266927,855700,0.0,1.0
2012-01-24,117.18,119.29,116.31,118.93,20.6482416957421,565500,0.0,1.0
2012-01-23,117.5,118.91,117.0,118.53,20.5787949902994,704100,0.0,1.0
2012-01-20,118.09,118.34,116.26,117.41,20.3843442150599,664500,0.0,1.0
2012-01-19,115.17,118.85,113.95,118.03,20.4919866084961,979600,0.0,1.0
2012-01-18,112.09,114.76,110.67,114.75,19.9225236238662,1121800,0.0,1.0
2012-01-17,115.73,116.99,111.78,112.15,19.4711200384888,1366400,0.0,1.0
2012-01-13,113.86,117.2,113.86,116.47,20.2211444572696,1122400,0.0,1.0
2012-01-12,113.02,115.14,112.58,114.94,19.9555108089514,864000,0.0,1.0
2012-01-11,113.13,113.45,111.82,112.61,19.5509837497479,814200,0.0,1.0
2012-01-10,113.62,114.07,112.74,113.91,19.7766855424366,1128600,0.0,1.0
2012-01-09,115.65,115.69,111.68,112.58,19.5457752468397,1119200,0.0,1.0
2012-01-06,115.88,116.56,113.73,115.01,19.9676639824039,841900,0.0,1.0
2012-01-05,115.93,117.22,114.69,117.01,20.3148975096173,690800,0.0,1.0
2012-01-04,118.57,119.21,115.82,117.02,20.3166336772533,615200,0.0,1.0
2012-01-03,122.4,123.12,118.4,118.57,20.5857396608437,747500,0.0,1.0
2011-12-30,121.27,121.75,120.12,120.55,20.9295008527849,242600,0.0,1.0
2011-12-29,119.76,121.85,119.23,121.3,21.0597134254899,270700,0.0,1.0
2011-12-28,120.51,120.78,118.79,119.42,20.7333139099093,274400,0.0,1.0
