,OGS_Open,OGS_High,OGS_Low,OGS_Close,OGS_Adj Close,OGS_Volume,OGS_Dividend Amount,OGS_Split Coefficient
2016-05-31,59.18,59.44,58.64,58.65,46.1927097043514,208613,0.0,1.0
2016-05-27,58.68,59.205,58.31,59.15,46.5865094460765,180631,0.0,1.0
2016-05-26,58.21,58.69,58.09,58.69,46.2242136836894,110182,0.0,1.0
2016-05-25,58.29,59.4999,57.95,58.11,45.7674059832883,177133,0.0,1.0
2016-05-24,57.34,58.47,57.34,58.38,45.9800578438199,270162,0.0,1.0
2016-05-23,57.67,58.0,57.16,57.31,45.1373263965282,160818,0.0,1.0
2016-05-20,57.47,57.75,57.0,57.73,45.4681181795773,236545,0.0,1.0
2016-05-19,56.95,57.46,56.56,57.19,45.0428144585142,392021,0.0,1.0
2016-05-18,57.5,58.52,56.51,57.09,44.9640545101692,254435,0.0,1.0
2016-05-17,60.38,60.38,57.77,57.93,45.6256380762673,272093,0.0,1.0
2016-05-16,60.32,60.73,59.6,60.57,47.7049007125757,189137,0.0,1.0
2016-05-13,60.34,60.79,59.94,60.32,47.5080008417132,208276,0.0,1.0
2016-05-12,59.84,60.46,59.61,60.32,47.5080008417132,255004,0.35,1.0
2016-05-11,60.71,60.95,59.93,60.31,47.2261007213404,159707,0.0,1.0
2016-05-10,60.97,61.02,60.41,60.72,47.5471536362094,105505,0.0,1.0
2016-05-09,60.2,60.89,59.655,60.73,47.5549841951086,170694,0.0,1.0
2016-05-06,60.05,60.42,59.56,60.15,47.1008117789525,189768,0.0,1.0
2016-05-05,61.07,61.71,60.01,60.1,47.0616589844563,222695,0.0,1.0
2016-05-04,59.97,61.49,59.7,61.12,47.8603759921792,294164,0.0,1.0
2016-05-03,58.6,60.08,57.76,59.93,46.9285394831691,236060,0.0,1.0
2016-05-02,58.28,59.86,58.28,59.67,46.7249449517888,230111,0.0,1.0
2016-04-29,57.99,58.66,57.88,58.47,45.7852778838795,197392,0.0,1.0
2016-04-28,58.02,58.76,57.47,58.33,45.6756500592901,174389,0.0,1.0
2016-04-27,58.08,58.472,57.66,58.26,45.6208361469954,248816,0.0,1.0
2016-04-26,57.78,58.01,57.44,57.9,45.3389360266226,235935,0.0,1.0
2016-04-25,57.03,57.61,56.96,57.59,45.096188700746,192003,0.0,1.0
2016-04-22,56.94,57.645,56.64,57.25,44.8299496981717,322543,0.0,1.0
2016-04-21,58.45,58.565,56.84,56.95,44.5950329311944,234116,0.0,1.0
2016-04-20,60.23,60.33,58.81,58.9,46.121991916547,189985,0.0,1.0
2016-04-19,59.99,60.55,59.65,60.44,47.3278979870306,282838,0.0,1.0
2016-04-18,59.54,59.935,59.405,59.82,46.8424033352774,196864,0.0,1.0
2016-04-15,59.68,60.3,59.56,59.77,46.8032505407812,297271,0.0,1.0
2016-04-14,59.88,60.2,59.55,59.56,46.6388088038971,193590,0.0,1.0
2016-04-13,60.4,60.4,59.3712,60.1,47.0616589844563,267826,0.0,1.0
2016-04-12,59.36,60.27,59.26,60.25,47.1791173679449,232149,0.0,1.0
2016-04-11,60.28,60.34,59.27,59.46,46.5605032149047,208906,0.0,1.0
2016-04-08,59.97,60.47,59.78,60.12,47.0773201022548,194251,0.0,1.0
2016-04-07,59.29,59.74,59.2,59.72,46.764097746285,246539,0.0,1.0
2016-04-06,59.26,59.57,58.86,59.36,46.4821976259122,300646,0.0,1.0
2016-04-05,60.58,60.85,59.22,59.26,46.4038920369198,249431,0.0,1.0
2016-04-04,61.03,61.1587,60.05,60.55,47.4140341349222,303338,0.0,1.0
2016-04-01,60.81,61.64,60.59,61.16,47.8916982277761,405443,0.0,1.0
2016-03-31,61.7,61.95,61.03,61.1,47.8447148743807,243628,0.0,1.0
2016-03-30,61.51,62.25,61.19,61.78,48.3771928795293,269116,0.0,1.0
2016-03-29,59.9,61.71,59.64,61.52,48.1735983481489,339914,0.0,1.0
2016-03-28,59.84,60.1909,59.29,59.85,46.8658950119752,198195,0.0,1.0
2016-03-24,58.48,60.14,58.39,59.98,46.9676922776653,393943,0.0,1.0
2016-03-23,58.44,59.0,57.76,58.67,45.9418890618644,275066,0.0,1.0
2016-03-22,58.22,59.14,58.22,58.69,45.9575501796629,423599,0.0,1.0
2016-03-21,58.12,58.62,57.21,58.08,45.479886086809,614620,0.0,1.0
2016-03-18,59.81,59.8499,58.11,58.23,45.5973444702976,1214962,0.0,1.0
2016-03-17,60.11,60.27,59.57,60.12,47.0773201022548,365462,0.0,1.0
2016-03-16,59.51,60.58,58.99,60.14,47.0929812200532,259796,0.0,1.0
2016-03-15,59.25,60.07,59.25,59.6,46.6701310394941,222227,0.0,1.0
2016-03-14,59.58,59.97,59.18,59.43,46.5370115382069,212451,0.0,1.0
2016-03-11,60.38,60.6366,59.39,59.58,46.6544699216956,246821,0.0,1.0
2016-03-10,59.59,60.0,59.35,59.92,46.9207089242699,272525,0.0,1.0
2016-03-09,59.48,60.26,59.12,59.72,46.764097746285,278819,0.0,1.0
2016-03-08,59.09,60.48,58.8,59.38,46.4978587437107,464937,0.0,1.0
2016-03-07,59.05,59.91,58.755,58.99,46.1924669466402,286589,0.0,1.0
2016-03-04,58.25,59.63,58.05,59.14,46.3099253301288,290917,0.0,1.0
2016-03-03,58.31,58.51,57.56,58.48,45.7931084427787,213861,0.0,1.0
2016-03-02,57.87,58.57,57.13,58.35,45.6913111770886,256928,0.0,1.0
2016-03-01,58.24,58.7399,57.71,58.14,45.5268694402045,199261,0.0,1.0
2016-02-29,57.58,58.68,55.96,57.98,45.4015804978165,335412,0.0,1.0
2016-02-26,59.83,59.9099,57.41,57.59,45.096188700746,281095,0.0,1.0
2016-02-25,59.57,60.04,59.365,59.75,46.7875894229827,201028,0.0,1.0
2016-02-24,57.9,59.4628,57.9,59.41,46.5213504204084,309207,0.35,1.0
2016-02-23,57.91,58.79,57.91,58.41,45.4704162994655,341064,0.0,1.0
2016-02-22,58.5,58.7,58.11,58.25,45.3458611443907,271390,0.0,1.0
2016-02-19,58.62,58.93,57.79,58.03,45.174597806163,415258,0.0,1.0
2016-02-18,57.33,58.64,56.93,58.58,45.6027561517324,470832,0.0,1.0
2016-02-17,58.2,58.41,57.68,58.06,45.1979518977395,351035,0.0,1.0
2016-02-16,58.28,58.62,57.6,58.3,45.3847846303516,280198,0.0,1.0
2016-02-12,57.69,58.34,57.38,58.14,45.2602294752769,498320,0.0,1.0
2016-02-11,57.42,57.87,56.95,57.44,44.715300671825,234460,0.0,1.0
2016-02-10,58.51,58.56,57.56,57.88,45.0578273482805,203057,0.0,1.0
2016-02-09,57.5,58.775,57.48,58.29,45.3769999331594,420820,0.0,1.0
2016-02-08,56.92,58.13,56.775,57.93,45.0967508342413,387731,0.0,1.0
2016-02-05,56.63,57.58,56.18,56.9,44.2949270234478,320895,0.0,1.0
2016-02-04,58.02,58.02,56.37,56.74,44.1703718683731,374036,0.0,1.0
2016-02-03,58.13,58.51,57.28,57.83,45.0189038623196,330300,0.0,1.0
2016-02-02,56.55,58.02,56.39,57.94,45.1045355314335,324361,0.0,1.0
2016-02-01,56.75,57.7,56.26,56.92,44.3104964178321,413802,0.0,1.0
2016-01-29,55.13,56.73,54.7,56.56,44.030247318914,683509,0.0,1.0
2016-01-28,53.46,55.6,53.46,54.69,42.5745089439782,430428,0.0,1.0
2016-01-27,53.28,53.71,52.58,53.06,41.3056033016545,353545,0.0,1.0
2016-01-26,52.58,53.57,52.58,53.4,41.5702830061883,336607,0.0,1.0
2016-01-25,52.65,53.0,52.0,52.3,40.7139663150495,246162,0.0,1.0
2016-01-22,51.49,52.7,51.14,52.67,41.0020001111598,671706,0.0,1.0
2016-01-21,52.5,52.915,51.02,51.2,39.8576496239108,610362,0.0,1.0
2016-01-20,52.5,52.94,51.06,52.19,40.6283346459357,494870,0.0,1.0
2016-01-19,51.71,52.08,51.21,51.65,40.2079609975585,313075,0.0,1.0
2016-01-15,50.24,51.59,50.2,51.3,39.9354965958325,497044,0.0,1.0
2016-01-14,49.07,51.47,48.91,51.41,40.0211282649464,680819,0.0,1.0
2016-01-13,49.33,49.67,48.7,48.95,38.1060927556726,419576,0.0,1.0
2016-01-12,49.44,49.44,48.25,49.21,38.308494882669,444784,0.0,1.0
2016-01-11,48.46,49.26,48.46,49.09,38.215078516363,310355,0.0,1.0
2016-01-08,48.53,49.08,48.01,48.43,37.7012885016797,472666,0.0,1.0
2016-01-07,48.81,49.09,48.37,48.4,37.6779344101032,550611,0.0,1.0
2016-01-06,48.65,49.53,48.65,49.38,38.4408347349359,354849,0.0,1.0
2016-01-05,48.82,49.22,48.25,48.87,38.0438151781352,328821,0.0,1.0
2016-01-04,49.96,49.99,48.5,48.8,37.98932229779,367358,0.0,1.0
2015-12-31,51.29,51.56,50.15,50.17,39.0558258131173,193533,0.0,1.0
2015-12-30,51.31,51.61,51.23,51.34,39.9666353846012,162383,0.0,1.0
2015-12-29,51.33,51.79,51.18,51.3,39.9354965958325,228828,0.0,1.0
2015-12-28,50.29,51.44,50.27,51.33,39.958850687409,271276,0.0,1.0
2015-12-24,50.35,50.65,50.11,50.35,39.1959503625764,83855,0.0,1.0
2015-12-23,49.88,50.49,49.88,50.44,39.2660126373059,164125,0.0,1.0
2015-12-22,48.82,49.74,48.1,49.71,38.6977297422775,199826,0.0,1.0
2015-12-21,48.87,49.22,48.13,48.7,37.9114753258683,199584,0.0,1.0
2015-12-18,49.07,49.25,48.16,48.69,37.9036906286761,623653,0.0,1.0
2015-12-17,49.12,49.45,48.925,49.08,38.2072938191708,243868,0.0,1.0
2015-12-16,48.37,49.22,48.06,49.08,38.2072938191708,229041,0.0,1.0
2015-12-15,46.91,48.12,46.91,48.04,37.3976853111851,190207,0.0,1.0
2015-12-14,46.83,47.35,45.89,46.82,36.4479522537403,185560,0.0,1.0
2015-12-11,47.02,48.05,46.77,46.85,36.4713063453169,195903,0.0,1.0
2015-12-10,48.4,48.4,47.54,47.68,37.117436212267,126516,0.0,1.0
2015-12-09,48.65,48.98,48.35,48.4,37.6779344101032,152928,0.0,1.0
2015-12-08,48.03,48.89,47.9,48.83,38.0126763893665,167105,0.0,1.0
2015-12-07,48.36,48.5,47.9,48.27,37.576733346605,167983,0.0,1.0
2015-12-04,47.78,48.63,47.78,48.44,37.7090731988719,193324,0.0,1.0
2015-12-03,49.0,49.0,47.64,47.74,37.16414439542,182419,0.0,1.0
2015-12-02,48.87,49.03,48.36,48.77,37.9659682062135,113309,0.0,1.0
2015-12-01,48.96,49.67,48.56,48.98,38.1294468472491,258934,0.0,1.0
2015-11-30,48.98,49.36,48.52,48.75,37.9503988118292,203473,0.0,1.0
2015-11-27,48.63,49.21,48.46,48.92,38.0827386640961,58568,0.0,1.0
2015-11-25,48.78,48.91,48.38,48.7,37.9114753258683,103387,0.0,1.0
2015-11-24,48.24,48.87,47.77,48.7,37.9114753258683,117254,0.0,1.0
2015-11-23,47.88,48.57,47.6936,48.52,37.7713507764093,124928,0.0,1.0
2015-11-20,48.38,48.63,47.62,47.84,37.2419913673417,196623,0.0,1.0
2015-11-19,47.76,48.22,47.64,48.16,37.4911016774911,184181,0.0,1.0
2015-11-18,47.28,47.8,46.44,47.75,37.1719290926122,179563,0.0,1.0
2015-11-17,47.5,47.61,47.1984,47.32,36.8371871133488,215739,0.0,1.0
2015-11-16,46.32,47.62,46.19,47.58,37.0395892403453,184325,0.0,1.0
2015-11-13,46.76,47.24,46.3,46.32,36.0587173941318,174933,0.0,1.0
2015-11-12,47.66,48.32,46.86,47.02,36.6036461975837,164001,0.0,1.0
2015-11-11,47.25,47.98,47.12,47.88,37.2731301561104,141197,0.0,1.0
2015-11-10,46.14,47.24,46.14,47.21,36.751555444235,169243,0.3,1.0
2015-11-09,46.34,46.46,45.57,46.36,35.8619682255259,308081,0.0,1.0
2015-11-06,48.0,48.1,46.375,46.77,36.1791254078482,234189,0.0,1.0
2015-11-05,48.8,48.8,48.22,48.49,37.5096384653958,126412,0.0,1.0
2015-11-04,48.49,49.0098,48.34,48.74,37.7030269912021,131702,0.0,1.0
2015-11-03,48.29,48.72,47.89,48.54,37.5483161705571,219289,0.0,1.0
2015-11-02,48.8,49.12,48.01,48.32,37.3781342678475,310917,0.0,1.0
2015-10-30,48.86,49.36,48.52,48.84,37.7803824015247,200582,0.0,1.0
2015-10-29,49.24,49.73,47.6,48.81,37.7571757784279,232046,0.0,1.0
2015-10-28,48.77,49.27,48.29,49.25,38.097539583847,284190,0.0,1.0
2015-10-27,48.89,49.13,48.4,48.64,37.6256715808796,294024,0.0,1.0
2015-10-26,48.64,49.21,48.45,49.13,38.00471309146,150180,0.0,1.0
2015-10-23,49.12,49.87,47.87,48.32,37.3781342678475,156483,0.0,1.0
2015-10-22,48.24,49.09,48.24,49.01,37.911886599073,231378,0.0,1.0
2015-10-21,48.74,49.109,48.04,48.09,37.2002168241057,148755,0.0,1.0
2015-10-20,48.65,48.815,48.27,48.65,37.6334071219118,196901,0.0,1.0
2015-10-19,48.06,48.96,47.98,48.84,37.7803824015247,159337,0.0,1.0
2015-10-16,47.84,48.48,47.8,48.26,37.331721021654,204329,0.0,1.0
2015-10-15,47.23,47.79,47.14,47.77,36.9526795110736,401147,0.0,1.0
2015-10-14,47.59,47.84,46.95,47.04,36.3879850157191,146544,0.0,1.0
2015-10-13,47.8,48.14,47.2,47.47,36.720613280106,152630,0.0,1.0
2015-10-12,47.59,48.39,47.4,47.9,37.0532415444928,196621,0.0,1.0
2015-10-09,47.66,47.97,47.05,47.47,36.720613280106,178372,0.0,1.0
2015-10-08,46.95,47.8,46.69,47.66,36.8675885597188,278416,0.0,1.0
2015-10-07,46.64,46.92,46.34,46.69,36.1172410795902,192658,0.0,1.0
2015-10-06,46.89,47.14,46.4,46.47,35.9470591768806,180187,0.0,1.0
2015-10-05,46.4,47.215,46.1662,47.11,36.4421338029448,213616,0.0,1.0
2015-10-02,45.23,46.16,44.87,46.15,35.6995218638485,222787,0.0,1.0
2015-10-01,45.38,45.55,44.68,45.18,34.94917438372,211635,0.0,1.0
2015-09-30,44.46,45.46,44.4,45.33,35.0652074992038,284841,0.0,1.0
2015-09-29,44.3,44.7,44.01,44.35,34.307124478043,170329,0.0,1.0
2015-09-28,44.12,44.65,43.98,44.28,34.2529756908172,167481,0.0,1.0
2015-09-25,44.1,44.71,43.705,44.16,34.1601491984301,175883,0.0,1.0
2015-09-24,43.54,44.14,43.385,44.08,34.0982648701721,119533,0.0,1.0
2015-09-23,43.76,43.85,43.465,43.57,33.7037522775272,133210,0.0,1.0
2015-09-22,43.69,44.16,43.09,43.62,33.7424299826885,155188,0.0,1.0
2015-09-21,44.28,44.41,43.87,43.98,34.0209094598496,149405,0.0,1.0
2015-09-18,43.61,44.46,43.55,43.99,34.0286450008818,378476,0.0,1.0
2015-09-17,43.43,44.5,43.345,44.03,34.0595871650109,181385,0.0,1.0
2015-09-16,42.85,43.44,42.79,43.35,33.5335703748176,166255,0.0,1.0
2015-09-15,42.44,42.91,42.35,42.74,33.0617023718502,141429,0.0,1.0
2015-09-14,42.46,42.74,42.25,42.36,32.7677518126246,110320,0.0,1.0
2015-09-11,42.0,42.45,41.66,42.43,32.8219005998503,125554,0.0,1.0
2015-09-10,42.68,42.9292,42.03,42.12,32.5820988278505,164568,0.0,1.0
2015-09-09,42.88,43.18,42.59,42.77,33.084908994947,269284,0.0,1.0
2015-09-08,42.41,42.91,41.89,42.83,33.1313222411405,339390,0.0,1.0
2015-09-04,41.74,41.82,41.23,41.7,32.2572061044959,206382,0.0,1.0
2015-09-03,41.92,42.23,41.83,42.14,32.597569909915,202447,0.0,1.0
2015-09-02,42.19,42.3,41.34,41.78,32.3190904327539,423490,0.0,1.0
2015-09-01,42.41,42.92,41.88,41.92,32.4273880072054,346569,0.0,1.0
2015-08-31,43.03,43.98,42.67,42.97,33.239619815592,284644,0.0,1.0
2015-08-28,43.34,43.57,42.71,43.03,33.2860330617855,163982,0.0,1.0
2015-08-27,43.11,43.49,42.36,43.33,33.5180992927531,395094,0.0,1.0
2015-08-26,43.4,43.41,42.24,43.0,33.2628264386888,320042,0.0,1.0
2015-08-25,44.1,44.1,42.59,42.69,33.0230246666889,586977,0.0,1.0
2015-08-24,42.67,43.94,42.65,42.82,33.1235867001082,676603,0.0,1.0
2015-08-21,44.14,44.94,43.79,44.22,34.2065624446237,320894,0.0,1.0
2015-08-20,45.02,45.41,44.66,44.71,34.5856039552041,219125,0.0,1.0
2015-08-19,44.95,45.51,44.79,45.12,34.9027611375265,235878,0.0,1.0
2015-08-18,45.5,45.56,45.01,45.2,34.9646454657845,259886,0.0,1.0
2015-08-17,44.98,45.58,44.74,45.56,35.2431249429456,308358,0.0,1.0
2015-08-14,44.21,45.09,44.11,45.09,34.8795545144297,223852,0.0,1.0
2015-08-13,44.36,44.73,44.0,44.39,34.338066642172,273464,0.0,1.0
2015-08-12,42.75,44.52,42.75,44.4,34.3458021832042,352970,0.3,1.0
2015-08-11,44.69,45.0,44.17,44.54,34.2228641888124,235818,0.0,1.0
2015-08-10,44.73,45.18,44.47,44.68,34.3304349339053,285608,0.0,1.0
2015-08-07,43.96,44.75,43.72,44.63,34.2920168106578,286903,0.0,1.0
2015-08-06,44.76,44.86,43.69,44.23,33.9846718246784,353352,0.0,1.0
2015-08-05,44.51,45.14,44.47,44.73,34.3688530571527,220013,0.0,1.0
2015-08-04,44.91,45.13,44.26,44.45,34.1537115669671,284514,0.0,1.0
2015-08-03,44.99,45.442,44.76,44.99,34.5686272980393,410864,0.0,1.0
2015-07-31,44.54,45.43,44.2803,45.03,34.5993617966373,303006,0.0,1.0
2015-07-30,43.42,44.97,42.75,44.18,33.9462537014309,296229,0.0,1.0
2015-07-29,43.48,44.0,43.27,43.7,33.5774397182556,282429,0.0,1.0
2015-07-28,43.72,43.73,43.16,43.59,33.4929198471112,176411,0.0,1.0
2015-07-27,43.62,44.17,43.49,43.61,33.5082870964102,139873,0.0,1.0
2015-07-24,43.65,44.01,43.57,43.77,33.631225090802,167236,0.0,1.0
2015-07-23,44.35,44.55,43.58,43.79,33.646592340101,194851,0.0,1.0
2015-07-22,43.7,44.4,43.7,44.29,34.0307735725753,140077,0.0,1.0
2015-07-21,44.23,44.35,43.69,43.79,33.646592340101,148738,0.0,1.0
2015-07-20,44.71,44.74,44.15,44.22,33.9769882000289,128730,0.0,1.0
2015-07-17,44.92,45.01,44.58,44.74,34.3765366818022,347033,0.0,1.0
2015-07-16,44.21,45.03,44.21,44.92,34.5148419254929,268072,0.0,1.0
2015-07-15,43.78,44.24,43.43,44.18,33.9462537014309,131595,0.0,1.0
2015-07-14,43.4,43.86,43.32,43.77,33.631225090802,193860,0.0,1.0
2015-07-13,43.03,44.04,43.03,43.29,33.2624111076266,233428,0.0,1.0
2015-07-10,43.2,43.99,42.91,43.48,33.4083999759669,386956,0.0,1.0
2015-07-09,44.98,44.98,43.87,43.9,33.7311122112453,321574,0.0,1.0
2015-07-08,44.73,44.97,44.48,44.81,34.4303220543486,383049,0.0,1.0
2015-07-07,43.71,45.17,42.91,44.88,34.484107426895,554308,0.0,1.0
2015-07-06,43.12,43.52,42.7,43.49,33.4160836006164,528547,0.0,1.0
2015-07-02,42.98,43.47,42.59,43.18,33.1778912364823,301367,0.0,1.0
2015-07-01,42.65,42.83,42.23,42.48,32.6400375110182,411441,0.0,1.0
2015-06-30,42.58,42.74,42.22,42.56,32.7015065082141,313991,0.0,1.0
2015-06-29,42.43,43.04,41.94,42.32,32.5170995166265,240425,0.0,1.0
2015-06-26,42.34,42.65,42.16,42.5,32.6554047603172,457006,0.0,1.0
2015-06-25,42.78,42.92,42.255,42.34,32.5324667659254,130732,0.0,1.0
2015-06-24,42.68,43.07,42.41,42.94,32.9934842448946,220204,0.0,1.0
2015-06-23,43.03,43.24,42.59,42.69,32.8013936286575,237634,0.0,1.0
2015-06-22,43.13,43.31,42.83,43.08,33.1010549899874,171328,0.0,1.0
2015-06-19,42.96,43.36,42.89,43.0,33.0395859927915,450783,0.0,1.0
2015-06-18,42.77,43.43,42.67,43.12,33.1317894885854,259666,0.0,1.0
2015-06-17,42.57,42.98,42.52,42.73,32.8321281272554,230516,0.0,1.0
2015-06-16,42.06,42.81,41.76,42.57,32.7091901328636,326768,0.0,1.0
2015-06-15,42.1,42.42,41.74,42.19,32.4172123961831,217297,0.0,1.0
2015-06-12,42.59,42.78,42.22,42.37,32.5555176398739,215652,0.0,1.0
2015-06-11,42.54,42.73,42.404,42.61,32.7399246314616,339844,0.0,1.0
2015-06-10,42.06,42.61,41.754,42.4,32.5785685138223,451158,0.0,1.0
2015-06-09,41.42,41.86,41.32,41.69,32.0330311637088,261752,0.0,1.0
2015-06-08,41.45,41.89,41.37,41.43,31.8332569228222,215492,0.0,1.0
2015-06-05,41.45,41.94,41.45,41.51,31.8947259200181,237043,0.0,1.0
2015-06-04,42.38,42.73,42.1,42.15,32.3864778975852,166013,0.0,1.0
2015-06-03,43.02,43.25,42.36,42.51,32.6630883849667,751357,0.0,1.0
2015-06-02,43.87,43.96,43.0,43.13,33.1394731132349,251123,0.0,1.0
2015-06-01,44.06,44.75,43.94,44.22,33.9769882000289,286937,0.0,1.0
2015-05-29,43.83,44.45,43.64,44.33,34.0615080711732,566817,0.0,1.0
2015-05-28,43.63,44.1,43.53,44.06,33.8540502056371,221854,0.0,1.0
2015-05-27,43.61,43.86,43.4,43.8,33.6542759647504,188445,0.0,1.0
2015-05-26,43.59,43.67,43.17,43.45,33.3853491020184,194988,0.0,1.0
2015-05-22,43.59,43.93,43.57,43.83,33.6773268386989,229886,0.0,1.0
2015-05-21,43.61,43.83,43.5,43.76,33.6235414661525,318968,0.0,1.0
2015-05-20,43.17,43.75,43.17,43.64,33.5313379703587,254118,0.0,1.0
2015-05-19,43.19,43.33,43.01,43.19,33.1855748611318,187854,0.0,1.0
2015-05-18,42.81,43.27,42.53,43.19,33.1855748611318,296289,0.0,1.0
2015-05-15,42.48,43.0,42.25,42.81,32.8935971244513,269159,0.0,1.0
2015-05-14,41.92,42.52,41.91,42.5,32.6554047603172,203004,0.0,1.0
2015-05-13,41.85,42.05,41.43,41.77,32.0945001609047,161422,0.3,1.0
2015-05-12,41.74,41.92,41.265,41.85,31.9266658363171,171417,0.0,1.0
2015-05-11,42.2,42.62,42.01,42.11,32.1250154926479,235999,0.0,1.0
2015-05-08,42.1,42.37,41.732,42.24,32.2241903208133,238589,0.0,1.0
2015-05-07,41.41,41.9,41.27,41.73,31.8351198410876,190234,0.0,1.0
2015-05-06,41.44,41.74,40.83,41.42,31.5986260200778,293480,0.0,1.0
2015-05-05,41.84,41.98,41.22,41.41,31.590997187142,358600,0.0,1.0
2015-05-04,42.46,42.87,42.01,42.02,32.0563559962257,131661,0.0,1.0
2015-05-01,42.05,42.52,41.75,42.47,32.3996534783367,186105,0.0,1.0
2015-04-30,41.52,42.76,41.2,41.97,32.0182118315467,512071,0.0,1.0
2015-04-29,42.32,42.48,42.07,42.34,32.3004786501713,154019,0.0,1.0
2015-04-28,42.33,42.91,42.05,42.67,32.5522301370526,212243,0.0,1.0
2015-04-27,43.14,43.17,41.98,42.29,32.2623344854923,315431,0.0,1.0
2015-04-24,42.6,43.16,42.43,43.0,32.803981623934,137420,0.0,1.0
2015-04-23,42.35,42.75,42.09,42.48,32.4072823112725,208329,0.0,1.0
2015-04-22,42.61,42.775,42.12,42.39,32.3386228148503,152535,0.0,1.0
2015-04-21,42.94,43.46,42.66,42.67,32.5522301370526,282731,0.0,1.0
2015-04-20,42.5,43.02,42.15,42.75,32.613260800539,234969,0.0,1.0
2015-04-17,42.47,42.75,42.05,42.21,32.2013038220059,230193,0.0,1.0
2015-04-16,42.55,42.91,42.01,42.88,32.7124356287044,310324,0.0,1.0
2015-04-15,42.59,42.89,42.36,42.8,32.651404965218,186815,0.0,1.0
2015-04-14,42.68,42.82,42.28,42.43,32.3691381465935,90827,0.0,1.0
2015-04-13,43.08,43.41,42.48,42.51,32.4301688100798,117690,0.0,1.0
2015-04-10,42.82,43.14,42.37,43.04,32.8344969556772,189214,0.0,1.0
2015-04-09,42.76,42.805,42.19,42.58,32.4835706406304,171673,0.0,1.0
2015-04-08,42.8,43.17,42.51,42.76,32.6208896334748,186725,0.0,1.0
2015-04-07,43.36,43.36,42.86,42.9,32.727693294576,149481,0.0,1.0
2015-04-06,43.08,43.52,42.89,43.45,33.1472791060449,221907,0.0,1.0
2015-04-02,43.36,43.83,43.1,43.14,32.9107852850352,172671,0.0,1.0
2015-04-01,43.27,43.56,42.83,43.54,33.2159386024671,237183,0.0,1.0
2015-03-31,42.86,43.38,42.4501,43.23,32.9794447814573,414572,0.0,1.0
2015-03-30,42.25,42.95,42.035,42.82,32.6666626310896,370246,0.0,1.0
2015-03-27,41.87,42.23,41.55,42.1,32.1173866597121,230326,0.0,1.0
2015-03-26,42.08,42.49,41.63,41.8,31.8885216716381,195987,0.0,1.0
2015-03-25,42.43,42.79,41.8,42.0,32.0410983303541,217341,0.0,1.0
2015-03-24,42.56,42.86,42.35,42.51,32.4301688100798,261934,0.0,1.0
2015-03-23,42.92,42.92,42.42,42.64,32.5293436382452,277027,0.0,1.0
2015-03-20,42.54,43.35,42.54,42.93,32.7505797933834,791644,0.0,1.0
2015-03-19,42.11,42.6,41.58,42.21,32.2013038220059,251305,0.0,1.0
2015-03-18,41.16,42.3599,40.8801,42.11,32.1250154926479,264687,0.0,1.0
2015-03-17,41.22,41.42,40.89,41.09,31.3468745331965,161876,0.0,1.0
2015-03-16,40.62,41.46,40.54,41.35,31.5452241895272,264279,0.0,1.0
2015-03-13,40.88,41.15,39.92,40.55,30.9349175546633,218015,0.0,1.0
2015-03-12,40.38,41.0,40.38,40.99,31.2705862038385,226539,0.0,1.0
2015-03-11,39.95,40.27,39.85,40.1,30.5916200725524,217589,0.0,1.0
2015-03-10,39.23,39.93,38.88,39.7,30.2864667551204,301821,0.0,1.0
2015-03-09,39.98,40.4,39.3,39.38,30.0423441011749,220835,0.0,1.0
2015-03-06,40.79,40.85,39.71,40.02,30.530589409066,180365,0.0,1.0
2015-03-05,40.99,41.31,40.76,41.2,31.4307916954902,166314,0.0,1.0
2015-03-04,40.96,41.05,40.15,40.7,31.0493500487003,184223,0.0,1.0
2015-03-03,41.06,41.39,40.7,41.16,31.400276363747,153772,0.0,1.0
2015-03-02,41.61,41.61,40.71,41.16,31.400276363747,225486,0.0,1.0
2015-02-27,41.85,42.174,41.58,41.61,31.743573845858,184453,0.0,1.0
2015-02-26,42.15,42.24,41.48,41.75,31.8503775069592,142465,0.0,1.0
2015-02-25,42.61,42.78,41.9944,42.13,32.1402731585195,163805,0.0,1.0
2015-02-24,42.58,42.9,42.22,42.66,32.5446013041168,183788,0.0,1.0
2015-02-23,42.06,42.72,41.69,42.69,32.5674878029242,231306,0.0,1.0
2015-02-20,41.78,42.22,41.23,42.15,32.1555308243911,204935,0.0,1.0
2015-02-19,42.37,42.58,41.69,41.94,31.9953253327393,150797,0.0,1.0
2015-02-18,41.15,42.44,41.15,42.24,32.2241903208133,308381,0.3,1.0
2015-02-17,41.89,42.06,41.16,41.4,31.360636560453,251911,0.0,1.0
2015-02-13,42.71,42.71,41.72,41.97,31.7924134406331,284264,0.0,1.0
2015-02-12,42.14,42.8,41.86,42.61,32.2772155517126,236546,0.0,1.0
2015-02-11,42.56,42.98,41.71,42.09,31.8833138364605,225432,0.0,1.0
2015-02-10,42.36,42.83,41.62,42.75,32.3832660135112,485057,0.0,1.0
2015-02-09,42.7,43.13,41.96,42.07,31.8681637704893,205544,0.0,1.0
2015-02-06,44.78,44.89,42.46,42.87,32.4741664093386,419021,0.0,1.0
2015-02-05,44.63,44.84,44.2,44.75,33.8982726106346,161794,0.0,1.0
