,QLYS_Open,QLYS_High,QLYS_Low,QLYS_Close,QLYS_Adj Close,QLYS_Volume,QLYS_Dividend Amount,QLYS_Split Coefficient
2018-05-22,76.9,76.9,72.95,73.05,73.05,320746,0.0,1.0
2018-05-21,78.0,78.35,76.1558,76.5,76.5,180758,0.0,1.0
2018-05-18,77.15,77.85,76.9,77.3,77.3,137839,0.0,1.0
2018-05-17,76.5,77.45,76.125,76.95,76.95,165972,0.0,1.0
2018-05-16,76.4,77.55,76.15,76.55,76.55,140124,0.0,1.0
2018-05-15,75.35,76.45,74.35,76.4,76.4,234038,0.0,1.0
2018-05-14,77.6,77.725,75.1,75.6,75.6,254750,0.0,1.0
2018-05-11,78.35,79.0,77.05,77.3,77.3,142439,0.0,1.0
2018-05-10,77.8,78.762,77.5753,78.6,78.6,195780,0.0,1.0
2018-05-09,78.15,78.35,76.6,77.5,77.5,243979,0.0,1.0
2018-05-08,75.65,78.05,75.4768,77.75,77.75,289327,0.0,1.0
2018-05-07,74.5,76.5,73.75,75.95,75.95,285519,0.0,1.0
2018-05-04,73.65,75.0,73.1,74.3,74.3,230096,0.0,1.0
2018-05-03,74.2,75.95,72.65,73.95,73.95,354355,0.0,1.0
2018-05-02,70.05,75.4,68.2,75.025,75.025,797331,0.0,1.0
2018-05-01,76.55,77.55,75.3,77.3,77.3,390772,0.0,1.0
2018-04-30,78.3,79.25,76.85,76.95,76.95,358356,0.0,1.0
2018-04-27,79.25,79.55,76.75,78.05,78.05,353338,0.0,1.0
2018-04-26,77.75,79.8,77.3,78.85,78.85,200271,0.0,1.0
2018-04-25,79.0,80.45,74.7,77.2,77.2,478706,0.0,1.0
