,CABO_Open,CABO_High,CABO_Low,CABO_Close,CABO_Adj Close,CABO_Volume,CABO_Dividend Amount,CABO_Split Coefficient
2018-06-12,692.0,696.02,682.46,690.75,641.501005213775,63445,0.0,1.0
2018-06-11,683.9,696.04,680.01,691.75,642.429707356683,75532,0.0,1.0
2018-06-08,677.62,687.0,677.1,681.62,633.021954649024,58346,0.0,1.0
2018-06-07,663.04,680.0,663.04,678.0,629.660052891696,91250,0.0,1.0
2018-06-06,653.09,665.1,652.75,662.5,615.265169676621,64283,0.0,1.0
2018-06-05,651.82,654.84,645.47,651.46,605.012298018915,45666,0.0,1.0
2018-06-04,652.97,659.34,650.76,653.89,607.269044226182,49420,0.0,1.0
2018-06-01,652.77,656.595,648.08,651.49,605.040159083202,32549,0.0,1.0
2018-05-31,658.41,661.0,640.4,649.24,602.950579261659,33799,0.0,1.0
2018-05-30,657.0,666.2,655.815,657.89,610.983852797814,42682,0.0,1.0
2018-05-29,653.55,658.6,647.3,653.32,606.739684004724,57731,0.0,1.0
2018-05-25,657.91,662.1,654.81,657.94,611.03028790496,26713,0.0,1.0
2018-05-24,660.6,663.38,651.65,660.47,613.379904326517,24814,0.0,1.0
2018-05-23,662.32,663.655,655.9,660.8,613.686376033677,28934,0.0,1.0
2018-05-22,663.05,670.5,658.835,662.86,615.599502448067,64020,0.0,1.0
2018-05-21,660.71,664.69,655.75,661.0,613.872116462258,44554,1.75,1.0
2018-05-18,660.83,665.0,655.54,658.83,610.241216882429,66843,0.0,1.0
2018-05-17,690.99,691.13,657.41,660.01,611.334191755949,55870,0.0,1.0
2018-05-16,679.57,694.69,679.57,689.04,638.22322614433,55713,0.0,1.0
2018-05-15,684.13,684.995,675.0,677.48,627.515777383404,38972,0.0,1.0
2018-05-14,683.0,688.86,677.68,685.39,634.84241403556,24281,0.0,1.0
2018-05-11,669.58,685.83,669.58,682.46,632.128501849616,42089,0.0,1.0
2018-05-10,642.0,678.14,642.0,668.24,618.957228373805,82567,0.0,1.0
2018-05-09,624.0,643.36,619.94,639.58,592.410906445766,66537,0.0,1.0
2018-05-08,626.62,628.28,616.92,619.0,573.348683651661,38186,0.0,1.0
2018-05-07,636.12,641.088,626.0,629.88,583.426282485473,26607,0.0,1.0
2018-05-04,623.89,641.56,623.89,635.82,588.928206848786,33740,0.0,1.0
2018-05-03,619.19,624.84,597.4,624.84,578.757983025692,92315,0.0,1.0
2018-05-02,633.9,637.0,616.655,620.14,574.404608529468,43795,0.0,1.0
2018-05-01,635.64,639.425,630.1,632.88,586.205032163914,64917,0.0,1.0
2018-04-30,660.001,660.01,635.12,635.12,588.279831923817,39349,0.0,1.0
2018-04-27,690.01,690.01,647.1,652.87,604.720767521259,78653,0.0,1.0
2018-04-26,697.21,698.84,689.64,689.64,638.778976080018,21249,0.0,1.0
2018-04-25,692.325,697.55,687.21,696.95,645.549862796486,35888,0.0,1.0
2018-04-24,694.58,694.58,685.43,689.15,638.325113632539,22555,0.0,1.0
2018-04-23,691.6,696.485,686.15,692.51,641.437313272393,18191,0.0,1.0
2018-04-20,695.96,697.63,688.0,688.45,637.67673870757,20281,0.0,1.0
2018-04-19,695.0,698.025,694.1,694.82,643.576950524793,11805,0.0,1.0
2018-04-18,698.17,700.145,692.5,694.59,643.363913049446,24608,0.0,1.0
2018-04-17,692.65,699.297,690.29,696.13,644.790337884379,33742,0.0,1.0
2018-04-16,685.16,691.87,685.16,687.88,637.148776268666,24260,0.0,1.0
2018-04-13,694.41,694.671,681.95,683.12,632.739826778873,21292,0.0,1.0
2018-04-12,695.0,695.0,686.14,693.0,641.891175719872,104293,0.0,1.0
2018-04-11,684.15,692.895,682.01,691.99,640.95566332813,57635,0.0,1.0
2018-04-10,684.28,689.97,682.32,687.4,636.704176320115,28169,0.0,1.0
2018-04-09,684.5,692.0,678.6,678.6,628.553177263355,18278,0.0,1.0
2018-04-06,686.21,691.001,673.48,682.69,632.341539324963,21635,0.0,1.0
2018-04-05,681.59,692.27,681.2,690.85,639.899738450323,38227,0.0,1.0
2018-04-04,666.5,685.25,663.0,678.86,628.794002235487,36335,0.0,1.0
2018-04-03,675.0,695.12,663.41,670.88,621.402528090834,64581,0.0,1.0
2018-04-02,686.03,689.9,669.89,672.58,622.977152908617,39777,0.0,1.0
2018-03-29,688.19,698.715,684.174,687.11,636.435563851199,84136,0.0,1.0
2018-03-28,684.84,698.28,681.802,686.27,635.657513941236,29717,0.0,1.0
2018-03-27,694.31,697.035,680.55,684.84,634.332976594512,21430,0.0,1.0
2018-03-26,684.34,700.24,678.03,694.1,642.910050601967,45796,0.0,1.0
2018-03-23,685.5,696.0,677.15,677.2,627.256427413416,43421,0.0,1.0
2018-03-22,689.62,698.07,680.0,686.0,635.407426470176,45069,0.0,1.0
2018-03-21,694.02,700.6,692.71,693.45,642.307988171638,11575,0.0,1.0
2018-03-20,698.49,701.61,690.57,694.68,643.447275539799,26430,0.0,1.0
2018-03-19,703.9,723.495,690.25,699.16,647.596875059604,26429,0.0,1.0
2018-03-16,703.02,718.18,703.02,705.97,653.904636829665,60828,0.0,1.0
2018-03-15,708.74,711.59,698.3,702.62,650.801699688739,27390,0.0,1.0
2018-03-14,717.28,717.28,703.5,706.41,654.312186782503,26299,0.0,1.0
2018-03-13,727.99,738.95,713.61,714.14,661.472098453953,51676,0.0,1.0
2018-03-12,718.39,735.41,718.39,726.71,673.115059606621,64770,0.0,1.0
2018-03-09,707.18,721.45,706.06,717.99,665.038160541285,35425,0.0,1.0
2018-03-08,702.61,710.25,701.0,706.68,654.562274253563,29545,0.0,1.0
2018-03-07,689.25,702.95,684.335,701.27,649.551262333441,38589,0.0,1.0
2018-03-06,699.35,705.0,684.085,692.57,641.492888265962,83027,0.0,1.0
2018-03-05,673.88,703.7,673.88,697.19,645.772162770761,53455,0.0,1.0
2018-03-02,669.01,684.195,658.25,681.92,631.628326907496,45107,0.0,1.0
2018-03-01,675.905,692.99,656.51,668.24,618.957228373805,66897,0.0,1.0
2018-02-28,692.76,694.75,680.96,680.96,630.739127010395,42246,0.0,1.0
2018-02-27,700.55,700.55,688.3,690.2,639.297676019994,26706,0.0,1.0
2018-02-26,704.89,710.84,697.967,700.39,648.736162427765,72140,0.0,1.0
2018-02-23,683.1,701.15,683.1,698.95,647.402362582113,57285,0.0,1.0
2018-02-22,684.9,689.165,678.05,681.93,631.637589406425,29401,0.0,1.0
2018-02-21,681.3,696.96,680.065,683.8,633.369676705986,45827,0.0,1.0
2018-02-20,688.88,697.99,682.4,683.26,632.869501763867,30373,0.0,1.0
2018-02-16,696.49,698.95,682.07,689.39,638.547413606815,20213,1.75,1.0
2018-02-15,692.2,703.43,686.85,699.49,646.26201687622,26346,0.0,1.0
2018-02-14,676.84,695.124,675.875,690.68,638.12241749856,57441,0.0,1.0
2018-02-13,677.63,681.9,672.0,679.21,627.525231929688,24646,0.0,1.0
2018-02-12,669.96,685.94,661.85,677.7,626.130136009113,67803,0.0,1.0
2018-02-09,681.05,684.26,655.55,667.13,616.364464565087,41687,0.0,1.0
2018-02-08,699.59,704.145,677.52,677.52,625.963833184143,41350,0.0,1.0
2018-02-07,695.0,711.345,694.91,699.8,646.548427297,52072,0.0,1.0
2018-02-06,691.0,697.815,677.565,697.0,643.961494464146,72090,0.0,1.0
2018-02-05,695.0,704.23,687.0,694.32,641.485430181271,70511,0.0,1.0
2018-02-02,704.28,709.86,700.135,702.3,648.858188754906,25352,0.0,1.0
2018-02-01,705.13,708.31,702.65,706.02,652.29511380427,20809,0.0,1.0
2018-01-31,709.52,715.02,703.95,706.03,652.304352850102,19298,0.0,1.0
2018-01-30,703.28,715.02,703.28,710.03,655.999971182751,23854,0.0,1.0
2018-01-29,716.06,716.06,704.43,706.62,652.849456554167,30576,0.0,1.0
2018-01-26,717.84,719.32,710.99,716.16,661.663506277536,29394,0.0,1.0
2018-01-25,724.1,724.1,710.41,716.1,661.608072002546,34174,0.0,1.0
2018-01-24,719.84,726.21,715.24,720.7,665.858033085093,27555,0.0,1.0
2018-01-23,730.13,732.0,714.38,718.08,663.437403077208,35849,0.0,1.0
2018-01-22,726.0,735.15,722.3,730.98,675.355772200002,42646,0.0,1.0
2018-01-19,718.47,728.8,715.0,727.24,671.900369058975,18277,0.0,1.0
2018-01-18,721.12,721.12,710.0,717.0,662.439586127392,22516,0.0,1.0
2018-01-17,720.0,726.72,715.99,720.53,665.700969305955,22748,0.0,1.0
2018-01-16,715.2,728.6,715.2,718.82,664.121092468748,32977,0.0,1.0
2018-01-12,716.29,719.075,712.82,714.15,659.80645806538,12394,0.0,1.0
2018-01-11,708.0,722.92,704.425,718.5,663.825443002136,25670,0.0,1.0
2018-01-10,707.7,708.0,698.615,706.26,652.516850904229,74453,0.0,1.0
2018-01-09,721.97,728.35,708.95,708.98,655.029871370431,31795,0.0,1.0
2018-01-08,710.21,724.0,708.395,721.23,666.347702514169,36525,0.0,1.0
2018-01-05,709.17,711.28,702.17,710.7,656.61898725347,27049,0.0,1.0
2018-01-04,710.06,711.6,701.34,705.06,651.408165404434,31716,0.0,1.0
2018-01-03,708.82,711.0,698.12,707.17,653.357604074907,22978,0.0,1.0
2018-01-02,704.99,714.07,702.31,708.24,654.34618197889,43450,0.0,1.0
2017-12-29,705.52,709.7,703.22,703.35,649.828288567227,10076,0.0,1.0
2017-12-28,707.15,711.36,698.2,705.84,652.128810979301,17945,0.0,1.0
2017-12-27,709.5,718.29,702.66,709.41,655.42715034119,43158,0.0,1.0
2017-12-26,697.51,710.01,695.828,708.88,654.937480912114,22911,0.0,1.0
2017-12-22,711.0,711.0,693.16,695.64,642.704984231045,17854,0.0,1.0
2017-12-21,694.01,717.86,694.01,711.54,657.395067103326,52922,0.0,1.0
2017-12-20,683.4,698.87,677.5,695.18,642.27998812279,45638,0.0,1.0
2017-12-19,680.61,698.5,676.24,681.22,629.382280141844,43568,0.0,1.0
2017-12-18,685.59,690.125,675.0,682.11,630.204555220859,81332,0.0,1.0
2017-12-15,683.0,694.0,671.8,684.4,632.3202967163,90641,0.0,1.0
2017-12-14,694.33,696.98,678.45,681.75,629.87194957092,52911,0.0,1.0
2017-12-13,696.45,701.65,684.01,693.5,640.727828423078,79661,0.0,1.0
2017-12-12,691.09,700.025,685.14,695.17,642.270749076959,85831,0.0,1.0
2017-12-11,677.67,695.26,677.67,688.07,635.711026536506,48190,0.0,1.0
2017-12-08,675.81,677.8,668.61,676.84,625.335578067593,24321,0.0,1.0
2017-12-07,678.26,678.26,667.58,674.01,622.720928097244,38677,0.0,1.0
2017-12-06,686.98,690.0,675.0,678.38,626.758391125663,35638,0.0,1.0
2017-12-05,702.55,702.55,686.92,687.2,634.907229549155,38775,0.0,1.0
2017-12-04,699.21,709.1,696.59,701.45,648.072869859218,26202,0.0,1.0
2017-12-01,688.0,695.6,680.0,694.82,641.947382472852,42365,0.0,1.0
2017-11-30,692.39,695.525,680.0,686.81,634.546906761722,42437,0.0,1.0
2017-11-29,683.23,698.66,679.0,688.74,636.330042607225,47518,0.0,1.0
2017-11-28,667.42,689.7,665.0,683.37,631.368674995643,69081,0.0,1.0
2017-11-27,663.69,669.06,656.605,663.6,613.103081386524,30373,0.0,1.0
2017-11-24,668.55,670.0,655.0,665.14,614.525894444594,26985,0.0,1.0
2017-11-22,674.55,674.99,667.28,667.78,616.965002544142,25130,0.0,1.0
2017-11-21,674.13,678.53,664.13,674.16,622.859513784718,29205,0.0,1.0
2017-11-20,667.53,685.0,667.53,671.85,620.725294197613,34585,1.75,1.0
2017-11-17,669.23,670.75,665.71,667.18,614.809236613366,18451,0.0,1.0
2017-11-16,669.14,673.66,664.61,670.43,617.804125577354,29118,0.0,1.0
2017-11-15,665.72,670.51,663.62,667.23,614.855311828197,40339,0.0,1.0
2017-11-14,667.3,677.695,665.58,670.0,617.407878729811,39203,0.0,1.0
2017-11-13,675.0,677.885,666.24,670.36,617.739620276591,56808,0.0,1.0
2017-11-10,691.86,695.74,679.795,683.98,630.290508796442,36273,0.0,1.0
2017-11-09,678.8,699.24,678.195,693.0,638.602477551879,41518,0.0,1.0
2017-11-08,666.21,685.33,627.25,683.17,629.544090316187,109164,0.0,1.0
2017-11-07,701.59,702.0,689.03,691.78,637.478242310013,35317,0.0,1.0
2017-11-06,692.03,710.08,692.03,701.37,646.315468514519,30419,0.0,1.0
2017-11-03,689.49,703.7,670.0,693.85,639.385756203999,97542,0.0,1.0
2017-11-02,714.2,720.28,682.285,690.59,636.381652197045,30846,0.0,1.0
2017-11-01,714.93,715.46,707.095,715.46,659.299464053777,49873,0.0,1.0
2017-10-31,718.91,718.91,702.95,709.81,654.092964777921,72361,0.0,1.0
2017-10-30,702.595,721.8699,702.595,720.16,663.630534247852,52351,0.0,1.0
2017-10-27,701.59,706.92,665.34,706.77,651.291591716222,73530,0.0,1.0
2017-10-26,729.88,729.88,698.11,699.49,644.583040436889,56392,0.0,1.0
2017-10-25,738.05,738.05,724.23,733.42,675.849681220923,19199,0.0,1.0
2017-10-24,745.56,745.56,734.095,736.59,678.770849841182,26333,0.0,1.0
2017-10-23,745.7,748.55,739.91,743.57,685.202949831531,33925,0.0,1.0
2017-10-20,733.84,751.23,733.84,744.49,686.050733784414,24682,0.0,1.0
2017-10-19,726.93,736.59,724.92,732.54,675.038757439904,18951,0.0,1.0
2017-10-18,735.87,738.725,729.365,731.31,673.905307155072,27787,0.0,1.0
2017-10-17,756.97,757.92,734.15,735.31,677.591324341519,34015,0.0,1.0
2017-10-16,761.0,764.55,753.91,758.69,699.136094796299,25409,0.0,1.0
2017-10-13,752.22,761.79,751.49,758.36,698.831998378417,16245,0.0,1.0
2017-10-12,758.18,761.05,748.96,751.22,692.25245770061,63911,0.0,1.0
2017-10-11,749.7,759.8,749.7,758.31,698.785923163587,40258,0.0,1.0
2017-10-10,740.0,750.98,739.015,749.11,690.308083634759,43578,0.0,1.0
2017-10-09,744.13,752.25,739.49,740.28,682.171200695679,30300,0.0,1.0
2017-10-06,740.62,745.69,736.45,744.03,685.626841807972,22073,0.0,1.0
2017-10-05,744.99,753.3,737.25,741.12,682.945264304832,25371,0.0,1.0
2017-10-04,727.33,747.26,727.33,745.11,686.622066448313,24228,0.0,1.0
2017-10-03,725.155,732.03,723.87,731.94,674.485854861937,36121,0.0,1.0
2017-10-02,718.155,722.75,716.45,720.79,664.211081954717,28021,0.0,1.0
2017-09-29,710.6,725.27,710.47,722.12,665.436682669211,28456,0.0,1.0
2017-09-28,712.79,714.0,704.335,711.57,655.714812339958,56652,0.0,1.0
2017-09-27,722.61,723.93,707.34,712.5,656.571811335807,39159,0.0,1.0
2017-09-26,723.49,726.105,720.19,720.28,663.741114763445,27764,0.0,1.0
2017-09-25,718.95,723.36,717.57,722.69,665.961940118279,19885,0.0,1.0
2017-09-22,711.4,734.79,709.15,721.99,665.316887110651,42786,0.0,1.0
2017-09-21,721.32,721.4,708.32,713.03,657.060208613011,18756,0.0,1.0
2017-09-20,729.05,729.05,717.355,722.48,665.768424215991,33523,0.0,1.0
2017-09-19,737.98,746.33,727.3,729.11,671.877997702526,55106,0.0,1.0
2017-09-18,737.63,740.7,735.86,739.11,681.093040668643,31380,0.0,1.0
2017-09-15,731.12,736.87,729.66,736.74,678.909075485673,61849,0.0,1.0
2017-09-14,733.24,739.03,729.13,731.12,673.730221338716,37327,0.0,1.0
2017-09-13,739.6,743.06,732.01,733.4,675.83125113499,34970,0.0,1.0
2017-09-12,746.66,754.0,738.225,742.48,684.198510148224,33753,0.0,1.0
2017-09-11,747.0,752.6,746.99,749.65,690.80569595493,19120,0.0,1.0
2017-09-08,738.73,745.6172,730.735,744.09,685.682132065769,31040,0.0,1.0
2017-09-07,755.94,756.25,737.32,739.12,681.102255711609,18256,0.0,1.0
2017-09-06,751.99,756.3,749.47,754.41,695.192056406801,23718,0.0,1.0
2017-09-05,755.65,761.665,746.21,749.17,690.363373892556,16948,0.0,1.0
2017-09-01,761.0,761.0,752.77,757.25,697.809128609178,16915,0.0,1.0
2017-08-31,750.51,764.99,750.51,758.74,699.18217001113,29430,0.0,1.0
2017-08-30,741.85,751.14,741.62,751.14,692.178737356881,12949,0.0,1.0
2017-08-29,743.12,745.98,736.41,739.43,681.387922043559,20159,0.0,1.0
2017-08-28,741.58,750.25,737.6625,746.99,688.354494525943,39426,0.0,1.0
2017-08-25,739.47,747.37,733.11,741.02,682.853113875171,22698,0.0,1.0
2017-08-24,746.3,746.74,736.69,736.69,678.863000270843,13503,0.0,1.0
2017-08-23,749.21,756.1,745.8,746.43,687.83845211984,37273,0.0,1.0
2017-08-22,742.98,750.14,740.64,747.96,689.248353693656,22220,0.0,1.0
2017-08-21,740.25,743.48,740.25,742.5,684.216940234156,19243,0.0,1.0
2017-08-18,731.85,742.39,730.0,740.0,681.913179492627,29101,0.0,1.0
2017-08-17,739.33,742.04,731.55,732.15,674.679370764226,26794,0.0,1.0
2017-08-16,738.17,741.0,736.3502,739.95,681.867104277797,27013,0.0,1.0
2017-08-15,736.0,743.0,728.96,739.2,681.175976055338,64701,0.0,1.0
2017-08-14,741.5,743.66,733.31,736.33,678.531258724062,24362,0.0,1.0
2017-08-11,725.0,741.67,723.34,735.6,677.858560587536,40241,1.75,1.0
2017-08-10,746.04,751.98,727.495,728.38,669.612285021699,48530,0.0,1.0
2017-08-09,747.76,755.95,742.2,747.18,686.895448972395,51948,0.0,1.0
2017-08-08,745.5,788.0,740.53,749.2,688.752469779863,80300,0.0,1.0
2017-08-07,769.9899,769.9899,758.15,760.71,699.333811113507,35445,0.0,1.0
2017-08-04,763.9,763.9,760.39,761.36,699.93136731393,9002,0.0,1.0
2017-08-03,758.88,764.94,758.88,762.27,700.767945994522,14354,0.0,1.0
2017-08-02,761.68,765.97,754.1,757.97,696.814881899416,32270,0.0,1.0
2017-08-01,760.27,766.505,758.905,760.87,699.480901870534,44961,0.0,1.0
2017-07-31,758.86,766.31,758.27,759.9,698.589164156057,34345,0.0,1.0
2017-07-28,752.71,759.47,751.41,758.22,697.044711207271,34059,0.0,1.0
2017-07-27,747.54,755.5,740.645,752.18,691.492035129495,31467,0.0,1.0
2017-07-26,750.15,752.47,745.69,745.69,685.525666297579,14568,0.0,1.0
2017-07-25,745.82,755.5552,743.02,749.9,689.395991841857,43986,0.0,1.0
2017-07-24,739.1,747.045,738.0,745.78,685.608404848407,21366,0.0,1.0
2017-07-21,736.56,740.465,733.03,739.91,680.212012699971,13410,0.0,1.0
2017-07-20,737.35,744.42,733.425,738.25,678.685946095814,19987,0.0,1.0
2017-07-19,732.0,737.0,730.61,736.06,676.672641359004,18019,0.0,1.0
2017-07-18,737.1,737.1,729.18,729.18,670.347738806835,27336,0.0,1.0
2017-07-17,738.75,739.08,735.1,735.7,676.341687155693,11799,0.0,1.0
2017-07-14,736.71,739.87,736.0,738.51,678.924968575983,13485,0.0,1.0
2017-07-13,731.84,742.13,728.74,737.65,678.134355756962,28964,0.0,1.0
2017-07-12,722.21,734.18,721.39,733.5,674.319189246569,31485,0.0,1.0
2017-07-11,724.0,728.6399,717.64,720.51,662.377258410423,40089,0.0,1.0
2017-07-10,724.26,728.68,718.72,724.47,666.017754646846,51691,0.0,1.0
2017-07-07,726.47,731.0,723.4,724.81,666.330322505529,23150,0.0,1.0
2017-07-06,729.45,731.01,723.165,724.69,666.220004437759,81512,0.0,1.0
2017-07-05,722.0,737.43,718.38,733.48,674.300802901941,61238,0.0,1.0
2017-07-03,718.0,725.54,715.0,719.01,660.998282563293,44362,0.0,1.0
2017-06-30,712.32,715.47,706.98,710.9,653.542619816477,20882,0.0,1.0
2017-06-29,710.42,713.27,700.64,710.82,653.469074437963,56672,0.0,1.0
2017-06-28,712.34,713.57,703.59,709.53,652.283155209432,54432,0.0,1.0
2017-06-27,715.665,718.95,706.5,711.59,654.176948706157,34419,0.0,1.0
2017-06-26,712.62,721.48,708.95,715.43,657.70712687481,31103,0.0,1.0
2017-06-23,717.1,717.9,710.1001,712.68,655.179004488405,45282,0.0,1.0
2017-06-22,730.83,732.85,714.0,715.98,658.212751352091,38451,0.0,1.0
2017-06-21,727.9,733.4,718.6401,731.0,672.020896168019,32886,0.0,1.0
2017-06-20,723.17,724.34,712.41,724.08,665.659220926593,34253,0.0,1.0
2017-06-19,725.98,732.78,723.655,725.66,667.111742152236,16975,0.0,1.0
2017-06-16,715.19,729.16,714.835,722.53,664.234279217892,40578,0.0,1.0
2017-06-15,717.6,720.85,714.51,715.26,657.550842945468,18270,0.0,1.0
2017-06-14,713.25,720.0,712.99,717.93,660.00541995336,31131,0.0,1.0
2017-06-13,716.78,720.0,708.01,713.89,656.291378338423,61316,0.0,1.0
2017-06-12,730.61,730.61,709.54,715.26,657.550842945468,50758,0.0,1.0
2017-06-09,730.85,732.32,721.9,724.27,665.833891200562,32961,0.0,1.0
2017-06-08,730.65,733.0,720.06,723.11,664.767483212115,28437,0.0,1.0
2017-06-07,723.99,732.63,723.99,731.45,672.434588922158,25308,0.0,1.0
2017-06-06,724.8,732.24,722.805,723.78,665.383425757167,28293,0.0,1.0
2017-06-05,730.15,731.21,725.205,725.48,666.946265050581,18619,0.0,1.0
2017-06-02,729.12,734.35,724.35,731.0,672.020896168019,31320,0.0,1.0
2017-06-01,711.4,730.8,711.4,730.44,671.506078518424,39548,0.0,1.0
2017-05-31,719.22,727.45,716.09,718.6,660.621362498411,40353,0.0,1.0
2017-05-30,715.37,720.0,700.995,715.49,657.762285908695,32597,0.0,1.0
2017-05-26,700.4,717.4,699.05,713.76,656.171867098338,35841,0.0,1.0
2017-05-25,698.44,704.7,697.91,702.0,645.360696456839,31788,0.0,1.0
2017-05-24,695.32,699.65,691.9,695.83,639.688509138978,32761,0.0,1.0
2017-05-23,689.34,698.02,685.775,693.5,637.546499989769,31190,0.0,1.0
2017-05-22,692.7,694.94,684.69,688.33,632.793629903328,27135,0.0,1.0
2017-05-19,680.81,693.8,680.775,688.25,632.720084524814,55197,0.0,1.0
2017-05-18,669.35,686.275,669.35,681.93,626.90999962224,51817,0.0,1.0
2017-05-17,668.91,686.695,667.59,669.83,615.786261122058,54636,0.0,1.0
2017-05-16,662.01,676.685,660.28,673.75,619.389984669224,36502,0.0,1.0
2017-05-15,670.27,672.89,659.48,661.84,608.440916443012,59501,0.0,1.0
2017-05-12,669.605,673.17,665.04,668.38,614.453251136499,32116,1.5,1.0
2017-05-11,666.4,676.55,663.785,672.0,616.397839558917,25952,0.0,1.0
2017-05-10,659.95,668.35,658.185,666.32,611.18781020074,17529,0.0,1.0
2017-05-09,670.52,679.61,660.59,661.91,607.142699378635,22640,0.0,1.0
2017-05-08,674.0,682.96,661.95,668.38,613.077363101769,44873,0.0,1.0
2017-05-05,660.35,678.79,656.4,676.0,620.066874318196,47831,0.0,1.0
2017-05-04,671.06,671.06,658.4,664.55,609.564262319759,44965,0.0,1.0
2017-05-03,677.59,681.0,667.41,672.55,616.902331838318,46819,0.0,1.0
2017-05-02,684.63,689.4,676.95,678.58,622.433401737931,38924,0.0,1.0
2017-05-01,685.0,687.34,675.26,682.24,625.790568542672,43637,0.0,1.0
2017-04-28,678.37,688.5,678.1,681.86,625.44201024054,33612,0.0,1.0
2017-04-27,677.24,685.59,673.95,681.34,624.965035721834,26902,0.0,1.0
2017-04-26,673.55,686.05,673.55,678.13,622.020635327512,32616,0.0,1.0
2017-04-25,677.01,682.405,673.21,675.86,619.938458101621,35222,0.0,1.0
2017-04-24,670.0,681.9,667.48,676.01,620.076046905094,74107,0.0,1.0
2017-04-21,661.5,667.01,659.75,664.5,609.518399385268,39682,0.0,1.0
2017-04-20,655.78,669.645,654.875,663.1,608.23423721952,40789,0.0,1.0
2017-04-19,639.7,660.12,639.7,653.78,599.6853862304,89089,0.0,1.0
2017-04-18,639.65,642.89,632.8,635.87,583.257283095727,22750,0.0,1.0
2017-04-17,636.55,640.392,635.3,639.82,586.880454920515,39996,0.0,1.0
2017-04-13,637.21,642.46,628.12,636.55,583.881019004804,41957,0.0,1.0
2017-04-12,631.66,642.89,630.0,640.0,587.045561484682,59172,0.0,1.0
2017-04-11,631.0,634.8567,629.18,631.41,579.16630933913,44733,0.0,1.0
2017-04-10,632.63,634.6,628.47,630.47,578.3040861707,19209,0.0,1.0
2017-04-07,635.645,641.255,633.11,636.89,584.192886959343,37163,0.0,1.0
2017-04-06,630.0,643.465,629.0,637.49,584.743242173235,37078,0.0,1.0
2017-04-05,634.1,638.98,632.27,632.94,580.569715134555,26248,0.0,1.0
2017-04-04,634.07,640.41,632.89,636.56,583.890191591702,41880,0.0,1.0
2017-04-03,624.92,637.62,624.92,633.05,580.670613590435,34969,0.0,1.0
2017-03-31,623.3,627.27,618.86,624.47,572.800534031781,23984,0.0,1.0
2017-03-30,627.97,630.89,620.561,626.46,574.625878824522,46615,0.0,1.0
2017-03-29,629.1,629.1,616.06,625.1,573.378407006367,58892,0.0,1.0
2017-03-28,632.17,635.01,626.5,626.9,575.029472648043,45685,0.0,1.0
2017-03-27,635.79,637.95,632.655,635.69,583.092176531559,27643,0.0,1.0
2017-03-24,641.0,642.7,637.44,637.44,584.697379238744,16562,0.0,1.0
2017-03-23,634.31,644.9,634.31,640.51,587.513363416491,38756,0.0,1.0
2017-03-22,638.88,641.5,634.445,638.79,585.935678470001,22684,0.0,1.0
2017-03-21,645.98,646.5,636.73,638.83,585.972368817593,24112,0.0,1.0
2017-03-20,641.51,647.0,637.33,645.45,592.044621344201,23001,0.0,1.0
2017-03-17,642.87,649.2,642.0,645.1,591.723580802764,39393,0.0,1.0
2017-03-16,642.1,649.79,635.11,642.48,589.320363035436,15637,0.0,1.0
2017-03-15,640.3,649.6891,638.0,643.95,590.668733309471,30904,0.0,1.0
2017-03-14,636.0,638.39,629.895,635.46,582.881207032901,21193,0.0,1.0
2017-03-13,634.99,645.72,633.1,635.45,582.872034446002,32348,0.0,1.0
2017-03-10,634.0,638.83,628.9889,638.32,585.504566885785,14472,0.0,1.0
2017-03-09,632.03,635.0,627.65,632.28,579.964324399274,23918,0.0,1.0
2017-03-08,627.81,638.07,627.81,634.32,581.835532126506,22937,0.0,1.0
2017-03-07,625.0,632.9,625.0,632.16,579.854253356495,30279,0.0,1.0
2017-03-06,621.98,632.395,619.0,627.99,576.029284619947,33302,0.0,1.0
2017-03-03,623.5,625.54,615.98,620.24,568.920529773843,39427,0.0,1.0
2017-03-02,632.95,633.0,621.685,623.5,571.910793102656,35613,0.0,1.0
2017-03-01,634.49,640.99,619.55,634.53,582.028156451368,50953,0.0,1.0
2017-02-28,633.11,633.45,620.84,625.42,573.67192978711,48528,0.0,1.0
2017-02-27,637.7,646.41,637.62,645.05,591.677717868273,22635,0.0,1.0
2017-02-24,639.49,642.9,632.115,637.37,584.633171130456,18744,0.0,1.0
2017-02-23,643.0,644.375,634.31,638.79,585.935678470001,23587,0.0,1.0
2017-02-22,635.26,642.97,635.26,642.33,589.182774231963,13883,0.0,1.0
2017-02-21,634.6,639.64,632.93,639.36,586.458515923198,26191,0.0,1.0
2017-02-17,636.55,639.9,633.805,635.69,583.092176531559,17223,0.0,1.0
2017-02-16,636.72,641.22,636.72,639.8,586.862109746718,15465,1.5,1.0
2017-02-15,632.9,641.0,632.1,640.75,586.358797474209,23243,0.0,1.0
2017-02-14,630.15,637.57,630.15,636.3,582.286543632991,22873,0.0,1.0
2017-02-13,639.64,641.28,633.09,635.85,581.874742682755,17511,0.0,1.0
2017-02-10,635.0,641.48,632.8,638.91,584.674989144357,14182,0.0,1.0
2017-02-09,632.19,633.37,630.88,632.91,579.184309807883,19953,0.0,1.0
2017-02-08,636.4,636.83,630.82,634.15,580.319050204088,24337,0.0,1.0
2017-02-07,642.6,644.0,635.0,639.96,585.63585802824,28030,0.0,1.0
