,MDSO_Open,MDSO_High,MDSO_Low,MDSO_Close,MDSO_Adj Close,MDSO_Volume,MDSO_Dividend Amount,MDSO_Split Coefficient
2015-06-26,57.68,57.99,55.22,56.05,56.05,419220,0.0,1.0
2015-06-25,56.96,57.85,56.94,57.49,57.49,319086,0.0,1.0
2015-06-24,57.14,57.53,56.63,56.985,56.985,534157,0.0,1.0
2015-06-23,57.06,58.0,56.43,56.85,56.85,351321,0.0,1.0
2015-06-22,57.66,57.815,56.91,57.32,57.32,278413,0.0,1.0
2015-06-19,58.6,58.65,57.24,57.42,57.42,652149,0.0,1.0
2015-06-18,57.17,58.71,56.868,58.42,58.42,496189,0.0,1.0
2015-06-17,54.66,57.255,54.66,56.87,56.87,426189,0.0,1.0
2015-06-16,53.5,55.0,53.5,54.42,54.42,597261,0.0,1.0
2015-06-15,53.86,54.76,52.388,53.41,53.41,491648,0.0,1.0
2015-06-12,54.54,55.04,54.22,54.42,54.42,275558,0.0,1.0
2015-06-11,54.84,55.48,54.62,54.95,54.95,262290,0.0,1.0
2015-06-10,54.55,55.12,53.88,54.68,54.68,493871,0.0,1.0
2015-06-09,54.54,55.49,53.74,54.46,54.46,287967,0.0,1.0
2015-06-08,54.87,55.79,53.6901,54.67,54.67,298769,0.0,1.0
2015-06-05,53.84,55.07,52.05,54.79,54.79,388818,0.0,1.0
2015-06-04,55.73,56.06,54.66,54.89,54.89,446559,0.0,1.0
2015-06-03,55.89,56.85,55.6,55.9,55.9,517526,0.0,1.0
2015-06-02,58.01,58.03,55.79,55.9,55.9,541372,0.0,1.0
2015-06-01,58.5,58.85,57.08,58.42,58.42,647665,0.0,1.0
2015-05-29,57.27,58.02,56.41,58.01,58.01,772746,0.0,1.0
2015-05-28,56.82,57.33,56.02,57.24,57.24,441103,0.0,1.0
2015-05-27,54.94,56.6,54.72,56.38,56.38,423787,0.0,1.0
2015-05-26,54.56,55.41,53.92,54.72,54.72,309266,0.0,1.0
2015-05-22,54.94,55.44,54.46,55.04,55.04,214139,0.0,1.0
2015-05-21,55.2,55.75,54.12,54.86,54.86,297993,0.0,1.0
2015-05-20,55.32,55.84,54.61,55.32,55.32,391368,0.0,1.0
2015-05-19,56.19,56.93,54.68,55.02,55.02,387118,0.0,1.0
2015-05-18,53.11,56.58,53.11,56.28,56.28,575875,0.0,1.0
2015-05-15,53.35,53.69,52.73,53.16,53.16,441813,0.0,1.0
2015-05-14,53.65,54.1799,52.76,53.62,53.62,895136,0.0,1.0
2015-05-13,54.05,54.83,53.08,53.29,53.29,581245,0.0,1.0
2015-05-12,53.58,54.26,52.87,53.76,53.76,554777,0.0,1.0
2015-05-11,54.17,54.8,53.915,54.0,54.0,576481,0.0,1.0
2015-05-08,55.84,56.18,53.65,54.16,54.16,691188,0.0,1.0
2015-05-07,56.69,57.48,55.25,55.35,55.35,704730,0.0,1.0
2015-05-06,55.8,56.72,55.52,56.65,56.65,651406,0.0,1.0
2015-05-05,55.68,55.99,54.71,55.58,55.58,610674,0.0,1.0
2015-05-04,54.69,56.49,54.46,56.01,56.01,522806,0.0,1.0
2015-05-01,53.5,54.89,53.28,54.66,54.66,575886,0.0,1.0
2015-04-30,55.33,55.77,53.32,53.43,53.43,798627,0.0,1.0
2015-04-29,55.2,55.72,54.41,55.51,55.51,521947,0.0,1.0
2015-04-28,55.68,56.73,54.67,55.55,55.55,956766,0.0,1.0
2015-04-27,57.95,58.97,56.36,57.49,57.49,963557,0.0,1.0
2015-04-24,57.23,58.36,56.39,57.59,57.59,1124885,0.0,1.0
2015-04-23,49.7,57.92,48.475,57.54,57.54,3110794,0.0,1.0
2015-04-22,47.33,47.97,46.94,47.66,47.66,503826,0.0,1.0
2015-04-21,47.21,47.75,46.96,47.23,47.23,422371,0.0,1.0
2015-04-20,47.17,47.585,46.56,47.09,47.09,514217,0.0,1.0
2015-04-17,46.98,47.45,46.47,46.775,46.775,612070,0.0,1.0
2015-04-16,47.32,47.81,47.2,47.44,47.44,432453,0.0,1.0
2015-04-15,47.63,47.86,47.11,47.345,47.345,502442,0.0,1.0
2015-04-14,48.45,49.0,47.03,47.26,47.26,671685,0.0,1.0
2015-04-13,49.16,49.74,48.44,48.54,48.54,246851,0.0,1.0
2015-04-10,48.38,49.39,47.83,49.16,49.16,254235,0.0,1.0
2015-04-09,47.41,48.49,47.26,48.16,48.16,317012,0.0,1.0
2015-04-08,46.97,47.82,46.97,47.53,47.53,240908,0.0,1.0
2015-04-07,48.19,48.4,46.95,47.02,47.02,401290,0.0,1.0
2015-04-06,46.85,48.1,45.86,48.07,48.07,268359,0.0,1.0
2015-04-02,48.63,48.85,46.96,47.31,47.31,484286,0.0,1.0
2015-04-01,48.65,48.65,46.945,48.54,48.54,410854,0.0,1.0
2015-03-31,49.16,49.5346,48.81,49.04,49.04,383986,0.0,1.0
2015-03-30,49.51,49.75,48.63,49.61,49.61,187695,0.0,1.0
2015-03-27,48.2,49.4,48.11,49.13,49.13,238191,0.0,1.0
2015-03-26,48.43,48.92,48.06,48.3,48.3,295048,0.0,1.0
2015-03-25,50.23,50.28,48.48,48.51,48.51,352532,0.0,1.0
2015-03-24,50.5,50.73,49.829,50.29,50.29,300456,0.0,1.0
2015-03-23,49.52,50.4,49.06,50.085,50.085,611583,0.0,1.0
2015-03-20,49.47,49.975,49.22,49.53,49.53,415317,0.0,1.0
2015-03-19,48.68,49.65,48.68,49.27,49.27,295601,0.0,1.0
2015-03-18,48.0,49.62,47.43,48.95,48.95,550596,0.0,1.0
2015-03-17,47.22,48.0,47.18,47.97,47.97,307522,0.0,1.0
2015-03-16,47.39,47.69,46.94,47.33,47.33,221276,0.0,1.0
2015-03-13,47.94,48.23,46.88,47.27,47.27,239469,0.0,1.0
2015-03-12,46.63,48.05,46.37,47.86,47.86,433612,0.0,1.0
2015-03-11,45.13,46.36,45.0,46.26,46.26,268015,0.0,1.0
2015-03-10,44.76,45.59,44.18,45.19,45.19,257717,0.0,1.0
2015-03-09,45.33,45.44,44.73,45.16,45.16,223078,0.0,1.0
2015-03-06,46.14,46.54,45.11,45.17,45.17,308905,0.0,1.0
2015-03-05,46.6,47.13,46.23,46.42,46.42,238996,0.0,1.0
2015-03-04,46.93,47.34,46.12,46.41,46.41,273352,0.0,1.0
2015-03-03,48.57,48.69,46.97,47.29,47.29,238832,0.0,1.0
2015-03-02,48.01,48.93,47.94,48.81,48.81,254204,0.0,1.0
2015-02-27,48.0,48.69,47.306,48.11,48.11,341282,0.0,1.0
2015-02-26,47.79,48.79,47.7,48.37,48.37,308628,0.0,1.0
2015-02-25,46.5,48.1,46.06,47.71,47.71,292155,0.0,1.0
2015-02-24,46.38,46.46,45.45,46.4,46.4,250159,0.0,1.0
2015-02-23,47.15,47.23,46.27,46.62,46.62,234356,0.0,1.0
2015-02-20,47.31,47.5,46.11,47.42,47.42,191504,0.0,1.0
2015-02-19,46.92,47.6,46.69,47.17,47.17,193803,0.0,1.0
2015-02-18,46.82,47.28,46.73,47.2,47.2,229902,0.0,1.0
2015-02-17,46.48,47.12,46.25,47.05,47.05,305158,0.0,1.0
2015-02-13,45.01,46.68,45.01,46.575,46.575,445074,0.0,1.0
2015-02-12,45.47,45.52,44.89,45.1,45.1,432354,0.0,1.0
2015-02-11,45.42,45.96,44.88,45.11,45.11,149575,0.0,1.0
2015-02-10,44.66,45.5,43.81,45.38,45.38,325564,0.0,1.0
2015-02-09,45.07,45.65,44.1,44.25,44.25,353664,0.0,1.0
2015-02-06,44.52,46.37,44.41,45.09,45.09,648847,0.0,1.0
2015-02-05,41.03,44.96,40.8,44.52,44.52,2220680,0.0,1.0
2015-02-04,44.38,45.49,43.64,45.11,45.11,553336,0.0,1.0
2015-02-03,43.05,44.55,42.74,44.43,44.43,459033,0.0,1.0
2015-02-02,43.0,43.487,41.81,42.95,42.95,531809,0.0,1.0
2015-01-30,44.58,45.18,42.92,42.99,42.99,534664,0.0,1.0
2015-01-29,45.82,45.93,44.45,44.85,44.85,466176,0.0,1.0
2015-01-28,45.91,46.11,45.305,45.79,45.79,419521,0.0,1.0
2015-01-27,45.61,46.1899,44.72,45.58,45.58,371636,0.0,1.0
2015-01-26,43.98,46.32,43.91,46.18,46.18,332782,0.0,1.0
2015-01-23,43.92,44.515,43.33,44.09,44.09,386156,0.0,1.0
2015-01-22,44.56,44.56,43.62,44.0,44.0,545093,0.0,1.0
2015-01-21,42.53,44.87,41.99,44.39,44.39,506068,0.0,1.0
2015-01-20,42.8,43.17,41.91,42.69,42.69,330603,0.0,1.0
2015-01-16,42.36,43.81,42.36,42.92,42.92,324386,0.0,1.0
2015-01-15,43.68,43.68,41.99,42.32,42.32,392584,0.0,1.0
2015-01-14,43.2,44.0,42.7,43.39,43.39,330585,0.0,1.0
2015-01-13,44.75,45.44,43.02,43.9,43.9,564090,0.0,1.0
2015-01-12,45.24,45.8,44.3,44.34,44.34,445319,0.0,1.0
2015-01-09,47.09,47.1862,45.12,45.14,45.14,322355,0.0,1.0
2015-01-08,46.59,47.26,46.045,47.205,47.205,279636,0.0,1.0
2015-01-07,45.53,46.45,45.33,46.4,46.4,493076,0.0,1.0
2015-01-06,46.48,47.0,45.8,46.31,46.31,546342,0.0,1.0
2015-01-05,46.23,47.25,45.65,46.4,46.4,417375,0.0,1.0
2015-01-02,48.09,48.93,46.4,46.79,46.79,440662,0.0,1.0
2014-12-31,47.82,48.47,47.44,47.75,47.75,364758,0.0,1.0
2014-12-30,47.55,47.92,47.13,47.65,47.65,243349,0.0,1.0
2014-12-29,47.66,47.89,47.07,47.75,47.75,234515,0.0,1.0
2014-12-26,47.5,47.93,46.9101,47.66,47.66,157440,0.0,1.0
2014-12-24,47.1,47.62,46.4601,47.27,47.27,132898,0.0,1.0
2014-12-23,46.64,47.36,45.95,47.12,47.12,349733,0.0,1.0
2014-12-22,46.73,47.05,45.785,46.47,46.47,288574,0.0,1.0
2014-12-19,47.33,47.44,46.3,46.78,46.78,826880,0.0,1.0
2014-12-18,45.32,47.13,44.5,47.02,47.02,721854,0.0,1.0
2014-12-17,43.85,44.62,43.035,44.58,44.58,539409,0.0,1.0
2014-12-16,43.37,44.99,42.82,43.85,43.85,487915,0.0,1.0
2014-12-15,44.2,44.99,43.01,43.71,43.71,371352,0.0,1.0
2014-12-12,43.28,44.33,43.25,44.01,44.01,385749,0.0,1.0
2014-12-11,44.32,44.91,43.64,43.86,43.86,329418,0.0,1.0
2014-12-10,44.73,45.22,43.52,44.01,44.01,438980,0.0,1.0
2014-12-09,43.49,44.93,43.0856,44.92,44.92,591706,0.0,1.0
2014-12-08,43.11,45.6,43.11,44.1,44.1,520377,0.0,1.0
2014-12-05,42.3,43.41,41.83,43.37,43.37,286158,0.0,1.0
2014-12-04,42.97,43.17,42.08,42.36,42.36,273127,0.0,1.0
2014-12-03,43.0,44.0,42.305,42.89,42.89,214004,0.0,1.0
2014-12-02,43.2,43.85,42.844,43.05,43.05,305167,0.0,1.0
2014-12-01,42.51,43.235,41.83,43.0,43.0,364780,0.0,1.0
2014-11-28,43.35,43.75,42.55,42.71,42.71,160445,0.0,1.0
2014-11-26,42.55,43.32,42.29,43.18,43.18,227157,0.0,1.0
2014-11-25,43.03,43.5,42.14,42.66,42.66,251803,0.0,1.0
2014-11-24,41.95,43.1,40.56,42.9,42.9,391952,0.0,1.0
2014-11-21,41.56,42.96,41.52,41.9,41.9,642514,0.0,1.0
2014-11-20,39.46,40.92,39.04,40.8,40.8,388166,0.0,1.0
2014-11-19,40.45,40.45,39.16,39.73,39.73,523454,0.0,1.0
2014-11-18,40.78,41.52,40.16,40.4,40.4,467667,0.0,1.0
2014-11-17,41.28,41.81,40.412,40.68,40.68,485638,0.0,1.0
2014-11-14,42.35,42.81,41.08,41.22,41.22,732447,0.0,1.0
2014-11-13,43.17,43.79,42.35,42.41,42.41,354293,0.0,1.0
2014-11-12,43.39,43.72,42.56,43.05,43.05,355552,0.0,1.0
2014-11-11,43.19,43.85,42.68,43.62,43.62,355004,0.0,1.0
2014-11-10,43.99,44.45,43.15,43.57,43.57,295199,0.0,1.0
2014-11-07,43.45,44.21,42.95,43.84,43.84,287661,0.0,1.0
2014-11-06,43.23,43.88,42.91,43.48,43.48,295978,0.0,1.0
2014-11-05,44.3,44.65,43.13,43.4,43.4,426845,0.0,1.0
2014-11-04,43.75,44.66,43.03,43.94,43.94,299872,0.0,1.0
2014-11-03,45.08,45.5,43.47,43.86,43.86,497154,0.0,1.0
2014-10-31,43.92,45.48,43.46,45.11,45.11,682467,0.0,1.0
2014-10-30,41.12,42.8,40.68,42.75,42.75,455651,0.0,1.0
2014-10-29,39.91,41.84,39.74,41.28,41.28,721520,0.0,1.0
2014-10-28,37.25,40.21,37.01,39.97,39.97,2680388,0.0,1.0
2014-10-27,42.39,43.3,42.0279,43.07,43.07,453652,0.0,1.0
2014-10-24,42.37,42.86,42.0,42.85,42.85,300639,0.0,1.0
2014-10-23,42.28,42.92,41.53,42.52,42.52,287650,0.0,1.0
2014-10-22,42.14,43.14,41.374,41.68,41.68,473100,0.0,1.0
2014-10-21,41.62,42.43,41.24,42.15,42.15,424851,0.0,1.0
2014-10-20,39.95,42.35,39.62,41.27,41.27,832881,0.0,1.0
2014-10-17,41.44,41.8,39.95,40.13,40.13,539440,0.0,1.0
2014-10-16,40.26,41.32,40.26,40.83,40.83,596577,0.0,1.0
2014-10-15,39.86,41.79,38.75,40.88,40.88,749838,0.0,1.0
2014-10-14,40.32,41.04,39.61,40.44,40.44,715386,0.0,1.0
2014-10-13,40.27,41.48,39.8,40.05,40.05,548698,0.0,1.0
2014-10-10,40.99,42.3,40.44,40.75,40.75,365533,0.0,1.0
2014-10-09,42.71,43.277,41.17,41.28,41.28,457641,0.0,1.0
2014-10-08,41.8,42.76,41.09,42.64,42.64,502363,0.0,1.0
2014-10-07,43.48,43.48,42.08,42.13,42.13,399665,0.0,1.0
2014-10-06,45.59,46.07,43.79,43.855,43.855,345086,0.0,1.0
2014-10-03,45.25,45.86,44.74,45.53,45.53,238394,0.0,1.0
2014-10-02,44.05,44.885,43.58,44.74,44.74,272904,0.0,1.0
2014-10-01,44.43,44.43,43.14,44.01,44.01,562910,0.0,1.0
2014-09-30,44.95,45.38,44.02,44.29,44.29,465795,0.0,1.0
2014-09-29,44.0,45.29,43.75,45.02,45.02,314154,0.0,1.0
2014-09-26,44.36,44.86,43.602,44.41,44.41,389337,0.0,1.0
2014-09-25,45.28,45.28,44.21,44.47,44.47,346308,0.0,1.0
2014-09-24,43.63,45.72,43.43,45.48,45.48,425071,0.0,1.0
2014-09-23,44.5,44.5597,43.5,43.55,43.55,445200,0.0,1.0
2014-09-22,45.27,45.8653,43.84,44.8,44.8,264400,0.0,1.0
2014-09-19,45.75,46.84,45.28,45.72,45.72,872900,0.0,1.0
2014-09-18,45.2,46.35,45.07,45.51,45.51,431900,0.0,1.0
2014-09-17,45.38,45.99,44.89,45.03,45.03,496700,0.0,1.0
2014-09-16,45.8,46.38,43.98,44.78,44.78,688300,0.0,1.0
2014-09-15,47.59,47.92,45.7,46.06,46.06,362400,0.0,1.0
2014-09-12,48.39,48.44,46.94,47.78,47.78,451000,0.0,1.0
2014-09-11,48.36,48.73,48.03,48.3,48.3,305000,0.0,1.0
2014-09-10,48.41,48.8,48.14,48.71,48.71,508200,0.0,1.0
2014-09-09,49.19,49.2,47.81,48.25,48.25,376300,0.0,1.0
2014-09-08,48.88,49.58,48.49,49.25,49.25,304000,0.0,1.0
2014-09-05,49.29,49.88,48.1401,48.97,48.97,410800,0.0,1.0
2014-09-04,47.88,50.75,47.88,49.49,49.49,846700,0.0,1.0
2014-09-03,47.42,47.91,46.68,47.0,47.0,334600,0.0,1.0
2014-09-02,46.81,47.5,46.36,47.4,47.4,362100,0.0,1.0
2014-08-29,45.93,46.95,45.465,46.54,46.54,628800,0.0,1.0
2014-08-28,45.79,46.54,45.09,45.88,45.88,352700,0.0,1.0
2014-08-27,46.48,46.73,45.71,46.18,46.18,439700,0.0,1.0
2014-08-26,44.62,46.28,44.55,46.26,46.26,449000,0.0,1.0
2014-08-25,44.41,44.94,43.794,44.69,44.69,366700,0.0,1.0
2014-08-22,44.38,45.0,43.49,44.06,44.06,382200,0.0,1.0
2014-08-21,44.71,44.79,43.8,44.56,44.56,240500,0.0,1.0
2014-08-20,45.85,45.85,44.11,44.81,44.81,594200,0.0,1.0
2014-08-19,45.66,46.72,45.3,46.1,46.1,317900,0.0,1.0
2014-08-18,46.27,46.58,45.5,45.79,45.79,421900,0.0,1.0
2014-08-15,46.95,46.95,44.89,45.71,45.71,397100,0.0,1.0
2014-08-14,46.55,47.12,46.32,46.48,46.48,316400,0.0,1.0
2014-08-13,45.55,46.91,45.21,46.69,46.69,385100,0.0,1.0
2014-08-12,45.63,45.91,44.77,45.2,45.2,454000,0.0,1.0
2014-08-11,45.22,46.5284,44.83,45.85,45.85,393400,0.0,1.0
2014-08-08,44.57,45.37,44.39,45.06,45.06,504000,0.0,1.0
2014-08-07,44.52,45.175,44.18,44.67,44.67,460600,0.0,1.0
2014-08-06,44.08,45.4095,44.08,44.29,44.29,262200,0.0,1.0
2014-08-05,44.6,45.64,44.0,44.64,44.64,649000,0.0,1.0
2014-08-04,44.0,45.2,43.53,45.01,45.01,431000,0.0,1.0
2014-08-01,45.06,45.292,43.11,43.86,43.86,489800,0.0,1.0
2014-07-31,46.19,47.04,44.78,44.84,44.84,649000,0.0,1.0
2014-07-30,45.64,47.22,45.4101,46.93,46.93,901500,0.0,1.0
2014-07-29,40.5,46.45,40.5,45.08,45.08,2583300,0.0,1.0
2014-07-28,40.24,40.48,38.95,39.16,39.16,1085200,0.0,1.0
2014-07-25,39.87,40.4299,39.5985,40.26,40.26,499900,0.0,1.0
2014-07-24,40.75,41.35,40.16,40.29,40.29,782500,0.0,1.0
2014-07-23,40.65,40.86,40.3,40.66,40.66,357500,0.0,1.0
2014-07-22,39.5,40.71,39.26,40.54,40.54,588000,0.0,1.0
2014-07-21,39.3,39.76,38.91,39.26,39.26,490200,0.0,1.0
2014-07-18,38.8,39.64,38.52,39.6,39.6,854000,0.0,1.0
2014-07-17,38.72,39.54,38.32,38.61,38.61,523900,0.0,1.0
2014-07-16,39.91,39.94,39.03,39.16,39.16,557500,0.0,1.0
2014-07-15,39.31,39.95,38.99,39.49,39.49,609100,0.0,1.0
2014-07-14,40.56,40.56,39.36,39.64,39.64,537800,0.0,1.0
2014-07-11,39.82,40.47,39.23,40.02,40.02,328300,0.0,1.0
2014-07-10,39.22,40.56,38.62,39.97,39.97,490300,0.0,1.0
2014-07-09,40.24,40.86,39.76,39.95,39.95,609900,0.0,1.0
2014-07-08,41.77,41.85,38.6325,40.26,40.26,972900,0.0,1.0
2014-07-07,43.79,44.3,41.79,41.85,41.85,663900,0.0,1.0
2014-07-03,44.29,44.35,43.19,43.97,43.97,290400,0.0,1.0
2014-07-02,43.95,44.95,43.4,44.22,44.22,572300,0.0,1.0
2014-07-01,43.05,44.436,42.79,44.16,44.16,525800,0.0,1.0
2014-06-30,42.46,43.31,42.09,42.81,42.81,446100,0.0,1.0
2014-06-27,41.33,42.76,41.21,42.55,42.55,367200,0.0,1.0
2014-06-26,42.23,42.544,41.03,41.62,41.62,452300,0.0,1.0
2014-06-25,41.7,42.25,41.31,42.04,42.04,365000,0.0,1.0
2014-06-24,42.34,43.39,41.91,41.98,41.98,508600,0.0,1.0
2014-06-23,42.86,42.86,42.0,42.38,42.38,363200,0.0,1.0
2014-06-20,43.19,43.27,41.88,42.86,42.86,699300,0.0,1.0
2014-06-19,43.06,43.39,42.12,42.96,42.96,613500,0.0,1.0
2014-06-18,41.29,42.88,40.837,42.7,42.7,1046200,0.0,1.0
2014-06-17,40.0,41.58,39.85,41.165,41.165,777500,0.0,1.0
2014-06-16,39.08,39.95,38.67,39.7,39.7,477600,0.0,1.0
2014-06-13,39.59,39.59,38.57,39.16,39.16,397300,0.0,1.0
2014-06-12,38.41,39.1,37.98,39.05,39.05,501400,0.0,1.0
2014-06-11,38.38,38.87,38.16,38.42,38.42,420000,0.0,1.0
2014-06-10,39.39,39.65,38.36,38.77,38.77,282500,0.0,1.0
2014-06-09,39.08,40.0,38.92,39.53,39.53,379200,0.0,1.0
2014-06-06,39.57,39.81,38.9,39.15,39.15,339200,0.0,1.0
2014-06-05,38.23,39.43,37.844,39.35,39.35,409400,0.0,1.0
2014-06-04,37.78,38.29,37.28,38.11,38.11,334100,0.0,1.0
2014-06-03,38.12,38.6,37.25,37.98,37.98,449300,0.0,1.0
2014-06-02,38.72,38.82,37.22,38.3,38.3,517500,0.0,1.0
2014-05-30,39.82,39.82,37.61,38.67,38.67,580400,0.0,1.0
2014-05-29,39.38,40.4,39.05,39.76,39.76,529000,0.0,1.0
2014-05-28,40.67,40.88,39.45,39.62,39.62,680900,0.0,1.0
2014-05-27,40.19,40.71,39.71,40.63,40.63,677900,0.0,1.0
2014-05-23,38.06,39.67,37.85,39.67,39.67,695000,0.0,1.0
2014-05-22,37.57,38.28,37.28,37.91,37.91,564900,0.0,1.0
2014-05-21,37.43,38.27,37.08,37.3,37.3,746500,0.0,1.0
2014-05-20,36.9,37.96,36.42,37.32,37.32,998000,0.0,1.0
2014-05-19,35.81,37.71,35.31,37.11,37.11,1064800,0.0,1.0
2014-05-16,35.27,35.86,34.66,35.84,35.84,715700,0.0,1.0
2014-05-15,34.45,35.5,33.85,35.35,35.35,821300,0.0,1.0
2014-05-14,35.75,36.08,34.64,34.73,34.73,754600,0.0,1.0
2014-05-13,36.06,36.8895,35.74,35.9,35.9,771200,0.0,1.0
2014-05-12,34.82,36.39,34.65,36.01,36.01,823300,0.0,1.0
2014-05-09,34.0,35.05,33.66,34.7,34.7,1072500,0.0,1.0
2014-05-08,34.22,34.93,33.77,33.98,33.98,1358600,0.0,1.0
2014-05-07,36.5,36.798,32.1,34.38,34.38,2943400,0.0,1.0
2014-05-06,38.29,38.6,36.42,36.61,36.61,1265200,0.0,1.0
2014-05-05,37.4,38.8899,36.6,38.64,38.64,957800,0.0,1.0
2014-05-02,36.69,38.4,36.56,37.89,37.89,967600,0.0,1.0
2014-05-01,36.06,37.6,35.38,36.64,36.64,803200,0.0,1.0
2014-04-30,36.79,36.79,35.57,36.31,36.31,929000,0.0,1.0
2014-04-29,37.5,38.1,36.61,36.98,36.98,1061100,0.0,1.0
2014-04-28,39.58,39.7899,36.81,37.54,37.54,1522500,0.0,1.0
2014-04-25,40.76,41.23,39.33,39.77,39.77,1422000,0.0,1.0
2014-04-24,43.84,44.42,40.18,41.09,41.09,2450700,0.0,1.0
2014-04-23,40.36,44.299,40.36,43.93,43.93,4598400,0.0,1.0
2014-04-22,43.08,43.5,37.15,40.71,40.71,10515200,0.0,1.0
2014-04-21,51.88,52.715,51.15,52.69,52.69,1064000,0.0,1.0
2014-04-17,50.75,52.8,50.03,51.95,51.95,1077300,0.0,1.0
2014-04-16,48.54,50.59,48.2,50.51,50.51,629000,0.0,1.0
2014-04-15,48.59,48.91,46.15,48.2,48.2,825600,0.0,1.0
2014-04-14,48.28,49.49,47.67,48.36,48.36,815700,0.0,1.0
2014-04-11,47.79,48.86,47.37,47.45,47.45,1140800,0.0,1.0
2014-04-10,50.02,50.34,48.02,48.25,48.25,1241800,0.0,1.0
2014-04-09,48.3,50.29,47.95,50.07,50.07,502100,0.0,1.0
2014-04-08,47.84,48.65,46.45,48.02,48.02,608000,0.0,1.0
2014-04-07,48.08,48.68,46.54,47.93,47.93,1343900,0.0,1.0
2014-04-04,54.54,55.05,48.71,48.78,48.78,1602200,0.0,1.0
2014-04-03,58.3,58.4,53.42,53.96,53.96,1106000,0.0,1.0
2014-04-02,56.16,58.61,55.86,58.27,58.27,1126500,0.0,1.0
2014-04-01,54.62,55.89,54.35,55.81,55.81,701400,0.0,1.0
2014-03-31,52.46,54.66,52.3,54.34,54.34,612900,0.0,1.0
2014-03-28,53.56,54.85,52.43,52.63,52.63,459500,0.0,1.0
2014-03-27,53.87,54.09,52.16,53.52,53.52,954700,0.0,1.0
2014-03-26,58.62,58.959,54.01,54.04,54.04,751800,0.0,1.0
2014-03-25,58.94,60.32,56.73,56.84,56.84,680400,0.0,1.0
2014-03-24,62.51,63.12,57.66,58.53,58.53,814700,0.0,1.0
2014-03-21,65.29,65.29,62.002,62.34,62.34,678800,0.0,1.0
2014-03-20,64.04,64.86,63.03,64.83,64.83,567600,0.0,1.0
2014-03-19,65.47,66.09,63.39,64.47,64.47,310400,0.0,1.0
2014-03-18,63.81,65.99,63.23,65.46,65.46,319300,0.0,1.0
2014-03-17,63.15,64.99,63.13,63.55,63.55,325200,0.0,1.0
2014-03-14,63.48,64.2,62.2,62.51,62.51,329900,0.0,1.0
2014-03-13,64.5,65.36,62.7,63.81,63.81,371100,0.0,1.0
2014-03-12,62.91,64.5,61.91,64.4,64.4,377300,0.0,1.0
2014-03-11,64.31,65.64,63.15,63.43,63.43,394800,0.0,1.0
2014-03-10,64.33,64.69,62.02,64.09,64.09,514600,0.0,1.0
2014-03-07,65.92,66.02,64.24,64.68,64.68,439600,0.0,1.0
2014-03-06,66.97,67.34,64.88,65.32,65.32,401900,0.0,1.0
2014-03-05,67.15,67.54,66.39,67.01,67.01,682700,0.0,1.0
2014-03-04,64.79,68.21,64.02,67.54,67.54,713700,0.0,1.0
2014-03-03,63.14,64.09,61.3,63.75,63.75,566500,0.0,1.0
2014-02-28,65.32,65.89,62.85,64.1,64.1,576500,0.0,1.0
2014-02-27,64.5,65.4,63.91,65.16,65.16,560700,0.0,1.0
2014-02-26,64.41,66.92,64.218,64.99,64.99,889700,0.0,1.0
2014-02-25,63.48,64.49,63.36,64.26,64.26,463300,0.0,1.0
2014-02-24,64.3,65.2,63.23,63.575,63.575,565300,0.0,1.0
2014-02-21,63.23,64.83,62.4751,64.47,64.47,815700,0.0,1.0
2014-02-20,61.18,62.94,60.197,62.79,62.79,627000,0.0,1.0
2014-02-19,60.01,62.57,60.0001,61.21,61.21,892500,0.0,1.0
2014-02-18,59.99,60.49,58.5,60.37,60.37,558400,0.0,1.0
2014-02-14,58.31,58.749,57.47,58.39,58.39,444200,0.0,1.0
2014-02-13,57.24,59.03,56.54,58.66,58.66,698000,0.0,1.0
2014-02-12,54.98,58.0,54.5452,57.93,57.93,868500,0.0,1.0
2014-02-11,53.63,55.15,53.29,55.1,55.1,711600,0.0,1.0
2014-02-10,51.96,53.94,51.0603,53.81,53.81,923800,0.0,1.0
2014-02-07,53.13,53.99,49.72,51.84,51.84,3072700,0.0,1.0
2014-02-06,55.0,58.875,51.51,53.33,53.33,2573800,0.0,1.0
2014-02-05,56.79,58.51,54.5,58.06,58.06,1387600,0.0,1.0
2014-02-04,58.97,61.39,56.87,57.21,57.21,619500,0.0,1.0
2014-02-03,62.34,63.38,58.16,58.92,58.92,638900,0.0,1.0
2014-01-31,62.56,64.41,62.09,63.1,63.1,352000,0.0,1.0
2014-01-30,61.76,64.4899,61.565,64.16,64.16,473300,0.0,1.0
2014-01-29,60.59,62.02,59.79,60.93,60.93,438900,0.0,1.0
2014-01-28,60.09,61.81,59.83,61.4,61.4,468900,0.0,1.0
2014-01-27,60.29,60.96,57.8,59.92,59.92,469300,0.0,1.0
2014-01-24,64.36,65.49,60.14,60.3,60.3,700800,0.0,1.0
2014-01-23,65.74,65.7599,64.0101,64.78,64.78,712900,0.0,1.0
2014-01-22,63.8,66.01,63.075,65.76,65.76,782500,0.0,1.0
2014-01-21,62.14,63.65,61.73,63.5,63.5,441500,0.0,1.0
2014-01-17,61.07,61.98,60.56,61.5,61.5,352300,0.0,1.0
2014-01-16,60.47,61.39,59.24,61.35,61.35,585600,0.0,1.0
